Date,LAXMIMACH
2012-01-02,1478.3
2012-01-03,1500.1
2012-01-04,1520.3
2012-01-05,1520.2
2012-01-06,1515.35
2012-01-07,1506.8
2012-01-09,1515.0
2012-01-10,1574.95
2012-01-11,1591.6
2012-01-12,1562.65
2012-01-13,1556.7
2012-01-16,1557.5
2012-01-17,1589.5
2012-01-18,1573.55
2012-01-19,1591.1
2012-01-20,1601.15
2012-01-23,1573.95
2012-01-24,1561.0
2012-01-25,1585.7
2012-01-27,1603.85
2012-01-30,1575.25
2012-01-31,1588.55
2012-02-01,1669.75
2012-02-02,1706.35
2012-02-03,1699.15
2012-02-06,1699.7
2012-02-07,1667.05
2012-02-08,1719.8
2012-02-09,1745.75
2012-02-10,1798.35
2012-02-13,1838.65
2012-02-14,1825.7
2012-02-15,1867.1
2012-02-16,1856.65
2012-02-17,1845.75
2012-02-21,1812.8
2012-02-22,1777.4
2012-02-23,1750.65
2012-02-24,1729.0
2012-02-27,1719.25
2012-02-28,1721.7
2012-02-29,1735.6
2012-03-01,1701.3
2012-03-02,1702.35
2012-03-03,1726.7
2012-03-05,1700.35
2012-03-06,1674.65
2012-03-07,1662.0
2012-03-09,1657.25
2012-03-12,1654.65
2012-03-13,1689.45
2012-03-14,1668.25
2012-03-15,1640.4
2012-03-16,1638.45
2012-03-19,1608.4
2012-03-20,1563.45
2012-03-21,1564.05
2012-03-22,1565.2
2012-03-23,1568.0
2012-03-26,1577.25
2012-03-27,1585.2
2012-03-28,1591.0
2012-03-29,1570.15
2012-03-30,1583.5
2012-04-02,1618.0
2012-04-03,1686.6
2012-04-04,1723.6
2012-04-09,1723.0
2012-04-10,1747.75
2012-04-11,1701.05
2012-04-12,1684.95
2012-04-13,1684.1
2012-04-16,1685.4
2012-04-17,1675.45
2012-04-18,1675.5
2012-04-19,1676.55
2012-04-20,1667.45
2012-04-23,1647.05
2012-04-24,1651.8
2012-04-25,1657.6
2012-04-26,1636.55
2012-04-27,1625.0
2012-04-28,1650.55
2012-04-30,1629.55
2012-05-02,1625.6
2012-05-03,1633.85
2012-05-04,1606.85
2012-05-07,1575.95
2012-05-08,1567.85
2012-05-09,1581.25
2012-05-10,1550.05
2012-05-11,1539.8
2012-05-14,1527.5
2012-05-15,1516.85
2012-05-16,1520.65
2012-05-17,1520.55
2012-05-18,1516.25
2012-05-21,1523.95
2012-05-22,1560.0
2012-05-23,1538.85
2012-05-24,1544.4
2012-05-25,1546.85
2012-05-28,1527.8
2012-05-29,1523.25
2012-05-30,1539.15
2012-05-31,1560.1
2012-06-01,1549.9
2012-06-04,1527.45
2012-06-05,1555.3
2012-06-06,1589.9
2012-06-07,1589.95
2012-06-08,1597.55
2012-06-11,1580.25
2012-06-12,1583.25
2012-06-13,1610.05
2012-06-14,1595.1
2012-06-15,1595.05
2012-06-18,1582.05
2012-06-19,1601.1
2012-06-20,1615.0
2012-06-21,1664.2
2012-06-22,1642.45
2012-06-25,1618.25
2012-06-26,1601.15
2012-06-27,1601.85
2012-06-28,1603.15
2012-06-29,1628.05
2012-07-02,1634.2
2012-07-03,1632.05
2012-07-04,1706.75
2012-07-05,1714.2
2012-07-06,1707.0
2012-07-09,1675.6
2012-07-09,1675.6
2012-07-10,1671.25
2012-07-11,1655.35
2012-07-12,1644.7
2012-07-13,1640.4
2012-07-16,1637.75
2012-07-17,1611.25
2012-07-18,1604.25
2012-07-19,1620.35
2012-07-20,1613.5
2012-07-23,1606.75
2012-07-24,1612.15
2012-07-25,1600.95
2012-07-26,1594.75
2012-07-27,1583.2
2012-07-30,1561.25
2012-07-31,1553.6
2012-08-01,1554.05
2012-08-02,1561.65
2012-08-03,1572.1
2012-08-06,1604.05
2012-08-07,1732.85
2012-08-08,1764.05
2012-08-09,1769.15
2012-08-10,1763.3
2012-08-13,1843.45
2012-08-14,1878.05
2012-08-16,1900.75
2012-08-17,1926.5
2012-08-21,1925.65
2012-08-22,1928.55
2012-08-23,1960.1
2012-08-24,2016.0
2012-08-27,2012.95
2012-08-28,1965.95
2012-08-29,1950.55
2012-08-30,1973.5
2012-08-31,1980.95
2012-09-03,1992.6
2012-09-04,1984.75
2012-09-05,1945.85
2012-09-06,1936.6
2012-09-07,2027.5
2012-09-08,2048.95
2012-09-10,2081.55
2012-09-11,2089.95
2012-09-12,2058.15
2012-09-13,2081.6
2012-09-14,2061.5
2012-09-17,2037.8
2012-09-18,2008.0
2012-09-20,2008.15
2012-09-21,1985.65
2012-09-24,2000.25
2012-09-25,1995.85
2012-09-26,1985.35
2012-09-27,2036.5
2012-09-28,2032.65
2012-10-01,2041.2
2012-10-03,2096.0
2012-10-04,2045.55
2012-10-05,2022.7
2012-10-08,2016.15
2012-10-09,2023.1
2012-10-10,2005.85
2012-10-11,2028.05
2012-10-12,2003.4
2012-10-15,1984.65
2012-10-16,2088.95
2012-10-17,2061.25
2012-10-18,2059.2
2012-10-19,2039.25
2012-10-22,2078.9
2012-10-23,2066.1
2012-10-25,2045.75
2012-10-26,2021.5
2012-10-29,2011.5
2012-10-30,2010.95
2012-10-31,2060.25
2012-11-01,2052.2
2012-11-02,2123.1
2012-11-05,2114.8
2012-11-06,2133.9
2012-11-07,2118.85
2012-11-08,2087.85
2012-11-09,2098.3
2012-11-12,2100.1
2012-11-13,2126.35
2012-11-15,2129.75
2012-11-16,2096.85
2012-11-19,2079.4
2012-11-20,2075.25
2012-11-21,2078.7
2012-11-22,2103.15
2012-11-23,2075.9
2012-11-26,2101.1
2012-11-27,2088.9
2012-11-29,2062.65
2012-11-30,2078.4
2012-12-03,2097.3
2012-12-04,2091.3
2012-12-05,2088.0
2012-12-06,2101.75
2012-12-07,2136.1
2012-12-10,2133.1
2012-12-11,2153.25
2012-12-12,2157.95
2012-12-13,2148.45
2012-12-14,2151.2
2012-12-17,2151.3
2012-12-18,2178.8
2012-12-19,2211.2
2012-12-20,2256.8
2012-12-21,2221.7
2012-12-24,2220.55
2012-12-26,2255.55
2012-12-27,2235.55
2012-12-28,2257.25
2012-12-31,2247.25
