Date,BLUEDART
2013-06-27,2428.95
2013-06-28,2436.25
2013-07-01,2462.55
2013-07-02,2423.85
2013-07-03,2434.1
2013-07-04,2399.5
2013-07-05,2390.15
2013-07-08,2472.7
2013-07-09,2435.05
2013-07-10,2489.4
2013-07-11,2559.85
2013-07-12,2535.8
2013-07-15,2560.4
2013-07-16,2534.65
2013-07-17,2502.4
2013-07-18,2504.95
2013-07-19,2500.75
2013-07-22,2504.3
2013-07-23,2538.55
2013-07-24,2496.95
2013-07-25,2471.7
2013-07-26,2455.25
2013-07-29,2425.95
2013-07-30,2415.2
2013-07-31,2418.15
2013-08-01,2355.95
2013-08-02,2313.55
2013-08-05,2271.05
2013-08-06,2235.45
2013-08-07,2199.4
2013-08-08,2241.0
2013-08-12,2283.25
2013-08-13,2289.95
2013-08-14,2287.1
2013-08-16,2338.15
2013-08-19,2245.1
2013-08-20,2287.6
2013-08-21,2239.4
2013-08-22,2231.4
2013-08-23,2217.2
2013-08-26,2195.05
2013-08-27,2209.7
2013-08-28,2175.4
2013-08-29,2164.45
2013-08-30,2209.35
2013-09-02,2277.8
2013-09-03,2205.95
2013-09-04,2245.15
2013-09-05,2259.55
2013-09-06,2274.6
2013-09-10,2284.3
2013-09-11,2346.4
2013-09-12,2440.8
2013-09-13,2380.0
2013-09-16,2378.45
2013-09-17,2390.25
2013-09-18,2409.95
2013-09-19,2407.0
2013-09-20,2420.45
2013-09-23,2417.65
2013-09-24,2443.8
2013-09-25,2503.1
2013-09-26,2548.45
2013-09-27,2592.75
2013-09-30,2621.8
2013-10-01,2619.7
2013-10-03,2646.75
2013-10-04,2635.35
2013-10-07,2687.6
2013-10-08,2773.75
2013-10-09,2830.35
2013-10-10,2856.2
2013-10-11,2836.2
2013-10-14,2810.55
2013-10-15,2786.95
2013-10-17,2726.55
2013-10-18,2689.7
2013-10-21,2713.25
2013-10-22,2712.45
2013-10-23,2713.4
2013-10-24,2672.2
2013-10-25,2700.4
2013-10-28,2709.85
2013-10-29,2705.85
2013-10-30,2672.25
2013-10-31,2739.15
2013-11-01,2798.0
2013-11-03,2851.8
2013-11-05,2829.95
2013-11-06,2810.3
2013-11-07,2742.3
2013-11-08,2753.05
2013-11-11,2797.15
2013-11-12,2754.85
2013-11-13,2753.65
2013-11-14,2772.0
2013-11-18,2757.75
2013-11-19,2749.8
2013-11-20,2757.65
2013-11-21,2761.15
2013-11-22,2776.4
2013-11-25,2770.2
2013-11-26,2754.45
2013-11-27,2855.3
2013-11-28,2898.6
2013-11-29,2950.25
2013-12-02,3167.15
2013-12-03,3293.95
2013-12-04,3286.25
2013-12-05,3379.15
2013-12-06,3377.3
2013-12-09,3414.1
2013-12-10,3341.25
2013-12-11,3381.8
2013-12-12,3267.5
2013-12-13,3142.05
2013-12-16,3221.35
2013-12-17,3302.0
2013-12-18,3307.5
2013-12-19,3264.9
2013-12-20,3256.75
2013-12-23,3235.75
2013-12-24,3207.25
2013-12-26,3179.1
2013-12-27,3331.3
2013-12-30,3312.45
2013-12-31,3382.7
