Date,GOLDBEES
2013-09-23,2789.15
2013-09-24,2776.2
2013-09-25,2791.65
2013-09-26,2793.75
2013-09-27,2801.2
2013-09-30,2842.3
2013-10-01,2807.7
2013-10-03,2789.7
2013-10-04,2788.95
2013-10-07,2796.8
2013-10-08,2872.15
2013-10-09,2838.0
2013-10-10,2841.05
2013-10-11,2806.45
2013-10-14,2831.75
2013-10-15,2811.8
2013-10-17,2868.0
2013-10-18,2887.5
2013-10-21,2907.7
2013-10-22,2932.0
2013-10-23,2974.0
2013-10-24,2965.45
2013-10-25,2975.3
2013-10-28,2987.1
2013-10-29,2916.4
2013-10-30,2908.25
2013-10-31,2865.8
2013-11-01,2880.95
2013-11-03,2889.05
2013-11-05,2847.6
2013-11-06,2876.7
2013-11-07,2858.2
2013-11-08,2871.0
2013-11-11,2866.55
2013-11-12,2903.65
2013-11-13,2895.05
2013-11-14,2899.05
2013-11-18,2903.6
2013-11-19,2888.25
2013-11-20,2889.65
2013-11-21,2878.0
2013-11-22,2880.1
2013-11-25,2840.4
2013-11-26,2871.5
2013-11-27,2862.1
2013-11-28,2847.05
2013-11-29,2876.0
2013-12-02,2860.3
2013-12-03,2851.75
2013-12-04,2860.85
2013-12-05,2867.2
2013-12-06,2845.95
2013-12-09,2815.55
2013-12-10,2830.0
2013-12-11,2840.1
2013-12-12,2822.0
2013-12-13,2817.35
2013-12-16,2810.45
2013-12-17,2796.15
2013-12-18,2793.05
2013-12-19,2776.05
2013-12-20,2759.15
2013-12-23,2763.2
2013-12-24,2751.7
2013-12-26,2761.5
2013-12-27,2743.35
2013-12-30,2724.6
2013-12-31,2717.5
