Date,KANSAINER
2013-12-04,1082.55
2013-12-05,1065.65
2013-12-06,1106.9
2013-12-09,1099.85
2013-12-10,1106.5
2013-12-11,1113.85
2013-12-12,1101.1
2013-12-13,1117.05
2013-12-16,1103.8
2013-12-17,1080.1
2013-12-18,1069.75
2013-12-19,1074.05
2013-12-20,1062.95
2013-12-23,1078.0
2013-12-24,1080.2
2013-12-26,1083.05
2013-12-27,1080.55
2013-12-30,1119.1
2013-12-31,1169.9
