Date,SOLARINDS
2013-08-16,861.4
2013-08-19,852.25
2013-08-20,844.8
2013-08-21,843.9
2013-08-22,827.4
2013-08-23,816.95
2013-08-26,769.95
2013-08-27,766.45
2013-08-28,746.8
2013-08-29,759.9
2013-08-30,827.7
2013-09-02,821.95
2013-09-03,852.35
2013-09-04,893.25
2013-09-05,915.6
2013-09-06,890.9
2013-09-10,903.0
2013-09-11,906.4
2013-09-12,893.9
2013-09-13,876.35
2013-09-16,871.2
2013-09-17,890.15
2013-09-18,877.2
2013-09-19,902.5
2013-09-20,921.35
2013-09-23,932.75
2013-09-24,923.85
2013-09-25,907.3
2013-09-26,893.1
2013-09-27,921.75
2013-09-30,930.5
2013-10-01,946.2
2013-10-03,945.1
2013-10-04,967.05
2013-10-07,963.2
2013-10-08,976.6
2013-10-09,1009.95
2013-10-10,1005.75
2013-10-11,1014.5
2013-10-14,1002.35
2013-10-15,1009.25
2013-10-17,1015.75
2013-10-18,1019.1
2013-10-21,1008.8
2013-10-22,1003.25
2013-10-23,986.4
2013-10-24,989.25
2013-10-25,985.6
2013-10-28,979.7
2013-10-29,986.15
2013-10-30,980.0
2013-10-31,988.9
2013-11-01,988.85
2013-11-03,1006.45
2013-11-05,988.85
2013-11-06,975.85
2013-11-07,981.6
2013-11-08,979.7
2013-11-11,965.2
2013-11-12,946.0
2013-11-13,919.25
2013-11-14,926.35
2013-11-18,915.35
2013-11-19,894.05
2013-11-20,874.0
2013-11-21,856.45
2013-11-22,833.05
2013-11-25,844.15
2013-11-26,900.6
2013-11-27,890.75
2013-11-28,905.1
2013-11-29,905.9
2013-12-02,918.9
2013-12-03,932.5
2013-12-04,915.75
2013-12-05,913.5
2013-12-06,902.7
2013-12-09,909.9
2013-12-10,899.1
2013-12-11,925.6
2013-12-12,921.15
2013-12-13,910.15
2013-12-16,908.2
2013-12-17,918.95
2013-12-18,920.8
2013-12-19,889.35
2013-12-20,888.25
2013-12-23,897.85
2013-12-24,900.95
2013-12-26,887.6
2013-12-27,893.15
2013-12-30,898.15
2013-12-31,902.15
