Date,PFIZER
2013-10-01,1054.4
2013-10-03,1057.45
2013-10-04,1048.15
2013-10-07,1046.7
2013-10-08,1057.6
2013-10-09,1051.95
2013-10-10,1053.65
2013-10-11,1056.6
2013-10-14,1050.4
2013-10-15,1049.55
2013-10-17,1043.65
2013-10-18,1054.3
2013-10-21,1050.25
2013-10-22,1045.5
2013-10-23,1050.4
2013-10-24,1049.05
2013-10-25,1050.05
2013-10-28,1050.2
2013-10-29,1060.5
2013-10-30,1054.6
2013-10-31,1082.75
2013-11-01,1076.0
2013-11-03,1087.05
2013-11-05,1074.35
2013-11-06,1083.05
2013-11-07,1102.7
2013-11-08,1162.05
2013-11-11,1178.9
2013-11-12,1227.6
2013-11-13,1205.2
2013-11-14,1235.25
2013-11-18,1270.75
2013-11-19,1345.9
2013-11-20,1412.3
2013-11-21,1433.1
2013-11-22,1436.55
2013-11-25,1605.2
2013-11-26,1607.8
2013-11-27,1638.9
2013-11-28,1675.5
2013-11-29,1704.0
2013-12-02,1715.9
2013-12-03,1730.75
2013-12-04,1711.25
2013-12-05,1283.3
2013-12-06,1248.0
2013-12-09,1187.85
2013-12-10,1160.7
2013-12-11,1191.15
2013-12-12,1200.5
2013-12-13,1172.35
2013-12-16,1158.75
2013-12-17,1148.15
2013-12-18,1147.9
2013-12-19,1177.4
2013-12-20,1177.3
2013-12-23,1180.55
2013-12-24,1183.3
2013-12-26,1171.9
2013-12-27,1161.95
2013-12-30,1153.65
2013-12-31,1154.15
