Date,PGHH
2013-05-30,2788.8
2013-05-31,2863.0
2013-06-03,3014.45
2013-06-04,2980.8
2013-06-05,2948.8
2013-06-06,2926.35
2013-06-07,2991.95
2013-06-10,3063.25
2013-06-11,3005.55
2013-06-12,2996.25
2013-06-13,2956.55
2013-06-14,2995.55
2013-06-17,2945.95
2013-06-18,2954.05
2013-06-19,2936.5
2013-06-20,2935.05
2013-06-21,2954.25
2013-06-24,2901.65
2013-06-25,2815.1
2013-06-26,2790.0
2013-06-27,2780.9
2013-06-28,2781.75
2013-07-01,2942.9
2013-07-02,2937.9
2013-07-03,2938.75
2013-07-04,2939.45
2013-07-05,2946.15
2013-07-08,2982.7
2013-07-09,2961.95
2013-07-10,2925.85
2013-07-11,2940.6
2013-07-12,2913.65
2013-07-15,2889.1
2013-07-16,2920.5
2013-07-17,3024.25
2013-07-18,3022.95
2013-07-19,2994.0
2013-07-22,3017.1
2013-07-23,2963.05
2013-07-24,2994.05
2013-07-25,2990.7
2013-07-26,2923.5
2013-07-29,2893.7
2013-07-30,2834.95
2013-07-31,2808.0
2013-08-01,2780.25
2013-08-02,2831.5
2013-08-05,2761.7
2013-08-06,2648.7
2013-08-07,2687.2
2013-08-08,2763.75
2013-08-12,2769.8
2013-08-13,2780.0
2013-08-14,2828.5
2013-08-16,2801.05
2013-08-19,2725.1
2013-08-20,2704.6
2013-08-21,2655.25
2013-08-22,2615.85
2013-08-23,2629.75
2013-08-26,2643.2
2013-08-27,2628.65
2013-08-28,2594.05
2013-08-29,2622.25
2013-08-30,2629.1
2013-09-02,2630.0
2013-09-03,2627.8
2013-09-04,2592.1
2013-09-05,2604.85
2013-09-06,2604.05
2013-09-10,2699.5
2013-09-11,2700.1
2013-09-12,2708.65
2013-09-13,2625.9
2013-09-16,2564.75
2013-09-17,2549.95
2013-09-18,2584.9
2013-09-19,2623.25
2013-09-20,2627.95
2013-09-23,2621.75
2013-09-24,2617.75
2013-09-25,2553.7
2013-09-26,2566.2
2013-09-27,2588.55
2013-09-30,2618.85
2013-10-01,2634.65
2013-10-03,2660.35
2013-10-04,2652.9
2013-10-07,2677.95
2013-10-08,2688.2
2013-10-09,2660.4
2013-10-10,2713.65
2013-10-11,2723.95
2013-10-14,2696.85
2013-10-15,2708.85
2013-10-17,2747.95
2013-10-18,2767.0
2013-10-21,2737.25
2013-10-22,2722.35
2013-10-23,2688.4
2013-10-24,2713.05
2013-10-25,2734.85
2013-10-28,2763.65
2013-10-29,2790.75
2013-10-30,2776.65
2013-10-31,2761.5
2013-11-01,2807.65
2013-11-03,2803.9
2013-11-05,2756.8
2013-11-06,2784.65
2013-11-07,2810.5
2013-11-08,2800.65
2013-11-11,2774.0
2013-11-12,2762.55
2013-11-13,2800.45
2013-11-14,2804.45
2013-11-18,2806.2
2013-11-19,2801.95
2013-11-20,2805.2
2013-11-21,2823.1
2013-11-22,2800.3
2013-11-25,2800.75
2013-11-26,2800.85
2013-11-27,2800.05
2013-11-28,2819.55
2013-11-29,2801.7
2013-12-02,2896.1
2013-12-03,2846.85
2013-12-04,2818.1
2013-12-05,2802.65
2013-12-06,2824.55
2013-12-09,2801.15
2013-12-10,2801.05
2013-12-11,2803.1
2013-12-12,2810.9
2013-12-13,2789.7
2013-12-16,2852.9
2013-12-17,2926.55
2013-12-18,3027.05
2013-12-19,3059.15
2013-12-20,3007.8
2013-12-23,3017.45
2013-12-24,3046.3
2013-12-26,3123.8
2013-12-27,3101.4
2013-12-30,3045.7
2013-12-31,3036.95
