Date,BAYERCROP
2013-11-01,1779.25
2013-11-03,1754.75
2013-11-05,1734.15
2013-11-06,1676.8
2013-11-07,1637.15
2013-11-08,1627.0
2013-11-11,1609.75
2013-11-12,1645.2
2013-11-13,1613.2
2013-11-14,1598.0
2013-11-18,1584.2
2013-11-19,1587.45
2013-11-20,1630.1
2013-11-21,1608.2
2013-11-22,1611.4
2013-11-25,1629.65
2013-11-26,1629.75
2013-11-27,1638.4
2013-11-28,1649.15
2013-11-29,1675.3
2013-12-02,1690.6
2013-12-03,1731.65
2013-12-04,1697.55
2013-12-05,1692.15
2013-12-06,1682.9
2013-12-09,1661.65
2013-12-10,1684.6
2013-12-11,1676.95
2013-12-12,1673.55
2013-12-13,1693.45
2013-12-16,1713.3
2013-12-17,1691.75
2013-12-18,1680.0
2013-12-19,1680.05
2013-12-20,1676.15
2013-12-23,1676.2
2013-12-24,1671.35
2013-12-26,1683.7
2013-12-27,1705.25
2013-12-30,1732.35
2013-12-31,1767.95
