Date,CONCOR
2013-05-16,1149.45
2013-05-17,1147.1
2013-05-20,1147.0
2013-05-21,1147.6
2013-05-22,1145.15
2013-05-23,1118.45
2013-05-24,1095.85
2013-05-27,1095.7
2013-05-28,1081.0
2013-05-29,1129.5
2013-05-30,1121.55
2013-05-31,1144.35
2013-06-03,1200.9
2013-06-04,1209.6
2013-06-05,1199.0
2013-06-06,1150.35
2013-06-07,1131.95
2013-06-10,1115.85
2013-06-11,1090.25
2013-06-12,1104.4
2013-06-13,1099.85
2013-06-14,1092.1
2013-06-17,1103.8
2013-06-18,1084.9
2013-06-19,1098.8
2013-06-20,1086.95
2013-06-21,1054.6
2013-06-24,1050.95
2013-06-25,1087.8
2013-06-26,1078.95
2013-06-27,1070.5
2013-06-28,1078.55
2013-07-01,1099.8
2013-07-02,1098.4
2013-07-03,1087.2
2013-07-04,1128.25
2013-07-05,1136.2
2013-07-08,1134.15
2013-07-09,1128.65
2013-07-10,1123.05
2013-07-11,1130.1
2013-07-12,1129.9
2013-07-15,1119.9
2013-07-16,1103.75
2013-07-17,1099.8
2013-07-18,1099.8
2013-07-19,1116.55
2013-07-22,1128.95
2013-07-23,1115.85
2013-07-24,1108.7
2013-07-25,1070.5
2013-07-26,1055.75
2013-07-29,1025.9
2013-07-30,997.3
2013-07-31,993.35
2013-08-01,989.7
2013-08-02,1043.1
2013-08-05,1037.5
2013-08-06,1005.45
2013-08-07,1054.4
2013-08-08,1074.15
2013-08-12,1073.7
2013-08-13,1075.25
2013-08-14,1079.75
2013-08-16,1070.8
2013-08-19,1071.2
2013-08-20,1062.3
2013-08-21,1052.65
2013-08-22,1062.35
2013-08-23,1049.45
2013-08-26,1040.5
2013-08-27,1024.3
2013-08-28,1010.25
2013-08-29,1026.8
2013-08-30,1041.85
2013-09-02,1048.75
2013-09-03,1036.8
2013-09-04,1044.5
2013-09-05,1057.05
2013-09-06,709.1
2013-09-10,699.65
2013-09-11,699.6
2013-09-12,688.1
2013-09-13,690.55
2013-09-16,696.25
2013-09-17,694.6
2013-09-18,703.15
2013-09-19,703.05
2013-09-20,731.65
2013-09-23,722.8
2013-09-24,734.3
2013-09-25,734.9
2013-09-26,733.9
2013-09-27,734.85
2013-09-30,717.15
2013-10-01,696.4
2013-10-03,708.7
2013-10-04,707.8
2013-10-07,700.5
2013-10-08,700.95
2013-10-09,705.1
2013-10-10,713.75
2013-10-11,717.85
2013-10-14,732.4
2013-10-15,720.65
2013-10-17,715.95
2013-10-18,748.95
2013-10-21,747.55
2013-10-22,749.5
2013-10-23,761.85
2013-10-24,767.35
2013-10-25,759.95
2013-10-28,751.0
2013-10-29,761.1
2013-10-30,756.1
2013-10-31,756.95
2013-11-01,761.1
2013-11-03,788.5
2013-11-05,776.55
2013-11-06,775.3
2013-11-07,758.95
2013-11-08,753.95
2013-11-11,741.7
2013-11-12,724.7
2013-11-13,720.5
2013-11-14,729.3
2013-11-18,728.55
2013-11-19,725.85
2013-11-20,725.15
2013-11-21,719.5
2013-11-22,724.1
2013-11-25,722.15
2013-11-26,723.5
2013-11-27,719.45
2013-11-28,713.55
2013-11-29,727.45
2013-12-02,722.95
2013-12-03,719.4
2013-12-04,717.7
2013-12-05,718.15
2013-12-06,721.25
2013-12-09,729.0
2013-12-10,727.9
2013-12-11,723.6
2013-12-12,720.45
2013-12-13,722.25
2013-12-16,721.65
2013-12-17,707.6
2013-12-18,706.35
2013-12-19,700.0
2013-12-20,700.15
2013-12-23,720.1
2013-12-24,710.4
2013-12-26,715.8
2013-12-27,710.1
2013-12-30,702.75
2013-12-31,729.95
