Date,LT
2013-07-25,854.35
2013-07-26,845.75
2013-07-29,841.15
2013-07-30,849.9
2013-07-31,847.15
2013-08-01,845.0
2013-08-02,830.15
2013-08-05,813.75
2013-08-06,795.25
2013-08-07,779.0
2013-08-08,780.0
2013-08-12,797.8
2013-08-13,803.75
2013-08-14,799.45
2013-08-16,757.45
2013-08-19,737.6
2013-08-20,732.5
2013-08-21,709.4
2013-08-22,724.4
2013-08-23,739.0
2013-08-26,746.35
2013-08-27,705.65
2013-08-28,705.05
2013-08-29,723.4
2013-08-30,724.55
2013-09-02,727.65
2013-09-03,694.4
2013-09-04,699.0
2013-09-05,727.8
2013-09-06,754.1
2013-09-10,807.2
2013-09-11,818.4
2013-09-12,814.95
2013-09-13,836.4
2013-09-16,828.4
2013-09-17,821.25
2013-09-18,836.95
2013-09-19,888.4
2013-09-20,846.4
2013-09-23,812.0
2013-09-24,826.8
2013-09-25,831.35
2013-09-26,829.1
2013-09-27,815.85
2013-09-30,788.75
2013-10-01,800.0
2013-10-03,828.65
2013-10-04,819.9
2013-10-07,809.15
2013-10-08,828.4
2013-10-09,845.15
2013-10-10,845.7
2013-10-11,882.95
2013-10-14,876.65
2013-10-15,871.7
2013-10-17,836.9
2013-10-18,872.05
2013-10-21,925.55
2013-10-22,935.4
2013-10-23,949.35
2013-10-24,965.65
2013-10-25,947.5
2013-10-28,965.4
2013-10-29,977.05
2013-10-30,971.45
2013-10-31,973.7
2013-11-01,982.2
2013-11-03,979.45
2013-11-05,967.4
2013-11-06,963.8
2013-11-07,957.45
2013-11-08,974.9
2013-11-11,943.65
2013-11-12,928.85
2013-11-13,919.8
2013-11-14,939.55
2013-11-18,978.05
2013-11-19,995.85
2013-11-20,976.5
2013-11-21,948.1
2013-11-22,964.15
2013-11-25,1002.65
2013-11-26,1004.5
2013-11-27,1006.55
2013-11-28,1022.9
2013-11-29,1045.95
2013-12-02,1070.05
2013-12-03,1054.65
2013-12-04,1039.25
2013-12-05,1086.45
2013-12-06,1096.4
2013-12-09,1146.9
2013-12-10,1100.4
2013-12-11,1080.6
2013-12-12,1065.05
2013-12-13,1049.95
2013-12-16,1058.35
2013-12-17,1064.5
2013-12-18,1092.7
2013-12-19,1060.95
2013-12-20,1061.1
2013-12-23,1069.0
2013-12-24,1076.0
2013-12-26,1072.7
2013-12-27,1077.95
2013-12-30,1064.0
2013-12-31,1070.25
