Date,WABCOINDIA
2013-05-17,1597.95
2013-05-20,1648.95
2013-05-21,1603.1
2013-05-22,1575.15
2013-05-23,1581.9
2013-05-24,1646.95
2013-05-27,1660.9
2013-05-28,1637.65
2013-05-29,1640.4
2013-05-30,1629.2
2013-05-31,1644.25
2013-06-03,1628.8
2013-06-04,1649.0
2013-06-05,1749.4
2013-06-06,1761.65
2013-06-07,1750.05
2013-06-10,1730.0
2013-06-11,1727.55
2013-06-12,1688.85
2013-06-13,1713.45
2013-06-14,1716.15
2013-06-17,1707.85
2013-06-18,1700.3
2013-06-19,1682.0
2013-06-20,1676.4
2013-06-21,1669.5
2013-06-24,1635.25
2013-06-25,1635.0
2013-06-26,1625.6
2013-06-27,1636.15
2013-06-28,1719.05
2013-07-01,1678.05
2013-07-02,1651.05
2013-07-03,1647.4
2013-07-04,1654.05
2013-07-05,1641.9
2013-07-08,1643.35
2013-07-09,1627.65
2013-07-10,1649.45
2013-07-11,1669.05
2013-07-12,1635.5
2013-07-15,1676.9
2013-07-16,1746.35
2013-07-17,1688.15
2013-07-18,1662.9
2013-07-19,1670.0
2013-07-22,1692.0
2013-07-23,1688.85
2013-07-24,1698.65
2013-07-25,1775.3
2013-07-26,1754.5
2013-07-29,1786.45
2013-07-30,1760.9
2013-07-31,1716.8
2013-08-01,1701.35
2013-08-02,1706.95
2013-08-05,1699.55
2013-08-06,1690.05
2013-08-07,1717.1
2013-08-08,1724.65
2013-08-12,1699.55
2013-08-13,1690.0
2013-08-14,1694.1
2013-08-16,1710.7
2013-08-19,1681.25
2013-08-20,1677.5
2013-08-21,1648.35
2013-08-22,1625.35
2013-08-23,1610.2
2013-08-26,1618.4
2013-08-27,1594.8
2013-08-28,1549.8
2013-08-29,1599.9
2013-08-30,1600.05
2013-09-02,1600.0
2013-09-03,1597.15
2013-09-04,1579.95
2013-09-05,1588.8
2013-09-06,1581.6
2013-09-10,1648.75
2013-09-11,1629.9
2013-09-12,1629.65
2013-09-13,1627.35
2013-09-16,1600.05
2013-09-17,1598.3
2013-09-18,1613.9
2013-09-19,1628.6
2013-09-20,1620.3
2013-09-23,1653.15
2013-09-24,1664.05
2013-09-25,1672.15
2013-09-26,1690.0
2013-09-27,1723.4
2013-09-30,1738.95
2013-10-01,1721.25
2013-10-03,1745.6
2013-10-04,1735.8
2013-10-07,1719.2
2013-10-08,1716.35
2013-10-09,1785.0
2013-10-10,1771.85
2013-10-11,1780.7
2013-10-14,1778.5
2013-10-15,1738.25
2013-10-17,1719.6
2013-10-18,1707.55
2013-10-21,1735.75
2013-10-22,1714.5
2013-10-23,1737.0
2013-10-24,1716.8
2013-10-25,1718.6
2013-10-28,1715.6
2013-10-29,1740.2
2013-10-30,1699.45
2013-10-31,1692.35
2013-11-01,1666.0
2013-11-03,1652.6
2013-11-05,1700.7
2013-11-06,1689.0
2013-11-07,1676.05
2013-11-08,1694.55
2013-11-11,1690.0
2013-11-12,1673.45
2013-11-13,1693.5
2013-11-14,1686.6
2013-11-18,1730.0
2013-11-19,1741.85
2013-11-20,1717.3
2013-11-21,1698.05
2013-11-22,1679.4
2013-11-25,1675.1
2013-11-26,1650.25
2013-11-27,1644.4
2013-11-28,1698.9
2013-11-29,1705.0
2013-12-02,1701.5
2013-12-03,1718.9
2013-12-04,1734.8
2013-12-05,1734.55
2013-12-06,1734.6
2013-12-09,1694.65
2013-12-10,1791.8
2013-12-11,1803.25
2013-12-12,1779.65
2013-12-13,1796.45
2013-12-16,1798.85
2013-12-17,1802.1
2013-12-18,1799.95
2013-12-19,1867.1
2013-12-20,1855.3
2013-12-23,1878.85
2013-12-24,1890.8
2013-12-26,1977.3
2013-12-27,1967.15
2013-12-30,2038.05
2013-12-31,2045.3
