Date,KOTAKGOLD
2013-06-04,2544.9
2013-06-05,2554.6
2013-06-06,2575.3
2013-06-07,2593.75
2013-06-10,2580.7
2013-06-11,2586.1
2013-06-12,2582.2
2013-06-13,2604.1
2013-06-14,2577.35
2013-06-17,2592.8
2013-06-18,2608.95
2013-06-19,2604.4
2013-06-20,2534.2
2013-06-21,2503.7
2013-06-24,2501.95
2013-06-25,2494.75
2013-06-26,2415.4
2013-06-27,2429.15
2013-06-28,2364.0
2013-07-01,2420.85
2013-07-02,2465.3
2013-07-03,2461.95
2013-07-04,2457.6
2013-07-05,2441.65
2013-07-08,2440.9
2013-07-09,2455.75
2013-07-10,2453.4
2013-07-11,2507.4
2013-07-12,2492.1
2013-07-15,2510.75
2013-07-16,2479.95
2013-07-17,2491.7
2013-07-18,2485.65
2013-07-19,2509.6
2013-07-22,2548.7
2013-07-23,2592.45
2013-07-24,2584.9
2013-07-25,2563.8
2013-07-26,2582.1
2013-07-29,2631.6
2013-07-30,2640.25
2013-07-31,2661.05
2013-08-01,2638.25
2013-08-02,2602.5
2013-08-05,2663.15
2013-08-06,2649.3
2013-08-07,2612.0
2013-08-08,2638.6
2013-08-12,2713.7
2013-08-13,2753.8
2013-08-14,2746.85
2013-08-16,2855.4
2013-08-19,2905.0
2013-08-20,2892.65
2013-08-21,2915.65
2013-08-22,2917.8
2013-08-23,2895.5
2013-08-26,2941.1
2013-08-27,2976.45
2013-08-28,3022.6
2013-08-29,2975.95
2013-08-30,2907.65
2013-09-02,2916.45
2013-09-03,2995.7
2013-09-04,2983.85
2013-09-05,2920.85
2013-09-06,2861.75
2013-09-10,2830.3
2013-09-11,2827.7
2013-09-12,2842.7
2013-09-13,2806.4
2013-09-16,2803.4
2013-09-17,2786.9
2013-09-18,2764.55
2013-09-19,2820.15
2013-09-20,2816.2
2013-09-23,2800.35
2013-09-24,2782.05
2013-09-25,2825.2
2013-09-26,2819.5
2013-09-27,2801.0
2013-09-30,2849.1
2013-10-01,2830.4
2013-10-03,2829.75
2013-10-04,2844.25
2013-10-07,2829.25
2013-10-08,2834.3
2013-10-09,2836.55
2013-10-10,2868.95
2013-10-11,2805.95
2013-10-14,2818.85
2013-10-15,2818.1
2013-10-17,2852.2
2013-10-18,2879.45
2013-10-21,2872.45
2013-10-22,2910.2
2013-10-23,2940.05
2013-10-24,2951.2
2013-10-25,2951.0
2013-10-28,2967.5
2013-10-29,2914.35
2013-10-30,2907.8
2013-10-31,2876.9
2013-11-01,2872.15
2013-11-03,2887.15
2013-11-05,2820.25
2013-11-06,2852.05
2013-11-07,2859.75
2013-11-08,2854.5
2013-11-11,2852.2
2013-11-12,2880.15
2013-11-13,2878.35
2013-11-14,2880.9
2013-11-18,2888.5
2013-11-19,2882.6
2013-11-20,2870.0
2013-11-21,2868.55
2013-11-22,2863.95
2013-11-25,2832.5
2013-11-26,2870.1
2013-11-27,2853.55
2013-11-28,2836.2
2013-11-29,2856.85
2013-12-02,2851.75
2013-12-03,2853.2
2013-12-04,2853.9
2013-12-05,2865.8
2013-12-06,2833.05
2013-12-09,2811.5
2013-12-10,2821.3
2013-12-11,2841.95
2013-12-12,2819.95
2013-12-13,2816.85
2013-12-16,2803.15
2013-12-17,2793.55
2013-12-18,2814.75
2013-12-19,2790.25
2013-12-20,2782.75
2013-12-23,2753.2
2013-12-24,2743.75
2013-12-26,2755.9
2013-12-27,2738.85
2013-12-30,2734.85
2013-12-31,2713.05
