Date,TECHM
2013-08-07,1229.4
2013-08-08,1244.65
2013-08-12,1266.5
2013-08-13,1331.05
2013-08-14,1321.15
2013-08-16,1324.45
2013-08-19,1294.0
2013-08-20,1249.8
2013-08-21,1239.75
2013-08-22,1270.9
2013-08-23,1366.2
2013-08-26,1379.65
2013-08-27,1362.9
2013-08-28,1370.25
2013-08-29,1365.55
2013-08-30,1375.0
2013-09-02,1375.05
2013-09-03,1400.4
2013-09-04,1399.2
2013-09-05,1382.4
2013-09-06,1360.3
2013-09-10,1356.8
2013-09-11,1333.3
2013-09-12,1311.35
2013-09-13,1289.3
2013-09-16,1278.15
2013-09-17,1312.8
2013-09-18,1313.9
2013-09-19,1294.9
2013-09-20,1296.4
2013-09-23,1326.4
2013-09-24,1337.1
2013-09-25,1335.8
2013-09-26,1313.6
2013-09-27,1306.45
2013-09-30,1335.75
2013-10-01,1325.7
2013-10-03,1373.0
2013-10-04,1400.7
2013-10-07,1443.25
2013-10-08,1442.35
2013-10-09,1476.05
2013-10-10,1513.1
2013-10-11,1549.85
2013-10-14,1558.85
2013-10-15,1583.6
2013-10-17,1529.8
2013-10-18,1536.25
2013-10-21,1545.5
2013-10-22,1546.4
2013-10-23,1552.55
2013-10-24,1537.1
2013-10-25,1541.4
2013-10-28,1515.1
2013-10-29,1522.35
2013-10-30,1555.35
2013-10-31,1551.05
2013-11-01,1525.85
2013-11-03,1550.55
2013-11-05,1519.1
2013-11-06,1573.2
2013-11-07,1580.45
2013-11-08,1675.0
2013-11-11,1697.3
2013-11-12,1685.55
2013-11-13,1660.45
2013-11-14,1672.0
2013-11-18,1733.85
2013-11-19,1748.4
2013-11-20,1686.2
2013-11-21,1657.9
2013-11-22,1667.35
2013-11-25,1673.2
2013-11-26,1719.55
2013-11-27,1689.45
2013-11-28,1692.2
2013-11-29,1697.55
2013-12-02,1689.85
2013-12-03,1690.9
2013-12-04,1696.25
2013-12-05,1682.3
2013-12-06,1674.75
2013-12-09,1673.7
2013-12-10,1710.05
2013-12-11,1685.4
2013-12-12,1670.15
2013-12-13,1691.45
2013-12-16,1745.05
2013-12-17,1725.9
2013-12-18,1727.7
2013-12-19,1794.65
2013-12-20,1846.0
2013-12-23,1836.55
2013-12-24,1832.2
2013-12-26,1826.4
2013-12-27,1861.25
2013-12-30,1847.1
2013-12-31,1837.85
