Date,SETFGOLD
2013-09-24,2845.65
2013-09-25,2867.85
2013-09-26,2853.9
2013-09-27,2850.05
2013-09-30,2875.1
2013-10-01,2857.8
2013-10-03,2850.05
2013-10-04,2821.7
2013-10-07,2856.65
2013-10-08,2884.45
2013-10-09,2883.75
2013-10-10,2886.65
2013-10-11,2862.75
2013-10-14,2888.25
2013-10-15,2881.0
2013-10-17,2904.5
2013-10-18,2910.05
2013-10-21,2973.15
2013-10-22,2987.25
2013-10-23,3006.45
2013-10-24,3026.65
2013-10-25,3034.2
2013-10-28,3024.5
2013-10-29,2967.1
2013-10-30,2945.1
2013-10-31,2924.2
2013-11-01,2958.25
2013-11-03,2961.7
2013-11-05,2918.3
2013-11-06,2911.45
2013-11-07,2917.0
2013-11-08,2906.9
2013-11-11,2900.55
2013-11-12,2933.3
2013-11-13,2949.4
2013-11-14,2945.25
2013-11-18,2925.4
2013-11-19,2940.05
2013-11-20,2924.1
2013-11-21,2919.3
2013-11-22,2924.65
2013-11-25,2903.65
2013-11-26,2924.05
2013-11-27,2908.5
2013-11-28,2894.9
2013-11-29,2920.7
2013-12-02,2907.75
2013-12-03,2900.5
2013-12-04,2904.85
2013-12-05,2901.8
2013-12-06,2882.2
2013-12-09,2880.45
2013-12-10,2877.15
2013-12-11,2893.0
2013-12-12,2877.25
2013-12-13,2871.65
2013-12-16,2862.9
2013-12-17,2845.2
2013-12-18,2837.85
2013-12-19,2832.4
2013-12-20,2817.5
2013-12-23,2807.6
2013-12-24,2805.7
2013-12-26,2817.3
2013-12-27,2793.9
2013-12-30,2786.05
2013-12-31,2778.8
