Date,TTKPRESTIG
2013-07-16,3482.1
2013-07-17,3281.35
2013-07-18,3394.1
2013-07-19,3419.35
2013-07-22,3354.5
2013-07-23,3286.95
2013-07-24,3378.0
2013-07-25,3421.75
2013-07-26,3576.45
2013-07-29,3633.5
2013-07-30,3604.4
2013-07-31,3616.15
2013-08-01,3557.9
2013-08-02,3616.3
2013-08-05,3527.45
2013-08-06,3571.0
2013-08-07,3478.5
2013-08-08,3558.55
2013-08-12,3658.05
2013-08-13,3723.95
2013-08-14,3766.4
2013-08-16,3645.05
2013-08-19,3499.4
2013-08-20,3417.3
2013-08-21,3271.9
2013-08-22,3265.6
2013-08-23,3312.7
2013-08-26,3291.95
2013-08-27,3338.85
2013-08-28,3324.65
2013-08-29,3323.55
2013-08-30,3331.45
2013-09-02,3301.45
2013-09-03,3324.15
2013-09-04,3393.75
2013-09-05,3472.5
2013-09-06,3474.45
2013-09-10,3612.15
2013-09-11,3700.85
2013-09-12,3590.3
2013-09-13,3547.5
2013-09-16,3636.55
2013-09-17,3655.25
2013-09-18,3642.4
2013-09-19,3769.0
2013-09-20,3748.4
2013-09-23,3670.8
2013-09-24,3635.85
2013-09-25,3585.85
2013-09-26,3480.6
2013-09-27,3330.4
2013-09-30,3329.95
2013-10-01,3417.55
2013-10-03,3504.35
2013-10-04,3529.6
2013-10-07,3571.75
2013-10-08,3527.55
2013-10-09,3515.35
2013-10-10,3525.1
2013-10-11,3475.95
2013-10-14,3368.25
2013-10-15,3314.95
2013-10-17,3320.9
2013-10-18,3295.4
2013-10-21,3320.85
2013-10-22,3324.1
2013-10-23,3295.2
2013-10-24,3302.9
2013-10-25,3267.9
2013-10-28,3261.65
2013-10-29,3286.25
2013-10-30,3295.1
2013-10-31,3296.05
2013-11-01,3294.5
2013-11-03,3316.2
2013-11-05,3289.55
2013-11-06,3274.75
2013-11-07,3257.1
2013-11-08,3277.75
2013-11-11,3267.5
2013-11-12,3299.4
2013-11-13,3290.85
2013-11-14,3261.6
2013-11-18,3297.3
2013-11-19,3290.65
2013-11-20,3283.2
2013-11-21,3282.4
2013-11-22,3289.35
2013-11-25,3289.5
2013-11-26,3294.95
2013-11-27,3599.1
2013-11-28,3516.65
2013-11-29,3511.4
2013-12-02,3511.8
2013-12-03,3533.1
2013-12-04,3568.4
2013-12-05,3554.8
2013-12-06,3572.2
2013-12-09,3605.0
2013-12-10,3614.35
2013-12-11,3625.2
2013-12-12,3632.2
2013-12-13,3623.75
2013-12-16,3627.45
2013-12-17,3549.6
2013-12-18,3369.35
2013-12-19,3389.65
2013-12-20,3420.65
2013-12-23,3423.1
2013-12-24,3399.15
2013-12-26,3394.95
2013-12-27,3442.45
2013-12-30,3441.1
2013-12-31,3479.1
