Date,QGOLDHALF
2013-07-17,1268.85
2013-07-18,1264.8
2013-07-19,1261.45
2013-07-22,1285.15
2013-07-23,1305.5
2013-07-24,1301.95
2013-07-25,1285.6
2013-07-26,1302.05
2013-07-29,1316.5
2013-07-30,1321.75
2013-07-31,1346.2
2013-08-01,1334.3
2013-08-02,1316.85
2013-08-05,1342.25
2013-08-06,1329.4
2013-08-07,1320.0
2013-08-08,1328.5
2013-08-12,1349.05
2013-08-13,1374.2
2013-08-14,1365.85
2013-08-16,1423.25
2013-08-19,1448.6
2013-08-20,1441.7
2013-08-21,1458.05
2013-08-22,1456.95
2013-08-23,1442.75
2013-08-26,1462.15
2013-08-27,1482.45
2013-08-28,1489.4
2013-08-29,1466.6
2013-08-30,1458.65
2013-09-02,1464.2
2013-09-03,1488.4
2013-09-04,1474.2
2013-09-05,1453.4
2013-09-06,1424.45
2013-09-10,1412.7
2013-09-11,1404.1
2013-09-12,1395.7
2013-09-13,1384.75
2013-09-16,1383.2
2013-09-17,1384.6
2013-09-18,1365.1
2013-09-19,1408.85
2013-09-20,1402.35
2013-09-23,1389.2
2013-09-24,1385.85
2013-09-25,1391.8
2013-09-26,1393.6
2013-09-27,1390.0
2013-09-30,1409.2
2013-10-01,1405.95
2013-10-03,1386.95
2013-10-04,1392.0
2013-10-07,1443.9
2013-10-08,1429.95
2013-10-09,1425.0
2013-10-10,1427.8
2013-10-11,1423.9
2013-10-14,1414.5
2013-10-15,1446.45
2013-10-17,1425.2
2013-10-18,1436.75
2013-10-21,1445.0
2013-10-22,1445.6
2013-10-23,1455.6
2013-10-24,1461.7
2013-10-25,1471.2
2013-10-28,1473.95
2013-10-29,1450.6
2013-10-30,1444.95
2013-10-31,1438.35
2013-11-01,1446.7
2013-11-03,1461.55
2013-11-05,1433.95
2013-11-06,1433.2
2013-11-07,1437.3
2013-11-08,1441.25
2013-11-11,1444.9
2013-11-12,1454.1
2013-11-13,1451.1
2013-11-14,1444.6
2013-11-18,1467.1
2013-11-19,1455.0
2013-11-20,1454.65
2013-11-21,1445.0
2013-11-22,1440.95
2013-11-25,1425.0
2013-11-26,1439.0
2013-11-27,1430.25
2013-11-28,1426.2
2013-11-29,1429.5
2013-12-02,1451.9
2013-12-03,1419.75
2013-12-04,1424.3
2013-12-05,1432.45
2013-12-06,1425.0
2013-12-09,1422.1
2013-12-10,1425.2
2013-12-11,1430.65
2013-12-12,1416.1
2013-12-13,1412.9
2013-12-16,1426.35
2013-12-17,1411.35
2013-12-18,1396.95
2013-12-19,1393.05
2013-12-20,1396.5
2013-12-23,1382.8
2013-12-24,1383.25
2013-12-26,1386.85
2013-12-27,1372.4
2013-12-30,1374.85
2013-12-31,1374.45
