Date,HERITGFOOD
2017-08-22,1298.65
2017-08-23,1315.5
2017-08-24,1376.35
2017-08-28,1428.0
2017-08-29,1463.55
2017-08-30,1518.05
2017-08-31,1535.35
2017-09-01,1473.3
2017-09-04,1497.95
2017-09-05,1498.45
2017-09-06,1482.55
2017-09-07,1483.2
2017-09-08,1470.65
2017-09-11,1453.7
2017-09-12,1460.55
2017-09-13,1460.55
2017-09-14,1461.45
2017-09-15,1434.8
2017-09-18,1419.7
2017-09-19,1468.3
2017-09-20,1470.8
2017-09-21,1507.45
2017-09-22,1500.35
2017-09-25,1449.15
2017-09-26,1432.25
2017-09-27,1430.1
2017-09-28,1447.2
2017-09-29,1447.05
2017-10-03,1423.6
2017-10-04,1435.7
2017-10-05,1456.75
2017-10-06,1483.05
2017-10-09,1539.85
2017-10-10,782.65
2017-10-11,793.55
2017-10-12,798.5
2017-10-13,789.15
2017-10-16,779.7
2017-10-17,781.7
2017-10-18,771.6
2017-10-19,778.3
2017-10-23,784.35
2017-10-24,783.05
2017-10-25,773.25
2017-10-26,766.65
2017-10-27,764.3
2017-10-30,768.4
2017-10-31,782.25
2017-11-01,776.8
2017-11-02,776.25
2017-11-03,772.8
2017-11-06,766.25
2017-11-07,757.9
2017-11-08,742.45
2017-11-09,691.05
2017-11-10,672.25
2017-11-13,688.8
2017-11-14,693.7
2017-11-15,675.7
2017-11-16,702.5
2017-11-17,727.65
2017-11-20,723.3
2017-11-21,744.05
2017-11-22,738.1
2017-11-23,733.2
2017-11-24,739.6
2017-11-27,738.05
2017-11-28,736.0
2017-11-29,786.65
2017-11-30,784.8
2017-12-01,758.4
2017-12-04,759.85
2017-12-05,760.1
2017-12-06,760.6
2017-12-07,759.25
2017-12-08,789.35
2017-12-11,783.5
2017-12-12,761.0
2017-12-13,772.5
2017-12-14,773.9
2017-12-15,774.0
2017-12-18,777.4
2017-12-19,777.35
2017-12-20,830.15
2017-12-21,855.1
2017-12-22,830.55
2017-12-26,825.0
2017-12-27,817.2
2017-12-28,823.65
2017-12-29,827.7
