Date,VGUARD
2013-10-29,478.7
2013-10-30,482.8
2013-10-31,489.15
2013-11-01,484.75
2013-11-03,488.1
2013-11-05,485.15
2013-11-06,480.25
2013-11-07,477.0
2013-11-08,480.5
2013-11-11,480.05
2013-11-12,477.6
2013-11-13,468.6
2013-11-14,474.95
2013-11-18,475.95
2013-11-19,477.4
2013-11-20,474.4
2013-11-21,475.0
2013-11-22,476.05
2013-11-25,475.1
2013-11-26,475.0
2013-11-27,485.1
2013-11-28,487.55
2013-11-29,482.05
2013-12-02,483.2
2013-12-03,478.35
2013-12-04,479.8
2013-12-05,482.05
2013-12-06,482.6
2013-12-09,484.05
2013-12-10,484.2
2013-12-11,485.2
2013-12-12,480.7
2013-12-13,482.15
2013-12-16,486.25
2013-12-17,489.05
2013-12-18,482.0
2013-12-19,480.05
2013-12-20,481.05
2013-12-23,478.65
2013-12-24,474.65
2013-12-26,473.0
2013-12-27,472.95
2013-12-30,470.8
2013-12-31,471.15
2014-01-01,475.7
2014-01-02,477.65
2014-01-03,476.8
2014-01-06,474.45
2014-01-07,471.6
2014-01-08,474.95
2014-01-09,468.15
2014-01-10,456.05
2014-01-13,456.25
2014-01-14,457.7
2014-01-15,460.85
2014-01-16,459.5
2014-01-17,449.75
2014-01-20,454.45
2014-01-21,451.2
2014-01-22,447.45
2014-01-23,455.3
2014-01-24,448.6
2014-01-27,445.05
2014-01-28,440.5
2014-01-29,440.9
2014-01-30,432.05
2014-01-31,432.95
2014-02-03,435.25
2014-02-04,434.7
2014-02-05,433.0
2014-02-06,433.65
2014-02-07,432.95
2014-02-10,432.8
2014-02-11,430.75
2014-02-12,433.45
2014-02-13,431.55
2014-02-14,429.35
2014-02-17,428.95
2014-02-18,431.95
2014-02-19,429.7
2014-02-20,429.9
2014-02-21,425.75
2014-02-24,424.2
2014-02-25,425.05
2014-02-26,419.95
2014-02-28,418.95
2014-03-03,411.9
2014-03-04,410.6
2014-03-05,407.7
2014-03-06,434.2
2014-03-07,432.5
2014-03-10,441.25
2014-03-11,452.1
2014-03-12,453.5
2014-03-13,454.15
2014-03-14,446.0
2014-03-18,447.5
2014-03-19,439.9
2014-03-20,450.2
2014-03-21,455.7
2014-03-22,457.8
2014-03-24,449.6
2014-03-25,445.25
2014-03-26,451.45
2014-03-27,445.9
2014-03-28,464.8
2014-03-31,466.9
2014-04-01,461.15
2014-04-02,465.65
2014-04-03,464.2
2014-04-04,465.7
2014-04-07,465.65
2014-04-09,470.5
2014-04-10,466.55
2014-04-11,467.45
2014-04-15,476.55
2014-04-16,486.9
2014-04-17,501.75
2014-04-21,510.9
2014-04-22,497.2
2014-04-23,490.05
2014-04-25,480.95
2014-04-28,488.45
2014-04-29,480.35
2014-04-30,475.2
2014-05-02,487.9
2014-05-05,523.65
2014-05-06,521.85
2014-05-07,521.95
2014-05-08,521.0
2014-05-09,520.15
2014-05-12,520.6
2014-05-13,522.15
2014-05-14,533.9
2014-05-15,536.0
2014-05-16,532.15
2014-05-19,559.7
2014-05-20,587.4
2014-05-21,573.7
2014-05-22,570.25
2014-05-23,575.0
2014-05-26,586.05
2014-05-27,574.05
2014-05-28,587.7
2014-05-29,568.55
2014-05-30,563.75
2014-06-02,564.7
2014-06-03,563.55
2014-06-04,569.05
2014-06-05,591.3
2014-06-06,589.1
2014-06-09,585.25
2014-06-10,574.1
2014-06-11,570.95
2014-06-12,574.65
2014-06-13,545.85
2014-06-16,552.95
2014-06-17,577.4
2014-06-18,553.7
2014-06-19,563.4
2014-06-20,570.75
2014-06-23,578.3
2014-06-24,584.3
2014-06-25,583.05
2014-06-26,586.05
2014-06-27,587.0
2014-06-30,589.5
2014-07-01,585.9
2014-07-02,591.9
2014-07-03,669.75
2014-07-04,660.0
2014-07-07,654.45
2014-07-08,617.85
2014-07-09,640.15
2014-07-10,652.05
2014-07-11,627.6
2014-07-14,649.4
2014-07-15,656.9
2014-07-16,663.85
2014-07-17,695.25
2014-07-18,705.25
2014-07-21,694.1
2014-07-22,701.1
2014-07-23,701.6
2014-07-24,764.65
2014-07-25,739.45
2014-07-28,727.7
2014-07-30,748.4
2014-07-31,768.65
2014-08-01,750.25
2014-08-04,759.05
2014-08-05,754.35
2014-08-06,751.65
2014-08-07,744.25
2014-08-08,722.5
2014-08-11,727.05
2014-08-12,764.85
2014-08-13,745.45
2014-08-14,742.95
2014-08-18,763.45
2014-08-19,763.6
2014-08-20,765.05
2014-08-21,762.35
2014-08-22,757.8
2014-08-25,750.3
2014-08-26,749.5
2014-08-27,746.3
2014-08-28,737.8
2014-09-01,737.75
2014-09-02,739.8
2014-09-03,728.75
2014-09-04,731.3
2014-09-05,743.3
2014-09-08,761.6
2014-09-09,764.8
2014-09-10,800.95
2014-09-11,810.75
2014-09-12,841.25
2014-09-15,850.2
2014-09-16,805.75
2014-09-17,821.55
2014-09-18,858.25
2014-09-19,872.85
2014-09-22,866.25
2014-09-23,877.35
2014-09-24,868.7
2014-09-25,844.35
2014-09-26,895.2
2014-09-29,890.2
2014-09-30,882.6
2014-10-01,877.0
2014-10-07,883.45
2014-10-08,910.7
2014-10-09,904.8
2014-10-10,899.0
2014-10-13,889.65
2014-10-14,911.9
2014-10-16,886.5
2014-10-17,893.65
2014-10-20,886.55
2014-10-21,892.0
2014-10-22,894.25
2014-10-23,896.6
2014-10-27,896.4
2014-10-28,905.8
2014-10-29,904.7
2014-10-30,918.6
2014-10-31,914.05
2014-11-03,904.15
2014-11-05,914.15
2014-11-07,933.85
2014-11-10,909.4
2014-11-11,904.75
2014-11-12,910.1
2014-11-13,907.4
2014-11-14,910.15
2014-11-17,981.95
2014-11-18,985.05
2014-11-19,1004.4
2014-11-20,991.75
2014-11-21,1013.1
2014-11-24,1058.65
2014-11-25,1078.75
2014-11-26,1111.0
2014-11-27,1120.8
2014-11-28,1120.25
2014-12-01,1098.5
2014-12-02,1081.4
2014-12-03,1084.85
2014-12-04,1105.05
2014-12-05,1117.55
2014-12-08,1104.3
2014-12-09,1062.6
2014-12-10,1099.45
2014-12-11,1091.0
2014-12-12,1086.65
2014-12-15,1064.85
2014-12-16,1013.6
2014-12-17,997.35
2014-12-18,1025.35
2014-12-19,1083.05
2014-12-22,1086.9
2014-12-23,1085.0
2014-12-24,1090.3
2014-12-26,1081.95
2014-12-29,1103.85
2014-12-30,1110.9
2014-12-31,1167.45
2015-01-01,1102.9
2015-01-02,1139.05
2015-01-05,1135.5
2015-01-06,1072.65
2015-01-07,1073.7
2015-01-08,1077.4
2015-01-09,1081.15
2015-01-12,1089.4
2015-01-13,1100.85
2015-01-14,1112.85
2015-01-15,1134.65
2015-01-16,1142.75
2015-01-19,1054.9
2015-01-20,1071.85
2015-01-21,1060.0
2015-01-22,1041.05
2015-01-23,1031.05
2015-01-27,1014.2
2015-01-28,992.0
2015-01-29,1006.85
2015-01-30,999.9
2015-02-02,1005.9
2015-02-03,1003.15
2015-02-04,997.5
2015-02-05,978.4
2015-02-06,938.8
2015-02-09,928.6
2015-02-10,945.2
2015-02-11,945.8
2015-02-12,970.45
2015-02-13,973.65
2015-02-16,993.25
2015-02-18,970.9
2015-02-19,967.85
2015-02-20,979.65
2015-02-23,983.4
2015-02-24,985.7
2015-02-25,963.05
2015-02-26,944.45
2015-02-27,945.65
2015-02-28,940.8
2015-03-02,945.95
2015-03-03,959.8
2015-03-04,946.05
2015-03-05,946.4
2015-03-09,933.3
2015-03-10,931.1
2015-03-11,936.35
2015-03-12,933.95
2015-03-13,936.4
2015-03-16,943.05
2015-03-17,942.95
2015-03-18,930.0
2015-03-19,925.0
2015-03-20,920.35
2015-03-23,920.65
2015-03-24,920.15
2015-03-25,906.35
2015-03-26,907.3
2015-03-27,909.85
2015-03-30,910.55
2015-03-31,913.3
2015-04-01,931.5
2015-04-06,960.35
2015-04-07,946.65
2015-04-08,946.5
2015-04-09,946.7
2015-04-10,1021.4
2015-04-13,994.3
2015-04-15,987.25
2015-04-16,961.05
2015-04-17,950.0
2015-04-20,990.25
2015-04-21,970.75
2015-04-22,960.05
2015-04-23,963.55
2015-04-24,952.45
2015-04-27,946.15
2015-04-28,950.4
2015-04-29,950.15
2015-04-30,999.1
2015-05-04,1013.25
2015-05-05,983.05
2015-05-06,948.9
2015-05-07,928.85
2015-05-08,945.15
2015-05-11,940.35
2015-05-12,933.7
2015-05-13,936.25
2015-05-14,930.85
2015-05-15,929.15
2015-05-18,932.1
2015-05-19,937.55
2015-05-20,933.15
2015-05-21,932.25
2015-05-22,928.2
2015-05-25,932.05
2015-05-26,925.4
2015-05-27,920.7
2015-05-28,926.0
2015-05-29,936.55
2015-06-01,926.85
2015-06-02,919.95
2015-06-03,918.3
2015-06-04,872.1
2015-06-05,871.6
2015-06-08,876.95
2015-06-09,876.85
2015-06-10,885.2
2015-06-11,881.0
2015-06-12,884.05
2015-06-15,891.15
2015-06-16,890.0
2015-06-17,890.05
2015-06-18,894.9
2015-06-19,906.9
2015-06-22,923.0
2015-06-23,918.7
2015-06-24,921.75
2015-06-25,926.8
2015-06-26,916.8
2015-06-29,890.35
2015-06-30,895.7
2015-07-01,899.85
2015-07-02,892.2
2015-07-03,885.65
2015-07-06,882.4
2015-07-07,897.8
2015-07-08,900.2
2015-07-09,914.8
2015-07-10,909.4
2015-07-13,913.1
2015-07-14,908.35
2015-07-15,920.15
2015-07-16,924.5
2015-07-17,943.45
2015-07-20,936.05
2015-07-21,925.65
2015-07-22,928.1
2015-07-23,939.25
2015-07-24,937.0
2015-07-27,920.8
2015-07-28,914.65
2015-07-29,921.35
2015-07-30,934.0
2015-07-31,953.1
2015-08-03,975.65
2015-08-04,977.2
2015-08-05,992.9
2015-08-06,1005.2
2015-08-07,1000.0
2015-08-10,997.45
2015-08-11,993.6
2015-08-12,981.05
2015-08-13,984.1
2015-08-14,987.9
2015-08-17,972.1
2015-08-18,964.6
2015-08-19,968.0
2015-08-20,953.1
2015-08-21,940.25
2015-08-24,865.25
2015-08-25,874.4
2015-08-26,882.6
2015-08-27,908.75
2015-08-28,920.05
2015-08-31,899.45
2015-09-01,886.75
2015-09-02,900.25
2015-09-03,910.4
2015-09-04,905.65
2015-09-07,900.15
2015-09-08,900.95
2015-09-09,908.9
2015-09-10,901.5
2015-09-11,901.0
2015-09-14,901.9
2015-09-15,900.5
2015-09-16,901.5
2015-09-18,901.6
2015-09-21,902.45
2015-09-22,901.9
2015-09-23,912.4
2015-09-24,910.25
2015-09-28,901.75
2015-09-29,901.95
2015-09-30,902.1
2015-10-01,902.6
2015-10-05,911.5
2015-10-06,913.8
2015-10-07,906.25
2015-10-08,902.8
2015-10-09,903.8
2015-10-12,907.45
2015-10-13,907.85
2015-10-14,917.45
2015-10-15,933.45
2015-10-16,926.15
2015-10-19,931.95
2015-10-20,927.35
2015-10-21,920.3
2015-10-23,917.25
2015-10-26,916.95
2015-10-27,909.25
2015-10-28,900.35
2015-10-29,900.55
2015-10-30,897.45
2015-11-02,893.2
2015-11-03,897.05
2015-11-04,894.6
2015-11-05,888.6
2015-11-06,875.85
2015-11-09,881.85
2015-11-10,885.2
2015-11-11,893.7
2015-11-13,879.3
2015-11-16,880.05
2015-11-17,880.15
2015-11-18,878.4
2015-11-19,882.25
2015-11-20,925.45
2015-11-23,914.1
2015-11-24,911.1
2015-11-26,911.35
2015-11-27,916.55
2015-11-30,924.9
2015-12-01,924.05
2015-12-02,919.6
2015-12-03,909.5
2015-12-04,921.6
2015-12-07,921.1
2015-12-08,926.8
2015-12-09,929.7
2015-12-10,929.9
2015-12-11,925.15
2015-12-14,936.65
2015-12-15,927.05
2015-12-16,930.25
2015-12-17,941.05
2015-12-18,942.55
2015-12-21,932.0
2015-12-22,932.4
2015-12-23,942.3
2015-12-24,944.25
2015-12-28,944.45
2015-12-29,937.1
2015-12-30,941.9
2015-12-31,944.8
2016-01-01,940.0
2016-01-04,932.75
2016-01-05,930.15
2016-01-06,928.7
2016-01-07,915.5
2016-01-08,925.65
2016-01-11,916.4
2016-01-12,911.05
2016-01-13,903.35
2016-01-14,897.9
2016-01-15,890.8
2016-01-18,879.75
2016-01-19,867.0
2016-01-20,846.2
2016-01-21,850.7
2016-01-22,859.65
2016-01-25,860.4
2016-01-27,870.5
2016-01-28,886.7
2016-01-29,892.3
2016-02-01,918.4
2016-02-02,912.0
2016-02-03,910.05
2016-02-04,898.55
2016-02-05,897.9
2016-02-08,895.5
2016-02-09,887.05
2016-02-10,879.2
2016-02-11,854.3
2016-02-12,843.95
2016-02-15,860.0
2016-02-16,835.5
2016-02-17,830.2
2016-02-18,849.2
2016-02-19,844.35
2016-02-22,841.3
2016-02-23,836.0
2016-02-24,835.5
2016-02-25,818.1
2016-02-26,807.15
2016-02-29,797.85
2016-03-01,823.4
2016-03-02,830.6
2016-03-03,843.35
2016-03-04,838.25
2016-03-08,831.3
2016-03-09,836.0
2016-03-10,833.85
2016-03-11,830.5
2016-03-14,840.2
2016-03-15,840.8
2016-03-16,836.9
2016-03-17,840.05
2016-03-18,836.0
2016-03-21,850.5
2016-03-22,856.35
2016-03-23,860.1
2016-03-28,860.05
2016-03-29,860.05
2016-03-30,870.15
2016-03-31,880.45
2016-04-01,883.0
2016-04-04,886.5
2016-04-05,892.75
2016-04-06,901.5
2016-04-07,915.05
2016-04-08,911.1
2016-04-11,937.25
2016-04-12,932.8
2016-04-13,936.25
2016-04-18,935.45
2016-04-20,943.3
2016-04-21,935.4
2016-04-22,927.65
2016-04-25,986.1
2016-04-26,982.8
2016-04-27,964.5
2016-04-28,956.55
2016-04-29,947.75
2016-05-02,941.6
2016-05-03,962.5
2016-05-04,995.8
2016-05-05,1194.95
2016-05-06,1265.15
2016-05-09,1193.25
2016-05-10,1187.65
2016-05-11,1191.6
2016-05-12,1197.35
2016-05-13,1197.85
2016-05-16,1198.65
2016-05-17,1192.15
2016-05-18,1195.15
2016-05-19,1190.45
2016-05-20,1192.75
2016-05-23,1188.25
2016-05-24,1205.0
2016-05-25,1209.9
2016-05-26,1256.6
2016-05-27,1228.0
2016-05-30,1221.55
2016-05-31,1267.85
2016-06-01,1355.05
2016-06-02,1387.45
2016-06-03,1385.65
2016-06-06,1369.8
2016-06-07,1320.65
2016-06-08,1329.7
2016-06-09,1314.9
2016-06-10,1320.1
2016-06-13,1298.95
2016-06-14,1307.85
2016-06-15,1310.95
2016-06-16,1320.55
2016-06-17,1389.05
2016-06-20,1366.9
2016-06-21,1367.4
2016-06-22,1367.5
2016-06-23,1362.75
2016-06-24,1354.55
2016-06-27,1359.85
2016-06-28,1360.35
2016-06-29,1368.3
2016-06-30,1407.55
2016-07-01,1395.6
2016-07-04,1408.75
2016-07-05,1417.85
2016-07-07,1404.0
2016-07-08,1403.25
2016-07-11,1413.3
2016-07-12,1408.7
2016-07-13,1396.6
2016-07-14,1392.05
2016-07-15,1386.95
2016-07-18,1388.15
2016-07-19,1382.3
2016-07-20,1376.2
2016-07-21,1411.35
2016-07-22,1426.4
2016-07-25,1483.6
2016-07-26,1554.65
2016-07-27,1603.6
2016-07-28,1614.95
2016-07-29,1592.05
2016-08-01,1653.8
2016-08-02,1728.4
2016-08-03,1710.4
2016-08-04,1712.2
2016-08-05,1705.0
2016-08-08,1740.7
2016-08-09,1729.65
2016-08-10,1706.95
2016-08-11,1696.0
2016-08-12,1703.15
2016-08-16,1695.65
2016-08-17,1670.8
2016-08-18,1750.5
2016-08-19,1761.45
2016-08-22,1733.75
2016-08-23,1727.15
2016-08-24,1734.15
2016-08-25,1727.1
2016-08-26,1715.4
2016-08-29,1780.4
2016-08-30,188.9
2016-08-31,190.35
2016-09-01,189.9
2016-09-02,185.45
2016-09-06,184.55
2016-09-07,180.7
2016-09-08,187.75
2016-09-09,186.05
2016-09-12,182.95
2016-09-14,181.25
2016-09-15,181.5
2016-09-16,182.85
2016-09-19,188.8
2016-09-20,190.6
2016-09-21,187.95
2016-09-22,188.35
2016-09-23,186.75
2016-09-26,188.15
2016-09-27,187.9
2016-09-28,186.85
2016-09-29,182.85
2016-09-30,183.7
2016-10-03,185.0
2016-10-04,184.3
2016-10-05,182.4
2016-10-06,183.8
2016-10-07,181.85
2016-10-10,182.3
2016-10-13,180.75
2016-10-14,181.1
2016-10-17,184.8
2016-10-18,185.7
2016-10-19,185.2
2016-10-20,185.1
2016-10-21,185.05
2016-10-24,194.15
2016-10-25,214.9
2016-10-26,213.2
2016-10-27,211.55
2016-10-28,209.2
2016-10-30,210.55
2016-11-01,214.7
2016-11-02,209.35
2016-11-03,205.3
2016-11-04,196.8
2016-11-07,204.4
2016-11-08,210.25
2016-11-09,202.75
2016-11-10,205.05
2016-11-11,198.25
2016-11-15,181.25
2016-11-16,178.7
2016-11-17,178.65
2016-11-18,173.5
2016-11-21,169.4
2016-11-22,168.05
2016-11-23,172.45
2016-11-24,170.4
2016-11-25,172.05
2016-11-28,172.35
2016-11-29,170.85
2016-11-30,171.8
2016-12-01,168.9
2016-12-02,169.9
2016-12-05,171.9
2016-12-06,171.3
2016-12-07,170.15
2016-12-08,175.75
2016-12-09,174.25
2016-12-12,169.85
2016-12-13,169.9
2016-12-14,169.7
2016-12-15,169.6
2016-12-16,171.35
2016-12-19,170.0
2016-12-20,161.55
2016-12-21,164.75
2016-12-22,164.8
2016-12-23,163.8
2016-12-26,159.7
2016-12-27,159.9
2016-12-28,155.45
2016-12-29,158.3
2016-12-30,162.3
2017-01-02,163.25
2017-01-03,163.75
2017-01-04,164.55
2017-01-05,164.9
2017-01-06,164.65
2017-01-09,162.85
2017-01-10,165.1
2017-01-11,169.5
2017-01-12,166.05
2017-01-13,163.45
2017-01-16,162.65
2017-01-17,162.65
2017-01-18,169.8
2017-01-19,177.75
2017-01-20,178.0
2017-01-23,181.75
2017-01-24,185.2
2017-01-25,193.25
2017-01-27,196.05
2017-01-30,193.05
2017-01-31,205.1
2017-02-01,205.0
2017-02-02,208.0
2017-02-03,208.35
2017-02-06,213.65
2017-02-07,217.6
2017-02-08,214.4
2017-02-09,215.75
2017-02-10,213.65
2017-02-13,211.55
2017-02-14,208.95
2017-02-15,207.05
2017-02-16,214.3
2017-02-17,213.0
2017-02-20,213.75
2017-02-21,213.85
2017-02-22,212.7
2017-02-23,212.65
2017-02-27,215.2
2017-02-28,226.8
2017-03-01,230.8
2017-03-02,228.0
2017-03-03,235.15
2017-03-06,245.8
2017-03-07,248.95
2017-03-08,247.15
2017-03-09,248.3
2017-03-10,245.5
2017-03-14,249.95
2017-03-15,178.5
2017-03-16,178.0
2017-03-17,174.7
2017-03-20,172.85
2017-03-21,172.9
2017-03-22,169.65
2017-03-23,170.15
2017-03-24,169.0
2017-03-27,168.75
2017-03-28,170.4
2017-03-29,171.8
2017-03-30,174.85
2017-03-31,173.4
2017-04-03,174.75
2017-04-05,176.75
2017-04-06,175.4
2017-04-07,182.1
2017-04-10,184.25
2017-04-11,184.85
2017-04-12,184.0
2017-04-13,181.9
2017-04-17,177.5
2017-04-18,183.05
2017-04-19,181.1
2017-04-20,186.0
2017-04-21,184.65
2017-04-24,187.9
2017-04-25,189.5
2017-04-26,187.35
2017-04-27,189.3
2017-04-28,190.4
2017-05-02,190.4
2017-05-03,188.6
2017-05-04,203.0
2017-05-05,204.75
2017-05-08,207.9
2017-05-09,211.1
2017-05-10,211.75
2017-05-11,209.15
2017-05-12,206.9
2017-05-15,209.95
2017-05-16,216.9
2017-05-17,215.85
2017-05-18,214.05
2017-05-19,203.9
2017-05-22,194.4
2017-05-23,189.9
2017-05-24,180.3
2017-05-25,181.95
2017-05-26,183.85
2017-05-29,179.7
2017-05-30,176.9
2017-05-31,181.85
2017-06-01,183.4
2017-06-02,181.6
2017-06-05,188.75
2017-06-06,189.85
2017-06-07,189.3
2017-06-08,189.4
2017-06-09,186.85
2017-06-12,181.7
2017-06-13,181.6
2017-06-14,178.95
2017-06-15,179.95
2017-06-16,180.75
2017-06-19,186.85
2017-06-20,186.9
2017-06-21,183.85
2017-06-22,181.45
2017-06-23,179.9
2017-06-27,175.7
2017-06-28,174.75
2017-06-29,173.0
2017-06-30,172.55
2017-07-03,174.45
2017-07-04,177.0
2017-07-05,176.85
2017-07-06,180.05
2017-07-07,179.05
2017-07-10,181.85
2017-07-11,179.75
2017-07-12,183.5
2017-07-13,183.15
2017-07-14,181.3
2017-07-17,182.0
2017-07-18,180.1
2017-07-19,181.7
2017-07-20,181.6
2017-07-21,181.1
2017-07-24,181.1
2017-07-25,181.15
2017-07-26,189.3
2017-07-27,193.55
2017-07-28,192.95
2017-07-31,178.15
2017-08-01,180.8
2017-08-02,181.45
2017-08-03,180.9
2017-08-04,181.65
2017-08-07,185.15
2017-08-08,181.35
2017-08-09,179.35
2017-08-10,173.45
2017-08-11,173.4
2017-08-14,181.25
2017-08-16,178.6
2017-08-17,179.6
2017-08-18,179.8
2017-08-21,177.55
2017-08-22,180.55
2017-08-23,183.0
2017-08-24,182.25
2017-08-28,187.15
2017-08-29,182.95
2017-08-30,183.9
2017-08-31,186.15
2017-09-01,185.5
2017-09-04,183.95
2017-09-05,190.8
2017-09-06,190.8
2017-09-07,200.7
2017-09-08,200.35
2017-09-11,199.1
2017-09-12,197.3
2017-09-13,194.0
2017-09-14,194.8
2017-09-15,196.75
2017-09-18,198.15
2017-09-19,201.85
2017-09-20,200.1
2017-09-21,199.65
2017-09-22,188.55
2017-09-25,183.15
2017-09-26,185.45
2017-09-27,178.7
2017-09-28,180.2
2017-09-29,182.3
2017-10-03,185.9
2017-10-04,189.4
2017-10-05,188.15
2017-10-06,190.75
2017-10-09,190.1
2017-10-10,191.9
2017-10-11,188.8
2017-10-12,191.8
2017-10-13,191.3
2017-10-16,189.85
2017-10-17,188.25
2017-10-18,191.0
2017-10-19,190.2
2017-10-23,194.5
2017-10-24,197.7
2017-10-25,210.1
2017-10-26,207.65
2017-10-27,214.8
2017-10-30,214.8
2017-10-31,214.75
2017-11-01,228.85
2017-11-02,224.9
2017-11-03,224.4
2017-11-06,224.35
2017-11-07,219.85
2017-11-08,218.65
2017-11-09,232.5
2017-11-10,225.0
2017-11-13,222.05
2017-11-14,229.2
2017-11-15,223.7
2017-11-16,222.8
2017-11-17,223.5
2017-11-20,226.3
2017-11-21,231.95
2017-11-22,231.4
2017-11-23,231.55
2017-11-24,238.4
2017-11-27,237.85
2017-11-28,233.45
2017-11-29,234.85
2017-11-30,229.45
2017-12-01,225.95
2017-12-04,223.75
2017-12-05,232.3
2017-12-06,232.75
2017-12-07,233.2
2017-12-08,237.25
2017-12-11,235.0
2017-12-12,233.0
2017-12-13,230.25
2017-12-14,230.6
2017-12-15,230.4
2017-12-18,229.9
2017-12-19,232.9
2017-12-20,230.9
2017-12-21,232.3
2017-12-22,238.15
2017-12-26,240.9
2017-12-27,236.8
2017-12-28,236.75
2017-12-29,243.8
