Date,HARRMALAYA
2014-03-24,47.8
2014-03-25,47.2
2014-03-26,46.35
2014-03-27,47.1
2014-03-28,47.25
2014-03-31,47.85
2014-04-01,49.5
2014-04-02,48.9
2014-04-03,49.4
2014-04-04,52.7
2014-04-07,52.05
2014-04-09,52.65
2014-04-10,53.45
2014-04-11,52.7
2014-04-15,52.4
2014-04-16,49.65
2014-04-17,51.0
2014-04-21,51.3
2014-04-22,51.5
2014-04-23,51.45
2014-04-25,50.0
2014-04-28,49.55
2014-04-29,49.85
2014-04-30,48.5
2014-05-02,48.3
2014-05-05,48.5
2014-05-06,48.85
2014-05-07,48.25
2014-05-08,47.75
2014-05-09,47.95
2014-05-12,48.35
2014-05-13,47.75
2014-05-14,48.15
2014-05-15,47.55
2014-05-16,46.85
2014-05-19,49.9
2014-05-20,54.25
2014-05-21,54.85
2014-05-22,60.1
2014-05-23,72.1
2014-05-26,64.9
2014-05-27,60.75
2014-05-28,63.45
2014-05-29,63.55
2014-05-30,60.75
2014-06-02,63.35
2014-06-03,62.7
2014-06-04,63.6
2014-06-05,65.9
2014-06-06,69.55
2014-06-09,69.6
2014-06-10,68.1
2014-06-11,65.5
2014-06-12,65.25
2014-06-13,63.2
2014-06-16,62.0
2014-06-17,63.2
2014-06-18,63.25
2014-06-19,62.4
2014-06-20,61.75
2014-06-23,62.15
2014-06-24,63.3
2014-06-25,64.35
2014-06-26,62.95
2014-06-27,68.1
2014-06-30,67.5
2014-07-01,67.7
2014-07-02,68.0
2014-07-03,66.3
2014-07-04,65.6
2014-07-07,65.8
2014-07-08,62.4
2014-07-09,61.85
2014-07-10,61.85
2014-07-11,58.25
2014-07-14,58.0
2014-07-15,60.0
2014-07-16,62.6
2014-07-17,62.45
2014-07-18,62.2
2014-07-21,61.8
2014-07-22,61.2
2014-07-23,60.85
2014-07-24,60.1
2014-07-25,60.05
2014-07-28,59.8
2014-07-30,60.15
2014-07-31,58.95
2014-08-01,57.75
2014-08-04,59.5
2014-08-05,59.8
2014-08-06,60.1
2014-08-07,59.45
2014-08-08,57.9
2014-08-11,56.05
2014-08-12,54.45
2014-08-13,53.65
2014-08-14,54.05
2014-08-18,54.45
2014-08-19,55.45
2014-08-20,62.15
2014-08-21,63.2
2014-08-22,61.75
2014-08-25,60.25
2014-08-26,58.75
2014-08-27,59.1
2014-08-28,58.15
2014-09-01,57.85
2014-09-02,62.05
2014-09-03,60.6
2014-09-04,62.15
2014-09-05,62.55
2014-09-08,67.1
2014-09-09,66.15
2014-09-10,66.95
2014-09-11,68.5
2014-09-12,66.9
2014-09-15,66.7
2014-09-16,63.4
2014-09-17,62.95
2014-09-18,64.85
2014-09-19,65.4
2014-09-22,65.6
2014-09-23,66.85
2014-09-24,65.4
2014-09-25,60.25
2014-09-26,61.65
2014-09-29,63.05
2014-09-30,75.45
2014-10-01,72.1
2014-10-07,70.9
2014-10-08,70.1
2014-10-09,72.5
2014-10-10,71.2
2014-10-13,69.05
2014-10-14,67.7
2014-10-16,64.1
2014-10-17,64.2
2014-10-20,63.45
2014-10-21,64.05
2014-10-22,64.8
2014-10-23,66.2
2014-10-27,64.7
2014-10-28,65.7
2014-10-29,65.35
2014-10-30,66.7
2014-10-31,66.25
2014-11-03,67.05
2014-11-05,67.15
2014-11-07,66.1
2014-11-10,64.7
2014-11-11,64.65
2014-11-12,62.65
2014-11-13,62.25
2014-11-14,60.35
2014-11-17,60.3
2014-11-18,59.7
2014-11-19,59.95
2014-11-20,59.05
2014-11-21,60.95
2014-11-24,60.0
2014-11-25,57.85
2014-11-26,58.75
2014-11-27,60.55
2014-11-28,59.1
2014-12-01,58.35
2014-12-02,59.5
2014-12-03,58.8
2014-12-04,59.3
2014-12-05,58.75
2014-12-08,57.7
2014-12-09,55.7
2014-12-10,56.15
2014-12-11,55.95
2014-12-12,53.8
2014-12-15,53.1
2014-12-16,51.3
2014-12-17,50.7
2014-12-18,52.45
2014-12-19,54.25
2014-12-22,54.8
2014-12-23,53.85
2014-12-24,53.45
2014-12-26,53.75
2014-12-29,54.6
2014-12-30,53.05
2014-12-31,53.35
2015-01-01,54.6
2015-01-02,54.9
2015-01-05,55.9
2015-01-06,53.3
2015-01-07,53.1
2015-01-08,54.8
2015-01-09,53.7
2015-01-12,53.25
2015-01-13,53.25
2015-01-14,53.5
2015-01-15,54.15
2015-01-16,52.6
2015-01-19,53.3
2015-01-20,53.55
2015-01-21,52.65
2015-01-22,52.05
2015-01-23,50.5
2015-01-27,52.2
2015-01-28,51.5
2015-01-29,51.15
2015-01-30,50.1
2015-02-02,50.85
2015-02-03,50.15
2015-02-04,50.2
2015-02-05,49.2
2015-02-06,47.1
2015-02-09,45.45
2015-02-10,45.85
2015-02-11,46.8
2015-02-12,48.2
2015-02-13,50.25
2015-02-16,49.65
2015-02-18,50.55
2015-02-19,50.65
2015-02-20,51.8
2015-02-23,50.45
2015-02-24,50.2
2015-02-25,48.75
2015-02-26,48.2
2015-02-27,48.3
2015-02-28,47.65
2015-03-02,49.0
2015-03-03,48.9
2015-03-04,48.55
2015-03-05,46.75
2015-03-09,47.05
2015-03-10,46.0
2015-03-11,45.5
2015-03-12,45.75
2015-03-13,45.6
2015-03-16,44.9
2015-03-17,44.55
2015-03-18,44.6
2015-03-19,44.8
2015-03-20,43.95
2015-03-23,42.35
2015-03-24,43.55
2015-03-25,42.7
2015-03-26,42.2
2015-03-27,43.2
2015-03-30,44.1
2015-03-31,44.2
2015-04-01,44.95
2015-04-06,46.25
2015-04-07,46.5
2015-04-08,49.15
2015-04-09,49.4
2015-04-10,51.95
2015-04-13,52.0
2015-04-15,51.35
2015-04-16,50.1
2015-04-17,49.5
2015-04-20,48.2
2015-04-21,48.0
2015-04-22,48.8
2015-04-23,48.1
2015-04-24,48.35
2015-04-27,46.05
2015-04-28,47.15
2015-04-29,47.45
2015-04-30,46.65
2015-05-04,48.1
2015-05-05,48.3
2015-05-06,46.7
2015-05-07,44.5
2015-05-08,45.05
2015-05-11,45.65
2015-05-12,44.05
2015-05-13,43.95
2015-05-14,44.25
2015-05-15,45.95
2015-05-18,46.35
2015-05-19,46.35
2015-05-20,46.6
2015-05-21,46.25
2015-05-22,46.15
2015-05-25,46.4
2015-05-26,46.35
2015-05-27,46.5
2015-05-28,45.95
2015-05-29,44.35
2015-06-01,43.7
2015-06-02,43.4
2015-06-03,41.85
2015-06-04,42.3
2015-06-05,41.45
2015-06-08,41.2
2015-06-09,40.85
2015-06-10,41.7
2015-06-11,40.25
2015-06-12,39.8
2015-06-15,40.65
2015-06-16,40.7
2015-06-17,41.15
2015-06-18,41.0
2015-06-19,41.5
2015-06-22,42.35
2015-06-23,43.6
2015-06-24,43.8
2015-06-25,43.25
2015-06-26,42.4
2015-06-29,40.95
2015-06-30,41.45
2015-07-01,42.25
2015-07-02,43.2
2015-07-03,42.9
2015-07-06,43.0
2015-07-07,51.25
2015-07-08,46.75
2015-07-09,46.9
2015-07-10,47.55
2015-07-13,47.0
2015-07-14,47.5
2015-07-15,49.3
2015-07-16,50.5
2015-07-17,48.65
2015-07-20,49.2
2015-07-21,47.55
2015-07-22,48.3
2015-07-23,49.35
2015-07-24,48.3
2015-07-27,48.45
2015-07-28,47.6
2015-07-29,48.25
2015-07-30,50.25
2015-07-31,49.5
2015-08-03,52.25
2015-08-04,52.0
2015-08-05,52.7
2015-08-06,52.15
2015-08-07,54.65
2015-08-10,55.0
2015-08-11,52.45
2015-08-12,47.9
2015-08-13,45.65
2015-08-14,54.65
2015-08-17,55.8
2015-08-18,62.55
2015-08-19,56.8
2015-08-20,52.05
2015-08-21,51.4
2015-08-24,46.7
2015-08-25,46.8
2015-08-26,46.3
2015-08-27,47.0
2015-08-28,46.7
2015-08-31,46.5
2015-09-01,44.85
2015-09-02,44.7
2015-09-03,45.3
2015-09-04,44.1
2015-09-07,43.6
2015-09-08,44.05
2015-09-09,45.35
2015-09-10,46.3
2015-09-11,45.75
2015-09-14,46.1
2015-09-15,46.1
2015-09-16,44.7
2015-09-18,44.05
2015-09-21,46.0
2015-09-22,45.15
2015-09-23,45.7
2015-09-24,45.6
2015-09-28,44.6
2015-09-29,45.35
2015-09-30,44.65
2015-10-01,44.45
2015-10-05,46.65
2015-10-06,46.45
2015-10-07,47.05
2015-10-08,49.15
2015-10-09,48.7
2015-10-12,47.05
2015-10-13,48.75
2015-10-14,48.3
2015-10-15,48.0
2015-10-16,48.3
2015-10-19,48.4
2015-10-20,48.8
2015-10-21,48.0
2015-10-23,47.9
2015-10-26,48.15
2015-10-27,47.6
2015-10-28,46.9
2015-10-29,47.0
2015-10-30,46.6
2015-11-02,45.5
2015-11-03,46.4
2015-11-04,44.55
2015-11-05,44.7
2015-11-06,44.9
2015-11-09,44.65
2015-11-10,44.5
2015-11-11,48.7
2015-11-13,48.95
2015-11-16,51.35
2015-11-17,55.2
2015-11-18,53.6
2015-11-19,54.9
2015-11-20,56.05
2015-11-23,57.6
2015-11-24,56.8
2015-11-26,56.2
2015-11-27,55.75
2015-11-30,54.45
2015-12-01,53.95
2015-12-02,56.55
2015-12-03,55.05
2015-12-04,53.6
2015-12-07,53.85
2015-12-08,57.9
2015-12-09,56.65
2015-12-10,56.85
2015-12-11,56.75
2015-12-14,56.2
2015-12-15,55.8
2015-12-16,58.75
2015-12-17,59.65
2015-12-18,58.8
2015-12-21,58.95
2015-12-22,60.05
2015-12-23,58.9
2015-12-24,58.9
2015-12-28,58.2
2015-12-29,57.0
2015-12-30,62.35
2015-12-31,61.4
2016-01-01,61.65
2016-01-04,60.25
2016-01-05,62.75
2016-01-06,60.85
2016-01-07,57.05
2016-01-08,60.5
2016-01-11,62.95
2016-01-12,60.3
2016-01-13,56.7
2016-01-14,56.25
2016-01-15,52.75
2016-01-18,50.7
2016-01-19,52.2
2016-01-20,49.95
2016-01-21,49.6
2016-01-22,52.05
2016-01-25,51.95
2016-01-27,51.6
2016-01-28,51.3
2016-01-29,55.6
2016-02-01,54.1
2016-02-02,52.05
2016-02-03,50.3
2016-02-04,50.1
2016-02-05,50.8
2016-02-08,51.8
2016-02-09,49.95
2016-02-10,48.75
2016-02-11,45.1
2016-02-12,42.95
2016-02-15,44.6
2016-02-16,43.05
2016-02-17,43.15
2016-02-18,43.95
2016-02-19,44.9
2016-02-22,44.95
2016-02-23,44.45
2016-02-24,43.95
2016-02-25,42.6
2016-02-26,40.9
2016-02-29,40.15
2016-03-01,42.25
2016-03-02,43.9
2016-03-03,45.7
2016-03-04,45.95
2016-03-08,45.95
2016-03-09,47.05
2016-03-10,46.05
2016-03-11,45.95
2016-03-14,49.05
2016-03-15,48.4
2016-03-16,50.9
2016-03-17,49.15
2016-03-18,48.8
2016-03-21,48.8
2016-03-22,52.2
2016-03-23,50.75
2016-03-28,48.25
2016-03-29,49.1
2016-03-30,51.1
2016-03-31,49.6
2016-04-01,58.2
2016-04-04,56.75
2016-04-05,57.2
2016-04-06,61.4
2016-04-07,59.15
2016-04-08,60.7
2016-04-11,58.8
2016-04-12,58.55
2016-04-13,59.25
2016-04-18,59.95
2016-04-20,63.75
2016-04-21,64.35
2016-04-22,71.6
2016-04-25,69.95
2016-04-26,70.85
2016-04-27,69.9
2016-04-28,67.3
2016-04-29,66.65
2016-05-02,66.35
2016-05-03,64.7
2016-05-04,62.65
2016-05-05,64.65
2016-05-06,64.45
2016-05-09,64.85
2016-05-10,65.95
2016-05-11,65.35
2016-05-12,65.55
2016-05-13,63.45
2016-05-16,63.75
2016-05-17,63.05
2016-05-18,62.95
2016-05-19,61.85
2016-05-20,60.9
2016-05-23,61.35
2016-05-24,59.2
2016-05-25,60.3
2016-05-26,60.3
2016-05-27,61.85
2016-05-30,60.85
2016-05-31,56.7
2016-06-01,57.25
2016-06-02,55.95
2016-06-03,57.3
2016-06-06,57.5
2016-06-07,57.05
2016-06-08,61.95
2016-06-09,64.0
2016-06-10,62.35
2016-06-13,73.35
2016-06-14,70.3
2016-06-15,68.35
2016-06-16,66.9
2016-06-17,68.45
2016-06-20,69.75
2016-06-21,69.85
2016-06-22,72.2
2016-06-23,70.05
2016-06-24,65.95
2016-06-27,67.2
2016-06-28,68.35
2016-06-29,69.25
2016-06-30,69.8
2016-07-01,82.85
2016-07-04,80.85
2016-07-05,82.4
2016-07-07,88.25
2016-07-08,85.2
2016-07-11,85.8
2016-07-12,89.05
2016-07-13,86.45
2016-07-14,88.95
2016-07-15,86.15
2016-07-18,85.5
2016-07-19,84.9
2016-07-20,87.3
2016-07-21,85.95
2016-07-22,86.2
2016-07-25,88.45
2016-07-26,84.8
2016-07-27,86.05
2016-07-28,85.7
2016-07-29,85.15
2016-08-01,81.45
2016-08-02,76.55
2016-08-03,73.0
2016-08-04,76.2
2016-08-05,76.95
2016-08-08,78.2
2016-08-09,76.7
2016-08-10,73.9
2016-08-11,73.55
2016-08-12,73.25
2016-08-16,70.75
2016-08-17,71.0
2016-08-18,73.25
2016-08-19,75.95
2016-08-22,74.4
2016-08-23,74.95
2016-08-24,75.0
2016-08-25,74.15
2016-08-26,72.65
2016-08-29,72.9
2016-08-30,73.3
2016-08-31,73.75
2016-09-01,73.2
2016-09-02,72.45
2016-09-06,74.9
2016-09-07,80.25
2016-09-08,78.6
2016-09-09,77.3
2016-09-12,74.25
2016-09-14,75.2
2016-09-15,74.3
2016-09-16,74.2
2016-09-19,74.3
2016-09-20,74.5
2016-09-21,73.4
2016-09-22,73.45
2016-09-23,74.6
2016-09-26,73.8
2016-09-27,73.95
2016-09-28,74.3
2016-09-29,70.0
2016-09-30,71.6
2016-10-03,73.0
2016-10-04,72.85
2016-10-05,76.85
2016-10-06,75.3
2016-10-07,76.25
2016-10-10,75.1
2016-10-13,72.8
2016-10-14,74.85
2016-10-17,74.2
2016-10-18,74.75
2016-10-19,75.15
2016-10-20,74.8
2016-10-21,74.3
2016-10-24,74.4
2016-10-25,73.9
2016-10-26,76.8
2016-10-27,75.3
2016-10-28,75.1
2016-10-30,75.4
2016-11-01,75.35
2016-11-02,73.55
2016-11-03,72.35
2016-11-04,69.6
2016-11-07,70.1
2016-11-08,69.5
2016-11-09,64.45
2016-11-10,67.85
2016-11-11,62.2
2016-11-15,58.6
2016-11-16,58.05
2016-11-17,56.8
2016-11-18,57.5
2016-11-21,55.8
2016-11-22,57.75
2016-11-23,58.9
2016-11-24,60.2
2016-11-25,60.9
2016-11-28,61.7
2016-11-29,64.3
2016-11-30,63.5
2016-12-01,63.1
2016-12-02,61.25
2016-12-05,61.25
2016-12-06,60.9
2016-12-07,61.75
2016-12-08,62.75
2016-12-09,63.3
2016-12-12,63.2
2016-12-13,64.25
2016-12-14,63.8
2016-12-15,63.65
2016-12-16,63.9
2016-12-19,68.35
2016-12-20,67.65
2016-12-21,67.1
2016-12-22,64.15
2016-12-23,63.85
2016-12-26,61.35
2016-12-27,62.2
2016-12-28,63.1
2016-12-29,63.15
2016-12-30,68.6
2017-01-02,73.3
2017-01-03,71.15
2017-01-04,71.15
2017-01-05,75.9
2017-01-06,76.55
2017-01-09,76.3
2017-01-10,76.3
2017-01-11,77.35
2017-01-12,77.0
2017-01-13,80.35
2017-01-16,82.2
2017-01-17,82.0
2017-01-18,81.35
2017-01-19,79.45
2017-01-20,84.85
2017-01-23,83.45
2017-01-24,82.5
2017-01-25,82.3
2017-01-27,82.25
2017-01-30,83.1
2017-01-31,79.5
2017-02-01,80.3
2017-02-02,81.35
2017-02-03,82.6
2017-02-06,81.4
2017-02-07,80.7
2017-02-08,82.5
2017-02-09,81.5
2017-02-10,88.15
2017-02-13,87.05
2017-02-14,86.35
2017-02-15,83.7
2017-02-16,86.6
2017-02-17,86.3
2017-02-20,88.75
2017-02-21,89.3
2017-02-22,89.7
2017-02-23,87.9
2017-02-27,86.55
2017-02-28,88.6
2017-03-01,87.7
2017-03-02,85.85
2017-03-03,86.65
2017-03-06,85.65
2017-03-07,84.25
2017-03-08,83.15
2017-03-09,81.9
2017-03-10,81.55
2017-03-14,81.55
2017-03-15,82.0
2017-03-16,82.75
2017-03-17,85.95
2017-03-20,86.55
2017-03-21,84.45
2017-03-22,83.1
2017-03-23,84.95
2017-03-24,83.2
2017-03-27,82.4
2017-03-28,81.9
2017-03-29,81.65
2017-03-30,82.35
2017-03-31,83.6
2017-04-03,83.8
2017-04-05,85.1
2017-04-06,87.55
2017-04-07,86.2
2017-04-10,89.35
2017-04-11,88.8
2017-04-12,86.6
2017-04-13,85.4
2017-04-17,84.25
2017-04-18,83.25
2017-04-19,83.55
2017-04-20,84.5
2017-04-21,84.1
2017-04-24,84.45
2017-04-25,87.7
2017-04-26,89.45
2017-04-27,91.55
2017-04-28,97.15
2017-05-02,99.1
2017-05-03,96.65
2017-05-04,95.45
2017-05-05,91.5
2017-05-08,93.9
2017-05-09,93.25
2017-05-10,92.85
2017-05-11,91.05
2017-05-12,89.6
2017-05-15,88.7
2017-05-16,95.4
2017-05-17,92.35
2017-05-18,89.65
2017-05-19,91.0
2017-05-22,88.65
2017-05-23,84.35
2017-05-24,82.35
2017-05-25,84.95
2017-05-26,86.55
2017-05-29,85.1
2017-05-30,81.4
2017-05-31,82.2
2017-06-01,84.05
2017-06-02,84.2
2017-06-05,84.0
2017-06-06,82.3
2017-06-07,83.05
2017-06-08,83.55
2017-06-09,85.45
2017-06-12,81.1
2017-06-13,81.35
2017-06-14,84.4
2017-06-15,83.9
2017-06-16,84.9
2017-06-19,82.95
2017-06-20,83.1
2017-06-21,83.2
2017-06-22,80.85
2017-06-23,78.95
2017-06-27,75.5
2017-06-28,76.0
2017-06-29,77.55
2017-06-30,76.1
2017-07-03,77.4
2017-07-04,77.3
2017-07-05,77.75
2017-07-06,78.6
2017-07-07,80.95
2017-07-10,82.4
2017-07-11,78.5
2017-07-12,78.5
2017-07-13,78.1
2017-07-14,76.85
2017-07-17,76.65
2017-07-18,75.15
2017-07-19,77.45
2017-07-20,78.1
2017-07-21,81.75
2017-07-24,79.85
2017-07-25,78.35
2017-07-26,79.1
2017-07-27,77.55
2017-07-28,78.2
2017-07-31,85.3
2017-08-01,83.95
2017-08-02,81.4
2017-08-03,83.2
2017-08-04,81.85
2017-08-07,81.9
2017-08-08,78.4
2017-08-09,77.8
2017-08-10,72.95
2017-08-11,72.75
2017-08-14,75.95
2017-08-16,77.25
2017-08-17,76.55
2017-08-18,76.1
2017-08-21,75.0
2017-08-22,72.95
2017-08-23,75.3
2017-08-24,74.5
2017-08-28,76.1
2017-08-29,75.2
2017-08-30,75.85
2017-08-31,80.2
2017-09-01,80.05
2017-09-04,77.8
2017-09-05,78.8
2017-09-06,77.3
2017-09-07,76.55
2017-09-08,76.5
2017-09-11,77.7
2017-09-12,77.75
2017-09-13,76.9
2017-09-14,77.9
2017-09-15,77.45
2017-09-18,78.8
2017-09-19,77.65
2017-09-20,77.6
2017-09-21,77.2
2017-09-22,74.65
2017-09-25,73.95
2017-09-26,76.05
2017-09-27,73.5
2017-09-28,73.45
2017-09-29,73.4
2017-10-03,73.45
2017-10-04,74.3
2017-10-05,76.9
2017-10-06,77.45
2017-10-09,76.8
2017-10-10,78.95
2017-10-11,76.75
2017-10-12,76.9
2017-10-13,77.15
2017-10-16,77.7
2017-10-17,77.85
2017-10-18,76.85
2017-10-19,77.75
2017-10-23,76.85
2017-10-24,76.75
2017-10-25,77.3
2017-10-26,78.75
2017-10-27,77.95
2017-10-30,80.4
2017-10-31,79.15
2017-11-01,81.85
2017-11-02,84.3
2017-11-03,82.85
2017-11-06,85.3
2017-11-07,85.9
2017-11-08,82.85
2017-11-09,87.25
2017-11-10,86.75
2017-11-13,84.95
2017-11-14,83.9
2017-11-15,82.0
2017-11-16,85.15
2017-11-17,84.95
2017-11-20,87.3
2017-11-21,93.0
2017-11-22,96.3
2017-11-23,94.5
2017-11-24,92.95
2017-11-27,94.95
2017-11-28,113.85
2017-11-29,107.7
2017-11-30,118.95
2017-12-01,113.2
2017-12-04,107.25
2017-12-05,100.85
2017-12-06,102.45
