Date,BSELINFRA
2015-09-16,1.95
2015-09-18,2.0
2015-09-21,1.95
2015-09-22,1.95
2015-09-23,2.0
2015-09-24,1.95
2015-09-28,2.0
2015-09-29,1.95
2015-09-30,2.0
2015-10-01,2.0
2015-10-05,2.05
2015-10-06,2.05
2015-10-07,2.05
2015-10-08,2.1
2015-10-09,2.15
2015-10-12,2.1
2015-10-13,2.1
2015-10-14,2.1
2015-10-15,2.1
2015-10-16,2.1
2015-10-19,2.1
2015-10-20,2.1
2015-10-21,2.1
2015-10-23,2.1
2015-10-26,2.15
2015-10-27,2.05
2015-10-28,2.1
2015-10-29,2.1
2015-10-30,2.1
2015-11-02,2.1
2015-11-03,2.05
2015-11-04,2.1
2015-11-05,2.05
2015-11-06,2.05
2015-11-09,2.1
2015-11-10,2.15
2015-11-11,2.2
2015-11-13,2.2
2015-11-16,2.15
2015-11-17,2.2
2015-11-18,2.05
2015-11-19,2.1
2015-11-20,2.05
2015-11-23,2.05
2015-11-24,2.4
2015-11-26,2.5
2015-11-27,2.5
2015-11-30,2.5
2015-12-01,2.45
2015-12-02,2.45
2015-12-03,2.5
2015-12-04,2.45
2015-12-07,2.45
2015-12-08,2.45
2015-12-09,2.4
2015-12-10,2.5
2015-12-11,2.5
2015-12-14,2.5
2015-12-15,2.45
2015-12-16,2.45
2015-12-17,2.5
2015-12-18,2.5
2015-12-21,2.5
2015-12-22,2.5
2015-12-23,2.5
2015-12-24,2.5
2015-12-28,2.5
2015-12-29,2.5
2015-12-30,2.5
2015-12-31,2.5
2016-01-01,3.0
2016-01-04,3.6
2016-01-05,3.95
2016-01-06,4.05
2016-01-07,4.05
2016-01-08,4.15
2016-01-11,4.2
2016-01-12,4.1
2016-01-13,3.7
2016-01-14,3.4
2016-01-15,3.2
2016-01-18,3.05
2016-01-19,3.0
2016-01-20,2.9
2016-01-21,2.85
2016-01-22,2.95
2016-01-25,3.05
2016-01-27,3.2
2016-01-28,3.3
2016-01-29,3.45
2016-02-01,3.45
2016-02-02,3.3
2016-02-03,3.15
2016-02-04,3.0
2016-02-05,3.0
2016-02-08,3.1
2016-02-09,3.0
2016-02-10,2.95
2016-02-11,2.75
2016-02-12,2.65
2016-02-15,2.9
2016-02-16,2.75
2016-02-17,2.85
2016-02-18,2.7
2016-02-19,2.65
2016-02-22,2.7
2016-02-23,2.75
2016-02-24,2.75
2016-02-25,2.7
2016-02-26,2.7
2016-02-29,2.7
2016-03-01,2.85
2016-03-02,2.8
2016-03-03,3.0
2016-03-04,3.1
2016-03-08,3.05
2016-03-09,3.05
2016-03-10,2.95
2016-03-11,2.9
2016-03-14,2.85
2016-03-15,2.85
2016-03-16,3.25
2016-03-17,3.5
2016-03-18,3.55
2016-03-21,3.5
2016-03-22,3.65
2016-03-23,4.0
2016-03-28,4.0
2016-03-29,3.75
2016-03-30,3.55
2016-03-31,3.35
2016-04-01,3.6
2016-04-04,3.65
2016-04-05,3.45
2016-04-06,3.55
2016-04-07,3.5
2016-04-08,3.5
2016-04-11,3.4
2016-04-12,3.4
2016-04-13,3.45
2016-04-18,3.4
2016-04-20,3.4
2016-04-21,3.4
2016-04-22,3.5
2016-04-25,3.4
2016-04-26,3.4
2016-04-27,3.4
2016-04-28,3.4
2016-04-29,3.4
2016-05-02,3.3
2016-05-03,3.15
2016-05-04,3.1
2016-05-05,3.1
2016-05-06,3.1
2016-05-09,3.0
2016-05-10,3.0
2016-05-11,3.0
2016-05-12,3.0
2016-05-13,3.0
2016-05-16,2.95
2016-05-17,2.9
2016-05-18,2.85
2016-05-19,3.0
2016-05-20,2.95
2016-05-23,2.9
2016-05-24,2.75
2016-05-25,2.95
2016-05-26,2.9
2016-05-27,2.9
2016-05-30,2.9
2016-05-31,2.9
2016-06-01,2.85
2016-06-02,3.0
2016-06-03,3.0
2016-06-06,2.95
2016-06-07,3.0
2016-06-08,3.05
2016-06-09,3.0
2016-06-10,3.05
2016-06-13,3.15
2016-06-14,3.15
2016-06-15,3.2
2016-06-16,3.15
2016-06-17,3.15
2016-06-20,3.2
2016-06-21,3.25
2016-06-22,3.3
2016-06-23,3.1
2016-06-24,3.0
2016-06-27,3.5
2016-06-28,3.55
2016-06-29,3.4
2016-06-30,3.45
2016-07-01,3.55
2016-07-04,3.55
2016-07-05,3.45
2016-07-07,3.5
2016-07-08,3.35
2016-07-11,3.4
2016-07-12,3.3
2016-07-13,3.25
2016-07-14,3.2
2016-07-15,3.15
2016-07-18,3.25
2016-07-19,3.65
2016-07-20,3.5
2016-07-21,3.35
2016-07-22,3.4
2016-07-25,3.4
2016-07-26,3.3
2016-07-27,3.25
2016-07-28,3.3
2016-07-29,3.25
2016-08-01,3.2
2016-08-02,3.2
2016-08-03,3.1
2016-08-04,3.3
2016-08-05,3.25
2016-08-08,3.4
2016-08-09,3.35
2016-08-10,3.25
2016-08-11,3.1
2016-08-12,3.1
2016-08-16,3.1
2016-08-17,3.2
2016-08-18,3.1
2016-08-19,3.15
2016-08-22,3.1
2016-08-23,3.15
2016-08-24,3.2
2016-08-25,3.15
2016-08-26,3.15
2016-08-29,3.15
2016-08-30,3.2
2016-08-31,3.1
2016-09-01,3.1
2016-09-02,3.25
2016-09-06,3.25
2016-09-07,3.2
2016-09-08,3.2
2016-09-09,3.15
2016-09-12,3.0
2016-09-14,2.9
2016-09-15,3.35
2016-09-16,3.2
2016-09-19,3.1
2016-09-20,3.1
2016-09-21,3.55
2016-09-22,3.35
2016-09-23,3.2
2016-09-26,3.25
2016-09-27,3.25
2016-09-28,3.25
2016-09-29,3.0
2016-09-30,3.15
2016-10-03,3.2
2016-10-04,3.2
2016-10-05,3.4
2016-10-06,3.35
2016-10-07,3.3
2016-10-10,3.3
2016-10-13,3.3
2016-10-14,3.2
2016-10-17,3.3
2016-10-18,3.35
2016-10-19,3.3
2016-10-20,3.6
2016-10-21,4.3
2016-10-24,4.25
2016-10-25,4.45
2016-10-26,4.25
2016-10-27,4.4
2016-10-28,4.25
2016-10-30,4.5
2016-11-01,5.4
2016-11-02,5.2
2016-11-03,5.2
2016-11-04,4.7
2016-11-07,5.05
2016-11-08,4.75
2016-11-09,4.4
2016-11-10,4.45
2016-11-11,4.3
2016-11-15,3.9
2016-11-16,3.75
2016-11-17,3.65
2016-11-18,3.65
2016-11-21,3.5
2016-11-22,3.4
2016-11-23,3.35
2016-11-24,3.3
2016-11-25,3.45
2016-11-28,3.6
2016-11-29,3.75
2016-11-30,3.7
2016-12-01,3.75
2016-12-02,3.6
2016-12-05,3.6
2016-12-06,3.75
2016-12-07,3.7
2016-12-08,3.65
2016-12-09,3.75
2016-12-12,3.7
2016-12-13,3.65
2016-12-14,3.7
2016-12-15,3.7
2016-12-16,3.75
2016-12-19,3.7
2016-12-20,3.8
2016-12-21,3.65
2016-12-22,3.5
2016-12-23,3.65
2016-12-26,3.65
2016-12-27,3.75
2016-12-28,3.75
2016-12-29,3.75
2016-12-30,3.7
2017-01-02,3.65
2017-01-03,3.75
2017-01-04,3.85
2017-01-05,4.05
2017-01-06,4.05
2017-01-09,4.15
2017-01-10,4.1
2017-01-11,4.15
2017-01-12,4.1
2017-01-13,4.3
2017-01-16,4.25
2017-01-17,4.1
2017-01-18,4.05
2017-01-19,4.05
2017-01-20,3.95
2017-01-23,3.95
2017-01-24,3.85
2017-01-25,3.85
2017-01-27,3.85
2017-01-30,4.0
2017-01-31,3.95
2017-02-01,4.0
2017-02-02,3.9
2017-02-03,3.95
2017-02-06,4.0
2017-02-07,4.8
2017-02-08,4.65
2017-02-09,4.45
2017-02-10,4.4
2017-02-13,4.3
2017-02-14,4.15
2017-02-15,4.15
2017-02-16,4.1
2017-02-17,4.05
2017-02-20,4.1
2017-02-21,4.35
2017-02-22,4.1
2017-02-23,4.15
2017-02-27,4.2
2017-02-28,4.25
2017-03-01,4.3
2017-03-02,4.15
2017-03-03,4.35
2017-03-06,4.45
2017-03-07,4.4
2017-03-08,4.5
2017-03-09,4.5
2017-03-10,4.45
2017-03-14,4.45
2017-03-15,4.5
2017-03-16,4.45
2017-03-17,4.5
2017-03-20,4.55
2017-03-21,4.6
2017-03-22,4.45
2017-03-23,4.35
2017-03-24,4.5
2017-03-27,4.75
2017-03-28,5.15
2017-03-29,4.95
2017-03-30,4.9
2017-03-31,5.2
2017-04-03,5.5
2017-04-05,6.6
2017-04-06,7.4
2017-04-07,6.7
2017-04-10,6.5
2017-04-11,6.25
2017-04-12,6.0
2017-05-30,4.7
2017-05-31,4.75
2017-06-01,4.55
2017-06-02,4.75
2017-06-05,4.6
2017-06-06,4.55
2017-06-07,4.55
2017-06-08,4.15
2017-06-09,4.25
2017-06-12,4.25
2017-06-13,4.65
2017-06-14,4.55
2017-06-15,4.65
2017-06-16,4.5
2017-06-19,4.6
2017-06-20,4.5
2017-06-21,4.7
2017-06-22,4.6
2017-06-23,4.35
2017-06-27,4.2
2017-06-28,4.2
2017-06-29,4.3
2017-06-30,4.15
2017-07-03,4.3
2017-07-04,4.2
2017-07-05,4.25
2017-07-06,4.4
2017-07-07,4.7
2017-07-10,5.15
2017-07-11,5.0
2017-07-12,4.85
2017-07-13,4.5
2017-07-14,4.85
2017-07-17,4.9
2017-07-18,4.75
2017-07-19,4.8
2017-07-20,4.7
2017-07-21,4.75
2017-07-24,4.95
2017-07-25,4.9
2017-07-26,4.95
2017-07-27,4.75
2017-07-28,4.95
2017-07-31,5.0
2017-08-01,4.85
2017-08-02,4.9
2017-08-03,4.65
2017-08-04,4.45
2017-08-07,5.0
2017-08-08,4.7
2017-08-09,4.4
2017-08-10,4.0
2017-08-11,3.95
2017-08-14,4.25
2017-08-16,4.25
2017-08-17,4.25
2017-08-18,4.1
2017-08-21,4.05
2017-08-22,4.05
2017-08-23,4.0
2017-08-24,4.0
2017-08-28,4.1
2017-08-29,3.95
2017-08-30,3.95
2017-08-31,4.05
2017-09-01,4.0
2017-09-04,3.9
2017-09-05,4.05
2017-09-06,3.95
2017-09-07,4.1
2017-09-08,4.1
2017-09-11,4.05
2017-09-12,4.1
2017-09-13,3.95
2017-09-14,4.1
2017-09-15,4.1
2017-09-18,4.0
2017-09-19,3.9
2017-09-20,3.95
2017-09-21,3.9
2017-09-22,3.8
2017-09-25,3.8
2017-09-26,3.7
2017-09-27,3.6
2017-09-28,3.75
2017-09-29,3.65
2017-10-03,3.7
2017-10-04,3.6
2017-10-05,3.6
2017-10-06,3.65
2017-10-09,3.75
2017-10-10,3.8
2017-10-11,3.75
2017-10-12,3.9
2017-10-13,3.8
2017-10-16,3.85
2017-10-17,3.8
2017-10-18,3.8
2017-10-19,3.8
2017-10-23,3.7
2017-10-24,3.8
2017-10-25,4.05
2017-10-26,4.85
2017-10-27,5.45
2017-10-30,5.6
2017-10-31,5.2
2017-11-01,5.0
2017-11-02,4.75
2017-11-03,4.7
2017-11-06,4.6
2017-11-07,4.3
2017-11-08,4.25
2017-11-09,4.25
2017-11-10,4.1
2017-11-13,4.15
2017-11-14,4.55
2017-11-15,4.6
2017-11-16,4.5
2017-11-17,4.5
2017-11-20,4.55
2017-11-21,4.7
2017-11-22,4.6
2017-11-23,4.5
2017-11-24,4.55
2017-11-27,4.5
2017-11-28,4.9
2017-11-29,4.85
2017-11-30,4.6
2017-12-01,4.5
2017-12-04,4.45
2017-12-05,4.45
2017-12-06,4.45
2017-12-07,4.75
2017-12-08,4.75
2017-12-11,4.65
2017-12-12,4.7
2017-12-13,4.6
2017-12-14,4.55
2017-12-15,4.5
2017-12-18,4.55
2017-12-19,4.55
2017-12-20,4.75
2017-12-21,5.7
2017-12-22,5.55
2017-12-26,6.65
2017-12-27,6.8
2017-12-28,6.6
2017-12-29,6.8
