Date,SUPREMEIND
2013-12-11,447.55
2013-12-12,459.95
2013-12-13,447.85
2013-12-16,444.9
2013-12-17,448.4
2013-12-18,447.3
2013-12-19,443.85
2013-12-20,440.4
2013-12-23,434.6
2013-12-24,423.25
2013-12-26,420.4
2013-12-27,423.85
2013-12-30,427.3
2013-12-31,425.05
2014-01-01,423.5
2014-01-02,417.25
2014-01-03,413.75
2014-01-06,424.15
2014-01-07,425.05
2014-01-08,421.7
2014-01-09,431.0
2014-01-10,433.9
2014-01-13,448.25
2014-01-14,443.7
2014-01-15,469.85
2014-01-16,469.1
2014-01-17,472.25
2014-01-20,469.0
2014-01-21,449.1
2014-01-22,451.9
2014-01-23,419.05
2014-01-24,416.7
2014-01-27,420.3
2014-01-28,425.4
2014-01-29,432.0
2014-01-30,425.7
2014-01-31,429.3
2014-02-03,430.2
2014-02-04,427.15
2014-02-05,426.5
2014-02-06,424.95
2014-02-07,413.55
2014-02-10,421.85
2014-02-11,418.85
2014-02-12,423.7
2014-02-13,425.2
2014-02-14,430.3
2014-02-17,420.85
2014-02-18,422.65
2014-02-19,422.9
2014-02-20,426.05
2014-02-21,427.15
2014-02-24,443.45
2014-02-25,443.5
2014-02-26,432.9
2014-02-28,427.0
2014-03-03,440.1
2014-03-04,453.25
2014-03-05,462.8
2014-03-06,459.7
2014-03-07,440.35
2014-03-10,450.0
2014-03-11,445.35
2014-03-12,450.7
2014-03-13,459.65
2014-03-14,459.95
2014-03-18,463.9
2014-03-19,474.85
2014-03-20,494.3
2014-03-21,498.7
2014-03-22,494.45
2014-03-24,469.15
2014-03-25,472.35
2014-03-26,469.95
2014-03-27,475.7
2014-03-28,479.35
2014-03-31,502.35
2014-04-01,501.4
2014-04-02,500.4
2014-04-03,490.15
2014-04-04,481.85
2014-04-07,478.45
2014-04-09,489.55
2014-04-10,489.65
2014-04-11,492.55
2014-04-15,487.1
2014-04-16,478.1
2014-04-17,485.0
2014-04-21,477.15
2014-04-22,484.5
2014-04-23,478.85
2014-04-25,467.15
2014-04-28,460.15
2014-04-29,456.6
2014-04-30,456.1
2014-05-02,458.9
2014-05-05,456.0
2014-05-06,459.6
2014-05-07,448.5
2014-05-08,446.7
2014-05-09,451.65
2014-05-12,442.0
2014-05-13,449.45
2014-05-14,443.25
2014-05-15,455.6
2014-05-16,454.5
2014-05-19,457.25
2014-05-20,464.75
2014-05-21,476.05
2014-05-22,496.7
2014-05-23,512.75
2014-05-26,493.4
2014-05-27,495.35
2014-05-28,495.1
2014-05-29,507.75
2014-05-30,508.2
2014-06-02,508.5
2014-06-03,511.35
2014-06-04,496.05
2014-06-05,495.15
2014-06-06,489.55
2014-06-09,489.1
2014-06-10,498.75
2014-06-11,501.15
2014-06-12,517.0
2014-06-13,508.65
2014-06-16,509.85
2014-06-17,518.5
2014-06-18,526.05
2014-06-19,520.4
2014-06-20,501.7
2014-06-23,500.9
2014-06-24,500.35
2014-06-25,517.35
2014-06-26,519.9
2014-06-27,525.1
2014-06-30,522.55
2014-07-01,540.8
2014-07-02,556.9
2014-07-03,549.7
2014-07-04,543.3
2014-07-07,554.8
2014-07-08,538.6
2014-07-09,555.85
2014-07-10,540.15
2014-07-11,548.75
2014-07-14,557.95
2014-07-15,551.05
2014-07-16,558.15
2014-07-17,567.6
2014-07-18,569.45
2014-07-21,589.1
2014-07-22,609.85
2014-07-23,634.75
2014-07-24,622.0
2014-07-25,598.85
2014-07-28,598.0
2014-07-30,585.0
2014-07-31,605.5
2014-08-01,580.95
2014-08-04,572.65
2014-08-05,590.2
2014-08-06,612.9
2014-08-07,620.25
2014-08-08,617.0
2014-08-11,620.1
2014-08-12,607.9
2014-08-13,605.7
2014-08-14,596.6
2014-08-18,598.4
2014-08-19,589.9
2014-08-20,578.4
2014-08-21,582.7
2014-08-22,580.7
2014-08-25,582.35
2014-08-26,577.6
2014-08-27,576.5
2014-08-28,590.05
2014-09-01,623.9
2014-09-02,625.0
2014-09-03,633.65
2014-09-04,637.85
2014-09-05,640.05
2014-09-08,657.0
2014-09-09,656.9
2014-09-10,658.9
2014-09-11,654.9
2014-09-12,656.65
2014-09-15,673.4
2014-09-16,673.65
2014-09-17,662.5
2014-09-18,654.8
2014-09-19,655.45
2014-09-22,649.95
2014-09-23,649.95
2014-09-24,648.75
2014-09-25,639.95
2014-09-26,654.75
2014-09-29,650.35
2014-09-30,652.75
2014-10-01,646.75
2014-10-07,644.05
2014-10-08,636.5
2014-10-09,643.0
2014-10-10,639.25
2014-10-13,631.7
2014-10-14,610.6
2014-10-16,602.55
2014-10-17,587.55
2014-10-20,585.35
2014-10-21,589.3
2014-10-22,598.85
2014-10-23,604.1
2014-10-27,605.65
2014-10-28,586.9
2014-10-29,596.95
2014-10-30,596.35
2014-10-31,599.8
2014-11-03,599.95
2014-11-05,606.55
2014-11-07,595.9
2014-11-10,585.65
2014-11-11,586.1
2014-11-12,590.55
2014-11-13,585.15
2014-11-14,582.95
2014-11-17,591.5
2014-11-18,620.65
2014-11-19,612.85
2014-11-20,621.25
2014-11-21,618.1
2014-11-24,609.95
2014-11-25,595.3
2014-11-26,613.4
2014-11-27,614.7
2014-11-28,616.85
2014-12-01,622.95
2014-12-02,620.45
2014-12-03,620.0
2014-12-04,619.75
2014-12-05,632.35
2014-12-08,648.4
2014-12-09,630.5
2014-12-10,633.6
2014-12-11,614.4
2014-12-12,607.5
2014-12-15,612.8
2014-12-16,581.75
2014-12-17,608.95
2014-12-18,613.6
2014-12-19,606.55
2014-12-22,608.25
2014-12-23,608.7
2014-12-24,598.85
2014-12-26,597.85
2014-12-29,609.4
2014-12-30,603.65
2014-12-31,597.3
2015-01-01,589.2
2015-01-02,597.4
2015-01-05,602.9
2015-01-06,593.5
2015-01-07,590.5
2015-01-08,590.6
2015-01-09,589.75
2015-01-12,596.85
2015-01-13,585.35
2015-01-14,581.4
2015-01-15,586.6
2015-01-16,573.35
2015-01-19,578.05
2015-01-20,584.25
2015-01-21,580.1
2015-01-22,595.75
2015-01-23,593.5
2015-01-27,584.4
2015-01-28,591.3
2015-01-29,586.0
2015-01-30,590.55
2015-02-02,585.4
2015-02-03,616.75
2015-02-04,623.65
2015-02-05,622.35
2015-02-06,625.3
2015-02-09,633.85
2015-02-10,646.6
2015-02-11,672.55
2015-02-12,682.15
2015-02-13,691.25
2015-02-16,673.15
2015-02-18,671.3
2015-02-19,658.05
2015-02-20,659.65
2015-02-23,651.05
2015-02-24,633.15
2015-02-25,647.45
2015-02-26,651.05
2015-02-27,660.8
2015-02-28,660.4
2015-03-02,673.1
2015-03-03,683.0
2015-03-04,675.3
2015-03-05,676.7
2015-03-09,680.2
2015-03-10,673.9
2015-03-11,706.45
2015-03-12,705.65
2015-03-13,699.75
2015-03-16,695.1
2015-03-17,714.75
2015-03-18,730.2
2015-03-19,725.2
2015-03-20,730.1
2015-03-23,708.9
2015-03-24,711.95
2015-03-25,724.05
2015-03-26,691.25
2015-03-27,708.15
2015-03-30,705.55
2015-03-31,712.6
2015-04-01,722.6
2015-04-06,735.25
2015-04-07,716.3
2015-04-08,712.7
2015-04-09,733.5
2015-04-10,735.35
2015-04-13,725.55
2015-04-15,700.1
2015-04-16,684.2
2015-04-17,679.6
2015-04-20,661.9
2015-04-21,642.1
2015-04-22,657.6
2015-04-23,659.05
2015-04-24,668.65
2015-04-27,646.85
2015-04-28,649.75
2015-04-29,691.1
2015-04-30,682.85
2015-05-04,678.75
2015-05-05,687.2
2015-05-06,675.4
2015-05-07,670.9
2015-05-08,669.15
2015-05-11,670.15
2015-05-12,665.0
2015-05-13,665.45
2015-05-14,665.55
2015-05-15,659.35
2015-05-18,665.15
2015-05-19,662.65
2015-05-20,664.5
2015-05-21,686.7
2015-05-22,677.7
2015-05-25,679.2
2015-05-26,695.1
2015-05-27,709.25
2015-05-28,704.85
2015-05-29,667.8
2015-06-01,682.75
2015-06-02,670.2
2015-06-03,664.6
2015-06-04,657.45
2015-06-05,665.65
2015-06-08,682.5
2015-06-09,683.75
2015-06-10,685.8
2015-06-11,670.75
2015-06-12,667.3
2015-06-15,672.1
2015-06-16,671.6
2015-06-17,677.35
2015-06-18,661.6
2015-06-19,673.6
2015-06-22,667.35
2015-06-23,678.1
2015-06-24,699.85
2015-06-25,692.15
2015-06-26,684.0
2015-06-29,662.95
2015-06-30,675.25
2015-07-01,674.1
2015-07-02,703.4
2015-07-03,698.9
2015-07-06,684.4
2015-07-07,679.75
2015-07-08,670.0
2015-07-09,672.45
2015-07-10,656.45
2015-07-13,644.25
2015-07-14,641.85
2015-07-15,601.5
2015-07-16,616.9
2015-07-17,625.95
2015-07-20,621.3
2015-07-21,616.0
2015-07-22,618.6
2015-07-23,640.55
2015-07-24,627.95
2015-07-27,629.3
2015-07-28,622.05
2015-07-29,612.55
2015-07-30,617.1
2015-07-31,626.85
2015-08-03,625.15
2015-08-04,634.55
2015-08-05,649.05
2015-08-06,650.4
2015-08-07,649.2
2015-08-10,651.6
2015-08-11,647.5
2015-08-12,638.85
2015-08-13,641.85
2015-08-14,645.7
2015-08-17,657.8
2015-08-18,662.45
2015-08-19,658.6
2015-08-20,645.9
2015-08-21,641.25
2015-08-24,593.1
2015-08-25,581.55
2015-08-26,578.25
2015-08-27,591.55
2015-08-28,599.55
2015-08-31,590.95
2015-09-01,596.5
2015-09-02,603.95
2015-09-03,596.45
2015-09-04,590.45
2015-09-07,589.95
2015-09-08,584.45
2015-09-09,590.15
2015-09-10,585.95
2015-09-11,597.95
2015-09-14,597.1
2015-09-15,593.1
2015-09-16,590.5
2015-09-18,594.65
2015-09-21,596.9
2015-09-22,595.95
2015-09-23,596.15
2015-09-24,594.9
2015-09-28,611.55
2015-09-29,618.35
2015-09-30,618.5
2015-10-01,636.95
2015-10-05,642.45
2015-10-06,634.95
2015-10-07,634.05
2015-10-08,633.0
2015-10-09,636.7
2015-10-12,634.0
2015-10-13,626.35
2015-10-14,630.5
2015-10-15,628.05
2015-10-16,629.0
2015-10-19,630.2
2015-10-20,628.65
2015-10-21,628.15
2015-10-23,622.6
2015-10-26,623.25
2015-10-27,634.75
2015-10-28,625.2
2015-10-29,637.65
2015-10-30,630.05
2015-11-02,630.5
2015-11-03,630.4
2015-11-04,625.85
2015-11-05,626.7
2015-11-06,622.75
2015-11-09,628.75
2015-11-10,630.7
2015-11-11,632.75
2015-11-13,622.35
2015-11-16,623.75
2015-11-17,622.8
2015-11-18,622.1
2015-11-19,626.65
2015-11-20,626.05
2015-11-23,630.25
2015-11-24,642.9
2015-11-26,635.15
2015-11-27,641.55
2015-11-30,652.5
2015-12-01,643.5
2015-12-02,650.65
2015-12-03,662.4
2015-12-04,659.5
2015-12-07,661.8
2015-12-08,663.55
2015-12-09,643.9
2015-12-10,648.45
2015-12-11,640.75
2015-12-14,629.6
2015-12-15,621.65
2015-12-16,621.35
2015-12-17,645.05
2015-12-18,652.3
2015-12-21,673.0
2015-12-22,666.6
2015-12-23,668.55
2015-12-24,679.7
2015-12-28,681.1
2015-12-29,681.35
2015-12-30,675.3
2015-12-31,681.45
2016-01-01,688.5
2016-01-04,689.0
2016-01-05,702.65
2016-01-06,695.1
2016-01-07,694.9
2016-01-08,702.55
2016-01-11,704.2
2016-01-12,710.6
2016-01-13,696.0
2016-01-14,682.25
2016-01-15,683.1
2016-01-18,653.85
2016-01-19,657.25
2016-01-20,650.1
2016-01-21,654.55
2016-01-22,666.3
2016-01-25,688.65
2016-01-27,716.7
2016-01-28,725.35
2016-01-29,740.75
2016-02-01,741.65
2016-02-02,748.15
2016-02-03,737.95
2016-02-04,718.55
2016-02-05,737.25
2016-02-08,733.65
2016-02-09,736.6
2016-02-10,718.1
2016-02-11,696.9
2016-02-12,698.6
2016-02-15,699.3
2016-02-16,697.4
2016-02-17,686.3
2016-02-18,700.15
2016-02-19,688.35
2016-02-22,673.75
2016-02-23,672.7
2016-02-24,665.95
2016-02-25,661.95
2016-02-26,666.8
2016-02-29,670.15
2016-03-01,710.45
2016-03-02,733.25
2016-03-03,747.1
2016-03-04,754.1
2016-03-08,757.9
2016-03-09,760.15
2016-03-10,757.1
2016-03-11,755.85
2016-03-14,770.0
2016-03-15,774.05
2016-03-16,777.15
2016-03-17,748.85
2016-03-18,791.55
2016-03-21,791.3
2016-03-22,786.55
2016-03-23,775.35
2016-03-28,754.9
2016-03-29,739.65
2016-03-30,730.3
2016-03-31,739.65
2016-04-01,744.35
2016-04-04,737.7
2016-04-05,753.85
2016-04-06,758.75
2016-04-07,777.5
2016-04-08,789.7
2016-04-11,772.45
2016-04-12,780.15
2016-04-13,777.85
2016-04-18,771.85
2016-04-20,800.1
2016-04-21,798.0
2016-04-22,802.55
2016-04-25,789.25
2016-04-26,779.85
2016-04-27,785.0
2016-04-28,783.0
2016-04-29,800.4
2016-05-02,808.7
2016-05-03,803.8
2016-05-04,819.9
2016-05-05,819.75
2016-05-06,813.55
2016-05-09,823.25
2016-05-10,836.75
2016-05-11,838.0
2016-05-12,842.0
2016-05-13,862.15
2016-05-16,865.2
2016-05-17,878.5
2016-05-18,888.45
2016-05-19,889.4
2016-05-20,884.2
2016-05-23,905.5
2016-05-24,900.2
2016-05-25,903.95
2016-05-26,930.6
2016-05-27,914.65
2016-05-30,936.15
2016-05-31,992.0
2016-06-01,928.6
2016-06-02,919.8
2016-06-03,887.8
2016-06-06,876.55
2016-06-07,911.45
2016-06-08,916.7
2016-06-09,905.25
2016-06-10,890.1
2016-06-13,873.1
2016-06-14,884.5
2016-06-15,890.25
2016-06-16,868.55
2016-06-17,866.35
2016-06-20,875.75
2016-06-21,868.45
2016-06-22,875.5
2016-06-23,882.8
2016-06-24,875.9
2016-06-27,897.5
2016-06-28,900.7
2016-06-29,908.1
2016-06-30,913.35
2016-07-01,897.95
2016-07-04,897.6
2016-07-05,898.55
2016-07-07,892.3
2016-07-08,898.3
2016-07-11,887.35
2016-07-12,884.6
2016-07-13,873.4
2016-07-14,873.5
2016-07-15,890.95
2016-07-18,883.2
2016-07-19,900.3
2016-07-20,910.8
2016-07-21,936.4
2016-07-22,922.7
2016-07-25,925.05
2016-07-26,935.8
2016-07-27,941.15
2016-07-28,924.15
2016-07-29,936.3
2016-08-01,934.5
2016-08-02,932.45
2016-08-03,916.35
2016-08-04,946.0
2016-08-05,960.2
2016-08-08,961.75
2016-08-09,944.65
2016-08-10,921.4
2016-08-11,947.55
2016-08-12,959.2
2016-08-16,958.55
2016-08-17,948.55
2016-08-18,960.15
2016-08-19,993.25
2016-08-22,1009.85
2016-08-23,984.95
2016-08-24,989.55
2016-08-25,975.0
2016-08-26,952.65
2016-08-29,948.6
2016-08-30,962.95
2016-08-31,956.95
2016-09-01,954.0
2016-09-02,952.35
2016-09-06,948.3
2016-09-07,937.6
2016-09-08,951.95
2016-09-09,943.4
2016-09-12,924.9
2016-09-14,912.65
2016-09-15,905.15
2016-09-16,903.3
2016-09-19,909.1
2016-09-20,911.1
2016-09-21,909.35
2016-09-22,897.05
2016-09-23,899.4
2016-09-26,863.0
2016-09-27,897.9
2016-09-28,932.85
2016-09-29,905.1
2016-09-30,907.3
2016-10-03,910.15
2016-10-04,922.85
2016-10-05,942.15
2016-10-06,942.85
2016-10-07,940.85
2016-10-10,939.7
2016-10-13,922.7
2016-10-14,924.15
2016-10-17,920.35
2016-10-18,919.7
2016-10-19,918.3
2016-10-20,911.1
2016-10-21,909.35
2016-10-24,916.1
2016-10-25,912.9
2016-10-26,912.85
2016-10-27,904.4
2016-10-28,902.95
2016-10-30,902.9
2016-11-01,890.4
2016-11-02,877.15
2016-11-03,886.7
2016-11-04,903.45
2016-11-07,901.1
2016-11-08,913.05
2016-11-09,902.35
2016-11-10,906.2
2016-11-11,900.1
2016-11-15,874.9
2016-11-16,871.7
2016-11-17,878.2
2016-11-18,838.9
2016-11-21,799.65
2016-11-22,788.5
2016-11-23,802.15
2016-11-24,807.35
2016-11-25,816.6
2016-11-28,845.85
2016-11-29,854.95
2016-11-30,899.0
2016-12-01,894.0
2016-12-02,887.3
2016-12-05,907.3
2016-12-06,872.35
2016-12-07,869.8
2016-12-08,874.05
2016-12-09,868.65
2016-12-12,894.3
2016-12-13,906.4
2016-12-14,910.05
2016-12-15,905.2
2016-12-16,911.55
2016-12-19,905.1
2016-12-20,905.35
2016-12-21,903.6
2016-12-22,900.45
2016-12-23,897.55
2016-12-26,869.4
2016-12-27,855.8
2016-12-28,884.5
2016-12-29,898.05
2016-12-30,906.95
2017-01-02,897.25
2017-01-03,887.6
2017-01-04,887.0
2017-01-05,911.25
2017-01-06,904.85
2017-01-09,880.35
2017-01-10,872.6
2017-01-11,873.75
2017-01-12,871.45
2017-01-13,872.7
2017-01-16,875.35
2017-01-17,870.55
2017-01-18,871.6
2017-01-19,889.9
2017-01-20,896.85
2017-01-23,913.95
2017-01-24,914.95
2017-01-25,918.65
2017-01-27,944.0
2017-01-30,940.5
2017-01-31,939.0
2017-02-01,938.2
2017-02-02,960.65
2017-02-03,964.65
2017-02-06,987.25
2017-02-07,986.1
2017-02-08,992.35
2017-02-09,985.8
2017-02-10,989.65
2017-02-13,1013.0
2017-02-14,1000.9
2017-02-15,997.55
2017-02-16,1003.3
2017-02-17,996.9
2017-02-20,996.45
2017-02-21,995.45
2017-02-22,994.75
2017-02-23,988.9
2017-02-27,1006.9
2017-02-28,1008.65
2017-03-01,989.45
2017-03-02,985.75
2017-03-03,997.5
2017-03-06,988.6
2017-03-07,999.8
2017-03-08,1002.5
2017-03-09,992.55
2017-03-10,1046.55
2017-03-14,1032.45
2017-03-15,1019.15
2017-03-16,1045.75
2017-03-17,1076.2
2017-03-20,1086.0
2017-03-21,1072.75
2017-03-22,1050.4
2017-03-23,1070.5
2017-03-24,1039.85
2017-03-27,1048.2
2017-03-28,1048.6
2017-03-29,1049.8
2017-03-30,1070.85
2017-03-31,1092.65
2017-04-03,1102.1
2017-04-05,1113.5
2017-04-06,1096.65
2017-04-07,1085.3
2017-04-10,1075.75
2017-04-11,1075.45
2017-04-12,1075.25
2017-04-13,1084.4
2017-04-17,1084.4
2017-04-18,1078.45
2017-04-19,1077.7
2017-04-20,1074.35
2017-04-21,1077.9
2017-04-24,1080.05
2017-04-25,1069.15
2017-04-26,1069.6
2017-04-27,1081.05
2017-04-28,1088.3
2017-05-02,1155.35
2017-05-03,1152.05
2017-05-04,1174.3
2017-05-05,1181.35
2017-05-08,1183.95
2017-05-09,1200.0
2017-05-10,1189.5
2017-05-11,1203.55
2017-05-12,1199.55
2017-05-15,1196.55
2017-05-16,1190.3
2017-05-17,1189.95
2017-05-18,1192.85
2017-05-19,1159.35
2017-05-22,1160.1
2017-05-23,1140.45
2017-05-24,1141.55
2017-05-25,1130.4
2017-05-26,1147.7
2017-05-29,1163.75
2017-05-30,1146.25
2017-05-31,1149.2
2017-06-01,1159.1
2017-06-02,1156.75
2017-06-05,1150.2
2017-06-06,1121.7
2017-06-07,1158.95
2017-06-08,1172.45
2017-06-09,1175.4
2017-06-12,1214.5
2017-06-13,1199.85
2017-06-14,1212.85
2017-06-15,1203.5
2017-06-16,1189.55
2017-06-19,1185.55
2017-06-20,1216.25
2017-06-21,1219.25
2017-06-22,1200.5
2017-06-23,1227.1
2017-06-27,1198.4
2017-06-28,1186.45
2017-06-29,1205.2
2017-06-30,1227.8
2017-07-03,1221.5
2017-07-04,1216.7
2017-07-05,1228.4
2017-07-06,1224.55
2017-07-07,1222.55
2017-07-10,1233.65
2017-07-11,1215.4
2017-07-12,1196.95
2017-07-13,1194.3
2017-07-14,1189.4
2017-07-17,1158.05
2017-07-18,1135.65
2017-07-19,1128.4
2017-07-20,1105.85
2017-07-21,1086.2
2017-07-24,1099.6
2017-07-25,1128.0
2017-07-26,1115.15
2017-07-27,1132.25
2017-07-28,1120.7
2017-07-31,1120.8
2017-08-01,1113.75
2017-08-02,1110.15
2017-08-03,1100.9
2017-08-04,1106.1
2017-08-07,1088.2
2017-08-08,1049.8
2017-08-09,1052.6
2017-08-10,1052.4
2017-08-11,1031.55
2017-08-14,1073.45
2017-08-16,1076.8
2017-08-17,1072.3
2017-08-18,1065.8
2017-08-21,1097.4
2017-08-22,1129.9
2017-08-23,1124.65
2017-08-24,1176.0
2017-08-28,1178.9
2017-08-29,1165.05
2017-08-30,1160.35
2017-08-31,1201.55
2017-09-01,1195.7
2017-09-04,1176.35
2017-09-05,1160.05
2017-09-06,1174.6
2017-09-07,1171.85
2017-09-08,1164.25
2017-09-11,1178.8
2017-09-12,1165.95
2017-09-13,1171.55
2017-09-14,1158.35
2017-09-15,1174.7
2017-09-18,1157.75
2017-09-19,1150.25
2017-09-20,1146.95
2017-09-21,1168.05
2017-09-22,1151.2
2017-09-25,1123.5
2017-09-26,1104.4
2017-09-27,1091.0
2017-09-28,1087.7
2017-09-29,1098.8
2017-10-03,1099.05
2017-10-04,1081.35
2017-10-05,1069.15
2017-10-06,1098.85
2017-10-09,1101.05
2017-10-10,1106.0
2017-10-11,1094.7
2017-10-12,1117.5
2017-10-13,1139.85
2017-10-16,1144.35
2017-10-17,1139.2
2017-10-18,1138.2
2017-10-19,1133.0
2017-10-23,1136.75
2017-10-24,1126.05
2017-10-25,1125.6
2017-10-26,1117.85
2017-10-27,1108.1
2017-10-30,1130.2
2017-10-31,1131.0
2017-11-01,1157.5
2017-11-02,1161.45
2017-11-03,1135.05
2017-11-06,1120.1
2017-11-07,1119.8
2017-11-08,1118.75
2017-11-09,1121.2
2017-11-10,1120.15
2017-11-13,1119.0
2017-11-14,1115.4
2017-11-15,1111.25
2017-11-16,1148.8
2017-11-17,1137.9
2017-11-20,1135.6
2017-11-21,1130.0
2017-11-22,1126.05
2017-11-23,1130.7
2017-11-24,1122.85
2017-11-27,1116.75
2017-11-28,1110.05
2017-11-29,1106.9
2017-11-30,1155.05
2017-12-01,1155.65
2017-12-04,1160.25
2017-12-05,1138.05
2017-12-06,1138.05
2017-12-07,1141.1
2017-12-08,1182.9
2017-12-11,1175.9
2017-12-12,1174.9
2017-12-13,1139.15
2017-12-14,1149.55
2017-12-15,1175.25
2017-12-18,1203.0
2017-12-19,1198.6
2017-12-20,1200.05
2017-12-21,1221.85
2017-12-22,1223.4
2017-12-26,1219.15
2017-12-27,1224.55
2017-12-28,1241.35
2017-12-29,1294.5
