Date,GPIL
2013-12-09,88.25
2013-12-10,85.35
2013-12-11,85.2
2013-12-12,84.2
2013-12-13,82.9
2013-12-16,83.4
2013-12-17,82.6
2013-12-18,82.5
2013-12-19,81.5
2013-12-20,82.4
2013-12-23,83.25
2013-12-24,84.0
2013-12-26,85.8
2013-12-27,84.15
2013-12-30,87.9
2013-12-31,86.45
2014-01-01,86.95
2014-01-02,85.05
2014-01-03,84.6
2014-01-06,85.85
2014-01-07,84.25
2014-01-08,88.45
2014-01-09,87.1
2014-01-10,85.75
2014-01-13,84.6
2014-01-14,84.3
2014-01-15,84.25
2014-01-16,83.85
2014-01-17,82.95
2014-01-20,82.55
2014-01-21,83.2
2014-01-22,82.65
2014-01-23,82.1
2014-01-24,81.5
2014-01-27,76.2
2014-01-28,78.0
2014-01-29,77.15
2014-01-30,75.25
2014-01-31,76.15
2014-02-03,74.2
2014-02-04,73.55
2014-02-05,73.85
2014-02-06,72.65
2014-02-07,73.95
2014-02-10,72.5
2014-02-11,72.05
2014-02-12,73.5
2014-02-13,71.45
2014-02-14,70.95
2014-02-17,71.2
2014-02-18,70.6
2014-02-19,70.85
2014-02-20,68.85
2014-02-21,70.6
2014-02-24,71.15
2014-02-25,70.1
2014-02-26,70.85
2014-02-28,70.4
2014-03-03,69.8
2014-03-04,69.7
2014-03-05,69.95
2014-03-06,80.7
2014-03-07,78.5
2014-03-10,77.4
2014-03-11,78.6
2014-03-12,77.0
2014-03-13,76.45
2014-03-14,77.0
2014-03-18,76.1
2014-03-19,76.3
2014-03-20,76.05
2014-03-21,78.35
2014-03-22,77.85
2014-03-24,77.0
2014-03-25,77.0
2014-03-26,78.7
2014-03-27,79.6
2014-03-28,80.6
2014-03-31,81.05
2014-04-01,81.35
2014-04-02,82.8
2014-04-03,83.5
2014-04-04,83.0
2014-04-07,85.15
2014-04-09,88.65
2014-04-10,88.05
2014-04-11,88.95
2014-04-15,86.55
2014-04-16,85.0
2014-04-17,85.75
2014-04-21,86.6
2014-04-22,86.25
2014-04-23,86.15
2014-04-25,86.3
2014-04-28,84.95
2014-04-29,84.6
2014-04-30,85.7
2014-05-02,88.3
2014-05-05,89.55
2014-05-06,90.0
2014-05-07,90.15
2014-05-08,92.0
2014-05-09,93.8
2014-05-12,95.4
2014-05-13,102.45
2014-05-14,104.3
2014-05-15,102.45
2014-05-16,103.65
2014-05-19,122.5
2014-05-20,118.3
2014-05-21,137.6
2014-05-22,145.35
2014-05-23,149.3
2014-05-26,162.1
2014-05-27,158.45
2014-05-28,155.8
2014-05-29,152.85
2014-05-30,152.6
2014-06-02,153.95
2014-06-03,154.1
2014-06-04,157.8
2014-06-05,171.0
2014-06-06,179.85
2014-06-09,178.7
2014-06-10,172.25
2014-06-11,171.05
2014-06-12,165.2
2014-06-30,170.65
2014-07-01,174.7
2014-07-02,173.6
2014-07-03,168.75
2014-07-04,164.9
2014-07-07,160.25
2014-07-08,152.25
2014-07-09,145.05
2014-07-10,151.4
2014-07-11,147.35
2014-07-14,144.05
2014-07-15,145.75
2014-07-16,149.3
2014-07-17,151.6
2014-07-18,152.25
2014-07-21,154.75
2014-07-22,153.95
2014-07-23,154.25
2014-07-24,153.0
2014-07-25,146.1
2014-07-28,142.45
2014-07-30,145.2
2014-07-31,145.05
2014-08-01,143.65
2014-08-04,142.35
2014-08-05,143.15
2014-08-06,145.9
2014-08-07,141.7
2014-08-08,139.4
2014-08-11,153.3
2014-08-12,168.6
2014-08-13,162.4
2014-08-14,169.65
2014-08-18,168.8
2014-08-19,170.9
2014-08-20,170.4
2014-08-21,167.4
2014-08-22,166.9
2014-08-25,156.7
2014-08-26,155.7
2014-08-27,154.1
2014-08-28,156.05
2014-09-01,163.5
2014-09-02,168.4
2014-09-03,165.55
2014-09-04,165.2
2014-09-05,168.05
2014-09-08,168.65
2014-09-09,164.15
2014-09-10,159.2
2014-09-11,173.35
2014-09-12,179.45
2014-09-15,173.1
2014-09-16,160.2
2014-09-17,159.6
2014-09-18,160.15
2014-09-19,169.1
2014-09-22,168.55
2014-09-23,159.4
2014-09-24,150.55
2014-09-25,143.75
2014-09-26,150.05
2014-09-29,157.3
2014-09-30,160.45
2014-10-01,156.95
2014-10-07,149.1
2014-10-08,149.55
2014-10-09,152.8
2014-10-10,148.65
2014-10-13,149.4
2014-10-14,147.2
2014-10-16,145.2
2014-10-17,145.8
2014-10-20,148.2
2014-10-21,147.0
2014-10-22,148.75
2014-10-23,150.45
2014-10-27,151.4
2014-10-28,151.5
2014-10-29,150.85
2014-10-30,150.0
2014-10-31,150.9
2014-11-03,151.2
2014-11-05,152.9
2014-11-07,153.1
2014-11-10,158.0
2014-11-11,156.1
2014-11-12,157.15
2014-11-13,158.15
2014-11-14,154.35
2014-11-17,154.15
2014-11-18,153.5
2014-11-19,150.4
2014-11-20,148.1
2014-11-21,144.0
2014-11-24,144.4
2014-11-25,146.7
2014-11-26,145.0
2014-11-27,144.25
2014-11-28,142.35
2014-12-01,143.8
2014-12-02,143.3
2014-12-03,148.2
2014-12-04,145.8
2014-12-05,146.7
2014-12-08,142.95
2014-12-09,139.7
2014-12-10,138.6
2014-12-11,139.2
2014-12-12,136.95
2014-12-15,131.95
2014-12-16,125.35
2014-12-17,123.75
2014-12-18,125.75
2014-12-19,127.3
2014-12-22,125.0
2014-12-23,125.9
2014-12-24,123.9
2014-12-26,125.55
2014-12-29,129.7
2014-12-30,129.75
2014-12-31,130.4
2015-01-01,132.65
2015-01-02,129.95
2015-01-05,128.15
2015-01-06,125.65
2015-01-07,119.3
2015-01-08,119.2
2015-01-09,119.75
2015-01-12,120.85
2015-01-13,123.5
2015-01-14,119.35
2015-01-15,118.8
2015-01-16,117.45
2015-01-19,115.8
2015-01-20,118.05
2015-01-21,121.5
2015-01-22,122.1
2015-01-23,118.45
2015-01-27,118.95
2015-01-28,117.55
2015-01-29,114.2
2015-01-30,116.9
2015-02-02,116.15
2015-02-03,113.95
2015-02-04,115.0
2015-02-05,115.6
2015-02-06,115.05
2015-02-09,113.25
2015-02-10,115.15
2015-02-11,115.4
2015-02-12,116.15
2015-02-13,116.0
2015-02-16,117.5
2015-02-18,124.85
2015-02-19,129.35
2015-02-20,130.0
2015-02-23,138.45
2015-02-24,133.8
2015-02-25,131.35
2015-02-26,131.15
2015-02-27,134.3
2015-02-28,131.0
2015-03-02,127.55
2015-03-03,128.6
2015-03-04,126.8
2015-03-05,124.65
2015-03-09,120.75
2015-03-10,118.25
2015-03-11,114.55
2015-03-12,117.0
2015-03-13,114.45
2015-03-16,114.65
2015-03-17,113.1
2015-03-18,113.75
2015-03-19,113.55
2015-03-20,110.35
2015-03-23,104.95
2015-03-24,99.1
2015-03-25,97.9
2015-03-26,94.55
2015-03-27,93.85
2015-03-30,95.75
2015-03-31,96.5
2015-04-01,101.8
2015-04-06,109.55
2015-04-07,110.3
2015-04-08,108.1
2015-04-09,108.45
2015-04-10,108.1
2015-04-13,118.8
2015-04-15,114.15
2015-04-16,111.4
2015-04-17,111.15
2015-04-20,105.55
2015-04-21,106.45
2015-04-22,105.7
2015-04-23,104.9
2015-04-24,101.65
2015-04-27,98.7
2015-04-28,100.8
2015-04-29,102.45
2015-04-30,103.45
2015-05-04,104.0
2015-05-05,103.95
2015-05-06,99.95
2015-05-07,97.75
2015-05-08,98.85
2015-05-11,100.9
2015-05-12,98.85
2015-05-13,99.6
2015-05-14,99.2
2015-05-15,105.2
2015-05-18,99.2
2015-05-19,98.6
2015-05-20,98.5
2015-05-21,98.5
2015-05-22,97.75
2015-05-25,96.55
2015-05-26,95.6
2015-05-27,95.3
2015-05-28,95.4
2015-05-29,94.85
2015-06-01,93.15
2015-06-02,92.1
2015-06-03,87.5
2015-06-04,87.15
2015-06-05,88.5
2015-06-08,85.65
2015-06-09,84.3
2015-06-10,84.1
2015-06-11,80.05
2015-06-12,75.95
2015-06-15,77.3
2015-06-16,77.2
2015-06-17,80.15
2015-06-18,81.45
2015-06-19,83.2
2015-06-22,86.1
2015-06-23,86.75
2015-06-24,86.25
2015-06-25,84.65
2015-06-26,82.9
2015-06-29,83.6
2015-06-30,83.7
2015-07-01,84.85
2015-07-02,84.85
2015-07-03,84.1
2015-07-06,81.7
2015-07-07,81.6
2015-07-08,79.85
2015-07-09,81.2
2015-07-10,81.25
2015-07-13,80.9
2015-07-14,80.9
2015-07-15,80.25
2015-07-16,80.6
2015-07-17,80.15
2015-07-20,79.6
2015-07-21,78.75
2015-07-22,79.2
2015-07-23,77.65
2015-07-24,77.75
2015-07-27,75.85
2015-07-28,76.05
2015-07-29,73.05
2015-07-30,74.65
2015-07-31,74.35
2015-08-03,80.8
2015-08-04,84.85
2015-08-05,83.7
2015-08-06,83.0
2015-08-07,85.3
2015-08-10,82.9
2015-08-11,81.4
2015-08-12,76.65
2015-08-13,74.3
2015-08-14,75.25
2015-08-17,75.05
2015-08-18,77.25
2015-08-19,78.2
2015-08-20,76.65
2015-08-21,74.0
2015-08-24,64.95
2015-08-25,65.95
2015-08-26,68.45
2015-08-27,69.65
2015-08-28,69.7
2015-08-31,69.05
2015-09-01,67.05
2015-09-02,66.3
2015-09-03,66.4
2015-09-04,65.5
2015-09-07,65.45
2015-09-08,66.5
2015-09-09,65.65
2015-09-10,65.55
2015-09-11,65.15
2015-09-14,68.05
2015-09-15,68.3
2015-09-16,68.7
2015-09-18,76.4
2015-09-21,76.0
2015-09-22,74.2
2015-09-23,72.65
2015-09-24,72.5
2015-09-28,73.65
2015-09-29,73.35
2015-09-30,73.0
2015-10-01,73.15
2015-10-05,74.75
2015-10-06,75.15
2015-10-07,76.55
2015-10-08,76.25
2015-10-09,75.75
2015-10-12,77.0
2015-10-13,75.65
2015-10-14,76.45
2015-10-15,76.3
2015-10-16,78.55
2015-10-19,78.4
2015-10-20,78.45
2015-10-21,76.75
2015-10-23,76.6
2015-10-26,76.45
2015-10-27,75.05
2015-10-28,73.65
2015-10-29,74.4
2015-10-30,74.0
2015-11-02,72.15
2015-11-03,71.5
2015-11-04,73.45
2015-11-05,72.55
2015-11-06,70.7
2015-11-09,68.75
2015-11-10,68.3
2015-11-11,69.55
2015-11-13,69.45
2015-11-16,69.7
2015-11-17,70.15
2015-11-18,69.15
2015-11-19,69.15
2015-11-20,69.0
2015-11-23,67.65
2015-11-24,68.5
2015-11-26,70.3
2015-11-27,68.7
2015-11-30,69.15
2015-12-01,69.2
2015-12-02,68.55
2015-12-03,69.0
2015-12-04,68.55
2015-12-07,68.55
2015-12-08,68.0
2015-12-09,65.45
2015-12-10,65.5
2015-12-11,64.8
2015-12-14,64.1
2015-12-15,68.85
2015-12-16,67.2
2015-12-17,67.25
2015-12-18,68.15
2015-12-21,71.05
2015-12-22,70.45
2015-12-23,70.15
2015-12-24,70.1
2015-12-28,69.55
2015-12-29,69.6
2015-12-30,68.6
2015-12-31,69.9
2016-01-01,70.75
2016-01-04,70.0
2016-01-05,70.0
2016-01-06,69.1
2016-01-07,66.6
2016-01-08,67.65
2016-01-11,68.6
2016-01-12,66.95
2016-01-13,64.05
2016-01-14,64.5
2016-01-15,61.45
2016-01-18,59.3
2016-01-19,59.8
2016-01-20,57.4
2016-01-21,57.85
2016-01-22,57.8
2016-01-25,57.95
2016-01-27,58.9
2016-01-28,58.55
2016-01-29,57.65
2016-02-01,57.6
2016-02-02,56.8
2016-02-03,55.7
2016-02-04,56.05
2016-02-05,56.75
2016-02-08,57.0
2016-02-09,56.25
2016-02-10,56.25
2016-02-11,53.3
2016-02-12,53.4
2016-02-15,54.5
2016-02-16,52.0
2016-02-17,50.15
2016-02-18,50.85
2016-02-19,50.65
2016-02-22,50.35
2016-02-23,50.5
2016-02-24,50.55
2016-02-25,48.45
2016-02-26,49.55
2016-02-29,50.5
2016-03-01,50.5
2016-03-02,50.35
2016-03-03,54.65
2016-03-04,55.45
2016-03-08,57.15
2016-03-09,56.6
2016-03-10,56.6
2016-03-11,55.7
2016-03-14,52.95
2016-03-15,53.9
2016-03-16,54.45
2016-03-17,54.6
2016-03-18,54.45
2016-03-21,54.65
2016-03-22,55.55
2016-03-23,54.45
2016-03-28,52.7
2016-03-29,51.75
2016-03-30,52.75
2016-03-31,53.4
2016-04-01,61.4
2016-04-04,67.3
2016-04-05,66.3
2016-04-06,68.05
2016-04-07,66.3
2016-04-08,66.0
2016-04-11,65.55
2016-04-12,67.9
2016-04-13,70.0
2016-04-18,72.05
2016-04-20,71.7
2016-04-21,70.0
2016-04-22,70.6
2016-04-25,68.15
2016-04-26,69.8
2016-04-27,69.7
2016-04-28,68.3
2016-04-29,66.5
2016-05-02,65.65
2016-05-03,67.15
2016-05-04,68.0
2016-05-05,69.45
2016-05-06,68.25
2016-05-09,69.0
2016-05-10,68.65
2016-05-11,67.9
2016-05-12,68.2
2016-05-13,66.95
2016-05-16,67.05
2016-05-17,66.55
2016-05-18,66.3
2016-05-19,65.75
2016-05-20,65.2
2016-05-23,63.1
2016-05-24,63.8
2016-05-25,62.75
2016-05-26,62.25
2016-05-27,62.7
2016-05-30,61.1
2016-05-31,60.1
2016-06-01,61.0
2016-06-02,59.1
2016-06-03,57.85
2016-06-06,60.3
2016-06-07,60.0
2016-06-08,58.85
2016-06-09,60.3
2016-06-10,60.4
2016-06-13,60.05
2016-06-14,58.45
2016-06-15,59.85
2016-06-16,59.0
2016-06-17,58.95
2016-06-20,59.0
2016-06-21,57.75
2016-06-22,57.75
2016-06-23,57.4
2016-06-24,56.35
2016-06-27,55.4
2016-06-28,57.35
2016-06-29,61.8
2016-06-30,60.15
2016-07-01,60.8
2016-07-04,60.75
2016-07-05,59.75
2016-07-07,59.75
2016-07-08,58.35
2016-07-11,59.1
2016-07-12,59.5
2016-07-13,59.95
2016-07-14,59.35
2016-07-15,58.3
2016-07-18,58.9
2016-07-19,59.5
2016-07-20,59.6
2016-07-21,58.8
2016-07-22,58.5
2016-07-25,57.05
2016-07-26,58.95
2016-07-27,58.65
2016-07-28,58.25
2016-07-29,57.7
2016-08-01,56.35
2016-08-02,55.35
2016-08-03,55.95
2016-08-04,55.0
2016-08-05,55.2
2016-08-08,53.8
2016-08-09,54.05
2016-08-10,54.1
2016-08-11,53.8
2016-08-12,54.0
2016-08-16,53.0
2016-08-17,52.9
2016-08-18,52.25
2016-08-19,53.7
2016-08-22,53.95
2016-08-23,53.85
2016-08-24,53.3
2016-08-25,53.25
2016-08-26,53.5
2016-08-29,52.2
2016-08-30,55.65
2016-08-31,55.5
2016-09-01,55.15
2016-09-02,54.25
2016-09-06,53.65
2016-09-07,53.95
2016-09-08,53.95
2016-09-09,53.85
2016-09-12,52.5
2016-09-14,52.65
2016-09-15,53.1
2016-09-16,53.05
2016-09-19,53.3
2016-09-20,53.6
2016-09-21,52.1
2016-09-22,53.05
2016-09-23,53.65
2016-09-26,52.85
2016-09-27,53.2
2016-09-28,53.05
2016-09-29,54.2
2016-09-30,54.9
2016-10-03,60.35
2016-10-04,60.7
2016-10-05,61.2
2016-10-06,60.95
2016-10-07,60.95
2016-10-10,63.1
2016-10-13,65.7
2016-10-14,71.7
2016-10-17,72.7
2016-10-18,71.35
2016-10-19,76.15
2016-10-20,76.15
2016-10-21,76.6
2016-10-24,76.15
2016-10-25,76.95
2016-10-26,74.45
2016-10-27,71.7
2016-10-28,70.1
2016-10-30,72.95
2016-11-01,76.05
2016-11-02,74.05
2016-11-03,74.35
2016-11-04,70.25
2016-11-07,70.75
2016-11-08,70.55
2016-11-09,66.45
2016-11-10,68.3
2016-11-11,64.75
2016-11-15,59.35
2016-11-16,59.05
2016-11-17,57.7
2016-11-18,56.6
2016-11-21,55.4
2016-11-22,56.0
2016-11-23,60.15
2016-11-24,60.55
2016-11-25,61.05
2016-11-28,59.7
2016-11-29,60.45
2016-11-30,61.85
2016-12-01,61.65
2016-12-02,59.95
2016-12-05,60.0
2016-12-06,60.85
2016-12-07,61.65
2016-12-08,64.15
2016-12-09,62.55
2016-12-12,61.5
2016-12-13,61.4
2016-12-14,61.75
2016-12-15,61.6
2016-12-16,61.9
2016-12-19,60.2
2016-12-20,60.55
2016-12-21,60.0
2016-12-22,59.85
2016-12-23,58.85
2016-12-26,56.6
2016-12-27,58.05
2016-12-28,58.5
2016-12-29,58.2
2016-12-30,58.85
2017-01-02,59.45
2017-01-03,60.7
2017-01-04,63.15
2017-01-05,66.1
2017-01-06,68.2
2017-01-09,67.2
2017-01-10,68.05
2017-01-11,71.7
2017-01-12,70.8
2017-01-13,76.35
2017-01-16,78.95
2017-01-17,83.75
2017-01-18,84.85
2017-01-19,86.85
2017-01-20,102.7
2017-01-23,97.25
2017-01-24,102.05
2017-01-25,100.7
2017-01-27,98.7
2017-01-30,94.95
2017-01-31,90.8
2017-02-01,97.35
2017-02-02,93.05
2017-02-03,93.85
2017-02-06,99.1
2017-02-07,105.9
2017-02-08,104.0
2017-02-09,98.1
2017-02-10,98.35
2017-02-13,96.55
2017-02-14,95.2
2017-02-15,89.35
2017-02-16,88.85
2017-02-17,88.4
2017-02-20,88.6
2017-02-21,87.4
2017-02-22,95.65
2017-02-23,96.5
2017-02-27,96.8
2017-02-28,97.05
2017-03-01,109.25
2017-03-02,104.3
2017-03-03,105.95
2017-03-06,98.9
2017-03-07,102.3
2017-03-08,99.65
2017-03-09,100.2
2017-03-10,97.6
2017-03-14,97.4
2017-03-15,96.75
2017-03-16,98.2
2017-03-17,98.75
2017-03-20,98.75
2017-03-21,96.6
2017-03-22,98.8
2017-03-23,99.8
2017-03-24,103.15
2017-03-27,103.15
2017-03-28,100.35
2017-03-29,101.7
2017-03-30,103.45
2017-03-31,117.95
2017-04-03,116.15
2017-04-05,120.1
2017-04-06,119.75
2017-04-07,113.9
2017-04-10,110.1
2017-04-11,112.45
2017-04-12,109.8
2017-04-13,108.9
2017-04-17,107.4
2017-04-18,104.85
2017-04-19,101.25
2017-04-20,104.05
2017-04-21,104.35
2017-04-24,102.7
2017-04-25,103.0
2017-04-26,97.95
2017-04-27,98.9
2017-04-28,99.1
2017-05-02,96.7
2017-05-03,96.45
2017-05-04,98.9
2017-05-05,95.5
2017-05-08,94.25
2017-05-09,94.4
2017-05-10,96.15
2017-05-11,95.35
2017-05-12,97.35
2017-05-15,97.3
2017-05-16,97.1
2017-05-17,102.65
2017-05-18,98.85
2017-05-19,97.55
2017-05-22,97.0
2017-05-23,93.15
2017-05-24,90.95
2017-05-25,90.45
2017-05-26,94.85
2017-05-29,93.2
2017-05-30,97.85
2017-05-31,92.6
2017-06-01,91.05
2017-06-02,90.95
2017-06-05,90.85
2017-06-06,89.1
2017-06-07,89.7
2017-06-08,92.4
2017-06-09,90.05
2017-06-12,90.0
2017-06-13,89.4
2017-06-14,90.6
2017-06-15,90.7
2017-06-16,94.95
2017-06-19,91.85
2017-06-20,90.8
2017-06-21,90.6
2017-06-22,97.6
2017-06-23,93.15
2017-06-27,92.25
2017-06-28,91.2
2017-06-29,93.25
2017-06-30,94.55
2017-07-03,95.7
2017-07-04,93.8
2017-07-05,99.35
2017-07-06,97.8
2017-07-07,101.95
2017-07-10,103.6
2017-07-11,103.85
2017-07-12,102.8
2017-07-13,101.9
2017-07-14,99.85
2017-07-17,99.85
2017-07-18,106.4
2017-07-19,125.3
2017-07-20,119.3
2017-07-21,118.75
2017-07-24,119.55
2017-07-25,116.75
2017-07-26,117.35
2017-07-27,113.2
2017-07-28,114.6
2017-07-31,115.1
2017-08-01,114.8
2017-08-02,114.9
2017-08-03,114.7
2017-08-04,113.55
2017-08-07,131.4
2017-08-08,127.05
2017-08-09,128.75
2017-08-10,125.15
2017-08-11,127.65
2017-08-14,117.7
2017-08-16,119.05
2017-08-17,118.0
2017-08-18,116.7
2017-08-21,105.35
2017-08-22,100.05
2017-11-14,166.0
2017-11-15,157.7
2017-11-16,153.25
2017-11-17,160.9
2017-11-20,168.9
2017-11-21,171.1
2017-11-22,165.0
2017-11-23,169.35
2017-11-24,167.25
2017-11-27,170.95
2017-11-28,169.85
2017-11-29,166.9
2017-11-30,167.9
2017-12-01,168.5
2017-12-04,169.05
2017-12-05,168.65
2017-12-06,163.25
2017-12-07,189.55
2017-12-08,187.85
2017-12-11,185.5
2017-12-12,185.55
2017-12-13,193.0
2017-12-14,205.55
2017-12-15,217.1
2017-12-18,232.25
2017-12-19,276.3
2017-12-20,285.55
2017-12-21,280.8
2017-12-22,298.65
2017-12-26,328.5
2017-12-27,361.35
2017-12-28,354.95
2017-12-29,343.25
