Date,NEULANDLAB
2013-09-10,232.9
2013-09-11,232.4
2013-09-12,221.7
2013-09-13,223.95
2013-09-16,221.0
2013-09-17,220.0
2013-09-18,217.5
2013-09-19,221.65
2013-09-20,219.2
2013-09-23,217.15
2013-09-24,213.5
2013-09-25,212.0
2013-09-26,213.3
2013-09-27,216.75
2013-09-30,211.1
2013-10-01,222.7
2013-10-03,225.5
2013-10-04,227.0
2013-10-07,224.25
2013-10-08,221.1
2013-10-09,224.8
2013-10-10,247.25
2013-10-11,258.65
2013-10-14,266.5
2013-10-15,261.85
2013-10-17,269.55
2013-10-18,283.15
2013-10-21,275.35
2013-10-22,282.4
2013-10-23,272.05
2013-10-24,265.55
2013-10-25,264.35
2013-10-28,269.85
2013-10-29,271.25
2013-10-30,266.85
2013-10-31,276.35
2013-11-01,272.05
2013-11-03,276.65
2013-11-05,269.4
2013-11-06,263.05
2013-11-07,271.65
2013-11-08,239.5
2013-11-11,249.55
2013-11-12,248.0
2013-11-13,242.55
2013-11-14,254.95
2013-11-18,252.1
2013-11-19,257.35
2013-11-20,263.9
2013-11-21,262.15
2013-11-22,260.85
2013-11-25,262.0
2013-11-26,258.45
2013-11-27,263.75
2013-11-28,271.3
2013-11-29,273.45
2013-12-02,266.25
2013-12-03,269.5
2013-12-04,281.25
2013-12-05,281.85
2013-12-06,272.6
2013-12-09,263.0
2013-12-10,261.7
2013-12-11,260.25
2013-12-12,258.0
2013-12-13,256.1
2013-12-16,260.2
2013-12-17,272.35
2013-12-18,307.95
2013-12-19,358.65
2013-12-20,349.8
2013-12-23,343.95
2013-12-24,338.2
2013-12-26,340.1
2013-12-27,334.3
2013-12-30,328.9
2013-12-31,314.9
2014-01-01,318.9
2014-01-02,300.9
2014-01-03,314.9
2014-01-06,335.2
2014-01-07,329.8
2014-01-08,338.4
2014-01-09,317.25
2014-01-10,330.55
2014-01-13,322.35
2014-01-14,333.35
2014-01-15,329.9
2014-01-16,322.55
2014-01-17,317.2
2014-01-20,312.7
2014-01-21,313.55
2014-01-22,309.65
2014-01-23,311.1
2014-01-24,305.8
2014-01-27,291.4
2014-01-28,291.85
2014-01-29,306.75
2014-01-30,315.9
2014-01-31,329.9
2014-02-03,281.95
2014-02-04,311.05
2014-02-05,295.0
2014-02-06,296.55
2014-02-07,280.85
2014-02-10,281.0
2014-02-11,283.2
2014-02-12,273.75
2014-02-13,272.9
2014-02-14,270.5
2014-02-17,268.4
2014-02-18,266.8
2014-02-19,267.25
2014-02-20,260.9
2014-02-21,253.5
2014-02-24,249.95
2014-02-25,250.45
2014-02-26,259.4
2014-02-28,258.65
2014-03-03,257.4
2014-03-04,256.5
2014-03-05,258.05
2014-03-06,272.8
2014-03-07,263.15
2014-03-10,268.5
2014-03-11,268.55
2014-03-12,267.9
2014-03-13,263.55
2014-03-14,263.45
2014-03-18,266.4
2014-03-19,265.6
2014-03-20,269.7
2014-03-21,267.55
2014-03-22,266.5
2014-03-24,263.2
2014-03-25,259.25
2014-03-26,253.5
2014-03-27,256.15
2014-03-28,258.65
2014-03-31,260.65
2014-04-01,262.0
2014-04-02,263.15
2014-04-03,261.4
2014-04-04,254.4
2014-04-07,256.0
2014-04-09,250.55
2014-04-10,252.05
2014-04-11,267.8
2014-04-15,259.8
2014-04-16,257.1
2014-04-17,260.0
2014-04-21,261.6
2014-04-22,271.3
2014-04-23,278.8
2014-04-25,270.9
2014-04-28,275.1
2014-04-29,277.6
2014-04-30,269.05
2014-05-02,269.55
2014-05-05,276.8
2014-05-06,293.25
2014-05-07,349.05
2014-05-08,332.75
2014-05-09,337.75
2014-05-12,300.65
2014-05-13,295.55
2014-05-14,297.4
2014-05-15,286.9
2014-05-16,278.15
2014-05-19,269.6
2014-05-20,298.5
2014-05-21,289.2
2014-05-22,294.55
2014-05-23,294.5
2014-05-26,285.7
2014-05-27,281.6
2014-05-28,284.35
2014-05-29,282.4
2014-05-30,278.25
2014-06-02,284.05
2014-06-03,281.9
2014-06-04,281.5
2014-06-05,282.7
2014-06-06,288.35
2014-06-09,314.7
2014-06-10,309.55
2014-06-11,305.7
2014-06-12,305.95
2014-06-13,294.75
2014-06-16,299.0
2014-06-17,307.3
2014-06-18,322.45
2014-06-19,321.55
2014-06-20,331.2
2014-06-23,331.95
2014-06-24,328.35
2014-06-25,338.45
2014-06-26,380.6
2014-06-27,361.95
2014-06-30,364.85
2014-07-01,357.0
2014-07-02,371.15
2014-07-03,380.95
2014-07-04,391.0
2014-07-07,375.4
2014-07-08,349.25
2014-07-09,341.1
2014-07-10,338.35
2014-07-11,338.75
2014-07-14,334.45
2014-07-15,360.05
2014-07-16,366.25
2014-07-17,366.45
2014-07-18,360.45
2014-07-21,361.3
2014-07-22,379.0
2014-07-23,366.45
2014-07-24,364.95
2014-07-25,352.0
2014-07-28,355.9
2014-07-30,367.85
2014-07-31,364.95
2014-08-01,324.6
2014-08-04,313.25
2014-08-05,310.15
2014-08-06,314.7
2014-08-07,313.6
2014-08-08,288.45
2014-08-11,274.0
2014-08-12,300.65
2014-08-13,295.75
2014-08-14,302.55
2014-08-18,333.75
2014-08-19,341.85
2014-08-20,345.3
2014-08-21,328.05
2014-08-22,320.75
2014-08-25,327.0
2014-08-26,329.1
2014-08-27,336.4
2014-08-28,339.4
2014-09-01,347.65
2014-09-02,362.7
2014-09-03,350.4
2014-09-04,363.25
2014-09-05,385.85
2014-09-08,411.6
2014-09-09,402.55
2014-09-10,449.45
2014-09-11,451.95
2014-09-12,447.1
2014-09-15,440.15
2014-09-16,408.55
2014-09-17,413.2
2014-09-18,480.5
2014-09-19,503.1
2014-09-22,487.0
2014-09-23,491.2
2014-09-24,476.6
2014-09-25,455.15
2014-09-26,460.4
2014-09-29,472.6
2014-09-30,473.15
2014-10-01,466.05
2014-10-07,461.05
2014-10-08,458.75
2014-10-09,474.9
2014-10-10,463.15
2014-10-13,450.75
2014-10-14,460.9
2014-10-16,447.7
2014-10-17,438.2
2014-10-20,442.0
2014-10-21,433.0
2014-10-22,451.5
2014-10-23,464.8
2014-10-27,459.7
2014-10-28,463.25
2014-10-29,507.0
2014-10-30,476.15
2014-10-31,471.4
2014-11-03,451.75
2014-11-05,437.2
2014-11-07,429.55
2014-11-10,443.15
2014-11-11,426.15
2014-11-12,442.4
2014-11-13,434.45
2014-11-14,441.7
2014-11-17,436.7
2014-11-18,432.0
2014-11-19,426.35
2014-11-20,427.3
2014-11-21,421.75
2014-11-24,415.8
2014-11-25,403.15
2014-11-26,421.75
2014-11-27,427.6
2014-11-28,434.65
2014-12-01,427.6
2014-12-02,440.35
2014-12-03,442.3
2014-12-04,447.35
2014-12-05,455.0
2014-12-08,462.5
2014-12-09,448.95
2014-12-10,455.35
2014-12-11,451.25
2014-12-12,437.35
2014-12-15,448.65
2014-12-16,436.2
2014-12-17,431.4
2014-12-18,453.1
2014-12-19,455.3
2014-12-22,457.0
2014-12-23,455.1
2014-12-24,454.9
2014-12-26,457.8
2014-12-29,476.75
2014-12-30,488.3
2014-12-31,492.75
2015-01-01,501.65
2015-01-02,507.4
2015-01-05,511.55
2015-01-06,520.35
2015-01-07,519.0
2015-01-08,502.8
2015-01-09,515.55
2015-01-12,509.05
2015-01-13,510.25
2015-01-14,516.8
2015-01-15,514.35
2015-01-16,514.6
2015-01-19,510.65
2015-01-20,518.55
2015-01-21,508.55
2015-01-22,509.45
2015-01-23,502.65
2015-01-27,495.9
2015-01-28,476.95
2015-01-29,473.65
2015-01-30,463.7
2015-02-02,371.0
2015-02-03,395.3
2015-02-04,390.6
2015-02-05,396.45
2015-02-06,346.55
2015-02-09,322.45
2015-02-10,323.3
2015-02-11,318.65
2015-02-12,322.3
2015-02-13,332.3
2015-02-16,346.3
2015-02-18,347.45
2015-02-19,346.65
2015-02-20,343.8
2015-02-23,328.15
2015-02-24,324.1
2015-02-25,320.55
2015-02-26,314.4
2015-02-27,316.0
2015-02-28,328.35
2015-03-02,320.95
2015-03-03,343.15
2015-03-04,334.75
2015-03-05,340.7
2015-03-09,351.05
2015-03-10,365.2
2015-03-11,368.1
2015-03-12,383.45
2015-03-13,361.65
2015-03-16,358.15
2015-03-17,362.75
2015-03-18,377.15
2015-03-19,371.1
2015-03-20,351.25
2015-03-23,330.1
2015-03-24,326.15
2015-03-25,327.2
2015-03-26,324.8
2015-03-27,324.3
2015-03-30,320.55
2015-03-31,332.8
2015-04-01,348.3
2015-04-06,349.05
2015-04-07,343.65
2015-04-08,373.65
2015-04-09,371.45
2015-04-10,370.15
2015-04-13,388.05
2015-04-15,378.05
2015-04-16,386.55
2015-04-17,400.3
2015-04-20,376.65
2015-04-21,376.55
2015-04-22,382.65
2015-04-23,389.95
2015-04-24,379.8
2015-04-27,358.9
2015-04-28,380.6
2015-04-29,369.5
2015-04-30,369.0
2015-05-04,374.75
2015-05-05,371.5
2015-05-06,351.6
2015-05-07,348.6
2015-05-08,360.9
2015-05-11,365.7
2015-05-12,347.75
2015-05-13,349.0
2015-05-14,355.35
2015-05-15,360.0
2015-05-18,368.75
2015-05-19,372.7
2015-05-20,373.55
2015-05-21,367.55
2015-05-22,370.4
2015-05-25,366.05
2015-05-26,365.4
2015-05-27,363.75
2015-05-28,357.7
2015-05-29,357.35
2015-06-01,349.35
2015-06-02,348.0
2015-06-03,342.35
2015-06-04,354.5
2015-06-05,347.9
2015-06-08,349.4
2015-06-09,346.35
2015-06-10,344.6
2015-06-11,340.7
2015-06-12,349.75
2015-06-15,348.6
2015-06-16,343.15
2015-06-17,346.15
2015-06-18,348.1
2015-06-19,355.05
2015-06-22,364.1
2015-06-23,371.35
2015-06-24,362.55
2015-06-25,358.5
2015-06-26,359.05
2015-06-29,351.25
2015-06-30,365.6
2015-07-01,367.55
2015-07-02,377.15
2015-07-03,380.9
2015-07-06,423.95
2015-07-07,437.05
2015-07-08,426.8
2015-07-09,436.2
2015-07-10,435.1
2015-07-13,441.8
2015-07-14,443.25
2015-07-15,469.2
2015-07-16,461.4
2015-07-17,488.35
2015-07-20,486.95
2015-07-21,464.95
2015-07-22,469.75
2015-07-23,468.0
2015-07-24,461.1
2015-07-27,465.45
2015-07-28,467.7
2015-07-29,468.35
2015-07-30,489.75
2015-07-31,492.9
2015-08-03,495.1
2015-08-04,499.55
2015-08-05,522.25
2015-08-06,536.3
2015-08-07,520.75
2015-08-10,532.35
2015-08-11,521.3
2015-08-12,509.7
2015-08-13,503.55
2015-08-14,535.65
2015-08-17,588.5
2015-08-18,603.55
2015-08-19,630.0
2015-08-20,593.95
2015-08-21,595.0
2015-08-24,527.35
2015-08-25,545.0
2015-08-26,530.2
2015-08-27,565.6
2015-08-28,578.45
2015-08-31,600.05
2015-09-01,585.7
2015-09-02,590.2
2015-09-03,609.7
2015-09-04,593.7
2015-09-07,588.25
2015-09-08,590.75
2015-09-09,621.2
2015-09-10,690.0
2015-09-11,696.35
2015-09-14,731.7
2015-09-15,710.1
2015-09-16,711.9
2015-09-18,720.0
2015-09-21,759.2
2015-09-22,723.95
2015-09-23,735.4
2015-09-24,749.7
2015-09-28,831.95
2015-09-29,841.95
2015-09-30,902.85
2015-10-01,876.4
2015-10-05,882.9
2015-10-06,860.1
2015-10-07,832.85
2015-10-08,837.3
2015-10-09,829.8
2015-10-12,826.25
2015-10-13,793.7
2015-10-14,793.8
2015-10-15,782.45
2015-10-16,771.95
2015-10-19,798.2
2015-10-20,797.05
2015-10-21,798.75
2015-10-23,796.9
2015-10-26,791.25
2015-10-27,796.2
2015-10-28,795.35
2015-10-29,712.3
2015-10-30,693.25
2015-11-02,698.65
2015-11-03,706.25
2015-11-04,705.5
2015-11-05,704.95
2015-11-06,679.5
2015-11-09,700.15
2015-11-10,701.95
2015-11-11,704.05
2015-11-13,706.35
2015-11-16,700.5
2015-11-17,703.2
2015-11-18,682.45
2015-11-19,690.55
2015-11-20,691.8
2015-11-23,703.9
2015-11-24,704.25
2015-11-26,702.8
2015-11-27,701.65
2015-11-30,705.55
2015-12-01,704.2
2015-12-02,704.4
2015-12-03,703.6
2015-12-04,697.65
2015-12-07,698.05
2015-12-08,697.3
2015-12-09,685.95
2015-12-10,688.85
2015-12-11,687.8
2015-12-14,683.9
2015-12-15,697.65
2015-12-16,696.75
2015-12-17,698.5
2015-12-18,763.25
2015-12-21,782.9
2015-12-22,813.2
2015-12-23,827.3
2015-12-24,812.95
2015-12-28,821.35
2015-12-29,802.05
2015-12-30,796.75
2015-12-31,798.5
2016-01-01,794.8
2016-01-04,792.05
2016-01-05,783.1
2016-01-06,794.0
2016-01-07,786.9
2016-01-08,787.7
2016-01-11,809.65
2016-01-12,827.65
2016-01-13,808.35
2016-01-14,790.5
2016-01-15,740.3
2016-01-18,703.95
2016-01-19,700.6
2016-01-20,677.45
2016-01-21,685.7
2016-01-22,697.85
2016-01-25,704.05
2016-01-27,694.45
2016-01-28,684.9
2016-01-29,691.4
2016-02-01,701.6
2016-02-02,703.35
2016-02-03,709.95
2016-02-04,719.7
2016-02-05,696.0
2016-02-08,689.8
2016-02-09,674.45
2016-02-10,665.55
2016-02-11,602.4
2016-02-12,573.3
2016-02-15,583.45
2016-02-16,531.35
2016-02-17,542.35
2016-02-18,559.05
2016-02-19,564.6
2016-02-22,564.05
2016-02-23,551.2
2016-02-24,557.6
2016-02-25,554.0
2016-02-26,548.7
2016-02-29,523.55
2016-03-01,557.05
2016-03-02,559.1
2016-03-03,567.25
2016-03-04,577.35
2016-03-08,597.5
2016-03-09,591.2
2016-03-10,608.55
2016-03-11,617.55
2016-03-14,623.3
2016-03-15,620.05
2016-03-16,611.35
2016-03-17,608.15
2016-03-18,601.0
2016-03-21,600.8
2016-03-22,676.4
2016-03-23,710.6
2016-03-28,684.3
2016-03-29,683.55
2016-03-30,702.1
2016-03-31,703.55
2016-04-01,723.6
2016-04-04,727.6
2016-04-05,729.85
2016-04-06,732.85
2016-04-07,727.65
2016-04-08,723.75
2016-04-11,715.95
2016-04-12,722.25
2016-04-13,730.95
2016-04-18,744.5
2016-04-20,752.1
2016-04-21,766.25
2016-04-22,771.85
2016-04-25,761.7
2016-04-26,747.8
2016-04-27,762.75
2016-04-28,760.4
2016-04-29,750.9
2016-05-02,738.3
2016-05-03,749.8
2016-05-04,761.85
2016-05-05,728.8
2016-05-06,736.35
2016-05-09,716.35
2016-05-10,688.25
2016-05-11,691.0
2016-05-12,720.6
2016-05-13,717.4
2016-05-16,708.4
2016-05-17,787.55
2016-05-18,888.6
2016-05-19,873.25
2016-05-20,838.85
2016-05-23,785.1
2016-05-24,750.25
2016-05-25,791.95
2016-05-26,770.65
2016-05-27,801.05
2016-05-30,797.9
2016-05-31,801.0
2016-06-01,821.05
2016-06-02,797.6
2016-06-03,791.65
2016-06-06,795.55
2016-06-07,827.0
2016-06-08,825.55
2016-06-09,809.65
2016-06-10,800.3
2016-06-13,792.4
2016-06-14,804.0
2016-06-15,807.35
2016-06-16,797.4
2016-06-17,789.85
2016-06-20,809.6
2016-06-21,820.2
2016-06-22,847.9
2016-06-23,844.95
2016-06-24,826.3
2016-06-27,850.65
2016-06-28,831.6
2016-06-29,873.75
2016-06-30,864.45
2016-07-01,889.6
2016-07-04,900.3
2016-07-05,915.3
2016-07-07,887.7
2016-07-08,882.95
2016-07-11,934.4
2016-07-12,946.15
2016-07-13,985.85
2016-07-14,982.25
2016-07-15,984.7
2016-07-18,971.05
2016-07-19,965.7
2016-07-20,971.5
2016-07-21,951.95
2016-07-22,954.9
2016-07-25,959.45
2016-07-26,944.2
2016-07-27,915.75
2016-07-28,923.25
2016-07-29,915.5
2016-08-01,930.65
2016-08-02,904.6
2016-08-03,886.75
2016-08-04,903.85
2016-08-05,897.0
2016-08-08,899.2
2016-08-09,881.9
2016-08-10,878.3
2016-08-11,867.95
2016-08-12,907.2
2016-08-16,907.45
2016-08-17,963.55
2016-08-18,946.1
2016-08-19,949.55
2016-08-22,965.05
2016-08-23,1035.3
2016-08-24,1063.65
2016-08-25,1019.9
2016-08-26,1033.05
2016-08-29,995.7
2016-08-30,970.25
2016-08-31,983.65
2016-09-01,1010.3
2016-09-02,1016.9
2016-09-06,1040.4
2016-09-07,1004.05
2016-09-08,988.55
2016-09-09,1003.6
2016-09-12,996.65
2016-09-14,1002.75
2016-09-15,990.25
2016-09-16,1000.65
2016-09-19,1003.35
2016-09-20,1004.0
2016-09-21,995.9
2016-09-22,1000.95
2016-09-23,1013.45
2016-09-26,1002.95
2016-09-27,1001.0
2016-09-28,1002.4
2016-09-29,979.65
2016-09-30,973.9
2016-10-03,996.35
2016-10-04,1000.6
2016-10-05,1008.95
2016-10-06,1005.1
2016-10-07,1006.5
2016-10-10,1006.1
2016-10-13,990.45
2016-10-14,998.7
2016-10-17,979.7
2016-10-18,987.75
2016-10-19,990.8
2016-10-20,962.6
2016-10-21,969.95
2016-10-24,967.4
2016-10-25,966.1
2016-10-26,988.8
2016-10-27,974.05
2016-10-28,988.2
2016-10-30,981.7
2016-11-01,974.05
2016-11-02,973.8
2016-11-03,991.6
2016-11-04,989.85
2016-11-07,1025.85
2016-11-08,1034.25
2016-11-09,1010.25
2016-11-10,1008.1
2016-11-11,1006.6
2016-11-15,1001.2
2016-11-16,989.05
2016-11-17,977.35
2016-11-18,967.05
2016-11-21,929.3
2016-11-22,939.6
2016-11-23,1001.25
2016-11-24,991.75
2016-11-25,1002.9
2016-11-28,1003.05
2016-11-29,1004.15
2016-11-30,1017.35
2016-12-01,1026.15
2016-12-02,1023.85
2016-12-05,1028.8
2016-12-06,1026.0
2016-12-07,1020.05
2016-12-08,1024.1
2016-12-09,1033.8
2016-12-12,1025.2
2016-12-13,1040.1
2016-12-14,1023.7
2016-12-15,1024.05
2016-12-16,1028.2
2016-12-19,1027.05
2016-12-20,1015.1
2016-12-21,996.75
2016-12-22,1006.9
2016-12-23,992.45
2016-12-26,974.2
2016-12-27,1014.3
2016-12-28,1018.5
2016-12-29,1019.4
2016-12-30,1032.3
2017-01-02,993.55
2017-01-03,1012.55
2017-01-04,1029.35
2017-01-05,1008.8
2017-01-06,1012.2
2017-01-09,1012.1
2017-01-10,1011.0
2017-01-11,1017.45
2017-01-12,990.45
2017-01-13,1015.8
2017-01-16,1003.3
2017-01-17,1003.1
2017-01-18,996.8
2017-01-19,988.45
2017-01-20,968.95
2017-01-23,972.2
2017-01-24,968.45
2017-01-25,975.25
2017-01-27,966.4
2017-01-30,945.7
2017-01-31,899.9
2017-02-01,956.15
2017-02-02,930.3
2017-02-03,950.75
2017-02-06,935.55
2017-02-07,930.5
2017-02-08,906.7
2017-02-09,932.3
2017-02-10,900.85
2017-02-13,913.7
2017-02-14,907.1
2017-02-15,900.75
2017-02-16,915.7
2017-02-17,904.85
2017-02-20,900.2
2017-02-21,912.75
2017-02-22,903.45
2017-02-23,908.15
2017-02-27,907.45
2017-02-28,913.3
2017-03-01,1095.95
2017-03-02,1217.05
2017-03-03,1191.95
2017-03-06,1182.1
2017-03-07,1168.1
2017-03-08,1162.1
2017-03-09,1127.2
2017-03-10,1133.65
2017-03-14,1135.7
2017-03-15,1142.2
2017-03-16,1135.15
2017-03-17,1128.0
2017-03-20,1154.15
2017-03-21,1272.05
2017-03-22,1240.5
2017-03-23,1250.05
2017-03-24,1250.8
2017-03-27,1266.75
2017-03-28,1489.7
2017-03-29,1460.85
2017-03-30,1474.6
2017-03-31,1495.0
2017-04-03,1498.2
2017-04-05,1601.4
2017-04-06,1588.3
2017-04-07,1536.3
2017-04-10,1522.75
2017-04-11,1523.45
2017-04-12,1557.0
2017-04-13,1530.35
2017-04-17,1490.8
2017-04-18,1459.95
2017-04-19,1392.95
2017-04-20,1339.8
2017-04-21,1425.6
2017-04-24,1362.75
2017-04-25,1416.85
2017-04-26,1411.25
2017-04-27,1433.75
2017-04-28,1398.7
2017-05-02,1364.15
2017-05-03,1320.15
2017-05-04,1354.25
2017-05-05,1326.7
2017-05-08,1343.7
2017-05-09,1354.3
2017-05-10,1357.2
2017-05-11,1350.05
2017-05-12,1374.85
2017-05-15,1349.7
2017-05-16,1350.2
2017-05-17,1406.1
2017-05-18,1442.7
2017-05-19,1413.1
2017-05-22,1471.4
2017-05-23,1446.35
2017-05-24,1376.05
2017-05-25,1393.2
2017-05-26,1389.9
2017-05-29,1374.4
2017-05-30,1377.4
2017-05-31,1369.4
2017-06-01,1348.95
2017-06-02,1350.25
2017-06-05,1418.0
2017-06-06,1380.0
2017-06-07,1386.1
2017-06-08,1397.0
2017-06-09,1395.2
2017-06-12,1395.2
2017-06-13,1395.25
2017-06-14,1395.3
2017-06-15,1396.05
2017-06-16,1399.05
2017-06-19,1393.8
2017-06-20,1405.75
2017-06-21,1399.2
2017-06-22,1395.35
2017-06-23,1397.85
2017-06-27,1390.35
2017-06-28,1423.8
2017-06-29,1422.85
2017-06-30,1416.8
2017-07-03,1399.4
2017-07-04,1363.4
2017-07-05,1368.45
2017-07-06,1374.65
2017-07-07,1372.55
2017-07-10,1370.75
2017-07-11,1349.1
2017-07-12,1324.1
2017-07-13,1304.4
2017-07-14,1335.15
2017-07-17,1308.2
2017-07-18,1296.55
2017-07-19,1331.7
2017-07-20,1316.1
2017-07-21,1476.8
2017-07-24,1500.85
2017-07-25,1450.85
2017-07-26,1477.45
2017-07-27,1448.6
2017-07-28,1447.75
2017-07-31,1438.7
2017-08-01,1439.55
2017-08-02,1451.8
2017-08-03,1437.7
2017-08-04,1422.25
2017-08-07,1381.65
2017-08-08,1389.75
2017-08-09,1359.6
2017-08-10,1226.5
2017-08-11,1239.3
2017-08-14,1286.65
2017-08-16,1278.95
2017-08-17,1297.85
2017-08-18,1271.95
2017-08-21,1252.15
2017-08-22,1242.45
2017-08-23,1217.9
2017-08-24,1230.55
2017-08-28,1225.85
2017-08-29,1209.95
2017-08-30,1241.7
2017-08-31,1270.35
2017-09-01,1231.75
2017-09-04,1244.5
2017-09-05,1227.2
2017-09-06,1205.45
2017-09-07,1203.5
2017-09-08,1223.45
2017-09-11,1215.4
2017-09-12,1045.35
2017-09-13,1070.35
2017-09-14,1048.25
2017-09-15,1062.25
2017-09-18,1037.95
2017-09-19,1056.0
2017-09-20,1052.15
2017-09-21,1035.45
2017-09-22,1033.65
2017-09-25,990.25
2017-09-26,1018.45
2017-09-27,999.6
2017-09-28,997.4
2017-09-29,981.8
2017-10-03,968.15
2017-10-04,1061.5
2017-10-05,1054.5
2017-10-06,1064.75
2017-10-09,1116.95
2017-10-10,1171.7
2017-10-11,1131.9
2017-10-12,1133.6
2017-10-13,1165.55
2017-10-16,1144.55
2017-10-17,1146.75
2017-10-18,1151.45
2017-10-19,1139.9
2017-10-23,1104.6
2017-10-24,1107.3
2017-10-25,1088.4
2017-10-26,1047.3
2017-10-27,1105.6
2017-10-30,1125.9
2017-10-31,1102.6
2017-11-01,1150.5
2017-11-02,1175.25
2017-11-03,1203.65
2017-11-06,1201.85
2017-11-07,1165.35
2017-11-08,1139.05
2017-11-09,1119.6
2017-11-10,1169.2
2017-11-13,1164.9
2017-11-14,1170.35
2017-11-15,1151.4
2017-11-16,1153.9
2017-11-17,1159.95
2017-11-20,1178.9
2017-11-21,1225.15
2017-11-22,1270.15
2017-11-23,1133.6
2017-11-24,1037.7
2017-11-27,1021.7
2017-11-28,988.2
2017-11-29,989.8
2017-11-30,969.15
2017-12-01,952.25
2017-12-04,913.9
2017-12-05,880.65
2017-12-06,891.75
2017-12-07,891.8
2017-12-08,889.45
2017-12-11,902.95
2017-12-12,887.65
2017-12-13,876.65
2017-12-14,876.05
2017-12-15,858.35
2017-12-18,869.4
2017-12-19,879.55
2017-12-20,889.45
2017-12-21,887.3
2017-12-22,865.8
2017-12-26,871.3
2017-12-27,877.25
2017-12-28,893.15
2017-12-29,892.85
