Date,ASHOKLEY
2013-10-24,16.95
2013-10-25,16.7
2013-10-28,16.8
2013-10-29,16.85
2013-10-30,16.9
2013-10-31,17.2
2013-11-01,17.8
2013-11-03,18.05
2013-11-05,18.45
2013-11-06,17.7
2013-11-07,16.8
2013-11-08,16.95
2013-11-11,16.2
2013-11-12,15.25
2013-11-13,15.55
2013-11-14,15.1
2013-11-18,15.35
2013-11-19,15.9
2013-11-20,15.6
2013-11-21,15.3
2013-11-22,15.4
2013-11-25,15.65
2013-11-26,15.4
2013-11-27,15.8
2013-11-28,16.45
2013-11-29,16.8
2013-12-02,16.75
2013-12-03,16.6
2013-12-04,16.3
2013-12-05,16.35
2013-12-06,16.25
2013-12-09,16.5
2013-12-10,16.75
2013-12-11,17.0
2013-12-12,16.9
2013-12-13,16.25
2013-12-16,15.9
2013-12-17,15.55
2013-12-18,15.85
2013-12-19,15.7
2013-12-20,15.7
2013-12-23,16.15
2013-12-24,16.6
2013-12-26,16.95
2013-12-27,16.55
2013-12-30,17.15
2013-12-31,17.25
2014-01-01,17.2
2014-01-02,17.75
2014-01-03,18.9
2014-01-06,18.7
2014-01-07,18.35
2014-01-08,18.25
2014-01-09,17.9
2014-01-10,17.2
2014-01-13,17.1
2014-01-14,17.4
2014-01-15,17.25
2014-01-16,17.0
2014-01-17,16.85
2014-01-20,16.8
2014-01-21,16.8
2014-01-22,17.25
2014-01-23,17.7
2014-01-24,17.05
2014-01-27,16.5
2014-01-28,16.35
2014-01-29,16.3
2014-01-30,16.15
2014-01-31,16.45
2014-02-03,15.9
2014-02-04,16.45
2014-02-05,16.0
2014-02-06,15.95
2014-02-07,16.1
2014-02-10,15.65
2014-02-11,15.7
2014-02-12,15.6
2014-02-13,15.5
2014-02-14,15.6
2014-02-17,15.35
2014-02-18,15.35
2014-02-19,15.65
2014-02-20,15.65
2014-02-21,15.7
2014-02-24,15.5
2014-02-25,15.5
2014-02-26,15.7
2014-02-28,15.65
2014-03-03,15.55
2014-03-04,15.6
2014-03-05,16.15
2014-03-06,16.0
2014-03-07,17.15
2014-03-10,18.1
2014-03-11,17.55
2014-03-12,17.75
2014-03-13,17.45
2014-03-14,17.45
2014-03-18,17.5
2014-03-19,17.65
2014-03-20,17.7
2014-03-21,18.5
2014-03-22,18.5
2014-03-24,19.35
2014-03-25,20.3
2014-03-26,22.6
2014-03-27,22.1
2014-03-28,22.85
2014-03-31,23.65
2014-04-01,22.6
2014-04-02,23.55
2014-04-03,23.2
2014-04-04,23.45
2014-04-07,23.05
2014-04-09,24.55
2014-04-10,24.25
2014-04-11,24.1
2014-04-15,23.6
2014-04-16,22.8
2014-04-17,23.05
2014-04-21,24.3
2014-04-22,23.75
2014-04-23,23.85
2014-04-25,23.3
2014-04-28,23.25
2014-04-29,22.7
2014-04-30,22.25
2014-05-02,22.5
2014-05-05,22.45
2014-05-06,22.5
2014-05-07,22.6
2014-05-08,22.9
2014-05-09,23.9
2014-05-12,25.1
2014-05-13,25.55
2014-05-14,25.6
2014-05-15,25.5
2014-05-16,26.9
2014-05-19,29.15
2014-05-20,28.35
2014-05-21,28.95
2014-05-22,28.9
2014-05-23,32.85
2014-05-26,31.85
2014-05-27,31.8
2014-05-28,32.65
2014-05-29,31.55
2014-05-30,32.35
2014-06-02,32.9
2014-06-03,33.4
2014-06-04,33.95
2014-06-05,34.1
2014-06-06,33.9
2014-06-09,34.2
2014-06-10,33.55
2014-06-11,32.25
2014-06-12,33.75
2014-06-13,32.9
2014-06-16,32.8
2014-06-17,33.15
2014-06-18,33.35
2014-06-19,33.3
2014-06-20,32.55
2014-06-23,33.95
2014-06-24,35.95
2014-06-25,38.1
2014-06-26,37.95
2014-06-27,36.1
2014-06-30,36.5
2014-07-01,36.75
2014-07-02,36.3
2014-07-03,35.55
2014-07-04,36.1
2014-07-07,37.15
2014-07-08,35.15
2014-07-09,33.05
2014-07-10,32.6
2014-07-11,30.65
2014-07-14,31.5
2014-07-15,32.5
2014-07-16,32.8
2014-07-17,34.5
2014-07-18,34.05
2014-07-21,33.2
2014-07-22,33.2
2014-07-23,33.55
2014-07-24,34.1
2014-07-25,33.25
2014-07-28,32.85
2014-07-30,34.6
2014-07-31,34.15
2014-08-01,33.95
2014-08-04,35.1
2014-08-05,35.3
2014-08-06,34.65
2014-08-07,34.5
2014-08-08,33.9
2014-08-11,34.5
2014-08-12,35.05
2014-08-13,33.75
2014-08-14,34.7
2014-08-18,35.2
2014-08-19,37.8
2014-08-20,37.15
2014-08-21,36.65
2014-08-22,36.6
2014-08-25,35.55
2014-08-26,36.05
2014-08-27,36.7
2014-08-28,36.45
2014-09-01,38.8
2014-09-02,38.2
2014-09-03,38.0
2014-09-04,37.35
2014-09-05,38.5
2014-09-08,38.6
2014-09-09,40.8
2014-09-10,41.65
2014-09-11,41.9
2014-09-12,41.35
2014-09-15,42.0
2014-09-16,39.25
2014-09-17,38.8
2014-09-18,41.05
2014-09-19,39.65
2014-09-22,40.8
2014-09-23,38.9
2014-09-24,38.7
2014-09-25,38.4
2014-09-26,39.75
2014-09-29,41.3
2014-09-30,41.15
2014-10-01,42.15
2014-10-07,42.6
2014-10-08,43.85
2014-10-09,45.35
2014-10-10,44.1
2014-10-13,44.7
2014-10-14,44.6
2014-10-16,42.6
2014-10-17,43.45
2014-10-20,44.35
2014-10-21,44.2
2014-10-22,44.5
2014-10-23,45.75
2014-10-27,45.75
2014-10-28,45.55
2014-10-29,45.55
2014-10-30,46.3
2014-10-31,46.45
2014-11-03,46.55
2014-11-05,46.75
2014-11-07,47.45
2014-11-10,49.35
2014-11-11,49.7
2014-11-12,53.45
2014-11-13,53.85
2014-11-14,54.4
2014-11-17,55.3
2014-11-18,53.8
2014-11-19,52.75
2014-11-20,52.7
2014-11-21,52.8
2014-11-24,51.75
2014-11-25,49.15
2014-11-26,51.1
2014-11-27,51.7
2014-11-28,52.4
2014-12-01,53.85
2014-12-02,54.75
2014-12-03,55.05
2014-12-04,54.4
2014-12-05,53.5
2014-12-08,51.35
2014-12-09,50.05
2014-12-10,50.55
2014-12-11,50.35
2014-12-12,49.05
2014-12-15,48.4
2014-12-16,45.9
2014-12-17,46.7
2014-12-18,50.2
2014-12-19,50.6
2014-12-22,50.7
2014-12-23,49.6
2014-12-24,49.65
2014-12-26,49.75
2014-12-29,51.3
2014-12-30,51.45
2014-12-31,51.4
2015-01-01,52.0
2015-01-02,53.4
2015-01-05,57.8
2015-01-06,56.55
2015-01-07,59.65
2015-01-08,61.25
2015-01-09,58.7
2015-01-12,60.3
2015-01-13,59.8
2015-01-14,58.95
2015-01-15,60.25
2015-01-16,60.35
2015-01-19,60.5
2015-01-20,61.1
2015-01-21,63.75
2015-01-22,63.1
2015-01-23,64.3
2015-01-27,66.1
2015-01-28,68.15
2015-01-29,65.95
2015-01-30,65.7
2015-02-02,66.05
2015-02-03,64.9
2015-02-04,63.9
2015-02-05,62.45
2015-02-06,60.9
2015-02-09,57.35
2015-02-10,60.85
2015-02-11,64.3
2015-02-12,67.2
2015-02-13,67.0
2015-02-16,66.2
2015-02-18,69.2
2015-02-19,70.1
2015-02-20,68.2
2015-02-23,67.6
2015-02-24,66.75
2015-02-25,67.0
2015-02-26,64.9
2015-02-27,66.9
2015-02-28,69.85
2015-03-02,72.95
2015-03-03,73.95
2015-03-04,71.95
2015-03-05,73.8
2015-03-09,72.65
2015-03-10,74.5
2015-03-11,75.05
2015-03-12,75.0
2015-03-13,72.4
2015-03-16,73.25
2015-03-17,71.95
2015-03-18,71.05
2015-03-19,70.85
2015-03-20,69.05
2015-03-23,68.6
2015-03-24,67.4
2015-03-25,67.4
2015-03-26,68.45
2015-03-27,69.6
2015-03-30,74.1
2015-03-31,73.3
2015-04-01,74.05
2015-04-06,73.75
2015-04-07,73.35
2015-04-08,73.25
2015-04-09,75.3
2015-04-10,75.4
2015-04-13,75.9
2015-04-15,74.95
2015-04-16,74.3
2015-04-17,72.95
2015-04-20,70.65
2015-04-21,70.35
2015-04-22,70.9
2015-04-23,70.1
2015-04-24,67.45
2015-04-27,65.6
2015-04-28,68.45
2015-04-29,68.8
2015-04-30,69.6
2015-05-04,71.3
2015-05-05,70.55
2015-05-06,66.9
2015-05-07,65.65
2015-05-08,68.7
2015-05-11,74.3
2015-05-12,71.95
2015-05-13,69.65
2015-05-14,71.35
2015-05-15,69.95
2015-05-18,70.8
2015-05-19,70.5
2015-05-20,70.85
2015-05-21,70.2
2015-05-22,69.2
2015-05-25,68.95
2015-05-26,69.3
2015-05-27,71.0
2015-05-28,70.5
2015-05-29,71.45
2015-06-01,71.95
2015-06-02,69.2
2015-06-03,67.5
2015-06-04,66.8
2015-06-05,67.65
2015-06-08,66.5
2015-06-09,66.3
2015-06-10,67.4
2015-06-11,65.65
2015-06-12,65.8
2015-06-15,65.35
2015-06-16,64.95
2015-06-17,65.65
2015-06-18,68.45
2015-06-19,69.75
2015-06-22,70.35
2015-06-23,71.55
2015-06-24,69.75
2015-06-25,69.9
2015-06-26,71.35
2015-06-29,70.95
2015-06-30,72.55
2015-07-01,74.1
2015-07-02,73.95
2015-07-03,72.7
2015-07-06,73.7
2015-07-07,72.95
2015-07-08,71.25
2015-07-09,71.2
2015-07-10,71.65
2015-07-13,72.75
2015-07-14,74.25
2015-07-15,74.45
2015-07-16,74.4
2015-07-17,75.15
2015-07-20,77.65
2015-07-21,79.3
2015-07-22,81.35
2015-07-23,82.1
2015-07-24,80.5
2015-07-27,80.9
2015-07-28,83.3
2015-07-29,84.9
2015-07-30,84.15
2015-07-31,84.45
2015-08-03,84.95
2015-08-04,88.0
2015-08-05,87.45
2015-08-06,87.2
2015-08-07,87.35
2015-08-10,87.75
2015-08-11,86.75
2015-08-12,88.1
2015-08-13,88.4
2015-08-14,89.05
2015-08-17,91.65
2015-08-18,97.3
2015-08-19,95.45
2015-08-20,95.6
2015-08-21,95.1
2015-08-24,84.45
2015-08-25,86.5
2015-08-26,87.5
2015-08-27,91.5
2015-08-28,92.15
2015-08-31,90.3
2015-09-01,87.45
2015-09-02,85.95
2015-09-03,87.65
2015-09-04,85.0
2015-09-07,81.95
2015-09-08,82.0
2015-09-09,87.5
2015-09-10,87.25
2015-09-11,87.7
2015-09-14,89.5
2015-09-15,87.2
2015-09-16,87.2
2015-09-18,87.95
2015-09-21,88.15
2015-09-22,88.8
2015-09-23,90.6
2015-09-24,91.1
2015-09-28,90.55
2015-09-29,90.7
2015-09-30,92.25
2015-10-01,94.25
2015-10-05,94.7
2015-10-06,94.35
2015-10-07,93.05
2015-10-08,91.65
2015-10-09,92.2
2015-10-12,93.85
2015-10-13,94.05
2015-10-14,94.85
2015-10-15,95.0
2015-10-16,96.0
2015-10-19,96.05
2015-10-20,96.25
2015-10-21,95.8
2015-10-23,95.0
2015-10-26,92.7
2015-10-27,92.9
2015-10-28,91.0
2015-10-29,93.8
2015-10-30,93.7
2015-11-02,90.3
2015-11-03,90.3
2015-11-04,92.2
2015-11-05,86.8
2015-11-06,87.6
2015-11-09,88.95
2015-11-10,89.5
2015-11-11,90.5
2015-11-13,90.3
2015-11-16,90.7
2015-11-17,91.95
2015-11-18,91.7
2015-11-19,93.1
2015-11-20,93.65
2015-11-23,96.1
2015-11-24,94.8
2015-11-26,94.1
2015-11-27,97.6
2015-11-30,94.6
2015-12-01,93.4
2015-12-02,92.85
2015-12-03,91.95
2015-12-04,90.25
2015-12-07,90.05
2015-12-08,89.6
2015-12-09,86.55
2015-12-10,89.1
2015-12-11,86.35
2015-12-14,86.05
2015-12-15,87.3
2015-12-16,88.1
2015-12-17,89.2
2015-12-18,89.65
2015-12-21,89.35
2015-12-22,88.4
2015-12-23,87.9
2015-12-24,87.9
2015-12-28,88.95
2015-12-29,89.75
2015-12-30,89.5
2015-12-31,87.9
2016-01-01,88.8
2016-01-04,92.0
2016-01-05,93.1
2016-01-06,92.7
2016-01-07,91.35
2016-01-08,90.75
2016-01-11,92.4
2016-01-12,92.1
2016-01-13,90.2
2016-01-14,88.6
2016-01-15,85.1
2016-01-18,83.1
2016-01-19,86.8
2016-01-20,83.45
2016-01-21,83.6
2016-01-22,85.7
2016-01-25,86.75
2016-01-27,88.3
2016-01-28,88.15
2016-01-29,89.6
2016-02-01,91.5
2016-02-02,90.5
2016-02-03,86.85
2016-02-04,87.6
2016-02-05,90.6
2016-02-08,89.2
2016-02-09,88.25
2016-02-10,87.35
2016-02-11,80.9
2016-02-12,83.2
2016-02-15,89.65
2016-02-16,87.25
2016-02-17,90.0
2016-02-18,89.8
2016-02-19,91.2
2016-02-22,92.2
2016-02-23,89.2
2016-02-24,87.5
2016-02-25,85.95
2016-02-26,85.55
2016-02-29,87.65
2016-03-01,91.05
2016-03-02,93.45
2016-03-03,94.25
2016-03-04,93.55
2016-03-08,91.95
2016-03-09,97.15
2016-03-10,96.55
2016-03-11,97.1
2016-03-14,97.2
2016-03-15,95.95
2016-03-16,96.25
2016-03-17,95.25
2016-03-18,97.3
2016-03-21,103.05
2016-03-22,103.5
2016-03-23,106.0
2016-03-28,104.75
2016-03-29,106.65
2016-03-30,108.05
2016-03-31,108.6
2016-04-01,110.25
2016-04-04,110.1
2016-04-05,108.75
2016-04-06,107.55
2016-04-07,106.95
2016-04-08,107.05
2016-04-11,109.75
2016-04-12,111.35
2016-04-13,110.35
2016-04-18,109.3
2016-04-20,108.15
2016-04-21,106.55
2016-04-22,105.35
2016-04-25,105.95
2016-04-26,106.8
2016-04-27,107.95
2016-04-28,105.4
2016-04-29,106.8
2016-05-02,105.95
2016-05-03,105.05
2016-05-04,102.0
2016-05-05,102.8
2016-05-06,104.15
2016-05-09,104.8
2016-05-10,105.25
2016-05-11,104.2
2016-05-12,104.15
2016-05-13,102.85
2016-05-16,103.5
2016-05-17,102.9
2016-05-18,102.2
2016-05-19,101.95
2016-05-20,99.45
2016-05-23,100.0
2016-05-24,101.6
2016-05-25,97.25
2016-05-26,104.2
2016-05-27,106.8
2016-05-30,106.05
2016-05-31,108.95
2016-06-01,104.45
2016-06-02,105.55
2016-06-03,106.45
2016-06-06,105.3
2016-06-07,106.2
2016-06-08,105.75
2016-06-09,107.1
2016-06-10,105.25
2016-06-13,105.25
2016-06-14,105.0
2016-06-15,103.0
2016-06-16,99.4
2016-06-17,98.75
2016-06-20,99.7
2016-06-21,102.3
2016-06-22,99.9
2016-06-23,99.2
2016-06-24,96.25
2016-06-27,97.35
2016-06-28,98.95
2016-06-29,99.0
2016-06-30,98.35
2016-07-01,99.4
2016-07-04,97.8
2016-07-05,92.3
2016-07-07,93.05
2016-07-08,93.8
2016-07-11,93.35
2016-07-12,93.6
2016-07-13,90.95
2016-07-14,91.5
2016-07-15,91.7
2016-07-18,93.0
2016-07-19,93.45
2016-07-20,93.45
2016-07-21,96.85
2016-07-22,96.7
2016-07-25,96.15
2016-07-26,94.4
2016-07-27,94.7
2016-07-28,94.1
2016-07-29,95.25
2016-08-01,91.6
2016-08-02,88.15
2016-08-03,85.5
2016-08-04,86.3
2016-08-05,88.1
2016-08-08,89.15
2016-08-09,89.5
2016-08-10,87.95
2016-08-11,87.2
2016-08-12,86.65
2016-08-16,86.65
2016-08-17,86.7
2016-08-18,87.55
2016-08-19,87.0
2016-08-22,87.1
2016-08-23,87.85
2016-08-24,88.55
2016-08-25,86.55
2016-08-26,87.7
2016-08-29,87.9
2016-08-30,88.4
2016-08-31,87.55
2016-09-01,83.8
2016-09-02,83.0
2016-09-06,85.75
2016-09-07,88.5
2016-09-08,87.75
2016-09-09,87.25
2016-09-12,83.45
2016-09-14,84.4
2016-09-15,81.6
2016-09-16,81.1
2016-09-19,84.6
2016-09-20,84.05
2016-09-21,82.7
2016-09-22,83.95
2016-09-23,82.65
2016-09-26,81.8
2016-09-27,81.45
2016-09-28,81.85
2016-09-29,76.45
2016-09-30,79.6
2016-10-03,83.1
2016-10-04,81.35
2016-10-05,81.65
2016-10-06,80.8
2016-10-07,81.2
2016-10-10,80.75
2016-10-13,79.4
2016-10-14,80.65
2016-10-17,81.6
2016-10-18,83.85
2016-10-19,84.35
2016-10-20,85.7
2016-10-21,87.05
2016-10-24,88.05
2016-10-25,87.65
2016-10-26,87.2
2016-10-27,84.9
2016-10-28,90.25
2016-10-30,91.35
2016-11-01,90.1
2016-11-02,89.85
2016-11-03,91.3
2016-11-04,90.9
2016-11-07,89.45
2016-11-08,91.75
2016-11-09,91.4
2016-11-10,89.4
2016-11-11,87.35
2016-11-15,82.65
2016-11-16,79.0
2016-11-17,78.8
2016-11-18,79.65
2016-11-21,75.85
2016-11-22,75.6
2016-11-23,77.2
2016-11-24,75.65
2016-11-25,77.0
2016-11-28,78.15
2016-11-29,79.9
2016-11-30,79.5
2016-12-01,77.55
2016-12-02,74.7
2016-12-05,77.2
2016-12-06,78.05
2016-12-07,76.7
2016-12-08,77.9
2016-12-09,79.55
2016-12-12,79.5
2016-12-13,77.9
2016-12-14,77.2
2016-12-15,77.8
2016-12-16,77.65
2016-12-19,78.7
2016-12-20,76.9
2016-12-21,77.55
2016-12-22,77.45
2016-12-23,77.7
2016-12-26,76.5
2016-12-27,78.05
2016-12-28,78.25
2016-12-29,79.0
2016-12-30,80.1
2017-01-02,81.0
2017-01-03,81.05
2017-01-04,83.85
2017-01-05,83.95
2017-01-06,85.3
2017-01-09,84.95
2017-01-10,84.95
2017-01-11,85.6
2017-01-12,84.3
2017-01-13,84.55
2017-01-16,85.6
2017-01-17,85.95
2017-01-18,86.9
2017-01-19,87.05
2017-01-20,85.55
2017-01-23,86.3
2017-01-24,88.7
2017-01-25,86.55
2017-01-27,92.45
2017-01-30,92.05
2017-01-31,90.75
2017-02-01,92.15
2017-02-02,94.85
2017-02-03,94.5
2017-02-06,95.1
2017-02-07,94.05
2017-02-08,95.35
2017-02-09,95.3
2017-02-10,92.95
2017-02-13,92.1
2017-02-14,92.35
2017-02-15,93.2
2017-02-16,94.25
2017-02-17,93.9
2017-02-20,94.5
2017-02-21,95.1
2017-02-22,92.5
2017-02-23,90.55
2017-02-27,89.0
2017-02-28,90.65
2017-03-01,89.2
2017-03-02,87.35
2017-03-03,87.35
2017-03-06,90.5
2017-03-07,91.2
2017-03-08,91.1
2017-03-09,90.45
2017-03-10,90.55
2017-03-14,90.8
2017-03-15,91.1
2017-03-16,91.9
2017-03-17,90.9
2017-03-20,89.25
2017-03-21,88.75
2017-03-22,87.15
2017-03-23,87.05
2017-03-24,87.35
2017-03-27,85.75
2017-03-28,86.45
2017-03-29,84.0
2017-03-30,83.0
2017-03-31,84.55
2017-04-03,84.1
2017-04-05,84.9
2017-04-06,84.3
2017-04-07,83.6
2017-04-10,82.4
2017-04-11,82.4
2017-04-12,82.6
2017-04-13,82.75
2017-04-17,82.75
2017-04-18,81.6
2017-04-19,81.3
2017-04-20,81.95
2017-04-21,85.25
2017-04-24,87.25
2017-04-25,88.15
2017-04-26,87.85
2017-04-27,86.7
2017-04-28,85.4
2017-05-02,83.65
2017-05-03,82.8
2017-05-04,83.25
2017-05-05,83.2
2017-05-08,83.4
2017-05-09,82.9
2017-05-10,85.55
2017-05-11,86.55
2017-05-12,85.7
2017-05-15,86.2
2017-05-16,86.65
2017-05-17,88.05
2017-05-18,86.35
2017-05-19,85.15
2017-05-22,86.0
2017-05-23,84.4
2017-05-24,82.35
2017-05-25,86.15
2017-05-26,91.55
2017-05-29,91.75
2017-05-30,93.75
2017-05-31,94.5
2017-06-01,91.1
2017-06-02,92.85
2017-06-05,93.0
2017-06-06,91.85
2017-06-07,92.75
2017-06-08,94.95
2017-06-09,94.9
2017-06-12,94.25
2017-06-13,95.25
2017-06-14,94.7
2017-06-15,94.25
2017-06-16,94.2
2017-06-19,94.05
2017-06-20,93.0
2017-06-21,93.7
2017-06-22,93.4
2017-06-23,92.35
2017-06-27,91.1
2017-06-28,92.2
2017-06-29,93.45
2017-06-30,93.85
2017-07-03,100.3
2017-07-04,99.35
2017-07-05,101.6
2017-07-06,102.2
2017-07-07,103.9
2017-07-10,105.15
2017-07-11,105.1
2017-07-12,106.4
2017-07-13,106.25
2017-07-14,105.4
2017-07-17,108.25
2017-07-18,105.45
2017-07-19,106.85
2017-07-20,105.9
2017-07-21,103.2
2017-07-24,104.0
2017-07-25,104.95
2017-07-26,106.15
2017-07-27,105.0
2017-07-28,109.4
2017-07-31,109.5
2017-08-01,111.05
2017-08-02,109.35
2017-08-03,108.9
2017-08-04,109.2
2017-08-07,111.2
2017-08-08,112.1
2017-08-09,109.6
2017-08-10,103.45
2017-08-11,102.65
2017-08-14,104.75
2017-08-16,104.75
2017-08-17,105.3
2017-08-18,103.65
2017-08-21,102.25
2017-08-22,100.35
2017-08-23,102.7
2017-08-24,103.0
2017-08-28,105.7
2017-08-29,105.05
2017-08-30,107.3
2017-08-31,107.1
2017-09-01,112.85
2017-09-04,113.35
2017-09-05,113.0
2017-09-06,112.15
2017-09-07,111.9
2017-09-08,115.15
2017-09-11,116.2
2017-09-12,118.3
2017-09-13,117.7
2017-09-14,117.05
2017-09-15,116.8
2017-09-18,118.55
2017-09-19,118.15
2017-09-20,119.35
2017-09-21,117.3
2017-09-22,114.3
2017-09-25,113.0
2017-09-26,113.5
2017-09-27,112.2
2017-09-28,116.75
2017-09-29,123.1
2017-10-03,122.45
2017-10-04,122.5
2017-10-05,122.5
2017-10-06,124.85
2017-10-09,123.8
2017-10-10,126.45
2017-10-11,124.55
2017-10-12,125.35
2017-10-13,125.35
2017-10-16,127.45
2017-10-17,128.45
2017-10-18,130.6
2017-10-19,129.15
2017-10-23,128.2
2017-10-24,128.6
2017-10-25,128.5
2017-10-26,131.15
2017-10-27,127.8
2017-10-30,128.7
2017-10-31,131.2
2017-11-01,126.45
2017-11-02,124.6
2017-11-03,123.65
2017-11-06,125.7
2017-11-07,122.05
2017-11-08,119.15
2017-11-09,115.35
2017-11-10,111.95
2017-11-13,113.3
2017-11-14,113.95
2017-11-15,113.4
2017-11-16,114.2
2017-11-17,116.0
2017-11-20,114.95
2017-11-21,114.75
2017-11-22,113.35
2017-11-23,114.7
2017-11-24,118.45
2017-11-27,123.6
2017-11-28,121.4
2017-11-29,120.85
2017-11-30,117.85
2017-12-01,120.05
2017-12-04,116.35
2017-12-05,114.05
2017-12-06,114.45
2017-12-07,116.9
2017-12-08,118.55
2017-12-11,117.9
2017-12-12,113.8
2017-12-13,114.05
2017-12-14,112.05
2017-12-15,112.75
2017-12-18,114.3
2017-12-19,118.15
2017-12-20,117.8
2017-12-21,117.55
2017-12-22,117.6
2017-12-26,119.15
2017-12-27,118.6
2017-12-28,117.7
2017-12-29,119.1
