Date,SCHNEIDER
2014-08-11,131.95
2014-08-12,129.35
2014-08-13,123.75
2014-08-14,121.25
2014-08-18,126.85
2014-08-19,130.2
2014-08-20,130.5
2014-08-21,127.4
2014-08-22,125.35
2014-08-25,123.75
2014-08-26,125.9
2014-08-27,128.25
2014-08-28,134.4
2014-09-01,130.3
2014-09-02,135.05
2014-09-03,136.0
2014-09-04,132.9
2014-09-05,137.95
2014-09-08,143.2
2014-09-09,171.65
2014-09-10,162.15
2014-09-11,162.45
2014-09-12,157.95
2014-09-15,156.9
2014-09-16,155.9
2014-09-17,154.75
2014-09-18,154.0
2014-09-19,168.6
2014-09-22,165.7
2014-09-23,162.7
2014-09-24,162.0
2014-09-25,160.85
2014-09-26,161.95
2014-09-29,163.75
2014-09-30,160.1
2014-10-01,156.4
2014-10-07,153.75
2014-10-08,150.65
2014-10-09,148.7
2014-10-10,145.65
2014-10-13,155.85
2014-10-14,155.9
2014-10-16,147.2
2014-10-17,149.75
2014-10-20,146.5
2014-10-21,147.95
2014-10-22,149.45
2014-10-23,149.35
2014-10-27,147.5
2014-10-28,148.45
2014-10-29,151.2
2014-10-30,154.3
2014-10-31,154.0
2014-11-03,150.6
2014-11-05,153.2
2014-11-07,150.25
2014-11-10,149.45
2014-11-11,148.25
2014-11-12,146.35
2014-11-13,150.65
2014-11-14,152.15
2014-11-17,149.05
2014-11-18,153.1
2014-11-19,150.8
2014-11-20,147.4
2014-11-21,150.85
2014-11-24,149.8
2014-11-25,145.25
2014-11-26,146.25
2014-11-27,145.45
2014-11-28,143.75
2014-12-01,143.45
2014-12-02,144.25
2014-12-03,147.4
2014-12-04,154.05
2014-12-05,154.7
2014-12-08,149.4
2014-12-09,144.5
2014-12-10,165.75
2014-12-11,157.8
2014-12-12,155.8
2014-12-15,156.75
2014-12-16,146.8
2014-12-17,143.8
2014-12-18,151.3
2014-12-19,153.4
2014-12-22,149.6
2014-12-23,151.05
2014-12-24,150.05
2014-12-26,151.4
2014-12-29,150.55
2014-12-30,155.45
2014-12-31,155.0
2015-01-01,154.2
2015-01-02,151.8
2015-01-05,153.1
2015-01-06,148.15
2015-01-07,150.4
2015-01-08,155.0
2015-01-09,153.9
2015-01-12,155.1
2015-01-13,154.15
2015-01-14,151.2
2015-01-15,151.75
2015-01-16,150.95
2015-01-19,151.8
2015-01-20,151.25
2015-01-21,149.8
2015-01-22,150.2
2015-01-23,149.1
2015-01-27,158.45
2015-01-28,164.95
2015-01-29,159.7
2015-01-30,157.8
2015-02-02,157.2
2015-02-03,156.55
2015-02-04,159.8
2015-02-05,154.75
2015-02-06,154.1
2015-02-09,153.6
2015-02-10,150.05
2015-02-11,156.0
2015-02-12,159.9
2015-02-13,164.45
2015-02-16,163.55
2015-02-18,167.35
2015-02-19,179.3
2015-02-20,179.05
2015-02-23,179.2
2015-02-24,182.05
2015-02-25,177.1
2015-02-26,179.85
2015-02-27,191.95
2015-02-28,186.95
2015-03-02,185.9
2015-03-03,190.3
2015-03-04,186.85
2015-03-05,192.35
2015-03-09,186.4
2015-03-10,183.2
2015-03-11,183.4
2015-03-12,185.6
2015-03-13,199.15
2015-03-16,189.65
2015-03-17,194.15
2015-03-18,193.6
2015-03-19,193.1
2015-03-20,192.15
2015-03-23,195.95
2015-03-24,192.05
2015-03-25,188.0
2015-03-26,187.95
2015-03-27,193.6
2015-03-30,210.2
2015-03-31,217.3
2015-04-01,225.25
2015-04-06,227.45
2015-04-07,226.05
2015-04-08,228.4
2015-04-09,225.65
2015-04-10,221.75
2015-04-13,222.15
2015-04-15,214.9
2015-04-16,208.35
2015-04-17,207.0
2015-04-20,200.55
2015-04-21,201.65
2015-04-22,202.45
2015-04-23,202.6
2015-04-24,191.7
2015-04-27,183.35
2015-04-28,186.65
2015-04-29,191.9
2015-04-30,188.8
2015-05-04,196.8
2015-05-05,195.45
2015-05-06,187.2
2015-05-07,179.9
2015-05-08,183.3
2015-05-11,186.35
2015-05-12,184.7
2015-05-13,190.15
2015-05-14,191.8
2015-05-15,192.75
2015-05-18,201.2
2015-05-19,199.55
2015-05-20,197.75
2015-05-21,202.75
2015-05-22,203.6
2015-05-25,198.7
2015-05-26,201.7
2015-05-27,202.15
2015-05-28,203.9
2015-05-29,218.9
2015-06-01,212.1
2015-06-02,207.2
2015-06-03,203.4
2015-06-04,205.5
2015-06-05,204.8
2015-06-08,202.85
2015-06-09,208.45
2015-06-10,214.35
2015-06-11,207.4
2015-06-12,206.8
2015-06-15,208.65
2015-06-16,206.6
2015-06-17,207.45
2015-06-18,222.6
2015-06-19,219.35
2015-06-22,216.8
2015-06-23,220.1
2015-06-24,226.3
2015-06-25,221.1
2015-06-26,219.0
2015-06-29,212.15
2015-06-30,210.65
2015-07-01,214.15
2015-07-02,215.6
2015-07-03,217.25
2015-07-06,218.6
2015-07-07,222.3
2015-07-08,217.3
2015-07-09,215.6
2015-07-10,214.4
2015-07-13,213.75
2015-07-14,215.0
2015-07-15,212.95
2015-07-16,215.1
2015-07-17,213.5
2015-07-20,216.6
2015-07-21,210.75
2015-07-22,212.7
2015-07-23,210.15
2015-07-24,206.0
2015-07-27,197.8
2015-07-28,195.75
2015-07-29,198.95
2015-07-30,201.55
2015-07-31,199.35
2015-08-03,198.15
2015-08-04,197.85
2015-08-05,223.6
2015-08-06,220.8
2015-08-07,212.25
2015-08-10,219.25
2015-08-11,211.3
2015-08-12,201.3
2015-08-13,195.8
2015-08-14,203.65
2015-08-17,197.75
2015-08-18,199.65
2015-08-19,203.6
2015-08-20,202.45
2015-08-21,199.1
2015-08-24,184.85
2015-08-25,178.7
2015-08-26,175.9
2015-08-27,187.6
2015-08-28,184.85
2015-08-31,184.15
2015-09-01,177.4
2015-09-02,171.85
2015-09-03,172.55
2015-09-04,167.5
2015-09-07,161.65
2015-09-08,164.4
2015-09-09,168.35
2015-09-10,166.7
2015-09-11,166.45
2015-09-14,168.7
2015-09-15,166.8
2015-09-16,166.05
2015-09-18,165.85
2015-09-21,168.05
2015-09-22,165.7
2015-09-23,166.2
2015-09-24,165.1
2015-09-28,162.8
2015-09-29,163.25
2015-09-30,166.75
2015-10-01,167.2
2015-10-05,168.1
2015-10-06,168.15
2015-10-07,168.85
2015-10-08,166.45
2015-10-09,169.7
2015-10-12,168.35
2015-10-13,166.65
2015-10-14,165.55
2015-10-15,166.5
2015-10-16,166.55
2015-10-19,168.65
2015-10-20,176.65
2015-10-21,174.2
2015-10-23,170.5
2015-10-26,166.25
2015-10-27,167.05
2015-10-28,167.5
2015-10-29,166.7
2015-10-30,167.3
2015-11-02,166.95
2015-11-03,167.5
2015-11-04,169.5
2015-11-05,168.4
2015-11-06,167.05
2015-11-09,163.55
2015-11-10,164.35
2015-11-11,166.7
2015-11-13,171.05
2015-11-16,174.2
2015-11-17,172.35
2015-11-18,170.55
2015-11-19,170.55
2015-11-20,171.15
2015-11-23,170.25
2015-11-24,168.35
2015-11-26,168.7
2015-11-27,168.35
2015-11-30,170.65
2015-12-01,174.4
2015-12-02,171.5
2015-12-03,170.55
2015-12-04,168.95
2015-12-07,166.25
2015-12-08,162.2
2015-12-09,155.5
2015-12-10,158.55
2015-12-11,153.45
2015-12-14,161.55
2015-12-15,165.5
2015-12-16,164.45
2015-12-17,166.6
2015-12-18,163.9
2015-12-21,163.0
2015-12-22,162.95
2015-12-23,165.0
2015-12-24,163.35
2015-12-28,163.45
2015-12-29,164.65
2015-12-30,165.55
2015-12-31,164.3
2016-01-01,171.0
2016-01-04,165.75
2016-01-05,170.25
2016-01-06,173.65
2016-01-07,167.25
2016-01-08,177.95
2016-01-11,182.8
2016-01-12,173.25
2016-01-13,169.7
2016-01-14,168.05
2016-01-15,156.95
2016-01-18,147.0
2016-01-19,149.8
2016-01-20,144.65
2016-01-21,146.3
2016-01-22,151.6
2016-01-25,150.35
2016-01-27,152.0
2016-01-28,158.25
2016-01-29,160.3
2016-02-01,158.2
2016-02-02,153.45
2016-02-03,148.65
2016-02-04,147.0
2016-02-05,155.55
2016-02-08,149.3
2016-02-09,148.75
2016-02-10,145.7
2016-02-11,138.5
2016-02-12,136.5
2016-02-15,142.15
2016-02-16,139.4
2016-02-17,137.35
2016-02-18,143.0
2016-02-19,146.5
2016-02-22,145.5
2016-02-23,139.05
2016-02-24,138.35
2016-02-25,138.35
2016-02-26,136.45
2016-02-29,132.45
2016-03-01,142.05
2016-03-02,144.05
2016-03-03,149.8
2016-03-04,148.85
2016-03-08,149.0
2016-03-09,147.3
2016-03-10,146.25
2016-03-11,144.05
2016-03-14,141.7
2016-03-15,143.05
2016-03-16,146.75
2016-03-17,145.1
2016-03-18,143.9
2016-03-21,153.9
2016-03-22,151.2
2016-03-23,148.85
2016-03-28,144.4
2016-03-29,142.95
2016-03-30,144.65
2016-03-31,146.05
2016-04-01,143.95
2016-04-04,145.9
2016-04-05,143.55
2016-04-06,141.3
2016-04-07,140.5
2016-04-08,139.5
2016-04-11,139.3
2016-04-12,144.2
2016-04-13,147.95
2016-04-18,149.75
2016-04-20,148.6
2016-04-21,146.6
2016-04-22,145.35
2016-04-25,142.85
2016-04-26,143.9
2016-04-27,143.3
2016-04-28,141.75
2016-04-29,140.45
2016-05-02,138.4
2016-05-03,138.25
2016-05-04,136.05
2016-05-05,138.05
2016-05-06,139.8
2016-05-09,139.85
2016-05-10,137.65
2016-05-11,135.95
2016-05-12,135.3
2016-05-13,136.35
2016-05-16,134.95
2016-05-17,134.5
2016-05-18,134.1
2016-05-19,136.05
2016-05-20,133.7
2016-05-23,131.05
2016-05-24,129.65
2016-05-25,132.6
2016-05-26,129.5
2016-05-27,131.1
2016-05-30,131.65
2016-05-31,129.9
2016-06-01,135.4
2016-06-02,137.55
2016-06-03,137.85
2016-06-06,137.5
2016-06-07,135.55
2016-06-08,137.75
2016-06-09,143.95
2016-06-10,141.9
2016-06-13,138.55
2016-06-14,140.15
2016-06-15,141.55
2016-06-16,139.3
2016-06-17,137.7
2016-06-20,138.35
2016-06-21,140.5
2016-06-22,138.85
2016-06-23,137.95
2016-06-24,134.6
2016-06-27,136.55
2016-06-28,136.6
2016-06-29,138.4
2016-06-30,138.55
2016-07-01,147.4
2016-07-04,150.15
2016-07-05,147.2
2016-07-07,151.45
2016-07-08,147.0
2016-07-11,146.5
2016-07-12,147.75
2016-07-13,146.7
2016-07-14,144.75
2016-07-15,142.75
2016-07-18,141.85
2016-07-19,141.15
2016-07-20,142.65
2016-07-21,141.6
2016-07-22,142.1
2016-07-25,143.55
2016-07-26,143.9
2016-07-27,142.75
2016-07-28,142.25
2016-07-29,144.45
2016-08-01,141.5
2016-08-02,141.5
2016-08-03,140.4
2016-08-04,139.95
2016-08-05,139.45
2016-08-08,137.4
2016-08-09,134.3
2016-08-10,132.5
2016-08-11,133.85
2016-08-12,133.75
2016-08-16,131.65
2016-08-17,133.5
2016-08-18,135.2
2016-08-19,134.0
2016-08-22,133.15
2016-08-23,137.2
2016-08-24,137.9
2016-08-25,138.0
2016-08-26,135.95
2016-08-29,133.05
2016-08-30,132.5
2016-08-31,134.5
2016-09-01,131.75
2016-09-02,134.65
2016-09-06,136.0
2016-09-07,139.8
2016-09-08,137.55
2016-09-09,135.4
2016-09-12,132.65
2016-09-14,132.95
2016-09-15,132.85
2016-09-16,132.05
2016-09-19,132.35
2016-09-20,137.85
2016-09-21,137.0
2016-09-22,136.35
2016-09-23,145.2
2016-09-26,144.0
2016-09-27,141.85
2016-09-28,141.1
2016-09-29,134.5
2016-09-30,137.5
2016-10-03,141.45
2016-10-04,139.75
2016-10-05,144.75
2016-10-06,156.85
2016-10-07,158.45
2016-10-10,155.9
2016-10-13,157.7
2016-10-14,164.0
2016-10-17,165.45
2016-10-18,163.8
2016-10-19,159.85
2016-10-20,158.75
2016-10-21,161.85
2016-10-24,161.3
2016-10-25,159.95
2016-10-26,159.35
2016-10-27,156.85
2016-10-28,156.45
2016-10-30,159.75
2016-11-01,168.35
2016-11-02,166.5
2016-11-03,161.7
2016-11-04,157.25
2016-11-07,158.6
2016-11-08,156.5
2016-11-09,152.75
2016-11-10,155.15
2016-11-11,148.55
2016-11-15,141.2
2016-11-16,136.8
2016-11-17,135.65
2016-11-18,136.45
2016-11-21,132.3
2016-11-22,130.6
2016-11-23,141.0
2016-11-24,140.25
2016-11-25,141.2
2016-11-28,142.75
2016-11-29,145.7
2016-11-30,150.75
2016-12-01,142.85
2016-12-02,139.85
2016-12-05,141.45
2016-12-06,142.4
2016-12-07,141.4
2016-12-08,142.35
2016-12-09,142.1
2016-12-12,141.8
2016-12-13,145.7
2016-12-14,141.55
2016-12-15,141.45
2016-12-16,139.2
2016-12-19,138.5
2016-12-20,138.9
2016-12-21,139.95
2016-12-22,137.65
2016-12-23,138.55
2016-12-26,133.65
2016-12-27,134.7
2016-12-28,134.5
2016-12-29,134.5
2016-12-30,135.6
2017-01-02,137.9
2017-01-03,147.2
2017-01-04,145.95
2017-01-05,146.35
2017-01-06,143.75
2017-01-09,141.25
2017-01-10,141.25
2017-01-11,141.7
2017-01-12,142.3
2017-01-13,142.25
2017-01-16,143.4
2017-01-17,141.5
2017-01-18,143.4
2017-01-19,143.7
2017-01-20,145.5
2017-01-23,145.25
2017-01-24,147.0
2017-01-25,151.55
2017-01-27,147.85
2017-01-30,145.1
2017-01-31,142.9
2017-02-01,145.15
2017-02-02,143.45
2017-02-03,145.2
2017-02-06,143.7
2017-02-07,142.15
2017-02-08,141.9
2017-02-09,144.85
2017-02-10,143.3
2017-02-13,141.0
2017-02-14,141.35
2017-02-15,136.7
2017-02-16,136.8
2017-02-17,136.75
2017-02-20,137.65
2017-02-21,137.5
2017-02-22,137.5
2017-02-23,135.9
2017-02-27,135.0
2017-02-28,134.85
2017-03-01,134.6
2017-03-02,132.75
2017-03-03,132.7
2017-03-06,132.5
2017-03-07,132.35
2017-03-08,132.35
2017-03-09,132.45
2017-03-10,130.85
2017-03-14,129.85
2017-03-15,133.85
2017-03-16,134.65
2017-03-17,132.7
2017-03-20,131.35
2017-03-21,130.8
2017-03-22,135.55
2017-03-23,137.85
2017-03-24,141.85
2017-03-27,138.15
2017-03-28,144.1
2017-03-29,141.95
2017-03-30,140.55
2017-03-31,141.9
2017-04-03,142.55
2017-04-05,144.15
2017-04-06,143.9
2017-04-07,145.15
2017-04-10,145.65
2017-04-11,147.0
2017-04-12,143.45
2017-04-13,143.75
2017-04-17,145.95
2017-04-18,146.0
2017-04-19,146.85
2017-04-20,154.6
2017-04-21,155.15
2017-04-24,156.85
2017-04-25,158.3
2017-04-26,152.85
2017-04-27,150.55
2017-04-28,150.8
2017-05-02,146.45
2017-05-03,148.55
2017-05-04,147.4
2017-05-05,145.0
2017-05-08,147.7
2017-05-09,153.9
2017-05-10,150.95
2017-05-11,148.6
2017-05-12,147.05
2017-05-15,150.3
2017-05-16,152.6
2017-05-17,149.0
2017-05-18,145.85
2017-05-19,142.6
2017-05-22,138.95
2017-05-23,134.5
2017-05-24,133.65
2017-05-25,136.8
2017-05-26,141.0
2017-05-29,138.65
2017-05-30,138.95
2017-05-31,134.2
2017-06-01,133.55
2017-06-02,134.8
2017-06-05,130.95
2017-06-06,127.45
2017-06-07,129.55
2017-06-08,131.05
2017-06-09,132.25
2017-06-12,130.65
2017-06-13,132.4
2017-06-14,134.85
2017-06-15,132.1
2017-06-16,132.55
2017-06-19,131.0
2017-06-20,129.0
2017-06-21,131.25
2017-06-22,129.2
2017-06-23,128.4
2017-06-27,125.9
2017-06-28,126.0
2017-06-29,127.55
2017-06-30,127.6
2017-07-03,127.5
2017-07-04,128.9
2017-07-05,131.55
2017-07-06,132.45
2017-07-07,131.85
2017-07-10,131.9
2017-07-11,130.5
2017-07-12,130.6
2017-07-13,131.8
2017-07-14,129.5
2017-07-17,129.6
2017-07-18,129.15
2017-07-19,130.15
2017-07-20,129.6
2017-07-21,129.1
2017-07-24,125.45
2017-07-25,125.7
2017-07-26,133.0
2017-07-27,129.8
2017-07-28,132.85
2017-07-31,131.6
2017-08-01,129.75
2017-08-02,130.3
2017-08-03,128.9
2017-08-04,128.5
2017-08-07,128.8
2017-08-08,126.6
2017-08-09,124.65
2017-08-10,118.25
2017-08-11,119.05
2017-08-14,119.3
2017-08-16,121.15
2017-08-17,120.35
2017-08-18,118.95
2017-08-21,118.35
2017-08-22,115.8
2017-08-23,116.7
2017-08-24,122.9
2017-08-28,122.85
2017-08-29,120.25
2017-08-30,120.3
2017-08-31,123.1
2017-09-01,125.0
2017-09-04,123.35
2017-09-05,131.3
2017-09-06,129.95
2017-09-07,127.55
2017-09-08,126.75
2017-09-11,124.6
2017-09-12,123.85
2017-09-13,122.5
2017-09-14,122.3
2017-09-15,122.75
2017-09-18,130.7
2017-09-19,143.4
2017-09-20,137.3
2017-09-21,141.4
2017-09-22,132.95
2017-09-25,127.2
2017-09-26,125.55
2017-09-27,121.0
2017-09-28,121.05
2017-09-29,118.9
2017-10-03,121.0
2017-10-04,122.9
2017-10-05,124.15
2017-10-06,124.45
2017-10-09,124.45
2017-10-10,124.3
2017-10-11,119.9
2017-10-12,121.95
2017-10-13,119.95
2017-10-16,119.75
2017-10-17,125.15
2017-10-18,123.85
2017-10-19,123.05
2017-10-23,123.75
2017-10-24,121.65
2017-10-25,125.85
2017-10-26,125.9
2017-10-27,125.95
2017-10-30,126.75
2017-10-31,124.15
2017-11-01,126.35
2017-11-02,127.8
2017-11-03,131.1
2017-11-06,132.6
2017-11-07,126.1
2017-11-08,127.3
2017-11-09,127.5
2017-11-10,127.95
2017-11-13,124.85
2017-11-14,126.0
2017-11-15,122.4
2017-11-16,124.95
2017-11-17,125.5
2017-11-20,125.45
2017-11-21,124.6
2017-11-22,125.7
2017-11-23,129.4
2017-11-24,128.6
2017-11-27,128.65
2017-11-28,127.35
2017-11-29,126.95
2017-11-30,128.35
2017-12-01,126.7
2017-12-04,125.0
2017-12-05,123.9
2017-12-06,122.7
2017-12-07,123.75
2017-12-08,124.3
2017-12-11,125.3
2017-12-12,122.9
2017-12-13,121.05
2017-12-14,121.9
2017-12-15,123.4
2017-12-18,123.35
2017-12-19,125.55
2017-12-20,126.75
2017-12-21,127.15
2017-12-22,126.35
2017-12-26,126.75
2017-12-27,127.1
2017-12-28,127.45
2017-12-29,126.35
