Date,SANOFI
2013-08-01,2403.25
2013-08-02,2451.05
2013-08-05,2440.15
2013-08-06,2402.7
2013-08-07,2356.3
2013-08-08,2483.7
2013-08-12,2432.1
2013-08-13,2516.6
2013-08-14,2476.35
2013-08-16,2413.4
2013-08-19,2395.6
2013-08-20,2413.1
2013-08-21,2422.75
2013-08-22,2410.95
2013-08-23,2388.7
2013-08-26,2512.65
2013-08-27,2426.2
2013-08-28,2389.35
2013-08-29,2381.1
2013-08-30,2396.95
2013-09-02,2402.5
2013-09-03,2400.05
2013-09-04,2357.7
2013-09-05,2401.55
2013-09-06,2382.45
2013-09-10,2438.85
2013-09-11,2419.8
2013-09-12,2389.65
2013-09-13,2368.6
2013-09-16,2360.4
2013-09-17,2396.8
2013-09-18,2365.7
2013-09-19,2384.6
2013-09-20,2433.3
2013-09-23,2460.5
2013-09-24,2504.65
2013-09-25,2502.85
2013-09-26,2545.05
2013-09-27,2573.5
2013-09-30,2644.55
2013-10-01,2598.6
2013-10-03,2520.3
2013-10-04,2508.65
2013-10-07,2499.2
2013-10-08,2493.65
2013-10-09,2494.25
2013-10-10,2493.5
2013-10-11,2466.6
2013-10-14,2462.7
2013-10-15,2463.1
2013-10-17,2424.2
2013-10-18,2421.65
2013-10-21,2410.25
2013-10-22,2410.7
2013-10-23,2393.15
2013-10-24,2357.1
2013-10-25,2353.25
2013-10-28,2346.45
2013-10-29,2480.45
2013-10-30,2434.0
2013-10-31,2512.3
2013-11-01,2584.25
2013-11-03,2590.9
2013-11-05,2601.0
2013-11-06,2598.5
2013-11-07,2602.9
2013-11-08,2563.95
2013-11-11,2610.85
2013-11-12,2611.5
2013-11-13,2579.0
2013-11-14,2639.9
2013-11-18,2598.9
2013-11-19,2601.5
2013-11-20,2639.5
2013-11-21,2631.95
2013-11-22,2647.95
2013-11-25,2680.35
2013-11-26,2692.6
2013-11-27,2730.35
2013-11-28,2774.05
2013-11-29,2819.65
2013-12-02,2867.35
2013-12-03,2880.15
2013-12-04,2862.9
2013-12-05,2800.9
2013-12-06,2809.8
2013-12-09,2774.45
2013-12-10,2726.0
2013-12-11,2742.55
2013-12-12,2709.8
2013-12-13,2714.75
2013-12-16,2782.4
2013-12-17,2748.4
2013-12-18,2767.85
2013-12-19,2807.7
2013-12-20,2824.7
2013-12-23,2780.5
2013-12-24,2777.55
2013-12-26,2732.1
2013-12-27,2750.1
2013-12-30,2697.9
2013-12-31,2748.8
2014-01-01,2871.8
2014-01-02,2799.85
2014-01-03,2778.55
2014-01-06,2757.45
2014-01-07,2730.35
2014-01-08,2735.25
2014-01-09,2760.75
2014-01-10,2722.45
2014-01-13,2725.55
2014-01-14,2717.4
2014-01-15,2710.0
2014-01-16,2700.6
2014-01-17,2660.05
2014-01-20,2710.05
2014-01-21,2694.55
2014-01-22,2684.5
2014-01-23,2665.5
2014-01-24,2656.3
2014-01-27,2674.8
2014-01-28,2736.35
2014-01-29,2713.5
2014-01-30,2748.2
2014-01-31,2814.0
2014-02-03,2799.55
2014-02-04,2752.65
2014-02-05,2762.5
2014-02-06,2735.45
2014-02-07,2770.35
2014-02-10,2678.7
2014-02-11,2674.55
2014-02-12,2608.45
2014-02-13,2625.0
2014-02-14,2656.0
2014-02-17,2558.4
2014-02-18,2640.1
2014-02-19,2624.75
2014-02-20,2619.05
2014-02-21,2691.95
2014-02-24,2720.55
2014-02-25,2632.4
2014-02-26,2727.45
2014-02-28,2709.8
2014-03-03,2684.15
2014-03-04,2701.85
2014-03-05,2700.55
2014-03-06,2700.05
2014-03-07,2702.9
2014-03-10,2700.05
2014-03-11,2691.9
2014-03-12,2748.65
2014-03-13,2698.55
2014-03-14,2675.1
2014-03-18,2673.5
2014-03-19,2670.05
2014-03-20,2689.95
2014-03-21,2759.3
2014-03-22,2730.25
2014-03-24,2771.75
2014-03-25,2799.8
2014-03-26,2897.25
2014-03-27,2991.05
2014-03-28,3046.15
2014-03-31,3074.7
2014-04-01,3005.95
2014-04-02,3031.3
2014-04-03,3011.35
2014-04-04,2945.7
2014-04-07,3000.05
2014-04-09,2943.2
2014-04-10,2939.9
2014-04-11,2954.4
2014-04-15,2991.65
2014-04-16,2903.65
2014-04-17,2952.25
2014-04-21,2958.4
2014-04-22,2926.15
2014-04-23,3088.0
2014-04-25,2996.65
2014-04-28,3072.3
2014-04-29,3038.85
2014-04-30,2978.2
2014-05-02,2975.25
2014-05-05,2981.6
2014-05-06,2952.65
2014-05-07,2948.5
2014-05-08,2982.9
2014-05-09,3024.15
2014-05-12,3012.95
2014-05-13,3041.45
2014-05-14,3025.5
2014-05-15,2999.6
2014-05-16,2900.55
2014-05-19,2899.95
2014-05-20,2887.75
2014-05-21,2902.05
2014-05-22,2904.95
2014-05-23,2891.55
2014-05-26,2948.45
2014-05-27,2981.45
2014-05-28,3095.9
2014-05-29,3188.3
2014-05-30,3274.9
2014-06-02,3408.5
2014-06-03,3477.35
2014-06-04,3382.65
2014-06-05,3291.4
2014-06-06,3189.65
2014-06-09,3168.7
2014-06-10,3195.55
2014-06-11,3165.95
2014-06-12,3201.9
2014-06-13,3236.25
2014-06-16,3215.6
2014-06-17,3241.8
2014-06-18,3166.65
2014-06-19,3182.95
2014-06-20,3237.3
2014-06-23,3152.2
2014-06-24,3124.7
2014-06-25,3046.45
2014-06-26,3056.6
2014-06-27,3050.85
2014-06-30,3151.55
2014-07-01,3137.9
2014-07-02,3120.3
2014-07-03,3153.35
2014-07-04,3261.35
2014-07-07,3368.55
2014-07-08,3259.6
2014-07-09,3212.0
2014-07-10,3293.4
2014-07-11,3254.5
2014-07-14,2923.05
2014-07-15,2973.1
2014-07-16,2952.7
2014-07-17,2943.95
2014-07-18,2922.8
2014-07-21,2948.2
2014-07-22,2962.3
2014-07-23,2943.3
2014-07-24,2999.8
2014-07-25,2955.0
2014-07-28,2953.85
2014-07-30,2999.8
2014-07-31,2953.75
2014-08-01,2904.0
2014-08-04,2879.95
2014-08-05,2885.8
2014-08-06,2874.85
2014-08-07,3042.55
2014-08-08,3116.25
2014-08-11,3084.35
2014-08-12,3051.35
2014-08-13,3071.5
2014-08-14,3119.8
2014-08-18,3069.75
2014-08-19,3074.05
2014-08-20,3091.6
2014-08-21,3107.65
2014-08-22,3053.4
2014-08-25,3038.4
2014-08-26,2995.1
2014-08-27,3034.7
2014-08-28,3040.8
2014-09-01,2983.5
2014-09-02,2966.25
2014-09-03,2986.65
2014-09-04,2979.95
2014-09-05,3068.4
2014-09-08,3076.85
2014-09-09,3126.85
2014-09-10,3101.45
2014-09-11,3102.5
2014-09-12,3100.45
2014-09-15,3095.25
2014-09-16,3018.85
2014-09-17,2954.5
2014-09-18,2997.4
2014-09-19,2998.25
2014-09-22,2987.0
2014-09-23,3326.6
2014-09-24,3529.25
2014-09-25,3359.45
2014-09-26,3333.05
2014-09-29,3392.2
2014-09-30,3251.95
2014-10-01,3302.9
2014-10-07,3267.45
2014-10-08,3199.5
2014-10-09,3387.3
2014-10-10,3296.6
2014-10-13,3295.8
2014-10-14,3276.35
2014-10-16,3272.45
2014-10-17,3300.75
2014-10-20,3348.35
2014-10-21,3305.95
2014-10-22,3352.8
2014-10-23,3379.85
2014-10-27,3328.25
2014-10-28,3338.9
2014-10-29,3301.8
2014-10-30,3319.85
2014-10-31,3324.95
2014-11-03,3344.35
2014-11-05,3394.6
2014-11-07,3494.65
2014-11-10,3527.95
2014-11-11,3478.45
2014-11-12,3465.25
2014-11-13,3479.75
2014-11-14,3482.4
2014-11-17,3463.8
2014-11-18,3440.05
2014-11-19,3458.0
2014-11-20,3454.6
2014-11-21,3677.75
2014-11-24,3674.25
2014-11-25,3675.9
2014-11-26,3674.0
2014-11-27,3683.65
2014-11-28,3645.3
2014-12-01,3540.15
2014-12-02,3545.7
2014-12-03,3548.7
2014-12-04,3547.8
2014-12-05,3521.45
2014-12-08,3527.45
2014-12-09,3517.0
2014-12-10,3494.5
2014-12-11,3457.45
2014-12-12,3432.85
2014-12-15,3380.6
2014-12-16,3327.55
2014-12-17,3425.4
2014-12-18,3365.45
2014-12-19,3367.2
2014-12-22,3389.65
2014-12-23,3362.15
2014-12-24,3430.6
2014-12-26,3505.55
2014-12-29,3583.8
2014-12-30,3593.2
2014-12-31,3593.9
2015-01-01,3577.1
2015-01-02,3582.45
2015-01-05,3588.4
2015-01-06,3579.2
2015-01-07,3541.0
2015-01-08,3568.05
2015-01-09,3561.8
2015-01-12,3550.45
2015-01-13,3495.7
2015-01-14,3444.5
2015-01-15,3434.65
2015-01-16,3426.8
2015-01-19,3425.75
2015-01-20,3491.15
2015-01-21,3479.3
2015-01-22,3494.9
2015-01-23,3449.65
2015-01-27,3428.55
2015-01-28,3413.15
2015-01-29,3353.8
2015-01-30,3313.15
2015-02-02,3367.3
2015-02-03,3360.3
2015-02-04,3363.05
2015-02-05,3369.65
2015-02-06,3366.95
2015-02-09,3390.65
2015-02-10,3443.4
2015-02-11,3393.65
2015-02-12,3421.35
2015-02-13,3489.1
2015-02-16,3525.35
2015-02-18,3458.15
2015-02-19,3504.6
2015-02-20,3441.6
2015-02-23,3445.7
2015-02-24,3397.6
2015-02-25,3309.15
2015-02-26,3301.8
2015-02-27,3308.45
2015-02-28,3332.65
2015-03-02,3397.25
2015-03-03,3393.15
2015-03-04,3359.6
2015-03-05,3379.2
2015-03-09,3354.6
2015-03-10,3375.25
2015-03-11,3315.3
2015-03-12,3360.6
2015-03-13,3339.65
2015-03-16,3328.1
2015-03-17,3319.9
2015-03-18,3286.5
2015-03-19,3302.7
2015-03-20,3290.25
2015-03-23,3290.55
2015-03-24,3274.7
2015-03-25,3295.4
2015-03-26,3268.05
2015-03-27,3247.8
2015-03-30,3277.8
2015-03-31,3385.9
2015-04-01,3351.55
2015-04-06,3359.2
2015-04-07,3369.85
2015-04-08,3362.7
2015-04-09,3390.3
2015-04-10,3389.7
2015-04-13,3386.25
2015-04-15,3424.0
2015-04-16,3387.45
2015-04-17,3299.3
2015-04-20,3233.55
2015-04-21,3228.3
2015-04-22,3238.65
2015-04-23,3200.0
2015-04-24,3199.9
2015-04-27,3154.85
2015-04-28,3151.05
2015-04-29,3192.75
2015-04-30,3319.85
2015-05-04,3350.1
2015-05-05,3323.35
2015-05-06,3342.95
2015-05-07,3279.4
2015-05-08,3212.85
2015-05-11,3174.95
2015-05-12,3099.95
2015-05-13,3175.0
2015-05-14,3172.3
2015-05-15,3167.95
2015-05-18,3179.55
2015-05-19,3165.8
2015-05-20,3192.75
2015-05-21,3270.3
2015-05-22,3285.75
2015-05-25,3278.75
2015-05-26,3311.65
2015-05-27,3379.6
2015-05-28,3444.45
2015-05-29,3486.6
2015-06-01,3417.3
2015-06-02,3387.8
2015-06-03,3362.05
2015-06-04,3267.65
2015-06-05,3350.05
2015-06-08,3313.25
2015-06-09,3366.15
2015-06-10,3450.7
2015-06-11,3407.15
2015-06-12,3385.55
2015-06-15,3442.2
2015-06-16,3428.3
2015-06-17,3366.7
2015-06-18,3441.95
2015-06-19,3438.25
2015-06-22,3397.15
2015-06-23,3472.8
2015-06-24,3452.4
2015-06-25,3465.35
2015-06-26,3442.55
2015-06-29,3493.4
2015-06-30,3524.0
2015-07-01,3535.9
2015-07-02,3546.4
2015-07-03,3566.6
2015-07-06,3572.15
2015-07-07,3606.2
2015-07-08,3560.5
2015-07-09,3509.05
2015-07-10,3472.2
2015-07-13,3477.8
2015-07-14,3498.35
2015-07-15,3511.3
2015-07-16,3496.45
2015-07-17,3522.9
2015-07-20,3529.55
2015-07-21,3519.8
2015-07-22,3630.65
2015-07-23,3790.9
2015-07-24,3713.2
2015-07-27,3810.65
2015-07-28,3803.1
2015-07-29,3875.05
2015-07-30,3996.35
2015-07-31,4287.35
2015-08-03,4110.0
2015-08-04,4101.7
2015-08-05,4181.3
2015-08-06,4184.6
2015-08-07,4093.8
2015-08-10,4083.3
2015-08-11,4157.55
2015-08-12,4108.45
2015-08-13,4070.2
2015-08-14,4072.7
2015-08-17,4102.65
2015-08-18,4114.5
2015-08-19,4126.35
2015-08-20,4087.0
2015-08-21,4113.65
2015-08-24,3912.6
2015-08-25,3991.15
2015-08-26,3930.55
2015-08-27,3976.85
2015-08-28,3975.05
2015-08-31,3939.7
2015-09-01,3885.8
2015-09-02,3886.2
2015-09-03,3999.7
2015-09-04,3893.65
2015-09-07,3928.25
2015-09-08,3903.3
2015-09-09,3997.55
2015-09-10,3945.3
2015-09-11,3925.05
2015-09-14,3966.25
2015-09-15,3925.9
2015-09-16,4015.05
2015-09-18,4185.0
2015-09-21,4174.85
2015-09-22,4215.15
2015-09-23,4160.75
2015-09-24,4174.45
2015-09-28,4164.85
2015-09-29,4106.6
2015-09-30,4125.05
2015-10-01,4080.75
2015-10-05,4082.2
2015-10-06,4092.25
2015-10-07,4032.7
2015-10-08,3996.85
2015-10-09,3977.85
2015-10-12,3974.35
2015-10-13,3954.85
2015-10-14,3927.25
2015-10-15,3920.8
2015-10-16,3918.1
2015-10-19,3927.95
2015-10-20,3994.4
2015-10-21,4142.1
2015-10-23,4198.75
2015-10-26,4229.0
2015-10-27,4250.15
2015-10-28,4266.85
2015-10-29,4497.0
2015-10-30,4550.15
2015-11-02,4377.15
2015-11-03,4336.6
2015-11-04,4323.85
2015-11-05,4276.7
2015-11-06,4322.85
2015-11-09,4459.45
2015-11-10,4502.85
2015-11-11,4642.5
2015-11-13,4599.35
2015-11-16,4550.8
2015-11-17,4509.3
2015-11-18,4449.85
2015-11-19,4463.45
2015-11-20,4459.55
2015-11-23,4520.95
2015-11-24,4498.8
2015-11-26,4422.9
2015-11-27,4394.15
2015-11-30,4379.85
2015-12-01,4357.8
2015-12-02,4364.7
2015-12-03,4326.3
2015-12-04,4344.45
2015-12-07,4327.65
2015-12-08,4321.85
2015-12-09,4259.5
2015-12-10,4228.35
2015-12-11,4292.0
2015-12-14,4328.45
2015-12-15,4446.05
2015-12-16,4421.15
2015-12-17,4399.2
2015-12-18,4326.6
2015-12-21,4301.0
2015-12-22,4374.1
2015-12-23,4398.95
2015-12-24,4359.95
2015-12-28,4388.9
2015-12-29,4404.3
2015-12-30,4361.1
2015-12-31,4378.75
2016-01-01,4339.85
2016-01-04,4296.35
2016-01-05,4284.1
2016-01-06,4255.45
2016-01-07,4218.7
2016-01-08,4213.05
2016-01-11,4197.3
2016-01-12,4196.3
2016-01-13,4222.55
2016-01-14,4249.1
2016-01-15,4203.5
2016-01-18,4040.7
2016-01-19,4119.15
2016-01-20,4127.4
2016-01-21,4126.15
2016-01-22,4194.25
2016-01-25,4128.65
2016-01-27,4198.4
2016-01-28,4188.1
2016-01-29,4249.9
2016-02-01,4335.1
2016-02-02,4350.3
2016-02-03,4215.15
2016-02-04,4160.05
2016-02-05,4230.0
2016-02-08,4183.3
2016-02-09,4177.85
2016-02-10,4163.95
2016-02-11,4157.2
2016-02-12,4154.4
2016-02-15,4303.2
2016-02-16,4254.6
2016-02-17,4174.0
2016-02-18,4275.95
2016-02-19,4349.8
2016-02-22,4250.6
2016-02-23,4297.65
2016-02-24,4285.8
2016-02-25,4234.25
2016-02-26,4163.65
2016-02-29,4317.75
2016-03-01,4350.4
2016-03-02,4356.1
2016-03-03,4401.6
2016-03-04,4400.3
2016-03-08,4384.7
2016-03-09,4401.05
2016-03-10,4399.25
2016-03-11,4390.4
2016-03-14,4445.5
2016-03-15,4424.8
2016-03-16,4289.9
2016-03-17,4162.05
2016-03-18,4170.6
2016-03-21,4176.25
2016-03-22,4158.75
2016-03-23,4186.2
2016-03-28,4091.2
2016-03-29,4015.25
2016-03-30,4046.75
2016-03-31,4011.4
2016-04-01,4126.9
2016-04-04,4086.85
2016-04-05,4206.8
2016-04-06,4246.9
2016-04-07,4341.25
2016-04-08,4354.85
2016-04-11,4398.85
2016-04-12,4378.15
2016-04-13,4279.05
2016-04-18,4254.05
2016-04-20,4239.85
2016-04-21,4209.9
2016-04-22,4215.0
2016-04-25,4135.45
2016-04-26,4210.75
2016-04-27,4407.95
2016-04-28,4349.1
2016-04-29,4401.3
2016-05-02,4391.55
2016-05-03,4402.55
2016-05-04,4444.85
2016-05-05,4401.05
2016-05-06,4374.8
2016-05-09,4396.95
2016-05-10,4341.0
2016-05-11,4333.8
2016-05-12,4298.4
2016-05-13,4307.55
2016-05-16,4369.75
2016-05-17,4309.7
2016-05-18,4308.75
2016-05-19,4283.0
2016-05-20,4208.45
2016-05-23,4170.25
2016-05-24,4180.85
2016-05-25,4199.55
2016-05-26,4199.2
2016-05-27,4196.7
2016-05-30,4263.85
2016-05-31,4192.2
2016-06-01,4243.3
2016-06-02,4355.3
2016-06-03,4282.3
2016-06-06,4347.9
2016-06-07,4301.2
2016-06-08,4275.55
2016-06-09,4218.65
2016-06-10,4206.0
2016-06-13,4181.85
2016-06-14,4192.05
2016-06-15,4199.7
2016-06-16,4193.8
2016-06-17,4197.85
2016-06-20,4191.6
2016-06-21,4168.9
2016-06-22,4159.2
2016-06-23,4129.15
2016-06-24,4131.45
2016-06-27,4210.15
2016-06-28,4251.1
2016-06-29,4295.0
2016-06-30,4447.45
2016-07-01,4666.35
2016-07-04,4687.8
2016-07-05,4662.95
2016-07-07,4592.55
2016-07-08,4599.7
2016-07-11,4594.0
2016-07-12,4564.15
2016-07-13,4591.65
2016-07-14,4553.45
2016-07-15,4480.85
2016-07-18,4505.5
2016-07-19,4481.15
2016-07-20,4497.2
2016-07-21,4494.9
2016-07-22,4479.9
2016-07-25,4586.8
2016-07-26,4575.45
2016-07-27,4598.15
2016-07-28,4587.6
2016-07-29,4563.3
2016-08-01,4584.4
2016-08-02,4552.55
2016-08-03,4521.6
2016-08-04,4503.55
2016-08-05,4488.5
2016-08-08,4467.9
2016-08-09,4435.45
2016-08-10,4398.6
2016-08-11,4354.4
2016-08-12,4351.35
2016-08-16,4326.9
2016-08-17,4319.45
2016-08-18,4317.7
2016-08-19,4330.3
2016-08-22,4328.65
2016-08-23,4324.35
2016-08-24,4324.3
2016-08-25,4327.65
2016-08-26,4330.1
2016-08-29,4305.25
2016-08-30,4297.2
2016-08-31,4394.05
2016-09-01,4517.4
2016-09-02,4461.75
2016-09-06,4492.7
2016-09-07,4372.6
2016-09-08,4332.55
2016-09-09,4368.0
2016-09-12,4320.7
2016-09-14,4273.0
2016-09-15,4294.35
2016-09-16,4291.35
2016-09-19,4292.35
2016-09-20,4285.9
2016-09-21,4281.35
2016-09-22,4300.9
2016-09-23,4294.3
2016-09-26,4243.6
2016-09-27,4262.75
2016-09-28,4222.25
2016-09-29,4142.25
2016-09-30,4138.2
2016-10-03,4261.55
2016-10-04,4187.45
2016-10-05,4165.8
2016-10-06,4159.55
2016-10-07,4138.7
2016-10-10,4226.5
2016-10-13,4182.4
2016-10-14,4257.9
2016-10-17,4235.0
2016-10-18,4239.35
2016-10-19,4246.1
2016-10-20,4226.95
2016-10-21,4316.25
2016-10-24,4327.35
2016-10-25,4324.35
2016-10-26,4257.0
2016-10-27,4271.8
2016-10-28,4363.15
2016-10-30,4360.95
2016-11-01,4308.1
2016-11-02,4244.05
2016-11-03,4248.25
2016-11-04,4293.5
2016-11-07,4251.95
2016-11-08,4293.65
2016-11-09,4199.35
2016-11-10,4284.65
2016-11-11,4223.95
2016-11-15,4239.55
2016-11-16,4152.45
2016-11-17,4164.5
2016-11-18,4224.45
2016-11-21,4175.95
2016-11-22,4146.0
2016-11-23,4245.25
2016-11-24,4232.9
2016-11-25,4269.65
2016-11-28,4342.3
2016-11-29,4370.7
2016-11-30,4462.0
2016-12-01,4316.75
2016-12-02,4235.3
2016-12-05,4298.2
2016-12-06,4227.65
2016-12-07,4204.55
2016-12-08,4292.85
2016-12-09,4363.0
2016-12-12,4309.55
2016-12-13,4300.45
2016-12-14,4354.45
2016-12-15,4298.9
2016-12-16,4278.4
2016-12-19,4285.2
2016-12-20,4261.75
2016-12-21,4249.0
2016-12-22,4240.05
2016-12-23,4219.4
2016-12-26,4211.95
2016-12-27,4216.0
2016-12-28,4229.6
2016-12-29,4302.05
2016-12-30,4300.45
2017-01-02,4295.6
2017-01-03,4264.75
2017-01-04,4273.05
2017-01-05,4200.55
2017-01-06,4210.3
2017-01-09,4218.8
2017-01-10,4208.75
2017-01-11,4179.1
2017-01-12,4208.1
2017-01-13,4222.15
2017-01-16,4135.75
2017-01-17,4157.2
2017-01-18,4113.85
2017-01-19,4156.4
2017-01-20,4140.3
2017-01-23,4220.55
2017-01-24,4184.55
2017-01-25,4202.85
2017-01-27,4185.75
2017-01-30,4145.1
2017-01-31,4111.9
2017-02-01,4060.5
2017-02-02,4080.0
2017-02-03,4080.7
2017-02-06,4086.45
2017-02-07,4097.75
2017-02-08,4149.55
2017-02-09,4143.15
2017-02-10,4170.75
2017-02-13,4156.7
2017-02-14,4149.65
2017-02-15,4099.4
2017-02-16,4099.55
2017-02-17,4099.35
2017-02-20,4166.2
2017-02-21,4179.45
2017-02-22,4173.75
2017-02-23,4135.6
2017-02-27,4161.1
2017-02-28,4121.9
2017-03-01,4273.9
2017-03-02,4261.3
2017-03-03,4301.7
2017-03-06,4303.65
2017-03-07,4299.7
2017-03-08,4274.85
2017-03-09,4300.65
2017-03-10,4242.5
2017-03-14,4291.4
2017-03-15,4463.1
2017-03-16,4448.9
2017-03-17,4488.95
2017-03-20,4522.55
2017-03-21,4578.95
2017-03-22,4637.65
2017-03-23,4623.1
2017-03-24,4626.55
2017-03-27,4694.9
2017-03-28,4810.95
2017-03-29,4758.9
2017-03-30,4752.65
2017-03-31,4702.95
2017-04-03,4786.4
2017-04-05,4738.4
2017-04-06,4683.95
2017-04-07,4644.3
2017-04-10,4588.4
2017-04-11,4613.6
2017-04-12,4545.1
2017-04-13,4638.15
2017-04-17,4654.15
2017-04-18,4547.6
2017-04-19,4525.85
2017-04-20,4525.6
2017-04-21,4466.0
2017-04-24,4402.0
2017-04-25,4248.8
2017-04-26,4120.15
2017-04-27,4096.85
2017-04-28,4192.55
2017-05-02,4207.45
2017-05-03,4220.1
2017-05-04,4232.95
2017-05-05,4177.1
2017-05-08,4146.6
2017-05-09,4156.6
2017-05-10,4230.95
2017-05-11,4202.7
2017-05-12,4185.3
2017-05-15,4204.2
2017-05-16,4221.65
2017-05-17,4166.7
2017-05-18,4149.05
2017-05-19,4086.55
2017-05-22,4115.95
2017-05-23,4092.6
2017-05-24,4037.95
2017-05-25,4074.3
2017-05-26,4015.4
2017-05-29,4026.15
2017-05-30,4026.4
2017-05-31,4084.7
2017-06-01,4107.85
2017-06-02,4061.65
2017-06-05,4051.95
2017-06-06,4083.45
2017-06-07,4093.95
2017-06-08,4045.45
2017-06-09,4049.5
2017-06-12,4039.9
2017-06-13,4101.85
2017-06-14,4067.85
2017-06-15,4059.7
2017-06-16,4081.3
2017-06-19,4144.15
2017-06-20,4244.2
2017-06-21,4324.65
2017-06-22,4283.25
2017-06-23,4151.75
2017-06-27,4132.9
2017-06-28,4148.65
2017-06-29,4143.7
2017-06-30,4152.8
2017-07-03,4180.55
2017-07-04,4212.1
2017-07-05,4198.65
2017-07-06,4140.1
2017-07-07,4206.35
2017-07-10,4237.35
2017-07-11,4219.15
2017-07-12,4181.35
2017-07-13,4187.8
2017-07-14,4218.5
2017-07-17,4169.3
2017-07-18,4212.8
2017-07-19,4208.9
2017-07-20,4170.25
2017-07-21,4193.2
2017-07-24,4280.65
2017-07-25,4254.2
2017-07-26,4282.9
2017-07-27,4279.0
2017-07-28,4265.0
2017-07-31,4304.5
2017-08-01,4288.8
2017-08-02,4337.85
2017-08-03,4219.5
2017-08-04,4285.15
2017-08-07,4348.7
2017-08-08,4217.85
2017-08-09,4171.75
2017-08-10,4171.35
2017-08-11,4103.05
2017-08-14,4125.6
2017-08-16,4104.35
2017-08-17,4097.65
2017-08-18,4028.25
2017-08-21,3979.5
2017-08-22,3957.25
2017-08-23,3990.3
2017-08-24,4002.1
2017-08-28,4030.4
2017-08-29,3962.75
2017-08-30,3969.9
2017-08-31,4049.4
2017-09-01,4062.3
2017-09-04,4024.95
2017-09-05,3990.6
2017-09-06,3970.1
2017-09-07,3977.1
2017-09-08,3983.2
2017-09-11,4008.9
2017-09-12,4073.75
2017-09-13,4059.45
2017-09-14,4043.05
2017-09-15,4090.5
