Date,KIRLOSENG
2013-09-17,149.9
2013-09-18,148.95
2013-09-19,148.25
2013-09-20,151.4
2013-09-23,148.85
2013-09-24,150.0
2013-09-25,150.4
2013-09-26,149.9
2013-09-27,148.3
2013-09-30,147.55
2013-10-01,145.5
2013-10-03,146.7
2013-10-04,149.45
2013-10-07,149.1
2013-10-08,148.55
2013-10-09,150.45
2013-10-10,149.1
2013-10-11,148.25
2013-10-14,147.55
2013-10-15,146.85
2013-10-17,143.8
2013-10-18,144.8
2013-10-21,148.3
2013-10-22,146.8
2013-10-23,146.45
2013-10-24,151.0
2013-10-25,144.4
2013-10-28,145.0
2013-10-29,145.05
2013-10-30,149.35
2013-10-31,149.7
2013-11-01,146.15
2013-11-03,146.25
2013-11-05,143.7
2013-11-06,145.25
2013-11-07,144.75
2013-11-08,143.35
2013-11-11,144.7
2013-11-12,142.65
2013-11-13,142.6
2013-11-14,144.55
2013-11-18,147.95
2013-11-19,147.85
2013-11-20,147.5
2013-11-21,160.2
2013-11-22,159.7
2013-11-25,157.55
2013-11-26,154.9
2013-11-27,145.3
2013-11-28,150.15
2013-11-29,151.35
2013-12-02,147.05
2013-12-03,150.65
2013-12-04,150.2
2013-12-05,149.2
2013-12-06,154.6
2013-12-09,163.0
2013-12-10,152.25
2013-12-11,154.45
2013-12-12,153.25
2013-12-13,153.85
2013-12-16,153.9
2013-12-17,153.35
2013-12-18,155.0
2013-12-19,154.1
2013-12-20,152.3
2013-12-23,150.0
2013-12-24,149.9
2013-12-26,151.7
2013-12-27,151.85
2013-12-30,153.25
2013-12-31,153.5
2014-01-01,153.4
2014-01-02,151.45
2014-01-03,152.1
2014-01-06,153.75
2014-01-07,153.8
2014-01-08,159.9
2014-01-09,159.9
2014-01-10,159.7
2014-01-13,161.55
2014-01-14,171.7
2014-01-15,186.35
2014-01-16,170.5
2014-01-17,163.0
2014-01-20,164.35
2014-01-21,170.7
2014-01-22,169.6
2014-01-23,174.2
2014-01-24,166.1
2014-01-27,161.05
2014-01-28,161.8
2014-01-29,160.4
2014-01-30,157.65
2014-01-31,160.0
2014-02-03,163.65
2014-02-04,169.85
2014-02-05,170.15
2014-02-06,170.0
2014-02-07,170.0
2014-02-10,170.0
2014-02-11,170.0
2014-02-12,170.2
2014-02-13,177.1
2014-02-14,174.4
2014-02-17,171.4
2014-02-18,171.1
2014-02-19,172.95
2014-02-20,171.75
2014-02-21,172.0
2014-02-24,171.65
2014-02-25,169.65
2014-02-26,175.75
2014-02-28,176.7
2014-03-03,179.65
2014-03-04,177.45
2014-03-05,174.2
2014-03-06,173.4
2014-03-07,172.1
2014-03-10,168.3
2014-03-11,178.5
2014-03-12,178.75
2014-03-13,178.05
2014-03-14,173.6
2014-03-18,174.75
2014-03-19,177.85
2014-03-20,180.0
2014-03-21,183.5
2014-03-22,203.1
2014-03-24,198.7
2014-03-25,195.25
2014-03-26,198.3
2014-03-27,199.1
2014-03-28,204.55
2014-03-31,203.0
2014-04-01,195.4
2014-04-02,196.55
2014-04-03,199.55
2014-04-04,199.3
2014-04-07,198.0
2014-04-09,199.35
2014-04-10,198.35
2014-04-11,196.65
2014-04-15,199.35
2014-04-16,198.6
2014-04-17,200.25
2014-04-21,204.85
2014-04-22,201.35
2014-04-23,200.35
2014-04-25,198.45
2014-04-28,194.95
2014-04-29,192.0
2014-04-30,198.45
2014-05-02,200.15
2014-05-05,200.0
2014-05-06,200.0
2014-05-07,200.4
2014-05-08,200.4
2014-05-09,211.05
2014-05-12,220.85
2014-05-13,220.45
2014-05-14,223.2
2014-05-15,219.95
2014-05-16,217.0
2014-05-19,232.15
2014-05-20,231.0
2014-05-21,230.95
2014-05-22,232.8
2014-05-23,235.35
2014-05-26,221.75
2014-05-27,221.65
2014-05-28,223.4
2014-05-29,224.45
2014-05-30,230.35
2014-06-02,239.8
2014-06-03,244.65
2014-06-04,245.1
2014-06-05,240.3
2014-06-06,242.65
2014-06-09,244.7
2014-06-10,237.25
2014-06-11,238.05
2014-06-12,237.3
2014-06-13,238.7
2014-06-16,235.35
2014-06-17,236.0
2014-06-18,234.45
2014-06-19,229.5
2014-06-20,227.95
2014-06-23,226.95
2014-06-24,238.1
2014-06-25,239.85
2014-06-26,236.4
2014-06-27,240.5
2014-06-30,251.75
2014-07-01,251.55
2014-07-02,261.8
2014-07-03,258.25
2014-07-04,275.95
2014-07-07,278.55
2014-07-08,266.6
2014-07-09,265.2
2014-07-10,276.6
2014-07-11,267.4
2014-07-14,267.05
2014-07-15,274.5
2014-07-16,279.0
2014-07-17,276.75
2014-07-18,269.25
2014-07-21,267.5
2014-07-22,275.75
2014-07-23,275.65
2014-07-24,269.1
2014-07-25,267.85
2014-07-28,267.8
2014-07-30,264.4
2014-07-31,263.05
2014-08-01,258.95
2014-08-04,259.45
2014-08-05,264.15
2014-08-06,263.6
2014-08-07,262.45
2014-08-08,252.65
2014-08-11,247.45
2014-08-12,245.9
2014-08-13,239.1
2014-08-14,236.0
2014-08-18,237.2
2014-08-19,236.0
2014-08-20,238.1
2014-08-21,235.85
2014-08-22,234.0
2014-08-25,238.1
2014-08-26,239.5
2014-08-27,247.2
2014-08-28,251.75
2014-09-01,248.5
2014-09-02,248.25
2014-09-03,243.45
2014-09-04,251.7
2014-09-05,247.45
2014-09-08,250.25
2014-09-09,246.75
2014-09-10,248.0
2014-09-11,266.4
2014-09-12,258.55
2014-09-15,262.05
2014-09-16,252.95
2014-09-17,255.55
2014-09-18,261.9
2014-09-19,260.5
2014-09-22,260.05
2014-09-23,256.3
2014-09-24,251.4
2014-09-25,242.95
2014-09-26,248.85
2014-09-29,251.1
2014-09-30,261.05
2014-10-01,254.65
2014-10-07,250.55
2014-10-08,247.0
2014-10-09,253.3
2014-10-10,251.15
2014-10-13,253.45
2014-10-14,252.3
2014-10-16,246.75
2014-10-17,256.35
2014-10-20,251.05
2014-10-21,245.7
2014-10-22,249.05
2014-10-23,249.95
2014-10-27,250.2
2014-10-28,255.2
2014-10-29,256.2
2014-10-30,258.2
2014-10-31,258.15
2014-11-03,260.05
2014-11-05,258.0
2014-11-07,259.45
2014-11-10,257.2
2014-11-11,258.2
2014-11-12,258.05
2014-11-13,258.0
2014-11-14,258.5
2014-11-17,267.7
2014-11-18,272.95
2014-11-19,270.95
2014-11-20,261.55
2014-11-21,262.85
2014-11-24,280.85
2014-11-25,272.35
2014-11-26,279.3
2014-11-27,285.35
2014-11-28,284.15
2014-12-01,294.4
2014-12-02,285.35
2014-12-03,291.35
2014-12-04,287.35
2014-12-05,287.8
2014-12-08,276.7
2014-12-09,283.65
2014-12-10,284.65
2014-12-11,279.6
2014-12-12,277.95
2014-12-15,270.5
2014-12-16,260.1
2014-12-17,271.55
2014-12-18,279.7
2014-12-19,273.4
2014-12-22,258.65
2014-12-23,265.55
2014-12-24,265.3
2014-12-26,267.4
2014-12-29,268.2
2014-12-30,263.95
2014-12-31,269.85
2015-01-01,270.6
2015-01-02,269.5
2015-01-05,269.55
2015-01-06,262.8
2015-01-07,261.55
2015-01-08,266.5
2015-01-09,261.6
2015-01-12,260.2
2015-01-13,262.0
2015-01-14,260.35
2015-01-15,272.25
2015-01-16,269.2
2015-01-19,270.75
2015-01-20,270.05
2015-01-21,269.65
2015-01-22,269.3
2015-01-23,269.1
2015-01-27,268.75
2015-01-28,265.25
2015-01-29,268.9
2015-01-30,269.05
2015-02-02,268.7
2015-02-03,268.75
2015-02-04,311.25
2015-02-05,296.9
2015-02-06,279.75
2015-02-09,275.1
2015-02-10,270.1
2015-02-11,269.15
2015-02-12,270.45
2015-02-13,274.45
2015-02-16,275.9
2015-02-18,272.3
2015-02-19,269.95
2015-02-20,269.8
2015-02-23,268.75
2015-02-24,271.7
2015-02-25,268.0
2015-02-26,268.1
2015-02-27,268.0
2015-02-28,261.4
2015-03-02,270.4
2015-03-03,270.35
2015-03-04,270.35
2015-03-05,287.55
2015-03-09,274.3
2015-03-10,274.5
2015-03-11,271.3
2015-03-12,269.6
2015-03-13,271.3
2015-03-16,269.1
2015-03-17,268.5
2015-03-18,267.05
2015-03-19,267.0
2015-03-20,266.65
2015-03-23,267.65
2015-03-24,264.85
2015-03-25,259.4
2015-03-26,258.4
2015-03-27,258.1
2015-03-30,261.75
2015-03-31,268.85
2015-04-01,264.2
2015-04-06,269.6
2015-04-07,269.05
2015-04-08,263.65
2015-04-09,268.0
2015-04-10,265.2
2015-04-13,270.0
2015-04-15,277.85
2015-04-16,275.05
2015-04-17,284.9
2015-04-20,277.6
2015-04-21,280.2
2015-04-22,282.05
2015-04-23,281.6
2015-04-24,281.95
2015-04-27,271.65
2015-04-28,270.25
2015-04-29,271.1
2015-04-30,272.0
2015-05-04,270.35
2015-05-05,271.9
2015-05-06,270.1
2015-05-07,270.2
2015-05-08,269.9
2015-05-11,270.6
2015-05-12,281.1
2015-05-13,274.65
2015-05-14,271.1
2015-05-15,269.95
2015-05-18,269.8
2015-05-19,269.8
2015-05-20,269.9
2015-05-21,274.15
2015-05-22,272.35
2015-05-25,271.7
2015-05-26,272.0
2015-05-27,270.0
2015-05-28,273.0
2015-05-29,275.15
2015-06-01,270.0
2015-06-02,270.45
2015-06-03,271.95
2015-06-04,270.05
2015-06-05,272.5
2015-06-08,273.95
2015-06-09,268.95
2015-06-10,272.65
2015-06-11,270.1
2015-06-12,269.05
2015-06-15,261.3
2015-06-16,269.9
2015-06-17,274.65
2015-06-18,275.35
2015-06-19,275.2
2015-06-22,275.65
2015-06-23,274.25
2015-06-24,277.05
2015-06-25,270.9
2015-06-26,272.55
2015-06-29,277.8
2015-06-30,275.75
2015-07-01,283.65
2015-07-02,284.1
2015-07-03,288.4
2015-07-06,284.4
2015-07-07,282.1
2015-07-08,288.55
2015-07-09,286.7
2015-07-10,282.85
2015-07-13,285.85
2015-07-14,291.5
2015-07-15,286.35
2015-07-16,285.3
2015-07-17,281.95
2015-07-20,281.4
2015-07-21,274.6
2015-07-22,285.05
2015-07-23,285.9
2015-07-24,283.3
2015-07-27,283.55
2015-07-28,283.25
2015-07-29,283.45
2015-07-30,298.1
2015-07-31,325.8
2015-08-03,330.1
2015-08-04,327.05
2015-08-05,315.0
2015-08-06,305.3
2015-08-07,299.95
2015-08-10,284.6
2015-08-11,282.35
2015-08-12,280.2
2015-08-13,273.6
2015-08-14,262.8
2015-08-17,269.05
2015-08-18,271.6
2015-08-19,280.45
2015-08-20,284.9
2015-08-21,287.05
2015-08-24,278.45
2015-08-25,275.6
2015-08-26,270.25
2015-08-27,272.6
2015-08-28,279.05
2015-08-31,273.75
2015-09-01,269.85
2015-09-02,270.0
2015-09-03,268.9
2015-09-04,269.05
2015-09-07,268.95
2015-09-08,272.95
2015-09-09,279.95
2015-09-10,281.85
2015-09-11,282.9
2015-09-14,293.15
2015-09-15,299.5
2015-09-16,300.25
2015-09-18,336.75
2015-09-21,339.35
2015-09-22,304.65
2015-09-23,288.45
2015-09-24,286.25
2015-09-28,283.95
2015-09-29,276.8
2015-09-30,280.6
2015-10-01,278.65
2015-10-05,277.05
2015-10-06,285.0
2015-10-07,291.45
2015-10-08,289.75
2015-10-09,283.95
2015-10-12,283.8
2015-10-13,282.85
2015-10-14,281.6
2015-10-15,280.65
2015-10-16,279.6
2015-10-19,279.85
2015-10-20,279.45
2015-10-21,278.6
2015-10-23,284.3
2015-10-26,279.55
2015-10-27,278.55
2015-10-28,280.1
2015-10-29,277.3
2015-10-30,271.25
2015-11-02,267.1
2015-11-03,262.6
2015-11-04,261.85
2015-11-05,262.35
2015-11-06,263.45
2015-11-09,262.9
2015-11-10,264.05
2015-11-11,263.6
2015-11-13,263.15
2015-11-16,261.9
2015-11-17,262.4
2015-11-18,263.4
2015-11-19,262.15
2015-11-20,266.05
2015-11-23,271.35
2015-11-24,273.4
2015-11-26,263.2
2015-11-27,265.15
2015-11-30,262.15
2015-12-01,266.65
2015-12-02,267.3
2015-12-03,268.25
2015-12-04,263.8
2015-12-07,263.2
2015-12-08,261.0
2015-12-09,254.65
2015-12-10,255.2
2015-12-11,254.75
2015-12-14,246.8
2015-12-15,242.0
2015-12-16,245.0
2015-12-17,241.7
2015-12-18,242.0
2015-12-21,242.0
2015-12-22,242.2
2015-12-23,242.25
2015-12-24,245.05
2015-12-28,244.45
2015-12-29,240.8
2015-12-30,241.6
2015-12-31,249.4
2016-01-01,250.2
2016-01-04,245.65
2016-01-05,246.15
2016-01-06,245.85
2016-01-07,240.65
2016-01-08,242.4
2016-01-11,246.45
2016-01-12,239.35
2016-01-13,235.65
2016-01-14,240.0
2016-01-15,240.0
2016-01-18,240.0
2016-01-19,236.05
2016-01-20,235.05
2016-01-21,230.2
2016-01-22,231.1
2016-01-25,230.7
2016-01-27,247.15
2016-01-28,239.9
2016-01-29,240.7
2016-02-01,234.15
2016-02-02,231.8
2016-02-03,233.95
2016-02-04,227.35
2016-02-05,227.05
2016-02-08,223.35
2016-02-09,220.4
2016-02-10,213.65
2016-02-11,216.75
2016-02-12,213.15
2016-02-15,216.5
2016-02-16,215.55
2016-02-17,209.05
2016-02-18,209.75
2016-02-19,208.1
2016-02-22,208.95
2016-02-23,206.6
2016-02-24,203.85
2016-02-25,203.8
2016-02-26,210.05
2016-02-29,210.15
2016-03-01,209.95
2016-03-02,210.2
2016-03-03,225.0
2016-03-04,219.0
2016-03-08,215.0
2016-03-09,209.95
2016-03-10,210.4
2016-03-11,210.25
2016-03-14,212.8
2016-03-15,211.4
2016-03-16,209.55
2016-03-17,209.55
2016-03-18,207.4
2016-03-21,210.9
2016-03-22,210.1
2016-03-23,212.15
2016-03-28,210.0
2016-03-29,207.05
2016-03-30,209.2
2016-03-31,211.0
2016-04-01,212.15
2016-04-04,216.05
2016-04-05,216.05
2016-04-06,229.4
2016-04-07,225.35
2016-04-08,235.5
2016-04-11,232.3
2016-04-12,234.0
2016-04-13,240.0
2016-04-18,245.05
2016-04-20,250.55
2016-04-21,241.8
2016-04-22,236.4
2016-04-25,230.7
2016-04-26,231.85
2016-04-27,242.8
2016-04-28,239.2
2016-04-29,236.8
2016-05-02,232.05
2016-05-03,234.0
2016-05-04,227.25
2016-05-05,230.0
2016-05-06,234.55
2016-05-09,235.7
2016-05-10,233.4
2016-05-11,235.3
2016-05-12,236.2
2016-05-13,235.3
2016-05-16,235.35
2016-05-17,242.3
2016-05-18,268.65
2016-05-19,257.05
2016-05-20,248.4
2016-05-23,243.15
2016-05-24,238.85
2016-05-25,240.4
2016-05-26,239.2
2016-05-27,239.1
2016-05-30,245.8
2016-05-31,244.9
2016-06-01,242.2
2016-06-02,245.95
2016-06-03,254.05
2016-06-06,252.05
2016-06-07,250.3
2016-06-08,254.1
2016-06-09,255.8
2016-06-10,255.45
2016-06-13,252.5
2016-06-14,255.7
2016-06-15,260.3
2016-06-16,260.65
2016-06-17,258.0
2016-06-20,260.25
2016-06-21,260.7
2016-06-22,260.0
2016-06-23,265.35
2016-06-24,265.75
2016-06-27,265.0
2016-06-28,265.6
2016-06-29,266.55
2016-06-30,268.45
2016-07-01,268.05
2016-07-04,268.95
2016-07-05,269.35
2016-07-07,266.6
2016-07-08,267.85
2016-07-11,262.9
2016-07-12,255.65
2016-07-13,260.1
2016-07-14,263.5
2016-07-15,264.9
2016-07-18,262.65
2016-07-19,266.45
2016-07-20,268.6
2016-07-21,266.65
2016-07-22,269.85
2016-07-25,270.55
2016-07-26,270.95
2016-07-27,275.0
2016-07-28,276.4
2016-07-29,277.25
2016-08-01,274.35
2016-08-02,275.3
2016-08-03,271.05
2016-08-04,272.25
2016-08-05,290.1
2016-08-08,286.7
2016-08-09,281.0
2016-08-10,281.1
2016-08-11,283.3
2016-08-12,286.65
2016-08-16,286.9
2016-08-17,285.0
2016-08-18,288.25
2016-08-19,285.9
2016-08-22,284.85
2016-08-23,279.05
2016-08-24,281.95
2016-08-25,280.55
2016-08-26,277.2
2016-08-29,279.95
2016-08-30,276.6
2016-08-31,280.6
2016-09-01,284.15
2016-09-02,285.7
2016-09-06,288.3
2016-09-07,299.55
2016-09-08,296.9
2016-09-09,296.95
2016-09-12,290.55
2016-09-14,295.0
2016-09-15,300.7
2016-09-16,300.35
2016-09-19,305.4
2016-09-20,310.8
2016-09-21,328.55
2016-09-22,351.95
2016-09-23,345.95
2016-09-26,330.7
2016-09-27,329.0
2016-09-28,331.9
2016-09-29,324.65
2016-09-30,334.35
2016-10-03,339.7
2016-10-04,357.05
2016-10-05,353.65
2016-10-06,351.15
2016-10-07,356.15
2016-10-10,356.75
2016-10-13,351.75
2016-10-14,350.85
2016-10-17,350.15
2016-10-18,350.9
2016-10-19,349.95
2016-10-20,350.0
2016-10-21,351.9
2016-10-24,349.9
2016-10-25,350.0
2016-10-26,347.4
2016-10-27,345.05
2016-10-28,345.15
2016-10-30,342.1
2016-11-01,349.0
2016-11-02,345.45
2016-11-03,344.75
2016-11-04,344.5
2016-11-07,347.2
2016-11-08,346.15
2016-11-09,341.2
2016-11-10,350.15
2016-11-11,349.95
2016-11-15,343.85
2016-11-16,333.6
2016-11-17,338.05
2016-11-18,339.55
2016-11-21,325.05
2016-11-22,319.25
2016-11-23,322.8
2016-11-24,325.8
2016-11-25,327.0
2016-11-28,325.0
2016-11-29,327.0
2016-11-30,334.9
2016-12-01,329.75
2016-12-02,326.8
2016-12-05,322.65
2016-12-06,324.95
2016-12-07,325.05
2016-12-08,325.0
2016-12-09,325.9
2016-12-12,325.0
2016-12-13,325.0
2016-12-14,325.35
2016-12-15,325.1
2016-12-16,325.5
2016-12-19,325.05
2016-12-20,325.2
2016-12-21,325.0
2016-12-22,325.25
2016-12-23,325.15
2016-12-26,325.0
2016-12-27,325.95
2016-12-28,323.9
2016-12-29,324.95
2016-12-30,324.9
2017-01-02,324.8
2017-01-03,322.15
2017-01-04,325.3
2017-01-05,337.75
2017-01-06,333.95
2017-01-09,328.1
2017-01-10,330.15
2017-01-11,332.6
2017-01-12,329.9
2017-01-13,330.0
2017-01-16,330.55
2017-01-17,327.05
2017-01-18,329.45
2017-01-19,330.15
2017-01-20,330.55
2017-01-23,330.15
2017-01-24,332.05
2017-01-25,330.35
2017-01-27,329.9
2017-01-30,327.5
2017-01-31,330.05
2017-02-01,340.75
2017-02-02,340.0
2017-02-03,342.9
2017-02-06,345.25
2017-02-07,345.15
2017-02-08,346.75
2017-02-09,356.7
2017-02-10,347.35
2017-02-13,354.5
2017-02-14,349.6
2017-02-15,346.0
2017-02-16,350.5
2017-02-17,349.15
2017-02-20,350.15
2017-02-21,350.15
2017-02-22,349.6
2017-02-23,350.4
2017-02-27,352.0
2017-02-28,351.6
2017-03-01,358.95
2017-03-02,360.85
2017-03-03,377.4
2017-03-06,396.1
2017-03-07,390.6
2017-03-08,388.1
2017-03-09,380.9
2017-03-10,382.1
2017-03-14,376.85
2017-03-15,385.6
2017-03-16,386.55
2017-03-17,390.8
2017-03-20,390.05
2017-03-21,398.95
2017-03-22,389.35
2017-03-23,390.15
2017-03-24,391.55
2017-03-27,388.5
2017-03-28,387.55
2017-03-29,387.1
2017-03-30,391.35
2017-03-31,388.4
2017-04-03,386.25
2017-04-05,389.5
2017-04-06,390.55
2017-04-07,396.25
2017-04-10,393.25
2017-04-11,392.55
2017-04-12,392.2
2017-04-13,390.0
2017-04-17,393.95
2017-04-18,395.35
2017-04-19,396.0
2017-04-20,395.75
2017-04-21,396.1
2017-04-24,395.75
2017-04-25,395.05
2017-04-26,394.9
2017-04-27,397.0
2017-04-28,395.05
2017-05-02,397.6
2017-05-03,401.9
2017-05-04,400.8
2017-05-05,399.2
2017-05-08,399.4
2017-05-09,398.3
2017-05-10,399.85
2017-05-11,396.75
2017-05-12,398.05
2017-05-15,396.0
2017-05-16,397.05
2017-05-17,391.55
2017-05-18,394.9
2017-05-19,389.75
2017-05-22,387.25
2017-05-23,385.2
2017-05-24,377.25
2017-05-25,380.35
2017-05-26,383.5
2017-05-29,382.55
2017-05-30,382.25
2017-05-31,383.85
2017-06-01,383.0
2017-06-02,387.75
2017-06-05,385.5
2017-06-06,381.8
2017-06-07,380.7
2017-06-08,385.6
2017-06-09,384.8
2017-06-12,386.1
2017-06-13,383.8
2017-06-14,386.15
2017-06-15,386.25
2017-06-16,385.0
2017-06-19,384.0
2017-06-20,387.05
2017-06-21,410.5
2017-06-22,409.95
2017-06-23,406.3
2017-06-27,403.85
2017-06-28,399.45
2017-06-29,400.05
2017-06-30,400.05
2017-07-03,397.0
2017-07-04,388.6
2017-07-05,392.8
2017-07-06,395.45
2017-07-07,393.5
2017-07-10,395.25
2017-07-11,392.35
2017-07-12,390.35
2017-07-13,394.85
2017-07-14,394.9
2017-07-17,392.25
2017-07-18,395.45
2017-07-19,399.0
2017-07-20,399.95
2017-07-21,399.95
2017-07-24,400.0
2017-07-25,399.95
2017-07-26,399.85
2017-07-27,400.25
2017-07-28,400.0
2017-07-31,403.7
2017-08-01,403.2
2017-08-02,400.0
2017-08-03,400.0
2017-08-04,400.3
2017-08-07,400.0
2017-08-08,395.3
2017-08-09,393.35
2017-08-10,390.05
2017-08-11,384.85
2017-08-14,388.2
2017-08-16,394.55
2017-08-17,392.95
2017-08-18,385.4
2017-08-21,380.85
2017-08-22,382.8
2017-08-23,384.45
2017-08-24,376.6
2017-08-28,375.65
2017-08-29,376.1
2017-08-30,376.1
2017-08-31,371.65
2017-09-01,374.65
2017-09-04,369.3
2017-09-05,370.8
2017-09-06,366.65
2017-09-07,366.7
2017-09-08,361.45
2017-09-11,358.6
2017-09-12,365.05
2017-09-13,359.05
2017-09-14,355.2
2017-09-15,360.7
2017-09-18,360.15
2017-09-19,360.1
2017-09-20,360.4
2017-09-21,362.15
2017-09-22,361.3
2017-09-25,359.95
2017-09-26,362.1
2017-09-27,360.25
2017-09-28,362.1
2017-09-29,364.8
2017-10-03,362.55
2017-10-04,360.05
2017-10-05,354.95
2017-10-06,354.4
2017-10-09,360.1
2017-10-10,360.0
2017-10-11,360.0
2017-10-12,361.4
2017-10-13,372.1
2017-10-16,360.2
2017-10-17,360.2
2017-10-18,358.95
2017-10-19,368.7
2017-10-23,359.55
2017-10-24,360.45
2017-10-25,358.5
2017-10-26,360.15
2017-10-27,360.0
2017-10-30,356.3
2017-10-31,356.0
2017-11-01,354.95
2017-11-02,354.8
2017-11-03,353.35
2017-11-06,357.05
2017-11-07,350.9
2017-11-08,357.8
2017-11-09,355.45
2017-11-10,347.55
2017-11-13,339.9
2017-11-14,338.45
2017-11-15,335.25
2017-11-16,344.95
2017-11-17,345.65
2017-11-20,349.25
2017-11-21,358.0
2017-11-22,355.9
2017-11-23,353.95
2017-11-24,348.15
2017-11-27,352.35
2017-11-28,355.0
2017-11-29,347.35
2017-11-30,350.0
2017-12-01,352.95
2017-12-04,353.0
2017-12-05,353.65
2017-12-06,358.9
2017-12-07,369.75
2017-12-08,372.9
2017-12-11,374.75
2017-12-12,372.15
2017-12-13,364.6
2017-12-14,369.1
2017-12-15,370.35
2017-12-18,374.2
2017-12-19,382.7
2017-12-20,380.7
2017-12-21,380.7
2017-12-22,379.1
2017-12-26,416.3
2017-12-27,388.15
2017-12-28,385.5
2017-12-29,380.55
