Date,MAHSEAMLES
2013-12-06,170.0
2013-12-09,171.25
2013-12-10,166.7
2013-12-11,168.0
2013-12-12,168.05
2013-12-13,167.75
2013-12-16,166.45
2013-12-17,165.6
2013-12-18,167.0
2013-12-19,167.8
2013-12-20,166.65
2013-12-23,165.8
2013-12-24,165.55
2013-12-26,164.45
2013-12-27,163.75
2013-12-30,163.1
2013-12-31,164.6
2014-01-01,168.0
2014-01-02,164.95
2014-01-03,164.0
2014-01-06,163.0
2014-01-07,169.6
2014-01-08,177.45
2014-01-09,182.5
2014-01-10,190.0
2014-01-13,192.4
2014-01-14,184.7
2014-01-15,187.95
2014-01-16,187.6
2014-01-17,182.85
2014-01-20,185.2
2014-01-21,182.3
2014-01-22,181.2
2014-01-23,184.0
2014-01-24,182.75
2014-01-27,174.2
2014-01-28,170.05
2014-01-29,169.65
2014-01-30,168.1
2014-01-31,167.05
2014-02-03,163.05
2014-02-04,162.0
2014-02-05,161.7
2014-02-06,161.05
2014-02-07,161.0
2014-02-10,160.75
2014-02-11,159.7
2014-02-12,159.9
2014-02-13,159.1
2014-02-14,156.85
2014-02-17,157.35
2014-02-18,161.15
2014-02-19,161.95
2014-02-20,162.0
2014-02-21,162.1
2014-02-24,164.0
2014-02-25,165.9
2014-02-26,167.5
2014-02-28,165.5
2014-03-03,165.25
2014-03-04,170.6
2014-03-05,170.7
2014-03-06,173.5
2014-03-07,171.45
2014-03-10,168.8
2014-03-11,167.55
2014-03-12,167.9
2014-03-13,165.7
2014-03-14,169.05
2014-03-18,167.85
2014-03-19,169.65
2014-03-20,167.15
2014-03-21,170.55
2014-03-22,172.65
2014-03-24,174.5
2014-03-25,178.2
2014-03-26,184.75
2014-03-27,183.25
2014-03-28,190.75
2014-03-31,193.15
2014-04-01,197.65
2014-04-02,213.05
2014-04-03,226.8
2014-04-04,226.8
2014-04-07,229.1
2014-04-09,236.8
2014-04-10,242.7
2014-04-11,249.2
2014-04-15,257.45
2014-04-16,243.25
2014-04-17,249.5
2014-04-21,251.45
2014-04-22,248.7
2014-04-23,247.15
2014-04-25,241.7
2014-04-28,233.15
2014-04-29,224.95
2014-04-30,215.85
2014-05-02,215.05
2014-05-05,214.4
2014-05-06,220.05
2014-05-07,229.05
2014-05-08,231.45
2014-05-09,243.05
2014-05-12,245.0
2014-05-13,254.25
2014-05-14,251.3
2014-05-15,249.35
2014-05-16,251.9
2014-05-19,279.5
2014-05-20,303.4
2014-05-21,309.5
2014-05-22,299.95
2014-05-23,289.75
2014-05-26,275.9
2014-05-27,288.0
2014-05-28,282.85
2014-05-29,289.65
2014-05-30,300.0
2014-06-02,302.1
2014-06-03,302.85
2014-06-04,298.45
2014-06-05,300.7
2014-06-06,305.5
2014-06-09,331.4
2014-06-10,332.45
2014-06-11,312.7
2014-06-12,319.6
2014-06-13,305.85
2014-06-16,310.4
2014-06-17,304.0
2014-06-18,301.1
2014-06-19,294.35
2014-06-20,272.1
2014-06-23,285.85
2014-06-24,291.5
2014-06-25,290.5
2014-06-26,285.35
2014-06-27,296.8
2014-06-30,314.1
2014-07-01,309.2
2014-07-02,319.35
2014-07-03,321.95
2014-07-04,320.05
2014-07-07,333.5
2014-07-08,315.8
2014-07-09,315.25
2014-07-10,318.25
2014-07-11,306.65
2014-07-14,297.45
2014-07-15,300.25
2014-07-16,310.25
2014-07-17,310.6
2014-07-18,331.0
2014-07-21,325.5
2014-07-22,326.85
2014-07-23,323.05
2014-07-24,318.95
2014-07-25,311.75
2014-07-28,309.45
2014-07-30,305.75
2014-07-31,304.95
2014-08-01,305.05
2014-08-04,307.75
2014-08-05,309.1
2014-08-06,294.75
2014-08-07,278.4
2014-08-08,278.95
2014-08-11,283.5
2014-08-12,288.75
2014-08-13,286.8
2014-08-14,314.25
2014-08-18,322.0
2014-08-19,349.5
2014-08-20,344.35
2014-08-21,352.45
2014-08-22,353.0
2014-08-25,344.3
2014-08-26,330.55
2014-08-27,352.55
2014-08-28,356.2
2014-09-01,351.45
2014-09-02,351.55
2014-09-03,343.75
2014-09-04,343.95
2014-09-05,345.45
2014-09-08,356.9
2014-09-09,357.45
2014-09-10,356.15
2014-09-11,358.45
2014-09-12,352.4
2014-09-15,356.3
2014-09-16,343.45
2014-09-17,338.7
2014-09-18,343.2
2014-09-19,353.55
2014-09-22,354.25
2014-09-23,349.6
2014-09-24,342.3
2014-09-25,335.4
2014-09-26,333.95
2014-09-29,334.7
2014-09-30,321.1
2014-10-01,324.35
2014-10-07,324.65
2014-10-08,330.35
2014-10-09,337.6
2014-10-10,325.95
2014-10-13,322.1
2014-10-14,319.75
2014-10-16,306.95
2014-10-17,306.25
2014-10-20,307.15
2014-10-21,306.05
2014-10-22,307.6
2014-10-23,319.1
2014-10-27,318.5
2014-10-28,313.6
2014-10-29,314.35
2014-10-30,313.35
2014-10-31,314.2
2014-11-03,324.7
2014-11-05,316.9
2014-11-07,319.9
2014-11-10,319.9
2014-11-11,315.8
2014-11-12,339.0
2014-11-13,320.9
2014-11-14,320.3
2014-11-17,316.9
2014-11-18,316.25
2014-11-19,315.0
2014-11-20,314.7
2014-11-21,313.25
2014-11-24,311.1
2014-11-25,305.1
2014-11-26,304.7
2014-11-27,301.7
2014-11-28,293.65
2014-12-01,288.25
2014-12-02,283.3
2014-12-03,273.15
2014-12-04,276.75
2014-12-05,277.75
2014-12-08,275.6
2014-12-09,272.6
2014-12-10,275.5
2014-12-11,271.15
2014-12-12,260.25
2014-12-15,241.25
2014-12-16,238.4
2014-12-17,239.0
2014-12-18,240.2
2014-12-19,246.7
2014-12-22,254.2
2014-12-23,248.25
2014-12-24,247.8
2014-12-26,247.05
2014-12-29,245.0
2014-12-30,244.75
2014-12-31,241.95
2015-01-01,240.6
2015-01-02,244.45
2015-01-05,249.05
2015-01-06,241.75
2015-01-07,227.85
2015-01-08,222.1
2015-01-09,232.1
2015-01-12,212.95
2015-01-13,220.35
2015-01-14,222.1
2015-01-15,221.25
2015-01-16,221.45
2015-01-19,223.55
2015-01-20,224.45
2015-01-21,222.3
2015-01-22,222.3
2015-01-23,221.85
2015-01-27,218.0
2015-01-28,217.9
2015-01-29,208.65
2015-01-30,206.5
2015-02-02,208.3
2015-02-03,208.5
2015-02-04,214.75
2015-02-05,212.95
2015-02-06,208.7
2015-02-09,204.5
2015-02-10,203.85
2015-02-11,205.95
2015-02-12,209.35
2015-02-13,214.1
2015-02-16,215.35
2015-02-18,215.75
2015-02-19,214.3
2015-02-20,218.6
2015-02-23,213.85
2015-02-24,212.35
2015-02-25,210.5
2015-02-26,209.8
2015-02-27,213.7
2015-02-28,214.35
2015-03-02,210.6
2015-03-03,215.35
2015-03-04,213.45
2015-03-05,212.1
2015-03-09,207.7
2015-03-10,208.75
2015-03-11,209.1
2015-03-12,208.45
2015-03-13,206.05
2015-03-16,203.05
2015-03-17,203.5
2015-03-18,203.35
2015-03-19,201.5
2015-03-20,200.3
2015-03-23,202.9
2015-03-24,200.45
2015-03-25,194.7
2015-03-26,190.85
2015-03-27,190.75
2015-03-30,190.5
2015-03-31,197.15
2015-04-01,209.35
2015-04-06,212.6
2015-04-07,211.8
2015-04-08,210.8
2015-04-09,207.5
2015-04-10,217.15
2015-04-13,212.55
2015-04-15,207.85
2015-04-16,204.35
2015-04-17,201.1
2015-04-20,200.6
2015-04-21,202.0
2015-04-22,197.85
2015-04-23,198.95
2015-04-24,198.6
2015-04-27,195.1
2015-04-28,201.55
2015-04-29,207.1
2015-04-30,211.25
2015-05-04,215.7
2015-05-05,214.2
2015-05-06,204.35
2015-05-07,199.65
2015-05-08,201.05
2015-05-11,205.35
2015-05-12,210.7
2015-05-13,211.15
2015-05-14,212.05
2015-05-15,208.85
2015-05-18,210.5
2015-05-19,211.7
2015-05-20,214.8
2015-05-21,212.9
2015-05-22,210.3
2015-05-25,216.25
2015-05-26,214.05
2015-05-27,203.0
2015-05-28,203.8
2015-05-29,202.05
2015-06-01,200.25
2015-06-02,198.3
2015-06-03,195.35
2015-06-04,196.0
2015-06-05,195.05
2015-06-08,193.3
2015-06-09,190.4
2015-06-10,193.05
2015-06-11,189.35
2015-06-12,188.0
2015-06-15,188.75
2015-06-16,188.6
2015-06-17,191.35
2015-06-18,193.7
2015-06-19,190.15
2015-06-22,196.35
2015-06-23,196.05
2015-06-24,198.2
2015-06-25,198.05
2015-06-26,197.9
2015-06-29,195.35
2015-06-30,193.7
2015-07-01,194.75
2015-07-02,193.75
2015-07-03,191.35
2015-07-06,192.2
2015-07-07,195.0
2015-07-08,190.45
2015-07-09,189.25
2015-07-10,183.9
2015-07-13,182.65
2015-07-14,186.35
2015-07-15,190.25
2015-07-16,188.75
2015-07-17,187.55
2015-07-20,186.05
2015-07-21,183.75
2015-07-22,183.4
2015-07-23,182.05
2015-07-24,181.2
2015-07-27,190.5
2015-07-28,183.6
2015-07-29,186.4
2015-07-30,188.15
2015-07-31,185.8
2015-08-03,201.45
2015-08-04,207.9
2015-08-05,180.15
2015-08-06,174.7
2015-08-07,173.55
2015-08-10,176.25
2015-08-11,174.1
2015-08-12,173.9
2015-08-13,172.35
2015-08-14,171.45
2015-08-17,167.05
2015-08-18,164.1
2015-08-19,163.25
2015-08-20,160.15
2015-08-21,159.15
2015-08-24,151.1
2015-08-25,145.35
2015-08-26,146.55
2015-08-27,155.25
2015-08-28,155.5
2015-08-31,168.1
2015-09-01,160.0
2015-09-02,159.95
2015-09-03,162.3
2015-09-04,158.4
2015-09-07,155.1
2015-09-08,153.4
2015-09-09,157.65
2015-09-10,156.2
2015-09-11,159.3
2015-09-14,157.85
2015-09-15,158.4
2015-09-16,154.0
2015-09-18,150.5
2015-09-21,150.55
2015-09-22,147.15
2015-09-23,148.1
2015-09-24,146.4
2015-09-28,143.1
2015-09-29,142.75
2015-09-30,144.4
2015-10-01,144.75
2015-10-05,145.55
2015-10-06,146.7
2015-10-07,147.6
2015-10-08,150.7
2015-10-09,152.0
2015-10-12,160.35
2015-10-13,158.2
2015-10-14,157.25
2015-10-15,158.1
2015-10-16,160.95
2015-10-19,159.35
2015-10-20,158.55
2015-10-21,159.2
2015-10-23,158.4
2015-10-26,155.05
2015-10-27,154.2
2015-10-28,155.7
2015-10-29,155.7
2015-10-30,152.85
2015-11-02,150.8
2015-11-03,151.5
2015-11-04,152.25
2015-11-05,148.5
2015-11-06,147.75
2015-11-09,150.3
2015-11-10,150.15
2015-11-11,152.05
2015-11-13,150.25
2015-11-16,150.05
2015-11-17,151.9
2015-11-18,150.35
2015-11-19,151.6
2015-11-20,150.05
2015-11-23,151.7
2015-11-24,150.8
2015-11-26,150.1
2015-11-27,150.4
2015-11-30,149.25
2015-12-01,167.9
2015-12-02,165.25
2015-12-03,169.35
2015-12-04,163.8
2015-12-07,163.65
2015-12-08,160.45
2015-12-09,157.7
2015-12-10,157.85
2015-12-11,158.95
2015-12-14,160.95
2015-12-15,159.5
2015-12-16,160.35
2015-12-17,164.7
2015-12-18,162.45
2015-12-21,175.45
2015-12-22,176.15
2015-12-23,178.65
2015-12-24,177.05
2015-12-28,176.6
2015-12-29,176.95
2015-12-30,177.2
2015-12-31,175.2
2016-01-01,174.3
2016-01-04,168.5
2016-01-05,172.2
2016-01-06,168.9
2016-01-07,162.1
2016-01-08,165.8
2016-01-11,162.35
2016-01-12,160.4
2016-01-13,157.3
2016-01-14,156.75
2016-01-15,147.1
2016-01-18,144.65
2016-01-19,146.25
2016-01-20,142.8
2016-01-21,143.2
2016-01-22,145.4
2016-01-25,143.15
2016-01-27,146.8
2016-01-28,148.55
2016-01-29,147.4
2016-02-01,148.95
2016-02-02,141.9
2016-02-03,141.25
2016-02-04,142.4
2016-02-05,144.7
2016-02-08,145.8
2016-02-09,144.1
2016-02-10,142.1
2016-02-11,140.15
2016-02-12,141.75
2016-02-15,143.7
2016-02-16,141.4
2016-02-17,136.4
2016-02-18,136.25
2016-02-19,136.35
2016-02-22,138.1
2016-02-23,136.65
2016-02-24,135.95
2016-02-25,134.3
2016-02-26,131.95
2016-02-29,132.45
2016-03-01,136.0
2016-03-02,137.3
2016-03-03,140.1
2016-03-04,135.95
2016-03-08,137.05
2016-03-09,138.3
2016-03-10,137.8
2016-03-11,138.5
2016-03-14,140.1
2016-03-15,137.9
2016-03-16,138.3
2016-03-17,138.0
2016-03-18,142.35
2016-03-21,140.15
2016-03-22,140.7
2016-03-23,144.75
2016-03-28,147.05
2016-03-29,141.55
2016-03-30,144.5
2016-03-31,143.75
2016-04-01,145.2
2016-04-04,174.2
2016-04-05,183.05
2016-04-06,198.85
2016-04-07,187.55
2016-04-08,186.95
2016-04-11,181.75
2016-04-12,180.0
2016-04-13,206.25
2016-04-18,205.0
2016-04-20,209.7
2016-04-21,204.85
2016-04-22,208.75
2016-04-25,212.4
2016-04-26,210.65
2016-04-27,202.0
2016-04-28,203.45
2016-04-29,202.95
2016-05-02,203.5
2016-05-03,200.5
2016-05-04,200.6
2016-05-05,203.4
2016-05-06,204.4
2016-05-09,205.0
2016-05-10,201.3
2016-05-11,196.2
2016-05-12,209.95
2016-05-13,211.8
2016-05-16,207.55
2016-05-17,201.05
2016-05-18,204.9
2016-05-19,210.95
2016-05-20,221.95
2016-05-23,226.4
2016-05-24,221.1
2016-05-25,222.75
2016-05-26,223.9
2016-05-27,231.35
2016-05-30,231.05
2016-05-31,234.65
2016-06-01,239.3
2016-06-02,235.45
2016-06-03,230.9
2016-06-06,231.85
2016-06-07,239.45
2016-06-08,238.1
2016-06-09,241.0
2016-06-10,238.65
2016-06-13,235.1
2016-06-14,235.65
2016-06-15,235.2
2016-06-16,232.5
2016-06-17,238.55
2016-06-20,235.5
2016-06-21,232.65
2016-06-22,231.2
2016-06-23,234.65
2016-06-24,233.4
2016-06-27,231.35
2016-06-28,231.45
2016-06-29,234.25
2016-06-30,236.6
2016-07-01,242.7
2016-07-04,238.2
2016-07-05,233.5
2016-07-07,229.85
2016-07-08,227.05
2016-07-11,238.4
2016-07-12,235.45
2016-07-13,230.2
2016-07-14,230.45
2016-07-15,226.85
2016-07-18,225.65
2016-07-19,222.25
2016-07-20,222.95
2016-07-21,216.0
2016-07-22,214.4
2016-07-25,212.9
2016-07-26,211.6
2016-07-27,213.65
2016-07-28,211.85
2016-07-29,212.95
2016-08-01,211.6
2016-08-02,210.85
2016-08-03,211.7
2016-08-04,211.85
2016-08-05,213.3
2016-08-08,212.35
2016-08-09,212.55
2016-08-10,208.4
2016-08-11,208.2
2016-08-12,209.05
2016-08-16,204.65
2016-08-17,211.35
2016-08-18,225.9
2016-08-19,227.95
2016-08-22,217.65
2016-08-23,212.85
2016-08-24,219.65
2016-08-25,214.5
2016-08-26,217.0
2016-08-29,218.1
2016-08-30,225.6
2016-08-31,223.55
2016-09-01,221.65
2016-09-02,219.0
2016-09-06,220.4
2016-09-07,219.65
2016-09-08,220.65
2016-09-09,222.1
2016-09-12,218.75
2016-09-14,226.9
2016-09-15,223.45
2016-09-16,223.85
2016-09-19,220.5
2016-09-20,219.25
2016-09-21,220.65
2016-09-22,223.45
2016-09-23,221.5
2016-09-26,218.5
2016-09-27,219.0
2016-09-28,218.45
2016-09-29,207.2
2016-09-30,208.3
2016-10-03,219.35
2016-10-04,216.75
2016-10-05,214.8
2016-10-06,212.3
2016-10-07,214.2
2016-10-10,215.95
2016-10-13,213.2
2016-10-14,214.8
2016-10-17,214.1
2016-10-18,225.85
2016-10-19,234.25
2016-10-20,254.1
2016-10-21,254.2
2016-10-24,270.1
2016-10-25,273.6
2016-10-26,264.3
2016-10-27,262.6
2016-10-28,262.6
2016-10-30,267.2
2016-11-01,261.4
2016-11-02,253.1
2016-11-03,248.7
2016-11-04,242.95
2016-11-07,252.35
2016-11-08,247.25
2016-11-09,238.95
2016-11-10,241.1
2016-11-11,234.25
2016-11-15,223.5
2016-11-16,223.65
2016-11-17,220.8
2016-11-18,222.05
2016-11-21,217.45
2016-11-22,221.2
2016-11-23,220.85
2016-11-24,214.2
2016-11-25,226.55
2016-11-28,231.25
2016-11-29,230.35
2016-11-30,223.65
2016-12-01,224.3
2016-12-02,223.0
2016-12-05,227.35
2016-12-06,226.0
2016-12-07,224.75
2016-12-08,228.85
2016-12-09,229.85
2016-12-12,243.2
2016-12-13,247.5
2016-12-14,237.7
2016-12-15,240.55
2016-12-16,237.75
2016-12-19,236.05
2016-12-20,230.8
2016-12-21,228.95
2016-12-22,229.9
2016-12-23,232.2
2016-12-26,229.85
2016-12-27,228.25
2016-12-28,232.1
2016-12-29,237.05
2016-12-30,240.45
2017-01-02,262.25
2017-01-03,272.4
2017-01-04,283.2
2017-01-05,285.3
2017-01-06,275.95
2017-01-09,274.8
2017-01-10,270.65
2017-01-11,270.95
2017-01-12,268.55
2017-01-13,268.3
2017-01-16,269.1
2017-01-17,276.45
2017-01-18,277.05
2017-01-19,278.5
2017-01-20,273.1
2017-01-23,272.1
2017-01-24,271.2
2017-01-25,277.65
2017-01-27,279.15
2017-01-30,280.2
2017-01-31,271.55
2017-02-01,278.7
2017-02-02,278.0
2017-02-03,276.85
2017-02-06,279.65
2017-02-07,277.15
2017-02-08,276.25
2017-02-09,299.2
2017-02-10,315.05
2017-02-13,305.75
2017-02-14,298.15
2017-02-15,287.8
2017-02-16,292.6
2017-02-17,293.25
2017-02-20,307.95
2017-02-21,325.4
2017-02-22,312.05
2017-02-23,330.2
2017-02-27,333.45
2017-02-28,341.0
2017-03-01,348.4
2017-03-02,355.55
2017-03-03,356.7
2017-03-06,358.35
2017-03-07,358.95
2017-03-08,351.4
2017-03-09,353.3
2017-03-10,353.35
2017-03-14,356.4
2017-03-15,352.65
2017-03-16,344.75
2017-03-17,345.4
2017-03-20,346.55
2017-03-21,355.65
2017-03-22,339.2
2017-03-23,352.35
2017-03-24,350.25
2017-03-27,350.3
2017-03-28,347.8
2017-03-29,347.95
2017-03-30,350.75
2017-03-31,349.65
2017-04-03,354.3
2017-04-05,356.95
2017-04-06,356.5
2017-04-07,349.9
2017-04-10,349.15
2017-04-11,349.2
2017-04-12,348.05
2017-04-13,350.3
2017-04-17,349.2
2017-04-18,353.15
2017-04-19,352.55
2017-04-20,351.15
2017-04-21,347.15
2017-04-24,347.2
2017-04-25,355.8
2017-04-26,350.35
2017-04-27,349.5
2017-04-28,348.85
2017-05-02,346.5
2017-05-03,348.05
2017-05-04,348.0
2017-05-05,344.1
2017-05-08,344.4
2017-05-09,341.85
2017-05-10,345.7
2017-05-11,339.9
2017-05-12,337.85
2017-05-15,334.5
2017-05-16,339.85
2017-05-17,347.1
2017-05-18,341.35
2017-05-19,336.0
2017-05-22,332.35
2017-05-23,343.3
2017-05-24,338.3
2017-05-25,341.1
2017-05-26,351.35
2017-05-29,337.75
2017-05-30,339.4
2017-05-31,345.45
2017-06-01,339.65
2017-06-02,335.1
2017-06-05,341.7
2017-06-06,342.7
2017-06-07,339.85
2017-06-08,340.3
2017-06-09,347.05
2017-06-12,349.0
2017-06-13,358.25
2017-06-14,356.1
2017-06-15,361.95
2017-06-16,365.75
2017-06-19,390.85
2017-06-20,403.7
2017-06-21,395.75
2017-06-22,395.95
2017-06-23,389.6
2017-06-27,386.65
2017-06-28,384.15
2017-06-29,386.65
2017-06-30,387.55
2017-07-03,387.55
2017-07-04,392.2
2017-07-05,405.65
2017-07-06,422.3
2017-07-07,425.7
2017-07-10,430.5
2017-07-11,416.95
2017-07-12,423.0
2017-07-13,415.1
2017-07-14,423.45
2017-07-17,418.55
2017-07-18,410.05
2017-07-19,410.45
2017-07-20,418.35
2017-07-21,409.95
2017-07-24,406.9
2017-07-25,410.15
2017-07-26,423.3
2017-07-27,407.6
2017-07-28,404.55
2017-07-31,402.95
2017-08-01,404.8
2017-08-02,401.2
2017-08-03,406.4
2017-08-04,405.95
2017-08-07,407.95
2017-08-08,400.05
2017-08-09,393.8
2017-08-10,393.4
2017-08-11,386.8
2017-08-14,402.55
2017-08-16,409.6
2017-08-17,410.3
2017-08-18,405.35
2017-08-21,403.9
2017-08-22,400.1
2017-08-23,413.95
2017-08-24,415.3
2017-08-28,423.55
2017-08-29,425.05
2017-08-30,426.5
2017-08-31,428.15
2017-09-01,426.95
2017-09-04,428.0
2017-09-05,430.15
2017-09-06,443.4
2017-09-07,444.45
2017-09-08,452.5
2017-09-11,455.85
2017-09-12,449.15
2017-09-13,445.05
2017-09-14,442.45
2017-09-15,442.75
2017-09-18,438.65
2017-09-19,438.85
2017-09-20,438.05
2017-09-21,429.45
2017-09-22,410.0
2017-09-25,396.95
2017-09-26,401.8
2017-09-27,391.5
2017-09-28,401.7
2017-09-29,419.15
2017-10-03,423.5
2017-10-04,424.3
2017-10-05,431.55
2017-10-06,443.55
2017-10-09,447.55
2017-10-10,449.45
2017-10-11,450.55
2017-10-12,459.35
2017-10-13,460.0
2017-10-16,462.0
2017-10-17,462.95
2017-10-18,460.0
2017-10-19,461.1
2017-10-23,473.85
2017-10-24,479.35
2017-10-25,463.1
2017-10-26,475.15
2017-10-27,474.25
2017-10-30,497.05
2017-10-31,502.7
2017-11-01,498.65
2017-11-02,494.5
2017-11-03,498.95
2017-11-06,501.9
2017-11-07,483.7
2017-11-08,446.95
2017-11-09,445.55
2017-11-10,455.4
2017-11-13,452.7
2017-11-14,439.35
2017-11-15,443.15
2017-11-16,452.45
2017-11-17,469.25
2017-11-20,480.6
2017-11-21,497.85
2017-11-22,492.15
2017-11-23,490.6
2017-11-24,484.75
2017-11-27,495.85
2017-11-28,490.05
2017-11-29,495.65
2017-11-30,485.6
2017-12-01,471.65
2017-12-04,467.05
2017-12-05,474.75
2017-12-06,472.15
2017-12-07,474.45
2017-12-08,478.05
2017-12-11,483.65
2017-12-12,475.55
2017-12-13,475.25
2017-12-14,465.55
2017-12-15,465.65
2017-12-18,480.2
2017-12-19,490.8
2017-12-20,492.5
2017-12-21,500.1
2017-12-22,509.3
2017-12-26,508.8
2017-12-27,506.1
2017-12-28,506.25
2017-12-29,511.95
