Date,SUNFLAG
2013-11-03,16.55
2013-11-05,17.35
2013-11-06,17.25
2013-11-07,17.7
2013-11-08,17.35
2013-11-11,17.3
2013-11-12,16.35
2013-11-13,16.45
2013-11-14,16.3
2013-11-18,16.25
2013-11-19,16.1
2013-11-20,16.25
2013-11-21,16.15
2013-11-22,16.25
2013-11-25,15.8
2013-11-26,15.45
2013-11-27,15.2
2013-11-28,14.75
2013-11-29,14.3
2013-12-02,14.0
2013-12-03,14.85
2013-12-04,15.25
2013-12-05,15.6
2013-12-06,15.5
2013-12-09,15.3
2013-12-10,15.3
2013-12-11,15.0
2013-12-12,15.15
2013-12-13,15.0
2013-12-16,15.5
2013-12-17,15.15
2013-12-18,14.9
2013-12-19,14.85
2013-12-20,15.15
2013-12-23,15.2
2013-12-24,15.3
2013-12-26,15.4
2013-12-27,15.4
2013-12-30,15.35
2013-12-31,15.7
2014-01-01,16.0
2014-01-02,16.4
2014-01-03,16.4
2014-01-06,16.3
2014-01-07,15.8
2014-01-08,16.1
2014-01-09,16.0
2014-01-10,16.0
2014-01-13,16.0
2014-01-14,16.0
2014-01-15,15.9
2014-01-16,16.0
2014-01-17,16.0
2014-01-20,16.1
2014-01-21,16.2
2014-01-22,16.0
2014-01-23,16.0
2014-01-24,16.15
2014-01-27,16.0
2014-01-28,16.25
2014-01-29,16.1
2014-01-30,15.85
2014-01-31,16.1
2014-02-03,16.0
2014-02-04,16.4
2014-02-05,17.0
2014-02-06,17.0
2014-02-07,18.65
2014-02-10,18.7
2014-02-11,19.05
2014-02-12,19.05
2014-02-13,19.1
2014-02-14,19.7
2014-02-17,20.25
2014-02-18,20.4
2014-02-19,20.9
2014-02-20,20.7
2014-02-21,20.9
2014-02-24,20.6
2014-02-25,20.3
2014-02-26,19.75
2014-02-28,19.25
2014-03-03,19.95
2014-03-04,20.2
2014-03-05,20.2
2014-03-06,20.45
2014-03-07,20.45
2014-03-10,20.0
2014-03-11,18.8
2014-03-12,18.8
2014-03-13,18.7
2014-03-14,18.35
2014-03-18,18.35
2014-03-19,18.5
2014-03-20,18.35
2014-03-21,18.85
2014-03-22,19.0
2014-03-24,19.4
2014-03-25,19.3
2014-03-26,19.45
2014-03-27,20.15
2014-03-28,20.5
2014-03-31,21.7
2014-04-01,22.45
2014-04-02,22.2
2014-04-03,21.45
2014-04-04,21.75
2014-04-07,21.9
2014-04-09,22.15
2014-04-10,22.0
2014-04-11,22.35
2014-04-15,22.8
2014-04-16,23.1
2014-04-17,21.0
2014-04-21,22.0
2014-04-22,22.0
2014-04-23,21.95
2014-04-25,22.05
2014-04-28,21.95
2014-04-29,22.0
2014-04-30,21.9
2014-05-02,22.0
2014-05-05,22.05
2014-05-06,21.95
2014-05-07,21.95
2014-05-08,22.05
2014-05-09,22.25
2014-05-12,22.05
2014-05-13,22.05
2014-05-14,21.95
2014-05-15,21.85
2014-05-16,21.5
2014-05-19,22.8
2014-05-20,23.7
2014-05-21,23.55
2014-05-22,24.2
2014-05-23,24.1
2014-05-26,23.1
2014-05-27,22.3
2014-05-28,22.8
2014-05-29,22.25
2014-05-30,21.85
2014-06-02,22.4
2014-06-03,23.3
2014-06-04,22.8
2014-06-05,23.85
2014-06-06,23.95
2014-06-09,27.7
2014-06-10,27.35
2014-06-11,28.7
2014-06-12,28.55
2014-06-13,27.6
2014-06-16,27.65
2014-06-17,28.4
2014-06-18,27.95
2014-06-19,30.9
2014-06-20,28.0
2014-06-23,28.4
2014-06-24,30.35
2014-06-25,31.85
2014-06-26,29.75
2014-06-27,28.75
2014-06-30,29.15
2014-07-01,29.25
2014-07-02,29.95
2014-07-03,29.05
2014-07-04,31.9
2014-07-07,30.35
2014-07-08,28.3
2014-07-09,29.35
2014-07-10,28.3
2014-07-11,26.3
2014-07-14,27.2
2014-07-15,27.35
2014-07-16,27.55
2014-07-17,28.9
2014-07-18,28.25
2014-07-21,28.9
2014-07-22,31.0
2014-07-23,29.7
2014-07-24,29.55
2014-07-25,28.15
2014-07-28,28.15
2014-07-30,27.75
2014-07-31,27.9
2014-08-01,28.1
2014-08-04,28.45
2014-08-05,28.95
2014-08-06,28.6
2014-08-07,28.2
2014-08-08,27.8
2014-08-11,27.95
2014-08-12,28.35
2014-08-13,27.3
2014-08-14,27.5
2014-08-18,28.4
2014-08-19,28.45
2014-08-20,27.95
2014-08-21,28.2
2014-08-22,27.95
2014-08-25,28.0
2014-08-26,28.0
2014-08-27,28.3
2014-08-28,28.45
2014-09-01,28.75
2014-09-02,28.85
2014-09-03,28.4
2014-09-04,28.2
2014-09-05,30.95
2014-09-08,32.5
2014-09-09,30.15
2014-09-10,30.95
2014-09-11,30.95
2014-09-12,31.1
2014-09-15,30.5
2014-09-16,29.7
2014-09-17,29.9
2014-09-18,30.1
2014-09-19,29.85
2014-09-22,30.0
2014-09-23,29.7
2014-09-24,28.7
2014-09-25,28.35
2014-09-26,28.4
2014-09-29,28.0
2014-09-30,28.5
2014-10-01,28.4
2014-10-07,28.0
2014-10-08,27.95
2014-10-09,28.05
2014-10-10,27.9
2014-10-13,27.1
2014-10-14,27.45
2014-10-16,27.4
2014-10-17,28.65
2014-10-20,27.85
2014-10-21,28.4
2014-10-22,28.35
2014-10-23,28.4
2014-10-27,28.75
2014-10-28,28.8
2014-10-29,29.4
2014-10-30,29.05
2014-10-31,29.2
2014-11-03,28.2
2014-11-05,28.75
2014-11-07,28.8
2014-11-10,28.25
2014-11-11,30.35
2014-11-12,29.5
2014-11-13,28.7
2014-11-14,28.35
2014-11-17,28.3
2014-11-18,27.8
2014-11-19,27.6
2014-11-20,27.25
2014-11-21,27.55
2014-11-24,27.8
2014-11-25,27.15
2014-11-26,27.4
2014-11-27,27.5
2014-11-28,27.65
2014-12-01,27.15
2014-12-02,27.0
2014-12-03,28.65
2014-12-04,30.25
2014-12-05,27.9
2014-12-08,28.0
2014-12-09,27.95
2014-12-10,28.1
2014-12-11,27.8
2014-12-12,27.6
2014-12-15,27.25
2014-12-16,26.25
2014-12-17,26.65
2014-12-18,27.4
2014-12-19,27.05
2014-12-22,27.0
2014-12-23,26.9
2014-12-24,26.65
2014-12-26,26.55
2014-12-29,26.75
2014-12-30,27.0
2014-12-31,27.05
2015-01-01,27.05
2015-01-02,27.3
2015-01-05,27.25
2015-01-06,26.8
2015-01-07,26.8
2015-01-08,27.15
2015-01-09,26.9
2015-01-12,27.15
2015-01-13,26.9
2015-01-14,26.85
2015-01-15,27.6
2015-01-16,27.7
2015-01-19,30.9
2015-01-20,29.1
2015-01-21,28.65
2015-01-22,27.95
2015-01-23,27.4
2015-01-27,27.4
2015-01-28,27.2
2015-01-29,27.35
2015-01-30,27.2
2015-02-02,27.4
2015-02-03,27.55
2015-02-04,27.15
2015-02-05,27.35
2015-02-06,27.5
2015-02-09,27.35
2015-02-10,27.4
2015-02-11,27.3
2015-02-12,27.25
2015-02-13,27.4
2015-02-16,28.4
2015-02-18,28.15
2015-02-19,28.1
2015-02-20,27.6
2015-02-23,27.9
2015-02-24,27.7
2015-02-25,27.8
2015-02-26,26.7
2015-02-27,26.7
2015-02-28,27.1
2015-03-02,26.55
2015-03-03,26.45
2015-03-04,26.6
2015-03-05,26.3
2015-03-09,25.95
2015-03-10,26.1
2015-03-11,28.25
2015-03-12,27.6
2015-03-13,26.25
2015-03-16,25.9
2015-03-17,26.1
2015-03-18,24.05
2015-03-19,23.45
2015-03-20,22.6
2015-03-23,22.15
2015-03-24,21.75
2015-03-25,22.0
2015-03-26,22.15
2015-03-27,21.75
2015-03-30,22.65
2015-03-31,23.7
2015-04-01,23.85
2015-04-06,23.1
2015-04-07,22.4
2015-04-08,22.15
2015-04-09,22.15
2015-04-10,22.3
2015-04-13,22.6
2015-04-15,22.6
2015-04-16,22.25
2015-04-17,22.25
2015-04-20,22.25
2015-04-21,21.75
2015-04-22,21.9
2015-04-23,22.4
2015-04-24,22.4
2015-04-27,21.45
2015-04-28,21.05
2015-04-29,21.2
2015-04-30,21.2
2015-05-04,21.4
2015-05-05,21.35
2015-05-06,21.05
2015-05-07,20.95
2015-05-08,21.5
2015-05-11,21.95
2015-05-12,21.95
2015-05-13,22.0
2015-05-14,22.65
2015-05-15,22.45
2015-05-18,22.4
2015-05-19,22.5
2015-05-20,22.2
2015-05-21,22.85
2015-05-22,22.3
2015-05-25,22.15
2015-05-26,21.75
2015-05-27,21.65
2015-05-28,21.7
2015-05-29,21.35
2015-06-01,21.15
2015-06-02,20.35
2015-06-03,20.0
2015-06-04,18.95
2015-06-05,18.6
2015-06-08,17.9
2015-06-09,17.75
2015-06-10,18.8
2015-06-11,18.25
2015-06-12,17.75
2015-06-15,17.55
2015-06-16,17.15
2015-06-17,17.7
2015-06-18,16.9
2015-06-19,16.5
2015-06-22,16.25
2015-06-23,16.5
2015-06-24,16.5
2015-06-25,16.5
2015-06-26,16.25
2015-06-29,16.45
2015-06-30,16.35
2015-07-01,16.5
2015-07-02,16.5
2015-07-03,16.4
2015-07-06,16.45
2015-07-07,16.3
2015-07-08,16.65
2015-07-09,16.5
2015-07-10,16.5
2015-07-13,16.45
2015-07-14,16.5
2015-07-15,17.9
2015-07-16,18.65
2015-07-17,18.15
2015-07-20,17.8
2015-07-21,17.35
2015-07-22,17.65
2015-07-23,18.05
2015-07-24,17.85
2015-07-27,17.7
2015-07-28,17.8
2015-07-29,17.95
2015-07-30,18.0
2015-07-31,18.0
2015-08-03,18.0
2015-08-04,18.0
2015-08-05,18.55
2015-08-06,18.8
2015-08-07,19.05
2015-08-10,19.05
2015-08-11,20.05
2015-08-12,19.4
2015-08-13,20.0
2015-08-14,19.85
2015-08-17,19.95
2015-08-18,20.3
2015-08-19,20.5
2015-08-20,20.2
2015-08-21,20.15
2015-08-24,18.45
2015-08-25,18.35
2015-08-26,18.85
2015-08-27,19.95
2015-08-28,20.1
2015-08-31,19.85
2015-09-01,19.6
2015-09-02,19.8
2015-09-03,20.0
2015-09-04,19.65
2015-09-07,19.3
2015-09-08,19.05
2015-09-09,19.2
2015-09-10,19.1
2015-09-11,19.25
2015-09-14,19.8
2015-09-15,19.2
2015-09-16,19.2
2015-09-18,19.0
2015-09-21,19.0
2015-09-22,19.1
2015-09-23,19.0
2015-09-24,18.9
2015-09-28,18.9
2015-09-29,17.9
2015-09-30,18.5
2015-10-01,18.2
2015-10-05,18.65
2015-10-06,18.6
2015-10-07,19.3
2015-10-08,19.1
2015-10-09,19.2
2015-10-12,19.7
2015-10-13,19.75
2015-10-14,19.75
2015-10-15,19.45
2015-10-16,19.75
2015-10-19,19.85
2015-10-20,19.5
2015-10-21,19.2
2015-10-23,19.5
2015-10-26,19.1
2015-10-27,19.35
2015-10-28,19.35
2015-10-29,19.1
2015-10-30,19.5
2015-11-02,19.6
2015-11-03,19.85
2015-11-04,19.65
2015-11-05,19.75
2015-11-06,19.85
2015-11-09,19.7
2015-11-10,19.6
2015-11-11,19.8
2015-11-13,19.2
2015-11-16,19.75
2015-11-17,19.6
2015-11-18,19.45
2015-11-19,20.2
2015-11-20,20.05
2015-11-23,21.3
2015-11-24,20.65
2015-11-26,20.7
2015-11-27,21.1
2015-11-30,21.45
2015-12-01,22.25
2015-12-02,23.15
2015-12-03,22.6
2015-12-04,23.05
2015-12-07,23.35
2015-12-08,22.65
2015-12-09,21.35
2015-12-10,22.95
2015-12-11,22.45
2015-12-14,22.65
2015-12-15,22.9
2015-12-16,22.65
2015-12-17,23.15
2015-12-18,22.8
2015-12-21,23.05
2015-12-22,23.2
2015-12-23,23.25
2015-12-24,23.3
2015-12-28,23.3
2015-12-29,23.15
2015-12-30,23.55
2015-12-31,24.1
2016-01-01,24.45
2016-01-04,24.05
2016-01-05,26.25
2016-01-06,25.5
2016-01-07,23.75
2016-01-08,25.25
2016-01-11,24.8
2016-01-12,24.0
2016-01-13,23.65
2016-01-14,23.1
2016-01-15,21.9
2016-01-18,21.45
2016-01-19,21.55
2016-01-20,21.3
2016-01-21,21.1
2016-01-22,22.4
2016-01-25,21.95
2016-01-27,22.4
2016-01-28,22.7
2016-01-29,22.85
2016-02-01,23.1
2016-02-02,24.05
2016-02-03,23.4
2016-02-04,22.75
2016-02-05,23.5
2016-02-08,22.65
2016-02-09,20.7
2016-02-10,20.7
2016-02-11,20.1
2016-02-12,19.75
2016-02-15,20.5
2016-02-16,20.1
2016-02-17,19.6
2016-02-18,20.2
2016-02-19,20.75
2016-02-22,21.0
2016-02-23,20.6
2016-02-24,19.7
2016-02-25,19.5
2016-02-26,19.35
2016-02-29,19.0
2016-03-01,19.0
2016-03-02,18.75
2016-03-03,19.45
2016-03-04,19.7
2016-03-08,19.75
2016-03-09,19.85
2016-03-10,20.0
2016-03-11,21.2
2016-03-14,20.85
2016-03-15,20.2
2016-03-16,19.95
2016-03-17,19.5
2016-03-18,19.35
2016-03-21,19.15
2016-03-22,19.55
2016-03-23,20.25
2016-03-28,19.15
2016-03-29,19.4
2016-03-30,19.95
2016-03-31,19.75
2016-04-01,20.05
2016-04-04,21.8
2016-04-05,21.15
2016-04-06,21.9
2016-04-07,21.65
2016-04-08,23.1
2016-04-11,22.75
2016-04-12,22.15
2016-04-13,21.6
2016-04-18,21.9
2016-04-20,23.3
2016-04-21,22.85
2016-04-22,22.65
2016-04-25,22.55
2016-04-26,23.1
2016-04-27,24.3
2016-04-28,23.7
2016-04-29,23.05
2016-05-02,22.75
2016-05-03,22.75
2016-05-04,22.5
2016-05-05,23.0
2016-05-06,22.85
2016-05-09,23.45
2016-05-10,23.5
2016-05-11,23.5
2016-05-12,23.65
2016-05-13,23.7
2016-05-16,24.2
2016-05-17,24.55
2016-05-18,25.1
2016-05-19,25.5
2016-05-20,25.75
2016-05-23,25.65
2016-05-24,25.9
2016-05-25,26.4
2016-05-26,26.45
2016-05-27,26.4
2016-05-30,24.8
2016-05-31,24.05
2016-06-01,23.9
2016-06-02,23.9
2016-06-03,24.15
2016-06-06,23.75
2016-06-07,23.7
2016-06-08,24.55
2016-06-09,24.7
2016-06-10,25.5
2016-06-13,24.5
2016-06-14,25.95
2016-06-15,25.35
2016-06-16,26.0
2016-06-17,25.3
2016-06-20,25.0
2016-06-21,24.8
2016-06-22,24.55
2016-06-23,24.45
2016-06-24,23.5
2016-06-27,24.05
2016-06-28,24.65
2016-06-29,24.55
2016-06-30,25.1
2016-07-01,24.9
2016-07-04,25.7
2016-07-05,25.25
2016-07-07,25.1
2016-07-08,24.8
2016-07-11,25.0
2016-07-12,27.4
2016-07-13,26.6
2016-07-14,26.4
2016-07-15,26.55
2016-07-18,27.75
2016-07-19,27.15
2016-07-20,27.45
2016-07-21,26.6
2016-07-22,26.5
2016-07-25,28.2
2016-07-26,28.7
2016-07-27,29.9
2016-07-28,31.65
2016-07-29,31.3
2016-08-01,30.1
2016-08-02,28.6
2016-08-03,29.55
2016-08-04,30.15
2016-08-05,31.6
2016-08-08,30.75
2016-08-09,30.15
2016-08-10,28.55
2016-08-11,28.85
2016-08-12,28.6
2016-08-16,28.5
2016-08-17,28.8
2016-08-18,29.25
2016-08-19,31.0
2016-08-22,29.85
2016-08-23,29.35
2016-08-24,30.3
2016-08-25,29.35
2016-08-26,29.35
2016-08-29,29.65
2016-08-30,30.0
2016-08-31,29.95
2016-09-01,29.7
2016-09-02,29.75
2016-09-06,30.0
2016-09-07,30.25
2016-09-08,30.0
2016-09-09,30.0
2016-09-12,29.7
2016-09-14,30.1
2016-09-15,30.5
2016-09-16,30.1
2016-09-19,30.1
2016-09-20,35.75
2016-09-21,33.45
2016-09-22,33.7
2016-09-23,32.65
2016-09-26,32.45
2016-09-27,34.95
2016-09-28,34.7
2016-09-29,31.7
2016-09-30,33.85
2016-10-03,36.65
2016-10-04,36.25
2016-10-05,38.7
2016-10-06,38.75
2016-10-07,38.35
2016-10-10,38.85
2016-10-13,38.1
2016-10-14,39.2
2016-10-17,38.25
2016-10-18,39.3
2016-10-19,41.1
2016-10-20,40.9
2016-10-21,40.45
2016-10-24,41.15
2016-10-25,40.25
2016-10-26,40.0
2016-10-27,39.5
2016-10-28,39.95
2016-10-30,39.75
2016-11-01,40.05
2016-11-02,38.6
2016-11-03,37.95
2016-11-04,37.55
2016-11-07,38.65
2016-11-08,37.75
2016-11-09,37.3
2016-11-10,38.1
2016-11-11,36.1
2016-11-15,33.05
2016-11-16,35.8
2016-11-17,34.4
2016-11-18,34.2
2016-11-21,32.25
2016-11-22,33.1
2016-11-23,35.05
2016-11-24,35.55
2016-11-25,36.55
2016-11-28,36.1
2016-11-29,36.0
2016-11-30,35.7
2016-12-01,35.05
2016-12-02,34.85
2016-12-05,36.3
2016-12-06,35.7
2016-12-07,35.3
2016-12-08,37.2
2016-12-09,36.95
2016-12-12,37.55
2016-12-13,35.75
2016-12-14,35.2
2016-12-15,34.8
2016-12-16,34.25
2016-12-19,34.55
2016-12-20,33.75
2016-12-21,33.35
2016-12-22,32.55
2016-12-23,32.4
2016-12-26,31.5
2016-12-27,31.9
2016-12-28,32.4
2016-12-29,32.35
2016-12-30,32.5
2017-01-02,34.1
2017-01-03,34.05
2017-01-04,35.2
2017-01-05,37.0
2017-01-06,35.85
2017-01-09,36.85
2017-01-10,36.75
2017-01-11,41.2
2017-01-12,40.05
2017-01-13,40.25
2017-01-16,40.1
2017-01-17,39.2
2017-01-18,39.2
2017-01-19,39.05
2017-01-20,39.05
2017-01-23,40.1
2017-01-24,40.0
2017-01-25,40.4
2017-01-27,39.7
2017-01-30,35.55
2017-01-31,33.65
2017-02-01,35.7
2017-02-02,36.2
2017-02-03,36.35
2017-02-06,35.8
2017-02-07,36.45
2017-02-08,35.85
2017-02-09,35.7
2017-02-10,35.7
2017-02-13,34.65
2017-02-14,34.8
2017-02-15,34.8
2017-02-16,35.9
2017-02-17,36.05
2017-02-20,36.95
2017-02-21,37.0
2017-02-22,36.5
2017-02-23,37.0
2017-02-27,36.65
2017-02-28,36.8
2017-03-01,38.55
2017-03-02,37.05
2017-03-03,37.0
2017-03-06,36.85
2017-03-07,36.55
2017-03-08,36.35
2017-03-09,36.1
2017-03-10,36.2
2017-03-14,36.15
2017-03-15,35.85
2017-03-16,36.7
2017-03-17,36.1
2017-03-20,35.8
2017-03-21,35.9
2017-03-22,35.5
2017-03-23,35.3
2017-03-24,35.0
2017-03-27,35.05
2017-03-28,35.0
2017-03-29,35.3
2017-03-30,36.5
2017-03-31,36.8
2017-04-03,37.25
2017-04-05,38.45
2017-04-06,39.0
2017-04-07,38.55
2017-04-10,39.9
2017-04-11,39.2
2017-04-12,38.1
2017-04-13,38.15
2017-04-17,39.1
2017-04-18,38.05
2017-04-19,38.2
2017-04-20,38.35
2017-04-21,38.0
2017-04-24,38.2
2017-04-25,37.8
2017-04-26,37.75
2017-04-27,37.6
2017-04-28,37.65
2017-05-02,38.5
2017-05-03,38.9
2017-05-04,38.8
2017-05-05,37.65
2017-05-08,38.0
2017-05-09,37.85
2017-05-10,37.75
2017-05-11,37.75
2017-05-12,37.0
2017-05-15,37.3
2017-05-16,36.85
2017-05-17,38.05
2017-05-18,37.2
2017-05-19,36.3
2017-05-22,36.1
2017-05-23,35.3
2017-05-24,34.4
2017-05-25,34.85
2017-05-26,36.8
2017-05-29,35.4
2017-05-30,35.65
2017-05-31,36.0
2017-06-01,35.7
2017-06-02,35.3
2017-06-05,35.05
2017-06-06,35.0
2017-06-07,35.25
2017-06-08,35.6
2017-06-09,35.65
2017-06-12,35.95
2017-06-13,36.3
2017-06-14,35.8
2017-06-15,35.05
2017-06-16,35.1
2017-06-19,35.15
2017-06-20,35.0
2017-06-21,37.8
2017-06-22,38.35
2017-06-23,38.25
2017-06-27,36.75
2017-06-28,36.45
2017-06-29,37.0
2017-06-30,36.75
2017-07-03,38.55
2017-07-04,36.9
2017-07-05,37.35
2017-07-06,37.35
2017-07-07,41.45
2017-07-10,42.3
2017-07-11,44.2
2017-07-12,42.9
2017-07-13,45.45
2017-07-14,47.2
2017-07-17,45.9
2017-07-18,44.45
2017-07-19,47.4
2017-07-20,46.5
2017-07-21,46.2
2017-07-24,47.7
2017-07-25,47.0
2017-07-26,46.75
2017-07-27,45.25
2017-07-28,45.2
2017-07-31,45.9
2017-08-01,45.2
2017-08-02,45.05
2017-08-03,44.45
2017-08-04,44.1
2017-08-07,47.15
2017-08-08,45.6
2017-08-09,44.7
2017-08-10,43.55
2017-08-11,43.8
2017-08-14,45.05
2017-08-16,46.95
2017-08-17,48.85
2017-08-18,52.5
2017-08-21,51.35
2017-08-22,51.75
2017-08-23,56.0
2017-08-24,56.85
2017-08-28,59.85
2017-08-29,60.8
2017-08-30,61.6
2017-08-31,60.75
2017-09-01,63.95
2017-09-04,63.15
2017-09-05,64.45
2017-09-06,65.95
2017-09-07,65.0
2017-09-08,67.0
2017-09-11,66.7
2017-09-12,65.15
2017-09-13,63.1
2017-09-14,65.35
2017-09-15,63.95
2017-09-18,67.4
2017-09-19,70.95
2017-09-20,79.55
2017-09-21,76.6
2017-09-22,72.3
2017-09-25,66.35
2017-09-26,69.1
2017-09-27,66.55
2017-09-28,67.8
2017-09-29,72.2
2017-10-03,76.5
2017-10-04,73.95
2017-10-05,80.8
2017-10-06,80.7
2017-10-09,80.8
2017-10-10,78.85
2017-10-11,76.1
2017-10-12,81.8
2017-10-13,79.7
2017-10-16,79.45
2017-10-17,78.6
2017-10-18,81.1
2017-10-19,80.2
2017-10-23,80.65
2017-10-24,79.85
2017-10-25,79.1
2017-10-26,78.5
2017-10-27,78.7
2017-10-30,79.45
2017-10-31,80.45
2017-11-01,80.3
2017-11-02,85.15
2017-11-03,84.65
2017-11-06,85.3
2017-11-07,82.6
2017-11-08,82.6
2017-11-09,83.0
2017-11-10,82.6
2017-11-13,78.2
2017-11-14,76.4
2017-11-15,72.55
2017-11-16,73.25
2017-11-17,74.4
2017-11-20,76.05
2017-11-21,75.8
2017-11-22,74.75
2017-11-23,73.9
2017-11-24,73.9
2017-11-27,75.1
2017-11-28,76.75
2017-11-29,77.85
2017-11-30,79.2
2017-12-01,78.3
2017-12-04,76.15
2017-12-05,74.15
2017-12-06,73.9
2017-12-07,76.35
2017-12-08,76.85
2017-12-11,76.0
2017-12-12,74.7
2017-12-13,74.3
2017-12-14,73.55
2017-12-15,74.55
2017-12-18,74.0
2017-12-19,75.95
2017-12-20,81.55
2017-12-21,81.7
2017-12-22,78.45
2017-12-26,80.85
2017-12-27,78.75
2017-12-28,79.65
2017-12-29,79.1
