Date,OMAXE
2013-10-17,139.1
2013-10-18,140.2
2013-10-21,140.25
2013-10-22,140.5
2013-10-23,137.65
2013-10-24,137.45
2013-10-25,137.25
2013-10-28,135.6
2013-10-29,131.2
2013-10-30,134.4
2013-10-31,140.05
2013-11-01,139.95
2013-11-03,140.2
2013-11-05,139.7
2013-11-06,139.35
2013-11-07,139.75
2013-11-08,140.45
2013-11-11,123.5
2013-11-12,119.45
2013-11-13,119.25
2013-11-14,120.2
2013-11-18,122.85
2013-11-19,125.1
2013-11-20,125.5
2013-11-21,124.15
2013-11-22,124.25
2013-11-25,126.2
2013-11-26,125.9
2013-11-27,126.1
2013-11-28,126.35
2013-11-29,127.0
2013-12-02,127.4
2013-12-03,126.85
2013-12-04,126.6
2013-12-05,126.4
2013-12-06,126.55
2013-12-09,127.65
2013-12-10,126.05
2013-12-11,126.0
2013-12-12,125.95
2013-12-13,125.45
2013-12-16,125.5
2013-12-17,125.4
2013-12-18,125.15
2013-12-19,125.15
2013-12-20,125.85
2013-12-23,126.45
2013-12-24,126.65
2013-12-26,126.5
2013-12-27,126.55
2013-12-30,126.2
2013-12-31,126.35
2014-01-01,126.4
2014-01-02,125.7
2014-01-03,125.55
2014-01-06,125.55
2014-01-07,125.35
2014-01-08,125.3
2014-01-09,125.25
2014-01-10,125.05
2014-01-13,124.9
2014-01-14,125.35
2014-01-15,125.25
2014-01-16,125.15
2014-01-17,125.35
2014-01-20,124.8
2014-01-21,124.85
2014-01-22,124.75
2014-01-23,124.7
2014-01-24,124.15
2014-01-27,123.85
2014-01-28,123.3
2014-01-29,123.75
2014-01-30,123.4
2014-01-31,123.2
2014-02-03,123.2
2014-02-04,123.4
2014-02-05,123.15
2014-02-06,123.1
2014-02-07,123.15
2014-02-10,123.2
2014-02-11,122.7
2014-02-12,124.4
2014-02-13,124.15
2014-02-14,124.1
2014-02-17,124.05
2014-02-18,125.05
2014-02-19,125.1
2014-02-20,124.95
2014-02-21,125.2
2014-02-24,124.9
2014-02-25,125.15
2014-02-26,124.95
2014-02-28,124.5
2014-03-03,124.75
2014-03-04,125.25
2014-03-05,125.3
2014-03-06,126.35
2014-03-07,127.85
2014-03-10,127.25
2014-03-11,126.8
2014-03-12,126.85
2014-03-13,129.25
2014-03-14,130.3
2014-03-18,132.65
2014-03-19,131.8
2014-03-20,130.15
2014-03-21,129.85
2014-03-22,130.1
2014-03-24,130.05
2014-03-25,128.8
2014-03-26,128.25
2014-03-27,126.9
2014-03-28,127.05
2014-03-31,126.9
2014-04-01,126.4
2014-04-02,126.45
2014-04-03,126.05
2014-04-04,126.35
2014-04-07,125.2
2014-04-09,125.2
2014-04-10,125.2
2014-04-11,125.7
2014-04-15,126.1
2014-04-16,127.05
2014-04-17,127.55
2014-04-21,127.45
2014-04-22,127.3
2014-04-23,127.85
2014-04-25,128.0
2014-04-28,128.0
2014-04-29,127.5
2014-04-30,127.55
2014-05-02,127.45
2014-05-05,127.65
2014-05-06,126.7
2014-05-07,127.0
2014-05-08,126.5
2014-05-09,127.2
2014-05-12,128.35
2014-05-13,129.05
2014-05-14,129.45
2014-05-15,127.75
2014-05-16,137.05
2014-05-19,138.95
2014-05-20,141.25
2014-05-21,139.2
2014-05-22,144.35
2014-05-23,144.85
2014-05-26,145.9
2014-05-27,145.25
2014-05-28,145.85
2014-05-29,143.4
2014-05-30,143.75
2014-06-02,145.4
2014-06-03,145.1
2014-06-04,145.45
2014-06-05,145.35
2014-06-06,145.55
2014-06-09,151.35
2014-06-10,148.8
2014-06-11,147.45
2014-06-12,147.35
2014-06-13,145.6
2014-06-16,145.9
2014-06-17,145.55
2014-06-18,144.45
2014-06-19,144.85
2014-06-20,144.25
2014-06-23,142.95
2014-06-24,145.4
2014-06-25,143.8
2014-06-26,139.9
2014-06-27,141.15
2014-06-30,141.8
2014-07-01,142.1
2014-07-02,142.3
2014-07-03,141.6
2014-07-04,141.05
2014-07-07,140.05
2014-07-08,138.8
2014-07-09,139.0
2014-07-10,139.9
2014-07-11,135.6
2014-07-14,135.95
2014-07-15,136.8
2014-07-16,138.2
2014-07-17,138.3
2014-07-18,137.5
2014-07-21,136.95
2014-07-22,136.55
2014-07-23,137.15
2014-07-24,135.55
2014-07-25,135.5
2014-07-28,132.8
2014-07-30,130.2
2014-07-31,126.5
2014-08-01,124.4
2014-08-04,124.9
2014-08-05,125.3
2014-08-06,124.75
2014-08-07,124.9
2014-08-08,123.2
2014-08-11,122.7
2014-08-12,123.85
2014-08-13,123.45
2014-08-14,120.95
2014-08-18,125.15
2014-08-19,127.5
2014-08-20,127.3
2014-08-21,127.4
2014-08-22,126.5
2014-08-25,126.5
2014-08-26,125.55
2014-08-27,126.6
2014-08-28,126.7
2014-09-01,129.1
2014-09-02,129.5
2014-09-03,128.2
2014-09-04,127.0
2014-09-05,127.0
2014-09-08,128.45
2014-09-09,128.35
2014-09-10,128.0
2014-09-11,127.1
2014-09-12,127.9
2014-09-15,128.05
2014-09-16,126.05
2014-09-17,125.95
2014-09-18,128.25
2014-09-19,131.35
2014-09-22,132.0
2014-09-23,129.6
2014-09-24,128.95
2014-09-25,127.9
2014-09-26,129.1
2014-09-29,129.6
2014-09-30,129.05
2014-10-01,129.0
2014-10-07,128.2
2014-10-08,128.65
2014-10-09,129.45
2014-10-10,129.0
2014-10-13,128.1
2014-10-14,127.6
2014-10-16,127.0
2014-10-17,126.7
2014-10-20,128.2
2014-10-21,129.05
2014-10-22,128.45
2014-10-23,129.35
2014-10-27,129.3
2014-10-28,128.9
2014-10-29,129.35
2014-10-30,130.5
2014-10-31,131.4
2014-11-03,134.8
2014-11-05,132.9
2014-11-07,133.25
2014-11-10,132.6
2014-11-11,132.2
2014-11-12,132.05
2014-11-13,131.15
2014-11-14,130.6
2014-11-17,130.1
2014-11-18,128.45
2014-11-19,125.75
2014-11-20,125.75
2014-11-21,127.2
2014-11-24,125.7
2014-11-25,125.4
2014-11-26,126.8
2014-11-27,127.2
2014-11-28,127.7
2014-12-01,126.05
2014-12-02,126.95
2014-12-03,125.65
2014-12-04,125.75
2014-12-05,124.95
2014-12-08,124.85
2014-12-09,124.1
2014-12-10,123.5
2014-12-11,123.3
2014-12-12,123.0
2014-12-15,124.25
2014-12-16,123.3
2014-12-17,123.6
2014-12-18,124.15
2014-12-19,124.0
2014-12-22,124.5
2014-12-23,123.2
2014-12-24,123.7
2014-12-26,123.3
2014-12-29,123.8
2014-12-30,125.05
2014-12-31,124.9
2015-01-01,125.2
2015-01-02,126.85
2015-01-05,127.05
2015-01-06,125.45
2015-01-07,124.9
2015-01-08,126.8
2015-01-09,126.8
2015-01-12,126.3
2015-01-13,125.85
2015-01-14,125.8
2015-01-15,128.4
2015-01-16,127.65
2015-01-19,127.35
2015-01-20,127.65
2015-01-21,127.6
2015-01-22,127.45
2015-01-23,128.75
2015-01-27,128.25
2015-01-28,127.15
2015-01-29,129.65
2015-01-30,127.15
2015-02-02,126.05
2015-02-03,125.3
2015-02-04,129.5
2015-02-05,128.05
2015-02-06,128.45
2015-02-09,128.4
2015-02-10,129.0
2015-02-11,132.05
2015-02-12,132.25
2015-02-13,133.2
2015-02-16,134.95
2015-02-18,133.35
2015-02-19,131.55
2015-02-20,131.05
2015-02-23,129.1
2015-02-24,129.55
2015-02-25,129.15
2015-02-26,129.8
2015-02-27,127.6
2015-02-28,130.25
2015-03-02,129.25
2015-03-03,127.95
2015-03-04,128.45
2015-03-05,127.65
2015-03-09,127.45
2015-03-10,127.4
2015-03-11,129.15
2015-03-12,132.35
2015-03-13,133.3
2015-03-16,134.3
2015-03-17,134.9
2015-03-18,135.85
2015-03-19,135.2
2015-03-20,131.25
2015-03-23,131.75
2015-03-24,133.65
2015-03-25,134.45
2015-03-26,133.5
2015-03-27,134.35
2015-03-30,136.4
2015-03-31,135.05
2015-04-01,136.75
2015-04-06,137.1
2015-04-07,132.45
2015-04-08,134.75
2015-04-09,134.4
2015-04-10,134.65
2015-04-13,134.75
2015-04-15,134.25
2015-04-16,134.3
2015-04-17,134.0
2015-04-20,133.2
2015-04-21,133.4
2015-04-22,133.45
2015-04-23,133.5
2015-04-24,133.3
2015-04-27,132.85
2015-04-28,134.85
2015-04-29,134.05
2015-04-30,132.75
2015-05-04,135.85
2015-05-05,135.6
2015-05-06,133.75
2015-05-07,132.25
2015-05-08,135.45
2015-05-11,136.5
2015-05-12,134.0
2015-05-13,135.15
2015-05-14,136.1
2015-05-15,136.4
2015-05-18,136.75
2015-05-19,135.85
2015-05-20,136.35
2015-05-21,136.5
2015-05-22,136.35
2015-05-25,135.95
2015-05-26,135.85
2015-05-27,135.95
2015-05-28,136.1
2015-05-29,137.05
2015-06-01,135.8
2015-06-02,133.9
2015-06-03,132.5
2015-06-04,133.9
2015-06-05,133.95
2015-06-08,133.55
2015-06-09,133.1
2015-06-10,132.45
2015-06-11,132.0
2015-06-12,132.15
2015-06-15,132.55
2015-06-16,132.9
2015-06-17,134.0
2015-06-18,135.05
2015-06-19,135.55
2015-06-22,137.15
2015-06-23,136.55
2015-06-24,135.85
2015-06-25,135.25
2015-06-26,135.25
2015-06-29,134.3
2015-06-30,134.1
2015-07-01,134.9
2015-07-02,134.7
2015-07-03,134.5
2015-07-06,134.45
2015-07-07,134.5
2015-07-08,133.0
2015-07-09,133.6
2015-07-10,133.95
2015-07-13,133.95
2015-07-14,134.45
2015-07-15,134.9
2015-07-16,135.05
2015-07-17,134.8
2015-07-20,134.65
2015-07-21,132.55
2015-07-22,133.25
2015-07-23,133.1
2015-07-24,133.2
2015-07-27,132.55
2015-07-28,131.85
2015-07-29,132.5
2015-07-30,133.55
2015-07-31,134.6
2015-08-03,133.0
2015-08-04,133.4
2015-08-05,135.05
2015-08-06,135.5
2015-08-07,136.25
2015-08-10,136.5
2015-08-11,135.45
2015-08-12,134.65
2015-08-13,134.0
2015-08-14,135.35
2015-08-17,135.0
2015-08-18,134.8
2015-08-19,135.1
2015-08-20,133.85
2015-08-21,133.3
2015-08-24,131.65
2015-08-25,132.1
2015-08-26,131.75
2015-08-27,132.65
2015-08-28,133.6
2015-08-31,133.3
2015-09-01,131.95
2015-09-02,132.45
2015-09-03,134.55
2015-09-04,133.2
2015-09-07,132.75
2015-09-08,133.45
2015-09-09,134.75
2015-09-10,133.2
2015-09-11,133.65
2015-09-14,133.25
2015-09-15,133.35
2015-09-16,133.6
2015-09-18,131.9
2015-09-21,132.9
2015-09-22,132.6
2015-09-23,133.3
2015-09-24,133.5
2015-09-28,134.2
2015-09-29,133.85
2015-09-30,134.05
2015-10-01,134.1
2015-10-05,135.85
2015-10-06,135.2
2015-10-07,136.2
2015-10-08,134.5
2015-10-09,135.2
2015-10-12,134.0
2015-10-13,133.75
2015-10-14,134.65
2015-10-15,135.6
2015-10-16,136.85
2015-10-19,137.45
2015-10-20,137.15
2015-10-21,136.6
2015-10-23,137.15
2015-10-26,136.3
2015-10-27,136.3
2015-10-28,135.5
2015-10-29,135.65
2015-10-30,135.1
2015-11-02,135.2
2015-11-03,135.5
2015-11-04,136.1
2015-11-05,135.5
2015-11-06,135.1
2015-11-09,134.85
2015-11-10,134.45
2015-11-11,135.95
2015-11-13,134.6
2015-11-16,135.1
2015-11-17,135.35
2015-11-18,134.55
2015-11-19,135.1
2015-11-20,135.3
2015-11-23,135.6
2015-11-24,135.6
2015-11-26,135.8
2015-11-27,136.05
2015-11-30,135.65
2015-12-01,135.65
2015-12-02,135.5
2015-12-03,135.3
2015-12-04,134.75
2015-12-07,134.55
2015-12-08,133.8
2015-12-09,133.45
2015-12-10,134.1
2015-12-11,133.8
2015-12-14,134.15
2015-12-15,134.85
2015-12-16,135.0
2015-12-17,134.55
2015-12-18,134.05
2015-12-21,134.85
2015-12-22,135.05
2015-12-23,136.0
2015-12-24,136.1
2015-12-28,136.25
2015-12-29,135.65
2015-12-30,135.25
2015-12-31,135.6
2016-01-01,136.15
2016-01-04,135.45
2016-01-05,136.55
2016-01-06,135.55
2016-01-07,134.6
2016-01-08,135.0
2016-01-11,134.8
2016-01-12,134.35
2016-01-13,134.35
2016-01-14,134.25
2016-01-15,133.75
2016-01-18,133.1
2016-01-19,133.8
2016-01-20,133.1
2016-01-21,133.05
2016-01-22,134.5
2016-01-25,134.45
2016-01-27,134.65
2016-01-28,134.65
2016-01-29,135.65
2016-02-01,135.35
2016-02-02,135.3
2016-02-03,134.25
2016-02-04,134.4
2016-02-05,134.8
2016-02-08,134.95
2016-02-09,134.85
2016-02-10,134.05
2016-02-11,133.5
2016-02-12,133.0
2016-02-15,135.35
2016-02-16,134.15
2016-02-17,135.15
2016-02-18,135.6
2016-02-19,135.5
2016-02-22,135.5
2016-02-23,135.1
2016-02-24,134.75
2016-02-25,134.8
2016-02-26,136.1
2016-02-29,136.05
2016-03-01,138.35
2016-03-02,140.4
2016-03-03,140.85
2016-03-04,140.8
2016-03-08,141.15
2016-03-09,141.15
2016-03-10,140.15
2016-03-11,141.1
2016-03-14,140.9
2016-03-15,140.45
2016-03-16,140.85
2016-03-17,141.2
2016-03-18,140.4
2016-03-21,141.2
2016-03-22,143.5
2016-03-23,143.8
2016-03-28,142.1
2016-03-29,142.75
2016-03-30,144.6
2016-03-31,144.6
2016-04-01,145.5
2016-04-04,145.35
2016-04-05,144.25
2016-04-06,144.25
2016-04-07,144.25
2016-04-08,144.95
2016-04-11,145.25
2016-04-12,144.05
2016-04-13,146.4
2016-04-18,146.7
2016-04-20,145.45
2016-04-21,145.3
2016-04-22,145.3
2016-04-25,145.0
2016-04-26,145.9
2016-04-27,146.25
2016-04-28,146.1
2016-04-29,146.8
2016-05-02,146.6
2016-05-03,146.25
2016-05-04,145.55
2016-05-05,146.6
2016-05-06,147.25
2016-05-09,148.05
2016-05-10,147.2
2016-05-11,146.55
2016-05-12,146.75
2016-05-13,146.5
2016-05-16,148.05
2016-05-17,149.85
2016-05-18,152.0
2016-05-19,151.55
2016-05-20,151.3
2016-05-23,150.6
2016-05-24,151.8
2016-05-25,155.3
2016-05-26,155.8
2016-05-27,156.35
2016-05-30,156.25
2016-05-31,155.85
2016-06-01,155.75
2016-06-02,156.85
2016-06-03,155.9
2016-06-06,155.3
2016-06-07,155.85
2016-06-08,155.6
2016-06-09,154.25
2016-06-10,153.65
2016-06-13,152.7
2016-06-14,155.2
2016-06-15,156.25
2016-06-16,154.2
2016-06-17,155.0
2016-06-20,156.55
2016-06-21,155.75
2016-06-22,156.55
2016-06-23,156.5
2016-06-24,154.9
2016-06-27,156.3
2016-06-28,155.95
2016-06-29,158.8
2016-06-30,160.0
2016-07-01,156.1
2016-07-04,158.0
2016-07-05,157.75
2016-07-07,159.05
2016-07-08,157.3
2016-07-11,160.45
2016-07-12,164.1
2016-07-13,159.95
2016-07-14,161.75
2016-07-15,160.8
2016-07-18,158.6
2016-07-19,162.0
2016-07-20,162.25
2016-07-21,161.15
2016-07-22,160.8
2016-07-25,163.9
2016-07-26,161.6
2016-07-27,161.95
2016-07-28,162.55
2016-07-29,162.5
2016-08-01,162.6
2016-08-02,162.4
2016-08-03,159.9
2016-08-04,160.8
2016-08-05,161.35
2016-08-08,162.45
2016-08-09,164.95
2016-08-10,163.8
2016-08-11,162.1
2016-08-12,162.85
2016-08-16,161.8
2016-08-17,161.55
2016-08-18,162.75
2016-08-19,162.7
2016-08-22,160.15
2016-08-23,159.55
2016-08-24,161.8
2016-08-25,161.4
2016-08-26,160.8
2016-08-29,163.6
2016-08-30,164.65
2016-08-31,163.4
2016-09-01,160.75
2016-09-02,161.2
2016-09-06,161.1
2016-09-07,162.65
2016-09-08,169.25
2016-09-09,168.5
2016-09-12,169.15
2016-09-14,169.35
2016-09-15,171.0
2016-09-16,171.65
2016-09-19,173.05
2016-09-20,171.9
2016-09-21,171.6
2016-09-22,172.5
2016-09-23,173.1
2016-09-26,172.1
2016-09-27,172.25
2016-09-28,172.75
2016-09-29,170.35
2016-09-30,171.1
2016-10-03,171.25
2016-10-04,171.15
2016-10-05,175.15
2016-10-06,171.35
2016-10-07,173.1
2016-10-10,172.55
2016-10-13,168.85
2016-10-14,168.45
2016-10-17,167.75
2016-10-18,170.45
2016-10-19,170.45
2016-10-20,170.25
2016-10-21,170.4
2016-10-24,170.2
2016-10-25,169.7
2016-10-26,169.0
2016-10-27,169.1
2016-10-28,169.1
2016-10-30,169.55
2016-11-01,168.3
2016-11-02,167.05
2016-11-03,165.9
2016-11-04,165.1
2016-11-07,165.85
2016-11-08,166.25
2016-11-09,161.25
2016-11-10,163.7
2016-11-11,160.85
2016-11-15,158.2
2016-11-16,158.0
2016-11-17,157.1
2016-11-18,157.2
2016-11-21,156.2
2016-11-22,155.4
2016-11-23,156.8
2016-11-24,157.2
2016-11-25,160.0
2016-11-28,159.4
2016-11-29,159.65
2016-11-30,159.75
2016-12-01,159.6
2016-12-02,158.3
2016-12-05,157.35
2016-12-06,159.7
2016-12-07,159.55
2016-12-08,159.5
2016-12-09,159.75
2016-12-12,157.95
2016-12-13,161.45
2016-12-14,159.4
2016-12-15,158.6
2016-12-16,159.15
2016-12-19,158.6
2016-12-20,158.9
2016-12-21,160.45
2016-12-22,159.0
2016-12-23,158.5
2016-12-26,157.6
2016-12-27,157.5
2016-12-28,157.0
2016-12-29,157.7
2016-12-30,158.4
2017-01-02,159.25
2017-01-03,159.65
2017-01-04,160.35
2017-01-05,160.6
2017-01-06,159.75
2017-01-09,159.3
2017-01-10,158.85
2017-01-11,160.05
2017-01-12,160.3
2017-01-13,159.55
2017-01-16,161.55
2017-01-17,161.05
2017-01-18,161.3
2017-01-19,162.15
2017-01-20,160.65
2017-01-23,162.2
2017-01-24,163.45
2017-01-25,166.15
2017-01-27,165.7
2017-01-30,165.7
2017-01-31,164.8
2017-02-01,167.05
2017-02-02,170.0
2017-02-03,169.6
2017-02-06,170.2
2017-02-07,168.7
2017-02-08,168.35
2017-02-09,168.75
2017-02-10,168.2
2017-02-13,167.6
2017-02-14,168.55
2017-02-15,167.7
2017-02-16,167.5
2017-02-17,167.3
2017-02-20,168.0
2017-02-21,167.7
2017-02-22,167.6
2017-02-23,167.9
2017-02-27,166.55
2017-02-28,167.45
2017-03-01,169.05
2017-03-02,168.15
2017-03-03,168.05
2017-03-06,168.3
2017-03-07,168.05
2017-03-08,167.6
2017-03-09,167.35
2017-03-10,167.25
2017-03-14,168.8
2017-03-15,168.85
2017-03-16,168.9
2017-03-17,168.8
2017-03-20,168.75
2017-03-21,169.65
2017-03-22,168.35
2017-03-23,169.5
2017-03-24,170.3
2017-03-27,169.75
2017-03-28,170.15
2017-03-29,169.5
2017-03-30,170.75
2017-03-31,168.85
2017-04-03,169.3
2017-04-05,172.5
2017-04-06,173.95
2017-04-07,173.55
2017-04-10,177.15
2017-04-11,178.65
2017-04-12,179.2
2017-04-13,179.75
2017-04-17,191.3
2017-04-18,189.5
2017-04-19,189.5
2017-04-20,191.1
2017-04-21,190.45
2017-04-24,193.0
2017-04-25,196.05
2017-04-26,194.65
2017-04-27,193.6
2017-04-28,192.65
2017-05-02,193.65
2017-05-03,196.45
2017-05-04,194.65
2017-05-05,193.15
2017-05-08,199.9
2017-05-09,199.8
2017-05-10,202.15
2017-05-11,200.85
2017-05-12,201.4
2017-05-15,201.5
2017-05-16,203.0
2017-05-17,201.7
2017-05-18,199.3
2017-05-19,200.0
2017-05-22,201.35
2017-05-23,199.25
2017-05-24,198.55
2017-05-25,200.45
2017-05-26,200.6
2017-05-29,198.2
2017-05-30,198.45
2017-05-31,200.55
2017-06-01,200.65
2017-06-02,200.15
2017-06-05,200.25
2017-06-06,198.95
2017-06-07,199.5
2017-06-08,198.95
2017-06-09,199.1
2017-06-12,198.5
2017-06-13,198.45
2017-06-14,198.8
2017-06-15,201.4
2017-06-16,202.15
2017-06-19,202.95
2017-06-20,202.35
2017-06-21,204.7
2017-06-22,205.7
2017-06-23,205.85
2017-06-27,204.45
2017-06-28,204.35
2017-06-29,204.35
2017-06-30,202.35
2017-07-03,202.95
2017-07-04,202.65
2017-07-05,204.25
2017-07-06,205.8
2017-07-07,204.65
2017-07-10,205.9
2017-07-11,205.3
2017-07-12,205.7
2017-07-13,204.5
2017-07-14,204.15
2017-07-17,205.65
2017-07-18,203.25
2017-07-19,202.35
2017-07-20,204.2
2017-07-21,204.15
2017-07-24,204.6
2017-07-25,204.95
2017-07-26,205.3
2017-07-27,206.55
2017-07-28,206.2
2017-07-31,204.6
2017-08-01,202.7
2017-08-02,202.55
2017-08-03,203.25
2017-08-04,203.95
2017-08-07,204.3
2017-08-08,202.25
2017-08-09,202.2
2017-08-10,201.3
2017-08-11,200.0
2017-08-14,203.95
2017-08-16,200.95
2017-08-17,203.8
2017-08-18,201.35
2017-08-21,201.15
2017-08-22,200.6
2017-08-23,205.05
2017-08-24,203.65
2017-08-28,204.8
2017-08-29,202.5
2017-08-30,202.9
2017-08-31,203.25
2017-09-01,198.9
2017-09-04,199.75
2017-09-05,200.05
2017-09-06,200.0
2017-09-07,196.7
2017-09-08,195.8
2017-09-11,198.0
2017-09-12,199.8
2017-09-13,199.25
2017-09-14,202.8
2017-09-15,200.25
2017-09-18,200.9
2017-09-19,200.5
2017-09-20,201.35
2017-09-21,199.1
2017-09-22,197.25
2017-09-25,196.05
2017-09-26,196.2
2017-09-27,194.5
2017-09-28,194.8
2017-09-29,196.75
2017-10-03,198.0
2017-10-04,197.75
2017-10-05,197.6
2017-10-06,197.75
2017-10-09,200.35
2017-10-10,199.8
2017-10-11,198.1
2017-10-12,201.4
2017-10-13,201.7
2017-10-16,201.45
2017-10-17,202.5
2017-10-18,205.3
2017-10-19,205.65
2017-10-23,204.75
2017-10-24,207.9
2017-10-25,203.4
2017-10-26,203.5
2017-10-27,201.6
2017-10-30,204.05
2017-10-31,204.95
2017-11-01,214.45
2017-11-02,212.75
2017-11-03,213.6
2017-11-06,216.3
2017-11-07,211.4
2017-11-08,207.65
2017-11-09,206.6
2017-11-10,206.4
2017-11-13,205.3
2017-11-14,206.9
2017-11-15,204.35
2017-11-16,204.75
2017-11-17,212.25
2017-11-20,213.75
2017-11-21,213.55
2017-11-22,212.2
2017-11-23,208.65
2017-11-24,208.5
2017-11-27,211.15
2017-11-28,211.9
2017-11-29,211.3
2017-11-30,211.3
2017-12-01,208.8
2017-12-04,206.15
2017-12-05,206.8
2017-12-06,204.45
2017-12-07,207.6
2017-12-08,208.55
2017-12-11,208.05
2017-12-12,206.8
2017-12-13,205.15
2017-12-14,204.0
2017-12-15,216.9
2017-12-18,215.1
2017-12-19,214.75
2017-12-20,215.55
2017-12-21,225.55
2017-12-22,228.6
2017-12-26,230.2
2017-12-27,228.55
2017-12-28,230.8
2017-12-29,230.5
