Date,NATCOPHARM
2014-01-17,774.25
2014-01-20,770.1
2014-01-21,785.1
2014-01-22,798.55
2014-01-23,801.2
2014-01-24,794.45
2014-01-27,773.85
2014-01-28,785.9
2014-01-29,774.7
2014-01-30,731.0
2014-01-31,743.05
2014-02-03,724.65
2014-02-04,724.5
2014-02-05,743.9
2014-02-06,735.2
2014-02-07,745.55
2014-02-10,769.15
2014-02-11,764.55
2014-02-12,767.75
2014-02-13,741.35
2014-02-14,729.25
2014-02-17,770.25
2014-02-18,783.4
2014-02-19,782.15
2014-02-20,773.8
2014-02-21,803.55
2014-02-24,799.6
2014-02-25,795.25
2014-02-26,830.9
2014-02-28,842.9
2014-03-03,858.15
2014-03-04,857.3
2014-03-05,862.1
2014-03-06,869.35
2014-03-07,847.55
2014-03-10,855.7
2014-03-11,836.3
2014-03-12,842.5
2014-03-13,838.05
2014-03-14,824.05
2014-03-18,829.8
2014-03-19,837.0
2014-03-20,823.7
2014-03-21,805.9
2014-03-22,817.0
2014-03-24,809.85
2014-03-25,813.6
2014-03-26,794.15
2014-03-27,789.25
2014-03-28,794.3
2014-03-31,798.55
2014-04-01,685.0
2014-04-02,714.35
2014-04-03,714.4
2014-04-04,747.75
2014-04-07,742.3
2014-04-09,724.65
2014-04-10,718.65
2014-04-11,713.6
2014-04-15,710.25
2014-04-16,706.7
2014-04-17,714.65
2014-04-21,768.55
2014-04-22,771.2
2014-04-23,836.45
2014-04-25,818.7
2014-04-28,840.8
2014-04-29,834.95
2014-04-30,802.0
2014-05-02,807.0
2014-05-05,802.1
2014-05-06,793.8
2014-05-07,799.4
2014-05-08,792.35
2014-05-09,786.85
2014-05-12,780.4
2014-05-13,769.55
2014-05-14,760.3
2014-05-15,767.6
2014-05-16,757.95
2014-05-19,713.25
2014-05-20,728.45
2014-05-21,753.0
2014-05-22,746.2
2014-05-23,763.55
2014-05-26,745.2
2014-05-27,765.1
2014-05-28,765.2
2014-05-29,749.45
2014-05-30,755.5
2014-06-02,759.35
2014-06-03,752.35
2014-06-04,743.7
2014-06-05,760.15
2014-06-06,789.3
2014-06-09,770.9
2014-06-10,788.0
2014-06-11,806.55
2014-06-12,854.15
2014-06-13,891.0
2014-06-16,902.55
2014-06-17,948.85
2014-06-18,961.45
2014-06-19,1031.95
2014-06-20,1130.7
2014-06-23,1122.2
2014-06-24,1113.6
2014-06-25,1026.1
2014-06-26,997.2
2014-06-27,978.15
2014-08-06,1057.55
2014-08-07,1053.9
2014-08-08,1009.45
2014-08-11,1040.6
2014-08-12,1034.7
2014-08-13,1086.4
2014-08-14,1117.05
2014-08-18,1112.35
2014-08-19,1118.95
2014-08-20,1106.55
2014-08-21,1159.55
2014-08-22,1214.15
2014-08-25,1201.65
2014-08-26,1182.3
2014-08-27,1200.2
2014-08-28,1204.25
2014-09-01,1264.45
2014-09-02,1327.65
2014-09-03,1353.5
2014-09-04,1371.25
2014-09-05,1439.8
2014-09-08,1510.15
2014-09-09,1487.6
2014-09-10,1493.9
2014-09-11,1474.55
2014-09-12,1495.25
2014-09-15,1548.0
2014-09-16,1548.35
2014-09-17,1524.25
2014-09-18,1490.95
2014-09-19,1524.5
2014-09-22,1528.6
2014-09-23,1499.35
2014-09-24,1452.3
2014-09-25,1427.65
2014-09-26,1387.05
2014-09-29,1420.7
2014-09-30,1453.75
2014-10-01,1518.7
2014-10-07,1528.95
2014-10-08,1423.85
2014-10-09,1412.0
2014-10-10,1377.15
2014-10-13,1393.55
2014-10-14,1411.45
2014-10-16,1334.35
2014-10-17,1270.55
2014-10-20,1264.8
2014-10-21,1320.85
2014-10-22,1431.45
2014-10-23,1446.0
2014-10-27,1379.55
2014-10-28,1375.45
2014-10-29,1395.6
2014-10-30,1438.5
2014-10-31,1441.85
2014-11-03,1446.25
2014-11-05,1405.5
2014-11-07,1386.65
2014-11-10,1370.1
2014-11-11,1397.65
2014-11-12,1445.85
2014-11-13,1404.9
2014-11-14,1385.2
2014-11-17,1384.5
2014-11-18,1382.5
2014-11-19,1391.05
2014-11-20,1379.6
2014-11-21,1351.8
2014-11-24,1328.6
2014-11-25,1341.25
2014-11-26,1316.9
2014-11-27,1393.05
2014-11-28,1363.1
2014-12-01,1334.3
2014-12-02,1413.35
2014-12-03,1497.6
2014-12-04,1505.65
2014-12-05,1476.25
2014-12-08,1473.85
2014-12-09,1415.65
2014-12-10,1457.6
2014-12-11,1432.95
2014-12-12,1475.3
2014-12-15,1443.95
2014-12-16,1334.7
2014-12-17,1325.35
2014-12-18,1379.7
2014-12-19,1342.7
2014-12-22,1364.55
2014-12-23,1370.35
2014-12-24,1373.0
2014-12-26,1360.2
2014-12-29,1370.55
2014-12-30,1451.95
2014-12-31,1530.25
2015-01-01,1519.65
2015-01-02,1529.3
2015-01-05,1497.7
2015-01-06,1428.35
2015-01-07,1404.85
2015-01-08,1430.3
2015-01-09,1411.65
2015-01-12,1423.8
2015-01-13,1434.5
2015-01-14,1425.1
2015-01-15,1468.9
2015-01-16,1530.2
2015-01-19,1544.25
2015-01-20,1517.15
2015-01-21,1430.75
2015-01-22,1410.9
2015-01-23,1362.25
2015-01-27,1368.8
2015-01-28,1360.1
2015-01-29,1365.55
2015-01-30,1381.1
2015-02-02,1365.25
2015-02-03,1382.5
2015-02-04,1362.8
2015-02-05,1366.5
2015-02-06,1368.65
2015-02-09,1365.65
2015-02-10,1436.5
2015-02-11,1435.25
2015-02-12,1402.4
2015-02-13,1402.5
2015-02-16,1404.25
2015-02-18,1402.65
2015-02-19,1391.95
2015-02-20,1387.65
2015-02-23,1382.6
2015-02-24,1366.0
2015-02-25,1359.35
2015-02-26,1333.8
2015-02-27,1354.5
2015-02-28,1373.9
2015-03-02,1428.2
2015-03-03,1552.0
2015-03-04,1494.7
2015-03-05,1509.05
2015-03-09,1552.35
2015-03-10,1646.1
2015-03-11,1790.05
2015-03-12,2055.8
2015-03-13,2217.95
2015-03-16,2110.55
2015-03-17,2138.1
2015-03-18,2166.15
2015-03-19,2166.2
2015-03-20,1949.6
2015-03-23,1992.95
2015-03-24,2125.55
2015-03-25,2146.9
2015-03-26,2101.6
2015-03-27,2112.65
2015-03-30,2086.6
2015-03-31,2108.95
2015-04-01,2319.8
2015-04-06,2428.15
2015-04-07,2590.8
2015-04-08,2619.75
2015-04-09,2567.2
2015-04-10,2484.2
2015-04-13,2397.7
2015-04-15,2352.1
2015-04-16,2374.15
2015-04-17,2339.85
2015-04-20,2244.25
2015-04-21,2155.55
2015-04-22,2064.5
2015-04-23,2013.5
2015-04-24,1938.65
2015-04-27,1850.65
2015-04-28,2064.7
2015-04-29,2103.75
2015-04-30,2137.95
2015-05-04,2184.85
2015-05-05,2176.1
2015-05-06,1991.65
2015-05-07,2010.1
2015-05-08,2073.05
2015-05-11,2098.5
2015-05-12,2077.15
2015-05-13,2087.7
2015-05-14,2126.75
2015-05-15,2314.7
2015-05-18,2448.3
2015-05-19,2416.5
2015-05-20,2374.4
2015-05-21,2295.0
2015-05-22,2281.7
2015-05-25,2335.7
2015-05-26,2285.4
2015-05-27,2258.05
2015-05-28,2212.3
2015-05-29,2213.3
2015-06-01,2220.2
2015-06-02,2150.15
2015-06-03,2074.25
2015-06-04,2111.6
2015-06-05,2107.6
2015-06-08,2086.5
2015-06-09,2096.55
2015-06-10,2101.85
2015-06-11,2050.1
2015-06-12,2020.95
2015-06-15,2019.55
2015-06-16,2003.25
2015-06-17,2017.05
2015-06-18,2076.75
2015-06-19,2190.05
2015-06-22,2210.55
2015-06-23,2166.05
2015-06-24,2176.75
2015-06-25,2209.05
2015-06-26,2205.9
2015-06-29,2235.3
2015-06-30,2283.45
2015-07-01,2353.45
2015-07-02,2337.75
2015-07-03,2305.5
2015-07-06,2305.1
2015-07-07,2287.15
2015-07-08,2241.15
2015-07-09,2238.6
2015-07-10,2236.0
2015-07-13,2256.75
2015-07-14,2272.95
2015-07-15,2294.65
2015-07-16,2383.95
2015-07-17,2434.05
2015-07-20,2439.15
2015-07-21,2336.7
2015-07-22,2337.45
2015-07-23,2309.45
2015-07-24,2300.3
2015-07-27,2270.45
2015-07-28,2283.7
2015-07-29,2285.35
2015-07-30,2314.2
2015-07-31,2312.95
2015-08-03,2314.75
2015-08-04,2320.45
2015-08-05,2321.75
2015-08-06,2416.95
2015-08-07,2394.8
2015-08-10,2489.1
2015-08-11,2471.15
2015-08-12,2415.2
2015-08-13,2279.9
2015-08-14,2318.45
2015-08-17,2240.75
2015-08-18,2242.25
2015-08-19,2410.75
2015-08-20,2334.9
2015-08-21,2320.45
2015-08-24,2026.8
2015-08-25,2143.9
2015-08-26,2146.75
2015-08-27,2287.05
2015-08-28,2273.6
2015-08-31,2251.3
2015-09-01,2251.05
2015-09-02,2251.05
2015-09-03,2260.45
2015-09-04,2254.65
2015-09-07,2172.15
2015-09-08,2180.35
2015-09-09,2203.25
2015-09-10,2183.8
2015-09-11,2213.45
2015-09-14,2225.7
2015-09-15,2221.0
2015-09-16,2257.8
2015-09-18,2257.1
2015-09-21,2255.6
2015-09-22,2243.4
2015-09-23,2259.05
2015-09-24,2287.15
2015-09-28,2404.2
2015-09-29,2387.25
2015-09-30,2471.5
2015-10-01,2441.2
2015-10-05,2492.45
2015-10-06,2496.95
2015-10-07,2479.9
2015-10-08,2443.85
2015-10-09,2481.4
2015-10-12,2499.0
2015-10-13,2509.7
2015-10-14,2588.4
2015-10-15,2588.55
2015-10-16,2597.65
2015-10-19,2603.3
2015-10-20,2610.45
2015-10-21,2612.6
2015-10-23,2567.7
2015-10-26,2566.95
2015-10-27,2566.35
2015-10-28,2566.85
2015-10-29,2566.95
2015-10-30,2560.5
2015-11-02,2539.1
2015-11-03,2529.1
2015-11-04,2538.3
2015-11-05,2524.7
2015-11-06,2476.1
2015-11-09,2462.05
2015-11-10,2459.4
2015-11-11,2469.25
2015-11-13,2458.35
2015-11-16,2455.8
2015-11-17,2469.05
2015-11-18,2496.05
2015-11-19,2555.65
2015-11-20,2581.55
2015-11-23,2590.75
2015-11-24,2578.6
2015-11-26,543.85
2015-11-27,546.9
2015-11-30,528.85
2015-12-01,526.3
2015-12-02,515.4
2015-12-03,515.1
2015-12-04,499.8
2015-12-07,498.8
2015-12-08,507.5
2015-12-09,511.4
2015-12-10,527.75
2015-12-11,532.6
2015-12-14,546.75
2015-12-15,547.2
2015-12-16,541.4
2015-12-17,557.4
2015-12-18,546.0
2015-12-21,560.8
2015-12-22,564.75
2015-12-23,575.9
2015-12-24,571.3
2015-12-28,566.2
2015-12-29,566.0
2015-12-30,563.8
2015-12-31,579.3
2016-01-01,576.4
2016-01-04,563.3
2016-01-05,596.15
2016-01-06,614.75
2016-01-07,588.0
2016-01-08,601.6
2016-01-11,587.4
2016-01-12,590.65
2016-01-13,579.55
2016-01-14,546.8
2016-01-15,531.35
2016-01-18,500.75
2016-01-19,510.8
2016-01-20,507.35
2016-01-21,519.25
2016-01-22,528.05
2016-01-25,544.05
2016-01-27,544.8
2016-01-28,533.3
2016-01-29,529.05
2016-02-01,523.45
2016-02-02,516.25
2016-02-03,501.05
2016-02-04,489.9
2016-02-05,497.45
2016-02-08,488.1
2016-02-09,462.45
2016-02-10,440.9
2016-02-11,444.95
2016-02-12,450.65
2016-02-15,461.55
2016-02-16,454.75
2016-02-17,461.7
2016-02-18,461.75
2016-02-19,465.3
2016-02-22,477.55
2016-02-23,467.25
2016-02-24,455.1
2016-02-25,444.1
2016-02-26,421.3
2016-02-29,415.95
2016-03-01,426.3
2016-03-02,437.6
2016-03-03,477.2
2016-03-04,483.5
2016-03-08,489.9
2016-03-09,493.9
2016-03-10,486.9
2016-03-11,499.3
2016-03-14,505.2
2016-03-15,489.65
2016-03-16,477.9
2016-03-17,466.15
2016-03-18,472.4
2016-03-21,475.3
2016-03-22,464.1
2016-03-23,469.45
2016-03-28,408.2
2016-03-29,393.1
2016-03-30,397.65
2016-03-31,412.7
2016-04-01,418.15
2016-04-04,425.5
2016-04-05,424.9
2016-04-06,439.5
2016-04-07,439.95
2016-04-08,438.85
2016-04-11,440.35
2016-04-12,442.65
2016-04-13,445.45
2016-04-18,446.1
2016-04-20,450.1
2016-04-21,470.4
2016-04-22,472.6
2016-04-25,479.2
2016-04-26,489.0
2016-04-27,495.2
2016-04-28,495.85
2016-04-29,489.7
2016-05-02,478.8
2016-05-03,464.75
2016-05-04,455.2
2016-05-05,466.5
2016-05-06,454.9
2016-05-09,460.2
2016-05-10,450.6
2016-05-11,455.15
2016-05-12,456.15
2016-05-13,452.35
2016-05-16,451.6
2016-05-17,450.85
2016-05-18,456.3
2016-05-19,455.65
2016-05-20,453.25
2016-05-23,456.2
2016-05-24,446.35
2016-05-25,451.5
2016-05-26,464.05
2016-05-27,465.05
2016-05-30,484.6
2016-05-31,482.4
2016-06-01,479.5
2016-06-02,476.75
2016-06-03,518.35
2016-06-06,527.5
2016-06-07,524.65
2016-06-08,518.3
2016-06-09,520.15
2016-06-10,523.9
2016-06-13,518.35
2016-06-14,515.4
2016-06-15,512.3
2016-06-16,505.7
2016-06-17,508.6
2016-06-20,500.5
2016-06-21,501.95
2016-06-22,528.95
2016-06-23,551.75
2016-06-24,574.5
2016-06-27,590.95
2016-06-28,573.65
2016-06-29,577.05
2016-06-30,579.95
2016-07-01,568.75
2016-07-04,594.2
2016-07-05,587.25
2016-07-07,590.8
2016-07-08,584.3
2016-07-11,605.25
2016-07-12,593.5
2016-07-13,581.6
2016-07-14,580.0
2016-07-15,581.8
2016-07-18,584.6
2016-07-19,585.1
2016-07-20,594.95
2016-07-21,586.3
2016-07-22,597.65
2016-07-25,601.65
2016-07-26,591.0
2016-07-27,613.5
2016-07-28,626.65
2016-07-29,632.15
2016-08-01,611.3
2016-08-02,602.7
2016-08-03,608.1
2016-08-04,630.2
2016-08-05,628.55
2016-08-08,637.7
2016-08-09,626.85
2016-08-10,633.65
2016-08-11,639.4
2016-08-12,632.85
2016-08-16,640.5
2016-08-17,645.65
2016-08-18,642.8
2016-08-19,642.25
2016-08-22,654.7
2016-08-23,658.15
2016-08-24,654.6
2016-08-25,682.9
2016-08-26,682.2
2016-08-29,677.55
2016-08-30,685.5
2016-08-31,688.9
2016-09-01,675.65
2016-09-02,677.2
2016-09-06,682.0
2016-09-07,677.9
2016-09-08,667.3
2016-09-09,667.25
2016-09-12,638.05
2016-09-14,645.35
2016-09-15,638.5
2016-09-16,656.35
2016-09-19,644.0
2016-09-20,647.1
2016-09-21,636.95
2016-09-22,631.8
2016-09-23,621.45
2016-09-26,622.25
2016-09-27,616.95
2016-09-28,619.75
2016-09-29,598.1
2016-09-30,596.85
2016-10-03,599.35
2016-10-04,607.4
2016-10-05,604.6
2016-10-06,609.9
2016-10-07,604.35
2016-10-10,596.9
2016-10-13,593.7
2016-10-14,611.1
2016-10-17,598.0
2016-10-18,598.55
2016-10-19,597.7
2016-10-20,588.15
2016-10-21,598.9
2016-10-24,597.35
2016-10-25,597.7
2016-10-26,581.15
2016-10-27,573.8
2016-10-28,583.05
2016-10-30,595.8
2016-11-01,594.5
2016-11-02,586.65
2016-11-03,577.15
2016-11-04,564.85
2016-11-07,583.65
2016-11-08,571.55
2016-11-09,591.65
2016-11-10,618.75
2016-11-11,620.0
2016-11-15,653.6
2016-11-16,636.35
2016-11-17,657.9
2016-11-18,639.95
2016-11-21,582.55
2016-11-22,590.75
2016-11-23,588.7
2016-11-24,590.5
2016-11-25,598.8
2016-11-28,614.95
2016-11-29,603.05
2016-11-30,603.8
2016-12-01,601.3
2016-12-02,588.25
2016-12-05,588.55
2016-12-06,596.6
2016-12-07,593.8
2016-12-08,599.35
2016-12-09,599.3
2016-12-12,600.1
2016-12-13,597.75
2016-12-14,588.95
2016-12-15,589.55
2016-12-16,594.95
2016-12-19,592.5
2016-12-20,589.1
2016-12-21,595.5
2016-12-22,595.1
2016-12-23,583.25
2016-12-26,578.4
2016-12-27,585.25
2016-12-28,606.55
2016-12-29,598.75
2016-12-30,579.65
2017-01-02,584.6
2017-01-03,583.3
2017-01-04,593.95
2017-01-05,597.35
2017-01-06,624.95
2017-01-09,636.55
2017-01-10,637.0
2017-01-11,642.85
2017-01-12,640.9
2017-01-13,636.15
2017-01-16,660.6
2017-01-17,650.45
2017-01-18,646.25
2017-01-19,642.75
2017-01-20,633.15
2017-01-23,612.3
2017-01-24,639.35
2017-01-25,649.35
2017-01-27,663.45
2017-01-30,659.85
2017-01-31,690.9
2017-02-01,671.55
2017-02-02,691.65
2017-02-03,719.5
2017-02-06,749.25
2017-02-07,784.7
2017-02-08,754.15
2017-02-09,751.75
2017-02-10,767.8
2017-02-13,766.75
2017-02-14,776.0
2017-02-15,758.2
2017-02-16,767.05
2017-02-17,764.0
2017-02-20,780.95
2017-02-21,781.55
2017-02-22,775.3
2017-02-23,810.25
2017-02-27,823.4
2017-02-28,804.1
2017-03-01,784.5
2017-03-02,766.65
2017-03-03,772.1
2017-03-06,769.5
2017-03-07,767.7
2017-03-08,786.45
2017-03-09,780.7
2017-03-10,781.4
2017-03-14,793.2
2017-03-15,789.9
2017-03-16,788.1
2017-03-17,792.25
2017-03-20,803.6
2017-03-21,794.15
2017-03-22,787.8
2017-03-23,793.8
2017-03-24,783.55
2017-03-27,771.2
2017-03-28,783.85
2017-03-29,807.5
2017-03-30,830.4
2017-03-31,849.2
2017-04-03,864.8
2017-04-05,866.25
2017-04-06,859.5
2017-04-07,860.3
2017-04-10,853.95
2017-04-11,851.35
2017-04-12,880.55
2017-04-13,908.45
2017-04-17,980.1
2017-04-18,988.7
2017-04-19,966.55
2017-04-20,946.25
2017-04-21,932.3
2017-04-24,925.4
2017-04-25,924.55
2017-04-26,920.95
2017-04-27,927.15
2017-04-28,923.95
2017-05-02,920.7
2017-05-03,889.0
2017-05-04,891.85
2017-05-05,902.0
2017-05-08,907.35
2017-05-09,894.7
2017-05-10,897.8
2017-05-11,914.5
2017-05-12,908.0
2017-05-15,934.35
2017-05-16,949.7
2017-05-17,955.85
2017-05-18,936.0
2017-05-19,922.0
2017-05-22,911.4
2017-05-23,899.95
2017-05-24,891.0
2017-05-25,889.85
2017-05-26,897.5
2017-05-29,888.8
2017-05-30,943.25
2017-05-31,933.7
2017-06-01,944.45
2017-06-02,955.85
2017-06-05,965.9
2017-06-06,966.65
2017-06-07,996.3
2017-06-08,1022.2
2017-06-09,1077.45
2017-06-12,1021.85
2017-06-13,1001.95
2017-06-14,1003.65
2017-06-15,968.95
2017-06-16,989.35
2017-06-19,978.45
2017-06-20,969.95
2017-06-21,973.45
2017-06-22,970.25
2017-06-23,972.35
2017-06-27,968.05
2017-06-28,941.7
2017-06-29,937.55
2017-06-30,1001.7
2017-07-03,1017.8
2017-07-04,989.0
2017-07-05,984.0
2017-07-06,1002.7
2017-07-07,1007.1
2017-07-10,1000.15
2017-07-11,988.5
2017-07-12,995.2
2017-07-13,989.3
2017-07-14,993.55
2017-07-17,987.95
2017-07-18,976.95
2017-07-19,1000.3
2017-07-20,1004.65
2017-07-21,993.6
2017-07-24,990.95
2017-07-25,996.45
2017-07-26,1001.4
2017-07-27,990.9
2017-07-28,977.8
2017-07-31,972.85
2017-08-01,968.2
2017-08-02,963.0
2017-08-03,968.65
2017-08-04,949.5
2017-08-07,960.9
2017-08-08,923.65
2017-08-09,829.45
2017-08-10,695.75
2017-08-11,699.1
2017-08-14,738.45
2017-08-16,763.45
2017-08-17,772.55
2017-08-18,755.85
2017-08-21,722.5
2017-08-22,736.2
2017-08-23,722.75
2017-08-24,724.8
2017-08-28,714.2
2017-08-29,722.7
2017-08-30,720.95
2017-08-31,719.0
2017-09-01,717.05
2017-09-04,703.55
2017-09-05,702.95
2017-09-06,702.0
2017-09-07,717.45
2017-09-08,723.75
2017-09-11,734.55
2017-09-12,739.45
2017-09-13,766.95
2017-09-14,793.75
2017-09-15,809.55
2017-09-18,805.9
2017-09-19,798.7
2017-09-20,794.7
2017-09-21,805.95
2017-09-22,798.65
2017-09-25,795.45
2017-09-26,785.7
2017-09-27,769.45
2017-09-28,785.6
2017-09-29,787.05
2017-10-03,793.7
2017-10-04,952.4
2017-10-05,982.25
2017-10-06,993.1
2017-10-09,986.8
2017-10-10,991.1
2017-10-11,987.6
2017-10-12,992.85
2017-10-13,989.65
2017-10-16,989.7
2017-10-17,986.7
2017-10-18,990.6
2017-10-19,987.0
2017-10-23,987.95
2017-10-24,979.9
2017-10-25,977.0
2017-10-26,979.45
2017-10-27,964.05
2017-10-30,966.15
2017-10-31,968.15
2017-11-01,970.95
2017-11-02,995.0
2017-11-03,956.75
2017-11-06,958.75
2017-11-07,929.85
2017-11-08,931.6
2017-11-09,913.45
2017-11-10,916.8
2017-11-13,933.5
2017-11-14,929.2
2017-11-15,904.55
2017-11-16,894.7
2017-11-17,900.55
2017-11-20,900.65
2017-11-21,905.75
2017-11-22,907.1
2017-11-23,908.5
2017-11-24,924.25
2017-11-27,932.15
2017-11-28,926.15
2017-11-29,917.25
2017-11-30,940.6
2017-12-01,955.9
2017-12-04,947.35
2017-12-05,946.15
2017-12-06,936.75
2017-12-07,930.0
2017-12-08,931.4
2017-12-11,959.65
2017-12-12,960.75
2017-12-13,961.85
2017-12-14,1024.2
2017-12-15,1023.65
2017-12-18,1009.45
2017-12-19,983.0
2017-12-20,989.0
2017-12-21,970.8
2017-12-22,984.55
2017-12-26,974.95
2017-12-27,971.1
2017-12-28,957.35
2017-12-29,961.7
