Date,HSIL
2013-07-12,87.05
2013-07-15,86.75
2013-07-16,86.1
2013-07-17,87.5
2013-07-18,87.0
2013-07-19,86.8
2013-07-22,85.95
2013-07-23,88.0
2013-07-24,87.0
2013-07-25,86.75
2013-07-26,85.95
2013-07-29,83.1
2013-07-30,79.15
2013-07-31,77.35
2013-08-01,74.0
2013-08-02,73.55
2013-08-05,75.0
2013-08-06,76.35
2013-08-07,78.4
2013-08-08,80.7
2013-08-12,83.85
2013-08-13,85.25
2013-08-14,85.4
2013-08-16,85.35
2013-08-19,85.45
2013-08-20,84.65
2013-08-21,84.05
2013-08-22,81.0
2013-08-23,83.15
2013-08-26,81.35
2013-08-27,80.0
2013-08-28,76.85
2013-08-29,79.95
2013-08-30,79.85
2013-09-02,80.85
2013-09-03,79.65
2013-09-04,80.1
2013-09-05,81.55
2013-09-06,81.05
2013-09-10,82.05
2013-09-11,84.0
2013-09-12,85.05
2013-09-13,85.6
2013-09-16,85.7
2013-09-17,86.3
2013-09-18,86.0
2013-09-19,86.95
2013-09-20,82.7
2013-09-23,79.15
2013-09-24,78.9
2013-09-25,77.55
2013-09-26,78.45
2013-09-27,77.75
2013-09-30,77.25
2013-10-01,77.4
2013-10-03,78.8
2013-10-04,78.75
2013-10-07,78.45
2013-10-08,78.2
2013-10-09,77.95
2013-10-10,77.8
2013-10-11,77.95
2013-10-14,78.15
2013-10-15,77.8
2013-10-17,77.95
2013-10-18,78.15
2013-10-21,83.9
2013-10-22,82.5
2013-10-23,82.95
2013-10-24,83.05
2013-10-25,81.0
2013-10-28,79.9
2013-10-29,80.4
2013-10-30,81.75
2013-10-31,81.8
2013-11-01,83.2
2013-11-03,84.3
2013-11-05,91.75
2013-11-06,95.95
2013-11-07,91.75
2013-11-08,90.3
2013-11-11,94.9
2013-11-12,98.75
2013-11-13,100.4
2013-11-14,101.1
2013-11-18,103.9
2013-11-19,100.75
2013-11-20,100.15
2013-11-21,98.9
2013-11-22,98.75
2013-11-25,97.5
2013-11-26,96.55
2013-11-27,99.4
2013-11-28,101.95
2013-11-29,104.95
2013-12-02,109.6
2013-12-03,111.2
2013-12-04,111.45
2013-12-05,105.2
2013-12-06,104.05
2013-12-09,101.25
2013-12-10,98.75
2013-12-11,97.45
2013-12-12,98.95
2013-12-13,93.8
2013-12-16,93.25
2013-12-17,95.25
2013-12-18,95.25
2013-12-19,95.9
2013-12-20,97.05
2013-12-23,100.65
2013-12-24,102.25
2013-12-26,99.45
2013-12-27,103.95
2013-12-30,105.2
2013-12-31,104.35
2014-01-01,105.8
2014-01-02,104.9
2014-01-03,106.35
2014-01-06,108.7
2014-01-07,108.65
2014-01-08,104.7
2014-01-09,102.85
2014-01-10,101.65
2014-01-13,103.1
2014-01-14,101.95
2014-01-15,104.25
2014-01-16,102.75
2014-01-17,97.2
2014-01-20,97.05
2014-01-21,100.1
2014-01-22,97.2
2014-01-23,98.95
2014-01-24,95.45
2014-01-27,92.6
2014-01-28,93.7
2014-01-29,93.9
2014-01-30,90.1
2014-01-31,89.8
2014-02-03,88.65
2014-02-04,89.9
2014-02-05,93.2
2014-02-06,96.85
2014-02-07,97.45
2014-02-10,100.15
2014-02-11,102.55
2014-02-12,98.15
2014-02-13,98.0
2014-02-14,98.0
2014-02-17,98.05
2014-02-18,98.75
2014-02-19,100.4
2014-02-20,100.3
2014-02-21,101.7
2014-02-24,101.4
2014-02-25,98.65
2014-02-26,98.0
2014-02-28,99.25
2014-03-03,98.0
2014-03-04,101.65
2014-03-05,102.35
2014-03-06,109.3
2014-03-07,108.9
2014-03-10,107.75
2014-03-11,113.75
2014-03-12,110.6
2014-03-13,117.7
2014-03-14,119.8
2014-03-18,119.05
2014-03-19,120.0
2014-03-20,124.3
2014-03-21,124.25
2014-03-22,126.8
2014-03-24,125.85
2014-03-25,125.95
2014-03-26,127.15
2014-03-27,129.8
2014-03-28,130.0
2014-03-31,130.85
2014-04-01,131.9
2014-04-02,143.4
2014-04-03,137.6
2014-04-04,138.15
2014-04-07,137.1
2014-04-09,136.9
2014-04-10,141.6
2014-04-11,141.6
2014-04-15,143.15
2014-04-16,137.15
2014-04-17,138.55
2014-04-21,148.05
2014-04-22,145.45
2014-04-23,146.9
2014-04-25,146.6
2014-04-28,147.65
2014-04-29,146.7
2014-04-30,149.5
2014-05-02,168.85
2014-05-05,182.1
2014-05-06,186.25
2014-05-07,179.65
2014-05-08,182.9
2014-05-09,182.1
2014-05-12,181.4
2014-05-13,187.45
2014-05-14,189.6
2014-05-15,184.7
2014-05-16,202.0
2014-05-19,203.65
2014-05-20,205.15
2014-05-21,212.45
2014-05-22,217.45
2014-05-23,215.65
2014-05-26,218.4
2014-05-27,214.35
2014-05-28,212.8
2014-05-29,207.3
2014-05-30,211.7
2014-06-02,218.5
2014-06-03,238.15
2014-06-04,251.85
2014-06-05,239.7
2014-06-06,247.6
2014-06-09,254.55
2014-06-10,249.3
2014-06-11,238.8
2014-06-12,238.4
2014-06-13,239.3
2014-06-16,244.65
2014-06-17,251.95
2014-06-18,273.75
2014-06-19,264.75
2014-06-20,275.7
2014-06-23,278.35
2014-06-24,275.25
2014-06-25,270.1
2014-06-26,259.8
2014-06-27,249.85
2014-08-06,250.7
2014-08-07,243.05
2014-08-08,246.55
2014-08-11,247.3
2014-08-12,259.5
2014-08-13,259.75
2014-08-14,263.5
2014-08-18,276.65
2014-08-19,290.45
2014-08-20,304.95
2014-08-21,320.15
2014-08-22,312.05
2014-08-25,300.9
2014-08-26,293.7
2014-08-27,308.35
2014-08-28,310.4
2014-09-01,325.9
2014-09-02,333.1
2014-09-03,335.9
2014-09-04,352.65
2014-09-05,355.2
2014-09-08,358.05
2014-10-10,401.4
2014-10-13,402.45
2014-10-14,405.1
2014-10-16,394.85
2014-10-17,392.2
2014-10-20,385.85
2014-10-21,387.25
2014-10-22,396.1
2014-10-23,401.65
2014-10-27,395.25
2014-10-28,390.8
2014-10-29,386.0
2014-10-30,374.25
2014-10-31,374.95
2014-11-03,377.65
2014-11-05,382.9
2014-11-07,374.5
2014-11-10,374.2
2014-11-11,374.45
2014-11-12,378.55
2014-11-13,373.75
2014-11-14,375.35
2014-11-17,392.0
2014-11-18,396.9
2014-11-19,387.3
2014-11-20,392.6
2014-11-21,380.05
2014-11-24,384.55
2014-11-25,385.75
2014-11-26,378.2
2014-11-27,370.4
2014-11-28,363.65
2014-12-01,361.65
2014-12-02,367.25
2014-12-03,361.9
2014-12-04,358.85
2014-12-05,361.3
2014-12-08,352.9
2014-12-09,363.0
2014-12-10,367.5
2014-12-11,360.85
2014-12-12,359.35
2014-12-15,366.7
2014-12-16,357.05
2014-12-17,351.8
2014-12-18,366.5
2014-12-19,361.85
2014-12-22,369.15
2014-12-23,370.15
2014-12-24,362.25
2014-12-26,360.1
2014-12-29,353.75
2014-12-30,348.35
2014-12-31,349.35
2015-01-01,367.9
2015-01-02,368.3
2015-01-05,394.6
2015-01-06,379.55
2015-01-07,381.25
2015-01-08,380.25
2015-01-09,373.4
2015-01-12,382.7
2015-01-13,380.5
2015-01-14,413.35
2015-01-15,412.05
2015-01-16,416.4
2015-01-19,424.95
2015-01-20,412.05
2015-01-21,406.5
2015-01-22,409.45
2015-01-23,406.9
2015-01-27,403.05
2015-01-28,396.9
2015-01-29,402.05
2015-01-30,398.85
2015-02-02,413.7
2015-02-03,406.7
2015-02-04,401.4
2015-02-05,398.85
2015-02-06,398.0
2015-02-09,391.3
2015-02-10,383.7
2015-02-11,396.2
2015-02-12,403.1
2015-02-13,410.55
2015-02-16,413.3
2015-02-18,413.0
2015-02-19,414.55
2015-02-20,405.6
2015-02-23,406.55
2015-02-24,407.1
2015-02-25,407.35
2015-02-26,402.75
2015-02-27,413.65
2015-02-28,425.55
2015-03-02,414.8
2015-03-03,413.95
2015-03-04,405.9
2015-03-05,415.9
2015-03-09,409.0
2015-03-10,413.05
2015-03-11,406.95
2015-03-12,442.0
2015-03-13,420.55
2015-03-16,424.95
2015-03-17,420.0
2015-03-18,435.35
2015-03-19,435.2
2015-03-20,430.45
2015-03-23,434.3
2015-03-24,435.1
2015-03-25,426.95
2015-03-26,433.15
2015-03-27,428.05
2015-03-30,449.45
2015-03-31,450.6
2015-04-01,444.75
2015-04-06,443.35
2015-04-07,438.55
2015-04-08,458.2
2015-04-09,456.7
2015-04-10,467.2
2015-04-13,459.6
2015-04-15,451.15
2015-04-16,447.65
2015-04-17,448.85
2015-04-20,434.45
2015-04-21,423.1
2015-04-22,426.2
2015-04-23,416.1
2015-04-24,404.9
2015-04-27,386.65
2015-04-28,393.45
2015-04-29,398.0
2015-04-30,387.15
2015-05-04,393.85
2015-05-05,391.2
2015-05-06,383.65
2015-05-07,376.6
2015-05-08,383.75
2015-05-11,376.1
2015-05-12,363.95
2015-05-13,363.05
2015-05-14,375.25
2015-05-15,383.5
2015-05-18,395.65
2015-05-19,371.7
2015-05-20,366.8
2015-05-21,368.75
2015-05-22,364.15
2015-05-25,363.7
2015-05-26,369.9
2015-05-27,363.5
2015-05-28,357.85
2015-05-29,353.45
2015-06-01,352.55
2015-06-02,342.7
2015-06-03,339.8
2015-06-04,336.3
2015-06-05,349.25
2015-06-08,348.15
2015-06-09,337.7
2015-06-10,334.3
2015-06-11,327.85
2015-06-12,325.55
2015-06-15,324.7
2015-06-16,323.7
2015-06-17,336.0
2015-06-18,343.4
2015-06-19,338.0
2015-06-22,340.7
2015-06-23,344.05
2015-06-24,345.25
2015-06-25,352.85
2015-06-26,347.7
2015-06-29,341.85
2015-06-30,350.15
2015-07-01,356.3
2015-07-02,363.5
2015-07-03,355.35
2015-07-06,345.4
2015-07-07,356.3
2015-07-08,345.05
2015-07-09,341.7
2015-07-10,342.15
2015-07-13,347.6
2015-07-14,345.5
2015-07-15,357.35
2015-07-16,354.15
2015-07-17,351.2
2015-07-20,351.25
2015-07-21,343.45
2015-07-22,344.8
2015-07-23,347.4
2015-07-24,338.45
2015-07-27,326.55
2015-07-28,326.25
2015-07-29,332.9
2015-07-30,334.4
2015-07-31,301.65
2015-08-03,312.3
2015-08-04,313.35
2015-08-05,294.85
2015-08-06,283.3
2015-08-07,284.85
2015-08-10,278.15
2015-08-11,281.95
2015-08-12,276.35
2015-08-13,276.5
2015-08-14,291.25
2015-08-17,297.8
2015-08-18,299.8
2015-08-19,292.45
2015-08-20,290.2
2015-08-21,279.75
2015-08-24,258.7
2015-08-25,259.6
2015-08-26,264.35
2015-08-27,268.0
2015-08-28,266.45
2015-08-31,263.1
2015-09-01,259.8
2015-09-02,256.25
2015-09-03,258.05
2015-09-04,243.05
2015-09-07,251.05
2015-09-08,247.05
2015-09-09,243.7
2015-09-10,239.9
2015-09-11,242.8
2015-09-14,251.2
2015-09-15,259.4
2015-09-16,258.6
2015-09-18,266.65
2015-09-21,269.25
2015-09-22,266.0
2015-09-23,276.05
2015-09-24,274.3
2015-09-28,271.85
2015-09-29,264.5
2015-09-30,268.7
2015-10-01,267.95
2015-10-05,268.95
2015-10-06,264.75
2015-10-07,277.5
2015-10-08,275.05
2015-10-09,292.65
2015-10-12,298.05
2015-10-13,294.1
2015-10-14,300.4
2015-10-15,306.45
2015-10-16,306.35
2015-10-19,308.9
2015-10-20,307.0
2015-10-21,307.1
2015-10-23,303.4
2015-10-26,304.1
2015-10-27,301.95
2015-10-28,292.5
2015-10-29,280.9
2015-10-30,279.9
2015-11-02,278.7
2015-11-03,278.25
2015-11-04,287.45
2015-11-05,280.55
2015-11-06,278.4
2015-11-09,288.65
2015-11-10,284.75
2015-11-11,296.95
2015-11-13,288.0
2015-11-16,284.65
2015-11-17,283.65
2015-11-18,273.35
2015-11-19,286.7
2015-11-20,288.7
2015-11-23,298.5
2015-11-24,299.0
2015-11-26,296.9
2015-11-27,302.2
2015-11-30,319.0
2015-12-01,316.35
2015-12-02,318.1
2015-12-03,311.95
2015-12-04,306.45
2015-12-07,308.65
2015-12-08,308.4
2015-12-09,305.2
2015-12-10,306.85
2015-12-11,303.05
2015-12-14,297.5
2015-12-15,301.7
2015-12-16,294.85
2015-12-17,297.4
2015-12-18,293.65
2015-12-21,295.15
2015-12-22,298.25
2015-12-23,302.25
2015-12-24,303.95
2015-12-28,299.1
2015-12-29,295.7
2015-12-30,300.2
2015-12-31,299.7
2016-01-01,298.2
2016-01-04,299.65
2016-01-05,297.75
2016-01-06,296.9
2016-01-07,294.15
2016-01-08,296.6
2016-01-11,290.95
2016-01-12,288.85
2016-01-13,283.9
2016-01-14,283.1
2016-01-15,276.95
2016-01-18,267.1
2016-01-19,270.25
2016-01-20,261.3
2016-01-21,268.65
2016-01-22,280.7
2016-01-25,280.25
2016-01-27,279.9
2016-01-28,274.0
2016-01-29,274.15
2016-02-01,276.75
2016-02-02,272.95
2016-02-03,270.8
2016-02-04,265.95
2016-02-05,266.1
2016-02-08,267.25
2016-02-09,269.45
2016-02-10,269.85
2016-02-11,258.4
2016-02-12,245.25
2016-02-15,250.85
2016-02-16,240.0
2016-02-17,233.0
2016-02-18,230.75
2016-02-19,228.0
2016-02-22,236.45
2016-02-23,231.65
2016-02-24,229.5
2016-02-25,227.7
2016-02-26,232.35
2016-02-29,240.6
2016-03-01,254.45
2016-03-02,259.5
2016-03-03,260.2
2016-03-04,275.65
2016-03-08,277.35
2016-03-09,279.7
2016-03-10,270.85
2016-03-11,271.1
2016-03-14,271.7
2016-03-15,286.85
2016-03-16,280.35
2016-03-17,280.35
2016-03-18,281.1
2016-03-21,284.15
2016-03-22,282.0
2016-03-23,276.7
2016-03-28,271.15
2016-03-29,272.25
2016-03-30,277.85
2016-03-31,278.3
2016-04-01,289.3
2016-04-04,297.8
2016-04-05,300.1
2016-04-06,299.2
2016-04-07,298.5
2016-04-08,299.3
2016-04-11,300.75
2016-04-12,302.05
2016-04-13,307.95
2016-04-18,309.8
2016-04-20,308.9
2016-04-21,307.15
2016-04-22,301.95
2016-04-25,302.3
2016-04-26,303.35
2016-04-27,300.0
2016-04-28,297.9
2016-04-29,297.6
2016-05-02,290.0
2016-05-03,308.75
2016-05-04,301.25
2016-05-05,307.05
2016-05-06,308.3
2016-05-09,310.6
2016-05-10,310.0
2016-05-11,307.45
2016-05-12,307.5
2016-05-13,309.3
2016-05-16,311.45
2016-05-17,308.7
2016-05-18,309.75
2016-05-19,310.45
2016-05-20,307.55
2016-05-23,311.45
2016-05-24,284.75
2016-05-25,289.85
2016-05-26,290.15
2016-05-27,287.6
2016-05-30,284.1
2016-05-31,279.5
2016-06-01,272.5
2016-06-02,267.95
2016-06-03,269.85
2016-06-06,267.5
2016-06-07,267.8
2016-06-08,265.55
2016-06-09,265.55
2016-06-10,264.35
2016-06-13,264.35
2016-06-14,257.8
2016-06-15,260.95
2016-06-16,257.65
2016-06-17,258.05
2016-06-20,258.05
2016-06-21,257.0
2016-06-22,265.65
2016-06-23,273.4
2016-06-24,275.05
2016-06-27,271.25
2016-06-28,272.65
2016-06-29,277.2
2016-06-30,274.95
2016-07-01,273.05
2016-07-04,280.45
2016-07-05,286.4
2016-07-07,279.3
2016-07-08,277.3
2016-07-11,282.1
2016-07-12,280.35
2016-07-13,281.95
2016-07-14,291.0
2016-07-15,298.4
2016-07-18,297.85
2016-07-19,302.05
2016-07-20,303.45
2016-07-21,307.8
2016-07-22,302.8
2016-07-25,311.5
2016-07-26,310.6
2016-07-27,314.15
2016-07-28,314.55
2016-07-29,313.1
2016-08-01,311.5
2016-08-02,310.5
2016-08-03,300.45
2016-08-04,311.4
2016-08-05,322.05
2016-08-08,338.9
2016-08-09,337.4
2016-08-10,338.6
2016-08-11,326.85
2016-08-12,340.8
2016-08-16,339.95
2016-08-17,340.05
2016-08-18,342.6
2016-08-19,344.55
2016-08-22,354.5
2016-08-23,363.55
2016-08-24,363.65
2016-08-25,363.55
2016-08-26,359.75
2016-08-29,355.1
2016-08-30,351.4
2016-08-31,347.2
2016-09-01,348.6
2016-09-02,358.9
2016-09-06,357.85
2016-09-07,352.65
2016-09-08,352.45
2016-09-09,347.0
2016-09-12,339.6
2016-09-14,340.35
2016-09-15,342.95
2016-09-16,339.25
2016-09-19,350.0
2016-09-20,350.8
2016-09-21,347.7
2016-09-22,348.55
2016-09-23,348.4
2016-09-26,340.2
2016-09-27,338.6
2016-09-28,338.45
2016-09-29,334.95
2016-09-30,340.0
2016-10-03,341.25
2016-10-04,349.1
2016-10-05,348.3
2016-10-06,345.4
2016-10-07,342.6
2016-10-10,344.65
2016-10-13,346.05
2016-10-14,344.45
2016-10-17,352.05
2016-10-18,354.45
2016-10-19,351.9
2016-10-20,349.75
2016-10-21,350.8
2016-10-24,350.25
2016-10-25,347.6
2016-10-26,353.0
2016-10-27,349.9
2016-10-28,348.1
2016-10-30,349.65
2016-11-01,350.55
2016-11-02,346.8
2016-11-03,349.5
2016-11-04,342.8
2016-11-07,351.35
2016-11-08,358.25
2016-11-09,342.7
2016-11-10,345.05
2016-11-11,319.95
2016-11-15,287.4
2016-11-16,284.25
2016-11-17,284.65
2016-11-18,297.4
2016-11-21,290.05
2016-11-22,292.25
2016-11-23,303.9
2016-11-24,300.6
2016-11-25,302.7
2016-11-28,300.75
2016-11-29,289.85
2016-11-30,293.8
2016-12-01,288.75
2016-12-02,281.0
2016-12-05,277.3
2016-12-06,284.35
2016-12-07,283.6
2016-12-08,292.4
2016-12-09,281.7
2016-12-12,279.7
2016-12-13,281.25
2016-12-14,279.35
2016-12-15,280.1
2016-12-16,279.0
2016-12-19,279.25
2016-12-20,285.0
2016-12-21,280.4
2016-12-22,278.0
2016-12-23,280.75
2016-12-26,279.85
2016-12-27,279.6
2016-12-28,276.35
2016-12-29,274.15
2016-12-30,275.4
2017-01-02,281.45
2017-01-03,281.1
2017-01-04,284.7
2017-01-05,284.35
2017-01-06,282.5
2017-01-09,286.55
2017-01-10,287.4
2017-01-11,288.9
2017-01-12,290.35
2017-01-13,288.95
2017-01-16,295.8
2017-01-17,291.3
2017-01-18,291.05
2017-01-19,294.4
2017-01-20,290.9
2017-01-23,288.3
2017-01-24,294.95
2017-01-25,297.7
2017-01-27,293.45
2017-01-30,291.95
2017-01-31,288.75
2017-02-01,293.0
2017-02-02,293.9
2017-02-03,284.25
2017-02-06,295.05
2017-02-07,285.5
2017-02-08,287.25
2017-02-09,289.95
2017-02-10,290.75
2017-02-13,290.85
2017-02-14,288.25
2017-02-15,285.35
2017-02-16,289.25
2017-02-17,295.1
2017-02-20,295.35
2017-02-21,292.95
2017-02-22,305.45
2017-02-23,311.65
2017-02-27,314.55
2017-02-28,310.95
2017-03-01,313.95
2017-03-02,319.9
2017-03-03,323.4
2017-03-06,340.05
2017-03-07,338.1
2017-03-08,330.15
2017-03-09,324.25
2017-03-10,325.05
2017-03-14,328.55
2017-03-15,330.25
2017-03-16,333.25
2017-03-17,327.05
2017-03-20,319.15
2017-03-21,324.7
2017-03-22,323.55
2017-03-23,323.0
2017-03-24,328.25
2017-03-27,320.65
2017-03-28,328.1
2017-03-29,323.75
2017-03-30,332.6
2017-03-31,349.85
2017-04-03,347.8
2017-04-05,348.25
2017-04-06,352.95
2017-04-07,353.05
2017-04-10,354.95
2017-04-11,363.15
2017-04-12,350.45
2017-04-13,344.35
2017-04-17,337.65
2017-04-18,340.95
2017-04-19,350.25
2017-04-20,354.0
2017-04-21,346.25
2017-04-24,345.9
2017-04-25,347.45
2017-04-26,338.2
2017-04-27,339.55
2017-04-28,340.4
2017-05-02,341.6
2017-05-03,345.65
2017-05-04,347.6
2017-05-05,338.8
2017-05-08,348.15
2017-05-09,344.75
2017-05-10,346.3
2017-05-11,345.5
2017-05-12,339.15
2017-05-15,342.3
2017-05-16,344.55
2017-05-17,342.85
2017-05-18,330.75
2017-05-19,341.35
2017-05-22,349.2
2017-05-23,347.65
2017-05-24,337.75
2017-05-25,341.5
2017-05-26,340.15
2017-05-29,346.95
2017-05-30,346.4
2017-05-31,339.75
2017-06-01,345.1
2017-06-02,344.3
2017-06-05,343.4
2017-06-06,340.1
2017-06-07,345.3
2017-06-08,355.2
2017-06-09,354.25
2017-06-12,376.55
2017-06-13,382.55
2017-06-14,392.1
2017-06-15,384.0
2017-06-16,379.05
2017-06-19,396.25
2017-06-20,393.0
2017-06-21,392.8
2017-06-22,387.7
2017-06-23,374.8
2017-06-27,357.3
2017-06-28,368.9
2017-06-29,368.05
2017-06-30,365.55
2017-07-03,373.3
2017-07-04,376.9
2017-07-05,404.75
2017-07-06,414.6
2017-07-07,405.05
2017-07-10,400.05
2017-07-11,386.15
2017-07-12,391.2
2017-07-13,391.8
2017-07-14,395.5
2017-07-17,390.2
2017-07-18,400.35
2017-07-19,398.75
2017-07-20,387.7
2017-07-21,395.75
2017-07-24,392.85
2017-07-25,377.95
2017-07-26,379.7
2017-07-27,371.2
2017-07-28,375.55
2017-07-31,378.45
2017-08-01,369.15
2017-08-02,361.8
2017-08-03,357.4
2017-08-04,366.95
2017-08-07,371.2
2017-08-08,363.0
2017-08-09,356.7
2017-08-10,360.9
2017-08-11,346.85
2017-08-14,350.75
2017-08-16,351.5
2017-08-17,350.65
2017-08-18,353.0
2017-08-21,355.6
2017-08-22,360.45
2017-08-23,368.45
2017-08-24,378.05
2017-08-28,382.9
2017-08-29,374.0
2017-08-30,378.1
2017-08-31,389.9
2017-09-01,385.15
2017-09-04,380.6
2017-09-05,380.55
2017-09-06,380.2
2017-09-07,380.25
2017-09-08,381.65
2017-09-11,381.95
2017-09-12,382.35
2017-09-13,382.0
2017-09-14,388.1
2017-09-15,393.75
2017-09-18,392.95
2017-09-19,391.25
2017-09-20,391.0
2017-09-21,392.6
2017-09-22,381.9
2017-09-25,375.65
2017-09-26,389.75
2017-09-27,387.3
2017-09-28,386.4
2017-09-29,388.9
2017-10-03,391.2
2017-10-04,391.65
2017-10-05,391.45
2017-10-06,391.6
2017-10-09,416.2
2017-10-10,454.85
2017-10-11,436.1
2017-10-12,451.8
2017-10-13,442.8
2017-10-16,433.45
2017-10-17,428.5
2017-10-18,438.25
2017-10-19,446.4
2017-10-23,429.8
2017-10-24,423.5
2017-10-25,417.2
2017-10-26,418.4
2017-10-27,409.25
2017-10-30,412.0
2017-10-31,424.65
2017-11-01,426.05
2017-11-02,418.25
2017-11-03,418.65
2017-11-06,436.25
2017-11-07,448.15
2017-11-08,452.55
2017-11-09,466.95
2017-11-10,478.1
2017-11-13,465.9
2017-11-14,459.05
2017-11-15,459.4
2017-11-16,460.3
2017-11-17,462.3
2017-11-20,480.75
2017-11-21,484.95
2017-11-22,490.9
2017-11-23,496.3
2017-11-24,525.9
2017-11-27,527.25
2017-11-28,513.05
2017-11-29,529.7
2017-11-30,513.1
2017-12-01,496.05
2017-12-04,490.65
2017-12-05,504.0
2017-12-06,491.55
2017-12-07,488.65
2017-12-08,494.1
2017-12-11,487.45
2017-12-12,488.95
2017-12-13,491.65
2017-12-14,485.65
2017-12-15,493.2
2017-12-18,500.3
2017-12-19,530.9
2017-12-20,522.55
2017-12-21,510.55
2017-12-22,516.4
2017-12-26,515.8
2017-12-27,508.0
2017-12-28,502.8
2017-12-29,505.25
