Date,JISLJALEQS
2013-11-01,68.45
2013-11-03,68.3
2013-11-05,69.4
2013-11-06,68.5
2013-11-07,66.0
2013-11-08,65.35
2013-11-11,62.5
2013-11-12,62.8
2013-11-13,63.8
2013-11-14,65.3
2013-11-18,65.05
2013-11-19,66.7
2013-11-20,67.3
2013-11-21,64.7
2013-11-22,66.25
2013-11-25,68.85
2013-11-26,68.2
2013-11-27,69.9
2013-11-28,68.8
2013-11-29,70.95
2013-12-02,70.75
2013-12-03,69.55
2013-12-04,68.55
2013-12-05,69.6
2013-12-06,71.7
2013-12-09,72.4
2013-12-10,70.35
2013-12-11,70.2
2013-12-12,68.7
2013-12-13,66.7
2013-12-16,66.1
2013-12-17,66.6
2013-12-18,68.95
2013-12-19,67.3
2013-12-20,67.6
2013-12-23,68.7
2013-12-24,70.5
2013-12-26,73.85
2013-12-27,71.8
2013-12-30,70.95
2013-12-31,72.6
2014-01-01,71.95
2014-01-02,69.2
2014-01-03,69.4
2014-01-06,71.4
2014-01-07,70.3
2014-01-08,71.4
2014-01-09,71.5
2014-01-10,71.85
2014-01-13,71.3
2014-01-14,70.4
2014-01-15,70.55
2014-01-16,69.0
2014-01-17,67.75
2014-01-20,69.45
2014-01-21,69.95
2014-01-22,69.5
2014-01-23,66.8
2014-01-24,66.05
2014-01-27,62.3
2014-01-28,62.75
2014-01-29,61.9
2014-01-30,61.6
2014-01-31,63.25
2014-02-03,62.0
2014-02-04,63.5
2014-02-05,62.8
2014-02-06,63.0
2014-02-07,63.5
2014-02-10,63.5
2014-02-11,62.95
2014-02-12,62.15
2014-02-13,60.4
2014-02-14,58.9
2014-02-17,60.05
2014-02-18,59.2
2014-02-19,60.0
2014-02-20,59.7
2014-02-21,59.25
2014-02-24,59.25
2014-02-25,58.2
2014-02-26,57.9
2014-02-28,59.2
2014-03-03,58.85
2014-03-04,59.25
2014-03-05,59.8
2014-03-06,61.45
2014-03-07,61.35
2014-03-10,60.5
2014-03-11,59.2
2014-03-12,59.95
2014-03-13,58.3
2014-03-14,58.8
2014-03-18,58.75
2014-03-19,59.25
2014-03-20,58.25
2014-03-21,58.95
2014-03-22,59.15
2014-03-24,58.55
2014-03-25,58.55
2014-03-26,59.8
2014-03-27,62.35
2014-03-28,64.5
2014-03-31,65.45
2014-04-01,65.9
2014-04-02,67.5
2014-04-03,66.65
2014-04-04,67.25
2014-04-07,67.5
2014-04-09,68.35
2014-04-10,69.6
2014-04-11,71.35
2014-04-15,71.35
2014-04-16,68.0
2014-04-17,68.9
2014-04-21,70.75
2014-04-22,71.4
2014-04-23,73.35
2014-04-25,72.2
2014-04-28,81.85
2014-04-29,86.0
2014-04-30,81.7
2014-05-02,83.05
2014-05-05,84.05
2014-05-06,84.3
2014-05-07,81.5
2014-05-08,83.25
2014-05-09,86.5
2014-05-12,89.9
2014-05-13,91.65
2014-05-14,90.7
2014-05-15,89.2
2014-05-16,93.3
2014-05-19,99.5
2014-05-20,109.05
2014-05-21,108.8
2014-05-22,110.55
2014-05-23,122.8
2014-05-26,116.85
2014-05-27,114.85
2014-05-28,116.85
2014-05-29,109.75
2014-05-30,110.75
2014-06-02,114.05
2014-06-03,114.1
2014-06-04,122.3
2014-06-05,121.6
2014-06-06,117.6
2014-06-09,126.2
2014-06-10,128.15
2014-06-11,122.15
2014-06-12,118.05
2014-06-13,112.6
2014-06-16,114.0
2014-06-17,117.2
2014-06-18,113.8
2014-06-19,113.0
2014-06-20,114.75
2014-06-23,117.0
2014-06-24,119.15
2014-06-25,118.0
2014-06-26,115.0
2014-06-27,115.0
2014-06-30,119.65
2014-07-01,122.95
2014-07-02,123.2
2014-07-03,121.4
2014-07-04,127.35
2014-07-07,131.75
2014-07-08,120.9
2014-07-09,114.25
2014-07-10,115.65
2014-07-11,102.7
2014-07-14,103.75
2014-07-15,106.0
2014-07-16,108.0
2014-07-17,110.1
2014-07-18,106.8
2014-07-21,106.3
2014-07-22,104.15
2014-07-23,104.8
2014-07-24,105.35
2014-07-25,101.75
2014-07-28,101.3
2014-07-30,102.6
2014-07-31,102.4
2014-08-01,99.25
2014-08-04,101.35
2014-08-05,104.15
2014-08-06,101.65
2014-08-07,100.1
2014-08-08,97.15
2014-08-11,97.85
2014-08-12,94.5
2014-08-13,89.35
2014-08-14,91.45
2014-08-18,92.8
2014-08-19,93.9
2014-08-20,92.85
2014-08-21,90.35
2014-08-22,88.6
2014-08-25,88.3
2014-08-26,86.25
2014-08-27,90.75
2014-08-28,89.05
2014-09-01,92.55
2014-09-02,96.25
2014-09-03,94.6
2014-09-04,91.65
2014-09-05,89.05
2014-09-08,89.0
2014-09-09,93.4
2014-09-10,93.75
2014-09-11,93.05
2014-09-12,94.55
2014-09-15,94.95
2014-09-16,87.6
2014-09-17,88.2
2014-09-18,91.4
2014-09-19,89.85
2014-09-22,90.6
2014-09-23,88.05
2014-09-24,86.95
2014-09-25,82.6
2014-09-26,83.35
2014-09-29,81.55
2014-09-30,81.4
2014-10-01,80.0
2014-10-07,78.95
2014-10-08,77.9
2014-10-09,80.8
2014-10-10,77.8
2014-10-13,80.75
2014-10-14,80.1
2014-10-16,76.95
2014-10-17,80.7
2014-10-20,81.6
2014-10-21,82.1
2014-10-22,82.9
2014-10-23,84.4
2014-10-27,84.85
2014-10-28,84.95
2014-10-29,85.45
2014-10-30,84.6
2014-10-31,90.85
2014-11-03,91.3
2014-11-05,86.65
2014-11-07,83.75
2014-11-10,81.3
2014-11-11,87.5
2014-11-12,85.35
2014-11-13,81.85
2014-11-14,82.25
2014-11-17,83.1
2014-11-18,89.3
2014-11-19,85.0
2014-11-20,84.9
2014-11-21,83.9
2014-11-24,84.0
2014-11-25,80.6
2014-11-26,83.0
2014-11-27,83.5
2014-11-28,84.35
2014-12-01,81.95
2014-12-02,82.6
2014-12-03,84.6
2014-12-04,84.5
2014-12-05,82.75
2014-12-08,80.3
2014-12-09,78.95
2014-12-10,80.25
2014-12-11,78.3
2014-12-12,76.15
2014-12-15,74.85
2014-12-16,67.5
2014-12-17,65.9
2014-12-18,69.15
2014-12-19,67.65
2014-12-22,68.95
2014-12-23,65.8
2014-12-24,66.8
2014-12-26,67.1
2014-12-29,68.25
2014-12-30,69.65
2014-12-31,70.0
2015-01-01,69.55
2015-01-02,71.15
2015-01-05,70.3
2015-01-06,66.65
2015-01-07,65.85
2015-01-08,67.25
2015-01-09,66.0
2015-01-12,66.65
2015-01-13,64.8
2015-01-14,65.45
2015-01-15,66.75
2015-01-16,69.2
2015-01-19,69.35
2015-01-20,69.35
2015-01-21,67.1
2015-01-22,66.85
2015-01-23,66.9
2015-01-27,65.95
2015-01-28,65.7
2015-01-29,65.65
2015-01-30,69.7
2015-02-02,69.55
2015-02-03,68.0
2015-02-04,70.9
2015-02-05,69.55
2015-02-06,67.45
2015-02-09,66.25
2015-02-10,63.95
2015-02-11,66.05
2015-02-12,64.5
2015-02-13,65.25
2015-02-16,66.4
2015-02-18,66.8
2015-02-19,66.85
2015-02-20,70.6
2015-02-23,69.5
2015-02-24,67.95
2015-02-25,69.85
2015-02-26,69.25
2015-02-27,71.8
2015-02-28,72.35
2015-03-02,69.45
2015-03-03,73.4
2015-03-04,69.35
2015-03-05,69.85
2015-03-09,66.75
2015-03-10,65.4
2015-03-11,64.9
2015-03-12,66.45
2015-03-13,64.05
2015-03-16,62.95
2015-03-17,62.2
2015-03-18,64.25
2015-03-19,62.95
2015-03-20,60.85
2015-03-23,60.8
2015-03-24,60.75
2015-03-25,60.7
2015-03-26,60.4
2015-03-27,61.2
2015-03-30,62.25
2015-03-31,61.6
2015-04-01,62.6
2015-04-06,62.25
2015-04-07,63.7
2015-04-08,65.15
2015-04-09,65.4
2015-04-10,67.0
2015-04-13,67.25
2015-04-15,66.0
2015-04-16,64.35
2015-04-17,64.05
2015-04-20,63.8
2015-04-21,64.3
2015-04-22,63.95
2015-04-23,63.15
2015-04-24,60.9
2015-04-27,58.1
2015-04-28,58.05
2015-04-29,58.4
2015-04-30,57.0
2015-05-04,59.3
2015-05-05,60.85
2015-05-06,57.55
2015-05-07,56.55
2015-05-08,57.25
2015-05-11,58.65
2015-05-12,55.95
2015-05-13,56.0
2015-05-14,57.4
2015-05-15,56.8
2015-05-18,66.15
2015-05-19,67.5
2015-05-20,66.0
2015-05-21,65.7
2015-05-22,65.2
2015-05-25,65.25
2015-05-26,64.7
2015-05-27,64.45
2015-05-28,66.8
2015-05-29,67.05
2015-06-01,66.55
2015-06-02,62.7
2015-06-03,61.55
2015-06-04,61.85
2015-06-05,62.45
2015-06-08,61.4
2015-06-09,60.65
2015-06-10,63.1
2015-06-11,61.7
2015-06-12,62.35
2015-06-15,63.9
2015-06-16,64.75
2015-06-17,64.8
2015-06-18,66.55
2015-06-19,67.2
2015-06-22,68.85
2015-06-23,69.35
2015-06-24,68.35
2015-06-25,68.45
2015-06-26,67.45
2015-06-29,64.15
2015-06-30,66.85
2015-07-01,69.55
2015-07-02,71.2
2015-07-03,71.0
2015-07-06,72.0
2015-07-07,71.0
2015-07-08,73.55
2015-07-09,72.35
2015-07-10,72.4
2015-07-13,73.05
2015-07-14,74.5
2015-07-15,73.1
2015-07-16,72.7
2015-07-17,73.95
2015-07-20,76.6
2015-07-21,75.55
2015-07-22,77.15
2015-07-23,77.3
2015-07-24,75.85
2015-07-27,72.7
2015-07-28,72.35
2015-07-29,72.2
2015-07-30,74.35
2015-07-31,74.4
2015-08-03,75.65
2015-08-04,76.2
2015-08-05,75.7
2015-08-06,74.85
2015-08-07,75.6
2015-08-10,76.1
2015-08-11,69.65
2015-08-12,65.75
2015-08-13,63.4
2015-08-14,64.6
2015-08-17,63.9
2015-08-18,65.85
2015-08-19,65.65
2015-08-20,63.25
2015-08-21,63.3
2015-08-24,52.95
2015-08-25,55.35
2015-08-26,56.5
2015-08-27,58.25
2015-08-28,58.2
2015-08-31,58.45
2015-09-01,55.25
2015-09-02,55.7
2015-09-03,57.6
2015-09-04,55.1
2015-09-07,54.4
2015-09-08,56.2
2015-09-09,56.9
2015-09-10,57.65
2015-09-11,59.6
2015-09-14,61.0
2015-09-15,58.75
2015-09-16,58.8
2015-09-18,60.25
2015-09-21,60.65
2015-09-22,58.9
2015-09-23,59.55
2015-09-24,59.15
2015-09-28,59.8
2015-09-29,60.85
2015-09-30,64.15
2015-10-01,63.3
2015-10-05,65.8
2015-10-06,65.1
2015-10-07,65.0
2015-10-08,63.5
2015-10-09,65.4
2015-10-12,66.15
2015-10-13,67.35
2015-10-14,66.75
2015-10-15,67.1
2015-10-16,66.65
2015-10-19,66.1
2015-10-20,67.95
2015-10-21,65.75
2015-10-23,66.3
2015-10-26,64.75
2015-10-27,65.45
2015-10-28,65.1
2015-10-29,64.15
2015-10-30,61.8
2015-11-02,62.7
2015-11-03,63.4
2015-11-04,67.75
2015-11-05,68.2
2015-11-06,65.55
2015-11-09,66.6
2015-11-10,65.5
2015-11-11,66.3
2015-11-13,66.75
2015-11-16,67.85
2015-11-17,67.25
2015-11-18,65.65
2015-11-19,66.6
2015-11-20,66.7
2015-11-23,66.45
2015-11-24,66.75
2015-11-26,67.2
2015-11-27,67.1
2015-11-30,67.0
2015-12-01,66.4
2015-12-02,66.0
2015-12-03,69.25
2015-12-04,68.35
2015-12-07,68.1
2015-12-08,65.55
2015-12-09,62.65
2015-12-10,63.35
2015-12-11,61.2
2015-12-14,61.05
2015-12-15,62.7
2015-12-16,62.3
2015-12-17,63.8
2015-12-18,64.05
2015-12-21,65.75
2015-12-22,64.05
2015-12-23,64.9
2015-12-24,65.75
2015-12-28,66.75
2015-12-29,66.85
2015-12-30,67.15
2015-12-31,69.1
2016-01-01,71.0
2016-01-04,74.4
2016-01-05,75.2
2016-01-06,74.75
2016-01-07,71.1
2016-01-08,72.7
2016-01-11,72.3
2016-01-12,71.25
2016-01-13,69.0
2016-01-14,65.45
2016-01-15,61.5
2016-01-18,59.0
2016-01-19,58.8
2016-01-20,56.35
2016-01-21,58.05
2016-01-22,60.9
2016-01-25,61.5
2016-01-27,62.1
2016-01-28,62.55
2016-01-29,63.9
2016-02-01,65.35
2016-02-02,62.6
2016-02-03,59.85
2016-02-04,60.05
2016-02-05,61.85
2016-02-08,61.8
2016-02-09,59.25
2016-02-10,58.5
2016-02-11,54.4
2016-02-12,52.75
2016-02-15,53.4
2016-02-16,50.65
2016-02-17,47.9
2016-02-18,52.4
2016-02-19,53.5
2016-02-22,54.95
2016-02-23,54.35
2016-02-24,54.9
2016-02-25,54.75
2016-02-26,56.05
2016-02-29,54.55
2016-03-01,55.3
2016-03-02,55.9
2016-03-03,56.35
2016-03-04,56.25
2016-03-08,57.6
2016-03-09,58.45
2016-03-10,57.9
2016-03-11,57.85
2016-03-14,56.05
2016-03-15,55.7
2016-03-16,54.9
2016-03-17,55.7
2016-03-18,56.6
2016-03-21,56.5
2016-03-22,56.55
2016-03-23,56.3
2016-03-28,57.25
2016-03-29,56.85
2016-03-30,58.65
2016-03-31,60.3
2016-04-01,60.35
2016-04-04,59.65
2016-04-05,58.1
2016-04-06,59.7
2016-04-07,59.05
2016-04-08,58.9
2016-04-11,59.5
2016-04-12,63.1
2016-04-13,63.65
2016-04-18,64.8
2016-04-20,66.4
2016-04-21,65.15
2016-04-22,64.8
2016-04-25,63.05
2016-04-26,63.85
2016-04-27,63.6
2016-04-28,61.65
2016-04-29,61.1
2016-05-02,62.15
2016-05-03,63.45
2016-05-04,63.7
2016-05-05,62.75
2016-05-06,65.9
2016-05-09,66.7
2016-05-10,67.8
2016-05-11,67.25
2016-05-12,67.3
2016-05-13,66.5
2016-05-16,65.8
2016-05-17,66.95
2016-05-18,66.45
2016-05-19,65.15
2016-05-20,63.9
2016-05-23,63.05
2016-05-24,64.1
2016-05-25,65.1
2016-05-26,66.3
2016-05-27,67.1
2016-05-30,67.5
2016-05-31,64.55
2016-06-01,64.25
2016-06-02,65.05
2016-06-03,64.75
2016-06-06,65.55
2016-06-07,66.4
2016-06-08,68.35
2016-06-09,67.9
2016-06-10,66.45
2016-06-13,67.65
2016-06-14,67.25
2016-06-15,68.2
2016-06-16,67.7
2016-06-17,67.95
2016-06-20,68.15
2016-06-21,67.4
2016-06-22,67.0
2016-06-23,70.5
2016-06-24,70.05
2016-06-27,72.1
2016-06-28,73.45
2016-06-29,73.95
2016-06-30,74.5
2016-07-01,75.05
2016-07-04,74.8
2016-07-05,74.05
2016-07-07,73.7
2016-07-08,72.9
2016-07-11,73.7
2016-07-12,74.2
2016-07-13,72.75
2016-07-14,73.3
2016-07-15,72.2
2016-07-18,69.95
2016-07-19,70.0
2016-07-20,71.2
2016-07-21,70.2
2016-07-22,70.1
2016-07-25,70.55
2016-07-26,69.95
2016-07-27,73.2
2016-07-28,71.85
2016-07-29,70.9
2016-08-01,70.2
2016-08-02,72.95
2016-08-03,73.05
2016-08-04,74.05
2016-08-05,74.05
2016-08-08,74.55
2016-08-09,77.35
2016-08-10,74.55
2016-08-11,73.1
2016-08-12,74.05
2016-08-16,78.0
2016-08-17,81.3
2016-08-18,80.15
2016-08-19,81.2
2016-08-22,83.7
2016-08-23,83.65
2016-08-24,83.2
2016-08-25,85.4
2016-08-26,86.0
2016-08-29,84.55
2016-08-30,83.5
2016-08-31,84.2
2016-09-01,87.15
2016-09-02,88.35
2016-09-06,89.4
2016-09-07,96.4
2016-09-08,94.85
2016-09-09,92.55
2016-09-12,87.3
2016-09-14,94.8
2016-09-15,98.3
2016-09-16,97.9
2016-09-19,98.35
2016-09-20,97.1
2016-09-21,93.95
2016-09-22,96.5
2016-09-23,96.6
2016-09-26,94.7
2016-09-27,92.2
2016-09-28,94.7
2016-09-29,85.0
2016-09-30,89.55
2016-10-03,95.75
2016-10-04,96.65
2016-10-05,95.75
2016-10-06,93.85
2016-10-07,95.8
2016-10-10,97.2
2016-10-13,92.95
2016-10-14,94.7
2016-10-17,92.2
2016-10-18,95.95
2016-10-19,95.8
2016-10-20,101.85
2016-10-21,104.35
2016-10-24,106.2
2016-10-25,105.0
2016-10-26,104.0
2016-10-27,106.65
2016-10-28,107.5
2016-10-30,107.25
2016-11-01,104.05
2016-11-02,101.55
2016-11-03,100.5
2016-11-04,98.65
2016-11-07,101.2
2016-11-08,102.2
2016-11-09,98.2
2016-11-10,99.6
2016-11-11,98.05
2016-11-15,86.45
2016-11-16,88.35
2016-11-17,88.5
2016-11-18,89.35
2016-11-21,83.8
2016-11-22,85.6
2016-11-23,85.2
2016-11-24,83.9
2016-11-25,85.6
2016-11-28,89.85
2016-11-29,88.45
2016-11-30,89.85
2016-12-01,88.2
2016-12-02,87.35
2016-12-05,87.55
2016-12-06,86.95
2016-12-07,86.05
2016-12-08,90.05
2016-12-09,89.8
2016-12-12,87.45
2016-12-13,87.1
2016-12-14,85.65
2016-12-15,86.6
2016-12-16,85.4
2016-12-19,84.2
2016-12-20,81.05
2016-12-21,81.9
2016-12-22,82.6
2016-12-23,84.85
2016-12-26,81.75
2016-12-27,83.05
2016-12-28,84.85
2016-12-29,86.15
2016-12-30,88.1
2017-01-02,88.75
2017-01-03,91.35
2017-01-04,92.9
2017-01-05,93.15
2017-01-06,91.95
2017-01-09,93.8
2017-01-10,95.8
2017-01-11,95.8
2017-01-12,94.3
2017-01-13,93.4
2017-01-16,94.1
2017-01-17,94.75
2017-01-18,94.4
2017-01-19,94.85
2017-01-20,89.05
2017-01-23,89.45
2017-01-24,90.6
2017-01-25,94.3
2017-01-27,95.1
2017-01-30,95.0
2017-01-31,94.4
2017-02-01,95.9
2017-02-02,97.5
2017-02-03,96.15
2017-02-06,96.8
2017-02-07,95.5
2017-02-08,98.35
2017-02-09,96.6
2017-02-10,97.1
2017-02-13,96.15
2017-02-14,94.5
2017-02-15,94.65
2017-02-16,93.0
2017-02-17,93.45
2017-02-20,95.15
2017-02-21,96.0
2017-02-22,94.8
2017-02-23,93.6
2017-02-27,92.65
2017-02-28,93.9
2017-03-01,94.0
2017-03-02,92.35
2017-03-03,89.65
2017-03-06,91.05
2017-03-07,91.3
2017-03-08,92.05
2017-03-09,91.4
2017-03-10,89.65
2017-03-14,91.95
2017-03-15,93.6
2017-03-16,94.85
2017-03-17,94.6
2017-03-20,95.5
2017-03-21,95.9
2017-03-22,93.85
2017-03-23,93.8
2017-03-24,95.2
2017-03-27,94.2
2017-03-28,94.5
2017-03-29,94.45
2017-03-30,93.0
2017-03-31,93.85
2017-04-03,99.1
2017-04-05,102.65
2017-04-06,101.5
2017-04-07,100.55
2017-04-10,101.45
2017-04-11,104.15
2017-04-12,101.8
2017-04-13,99.85
2017-04-17,101.35
2017-04-18,99.45
2017-04-19,107.9
2017-04-20,113.9
2017-04-21,111.85
2017-04-24,111.35
2017-04-25,115.95
2017-04-26,113.4
2017-04-27,113.0
2017-04-28,112.0
2017-05-02,108.9
2017-05-03,109.4
2017-05-04,107.4
2017-05-05,101.4
2017-05-08,103.85
2017-05-09,103.7
2017-05-10,105.1
2017-05-11,103.7
2017-05-12,100.0
2017-05-15,97.5
2017-05-16,99.05
2017-05-17,97.75
2017-05-18,93.8
2017-05-19,92.9
2017-05-22,92.25
2017-05-23,87.3
2017-05-24,85.9
2017-05-25,96.55
2017-05-26,98.7
2017-05-29,96.9
2017-05-30,98.35
2017-05-31,101.0
2017-06-01,101.55
2017-06-02,102.85
2017-06-05,103.75
2017-06-06,104.1
2017-06-07,106.3
2017-06-08,104.55
2017-06-09,105.3
2017-06-12,104.95
2017-06-13,106.25
2017-06-14,107.85
2017-06-15,107.05
2017-06-16,106.45
2017-06-19,107.45
2017-06-20,108.35
2017-06-21,108.25
2017-06-22,108.9
2017-06-23,105.55
2017-06-27,102.7
2017-06-28,103.35
2017-06-29,102.65
2017-06-30,102.75
2017-07-03,102.6
2017-07-04,101.45
2017-07-05,107.2
2017-07-06,105.1
2017-07-07,105.2
2017-07-10,105.5
2017-07-11,104.85
2017-07-12,104.4
2017-07-13,104.95
2017-07-14,105.6
2017-07-17,105.0
2017-07-18,102.95
2017-07-19,109.35
2017-07-20,110.0
2017-07-21,109.25
2017-07-24,109.85
2017-07-25,109.35
2017-07-26,107.85
2017-07-27,105.7
2017-07-28,107.55
2017-07-31,106.05
2017-08-01,105.35
2017-08-02,104.5
2017-08-03,101.6
2017-08-04,102.1
2017-08-07,101.35
2017-08-08,103.15
2017-08-09,99.4
2017-08-10,92.15
2017-08-11,91.7
2017-08-14,95.25
2017-08-16,94.95
2017-08-17,97.95
2017-08-18,98.05
2017-08-21,95.9
2017-08-22,93.25
2017-08-23,94.8
2017-08-24,95.35
2017-08-28,98.2
2017-08-29,96.0
2017-08-30,97.45
2017-08-31,98.55
2017-09-01,98.85
2017-09-04,96.95
2017-09-05,104.05
2017-09-06,103.95
2017-09-07,103.9
2017-09-08,102.95
2017-09-11,106.15
2017-09-12,106.3
2017-09-13,105.3
2017-09-14,104.25
2017-09-15,104.1
2017-09-18,104.5
2017-09-19,103.6
2017-09-20,106.3
2017-09-21,104.7
2017-09-22,99.55
2017-09-25,95.9
2017-09-26,95.15
2017-09-27,94.4
2017-09-28,93.3
2017-09-29,94.65
2017-10-03,94.35
2017-10-04,96.45
2017-10-05,97.2
2017-10-06,98.4
2017-10-09,99.65
2017-10-10,98.5
2017-10-11,94.95
2017-10-12,93.1
2017-10-13,92.9
2017-10-16,93.3
2017-10-17,95.15
2017-10-18,94.4
2017-10-19,93.6
2017-10-23,93.95
2017-10-24,95.5
2017-10-25,95.65
2017-10-26,95.0
2017-10-27,100.1
2017-10-30,100.4
2017-10-31,102.45
2017-11-01,102.35
2017-11-02,107.7
2017-11-03,110.05
2017-11-06,109.6
2017-11-07,104.15
2017-11-08,101.45
2017-11-09,104.15
2017-11-10,96.1
2017-11-13,99.1
2017-11-14,102.9
2017-11-15,100.25
2017-11-16,105.6
2017-11-17,105.45
2017-11-20,109.7
2017-11-21,114.45
2017-11-22,113.6
2017-11-23,112.45
2017-11-24,113.45
2017-11-27,117.2
2017-11-28,113.35
2017-11-29,114.7
2017-11-30,119.85
2017-12-01,118.4
2017-12-04,115.8
2017-12-05,119.55
2017-12-06,116.0
2017-12-07,116.9
2017-12-08,118.55
2017-12-11,117.05
2017-12-12,114.6
2017-12-13,112.0
2017-12-14,110.9
2017-12-15,112.8
2017-12-18,109.3
2017-12-19,121.85
2017-12-20,127.25
2017-12-21,126.15
2017-12-22,126.6
2017-12-26,128.75
2017-12-27,127.4
2017-12-28,128.05
2017-12-29,125.75
