Date,INDOCO
2013-12-13,107.25
2013-12-16,110.75
2013-12-17,115.75
2013-12-18,119.4
2013-12-19,122.6
2013-12-20,126.35
2013-12-23,125.95
2013-12-24,123.4
2013-12-26,138.2
2013-12-27,135.85
2013-12-30,137.9
2013-12-31,136.6
2014-01-01,134.75
2014-01-02,139.9
2014-01-03,154.0
2014-01-06,152.45
2014-01-07,147.0
2014-01-08,143.25
2014-01-09,136.7
2014-01-10,130.45
2014-01-13,128.45
2014-01-14,131.85
2014-01-15,139.25
2014-01-16,138.8
2014-01-17,111.05
2014-01-20,116.6
2014-01-21,115.05
2014-01-22,116.75
2014-01-23,122.4
2014-01-24,120.85
2014-01-27,122.05
2014-01-28,122.9
2014-01-29,119.45
2014-01-30,118.05
2014-01-31,121.1
2014-02-03,117.45
2014-02-04,121.3
2014-02-05,123.4
2014-02-06,126.5
2014-02-07,125.9
2014-02-10,128.3
2014-02-11,128.05
2014-02-12,127.2
2014-02-13,125.85
2014-02-14,128.0
2014-02-17,125.65
2014-02-18,124.55
2014-02-19,124.8
2014-02-20,125.0
2014-02-21,123.25
2014-02-24,123.55
2014-02-25,123.15
2014-02-26,129.2
2014-02-28,147.35
2014-03-03,144.95
2014-03-04,146.6
2014-03-05,144.3
2014-03-06,143.05
2014-03-07,136.25
2014-03-10,137.8
2014-03-11,136.25
2014-03-12,133.3
2014-03-13,131.75
2014-03-14,128.4
2014-03-18,130.25
2014-03-19,133.2
2014-03-20,139.25
2014-03-21,137.75
2014-03-22,140.05
2014-03-24,136.65
2014-03-25,136.2
2014-03-26,133.05
2014-03-27,133.2
2014-03-28,134.2
2014-03-31,140.6
2014-04-01,137.9
2014-04-02,140.25
2014-04-03,139.95
2014-04-04,139.7
2014-04-07,137.0
2014-04-09,136.8
2014-04-10,136.0
2014-04-11,136.35
2014-04-15,139.9
2014-04-16,137.05
2014-04-17,135.9
2014-04-21,137.15
2014-04-22,136.55
2014-04-23,136.25
2014-04-25,135.05
2014-04-28,135.1
2014-04-29,135.5
2014-04-30,132.5
2014-05-02,136.4
2014-05-05,138.15
2014-05-06,146.95
2014-05-07,149.5
2014-05-08,154.35
2014-05-09,152.65
2014-05-12,147.25
2014-05-13,144.95
2014-05-14,143.85
2014-05-15,143.3
2014-05-16,143.05
2014-05-19,138.05
2014-05-20,146.7
2014-05-21,145.45
2014-05-22,142.7
2014-05-23,148.95
2014-05-26,151.0
2014-05-27,146.9
2014-05-28,148.75
2014-05-29,160.6
2014-05-30,162.85
2014-06-02,160.7
2014-06-03,156.9
2014-06-04,158.55
2014-06-05,155.8
2014-06-06,156.95
2014-06-09,156.6
2014-06-10,167.5
2014-06-11,165.85
2014-06-12,159.6
2014-06-13,153.35
2014-06-16,154.7
2014-06-17,160.3
2014-06-18,157.15
2014-06-19,154.0
2014-06-20,152.6
2014-06-23,166.0
2014-06-24,167.1
2014-06-25,174.05
2014-06-26,167.7
2014-06-27,169.2
2014-06-30,164.65
2014-07-01,162.1
2014-07-02,164.3
2014-07-03,164.35
2014-07-04,162.4
2014-07-07,163.05
2014-07-08,164.7
2014-07-09,162.0
2014-07-10,159.3
2014-07-11,153.8
2014-07-14,154.25
2014-07-15,157.4
2014-07-16,160.75
2014-07-17,162.3
2014-07-18,162.6
2014-07-21,164.35
2014-07-22,195.05
2014-07-23,189.55
2014-07-24,184.0
2014-07-25,187.15
2014-07-28,191.05
2014-07-30,218.05
2014-07-31,243.9
2014-08-01,244.55
2014-08-04,245.5
2014-08-05,235.25
2014-08-06,233.35
2014-08-07,224.65
2014-08-08,223.7
2014-08-11,226.15
2014-08-12,222.55
2014-08-13,220.55
2014-08-14,221.5
2014-08-18,226.7
2014-08-19,223.5
2014-08-20,249.45
2014-08-21,251.65
2014-08-22,251.15
2014-08-25,250.9
2014-08-26,254.25
2014-08-27,261.8
2014-08-28,256.5
2014-09-01,257.85
2014-09-02,255.0
2014-09-03,254.9
2014-09-04,258.1
2014-09-05,274.95
2014-09-08,291.1
2014-09-09,311.0
2014-09-10,304.7
2014-09-11,298.15
2014-09-12,301.85
2014-09-15,297.0
2014-09-16,278.35
2014-09-17,271.1
2014-09-18,274.25
2014-09-19,280.5
2014-09-22,281.75
2014-09-23,281.65
2014-09-24,284.95
2014-09-25,280.35
2014-09-26,282.55
2014-09-29,294.05
2014-09-30,289.55
2014-10-01,281.1
2014-10-07,278.25
2014-10-08,276.3
2014-10-09,279.05
2014-10-10,275.85
2014-10-13,275.7
2014-10-14,289.45
2014-10-16,278.15
2014-10-17,278.9
2014-10-20,286.15
2014-10-21,282.0
2014-10-22,280.5
2014-10-23,285.95
2014-10-27,285.9
2014-10-28,287.85
2014-10-29,285.25
2014-10-30,288.85
2014-10-31,294.9
2014-11-03,310.5
2014-11-05,310.3
2014-11-07,311.05
2014-11-10,311.8
2014-11-11,313.2
2014-11-12,309.7
2014-11-13,302.6
2014-11-14,296.25
2014-11-17,308.15
2014-11-18,307.65
2014-11-19,302.35
2014-11-20,302.25
2014-11-21,299.4
2014-11-24,294.0
2014-11-25,302.5
2014-11-26,301.0
2014-11-27,295.6
2014-11-28,295.65
2014-12-01,295.65
2014-12-02,314.45
2014-12-03,315.1
2014-12-04,305.3
2014-12-05,299.1
2014-12-08,304.3
2014-12-09,297.85
2014-12-10,295.9
2014-12-11,295.9
2014-12-12,293.15
2014-12-15,290.1
2014-12-16,281.95
2014-12-17,290.2
2014-12-18,292.95
2014-12-19,292.65
2014-12-22,293.5
2014-12-23,295.8
2014-12-24,294.25
2014-12-26,294.2
2014-12-29,296.5
2014-12-30,297.2
2014-12-31,311.75
2015-01-01,315.65
2015-01-02,321.15
2015-01-05,332.5
2015-01-06,319.5
2015-01-07,317.25
2015-01-08,329.5
2015-01-09,327.55
2015-01-12,318.8
2015-01-13,309.05
2015-01-14,312.2
2015-01-15,311.35
2015-01-16,311.45
2015-01-19,308.9
2015-01-20,317.2
2015-01-21,317.85
2015-01-22,317.0
2015-01-23,319.45
2015-01-27,318.25
2015-01-28,319.1
2015-01-29,320.6
2015-01-30,325.5
2015-02-02,326.95
2015-02-03,325.05
2015-02-04,325.4
2015-02-05,324.45
2015-02-06,315.6
2015-02-09,313.45
2015-02-10,318.7
2015-02-11,317.1
2015-02-12,319.7
2015-02-13,319.75
2015-02-16,321.55
2015-02-18,317.15
2015-02-19,317.1
2015-02-20,314.05
2015-02-23,310.75
2015-02-24,302.6
2015-02-25,292.45
2015-02-26,295.6
2015-02-27,306.55
2015-02-28,296.65
2015-03-02,303.9
2015-03-03,313.1
2015-03-04,327.1
2015-03-05,357.85
2015-03-09,345.7
2015-03-10,346.6
2015-03-11,353.5
2015-03-12,347.25
2015-03-13,346.9
2015-03-16,365.65
2015-03-17,360.75
2015-03-18,360.4
2015-03-19,359.7
2015-03-20,347.85
2015-03-23,335.75
2015-03-24,342.1
2015-03-25,344.95
2015-03-26,345.2
2015-03-27,345.7
2015-03-30,362.9
2015-03-31,363.8
2015-04-01,383.7
2015-04-06,392.45
2015-04-07,380.5
2015-04-08,375.75
2015-04-09,377.75
2015-04-10,379.55
2015-04-13,379.5
2015-04-15,371.95
2015-04-16,366.65
2015-04-17,353.25
2015-04-20,354.1
2015-04-21,359.25
2015-04-22,358.6
2015-04-23,374.6
2015-04-24,365.55
2015-04-27,348.85
2015-04-28,347.9
2015-04-29,342.25
2015-04-30,349.1
2015-05-04,359.35
2015-05-05,355.55
2015-05-06,342.75
2015-05-07,337.35
2015-05-08,333.55
2015-05-11,343.65
2015-05-12,324.7
2015-05-13,358.0
2015-05-14,349.2
2015-05-15,364.0
2015-05-18,377.5
2015-05-19,376.45
2015-05-20,370.75
2015-05-21,366.3
2015-05-22,374.0
2015-05-25,386.55
2015-05-26,390.75
2015-05-27,367.95
2015-05-28,374.3
2015-05-29,394.5
2015-06-01,379.45
2015-06-02,374.85
2015-06-03,359.8
2015-06-04,368.4
2015-06-05,364.1
2015-06-08,357.65
2015-06-09,355.25
2015-06-10,365.05
2015-06-11,360.05
2015-06-12,353.15
2015-06-15,356.25
2015-06-16,360.95
2015-06-17,358.75
2015-06-18,358.2
2015-06-19,360.0
2015-06-22,375.55
2015-06-23,371.75
2015-06-24,371.15
2015-06-25,373.0
2015-06-26,365.7
2015-06-29,360.9
2015-06-30,361.25
2015-07-01,365.5
2015-07-02,367.35
2015-07-03,361.15
2015-07-06,365.25
2015-07-07,369.35
2015-07-08,364.75
2015-07-09,364.8
2015-07-10,360.6
2015-07-13,361.0
2015-07-14,363.35
2015-07-15,379.75
2015-07-16,377.75
2015-07-17,378.15
2015-07-20,378.6
2015-07-21,362.6
2015-07-22,366.45
2015-07-23,368.4
2015-07-24,362.6
2015-07-27,361.5
2015-07-28,366.3
2015-07-29,368.05
2015-07-30,328.6
2015-07-31,340.95
2015-08-03,334.75
2015-08-04,329.0
2015-08-05,330.9
2015-08-06,344.75
2015-08-07,348.15
2015-08-10,338.5
2015-08-11,344.3
2015-08-12,349.3
2015-08-13,343.2
2015-08-14,354.2
2015-08-17,349.6
2015-08-18,361.75
2015-08-19,355.75
2015-08-20,348.05
2015-08-21,349.0
2015-08-24,313.3
2015-08-25,320.45
2015-08-26,325.85
2015-08-27,325.75
2015-08-28,331.9
2015-08-31,337.25
2015-09-01,335.5
2015-09-02,337.15
2015-09-03,334.0
2015-09-04,339.1
2015-09-07,336.45
2015-09-08,334.9
2015-09-09,335.25
2015-09-10,342.4
2015-09-11,341.8
2015-09-14,340.2
2015-09-15,337.05
2015-09-16,335.8
2015-09-18,334.25
2015-09-21,327.65
2015-09-22,329.4
2015-09-23,326.7
2015-09-24,327.9
2015-09-28,324.1
2015-09-29,313.75
2015-09-30,321.25
2015-10-01,312.95
2015-10-05,313.3
2015-10-06,312.95
2015-10-07,311.2
2015-10-08,319.5
2015-10-09,327.05
2015-10-12,331.2
2015-10-13,327.75
2015-10-14,326.85
2015-10-15,327.25
2015-10-16,326.35
2015-10-19,324.45
2015-10-20,327.45
2015-10-21,339.7
2015-10-23,339.3
2015-10-26,335.6
2015-10-27,333.3
2015-10-28,327.5
2015-10-29,324.15
2015-10-30,326.05
2015-11-02,322.9
2015-11-03,324.4
2015-11-04,318.7
2015-11-05,310.7
2015-11-06,305.6
2015-11-09,307.45
2015-11-10,295.35
2015-11-11,304.4
2015-11-13,300.1
2015-11-16,300.4
2015-11-17,308.85
2015-11-18,301.2
2015-11-19,306.75
2015-11-20,301.05
2015-11-23,306.95
2015-11-24,299.35
2015-11-26,302.0
2015-11-27,306.15
2015-11-30,319.2
2015-12-01,327.25
2015-12-02,324.7
2015-12-03,321.25
2015-12-04,312.5
2015-12-07,314.4
2015-12-08,314.65
2015-12-09,317.3
2015-12-10,317.45
2015-12-11,312.3
2015-12-14,313.35
2015-12-15,314.65
2015-12-16,313.0
2015-12-17,315.3
2015-12-18,320.65
2015-12-21,320.15
2015-12-22,324.6
2015-12-23,334.95
2015-12-24,335.85
2015-12-28,332.9
2015-12-29,330.0
2015-12-30,324.8
2015-12-31,327.2
2016-01-01,320.6
2016-01-04,311.25
2016-01-05,324.1
2016-01-06,313.95
2016-01-07,308.65
2016-01-08,312.15
2016-01-11,318.0
2016-01-12,307.3
2016-01-13,313.5
2016-01-14,309.65
2016-01-15,309.3
2016-01-18,304.05
2016-01-19,304.8
2016-01-20,301.35
2016-01-21,298.55
2016-01-22,302.45
2016-01-25,322.4
2016-01-27,318.75
2016-01-28,316.0
2016-01-29,323.45
2016-02-01,320.25
2016-02-02,321.7
2016-02-03,317.5
2016-02-04,308.1
2016-02-05,305.8
2016-02-08,301.65
2016-02-09,300.45
2016-02-10,299.5
2016-02-11,287.15
2016-02-12,269.8
2016-02-15,272.15
2016-02-16,264.7
2016-02-17,257.3
2016-02-18,260.25
2016-02-19,261.8
2016-02-22,254.95
2016-02-23,252.2
2016-02-24,255.95
2016-02-25,255.05
2016-02-26,254.15
2016-02-29,270.2
2016-03-01,270.5
2016-03-02,273.7
2016-03-03,275.7
2016-03-04,276.95
2016-03-08,282.4
2016-03-09,285.2
2016-03-10,282.7
2016-03-11,282.15
2016-03-14,281.25
2016-03-15,276.1
2016-03-16,272.95
2016-03-17,275.6
2016-03-18,273.8
2016-03-21,264.2
2016-03-22,295.75
2016-03-23,295.0
2016-03-28,289.55
2016-03-29,277.0
2016-03-30,279.0
2016-03-31,290.5
2016-04-01,280.65
2016-04-04,275.3
2016-04-05,275.0
2016-04-06,276.05
2016-04-07,271.6
2016-04-08,273.1
2016-04-11,270.8
2016-04-12,274.35
2016-04-13,272.3
2016-04-18,281.95
2016-04-20,279.9
2016-04-21,276.35
2016-04-22,269.4
2016-04-25,264.45
2016-04-26,275.4
2016-04-27,272.35
2016-04-28,272.2
2016-04-29,266.0
2016-05-02,268.15
2016-05-03,270.7
2016-05-04,269.5
2016-05-05,266.2
2016-05-06,263.5
2016-05-09,265.4
2016-05-10,262.0
2016-05-11,263.6
2016-05-12,263.7
2016-05-13,260.75
2016-05-16,265.55
2016-05-17,265.0
2016-05-18,263.0
2016-05-19,259.05
2016-05-20,259.15
2016-05-23,268.15
2016-05-24,262.05
2016-05-25,303.9
2016-05-26,293.75
2016-05-27,290.55
2016-05-30,288.9
2016-05-31,279.25
2016-06-01,279.0
2016-06-02,283.9
2016-06-03,286.7
2016-06-06,283.8
2016-06-07,281.1
2016-06-08,282.25
2016-06-09,280.05
2016-06-10,280.45
2016-06-13,280.05
2016-06-14,280.6
2016-06-15,280.15
2016-06-16,280.35
2016-06-17,280.1
2016-06-20,269.35
2016-06-21,263.5
2016-06-22,259.4
2016-06-23,262.6
2016-06-24,271.8
2016-06-27,281.4
2016-06-28,272.15
2016-06-29,277.7
2016-06-30,275.25
2016-07-01,275.0
2016-07-04,281.85
2016-07-05,285.7
2016-07-07,285.35
2016-07-08,285.85
2016-07-11,286.75
2016-07-12,285.1
2016-07-13,286.35
2016-07-14,291.2
2016-07-15,294.55
2016-07-18,302.75
2016-07-19,301.15
2016-07-20,306.45
2016-07-21,303.6
2016-07-22,308.7
2016-07-25,314.4
2016-07-26,316.55
2016-07-27,315.45
2016-07-28,322.55
2016-07-29,307.2
2016-08-01,311.8
2016-08-02,310.65
2016-08-03,312.55
2016-08-04,314.15
2016-08-05,315.1
2016-08-08,311.25
2016-08-09,321.9
2016-08-10,322.25
2016-08-11,318.65
2016-08-12,311.0
2016-08-16,307.2
2016-08-17,307.9
2016-08-18,305.65
2016-08-19,306.35
2016-08-22,300.3
2016-08-23,305.15
2016-08-24,317.1
2016-08-25,320.0
2016-08-26,309.9
2016-08-29,314.9
2016-08-30,319.75
2016-08-31,315.05
2016-09-01,319.15
2016-09-02,322.75
2016-09-06,321.6
2016-09-07,332.6
2016-09-08,323.15
2016-09-09,320.05
2016-09-12,314.2
2016-09-14,315.95
2016-09-15,317.55
2016-09-16,314.95
2016-09-19,322.4
2016-09-20,328.0
2016-09-21,331.1
2016-09-22,334.5
2016-09-23,340.4
2016-09-26,343.8
2016-09-27,331.5
2016-09-28,330.3
2016-09-29,316.0
2016-09-30,313.05
2016-10-03,318.45
2016-10-04,317.3
2016-10-05,316.4
2016-10-06,314.45
2016-10-07,315.2
2016-10-10,314.5
2016-10-13,313.1
2016-10-14,312.45
2016-10-17,314.6
2016-10-18,310.0
2016-10-19,314.25
2016-10-20,311.65
2016-10-21,310.5
2016-10-24,305.45
2016-10-25,299.3
2016-10-26,296.9
2016-10-27,289.2
2016-10-28,283.75
2016-10-30,284.45
2016-11-01,283.7
2016-11-02,281.0
2016-11-03,280.1
2016-11-04,275.75
2016-11-07,280.05
2016-11-08,275.5
2016-11-09,283.9
2016-11-10,293.8
2016-11-11,293.0
2016-11-15,288.85
2016-11-16,296.15
2016-11-17,285.85
2016-11-18,282.2
2016-11-21,282.5
2016-11-22,275.5
2016-11-23,278.5
2016-11-24,274.65
2016-11-25,270.75
2016-11-28,274.45
2016-11-29,265.75
2016-11-30,257.85
2016-12-01,262.5
2016-12-02,257.75
2016-12-05,257.05
2016-12-06,255.0
2016-12-07,256.45
2016-12-08,259.55
2016-12-09,254.7
2016-12-12,256.25
2016-12-13,262.15
2016-12-14,260.3
2016-12-15,264.95
2016-12-16,262.5
2016-12-19,259.85
2016-12-20,260.15
2016-12-21,260.5
2016-12-22,259.45
2016-12-23,258.5
2016-12-26,252.4
2016-12-27,251.1
2016-12-28,264.9
2016-12-29,261.6
2016-12-30,260.6
2017-01-02,262.85
2017-01-03,264.0
2017-01-04,268.9
2017-01-05,268.25
2017-01-06,272.9
2017-01-09,272.05
2017-01-10,268.4
2017-01-11,273.0
2017-01-12,270.05
2017-01-13,268.25
2017-01-16,272.05
2017-01-17,270.1
2017-01-18,277.55
2017-01-19,273.4
2017-01-20,273.1
2017-01-23,273.15
2017-01-24,273.4
2017-01-25,270.8
2017-01-27,274.85
2017-01-30,271.2
2017-01-31,268.05
2017-02-01,267.4
2017-02-02,269.45
2017-02-03,271.75
2017-02-06,267.55
2017-02-07,267.35
2017-02-08,265.55
2017-02-09,268.8
2017-02-10,275.1
2017-02-13,268.9
2017-02-14,267.0
2017-02-15,262.35
2017-02-16,261.65
2017-02-17,267.25
2017-02-20,272.15
2017-02-21,272.45
2017-02-22,269.8
2017-02-23,270.55
2017-02-27,269.55
2017-02-28,268.65
2017-03-01,271.35
2017-03-02,266.4
2017-03-03,265.1
2017-03-06,264.85
2017-03-07,264.9
2017-03-08,261.5
2017-03-09,259.25
2017-03-10,261.15
2017-03-14,260.25
2017-03-15,258.55
2017-03-16,255.85
2017-03-17,257.65
2017-03-20,257.3
2017-03-21,258.75
2017-03-22,257.55
2017-03-23,255.9
2017-03-24,254.2
2017-03-27,257.85
2017-03-28,254.45
2017-03-29,254.3
2017-03-30,253.7
2017-03-31,249.15
2017-04-03,228.7
2017-04-05,241.75
2017-04-06,240.0
2017-04-07,237.0
2017-04-10,233.25
2017-04-11,234.55
2017-04-12,244.7
2017-04-13,242.95
2017-04-17,238.1
2017-04-18,244.0
2017-04-19,239.55
2017-04-20,236.6
2017-04-21,234.5
2017-04-24,230.25
2017-04-25,228.8
2017-04-26,227.95
2017-04-27,226.4
2017-04-28,227.25
2017-05-02,220.2
2017-05-03,222.35
2017-05-04,224.0
2017-05-05,224.2
2017-05-08,225.05
2017-05-09,226.75
2017-05-10,229.95
2017-05-11,225.0
2017-05-12,223.3
2017-05-15,222.55
2017-05-16,221.4
2017-05-17,216.3
2017-05-18,210.75
2017-05-19,207.95
2017-05-22,201.95
2017-05-23,198.95
2017-05-24,193.2
2017-05-25,192.35
2017-05-26,197.6
2017-05-29,192.7
2017-05-30,189.65
2017-05-31,181.85
2017-06-01,193.1
2017-06-02,195.05
2017-06-05,196.7
2017-06-06,195.2
2017-06-07,196.0
2017-06-08,194.6
2017-06-09,193.55
2017-06-12,193.05
2017-06-13,193.05
2017-06-14,192.4
2017-06-15,192.2
2017-06-16,189.35
2017-06-19,189.9
2017-06-20,188.25
2017-06-21,186.35
2017-06-22,185.55
2017-06-23,186.2
2017-06-27,182.3
2017-06-28,186.25
2017-06-29,192.5
2017-06-30,202.3
2017-07-03,202.3
2017-07-04,205.85
2017-07-05,202.1
2017-07-06,197.1
2017-07-07,194.45
2017-07-10,195.8
2017-07-11,199.6
2017-07-12,200.2
2017-07-13,200.1
2017-07-14,204.65
2017-07-17,200.75
2017-07-18,205.25
2017-07-19,209.85
2017-07-20,205.35
2017-07-21,200.2
2017-07-24,203.7
2017-07-25,205.1
2017-07-26,202.2
2017-07-27,204.0
2017-07-28,200.3
2017-07-31,200.05
2017-08-01,200.05
2017-08-02,202.05
2017-08-03,200.05
2017-08-04,200.15
2017-08-07,200.45
2017-08-08,200.1
2017-08-09,197.75
2017-08-10,192.8
2017-08-11,192.75
2017-08-14,191.95
2017-08-16,193.6
2017-08-17,195.0
2017-08-18,194.85
2017-08-21,194.2
2017-08-22,191.9
2017-08-23,191.0
2017-08-24,189.9
2017-08-28,191.8
2017-08-29,190.3
2017-08-30,192.4
2017-08-31,193.65
2017-09-01,190.8
2017-09-04,194.35
2017-09-05,198.15
2017-09-06,194.35
2017-09-07,195.2
2017-09-08,195.3
2017-09-11,194.85
2017-09-12,194.95
2017-09-13,199.15
2017-09-14,196.9
2017-09-15,201.1
2017-09-18,199.1
2017-09-19,202.5
2017-09-20,204.2
2017-09-21,204.6
2017-09-22,205.2
2017-09-25,208.55
2017-09-26,207.05
2017-09-27,204.9
2017-09-28,207.55
2017-09-29,208.4
2017-10-03,207.25
2017-10-04,210.25
2017-10-05,211.85
2017-10-06,223.9
2017-10-09,231.35
2017-10-10,244.3
2017-10-11,255.9
2017-10-12,259.15
2017-10-13,247.1
2017-10-16,249.75
2017-10-17,256.65
2017-10-18,247.5
2017-10-19,249.35
2017-10-23,250.75
2017-10-24,268.2
2017-10-25,273.55
2017-10-26,263.25
2017-10-27,271.75
2017-10-30,262.75
2017-10-31,263.25
2017-11-01,255.05
2017-11-02,257.2
2017-11-03,277.75
2017-11-06,264.5
2017-11-07,262.35
2017-11-08,255.75
2017-11-09,258.2
2017-11-10,258.55
2017-11-13,259.05
2017-11-14,279.55
2017-11-15,274.45
2017-11-16,269.35
2017-11-17,266.75
2017-11-20,262.5
2017-11-21,270.6
2017-11-22,279.65
2017-11-23,294.1
2017-11-24,293.75
2017-11-27,282.4
2017-11-28,286.55
2017-11-29,286.75
2017-11-30,276.95
2017-12-01,262.7
2017-12-04,263.7
2017-12-05,266.4
2017-12-06,262.15
2017-12-07,265.75
2017-12-08,282.85
2017-12-11,278.95
2017-12-12,271.5
2017-12-13,272.65
2017-12-14,278.8
2017-12-15,275.5
2017-12-18,275.25
2017-12-19,291.05
2017-12-20,289.65
2017-12-21,288.9
2017-12-22,283.5
2017-12-26,291.55
2017-12-27,284.3
2017-12-28,286.7
2017-12-29,280.45
