Date,JKCEMENT
2014-05-08,227.35
2014-05-09,237.65
2014-05-12,247.65
2014-05-13,253.45
2014-05-14,245.95
2014-05-15,241.95
2014-05-16,253.2
2014-05-19,299.6
2014-05-20,317.8
2014-05-21,318.5
2014-05-22,323.8
2014-05-23,329.0
2014-05-26,336.5
2014-05-27,335.5
2014-05-28,345.3
2014-05-29,337.45
2014-05-30,333.65
2014-06-02,347.95
2014-06-03,359.3
2014-06-04,360.0
2014-06-05,362.85
2014-06-06,368.55
2014-06-09,380.95
2014-06-10,374.0
2014-06-11,386.25
2014-06-12,382.6
2014-06-13,373.75
2014-06-16,374.95
2014-06-17,390.95
2014-06-18,406.4
2014-06-19,403.65
2014-06-20,392.75
2014-06-23,403.95
2014-06-24,394.9
2014-06-25,400.5
2014-06-26,390.55
2014-06-27,381.25
2014-06-30,386.9
2014-07-01,385.75
2014-07-02,384.65
2014-07-03,387.75
2014-07-04,395.6
2014-07-07,392.3
2014-07-08,385.2
2014-07-09,387.4
2014-07-10,395.5
2014-07-11,381.1
2014-07-14,372.75
2014-07-15,379.6
2014-07-16,383.75
2014-07-17,400.3
2014-07-18,396.45
2014-07-21,395.05
2014-07-22,394.55
2014-07-23,387.45
2014-07-24,382.35
2014-07-25,383.7
2014-07-28,371.4
2014-07-30,380.6
2014-07-31,390.0
2014-08-01,400.75
2014-08-04,403.2
2014-08-05,420.15
2014-08-06,428.65
2014-08-07,428.15
2014-08-08,421.65
2014-08-11,424.3
2014-08-12,466.1
2014-08-13,485.95
2014-08-14,484.7
2014-08-18,485.0
2014-08-19,477.85
2014-08-20,475.55
2014-08-21,477.1
2014-08-22,484.5
2014-08-25,478.0
2014-08-26,474.7
2014-08-27,469.95
2014-08-28,469.95
2014-09-01,476.35
2014-09-02,483.15
2014-09-03,487.0
2014-09-04,498.15
2014-09-05,488.55
2014-09-08,501.95
2014-09-09,494.8
2014-09-10,494.75
2014-09-11,503.65
2014-09-12,507.7
2014-09-15,528.3
2014-09-16,517.9
2014-09-17,538.75
2014-09-18,537.8
2014-09-19,586.2
2014-09-22,564.6
2014-09-23,547.25
2014-09-24,539.35
2014-09-25,528.9
2014-09-26,512.55
2014-09-29,544.05
2014-09-30,556.45
2014-10-01,548.35
2014-10-07,516.45
2014-10-08,507.0
2014-10-09,521.0
2014-10-10,510.25
2014-10-13,524.1
2014-10-14,524.25
2014-10-16,517.2
2014-10-17,541.1
2014-10-20,553.5
2014-10-21,558.85
2014-10-22,572.05
2014-10-23,567.3
2014-10-27,552.95
2014-10-28,556.95
2014-10-29,563.1
2014-10-30,570.0
2014-10-31,604.2
2014-11-03,663.1
2014-11-05,633.6
2014-11-07,629.8
2014-11-10,630.8
2014-11-11,630.3
2014-11-12,631.65
2014-11-13,655.35
2014-11-14,659.55
2014-11-17,668.7
2014-11-18,650.95
2014-11-19,651.2
2014-11-20,649.6
2014-11-21,641.85
2014-11-24,653.1
2014-11-25,649.25
2014-11-26,620.75
2014-11-27,609.7
2014-11-28,619.7
2014-12-01,615.35
2014-12-02,605.85
2014-12-03,607.1
2014-12-04,606.65
2014-12-05,604.25
2014-12-08,601.0
2014-12-09,610.65
2014-12-10,638.7
2014-12-11,634.4
2014-12-12,630.35
2014-12-15,618.15
2014-12-16,602.45
2014-12-17,600.25
2014-12-18,599.85
2014-12-19,623.25
2014-12-22,619.1
2014-12-23,639.2
2014-12-24,636.4
2014-12-26,639.45
2014-12-29,632.75
2014-12-30,641.4
2014-12-31,638.75
2015-01-01,643.75
2015-01-02,643.4
2015-01-05,638.9
2015-01-06,612.35
2015-01-07,598.4
2015-01-08,610.75
2015-01-09,603.2
2015-01-12,608.65
2015-01-13,628.25
2015-01-14,659.9
2015-01-15,667.2
2015-01-16,660.5
2015-01-19,664.3
2015-01-20,670.65
2015-01-21,684.1
2015-01-22,715.55
2015-01-23,715.25
2015-01-27,693.9
2015-01-28,701.55
2015-01-29,707.35
2015-01-30,697.05
2015-02-02,699.25
2015-02-03,708.9
2015-02-04,709.2
2015-02-05,711.6
2015-02-06,695.45
2015-02-09,676.95
2015-02-10,684.95
2015-02-11,678.95
2015-02-12,690.15
2015-02-13,690.4
2015-02-16,707.0
2015-02-18,726.7
2015-02-19,731.4
2015-02-20,731.1
2015-02-23,717.0
2015-02-24,717.9
2015-02-25,715.8
2015-02-26,713.7
2015-02-27,708.45
2015-02-28,699.55
2015-03-02,734.6
2015-03-03,733.6
2015-03-04,730.1
2015-03-05,710.8
2015-03-09,699.0
2015-03-10,706.05
2015-03-11,695.0
2015-03-12,677.3
2015-03-13,696.5
2015-03-16,683.6
2015-03-17,677.8
2015-03-18,677.1
2015-03-19,679.95
2015-03-20,683.6
2015-03-23,661.7
2015-03-24,659.95
2015-03-25,655.15
2015-03-26,643.3
2015-03-27,643.5
2015-03-30,668.8
2015-03-31,666.1
2015-04-01,688.8
2015-04-06,682.95
2015-04-07,683.35
2015-04-08,696.4
2015-04-09,692.75
2015-04-10,693.1
2015-04-13,697.2
2015-04-15,694.05
2015-04-16,649.75
2015-04-17,649.0
2015-04-20,640.95
2015-04-21,663.65
2015-04-22,646.15
2015-04-23,630.05
2015-04-24,636.95
2015-04-27,633.0
2015-04-28,631.55
2015-04-29,635.15
2015-04-30,645.5
2015-05-04,631.65
2015-05-05,633.0
2015-05-06,607.3
2015-05-07,597.95
2015-05-08,590.5
2015-05-11,595.7
2015-05-12,597.5
2015-05-13,588.45
2015-05-14,594.9
2015-05-15,601.75
2015-05-18,578.2
2015-05-19,580.75
2015-05-20,590.5
2015-05-21,587.85
2015-05-22,600.55
2015-05-25,603.1
2015-05-26,603.05
2015-05-27,626.4
2015-05-28,617.45
2015-05-29,638.85
2015-06-01,622.8
2015-06-02,610.6
2015-06-03,604.85
2015-06-04,595.1
2015-06-05,596.2
2015-06-08,586.65
2015-06-09,570.2
2015-06-10,590.3
2015-06-11,589.55
2015-06-12,587.6
2015-06-15,587.45
2015-06-16,578.9
2015-06-17,582.4
2015-06-18,589.85
2015-06-19,594.25
2015-06-22,600.6
2015-06-23,609.35
2015-06-24,612.4
2015-06-25,631.0
2015-06-26,652.3
2015-06-29,651.6
2015-06-30,674.4
2015-07-01,664.75
2015-07-02,659.75
2015-07-03,641.8
2015-07-06,635.85
2015-07-07,642.3
2015-07-08,626.45
2015-07-09,623.55
2015-07-10,619.1
2015-07-13,630.1
2015-07-14,618.5
2015-07-15,612.8
2015-07-16,608.95
2015-07-17,608.85
2015-07-20,605.95
2015-07-21,602.7
2015-07-22,603.5
2015-07-23,614.7
2015-07-24,626.85
2015-07-27,614.8
2015-07-28,619.25
2015-07-29,621.7
2015-07-30,623.5
2015-07-31,682.55
2015-08-03,661.85
2015-08-04,672.15
2015-08-05,681.0
2015-08-06,671.25
2015-08-07,671.8
2015-08-10,668.9
2015-08-11,641.1
2015-08-12,619.4
2015-08-13,621.95
2015-08-14,628.9
2015-08-17,643.15
2015-08-18,644.35
2015-08-19,654.2
2015-08-20,659.0
2015-08-21,655.2
2015-08-24,599.65
2015-08-25,603.9
2015-08-26,624.65
2015-08-27,624.0
2015-08-28,627.35
2015-08-31,626.3
2015-09-01,613.4
2015-09-02,603.2
2015-09-03,615.5
2015-09-04,610.2
2015-09-07,609.85
2015-09-08,607.95
2015-09-09,627.55
2015-09-10,621.0
2015-09-11,620.0
2015-09-14,624.5
2015-09-15,626.75
2015-09-16,621.8
2015-09-18,613.5
2015-09-21,614.9
2015-09-22,613.45
2015-09-23,645.95
2015-09-24,649.7
2015-09-28,632.25
2015-09-29,654.7
2015-09-30,653.35
2015-10-01,652.6
2015-10-05,654.2
2015-10-06,674.75
2015-10-07,667.3
2015-10-08,658.4
2015-10-09,652.05
2015-10-12,640.05
2015-10-13,631.25
2015-10-14,623.35
2015-10-15,627.35
2015-10-16,656.75
2015-10-19,650.4
2015-10-20,655.0
2015-10-21,653.6
2015-10-23,652.1
2015-10-26,643.6
2015-10-27,645.7
2015-10-28,641.6
2015-10-29,664.25
2015-10-30,685.45
2015-11-02,655.65
2015-11-03,650.85
2015-11-04,650.3
2015-11-05,650.4
2015-11-06,649.6
2015-11-09,644.1
2015-11-10,660.5
2015-11-11,654.9
2015-11-13,647.65
2015-11-16,638.4
2015-11-17,641.9
2015-11-18,644.5
2015-11-19,648.65
2015-11-20,664.3
2015-11-23,650.7
2015-11-24,646.15
2015-11-26,653.3
2015-11-27,709.9
2015-11-30,690.9
2015-12-01,686.0
2015-12-02,679.95
2015-12-03,665.35
2015-12-04,653.1
2015-12-07,655.5
2015-12-08,654.75
2015-12-09,644.35
2015-12-10,662.0
2015-12-11,653.6
2015-12-14,649.8
2015-12-15,655.65
2015-12-16,641.35
2015-12-17,660.35
2015-12-18,647.05
2015-12-21,646.4
2015-12-22,640.95
2015-12-23,622.35
2015-12-24,626.0
2015-12-28,610.95
2015-12-29,613.25
2015-12-30,599.35
2015-12-31,577.05
2016-01-01,596.65
2016-01-04,581.8
2016-01-05,579.45
2016-01-06,580.0
2016-01-07,565.4
2016-01-08,562.4
2016-01-11,535.15
2016-01-12,527.45
2016-01-13,525.05
2016-01-14,512.8
2016-01-15,501.25
2016-01-18,467.8
2016-01-19,473.05
2016-01-20,456.8
2016-01-21,453.75
2016-01-22,514.25
2016-01-25,509.9
2016-01-27,510.2
2016-01-28,503.75
2016-01-29,496.5
2016-02-01,491.85
2016-02-02,475.15
2016-02-03,461.1
2016-02-04,468.35
2016-02-05,464.9
2016-02-08,460.4
2016-02-09,453.55
2016-02-10,446.75
2016-02-11,443.0
2016-02-12,444.2
2016-02-15,453.0
2016-02-16,438.0
2016-02-17,442.7
2016-02-18,453.0
2016-02-19,453.8
2016-02-22,454.55
2016-02-23,475.2
2016-02-24,487.45
2016-02-25,485.55
2016-02-26,480.05
2016-02-29,478.35
2016-03-01,496.4
2016-03-02,505.5
2016-03-03,548.5
2016-03-04,548.95
2016-03-08,545.35
2016-03-09,550.0
2016-03-10,558.8
2016-03-11,583.75
2016-03-14,572.25
2016-03-15,577.8
2016-03-16,591.35
2016-03-17,600.05
2016-03-18,620.1
2016-03-21,625.4
2016-03-22,639.3
2016-03-23,631.7
2016-03-28,646.95
2016-03-29,645.75
2016-03-30,648.65
2016-03-31,675.5
2016-04-01,660.2
2016-04-04,659.65
2016-04-05,644.7
2016-04-06,669.6
2016-04-07,663.95
2016-04-08,662.25
2016-04-11,672.1
2016-04-12,662.55
2016-04-13,661.35
2016-04-18,655.05
2016-04-20,638.1
2016-04-21,624.05
2016-04-22,624.0
2016-04-25,609.7
2016-04-26,609.75
2016-04-27,612.45
2016-04-28,610.05
2016-04-29,593.25
2016-05-02,583.15
2016-05-03,592.7
2016-05-04,583.55
2016-05-05,578.55
2016-05-06,560.55
2016-05-09,567.45
2016-05-10,564.55
2016-05-11,560.95
2016-05-12,589.55
2016-05-13,588.95
2016-05-16,581.4
2016-05-17,582.55
2016-05-18,589.55
2016-05-19,587.55
2016-05-20,586.4
2016-05-23,592.85
2016-05-24,592.3
2016-05-25,597.7
2016-05-26,595.15
2016-05-27,596.25
2016-05-30,588.95
2016-05-31,582.05
2016-06-01,585.55
2016-06-02,577.4
2016-06-03,612.8
2016-06-06,625.15
2016-06-07,628.15
2016-06-08,625.7
2016-06-09,613.5
2016-06-10,622.9
2016-06-13,612.35
2016-06-14,617.25
2016-06-15,629.4
2016-06-16,631.75
2016-06-17,650.2
2016-06-20,654.75
2016-06-21,647.3
2016-06-22,638.15
2016-06-23,645.15
2016-06-24,637.6
2016-06-27,651.0
2016-06-28,659.6
2016-06-29,661.45
2016-06-30,666.25
2016-07-01,674.8
2016-07-04,701.2
2016-07-05,700.45
2016-07-07,715.35
2016-07-08,704.55
2016-07-11,725.25
2016-07-12,707.65
2016-07-13,714.5
2016-07-14,717.6
2016-07-15,707.25
2016-07-18,706.9
2016-07-19,701.65
2016-07-20,706.6
2016-07-21,707.65
2016-07-22,705.9
2016-07-25,702.45
2016-07-26,701.05
2016-07-27,701.65
2016-07-28,700.55
2016-07-29,713.35
2016-08-01,708.75
2016-08-02,727.5
2016-08-03,724.8
2016-08-04,735.3
2016-08-05,748.7
2016-08-08,766.75
2016-08-09,747.95
2016-08-10,745.6
2016-08-11,757.8
2016-08-12,749.15
2016-08-16,768.8
2016-08-17,792.05
2016-08-18,787.95
2016-08-19,794.25
2016-08-22,792.2
2016-08-23,784.6
2016-08-24,783.35
2016-08-25,780.05
2016-08-26,779.3
2016-08-29,793.2
2016-08-30,800.4
2016-08-31,796.05
2016-09-01,790.45
2016-09-02,785.6
2016-09-06,792.0
2016-09-07,800.1
2016-09-08,793.3
2016-09-09,792.5
2016-09-12,783.8
2016-09-14,800.05
2016-09-15,801.95
2016-09-16,790.1
2016-09-19,793.9
2016-09-20,798.4
2016-09-21,798.9
2016-09-22,801.8
2016-09-23,824.95
2016-09-26,826.95
2016-09-27,828.95
2016-09-28,856.15
2016-09-29,823.3
2016-09-30,875.75
2016-10-03,889.15
2016-10-04,894.6
2016-10-05,894.65
2016-10-06,911.65
2016-10-07,958.7
2016-10-10,968.0
2016-10-13,946.85
2016-10-14,966.9
2016-10-17,945.9
2016-10-18,944.2
2016-10-19,941.9
2016-10-20,925.25
2016-10-21,962.8
2016-10-24,938.4
2016-10-25,937.0
2016-10-26,932.5
2016-10-27,927.25
2016-10-28,945.35
2016-10-30,953.8
2016-11-01,924.95
2016-11-02,905.0
2016-11-03,880.1
2016-11-04,857.4
2016-11-07,901.3
2016-11-08,910.25
2016-11-09,879.45
2016-11-10,879.45
2016-11-11,828.25
2016-11-15,789.95
2016-11-16,774.85
2016-11-17,744.65
2016-11-18,700.35
2016-11-21,664.7
2016-11-22,644.9
2016-11-23,681.4
2016-11-24,661.75
2016-11-25,682.7
2016-11-28,709.5
2016-11-29,735.6
2016-11-30,727.15
2016-12-01,729.55
2016-12-02,732.1
2016-12-05,724.2
2016-12-06,731.1
2016-12-07,733.7
2016-12-08,737.9
2016-12-09,743.6
2016-12-12,742.55
2016-12-13,715.1
2016-12-14,712.1
2016-12-15,688.45
2016-12-16,687.05
2016-12-19,678.55
2016-12-20,662.1
2016-12-21,658.55
2016-12-22,651.9
2016-12-23,651.75
2016-12-26,638.95
2016-12-27,639.6
2016-12-28,679.1
2016-12-29,685.8
2016-12-30,719.85
2017-01-02,738.0
2017-01-03,731.4
2017-01-04,725.95
2017-01-05,729.45
2017-01-06,716.55
2017-01-09,718.3
2017-01-10,706.35
2017-01-11,702.85
2017-01-12,689.8
2017-01-13,682.6
2017-01-16,703.2
2017-01-17,702.85
2017-01-18,717.35
2017-01-19,708.85
2017-01-20,709.55
2017-01-23,719.8
2017-01-24,730.3
2017-01-25,716.9
2017-01-27,735.7
2017-01-30,737.85
2017-01-31,722.9
2017-02-01,740.1
2017-02-02,768.9
2017-02-03,754.7
2017-02-06,801.25
2017-02-07,788.2
2017-02-08,838.65
2017-02-09,840.45
2017-02-10,834.85
2017-02-13,850.05
2017-02-14,841.45
2017-02-15,824.05
2017-02-16,846.9
2017-02-17,860.7
2017-02-20,899.45
2017-02-21,891.55
2017-02-22,884.8
2017-02-23,879.15
2017-02-27,889.45
2017-02-28,886.0
2017-03-01,875.85
2017-03-02,868.05
2017-03-03,865.1
2017-03-06,869.8
2017-03-07,863.4
2017-03-08,861.45
2017-03-09,856.05
2017-03-10,860.15
2017-03-14,884.7
2017-03-15,899.6
2017-03-16,898.7
2017-03-17,891.85
2017-03-20,899.45
2017-03-21,885.75
2017-03-22,887.55
2017-03-23,882.25
2017-03-24,888.6
2017-03-27,899.55
2017-03-28,900.8
2017-03-29,898.9
2017-03-30,909.6
2017-03-31,934.95
2017-04-03,943.55
2017-04-05,938.6
2017-04-06,927.8
2017-04-07,928.4
2017-04-10,934.8
2017-04-11,945.05
2017-04-12,936.05
2017-04-13,936.45
2017-04-17,917.7
2017-04-18,921.35
2017-04-19,928.7
2017-04-20,940.1
2017-04-21,939.55
2017-04-24,963.0
2017-04-25,977.8
2017-04-26,955.9
2017-04-27,968.8
2017-04-28,974.75
2017-05-02,981.95
2017-05-03,989.65
2017-05-04,995.45
2017-05-05,997.8
2017-05-08,999.25
2017-05-09,1015.75
2017-05-10,1024.5
2017-05-11,1053.3
2017-05-12,1071.55
2017-05-15,1118.75
2017-05-16,1123.35
2017-05-17,1114.65
2017-05-18,1103.8
2017-05-19,1111.0
2017-05-22,1095.15
2017-05-23,1096.95
2017-05-24,1095.2
2017-05-25,1097.1
2017-05-26,1098.8
2017-05-29,1090.85
2017-05-30,1106.1
2017-05-31,1109.8
2017-06-01,1106.9
2017-06-02,1105.35
2017-06-05,1092.9
2017-06-06,1074.45
2017-06-07,1047.9
2017-06-08,1039.65
2017-06-09,1025.9
2017-06-12,1020.05
2017-06-13,1023.25
2017-06-14,1045.6
2017-06-15,1029.4
2017-06-16,1013.7
2017-06-19,1001.15
2017-06-20,996.7
2017-06-21,980.3
2017-06-22,981.0
2017-06-23,968.25
2017-06-27,946.75
2017-06-28,943.9
2017-06-29,935.55
2017-06-30,938.9
2017-07-03,949.2
2017-07-04,967.8
2017-07-05,979.65
2017-07-06,980.05
2017-07-07,970.2
2017-07-10,974.15
2017-07-11,971.15
2017-07-12,966.65
2017-07-13,978.8
2017-07-14,962.55
2017-07-17,971.6
2017-07-18,977.7
2017-07-19,979.55
2017-07-20,983.65
2017-07-21,979.05
2017-07-24,983.45
2017-07-25,972.15
2017-07-26,992.2
2017-07-27,1007.0
2017-07-28,1012.25
2017-07-31,1018.0
2017-08-01,1018.3
2017-08-02,1008.2
2017-08-03,1007.2
2017-08-04,1012.2
2017-08-07,1026.45
2017-08-08,1033.25
2017-08-09,1026.2
2017-08-10,1015.75
2017-08-11,1030.7
2017-08-14,1037.4
2017-08-16,1032.25
2017-08-17,1028.8
2017-08-18,999.35
2017-08-21,1001.15
2017-08-22,1013.4
2017-08-23,1011.7
2017-08-24,1013.45
2017-08-28,1016.65
2017-08-29,997.05
2017-08-30,1010.8
2017-08-31,1005.1
2017-09-01,1011.65
2017-09-04,1005.65
2017-09-05,1017.1
2017-09-06,1020.5
2017-09-07,1011.55
2017-09-08,1023.1
2017-09-11,1025.2
2017-09-12,1047.85
2017-09-13,1050.95
2017-09-14,1038.45
2017-09-15,1005.7
2017-09-18,1019.7
2017-09-19,1021.95
2017-09-20,1010.2
2017-09-21,987.15
2017-09-22,952.8
2017-09-25,944.55
2017-09-26,956.25
2017-09-27,960.8
2017-09-28,950.2
2017-09-29,954.0
2017-10-03,969.8
2017-10-04,983.35
2017-10-05,979.05
2017-10-06,971.9
2017-10-09,971.55
2017-10-10,980.95
2017-10-11,977.05
2017-10-12,975.2
2017-10-13,954.4
2017-10-16,956.85
2017-10-17,959.55
2017-10-18,953.65
2017-10-19,976.6
2017-10-23,950.9
2017-10-24,986.05
2017-10-25,983.2
2017-10-26,995.85
2017-10-27,1004.35
2017-10-30,1006.35
2017-10-31,1002.4
2017-11-01,1004.4
2017-11-02,1008.3
2017-11-03,999.25
2017-11-06,1002.3
2017-11-07,1021.55
2017-11-08,1021.05
2017-11-09,1023.7
2017-11-10,1037.35
2017-11-13,1053.1
2017-11-14,1076.55
2017-11-15,1053.0
2017-11-16,1072.6
2017-11-17,1081.0
2017-11-20,1025.75
2017-11-21,995.5
2017-11-22,995.9
2017-11-23,1000.1
2017-11-24,998.7
2017-11-27,991.45
2017-11-28,990.55
2017-11-29,995.85
2017-11-30,999.55
2017-12-01,984.4
2017-12-04,997.8
2017-12-05,995.65
2017-12-06,990.4
2017-12-07,999.65
2017-12-08,999.5
2017-12-11,999.85
2017-12-12,994.1
2017-12-13,1056.65
2017-12-14,1062.5
2017-12-15,1074.8
2017-12-18,1069.3
2017-12-19,1071.15
2017-12-20,1070.85
2017-12-21,1072.05
2017-12-22,1079.1
2017-12-26,1084.3
2017-12-27,1093.3
2017-12-28,1101.2
2017-12-29,1110.7
