Date,TEXRAIL
2013-12-04,39.75
2013-12-05,38.8
2013-12-06,39.6
2013-12-09,39.1
2013-12-10,38.9
2013-12-11,39.2
2013-12-12,39.0
2013-12-13,37.85
2013-12-16,38.35
2013-12-17,38.5
2013-12-18,39.85
2013-12-19,39.8
2013-12-20,41.3
2013-12-23,41.95
2013-12-24,41.55
2013-12-26,40.45
2013-12-27,40.4
2013-12-30,45.45
2013-12-31,43.25
2014-01-01,45.2
2014-01-02,45.25
2014-01-03,45.4
2014-01-06,46.35
2014-01-07,45.45
2014-01-08,45.9
2014-01-09,44.05
2014-01-10,42.85
2014-01-13,44.55
2014-01-14,43.6
2014-01-15,43.5
2014-01-16,43.0
2014-01-17,42.95
2014-01-20,42.7
2014-01-21,43.05
2014-01-22,43.0
2014-01-23,44.05
2014-01-24,43.65
2014-01-27,42.8
2014-01-28,43.1
2014-01-29,43.0
2014-01-30,42.05
2014-01-31,42.9
2014-02-03,43.05
2014-02-04,42.9
2014-02-05,43.45
2014-02-06,43.05
2014-02-07,42.65
2014-02-10,42.5
2014-02-11,43.0
2014-02-12,41.35
2014-02-13,40.0
2014-02-14,40.0
2014-02-17,39.8
2014-02-18,38.95
2014-02-19,39.1
2014-02-20,39.95
2014-02-21,38.95
2014-02-24,39.55
2014-02-25,39.15
2014-02-26,39.25
2014-02-28,39.1
2014-03-03,40.5
2014-03-04,41.15
2014-03-05,42.2
2014-03-06,42.55
2014-03-07,43.05
2014-03-10,43.2
2014-03-11,44.5
2014-03-12,44.45
2014-03-13,44.55
2014-03-14,43.5
2014-03-18,44.0
2014-03-19,44.05
2014-03-20,44.0
2014-03-21,46.25
2014-03-22,45.85
2014-03-24,46.45
2014-03-25,47.75
2014-03-26,45.9
2014-03-27,44.15
2014-03-28,48.15
2014-03-31,47.8
2014-04-01,48.5
2014-04-02,50.1
2014-04-03,50.85
2014-04-04,50.0
2014-04-07,52.0
2014-04-09,57.0
2014-04-10,57.95
2014-04-11,59.05
2014-04-15,59.5
2014-04-16,58.55
2014-04-17,58.15
2014-04-21,61.45
2014-04-22,62.0
2014-04-23,63.6
2014-04-25,64.6
2014-04-28,66.15
2014-04-29,64.35
2014-04-30,65.4
2014-05-02,63.0
2014-05-05,65.45
2014-05-06,66.45
2014-05-07,67.9
2014-05-08,72.1
2014-05-09,71.2
2014-05-12,69.85
2014-05-13,73.0
2014-05-14,73.15
2014-05-15,72.65
2014-05-16,85.7
2014-05-19,102.8
2014-05-20,98.75
2014-05-21,99.2
2014-05-22,107.65
2014-05-23,109.3
2014-05-26,114.75
2014-05-27,105.7
2014-05-28,106.3
2014-05-29,104.45
2014-05-30,109.9
2014-06-02,107.8
2014-06-03,107.5
2014-06-04,102.8
2014-06-05,101.05
2014-06-06,103.25
2014-06-09,113.55
2014-06-10,120.3
2014-06-11,124.55
2014-06-12,119.65
2014-06-13,111.75
2014-06-16,106.85
2014-06-17,111.2
2014-06-18,121.45
2014-06-19,121.9
2014-06-20,117.35
2014-06-23,119.8
2014-06-24,118.25
2014-06-25,116.0
2014-06-26,114.7
2014-06-27,115.85
2014-06-30,120.1
2014-07-01,121.35
2014-07-02,120.75
2014-07-03,120.0
2014-07-04,128.6
2014-07-07,145.75
2014-07-08,116.7
2014-07-09,93.4
2014-07-10,98.0
2014-07-11,92.05
2014-07-14,87.85
2014-07-15,92.95
2014-07-16,94.6
2014-07-17,90.3
2014-07-18,99.05
2014-07-21,94.6
2014-07-22,91.95
2014-07-23,95.15
2014-07-24,91.85
2014-07-25,89.9
2014-07-28,86.55
2014-07-30,89.65
2014-07-31,89.1
2014-08-01,88.2
2014-08-04,88.65
2014-08-05,87.55
2014-08-06,91.8
2014-08-07,95.35
2014-08-08,92.85
2014-08-11,91.35
2014-08-12,90.7
2014-08-13,84.5
2014-08-14,86.15
2014-08-18,88.35
2014-08-19,88.4
2014-08-20,86.85
2014-08-21,86.65
2014-08-22,84.5
2014-08-25,82.65
2014-08-26,80.05
2014-08-27,75.8
2014-08-28,79.85
2014-09-01,81.85
2014-09-02,80.35
2014-09-03,79.35
2014-09-04,80.15
2014-09-05,79.35
2014-09-08,83.0
2014-09-09,82.0
2014-09-10,86.25
2014-09-11,89.45
2014-09-12,88.0
2014-09-15,92.75
2014-09-16,89.15
2014-09-17,92.05
2014-09-18,93.55
2014-09-19,92.8
2014-09-22,89.8
2014-09-23,85.1
2014-09-24,83.05
2014-09-25,79.15
2014-09-26,82.95
2014-09-29,86.0
2014-09-30,86.3
2014-10-01,87.9
2014-10-07,83.45
2014-10-08,84.45
2014-10-09,86.1
2014-10-10,83.9
2014-10-13,85.5
2014-10-14,85.25
2014-10-16,83.6
2014-10-17,86.3
2014-10-20,85.75
2014-10-21,88.7
2014-10-22,89.85
2014-10-23,92.15
2014-10-27,89.55
2014-10-28,91.05
2014-10-29,90.9
2014-10-30,93.2
2014-10-31,95.8
2014-11-03,99.1
2014-11-05,98.75
2014-11-07,99.7
2014-11-10,108.8
2014-11-11,109.9
2014-11-12,112.0
2014-11-13,106.9
2014-11-14,109.9
2014-11-17,112.75
2014-11-18,115.4
2014-11-19,111.9
2014-11-20,116.55
2014-11-21,122.15
2014-11-24,121.8
2014-11-25,115.05
2014-11-26,119.5
2014-11-27,122.1
2014-11-28,123.15
2014-12-01,121.75
2014-12-02,127.0
2014-12-03,135.3
2014-12-04,137.4
2014-12-05,130.15
2014-12-08,126.9
2014-12-09,124.0
2014-12-10,126.65
2014-12-11,125.2
2014-12-12,121.1
2014-12-15,120.6
2014-12-16,114.95
2014-12-17,119.8
2014-12-18,125.15
2014-12-19,124.7
2014-12-22,125.55
2014-12-23,127.35
2014-12-24,130.75
2014-12-26,128.0
2014-12-29,131.25
2014-12-30,131.9
2014-12-31,135.0
2015-01-01,134.9
2015-01-02,132.75
2015-01-05,133.75
2015-01-06,127.7
2015-01-07,126.05
2015-01-08,131.1
2015-01-09,128.6
2015-01-12,128.9
2015-01-13,127.2
2015-01-14,124.55
2015-01-15,126.3
2015-01-16,130.75
2015-01-19,135.35
2015-01-20,137.8
2015-01-21,138.6
2015-01-22,146.9
2015-01-23,145.55
2015-01-27,154.45
2015-01-28,158.55
2015-01-29,156.65
2015-01-30,154.5
2015-02-02,161.6
2015-02-03,165.7
2015-02-04,157.45
2015-02-05,159.75
2015-02-06,146.45
2015-02-09,141.25
2015-02-10,144.15
2015-02-11,150.45
2015-02-12,151.9
2015-02-13,148.55
2015-02-16,148.65
2015-02-18,158.0
2015-02-19,161.5
2015-02-20,162.25
2015-02-23,157.75
2015-02-24,144.25
2015-02-25,139.15
2015-02-26,135.65
2015-02-27,149.95
2015-02-28,143.75
2015-03-02,147.75
2015-03-03,147.2
2015-03-04,143.5
2015-03-05,143.85
2015-03-09,153.4
2015-03-10,148.15
2015-03-11,143.7
2015-03-12,143.95
2015-03-13,140.15
2015-03-16,145.05
2015-03-17,152.25
2015-03-18,153.1
2015-03-19,145.65
2015-03-20,153.5
2015-03-23,148.1
2015-03-24,141.75
2015-03-25,141.7
2015-03-26,141.75
2015-03-27,140.75
2015-03-30,144.55
2015-03-31,149.4
2015-04-01,150.6
2015-04-06,154.7
2015-04-07,150.55
2015-04-08,147.1
2015-04-09,144.15
2015-04-10,150.05
2015-04-13,154.1
2015-04-15,150.2
2015-04-16,147.6
2015-04-17,145.1
2015-04-20,142.0
2015-04-21,140.3
2015-04-22,141.5
2015-04-23,139.95
2015-04-24,133.3
2015-04-27,127.45
2015-04-28,127.1
2015-04-29,129.4
2015-04-30,125.9
2015-05-04,127.55
2015-05-05,129.05
2015-05-06,123.45
2015-05-07,115.95
2015-05-08,124.2
2015-05-11,123.75
2015-05-12,118.25
2015-05-13,121.2
2015-05-14,123.65
2015-05-15,124.45
2015-05-18,128.2
2015-05-19,127.5
2015-05-20,128.6
2015-05-21,129.45
2015-05-22,133.8
2015-05-25,134.25
2015-05-26,132.9
2015-05-27,129.5
2015-05-28,127.8
2015-05-29,128.7
2015-06-01,125.2
2015-06-02,122.75
2015-06-03,118.1
2015-06-04,118.6
2015-06-05,118.9
2015-06-08,116.35
2015-06-09,115.15
2015-06-10,117.9
2015-06-11,114.0
2015-06-12,111.25
2015-06-15,113.4
2015-06-16,112.4
2015-06-17,118.75
2015-06-18,122.45
2015-06-19,119.05
2015-06-22,123.45
2015-06-23,122.45
2015-06-24,123.05
2015-06-25,119.85
2015-06-26,122.55
2015-06-29,122.6
2015-06-30,124.55
2015-07-01,127.75
2015-07-02,128.65
2015-07-03,128.8
2015-07-06,128.7
2015-07-07,128.9
2015-07-08,125.65
2015-07-09,127.15
2015-07-10,130.0
2015-07-13,130.7
2015-07-14,131.55
2015-07-15,129.3
2015-07-16,131.7
2015-07-17,133.35
2015-07-20,134.4
2015-07-21,130.25
2015-07-22,130.3
2015-07-23,125.55
2015-07-24,121.95
2015-07-27,121.55
2015-07-28,120.15
2015-07-29,124.6
2015-07-30,123.3
2015-07-31,126.05
2015-08-03,126.2
2015-08-04,123.7
2015-08-05,120.55
2015-08-06,121.1
2015-08-07,120.25
2015-08-10,120.95
2015-08-11,119.55
2015-08-12,116.45
2015-08-13,114.4
2015-08-14,116.95
2015-08-17,115.8
2015-08-18,118.7
2015-08-19,121.95
2015-08-20,121.0
2015-08-21,118.25
2015-08-24,111.05
2015-08-25,116.55
2015-08-26,118.2
2015-08-27,120.0
2015-08-28,118.5
2015-08-31,116.9
2015-09-01,116.0
2015-09-02,114.8
2015-09-03,114.8
2015-09-04,112.25
2015-09-07,109.0
2015-09-08,106.05
2015-09-09,104.6
2015-09-10,105.05
2015-09-11,104.1
2015-09-14,105.05
2015-09-15,104.95
2015-09-16,101.4
2015-09-18,102.5
2015-09-21,108.05
2015-09-22,112.15
2015-09-23,114.7
2015-09-24,116.45
2015-09-28,113.6
2015-09-29,112.95
2015-09-30,114.9
2015-10-01,116.25
2015-10-05,116.95
2015-10-06,119.1
2015-10-07,120.3
2015-10-08,119.1
2015-10-09,121.0
2015-10-12,122.5
2015-10-13,124.4
2015-10-14,125.25
2015-10-15,127.25
2015-10-16,128.8
2015-10-19,129.65
2015-10-20,127.55
2015-10-21,128.7
2015-10-23,129.15
2015-10-26,128.75
2015-10-27,127.9
2015-10-28,129.4
2015-10-29,130.35
2015-10-30,129.4
2015-11-02,127.9
2015-11-03,127.6
2015-11-04,126.9
2015-11-05,127.1
2015-11-06,126.25
2015-11-09,126.95
2015-11-10,125.65
2015-11-11,128.95
2015-11-13,126.7
2015-11-16,127.3
2015-11-17,127.25
2015-11-18,132.6
2015-11-19,139.85
2015-11-20,138.3
2015-11-23,138.9
2015-11-24,135.35
2015-11-26,138.55
2015-11-27,139.75
2015-11-30,144.45
2015-12-01,147.05
2015-12-02,144.05
2015-12-03,139.2
2015-12-04,135.85
2015-12-07,137.9
2015-12-08,135.45
2015-12-09,130.75
2015-12-10,138.3
2015-12-11,147.6
2015-12-14,146.25
2015-12-15,143.65
2015-12-16,142.45
2015-12-17,147.65
2015-12-18,147.55
2015-12-21,147.2
2015-12-22,144.6
2015-12-23,146.2
2015-12-24,150.3
2015-12-28,151.0
2015-12-29,149.85
2015-12-30,151.4
2015-12-31,151.4
2016-01-01,153.2
2016-01-04,146.95
2016-01-05,152.1
2016-01-06,151.6
2016-01-07,145.9
2016-01-08,150.0
2016-01-11,149.6
2016-01-12,149.6
2016-01-13,149.2
2016-01-14,145.45
2016-01-15,139.7
2016-01-18,130.55
2016-01-19,131.35
2016-01-20,123.15
2016-01-21,126.5
2016-01-22,136.35
2016-01-25,139.7
2016-01-27,139.1
2016-01-28,141.95
2016-01-29,142.3
2016-02-01,147.85
2016-02-02,142.0
2016-02-03,138.95
2016-02-04,141.8
2016-02-05,141.1
2016-02-08,144.75
2016-02-09,141.85
2016-02-10,138.65
2016-02-11,131.7
2016-02-12,132.15
2016-02-15,136.35
2016-02-16,132.1
2016-02-17,132.7
2016-02-18,135.0
2016-02-19,143.55
2016-02-22,141.2
2016-02-23,133.0
2016-02-24,131.2
2016-02-25,119.1
2016-02-26,99.05
2016-02-29,98.95
2016-03-01,108.8
2016-03-02,108.3
2016-03-03,108.4
2016-03-04,107.15
2016-03-08,104.1
2016-03-09,102.4
2016-03-10,102.45
2016-03-11,101.25
2016-03-14,100.5
2016-03-15,97.2
2016-03-16,101.3
2016-03-17,99.25
2016-03-18,100.85
2016-03-21,101.55
2016-03-22,104.25
2016-03-23,105.55
2016-03-28,104.65
2016-03-29,102.3
2016-03-30,104.95
2016-03-31,104.7
2016-04-01,103.85
2016-04-04,102.75
2016-04-05,100.85
2016-04-06,100.95
2016-04-07,107.1
2016-04-08,109.25
2016-04-11,111.2
2016-04-12,110.2
2016-04-13,111.05
2016-04-18,113.0
2016-04-20,115.0
2016-04-21,112.0
2016-04-22,115.05
2016-04-25,111.4
2016-04-26,115.2
2016-04-27,113.5
2016-04-28,110.1
2016-04-29,104.5
2016-05-02,98.8
2016-05-03,101.55
2016-05-04,101.1
2016-05-05,101.25
2016-05-06,101.1
2016-05-09,103.7
2016-05-10,103.75
2016-05-11,103.4
2016-05-12,101.0
2016-05-13,98.95
2016-05-16,101.6
2016-05-17,101.25
2016-05-18,100.15
2016-05-19,99.9
2016-05-20,99.3
2016-05-23,99.2
2016-05-24,98.8
2016-05-25,100.85
2016-05-26,100.7
2016-05-27,102.65
2016-05-30,104.65
2016-05-31,101.5
2016-06-01,103.25
2016-06-02,101.9
2016-06-03,101.1
2016-06-06,99.75
2016-06-07,98.85
2016-06-08,99.25
2016-06-09,99.3
2016-06-10,98.7
2016-06-13,97.95
2016-06-14,97.6
2016-06-15,98.1
2016-06-16,98.1
2016-06-17,98.8
2016-06-20,98.7
2016-06-21,97.55
2016-06-22,97.7
2016-06-23,97.95
2016-06-24,95.15
2016-06-27,94.2
2016-06-28,94.3
2016-06-29,94.05
2016-06-30,93.9
2016-07-01,94.3
2016-07-04,95.0
2016-07-05,94.3
2016-07-07,93.75
2016-07-08,94.05
2016-07-11,94.35
2016-07-12,94.85
2016-07-13,93.5
2016-07-14,93.95
2016-07-15,94.2
2016-07-18,96.15
2016-07-19,96.1
2016-07-20,95.2
2016-07-21,96.65
2016-07-22,102.25
2016-07-25,103.3
2016-07-26,101.65
2016-07-27,104.15
2016-07-28,105.85
2016-07-29,105.05
2016-08-01,101.35
2016-08-02,101.05
2016-08-03,99.1
2016-08-04,99.9
2016-08-05,100.25
2016-08-08,100.75
2016-08-09,99.8
2016-08-10,99.95
2016-08-11,99.3
2016-08-12,101.45
2016-08-16,101.35
2016-08-17,102.1
2016-08-18,104.7
2016-08-19,103.05
2016-08-22,107.95
2016-08-23,109.15
2016-08-24,107.8
2016-08-25,109.0
2016-08-26,108.15
2016-08-29,111.15
2016-08-30,113.65
2016-08-31,114.8
2016-09-01,111.75
2016-09-02,110.8
2016-09-06,114.8
2016-09-07,113.05
2016-09-08,114.1
2016-09-09,113.85
2016-09-12,110.0
2016-09-14,112.0
2016-09-15,114.0
2016-09-16,112.55
2016-09-19,111.9
2016-09-20,111.4
2016-09-21,112.75
2016-09-22,112.95
2016-09-23,112.3
2016-09-26,110.85
2016-09-27,110.5
2016-09-28,110.5
2016-09-29,102.0
2016-09-30,106.3
2016-10-03,108.2
2016-10-04,106.9
2016-10-05,106.4
2016-10-06,104.2
2016-10-07,103.65
2016-10-10,104.0
2016-10-13,102.75
2016-10-14,103.55
2016-10-17,105.95
2016-10-18,106.1
2016-10-19,109.95
2016-10-20,110.25
2016-10-21,109.4
2016-10-24,110.5
2016-10-25,109.5
2016-10-26,110.45
2016-10-27,111.3
2016-10-28,111.75
2016-10-30,112.1
2016-11-01,110.95
2016-11-02,108.25
2016-11-03,105.95
2016-11-04,103.95
2016-11-07,105.2
2016-11-08,106.1
2016-11-09,103.85
2016-11-10,105.95
2016-11-11,103.3
2016-11-15,98.2
2016-11-16,97.55
2016-11-17,97.15
2016-11-18,97.2
2016-11-21,95.75
2016-11-22,95.0
2016-11-23,96.1
2016-11-24,98.35
2016-11-25,99.35
2016-11-28,100.85
2016-11-29,105.95
2016-11-30,107.2
2016-12-01,104.85
2016-12-02,102.9
2016-12-05,105.3
2016-12-06,105.75
2016-12-07,104.1
2016-12-08,105.95
2016-12-09,106.25
2016-12-12,109.05
2016-12-13,109.35
2016-12-14,107.4
2016-12-15,110.5
2016-12-16,113.5
2016-12-19,115.55
2016-12-20,113.15
2016-12-21,113.5
2016-12-22,112.8
2016-12-23,112.2
2016-12-26,105.05
2016-12-27,110.85
2016-12-28,110.45
2016-12-29,110.75
2016-12-30,109.2
2017-01-02,111.25
2017-01-03,115.35
2017-01-04,114.15
2017-01-05,113.1
2017-01-06,113.0
2017-01-09,113.25
2017-01-10,114.7
2017-01-11,113.95
2017-01-12,113.8
2017-01-13,112.9
2017-01-16,112.8
2017-01-17,110.7
2017-01-18,108.6
2017-01-19,107.2
2017-01-20,111.25
2017-01-23,113.9
2017-01-24,111.45
2017-01-25,111.65
2017-01-27,109.0
2017-01-30,110.05
2017-01-31,106.95
2017-02-01,104.15
2017-02-02,100.65
2017-02-03,97.65
2017-02-06,97.2
2017-02-07,97.3
2017-02-08,97.4
2017-02-09,95.8
2017-02-10,94.55
2017-02-13,92.65
2017-02-14,90.95
2017-02-15,89.9
2017-02-16,89.0
2017-02-17,90.95
2017-02-20,91.8
2017-02-21,91.3
2017-02-22,90.0
2017-02-23,89.25
2017-02-27,88.4
2017-02-28,88.05
2017-03-01,89.45
2017-03-02,90.0
2017-03-03,89.7
2017-03-06,90.1
2017-03-07,90.95
2017-03-08,90.15
2017-03-09,89.25
2017-03-10,91.2
2017-03-14,91.6
2017-03-15,94.7
2017-03-16,94.4
2017-03-17,93.5
2017-03-20,92.7
2017-03-21,91.0
2017-03-22,90.1
2017-03-23,89.45
2017-03-24,89.25
2017-03-27,87.7
2017-03-28,88.55
2017-03-29,87.05
2017-03-30,92.55
2017-03-31,92.8
2017-04-03,93.9
2017-04-05,99.7
2017-04-06,101.2
2017-04-07,97.3
2017-04-10,96.2
2017-04-11,95.7
2017-04-12,97.0
2017-04-13,98.55
2017-04-17,96.9
2017-04-18,96.45
2017-04-19,96.75
2017-04-20,96.25
2017-04-21,95.9
2017-04-24,99.8
2017-04-25,100.55
2017-04-26,98.8
2017-04-27,98.35
2017-04-28,99.55
2017-05-02,100.55
2017-05-03,100.7
2017-05-04,98.7
2017-05-05,97.25
2017-05-08,98.4
2017-05-09,98.35
2017-05-10,97.85
2017-05-11,96.6
2017-05-12,96.4
2017-05-15,96.7
2017-05-16,99.5
2017-05-17,98.95
2017-05-18,95.8
2017-05-19,94.45
2017-05-22,96.1
2017-05-23,91.7
2017-05-24,89.5
2017-05-25,91.4
2017-05-26,91.55
2017-05-29,90.35
2017-05-30,89.9
2017-05-31,88.65
2017-06-01,91.45
2017-06-02,91.45
2017-06-05,91.45
2017-06-06,90.1
2017-06-07,90.15
2017-06-08,88.9
2017-06-09,88.85
2017-06-12,89.4
2017-06-13,88.35
2017-06-14,88.85
2017-06-15,86.75
2017-06-16,87.9
2017-06-19,87.55
2017-06-20,87.4
2017-06-21,86.95
2017-06-22,88.0
2017-06-23,90.1
2017-06-27,89.0
2017-06-28,88.2
2017-06-29,88.1
2017-06-30,87.6
2017-07-03,87.75
2017-07-04,87.95
2017-07-05,93.95
2017-07-06,94.85
2017-07-07,93.8
2017-07-10,94.5
2017-07-11,92.55
2017-07-12,94.75
2017-07-13,93.85
2017-07-14,93.05
2017-07-17,94.05
2017-07-18,92.65
2017-07-19,93.5
2017-07-20,95.4
2017-07-21,94.5
2017-07-24,93.95
2017-07-25,92.5
2017-07-26,92.7
2017-07-27,90.95
2017-07-28,91.35
2017-07-31,93.45
2017-08-01,93.65
2017-08-02,93.15
2017-08-03,92.25
2017-08-04,93.0
2017-08-07,93.85
2017-08-08,92.25
2017-08-09,90.5
2017-08-10,87.05
2017-08-11,86.0
2017-08-14,85.7
2017-08-16,88.2
2017-08-17,90.45
2017-08-18,89.2
2017-08-21,88.6
2017-08-22,87.5
2017-08-23,87.05
2017-08-24,89.4
2017-08-28,89.9
2017-08-29,88.4
2017-08-30,90.15
2017-08-31,89.5
2017-09-01,91.55
2017-09-04,92.9
2017-09-05,95.2
2017-09-06,94.95
2017-09-07,91.1
2017-09-08,93.1
2017-09-11,92.15
2017-09-12,93.4
2017-09-13,92.8
2017-09-14,94.35
2017-09-15,94.35
2017-09-18,100.2
2017-09-19,101.75
2017-09-20,103.3
2017-09-21,107.05
2017-09-22,99.85
2017-09-25,100.85
2017-09-26,100.65
2017-09-27,96.1
2017-09-28,99.95
2017-09-29,98.85
2017-10-03,98.95
2017-10-04,98.95
2017-10-05,103.0
2017-10-06,103.25
2017-10-09,102.95
2017-10-10,102.9
2017-10-11,106.7
2017-10-12,108.65
2017-10-13,105.85
2017-10-16,100.65
2017-10-17,99.8
2017-10-18,99.5
2017-10-19,99.3
2017-10-23,99.4
2017-10-24,99.05
2017-10-25,99.5
2017-10-26,105.85
2017-10-27,111.7
2017-10-30,115.55
2017-10-31,115.9
2017-11-01,116.0
2017-11-02,112.75
2017-11-03,113.2
2017-11-06,114.75
2017-11-07,111.25
2017-11-08,111.95
2017-11-09,113.1
2017-11-10,112.2
2017-11-13,111.75
2017-11-14,116.45
2017-11-15,110.55
2017-11-16,113.3
2017-11-17,111.7
2017-11-20,111.2
2017-11-21,112.65
2017-11-22,111.45
2017-11-23,110.9
2017-11-24,111.85
2017-11-27,113.75
2017-11-28,127.8
2017-11-29,123.65
2017-11-30,123.25
2017-12-01,121.2
2017-12-04,118.6
2017-12-05,117.8
2017-12-06,114.4
2017-12-07,115.55
2017-12-08,117.0
2017-12-11,115.4
2017-12-12,112.55
2017-12-13,108.35
2017-12-14,106.75
2017-12-15,109.25
2017-12-18,109.55
2017-12-19,110.0
2017-12-20,109.5
2017-12-21,110.95
2017-12-22,111.1
2017-12-26,113.75
2017-12-27,111.75
2017-12-28,112.15
2017-12-29,111.95
