Date,M100
2014-01-24,7.88
2014-01-27,7.75
2014-01-28,7.59
2014-01-29,7.55
2014-01-30,7.64
2014-01-31,7.71
2014-02-03,7.74
2014-02-04,7.91
2014-02-05,7.7
2014-02-06,7.8
2014-02-07,7.84
2014-02-10,7.75
2014-02-11,7.76
2014-02-12,7.87
2014-02-13,7.77
2014-02-14,7.71
2014-02-17,7.7
2014-02-18,7.75
2014-02-19,7.99
2014-02-20,7.81
2014-02-21,7.86
2014-02-24,7.94
2014-02-25,7.99
2014-02-26,8.04
2014-02-28,8.05
2014-03-03,8.09
2014-03-04,8.11
2014-03-05,8.2
2014-03-06,8.31
2014-03-07,8.35
2014-03-10,8.4
2014-03-11,8.39
2014-03-12,8.34
2014-03-13,8.4
2014-03-14,8.25
2014-03-18,8.39
2014-03-19,8.39
2014-03-20,8.32
2014-03-21,8.38
2014-03-22,8.47
2014-03-24,8.47
2014-03-25,8.52
2014-03-26,8.52
2014-03-27,8.65
2014-03-28,8.69
2014-03-31,8.9
2014-04-01,8.73
2014-04-02,8.88
2014-04-03,8.84
2014-04-04,8.95
2014-04-07,8.91
2014-04-09,9.0
2014-04-10,9.13
2014-04-11,9.12
2014-04-15,9.04
2014-04-16,9.07
2014-04-17,9.05
2014-04-21,9.24
2014-04-22,9.22
2014-04-23,9.18
2014-04-25,9.17
2014-04-28,9.18
2014-04-29,9.21
2014-04-30,9.16
2014-05-02,9.11
2014-05-05,9.11
2014-05-06,9.19
2014-05-07,9.03
2014-05-08,9.07
2014-05-09,9.2
2014-05-12,9.42
2014-05-13,9.46
2014-05-14,9.6
2014-05-15,9.5
2014-05-16,9.81
2014-05-19,10.22
2014-05-20,10.27
2014-05-21,10.49
2014-05-22,10.71
2014-05-23,10.86
2014-05-26,10.79
2014-05-27,10.55
2014-05-28,10.41
2014-05-29,10.5
2014-05-30,10.5
2014-06-02,10.6
2014-06-03,10.74
2014-06-04,10.92
2014-06-05,11.05
2014-06-06,11.29
2014-06-09,11.48
2014-06-10,11.34
2014-06-11,11.26
2014-06-12,11.29
2014-06-13,11.1
2014-06-16,11.11
2014-06-17,11.06
2014-06-18,11.01
2014-06-19,10.99
2014-06-20,11.09
2014-06-23,10.97
2014-06-24,11.11
2014-06-25,11.26
2014-06-26,11.24
2014-06-27,11.15
2014-06-30,11.34
2014-07-01,11.5
2014-07-02,11.7
2014-07-03,11.69
2014-07-04,11.75
2014-07-07,11.87
2014-07-08,11.5
2014-07-09,11.23
2014-07-10,11.3
2014-07-11,10.7
2014-07-14,10.94
2014-07-15,11.1
2014-07-16,11.39
2014-07-17,11.22
2014-07-18,11.12
2014-07-21,11.35
2014-07-22,11.41
2014-07-23,11.31
2014-07-24,11.39
2014-07-25,11.13
2014-07-28,11.08
2014-07-30,11.16
2014-07-31,11.15
2014-08-01,11.15
2014-08-04,11.2
2014-08-05,11.35
2014-08-06,11.31
2014-08-07,11.21
2014-08-08,11.08
2014-08-11,11.06
2014-08-12,11.22
2014-08-13,11.09
2014-08-14,11.15
2014-08-18,11.54
2014-08-19,11.45
2014-08-20,11.49
2014-08-21,11.57
2014-08-22,11.67
2014-08-25,11.59
2014-08-26,11.45
2014-08-27,11.37
2014-08-28,11.41
2014-09-01,11.65
2014-09-02,11.68
2014-09-03,11.78
2014-09-04,11.7
2014-09-05,11.8
2014-09-08,12.18
2014-09-09,12.23
2014-09-10,12.12
2014-09-11,12.32
2014-09-12,12.37
2014-09-15,12.75
2014-09-16,12.2
2014-09-17,12.09
2014-09-18,12.04
2014-09-19,12.19
2014-09-22,12.32
2014-09-23,12.0
2014-09-24,11.75
2014-09-25,11.7
2014-09-26,11.85
2014-09-29,11.74
2014-09-30,11.77
2014-10-01,11.78
2014-10-07,11.62
2014-10-08,11.72
2014-10-09,11.76
2014-10-10,11.51
2014-10-13,11.84
2014-10-14,11.57
2014-10-16,11.5
2014-10-17,11.45
2014-10-20,11.54
2014-10-21,11.67
2014-10-22,12.2
2014-10-23,11.95
2014-10-27,12.13
2014-10-28,11.92
2014-10-29,11.98
2014-10-30,12.03
2014-10-31,12.39
2014-11-03,12.5
2014-11-05,12.37
2014-11-07,12.29
2014-11-10,12.37
2014-11-11,12.47
2014-11-12,12.68
2014-11-13,12.67
2014-11-14,12.75
2014-11-17,12.66
2014-11-18,12.8
2014-11-19,12.7
2014-11-20,12.7
2014-11-21,12.73
2014-11-24,13.0
2014-11-25,12.61
2014-11-26,12.62
2014-11-27,12.6
2014-11-28,12.79
2014-12-01,12.89
2014-12-02,12.96
2014-12-03,13.19
2014-12-04,13.11
2014-12-05,13.19
2014-12-08,13.23
2014-12-09,12.67
2014-12-10,12.99
2014-12-11,12.75
2014-12-12,12.88
2014-12-15,12.89
2014-12-16,12.35
2014-12-17,12.29
2014-12-18,12.5
2014-12-19,12.54
2014-12-22,12.8
2014-12-23,12.66
2014-12-24,12.6
2014-12-26,12.7
2014-12-29,12.8
2014-12-30,12.85
2014-12-31,12.9
2015-01-01,13.04
2015-01-02,13.2
2015-01-05,13.14
2015-01-06,12.9
2015-01-07,13.05
2015-01-08,13.11
2015-01-09,13.2
2015-01-12,13.08
2015-01-13,12.91
2015-01-14,13.01
2015-01-15,13.19
2015-01-16,13.24
2015-01-19,13.33
2015-01-20,13.44
2015-01-21,13.39
2015-01-22,13.34
2015-01-23,13.4
2015-01-27,13.55
2015-01-28,13.75
2015-01-29,13.56
2015-01-30,13.67
2015-02-02,13.83
2015-02-03,13.66
2015-02-04,13.64
2015-02-05,13.48
2015-02-06,13.35
2015-02-09,13.09
2015-02-10,13.19
2015-02-11,13.19
2015-02-12,13.41
2015-02-13,13.48
2015-02-16,13.66
2015-02-18,13.57
2015-02-19,13.5
2015-02-20,13.65
2015-02-23,13.53
2015-02-24,13.41
2015-02-25,13.45
2015-02-26,13.27
2015-02-27,13.43
2015-02-28,13.51
2015-03-02,13.73
2015-03-03,13.89
2015-03-04,13.67
2015-03-05,13.72
2015-03-09,13.55
2015-03-10,13.52
2015-03-11,13.5
2015-03-12,13.68
2015-03-13,13.6
2015-03-16,13.52
2015-03-17,13.59
2015-03-18,13.62
2015-03-19,13.66
2015-03-20,13.44
2015-03-23,13.33
2015-03-24,13.26
2015-03-25,13.26
2015-03-26,13.33
2015-03-27,13.18
2015-03-30,13.28
2015-03-31,13.48
2015-04-01,13.6
2015-04-06,13.56
2015-04-07,13.75
2015-04-08,13.9
2015-04-09,14.02
2015-04-10,14.22
2015-04-13,14.06
2015-04-15,14.01
2015-04-16,13.8
2015-04-17,13.71
2015-04-20,13.52
2015-04-21,13.39
2015-04-22,13.58
2015-04-23,13.4
2015-04-24,13.24
2015-04-27,12.91
2015-04-28,12.9
2015-04-29,12.92
2015-04-30,13.02
2015-05-04,13.36
2015-05-05,13.4
2015-05-06,13.08
2015-05-07,12.7
2015-05-08,12.88
2015-05-11,13.11
2015-05-12,13.31
2015-05-13,13.14
2015-05-14,13.26
2015-05-15,13.42
2015-05-18,13.46
2015-05-19,13.55
2015-05-20,13.55
2015-05-21,13.48
2015-05-22,13.47
2015-05-25,13.5
2015-05-26,13.46
2015-05-27,13.51
2015-05-28,13.45
2015-05-29,13.57
2015-06-01,13.61
2015-06-02,13.4
2015-06-03,13.0
2015-06-04,13.07
2015-06-05,13.1
2015-06-08,12.81
2015-06-09,12.83
2015-06-10,13.07
2015-06-11,12.9
2015-06-12,12.85
2015-06-15,12.81
2015-06-16,12.84
2015-06-17,13.14
2015-06-18,13.2
2015-06-19,13.24
2015-06-22,13.45
2015-06-23,13.54
2015-06-24,13.4
2015-06-25,13.47
2015-06-26,13.49
2015-06-29,13.28
2015-06-30,13.44
2015-07-01,13.73
2015-07-02,13.75
2015-07-03,13.7
2015-07-06,13.89
2015-07-07,13.86
2015-07-08,13.71
2015-07-09,13.7
2015-07-10,13.76
2015-07-13,13.84
2015-07-14,13.85
2015-07-15,13.94
2015-07-16,14.09
2015-07-17,14.06
2015-07-20,14.04
2015-07-21,14.08
2015-07-22,14.1
2015-07-23,14.18
2015-07-24,14.14
2015-07-27,13.77
2015-07-28,13.71
2015-07-29,13.9
2015-07-30,13.96
2015-07-31,14.15
2015-08-03,14.34
2015-08-04,14.49
2015-08-05,14.66
2015-08-06,14.7
2015-08-07,14.68
2015-08-10,14.71
2015-08-11,14.68
2015-08-12,14.2
2015-08-13,14.28
2015-08-14,14.48
2015-08-17,14.42
2015-08-18,14.47
2015-08-19,14.57
2015-08-20,14.27
2015-08-21,14.2
2015-08-24,13.32
2015-08-25,13.4
2015-08-26,13.37
2015-08-27,13.58
2015-08-28,13.6
2015-08-31,13.5
2015-09-01,13.33
2015-09-02,13.25
2015-09-03,13.44
2015-09-04,13.11
2015-09-07,12.73
2015-09-08,12.9
2015-09-09,13.12
2015-09-10,13.28
2015-09-11,13.27
2015-09-14,13.3
2015-09-15,13.26
2015-09-16,13.24
2015-09-18,13.3
2015-09-21,13.21
2015-09-22,13.2
2015-09-23,13.06
2015-09-24,13.13
2015-09-28,13.12
2015-09-29,13.01
2015-09-30,13.4
2015-10-01,13.47
2015-10-05,13.59
2015-10-06,13.76
2015-10-07,13.84
2015-10-08,13.66
2015-10-09,13.75
2015-10-12,13.7
2015-10-13,13.7
2015-10-14,13.75
2015-10-15,13.7
2015-10-16,13.77
2015-10-19,13.85
2015-10-20,13.97
2015-10-21,14.12
2015-10-23,13.89
2015-10-26,13.87
2015-10-27,13.84
2015-10-28,13.8
2015-10-29,13.75
2015-10-30,13.82
2015-11-02,13.72
2015-11-03,13.78
2015-11-04,13.8
2015-11-05,13.62
2015-11-06,13.54
2015-11-09,13.63
2015-11-10,13.42
2015-11-11,13.6
2015-11-13,13.38
2015-11-16,13.43
2015-11-17,13.54
2015-11-18,13.41
2015-11-19,13.6
2015-11-20,13.6
2015-11-23,13.7
2015-11-24,13.53
2015-11-26,13.57
2015-11-27,13.63
2015-11-30,13.67
2015-12-01,13.79
2015-12-02,13.86
2015-12-03,13.83
2015-12-04,13.88
2015-12-07,13.76
2015-12-08,13.76
2015-12-09,13.37
2015-12-10,13.35
2015-12-11,13.34
2015-12-14,13.31
2015-12-15,13.44
2015-12-16,13.53
2015-12-17,13.68
2015-12-18,13.76
2015-12-21,13.9
2015-12-22,13.99
2015-12-23,13.89
2015-12-24,13.84
2015-12-28,13.68
2015-12-29,13.82
2015-12-30,13.94
2015-12-31,13.88
2016-01-01,14.06
2016-01-04,14.09
2016-01-05,14.01
2016-01-06,14.08
2016-01-07,13.72
2016-01-08,13.91
2016-01-11,13.99
2016-01-12,13.81
2016-01-13,13.7
2016-01-14,13.75
2016-01-15,13.25
2016-01-18,13.0
2016-01-19,12.65
2016-01-20,12.59
2016-01-21,12.63
2016-01-22,12.8
2016-01-25,12.8
2016-01-27,12.78
2016-01-28,12.55
2016-01-29,12.84
2016-02-01,12.92
2016-02-02,12.92
2016-02-03,12.69
2016-02-04,12.73
2016-02-05,12.8
2016-02-08,12.83
2016-02-09,12.65
2016-02-10,12.6
2016-02-11,12.4
2016-02-12,12.27
2016-02-15,12.74
2016-02-16,12.62
2016-02-17,12.44
2016-02-18,12.45
2016-02-19,12.41
2016-02-22,12.87
2016-02-23,12.46
2016-02-24,12.6
2016-02-25,12.23
2016-02-26,12.2
2016-02-29,12.3
2016-03-01,12.36
2016-03-02,12.75
2016-03-03,12.72
2016-03-04,12.77
2016-03-08,12.81
2016-03-09,12.78
2016-03-10,12.69
2016-03-11,12.75
2016-03-14,12.65
2016-03-15,12.71
2016-03-16,12.72
2016-03-17,12.75
2016-03-18,12.85
2016-03-21,12.99
2016-03-22,13.24
2016-03-23,13.2
2016-03-28,12.84
2016-03-29,13.13
2016-03-30,13.14
2016-03-31,13.19
2016-04-01,13.4
2016-04-04,13.25
2016-04-05,13.5
2016-04-06,13.45
2016-04-07,13.44
2016-04-08,13.45
2016-04-11,13.47
2016-04-12,13.44
2016-04-13,13.62
2016-04-18,13.72
2016-04-20,13.75
2016-04-21,13.78
2016-04-22,13.71
2016-04-25,13.59
2016-04-26,13.86
2016-04-27,13.86
2016-04-28,13.61
2016-04-29,13.74
2016-05-02,13.7
2016-05-03,13.75
2016-05-04,13.52
2016-05-05,13.69
2016-05-06,13.6
2016-05-09,13.69
2016-05-10,13.73
2016-05-11,13.51
2016-05-12,13.6
2016-05-13,13.68
2016-05-16,13.69
2016-05-17,13.61
2016-05-18,13.65
2016-05-19,13.43
2016-05-20,13.49
2016-05-23,13.53
2016-05-24,13.48
2016-05-25,13.57
2016-05-26,13.59
2016-05-27,13.7
2016-05-30,13.71
2016-05-31,13.62
2016-06-01,13.67
2016-06-02,13.81
2016-06-03,13.61
2016-06-06,13.73
2016-06-07,13.66
2016-06-08,13.92
2016-06-09,13.91
2016-06-10,13.87
2016-06-13,13.59
2016-06-14,13.77
2016-06-15,13.9
2016-06-16,13.83
2016-06-17,13.74
2016-06-20,13.77
2016-06-21,13.89
2016-06-22,13.89
2016-06-23,13.89
2016-06-24,13.71
2016-06-27,13.66
2016-06-28,13.97
2016-06-29,14.1
2016-06-30,14.2
2016-07-01,14.51
2016-07-04,14.43
2016-07-05,14.41
2016-07-07,14.38
2016-07-08,14.4
2016-07-11,14.5
2016-07-12,14.53
2016-07-13,14.5
2016-07-14,14.6
2016-07-15,14.6
2016-07-18,14.5
2016-07-19,14.46
2016-07-20,14.5
2016-07-21,14.4
2016-07-22,14.82
2016-07-25,14.95
2016-07-26,14.99
2016-07-27,14.9
2016-07-28,15.0
2016-07-29,15.09
2016-08-01,15.08
2016-08-02,15.02
2016-08-03,14.66
2016-08-04,14.98
2016-08-05,15.01
2016-08-08,15.11
2016-08-09,15.06
2016-08-10,15.0
2016-08-11,15.02
2016-08-12,15.04
2016-08-16,15.1
2016-08-17,15.1
2016-08-18,15.21
2016-08-19,15.4
2016-08-22,15.17
2016-08-23,15.23
2016-08-24,15.41
2016-08-25,15.42
2016-08-26,15.3
2016-08-29,15.65
2016-08-30,15.5
2016-08-31,15.42
2016-09-01,15.33
2016-09-02,15.64
2016-09-06,16.1
2016-09-07,15.85
2016-09-08,16.38
2016-09-09,16.06
2016-09-12,15.42
2016-09-14,15.7
2016-09-15,15.73
2016-09-16,15.51
2016-09-19,16.08
2016-09-20,15.66
2016-09-21,15.64
2016-09-22,16.15
2016-09-23,16.12
2016-09-26,16.08
2016-09-27,16.05
2016-09-28,16.15
2016-09-29,16.24
2016-09-30,16.25
2016-10-03,16.09
2016-10-04,16.28
2016-10-05,16.45
2016-10-06,16.29
2016-10-07,16.31
2016-10-10,16.26
2016-10-13,16.09
2016-10-14,16.35
2016-10-17,16.67
2016-10-18,16.57
2016-10-19,16.25
2016-10-20,16.38
2016-10-21,16.46
2016-10-24,16.65
2016-10-25,16.7
2016-10-26,16.4
2016-10-27,16.58
2016-10-28,16.24
2016-10-30,16.8
2016-11-01,16.5
2016-11-02,16.5
2016-11-03,16.27
2016-11-04,16.28
2016-11-07,16.08
2016-11-08,16.25
2016-11-09,15.92
2016-11-10,16.16
2016-11-11,15.98
2016-11-15,15.51
2016-11-16,15.36
2016-11-17,15.41
2016-11-18,15.38
2016-11-21,15.07
2016-11-22,14.78
2016-11-23,14.87
2016-11-24,15.07
2016-11-25,15.36
2016-11-28,15.36
2016-11-29,15.33
2016-11-30,15.44
2016-12-01,15.32
2016-12-02,15.34
2016-12-05,15.3
2016-12-06,15.26
2016-12-07,15.32
2016-12-08,15.45
2016-12-09,15.62
2016-12-12,15.67
2016-12-13,15.43
2016-12-14,15.08
2016-12-15,14.87
2016-12-16,15.0
2016-12-19,14.9
2016-12-20,14.9
2016-12-21,14.95
2016-12-22,14.85
2016-12-23,14.94
2016-12-26,14.4
2016-12-27,14.77
2016-12-28,14.55
2016-12-29,14.75
2016-12-30,14.88
2017-01-02,14.93
2017-01-03,15.19
2017-01-04,15.14
2017-01-05,15.24
2017-01-06,15.4
2017-01-09,15.42
2017-01-10,15.45
2017-01-11,15.65
2017-01-12,15.63
2017-01-13,15.67
2017-01-16,15.67
2017-01-17,15.8
2017-01-18,15.84
2017-01-19,15.95
2017-01-20,15.85
2017-01-23,15.93
2017-01-24,15.95
2017-01-25,15.97
2017-01-27,15.94
2017-01-30,16.05
2017-01-31,16.03
2017-02-01,16.15
2017-02-02,16.41
2017-02-03,16.77
2017-02-06,17.01
2017-02-07,16.9
2017-02-08,16.94
2017-02-09,17.24
2017-02-10,16.96
2017-02-13,17.0
2017-02-14,16.95
2017-02-15,16.52
2017-02-16,16.76
2017-02-17,16.98
2017-02-20,16.98
2017-02-21,16.91
2017-02-22,16.94
2017-02-23,16.99
2017-02-27,16.94
2017-02-28,16.98
2017-03-01,17.06
2017-03-02,16.96
2017-03-03,16.91
2017-03-06,16.92
2017-03-07,17.09
2017-03-08,16.97
2017-03-09,17.0
2017-03-10,16.9
2017-03-14,16.86
2017-03-15,17.25
2017-03-16,17.34
2017-03-17,17.36
2017-03-20,17.5
2017-03-21,17.37
2017-03-22,17.39
2017-03-23,17.32
2017-03-24,17.85
2017-03-27,17.85
2017-03-28,17.85
2017-03-29,18.06
2017-03-30,18.0
2017-03-31,17.99
2017-04-03,17.99
2017-04-05,18.0
2017-04-06,17.99
2017-04-07,17.84
2017-04-10,17.96
2017-04-11,17.99
2017-04-12,18.3
2017-04-13,18.15
2017-04-17,18.04
2017-04-18,18.35
2017-04-19,18.28
2017-04-20,18.33
2017-04-21,18.39
2017-04-24,18.6
2017-04-25,18.68
2017-04-26,18.79
2017-04-27,18.67
2017-04-28,18.84
2017-05-02,18.37
2017-05-03,18.7
2017-05-04,18.71
2017-05-05,18.89
2017-05-08,18.69
2017-05-09,18.83
2017-05-10,19.25
2017-05-11,19.34
2017-05-12,18.99
2017-05-15,18.96
2017-05-16,18.95
2017-05-17,19.06
2017-05-18,18.87
2017-05-19,18.62
2017-05-22,18.5
2017-05-23,18.07
2017-05-24,18.0
2017-05-25,18.05
2017-05-26,18.24
2017-05-29,18.43
2017-05-30,18.37
2017-05-31,18.26
2017-06-01,18.16
2017-06-02,18.45
2017-06-05,18.36
2017-06-06,18.4
2017-06-07,18.8
2017-06-08,18.79
2017-06-09,18.82
2017-06-12,18.79
2017-06-13,18.56
2017-06-14,18.29
2017-06-15,18.07
2017-06-16,18.41
2017-06-19,18.41
2017-06-20,18.41
2017-06-21,18.38
2017-06-22,18.43
2017-06-23,18.3
2017-06-27,18.29
2017-06-28,18.01
2017-06-29,18.15
2017-06-30,18.2
2017-07-03,18.44
2017-07-04,18.21
2017-07-05,18.4
2017-07-06,18.28
2017-07-07,18.74
2017-07-10,18.72
2017-07-11,18.56
2017-07-12,18.66
2017-07-13,18.65
2017-07-14,18.59
2017-07-17,18.61
2017-07-18,18.5
2017-07-19,18.63
2017-07-20,18.81
2017-07-21,18.74
2017-07-24,18.78
2017-07-25,18.55
2017-07-26,18.9
2017-07-27,19.19
2017-07-28,19.08
2017-07-31,19.07
2017-08-01,19.1
2017-08-02,19.05
2017-08-03,19.08
2017-08-04,19.0
2017-08-07,19.24
2017-08-08,19.0
2017-08-09,18.76
2017-08-10,18.46
2017-08-11,18.3
2017-08-14,18.57
2017-08-16,18.7
2017-08-17,18.7
2017-08-18,18.49
2017-08-21,18.55
2017-08-22,18.43
2017-08-23,18.64
2017-08-24,18.6
2017-08-28,18.56
2017-08-29,18.55
2017-08-30,18.7
2017-08-31,18.75
2017-09-01,19.02
2017-09-04,18.97
2017-09-05,18.98
2017-09-06,19.03
2017-09-07,19.0
2017-09-08,19.19
2017-09-11,19.17
2017-09-12,19.57
2017-09-13,19.25
2017-09-14,19.53
2017-09-15,19.52
2017-09-18,19.6
2017-09-19,19.69
2017-09-20,19.6
2017-09-21,19.5
2017-09-22,19.2
2017-09-25,19.13
2017-09-26,19.24
2017-09-27,19.02
2017-09-28,18.95
2017-09-29,18.96
2017-10-03,19.1
2017-10-04,19.2
2017-10-05,19.17
2017-10-06,19.17
2017-10-09,19.1
2017-10-10,19.14
2017-10-11,19.39
2017-10-12,19.26
2017-10-13,19.32
2017-10-16,19.41
2017-10-17,19.44
2017-10-18,19.46
2017-10-19,19.53
2017-10-23,19.59
2017-10-24,19.45
2017-10-25,19.77
2017-10-26,19.79
2017-10-27,19.89
2017-10-30,20.13
2017-10-31,20.03
2017-11-01,20.36
2017-11-02,20.47
2017-11-03,20.45
2017-11-06,20.69
2017-11-07,20.34
2017-11-08,20.25
2017-11-09,20.0
2017-11-10,20.09
2017-11-13,20.24
2017-11-14,20.06
2017-11-15,19.95
2017-11-16,20.04
2017-11-17,20.51
2017-11-20,20.44
2017-11-21,20.41
2017-11-22,20.49
2017-11-23,20.5
2017-11-24,20.59
2017-11-27,20.79
2017-11-28,20.64
2017-11-29,20.69
2017-11-30,20.64
2017-12-01,20.45
2017-12-04,20.5
2017-12-05,20.45
2017-12-06,19.93
2017-12-07,20.24
2017-12-08,20.69
2017-12-11,20.42
2017-12-12,20.68
2017-12-13,20.48
2017-12-14,20.82
2017-12-15,21.11
2017-12-18,22.11
2017-12-19,21.7
2017-12-20,21.94
2017-12-21,22.0
2017-12-22,21.9
2017-12-26,22.06
2017-12-27,21.76
2017-12-28,21.7
2017-12-29,21.75
