Date,MCDOWELL-N
2013-05-15,2304.9
2013-05-16,2317.55
2013-05-17,2412.45
2013-05-20,2390.6
2013-05-21,2407.2
2013-05-22,2484.4
2013-05-23,2411.0
2013-05-24,2568.15
2013-05-27,2512.9
2013-05-28,2446.45
2013-05-29,2459.1
2013-05-30,2439.75
2013-05-31,2414.5
2013-06-03,2479.95
2013-06-04,2520.75
2013-06-05,2510.5
2013-06-06,2497.0
2013-06-07,2475.45
2013-06-10,2495.15
2013-06-11,2489.3
2013-06-12,2376.85
2013-06-13,2333.3
2013-06-14,2368.9
2013-06-17,2447.9
2013-06-18,2469.65
2013-06-19,2479.1
2013-06-20,2444.95
2013-06-21,2410.1
2013-06-24,2299.9
2013-06-25,2292.2
2013-06-26,2275.55
2013-06-27,2222.0
2013-06-28,2167.8
2013-07-01,2457.25
2013-07-02,2415.65
2013-07-03,2515.45
2013-07-04,2557.45
2013-07-05,2533.35
2013-07-08,2561.85
2013-07-09,2647.3
2013-07-10,2637.15
2013-07-11,2646.95
2013-07-12,2667.0
2013-07-15,2671.9
2013-07-16,2692.5
2013-07-17,2709.0
2013-07-18,2800.35
2013-07-19,2740.3
2013-07-22,2702.4
2013-07-23,2712.5
2013-07-24,2711.25
2013-07-25,2698.8
2013-07-26,2586.95
2013-07-29,2532.1
2013-07-30,2530.5
2013-07-31,2384.8
2013-08-01,2391.55
2013-08-02,2300.95
2013-08-05,2347.65
2013-08-06,2261.45
2013-08-07,2294.6
2013-08-08,2260.55
2013-08-12,2236.1
2013-08-13,2367.25
2013-08-14,2409.7
2013-08-16,2231.65
2013-08-19,2186.05
2013-08-20,2222.1
2013-08-21,2110.4
2013-08-22,2144.85
2013-08-23,2212.65
2013-08-26,2247.55
2013-08-27,2121.5
2013-08-28,2061.5
2013-08-29,2128.25
2013-08-30,2200.85
2013-09-02,2268.4
2013-09-03,2277.6
2013-09-04,2350.0
2013-09-05,2450.8
2013-09-06,2422.3
2013-09-10,2516.75
2013-09-11,2557.2
2013-09-12,2562.1
2013-09-13,2538.0
2013-09-16,2552.5
2013-09-17,2506.75
2013-09-18,2528.0
2013-09-19,2568.65
2013-09-20,2533.25
2013-09-23,2488.55
2013-09-24,2485.3
2013-09-25,2474.4
2013-09-26,2458.95
2013-09-27,2621.45
2013-09-30,2533.2
2013-10-01,2511.0
2013-10-03,2489.8
2013-10-04,2468.7
2013-10-07,2461.3
2013-10-08,2432.2
2013-10-09,2473.6
2013-10-10,2571.85
2013-10-11,2566.95
2013-10-14,2587.6
2013-10-15,2524.15
2013-10-17,2517.15
2013-10-18,2585.7
2013-10-21,2670.1
2013-10-22,2661.8
2013-10-23,2694.65
2013-10-24,2694.35
2013-10-25,2626.45
2013-10-28,2558.35
2013-10-29,2577.9
2013-10-30,2574.85
2013-10-31,2574.15
2013-11-01,2587.8
2013-11-03,2605.0
2013-11-05,2552.55
2013-11-06,2490.6
2013-11-07,2397.4
2013-11-08,2395.75
2013-11-11,2334.0
2013-11-12,2357.8
2013-11-13,2354.5
2013-11-14,2413.35
2013-11-18,2408.95
2013-11-19,2483.35
2013-11-20,2471.6
2013-11-21,2418.55
2013-11-22,2526.05
2013-11-25,2622.5
2013-11-26,2588.1
2013-11-27,2653.15
2013-11-28,2628.2
2013-11-29,2615.3
2013-12-02,2609.95
2013-12-03,2545.2
2013-12-04,2563.85
2013-12-05,2552.65
2013-12-06,2556.55
2013-12-09,2561.0
2013-12-10,2522.95
2013-12-11,2517.6
2013-12-12,2533.75
2013-12-13,2528.8
2013-12-16,2507.8
2013-12-17,2573.15
2013-12-18,2587.6
2013-12-19,2640.7
2013-12-20,2670.4
2013-12-23,2575.3
2013-12-24,2522.75
2013-12-26,2526.4
2013-12-27,2542.15
2013-12-30,2542.45
2013-12-31,2608.55
2014-01-01,2608.05
2014-01-02,2613.3
2014-01-03,2699.65
2014-01-06,2725.8
2014-01-07,2712.05
2014-01-08,2706.15
2014-01-09,2707.6
2014-01-10,2787.9
2014-01-13,2759.6
2014-01-14,2764.15
2014-01-15,2752.05
2014-01-16,2702.7
2014-01-17,2663.4
2014-01-20,2704.1
2014-01-21,2716.8
2014-01-22,2757.45
2014-01-23,2757.3
2014-01-24,2695.65
2014-01-27,2620.15
2014-01-28,2604.55
2014-01-29,2621.5
2014-01-30,2442.1
2014-01-31,2473.35
2014-02-03,2551.6
2014-02-04,2499.05
2014-02-05,2504.6
2014-02-06,2489.4
2014-02-07,2473.25
2014-02-10,2462.3
2014-02-11,2410.95
2014-02-12,2363.0
2014-02-13,2364.15
2014-02-14,2334.9
2014-02-17,2314.45
2014-02-18,2368.3
2014-02-19,2353.7
2014-02-20,2364.3
2014-02-21,2372.15
2014-02-24,2399.0
2014-02-25,2392.55
2014-02-26,2364.0
2014-02-28,2387.25
2014-03-03,2372.95
2014-03-04,2372.7
2014-03-05,2439.8
2014-03-06,2441.65
2014-03-07,2471.8
2014-03-10,2466.6
2014-03-11,2467.7
2014-03-12,2469.2
2014-03-13,2495.3
2014-03-14,2466.8
2014-03-18,2486.05
2014-03-19,2557.8
2014-03-20,2619.6
2014-03-21,2648.4
2014-03-22,2697.4
2014-03-24,2601.1
2014-03-25,2651.75
2014-03-26,2600.35
2014-03-27,2655.85
2014-03-28,2659.55
2014-03-31,2647.45
2014-04-01,2673.85
2014-04-02,2699.7
2014-04-03,2687.6
2014-04-04,2644.15
2014-04-07,2615.0
2014-04-09,2597.75
2014-04-10,2585.9
2014-04-11,2557.25
2014-04-15,2853.95
2014-04-16,2871.8
2014-04-17,2853.4
2014-04-21,2847.3
2014-04-22,2833.1
2014-04-23,2818.25
2014-04-25,2814.15
2014-04-28,2798.9
2014-04-29,2784.4
2014-04-30,2768.5
2014-05-02,2775.05
2014-05-05,2764.95
2014-05-06,2776.55
2014-05-07,2774.1
2014-05-08,2771.3
2014-05-09,2777.4
2014-05-12,2700.15
2014-05-13,2702.75
2014-05-14,2680.85
2014-05-15,2612.2
2014-05-16,2646.25
2014-05-19,2621.0
2014-05-20,2629.8
2014-05-21,2757.75
2014-05-22,2783.55
2014-05-23,2793.0
2014-05-26,2794.0
2014-05-27,2804.0
2014-05-28,2838.3
2014-05-29,2826.7
2014-05-30,2818.1
2014-06-02,2848.85
2014-06-03,2841.1
2014-06-04,2836.65
2014-06-05,2850.9
2014-06-06,2852.35
2014-06-09,2863.5
2014-06-10,2851.35
2014-06-11,2790.7
2014-06-12,2775.75
2014-06-13,2782.5
2014-06-16,2783.85
2014-06-17,2747.2
2014-06-18,2802.4
2014-06-19,2601.2
2014-06-20,2680.15
2014-06-23,2594.95
2014-06-24,2607.55
2014-06-25,2642.3
2014-06-26,2576.25
2014-06-27,2490.35
2014-06-30,2396.05
2014-07-01,2417.4
2014-07-02,2484.1
2014-07-03,2490.6
2014-07-04,2454.8
2014-07-07,2401.85
2014-07-08,2344.35
2014-07-09,2295.9
2014-07-10,2347.5
2014-07-11,2295.1
2014-07-14,2333.4
2014-07-15,2369.55
2014-07-16,2401.2
2014-07-17,2401.75
2014-07-18,2384.6
2014-07-21,2400.8
2014-07-22,2387.15
2014-07-23,2391.95
2014-07-24,2403.65
2014-07-25,2403.2
2014-07-28,2397.75
2014-07-30,2362.85
2014-07-31,2355.9
2014-08-01,2330.45
2014-08-04,2393.4
2014-08-05,2385.2
2014-08-06,2359.55
2014-08-07,2343.55
2014-08-08,2325.9
2014-08-11,2300.0
2014-08-12,2306.4
2014-08-13,2297.2
2014-08-14,2362.3
2014-08-18,2366.8
2014-08-19,2437.45
2014-08-20,2455.55
2014-08-21,2402.1
2014-08-22,2410.2
2014-08-25,2380.3
2014-08-26,2396.9
2014-08-27,2408.5
2014-08-28,2398.05
2014-09-01,2408.1
2014-09-02,2432.85
2014-09-03,2401.05
2014-09-04,2392.45
2014-09-05,2283.15
2014-09-08,2273.2
2014-09-09,2288.95
2014-09-10,2259.1
2014-09-11,2283.8
2014-09-12,2295.35
2014-09-15,2357.9
2014-09-16,2368.25
2014-09-17,2402.35
2014-09-18,2379.5
2014-09-19,2353.5
2014-09-22,2360.8
2014-09-23,2357.55
2014-09-24,2390.35
2014-09-25,2346.7
2014-09-26,2380.4
2014-09-29,2385.45
2014-09-30,2402.8
2014-10-01,2350.85
2014-10-07,2311.65
2014-10-08,2297.05
2014-10-09,2338.35
2014-10-10,2351.8
2014-10-13,2412.05
2014-10-14,2441.35
2014-10-16,2378.0
2014-10-17,2373.45
2014-10-20,2556.3
2014-10-21,2574.4
2014-10-22,2593.95
2014-10-23,2605.95
2014-10-27,2662.2
2014-10-28,2682.0
2014-10-29,2688.85
2014-10-30,2735.9
2014-10-31,2763.85
2014-11-03,2697.2
2014-11-05,2579.9
2014-11-07,2584.95
2014-11-10,2616.05
2014-11-11,2643.75
2014-11-12,2724.5
2014-11-13,2702.6
2014-11-14,2723.05
2014-11-17,2723.8
2014-11-18,2757.85
2014-11-19,2761.3
2014-11-20,2764.75
2014-11-21,2705.9
2014-11-24,2681.8
2014-11-25,2635.9
2014-11-26,2652.7
2014-11-27,2673.6
2014-11-28,2735.55
2014-12-01,2716.9
2014-12-02,2914.7
2014-12-03,2911.9
2014-12-04,2869.15
2014-12-05,2837.3
2014-12-08,2839.6
2014-12-09,2779.35
2014-12-10,2831.3
2014-12-11,2752.75
2014-12-12,2846.55
2014-12-15,2850.2
2014-12-16,2761.85
2014-12-17,2708.45
2014-12-18,2758.95
2014-12-19,2768.8
2014-12-22,2771.4
2014-12-23,2779.55
2014-12-24,2722.15
2014-12-26,2726.3
2014-12-29,2769.5
2014-12-30,2771.15
2014-12-31,2783.65
2015-01-01,2818.3
2015-01-02,2812.75
2015-01-05,2793.6
2015-01-06,2797.45
2015-01-07,2806.7
2015-01-08,2833.45
2015-01-09,2857.1
2015-01-12,3044.75
2015-01-13,3104.05
2015-01-14,3064.45
2015-01-15,3040.15
2015-01-16,3204.25
2015-01-19,3373.25
2015-01-20,3365.0
2015-01-21,3339.3
2015-01-22,3549.05
2015-01-23,3524.95
2015-01-27,3494.25
2015-01-28,3464.05
2015-01-29,3497.9
2015-01-30,3451.35
2015-02-02,3261.8
2015-02-03,3369.7
2015-02-04,3376.75
2015-02-05,3390.85
2015-02-06,3370.8
2015-02-09,3383.45
2015-02-10,3313.45
2015-02-11,3306.35
2015-02-12,3379.5
2015-02-13,3420.3
2015-02-16,3323.6
2015-02-18,3355.85
2015-02-19,3340.4
2015-02-20,3309.55
2015-02-23,3267.05
2015-02-24,3261.75
2015-02-25,3371.85
2015-02-26,3475.8
2015-02-27,3421.0
2015-02-28,3420.15
2015-03-02,3468.65
2015-03-03,3601.15
2015-03-04,3856.05
2015-03-05,3861.65
2015-03-09,3646.6
2015-03-10,3675.05
2015-03-11,3620.45
2015-03-12,3531.9
2015-03-13,3546.7
2015-03-16,3553.15
2015-03-17,3694.6
2015-03-18,3780.2
2015-03-19,3854.65
2015-03-20,3705.9
2015-03-23,3593.45
2015-03-24,3663.7
2015-03-25,3600.35
2015-03-26,3524.85
2015-03-27,3581.9
2015-03-30,3658.3
2015-03-31,3657.3
2015-04-01,3633.5
2015-04-06,3686.55
2015-04-07,3765.9
2015-04-08,3940.85
2015-04-09,3861.0
2015-04-10,3902.2
2015-04-13,3880.65
2015-04-15,3888.2
2015-04-16,3817.45
2015-04-17,3845.45
2015-04-20,3669.6
2015-04-21,3585.1
2015-04-22,3531.65
2015-04-23,3557.1
2015-04-24,3416.25
2015-04-27,3298.2
2015-04-28,3438.25
2015-04-29,3360.65
2015-04-30,3330.15
2015-05-04,3525.75
2015-05-05,3613.55
2015-05-06,3477.2
2015-05-07,3374.8
2015-05-08,3331.35
2015-05-11,3369.85
2015-05-12,3262.3
2015-05-13,3597.35
2015-05-14,3674.2
2015-05-15,3726.55
2015-05-18,3789.25
2015-05-19,3802.15
2015-05-20,3735.3
2015-05-21,3699.45
2015-05-22,3707.2
2015-05-25,3732.65
2015-05-26,3629.4
2015-05-27,3500.6
2015-05-28,3426.8
2015-05-29,3636.6
2015-06-01,3579.25
2015-06-02,3544.05
2015-06-03,3432.55
2015-06-04,3544.8
2015-06-05,3583.7
2015-06-08,3537.5
2015-06-09,3478.6
2015-06-10,3536.0
2015-06-11,3549.05
2015-06-12,3577.65
2015-06-15,3595.5
2015-06-16,3504.2
2015-06-17,3462.3
2015-06-18,3425.35
2015-06-19,3351.75
2015-06-22,3352.1
2015-06-23,3290.9
2015-06-24,3331.7
2015-06-25,3300.55
2015-06-26,3282.2
2015-06-29,3314.9
2015-06-30,3381.05
2015-07-01,3359.6
2015-07-02,3310.65
2015-07-03,3369.95
2015-07-06,3435.75
2015-07-07,3500.85
2015-07-08,3421.1
2015-07-09,3506.4
2015-07-10,3488.25
2015-07-13,3473.2
2015-07-14,3473.85
2015-07-15,3492.3
2015-07-16,3517.2
2015-07-17,3588.4
2015-07-20,3629.35
2015-07-21,3526.85
2015-07-22,3577.5
2015-07-23,3588.8
2015-07-24,3789.0
2015-07-27,3691.55
2015-07-28,3703.9
2015-07-29,3654.1
2015-07-30,3674.3
2015-07-31,3705.65
2015-08-03,3597.95
2015-08-04,3538.1
2015-08-05,3681.5
2015-08-06,3622.5
2015-08-07,3592.5
2015-08-10,3570.65
2015-08-11,3568.8
2015-08-12,3469.3
2015-08-13,3487.6
2015-08-14,3495.55
2015-08-17,3532.3
2015-08-18,3504.7
2015-08-19,3477.1
2015-08-20,3421.75
2015-08-21,3378.6
2015-08-24,3121.5
2015-08-25,3210.85
2015-08-26,3108.8
2015-08-27,3230.55
2015-08-28,3286.2
2015-08-31,3307.45
2015-09-01,3296.7
2015-09-02,3268.0
2015-09-03,3262.85
2015-09-04,3187.55
2015-09-07,3106.5
2015-09-08,3033.35
2015-09-09,3080.45
2015-09-10,3145.25
2015-09-11,3193.3
2015-09-14,3265.1
2015-09-15,3214.85
2015-09-16,3168.95
2015-09-18,3143.1
2015-09-21,3108.15
2015-09-22,3110.35
2015-09-23,3085.05
2015-09-24,3095.75
2015-09-28,3065.85
2015-09-29,3149.95
2015-09-30,3094.3
2015-10-01,3096.3
2015-10-05,3199.4
2015-10-06,3299.5
2015-10-07,3320.3
2015-10-08,3302.5
2015-10-09,3185.8
2015-10-12,3120.6
2015-10-13,3133.95
2015-10-14,3156.2
2015-10-15,3131.2
2015-10-16,3119.5
2015-10-19,3180.25
2015-10-20,3184.5
2015-10-21,3139.65
2015-10-23,3165.4
2015-10-26,3127.15
2015-10-27,3144.75
2015-10-28,3139.85
2015-10-29,3153.1
2015-10-30,3145.45
2015-11-02,3252.4
2015-11-03,3437.05
2015-11-04,3514.35
2015-11-05,3454.95
2015-11-06,3449.7
2015-11-09,3598.15
2015-11-10,3495.35
2015-11-11,3545.65
2015-11-13,3510.15
2015-11-16,3444.2
2015-11-17,3525.75
2015-11-18,3526.55
2015-11-19,3588.25
2015-11-20,3593.5
2015-11-23,3423.15
2015-11-24,3370.95
2015-11-26,3214.3
2015-11-27,3183.85
2015-11-30,3116.9
2015-12-01,3131.0
2015-12-02,3112.9
2015-12-03,3089.85
2015-12-04,3136.0
2015-12-07,3194.25
2015-12-08,3116.55
2015-12-09,2983.3
2015-12-10,3108.9
2015-12-11,3082.4
2015-12-14,3059.7
2015-12-15,3028.2
2015-12-16,2991.4
2015-12-17,2989.4
2015-12-18,3023.9
2015-12-21,3060.7
2015-12-22,3025.75
2015-12-23,3033.25
2015-12-24,3033.2
2015-12-28,3065.3
2015-12-29,2982.9
2015-12-30,2924.6
2015-12-31,2991.45
2016-01-01,3010.5
2016-01-04,2977.45
2016-01-05,2945.0
2016-01-06,2898.65
2016-01-07,2782.3
2016-01-08,2810.4
2016-01-11,2758.1
2016-01-12,2831.9
2016-01-13,2797.6
2016-01-14,2762.75
2016-01-15,2679.9
2016-01-18,2590.25
2016-01-19,2731.15
2016-01-20,2738.75
2016-01-21,2677.05
2016-01-22,2757.45
2016-01-25,2700.0
2016-01-27,2586.75
2016-01-28,2578.85
2016-01-29,2488.45
2016-02-01,2452.65
2016-02-02,2454.65
2016-02-03,2527.85
2016-02-04,2474.5
2016-02-05,2618.9
2016-02-08,2605.95
2016-02-09,2505.4
2016-02-10,2416.05
2016-02-11,2312.75
2016-02-12,2330.5
2016-02-15,2378.45
2016-02-16,2318.25
2016-02-17,2308.8
2016-02-18,2265.15
2016-02-19,2395.35
2016-02-22,2480.55
2016-02-23,2577.7
2016-02-24,2592.35
2016-02-25,2665.6
2016-02-26,2729.55
2016-02-29,2650.65
2016-03-01,2639.8
2016-03-02,2509.6
2016-03-03,2481.0
2016-03-04,2432.1
2016-03-08,2438.65
2016-03-09,2414.1
2016-03-10,2349.0
2016-03-11,2385.0
2016-03-14,2405.45
2016-03-15,2469.45
2016-03-16,2547.85
2016-03-17,2529.75
2016-03-18,2590.3
2016-03-21,2620.1
2016-03-22,2622.15
2016-03-23,2613.4
2016-03-28,2588.05
2016-03-29,2557.05
2016-03-30,2542.15
2016-03-31,2499.4
2016-04-01,2498.5
2016-04-04,2551.5
2016-04-05,2448.65
2016-04-06,2396.55
2016-04-07,2354.55
2016-04-08,2355.3
2016-04-11,2260.25
2016-04-12,2325.6
2016-04-13,2377.95
2016-04-18,2397.95
2016-04-20,2442.4
2016-04-21,2402.2
2016-04-22,2432.95
2016-04-25,2438.1
2016-04-26,2404.9
2016-04-27,2363.45
2016-04-28,2343.35
2016-04-29,2376.0
2016-05-02,2359.6
2016-05-03,2448.0
2016-05-04,2489.45
2016-05-05,2595.75
2016-05-06,2580.55
2016-05-09,2585.85
2016-05-10,2639.65
2016-05-11,2693.25
2016-05-12,2677.65
2016-05-13,2678.7
2016-05-16,2634.8
2016-05-17,2626.95
2016-05-18,2534.35
2016-05-19,2445.15
2016-05-20,2445.55
2016-05-23,2466.55
2016-05-24,2464.45
2016-05-25,2498.45
2016-05-26,2464.65
2016-05-27,2481.15
2016-05-30,2489.4
2016-05-31,2470.1
2016-06-01,2462.85
2016-06-02,2491.4
2016-06-03,2494.7
2016-06-06,2474.25
2016-06-07,2464.55
2016-06-08,2442.45
2016-06-09,2463.75
2016-06-10,2428.05
2016-06-13,2439.45
2016-06-14,2429.7
2016-06-15,2428.15
2016-06-16,2438.95
2016-06-17,2448.9
2016-06-20,2449.5
2016-06-21,2432.55
2016-06-22,2417.9
2016-06-23,2419.35
2016-06-24,2359.35
2016-06-27,2397.05
2016-06-28,2419.35
2016-06-29,2462.9
2016-06-30,2500.15
2016-07-01,2568.65
2016-07-04,2613.75
2016-07-05,2682.8
2016-07-07,2625.65
2016-07-08,2624.65
2016-07-11,2576.75
2016-07-12,2542.9
2016-07-13,2501.1
2016-07-14,2499.6
2016-07-15,2446.15
2016-07-18,2482.6
2016-07-19,2423.85
2016-07-20,2393.25
2016-07-21,2373.7
2016-07-22,2402.9
2016-07-25,2457.05
2016-07-26,2457.05
2016-07-27,2549.95
2016-07-28,2531.85
2016-07-29,2454.3
2016-08-01,2384.6
2016-08-02,2389.6
2016-08-03,2316.15
2016-08-04,2201.15
2016-08-05,2252.5
2016-08-08,2238.05
2016-08-09,2199.95
2016-08-10,2158.8
2016-08-11,2252.1
2016-08-12,2271.1
2016-08-16,2224.2
2016-08-17,2203.1
2016-08-18,2249.2
2016-08-19,2261.8
2016-08-22,2229.4
2016-08-23,2299.5
2016-08-24,2308.55
2016-08-25,2284.85
2016-08-26,2311.8
2016-08-29,2286.45
2016-08-30,2310.4
2016-08-31,2313.05
2016-09-01,2320.1
2016-09-02,2339.05
2016-09-06,2372.35
2016-09-07,2362.3
2016-09-08,2358.75
2016-09-09,2318.35
2016-09-12,2281.5
2016-09-14,2317.35
2016-09-15,2305.35
2016-09-16,2344.6
2016-09-19,2319.7
2016-09-20,2307.85
2016-09-21,2314.8
2016-09-22,2310.1
2016-09-23,2292.05
2016-09-26,2282.1
2016-09-27,2285.35
2016-09-28,2305.85
2016-09-29,2305.6
2016-09-30,2466.45
2016-10-03,2425.55
2016-10-04,2548.05
2016-10-05,2558.3
2016-10-06,2517.6
2016-10-07,2475.75
2016-10-10,2468.75
2016-10-13,2454.0
2016-10-14,2415.95
2016-10-17,2387.15
2016-10-18,2445.75
2016-10-19,2423.85
2016-10-20,2398.7
2016-10-21,2387.4
2016-10-24,2368.45
2016-10-25,2374.15
2016-10-26,2328.35
2016-10-27,2271.75
2016-10-28,2250.25
2016-10-30,2266.8
2016-11-01,2223.65
2016-11-02,2192.6
2016-11-03,2132.5
2016-11-04,2047.3
2016-11-07,2016.15
2016-11-08,2040.05
2016-11-09,2021.9
2016-11-10,2028.85
2016-11-11,1981.55
2016-11-15,1893.0
2016-11-16,1872.25
2016-11-17,1888.15
2016-11-18,1869.3
2016-11-21,1788.3
2016-11-22,1881.85
2016-11-23,1897.75
2016-11-24,1851.15
2016-11-25,1869.6
2016-11-28,1917.6
2016-11-29,1894.9
2016-11-30,1918.45
2016-12-01,1900.85
2016-12-02,1898.55
2016-12-05,1933.45
2016-12-06,1920.5
2016-12-07,1933.8
2016-12-08,1953.9
2016-12-09,1914.05
2016-12-12,1919.3
2016-12-13,1943.9
2016-12-14,1937.0
2016-12-15,1924.95
2016-12-16,1933.15
2016-12-19,1934.3
2016-12-20,1913.55
2016-12-21,1899.75
2016-12-22,1885.45
2016-12-23,1852.55
2016-12-26,1827.85
2016-12-27,1858.3
2016-12-28,1877.65
2016-12-29,1913.5
2016-12-30,1942.8
2017-01-02,1932.35
2017-01-03,1912.35
2017-01-04,1950.15
2017-01-05,1941.3
2017-01-06,1919.1
2017-01-09,1908.75
2017-01-10,1909.4
2017-01-11,1917.95
2017-01-12,1908.55
2017-01-13,1917.65
2017-01-16,1957.3
2017-01-17,2085.15
2017-01-18,2104.6
2017-01-19,2044.8
2017-01-20,2077.9
2017-01-23,2203.85
2017-01-24,2208.6
2017-01-25,2194.15
2017-01-27,2270.55
2017-01-30,2241.9
2017-01-31,2178.5
2017-02-01,2292.0
2017-02-02,2278.6
2017-02-03,2265.45
2017-02-06,2255.35
2017-02-07,2274.95
2017-02-08,2267.7
2017-02-09,2256.4
2017-02-10,2352.75
2017-02-13,2345.3
2017-02-14,2359.6
2017-02-15,2315.1
2017-02-16,2316.6
2017-02-17,2363.7
2017-02-20,2339.3
2017-02-21,2415.5
2017-02-22,2397.35
2017-02-23,2331.35
2017-02-27,2319.15
2017-02-28,2345.1
2017-03-01,2328.1
2017-03-02,2304.25
2017-03-03,2285.45
2017-03-06,2304.65
2017-03-07,2270.8
2017-03-08,2240.8
2017-03-09,2217.6
2017-03-10,2210.55
2017-03-14,2241.35
2017-03-15,2271.7
2017-03-16,2217.45
2017-03-17,2205.55
2017-03-20,2189.65
2017-03-21,2161.8
2017-03-22,2134.75
2017-03-23,2204.7
2017-03-24,2226.9
2017-03-27,2192.05
2017-03-28,2187.25
2017-03-29,2213.95
2017-03-30,2194.1
2017-03-31,2174.7
2017-04-03,2046.85
2017-04-05,2030.65
2017-04-06,2032.6
2017-04-07,2024.05
2017-04-10,1889.1
2017-04-11,1881.6
2017-04-12,1906.65
2017-04-13,1901.85
2017-04-17,1924.85
2017-04-18,1885.1
2017-04-19,1906.35
2017-04-20,1888.3
2017-04-21,1903.65
2017-04-24,1931.05
2017-04-25,1921.6
2017-04-26,1889.55
2017-04-27,1851.0
2017-04-28,1875.95
2017-05-02,1935.8
2017-05-03,1936.85
2017-05-04,1925.9
2017-05-05,1898.7
2017-05-08,1903.0
2017-05-09,1897.05
2017-05-10,1962.6
2017-05-11,2136.25
2017-05-12,2176.8
2017-05-15,2152.45
2017-05-16,2121.5
2017-05-17,2121.2
2017-05-18,2045.2
2017-05-19,1920.8
2017-05-22,2061.45
2017-05-23,2014.4
2017-05-24,2011.55
2017-05-25,1999.05
2017-05-26,2056.6
2017-05-29,2017.85
2017-05-30,2092.45
2017-05-31,2265.35
2017-06-01,2313.95
2017-06-02,2343.95
2017-06-05,2484.95
2017-06-06,2430.7
2017-06-07,2350.7
2017-06-08,2372.4
2017-06-09,2376.1
2017-06-12,2370.5
2017-06-13,2368.55
2017-06-14,2360.9
2017-06-15,2305.75
2017-06-16,2282.6
2017-06-19,2299.9
2017-06-20,2283.1
2017-06-21,2321.15
2017-06-22,2294.5
2017-06-23,2248.7
2017-06-27,2278.9
2017-06-28,2367.95
2017-06-29,2350.1
2017-06-30,2398.35
2017-07-03,2431.75
2017-07-04,2524.15
2017-07-05,2595.15
2017-07-06,2554.95
2017-07-07,2622.5
2017-07-10,2637.95
2017-07-11,2639.8
2017-07-12,2673.85
2017-07-13,2654.25
2017-07-14,2670.3
2017-07-17,2755.25
2017-07-18,2731.6
2017-07-19,2734.5
2017-07-20,2697.9
2017-07-21,2704.7
2017-07-24,2641.65
2017-07-25,2596.25
2017-07-26,2572.45
2017-07-27,2545.8
2017-07-28,2560.1
2017-07-31,2535.7
2017-08-01,2643.55
2017-08-02,2598.3
2017-08-03,2611.7
2017-08-04,2596.1
2017-08-07,2573.2
2017-08-08,2548.2
2017-08-09,2535.95
2017-08-10,2490.8
2017-08-11,2418.8
2017-08-14,2474.95
2017-08-16,2548.45
2017-08-17,2601.4
2017-08-18,2601.9
2017-08-21,2532.6
2017-08-22,2492.6
2017-08-23,2469.45
2017-08-24,2567.15
2017-08-28,2571.8
2017-08-29,2563.55
2017-08-30,2555.55
2017-08-31,2542.9
2017-09-01,2550.3
2017-09-04,2570.85
2017-09-05,2559.5
2017-09-06,2539.35
2017-09-07,2538.7
2017-09-08,2536.15
2017-09-11,2581.1
2017-09-12,2604.1
2017-09-13,2656.2
2017-09-14,2627.9
