Date,DLF
2013-11-26,149.5
2013-11-27,147.4
2013-11-28,149.4
2013-11-29,152.1
2013-12-02,152.75
2013-12-03,155.85
2013-12-04,153.2
2013-12-05,155.95
2013-12-06,155.75
2013-12-09,165.0
2013-12-10,160.45
2013-12-11,157.1
2013-12-12,156.2
2013-12-13,150.9
2013-12-16,152.25
2013-12-17,152.0
2013-12-18,160.25
2013-12-19,158.55
2013-12-20,162.9
2013-12-23,169.85
2013-12-24,170.95
2013-12-26,170.5
2013-12-27,171.4
2013-12-30,165.95
2013-12-31,166.7
2014-01-01,170.1
2014-01-02,166.45
2014-01-03,168.9
2014-01-06,166.8
2014-01-07,163.95
2014-01-08,162.05
2014-01-09,158.8
2014-01-10,156.5
2014-01-13,161.05
2014-01-14,157.15
2014-01-15,159.85
2014-01-16,162.1
2014-01-17,155.35
2014-01-20,155.8
2014-01-21,157.25
2014-01-22,158.95
2014-01-23,159.3
2014-01-24,153.05
2014-01-27,139.65
2014-01-28,141.25
2014-01-29,141.1
2014-01-30,134.65
2014-01-31,137.5
2014-02-03,134.15
2014-02-04,134.1
2014-02-05,138.1
2014-02-06,135.3
2014-02-07,137.95
2014-02-10,142.0
2014-02-11,140.45
2014-02-12,140.15
2014-02-13,143.0
2014-02-14,145.0
2014-02-17,142.55
2014-02-18,142.45
2014-02-19,143.15
2014-02-20,143.65
2014-02-21,142.4
2014-02-24,142.8
2014-02-25,141.55
2014-02-26,140.15
2014-02-28,141.15
2014-03-03,139.15
2014-03-04,139.85
2014-03-05,144.75
2014-03-06,152.15
2014-03-07,166.9
2014-03-10,171.6
2014-03-11,178.35
2014-03-12,179.15
2014-03-13,168.35
2014-03-14,174.95
2014-03-18,173.65
2014-03-19,173.95
2014-03-20,167.1
2014-03-21,171.1
2014-03-22,170.75
2014-03-24,171.6
2014-03-25,177.6
2014-03-26,175.2
2014-03-27,174.9
2014-03-28,175.85
2014-03-31,176.45
2014-04-01,175.0
2014-04-02,176.6
2014-04-03,171.75
2014-04-04,176.05
2014-04-07,171.05
2014-04-09,176.6
2014-04-10,178.6
2014-04-11,176.3
2014-04-15,166.1
2014-04-16,158.05
2014-04-17,159.65
2014-04-21,157.8
2014-04-22,157.05
2014-04-23,152.35
2014-04-25,153.6
2014-04-28,153.9
2014-04-29,153.75
2014-04-30,140.15
2014-05-02,139.8
2014-05-05,139.05
2014-05-06,140.35
2014-05-07,140.25
2014-05-08,139.65
2014-05-09,144.75
2014-05-12,146.2
2014-05-13,152.35
2014-05-14,160.6
2014-05-15,159.95
2014-05-16,169.7
2014-05-19,182.3
2014-05-20,184.4
2014-05-21,192.8
2014-05-22,211.0
2014-05-23,217.15
2014-05-26,204.3
2014-05-27,204.45
2014-05-28,205.65
2014-05-29,203.75
2014-05-30,210.1
2014-06-02,209.35
2014-06-03,219.5
2014-06-04,219.15
2014-06-05,219.7
2014-06-06,233.15
2014-06-09,241.35
2014-06-10,233.25
2014-06-11,220.9
2014-06-12,223.0
2014-06-13,204.9
2014-06-16,210.45
2014-06-17,212.5
2014-06-18,207.5
2014-06-19,207.1
2014-06-20,208.35
2014-06-23,209.75
2014-06-24,219.2
2014-06-25,217.2
2014-06-26,210.35
2014-06-27,211.05
2014-06-30,215.05
2014-07-01,216.55
2014-07-02,218.85
2014-07-03,216.0
2014-07-04,218.6
2014-07-07,223.25
2014-07-08,205.75
2014-07-09,204.0
2014-07-10,222.4
2014-07-11,209.35
2014-07-14,206.9
2014-07-15,213.1
2014-07-16,225.45
2014-07-17,222.2
2014-07-18,221.0
2014-07-21,214.8
2014-07-22,216.85
2014-07-23,214.75
2014-07-24,213.9
2014-07-25,204.75
2014-07-28,194.35
2014-07-30,200.1
2014-07-31,198.25
2014-08-01,200.75
2014-08-04,201.0
2014-08-05,205.45
2014-08-06,202.5
2014-08-07,202.85
2014-08-08,194.1
2014-08-11,199.25
2014-08-12,202.3
2014-08-13,194.3
2014-08-14,196.2
2014-08-18,198.15
2014-08-19,200.25
2014-08-20,201.3
2014-08-21,196.7
2014-08-22,194.75
2014-08-25,190.85
2014-08-26,191.65
2014-08-27,182.9
2014-08-28,177.3
2014-09-01,179.75
2014-09-02,184.05
2014-09-03,182.9
2014-09-04,167.5
2014-09-05,175.45
2014-09-08,176.8
2014-09-09,174.15
2014-09-10,177.0
2014-09-11,175.2
2014-09-12,176.15
2014-09-15,173.65
2014-09-16,168.5
2014-09-17,169.1
2014-09-18,175.3
2014-09-19,171.95
2014-09-22,166.7
2014-09-23,155.5
2014-09-24,159.6
2014-09-25,155.6
2014-09-26,162.55
2014-09-29,158.3
2014-09-30,150.85
2014-10-01,150.4
2014-10-07,141.6
2014-10-08,148.85
2014-10-09,152.85
2014-10-10,152.65
2014-10-13,146.9
2014-10-14,104.95
2014-10-16,110.35
2014-10-17,110.6
2014-10-20,115.15
2014-10-21,121.4
2014-10-22,120.15
2014-10-23,119.95
2014-10-27,110.5
2014-10-28,111.3
2014-10-29,118.15
2014-10-30,124.15
2014-10-31,124.75
2014-11-03,128.55
2014-11-05,126.75
2014-11-07,134.5
2014-11-10,135.85
2014-11-11,136.75
2014-11-12,140.05
2014-11-13,139.35
2014-11-14,142.3
2014-11-17,139.7
2014-11-18,138.75
2014-11-19,141.2
2014-11-20,138.6
2014-11-21,140.4
2014-11-24,147.5
2014-11-25,141.95
2014-11-26,152.15
2014-11-27,148.25
2014-11-28,149.1
2014-12-01,154.2
2014-12-02,153.8
2014-12-03,155.2
2014-12-04,154.35
2014-12-05,161.7
2014-12-08,160.55
2014-12-09,159.2
2014-12-10,159.55
2014-12-11,155.9
2014-12-12,152.05
2014-12-15,144.75
2014-12-16,139.25
2014-12-17,133.6
2014-12-18,135.9
2014-12-19,132.0
2014-12-22,133.65
2014-12-23,133.5
2014-12-24,131.65
2014-12-26,136.2
2014-12-29,135.8
2014-12-30,135.65
2014-12-31,137.4
2015-01-01,137.4
2015-01-02,139.2
2015-01-05,135.8
2015-01-06,133.65
2015-01-07,134.6
2015-01-08,142.75
2015-01-09,137.85
2015-01-12,136.5
2015-01-13,133.25
2015-01-14,133.35
2015-01-15,147.8
2015-01-16,146.25
2015-01-19,145.35
2015-01-20,145.65
2015-01-21,143.7
2015-01-22,148.6
2015-01-23,156.7
2015-01-27,157.9
2015-01-28,163.05
2015-01-29,166.65
2015-01-30,169.9
2015-02-02,172.95
2015-02-03,170.1
2015-02-04,173.35
2015-02-05,169.4
2015-02-06,163.45
2015-02-09,157.1
2015-02-10,157.55
2015-02-11,158.4
2015-02-12,158.75
2015-02-13,155.2
2015-02-16,155.5
2015-02-18,149.95
2015-02-19,150.25
2015-02-20,151.35
2015-02-23,146.55
2015-02-24,146.65
2015-02-25,147.45
2015-02-26,150.5
2015-02-27,155.95
2015-02-28,155.4
2015-03-02,154.55
2015-03-03,151.3
2015-03-04,154.1
2015-03-05,154.15
2015-03-09,151.0
2015-03-10,144.9
2015-03-11,145.05
2015-03-12,149.45
2015-03-13,157.4
2015-03-16,164.3
2015-03-17,165.0
2015-03-18,164.5
2015-03-19,163.95
2015-03-20,159.9
2015-03-23,159.35
2015-03-24,160.1
2015-03-25,165.05
2015-03-26,159.3
2015-03-27,154.95
2015-03-30,159.5
2015-03-31,158.25
2015-04-01,159.7
2015-04-06,167.45
2015-04-07,161.95
2015-04-08,161.85
2015-04-09,159.3
2015-04-10,158.4
2015-04-13,156.8
2015-04-15,153.35
2015-04-16,150.1
2015-04-17,147.15
2015-04-20,146.25
2015-04-21,138.9
2015-04-22,136.8
2015-04-23,136.2
2015-04-24,131.05
2015-04-27,123.95
2015-04-28,128.1
2015-04-29,133.75
2015-04-30,136.45
2015-05-04,138.3
2015-05-05,139.3
2015-05-06,131.6
2015-05-07,129.0
2015-05-08,132.95
2015-05-11,130.25
2015-05-12,125.5
2015-05-13,125.0
2015-05-14,126.95
2015-05-15,125.0
2015-05-18,122.8
2015-05-19,124.2
2015-05-20,123.25
2015-05-21,124.15
2015-05-22,123.2
2015-05-25,121.3
2015-05-26,116.9
2015-05-27,119.4
2015-05-28,119.4
2015-05-29,117.75
2015-06-01,118.15
2015-06-02,113.1
2015-06-03,110.55
2015-06-04,111.15
2015-06-05,107.25
2015-06-08,109.9
2015-06-09,110.8
2015-06-10,112.0
2015-06-11,107.9
2015-06-12,107.55
2015-06-15,108.15
2015-06-16,107.9
2015-06-17,108.55
2015-06-18,106.9
2015-06-19,106.5
2015-06-22,114.6
2015-06-23,117.5
2015-06-24,114.45
2015-06-25,118.2
2015-06-26,120.0
2015-06-29,117.0
2015-06-30,116.9
2015-07-01,117.4
2015-07-02,116.8
2015-07-03,116.0
2015-07-06,117.6
2015-07-07,119.2
2015-07-08,116.5
2015-07-09,116.85
2015-07-10,114.65
2015-07-13,115.4
2015-07-14,114.4
2015-07-15,116.7
2015-07-16,116.05
2015-07-17,114.2
2015-07-20,108.7
2015-07-21,106.6
2015-07-22,106.6
2015-07-23,107.8
2015-07-24,103.2
2015-07-27,101.2
2015-07-28,95.4
2015-07-29,101.55
2015-07-30,109.7
2015-07-31,115.05
2015-08-03,115.5
2015-08-04,115.05
2015-08-05,122.1
2015-08-06,122.45
2015-08-07,125.7
2015-08-10,128.3
2015-08-11,124.35
2015-08-12,117.1
2015-08-13,114.25
2015-08-14,135.25
2015-08-17,129.3
2015-08-18,128.05
2015-08-19,126.7
2015-08-20,120.0
2015-08-21,113.95
2015-08-24,96.65
2015-08-25,112.1
2015-08-26,110.6
2015-08-27,114.75
2015-08-28,115.2
2015-08-31,110.9
2015-09-01,105.8
2015-09-02,109.7
2015-09-03,120.6
2015-09-04,116.75
2015-09-07,112.7
2015-09-08,120.35
2015-09-09,122.5
2015-09-10,123.9
2015-09-11,124.8
2015-09-14,126.1
2015-09-15,123.15
2015-09-16,123.6
2015-09-18,126.35
2015-09-21,127.9
2015-09-22,124.7
2015-09-23,127.15
2015-09-24,126.55
2015-09-28,129.55
2015-09-29,134.6
2015-09-30,137.35
2015-10-01,134.2
2015-10-05,133.95
2015-10-06,135.2
2015-10-07,138.4
2015-10-08,138.65
2015-10-09,139.95
2015-10-12,136.15
2015-10-13,136.85
2015-10-14,133.4
2015-10-15,134.55
2015-10-16,128.4
2015-10-19,132.15
2015-10-20,131.7
2015-10-21,128.85
2015-10-23,130.05
2015-10-26,129.0
2015-10-27,126.95
2015-10-28,123.9
2015-10-29,120.4
2015-10-30,116.5
2015-11-02,118.7
2015-11-03,120.1
2015-11-04,122.35
2015-11-05,116.15
2015-11-06,118.5
2015-11-09,113.9
2015-11-10,108.75
2015-11-11,112.0
2015-11-13,110.2
2015-11-16,109.85
2015-11-17,111.4
2015-11-18,106.5
2015-11-19,103.3
2015-11-20,102.25
2015-11-23,103.15
2015-11-24,107.15
2015-11-26,113.55
2015-11-27,114.05
2015-11-30,114.6
2015-12-01,117.9
2015-12-02,117.05
2015-12-03,118.9
2015-12-04,117.15
2015-12-07,116.6
2015-12-08,110.4
2015-12-09,110.45
2015-12-10,111.55
2015-12-11,108.2
2015-12-14,107.05
2015-12-15,108.3
2015-12-16,113.1
2015-12-17,115.35
2015-12-18,114.55
2015-12-21,116.1
2015-12-22,113.45
2015-12-23,116.1
2015-12-24,114.35
2015-12-28,115.15
2015-12-29,113.8
2015-12-30,113.9
2015-12-31,116.0
2016-01-01,121.55
2016-01-04,118.4
2016-01-05,118.4
2016-01-06,114.75
2016-01-07,106.8
2016-01-08,112.2
2016-01-11,112.2
2016-01-12,109.5
2016-01-13,110.1
2016-01-14,105.85
2016-01-15,99.65
2016-01-18,96.05
2016-01-19,96.15
2016-01-20,92.25
2016-01-21,91.65
2016-01-22,94.55
2016-01-25,93.5
2016-01-27,95.65
2016-01-28,94.45
2016-01-29,96.35
2016-02-01,96.75
2016-02-02,93.35
2016-02-03,93.35
2016-02-04,94.65
2016-02-05,95.85
2016-02-08,96.6
2016-02-09,95.5
2016-02-10,90.4
2016-02-11,81.3
2016-02-12,80.8
2016-02-15,89.65
2016-02-16,85.7
2016-02-17,88.45
2016-02-18,86.6
2016-02-19,88.05
2016-02-22,89.0
2016-02-23,85.0
2016-02-24,85.0
2016-02-25,83.4
2016-02-26,87.25
2016-02-29,88.95
2016-03-01,98.1
2016-03-02,107.8
2016-03-03,106.45
2016-03-04,107.9
2016-03-08,106.85
2016-03-09,107.35
2016-03-10,105.95
2016-03-11,106.45
2016-03-14,105.4
2016-03-15,105.6
2016-03-16,106.55
2016-03-17,105.1
2016-03-18,107.4
2016-03-21,109.15
2016-03-22,114.85
2016-03-23,115.5
2016-03-28,106.5
2016-03-29,106.7
2016-03-30,115.0
2016-03-31,114.75
2016-04-01,120.9
2016-04-04,118.75
2016-04-05,113.4
2016-04-06,114.45
2016-04-07,113.55
2016-04-08,118.4
2016-04-11,120.7
2016-04-12,119.45
2016-04-13,121.85
2016-04-18,125.05
2016-04-20,124.1
2016-04-21,123.2
2016-04-22,122.55
2016-04-25,120.1
2016-04-26,124.2
2016-04-27,123.3
2016-04-28,125.5
2016-04-29,129.5
2016-05-02,128.65
2016-05-03,127.05
2016-05-04,120.45
2016-05-05,124.45
2016-05-06,125.6
2016-05-09,128.1
2016-05-10,127.75
2016-05-11,125.85
2016-05-12,127.75
2016-05-13,121.9
2016-05-16,124.35
2016-05-17,124.1
2016-05-18,127.45
2016-05-19,124.05
2016-05-20,122.7
2016-05-23,121.25
2016-05-24,120.0
2016-05-25,122.65
2016-05-26,128.0
2016-05-27,128.95
2016-05-30,126.5
2016-05-31,129.9
2016-06-01,133.1
2016-06-02,133.65
2016-06-03,131.95
2016-06-06,132.4
2016-06-07,135.3
2016-06-08,136.7
2016-06-09,136.15
2016-06-10,134.1
2016-06-13,130.4
2016-06-14,132.55
2016-06-15,132.7
2016-06-16,130.9
2016-06-17,134.45
2016-06-20,138.5
2016-06-21,137.8
2016-06-22,140.25
2016-06-23,138.1
2016-06-24,133.45
2016-06-27,134.75
2016-06-28,133.4
2016-06-29,143.65
2016-06-30,149.95
2016-07-01,151.45
2016-07-04,158.9
2016-07-05,156.7
2016-07-07,155.1
2016-07-08,154.6
2016-07-11,158.2
2016-07-12,161.0
2016-07-13,157.1
2016-07-14,156.5
2016-07-15,156.95
2016-07-18,154.3
2016-07-19,152.1
2016-07-20,157.7
2016-07-21,154.5
2016-07-22,158.35
2016-07-25,163.9
2016-07-26,161.0
2016-07-27,160.25
2016-07-28,161.85
2016-07-29,161.3
2016-08-01,161.5
2016-08-02,158.1
2016-08-03,154.65
2016-08-04,162.15
2016-08-05,164.5
2016-08-08,165.55
2016-08-09,167.35
2016-08-10,166.95
2016-08-11,161.9
2016-08-12,162.6
2016-08-16,165.2
2016-08-17,165.75
2016-08-18,167.35
2016-08-19,167.75
2016-08-22,164.6
2016-08-23,162.9
2016-08-24,164.2
2016-08-25,161.55
2016-08-26,159.7
2016-08-29,158.3
2016-08-30,162.15
2016-08-31,154.85
2016-09-01,148.75
2016-09-02,150.0
2016-09-06,150.5
2016-09-07,151.85
2016-09-08,156.7
2016-09-09,158.0
2016-09-12,145.4
2016-09-14,144.45
2016-09-15,144.5
2016-09-16,146.3
2016-09-19,152.0
2016-09-20,147.55
2016-09-21,148.15
2016-09-22,153.75
2016-09-23,155.9
2016-09-26,152.95
2016-09-27,153.4
2016-09-28,156.0
2016-09-29,140.05
2016-09-30,146.15
2016-10-03,152.85
2016-10-04,153.4
2016-10-05,158.9
2016-10-06,155.15
2016-10-07,155.95
2016-10-10,154.0
2016-10-13,147.75
2016-10-14,150.2
2016-10-17,146.75
2016-10-18,151.6
2016-10-19,150.4
2016-10-20,153.9
2016-10-21,156.15
2016-10-24,155.15
2016-10-25,154.1
2016-10-26,152.05
2016-10-27,148.55
2016-10-28,150.5
2016-10-30,150.25
2016-11-01,149.55
2016-11-02,144.85
2016-11-03,143.2
2016-11-04,139.3
2016-11-07,144.05
2016-11-08,143.35
2016-11-09,118.6
2016-11-10,125.5
2016-11-11,116.45
2016-11-15,114.4
2016-11-16,108.55
2016-11-17,112.1
2016-11-18,116.4
2016-11-21,108.6
2016-11-22,111.4
2016-11-23,117.1
2016-11-24,113.05
2016-11-25,112.3
2016-11-28,113.2
2016-11-29,114.9
2016-11-30,115.0
2016-12-01,112.25
2016-12-02,109.85
2016-12-05,113.6
2016-12-06,116.0
2016-12-07,111.95
2016-12-08,113.1
2016-12-09,114.9
2016-12-12,113.3
2016-12-13,112.1
2016-12-14,112.45
2016-12-15,112.7
2016-12-16,111.85
2016-12-19,111.8
2016-12-20,113.05
2016-12-21,117.45
2016-12-22,115.2
2016-12-23,113.75
2016-12-26,105.15
2016-12-27,108.25
2016-12-28,107.5
2016-12-29,110.4
2016-12-30,111.4
2017-01-02,118.7
2017-01-03,119.05
2017-01-04,125.5
2017-01-05,126.65
2017-01-06,126.55
2017-01-09,126.5
2017-01-10,125.2
2017-01-11,125.25
2017-01-12,125.25
2017-01-13,124.1
2017-01-16,129.85
2017-01-17,131.65
2017-01-18,131.85
2017-01-19,132.4
2017-01-20,128.55
2017-01-23,130.95
2017-01-24,131.55
2017-01-25,137.4
2017-01-27,135.6
2017-01-30,136.95
2017-01-31,134.95
2017-02-01,143.8
2017-02-02,141.6
2017-02-03,143.55
2017-02-06,145.3
2017-02-07,143.85
2017-02-08,145.6
2017-02-09,148.4
2017-02-10,147.9
2017-02-13,147.75
2017-02-14,147.45
2017-02-15,137.15
2017-02-16,140.95
2017-02-17,142.35
2017-02-20,146.2
2017-02-21,145.7
2017-02-22,146.05
2017-02-23,148.85
2017-02-27,146.55
2017-02-28,150.45
2017-03-01,153.25
2017-03-02,140.9
2017-03-03,144.1
2017-03-06,145.55
2017-03-07,145.1
2017-03-08,142.6
2017-03-09,142.3
2017-03-10,141.85
2017-03-14,146.6
2017-03-15,146.4
2017-03-16,149.25
2017-03-17,147.65
2017-03-20,147.55
2017-03-21,148.25
2017-03-22,145.55
2017-03-23,146.7
2017-03-24,148.35
2017-03-27,147.55
2017-03-28,149.05
2017-03-29,148.9
2017-03-30,149.25
2017-03-31,148.65
2017-04-03,146.85
2017-04-05,149.8
2017-04-06,156.4
2017-04-07,154.25
2017-04-10,156.75
2017-04-11,159.35
2017-04-12,159.95
2017-04-13,159.65
2017-04-17,172.6
2017-04-18,164.85
2017-04-19,169.25
2017-04-20,172.1
2017-04-21,183.45
2017-04-24,190.35
2017-04-25,194.2
2017-04-26,187.55
2017-04-27,189.8
2017-04-28,186.0
2017-05-02,189.35
2017-05-03,190.3
2017-05-04,186.4
2017-05-05,185.65
2017-05-08,197.05
2017-05-09,199.5
2017-05-10,199.4
2017-05-11,202.85
2017-05-12,208.35
2017-05-15,210.5
2017-05-16,212.5
2017-05-17,215.05
2017-05-18,207.7
2017-05-19,207.6
2017-05-22,205.1
2017-05-23,197.1
2017-05-24,190.35
2017-05-25,194.95
2017-05-26,194.0
2017-05-29,175.8
2017-05-30,180.0
2017-05-31,179.55
2017-06-01,176.75
2017-06-02,175.7
2017-06-05,176.9
2017-06-06,175.3
2017-06-07,174.35
2017-06-08,175.7
2017-06-09,184.85
2017-06-12,183.85
2017-06-13,184.95
2017-06-14,187.65
2017-06-15,192.0
2017-06-16,193.6
2017-06-19,192.8
2017-06-20,194.55
2017-06-21,197.15
2017-06-22,195.8
2017-06-23,192.05
2017-06-27,187.5
2017-06-28,190.75
2017-06-29,194.1
2017-06-30,190.7
2017-07-03,194.15
2017-07-04,195.05
2017-07-05,197.4
2017-07-06,201.15
2017-07-07,202.25
2017-07-10,203.15
2017-07-11,199.0
2017-07-12,200.5
2017-07-13,200.1
2017-07-14,201.5
2017-07-17,204.3
2017-07-18,200.05
2017-07-19,202.05
2017-07-20,203.0
2017-07-21,196.3
2017-07-24,194.05
2017-07-25,194.35
2017-07-26,195.6
2017-07-27,195.85
2017-07-28,191.25
2017-07-31,193.35
2017-08-01,193.55
2017-08-02,193.1
2017-08-03,190.25
2017-08-04,189.8
2017-08-07,191.35
2017-08-08,178.6
2017-08-09,178.85
2017-08-10,164.6
2017-08-11,155.55
2017-08-14,181.65
2017-08-16,180.8
2017-08-17,185.2
2017-08-18,183.45
2017-08-21,180.4
2017-08-22,175.3
2017-08-23,185.95
2017-08-24,186.95
2017-08-28,180.1
2017-08-29,181.6
2017-08-30,183.05
2017-08-31,185.05
2017-09-01,191.6
2017-09-04,188.0
2017-09-05,191.3
2017-09-06,192.5
2017-09-07,192.75
2017-09-08,191.8
2017-09-11,192.65
2017-09-12,196.45
2017-09-13,192.75
2017-09-14,193.55
2017-09-15,191.55
2017-09-18,193.85
2017-09-19,190.7
2017-09-20,189.75
2017-09-21,185.05
2017-09-22,173.5
2017-09-25,166.6
2017-09-26,169.2
2017-09-27,159.95
2017-09-28,161.85
2017-09-29,164.3
2017-10-03,167.45
2017-10-04,166.65
2017-10-05,171.2
2017-10-06,171.6
2017-10-09,173.05
2017-10-10,172.05
2017-10-11,170.4
2017-10-12,172.85
2017-10-13,172.95
2017-10-16,172.95
2017-10-17,178.75
2017-10-18,178.35
2017-10-19,175.25
2017-10-23,179.2
2017-10-24,178.25
2017-10-25,181.8
2017-10-26,182.05
2017-10-27,184.35
2017-10-30,187.9
2017-10-31,201.35
2017-11-01,208.65
2017-11-02,207.85
2017-11-03,213.9
2017-11-06,215.8
2017-11-07,208.7
2017-11-08,213.85
2017-11-09,211.85
2017-11-10,207.9
2017-11-13,202.3
2017-11-14,206.05
2017-11-15,203.6
2017-11-16,208.7
2017-11-17,223.85
2017-11-20,227.65
2017-11-21,222.4
2017-11-22,219.85
2017-11-23,222.75
2017-11-24,228.6
2017-11-27,233.4
2017-11-28,230.1
2017-11-29,229.4
2017-11-30,233.25
2017-12-01,225.9
2017-12-04,229.0
2017-12-05,230.3
2017-12-06,231.35
2017-12-07,239.55
2017-12-08,238.4
2017-12-11,239.4
2017-12-12,233.9
2017-12-13,227.8
2017-12-14,227.6
2017-12-15,231.7
2017-12-18,231.55
2017-12-19,234.05
2017-12-20,245.25
2017-12-21,243.45
2017-12-22,245.25
2017-12-26,253.25
2017-12-27,248.3
2017-12-28,263.8
2017-12-29,259.35
