Date,PRSMJOHNSN
2014-04-10,41.4
2014-04-11,42.95
2014-04-15,42.1
2014-04-16,40.2
2014-04-17,41.5
2014-04-21,42.15
2014-04-22,41.7
2014-04-23,42.75
2014-04-25,42.35
2014-04-28,42.6
2014-04-29,45.55
2014-04-30,46.4
2014-05-02,48.15
2014-05-05,46.55
2014-05-06,45.85
2014-05-07,47.6
2014-05-08,49.7
2014-05-09,49.55
2014-05-12,48.65
2014-05-13,50.2
2014-05-14,53.3
2014-05-15,52.05
2014-05-16,54.75
2014-05-19,58.1
2014-05-20,57.85
2014-05-21,57.25
2014-05-22,56.8
2014-05-23,54.65
2014-05-26,54.85
2014-05-27,54.0
2014-05-28,60.25
2014-05-29,59.4
2014-05-30,59.3
2014-06-02,60.75
2014-06-03,63.15
2014-06-04,69.8
2014-06-05,71.7
2014-06-06,70.45
2014-06-09,76.4
2014-06-10,78.2
2014-06-11,78.3
2014-06-12,75.05
2014-06-13,74.35
2014-06-16,76.3
2014-06-17,77.45
2014-06-18,75.65
2014-06-19,72.5
2014-06-20,70.2
2014-06-23,69.45
2014-06-24,74.85
2014-06-25,75.25
2014-06-26,73.55
2014-06-27,74.85
2014-08-06,76.25
2014-08-07,75.05
2014-08-08,74.6
2014-08-11,77.95
2014-08-12,79.6
2014-08-13,80.35
2014-08-14,80.75
2014-08-18,80.9
2014-08-19,84.9
2014-08-20,86.15
2014-08-21,85.55
2014-08-22,86.05
2014-08-25,87.95
2014-08-26,83.6
2014-08-27,79.45
2014-08-28,75.5
2014-09-01,77.35
2014-09-02,75.9
2014-09-03,75.75
2014-09-04,74.2
2014-09-05,74.7
2014-09-08,78.4
2014-09-09,79.75
2014-09-10,79.45
2014-09-11,78.5
2014-09-12,78.05
2014-09-15,78.4
2014-09-16,74.5
2014-09-17,74.2
2014-09-18,75.3
2014-09-19,78.7
2014-09-22,77.5
2014-09-23,73.9
2014-09-24,72.25
2014-09-25,68.65
2014-09-26,69.9
2014-09-29,71.7
2014-09-30,73.0
2014-10-01,73.25
2014-10-07,75.6
2014-10-08,75.25
2014-10-09,77.65
2014-10-10,77.35
2014-10-13,77.35
2014-10-14,78.0
2014-10-16,75.75
2014-10-17,74.05
2014-10-20,72.15
2014-10-21,71.45
2014-10-22,76.75
2014-10-23,77.35
2014-10-27,75.65
2014-10-28,75.95
2014-10-29,75.25
2014-10-30,75.65
2014-10-31,75.25
2014-11-03,75.65
2014-11-05,76.9
2014-11-07,77.4
2014-11-10,77.45
2014-11-11,77.45
2014-11-12,75.1
2014-11-13,77.35
2014-11-14,77.05
2014-11-17,76.3
2014-11-18,76.05
2014-11-19,75.7
2014-11-20,75.6
2014-11-21,75.1
2014-11-24,76.2
2014-11-25,75.8
2014-11-26,74.45
2014-11-27,73.4
2014-11-28,74.85
2014-12-01,77.35
2014-12-02,77.5
2014-12-03,79.95
2014-12-04,78.15
2014-12-05,79.55
2014-12-08,83.6
2014-12-09,78.25
2014-12-10,82.2
2014-12-11,81.55
2014-12-12,80.05
2014-12-15,79.7
2014-12-16,75.75
2014-12-17,76.7
2014-12-18,80.0
2014-12-19,78.2
2014-12-22,77.5
2014-12-23,77.55
2014-12-24,77.45
2014-12-26,77.55
2014-12-29,79.15
2014-12-30,80.25
2014-12-31,80.25
2015-01-01,80.35
2015-01-02,79.95
2015-01-05,78.6
2015-01-06,77.35
2015-01-07,78.75
2015-01-08,78.9
2015-01-09,78.45
2015-01-12,80.0
2015-01-13,89.95
2015-01-14,88.4
2015-01-15,90.55
2015-01-16,96.55
2015-01-19,99.1
2015-01-20,101.1
2015-01-21,101.3
2015-01-22,105.7
2015-01-23,102.8
2015-01-27,101.25
2015-01-28,103.75
2015-01-29,104.05
2015-01-30,103.35
2015-02-02,106.4
2015-02-03,106.25
2015-02-04,100.05
2015-02-05,98.65
2015-02-06,91.5
2015-02-09,91.6
2015-02-10,93.05
2015-02-11,96.75
2015-02-12,102.35
2015-02-13,102.9
2015-02-16,102.0
2015-02-18,110.25
2015-02-19,114.45
2015-02-20,112.3
2015-02-23,114.2
2015-02-24,111.1
2015-02-25,108.6
2015-02-26,111.2
2015-02-27,112.1
2015-02-28,112.05
2015-03-02,117.85
2015-03-03,121.75
2015-03-04,130.4
2015-03-05,127.2
2015-03-09,121.4
2015-03-10,118.15
2015-03-11,113.15
2015-03-12,115.2
2015-03-13,110.4
2015-03-16,108.8
2015-03-17,108.35
2015-03-18,114.65
2015-03-19,112.35
2015-03-20,108.45
2015-03-23,106.9
2015-03-24,100.5
2015-03-25,96.15
2015-03-26,94.3
2015-03-27,95.25
2015-03-30,99.25
2015-03-31,100.65
2015-04-01,103.9
2015-04-06,116.75
2015-04-07,118.95
2015-04-08,128.1
2015-04-09,121.8
2015-04-10,121.5
2015-04-13,120.55
2015-04-15,116.85
2015-04-16,115.5
2015-04-17,111.3
2015-04-20,106.15
2015-04-21,110.3
2015-04-22,112.1
2015-04-23,112.05
2015-04-24,108.6
2015-04-27,103.65
2015-04-28,105.0
2015-04-29,105.15
2015-04-30,104.8
2015-05-04,106.05
2015-05-05,105.5
2015-05-06,102.5
2015-05-07,100.65
2015-05-08,101.8
2015-05-11,102.9
2015-05-12,97.85
2015-05-13,101.3
2015-05-14,102.2
2015-05-15,101.85
2015-05-18,101.95
2015-05-19,102.2
2015-05-20,102.9
2015-05-21,102.0
2015-05-22,100.4
2015-05-25,103.15
2015-05-26,105.4
2015-05-27,109.9
2015-05-28,110.2
2015-05-29,114.25
2015-06-01,110.95
2015-06-02,108.5
2015-06-03,104.7
2015-06-04,102.5
2015-06-05,104.4
2015-06-08,102.05
2015-06-09,102.8
2015-06-10,109.7
2015-06-11,108.1
2015-06-12,107.55
2015-06-15,110.7
2015-06-16,111.2
2015-06-17,111.25
2015-06-18,109.25
2015-06-19,109.35
2015-06-22,111.7
2015-06-23,115.1
2015-06-24,112.4
2015-06-25,113.3
2015-06-26,112.25
2015-06-29,107.7
2015-06-30,109.8
2015-07-01,114.4
2015-07-02,116.9
2015-07-03,116.05
2015-07-06,116.45
2015-07-07,115.7
2015-07-08,111.0
2015-07-09,109.6
2015-07-10,113.75
2015-07-13,115.35
2015-07-14,113.9
2015-07-15,117.35
2015-07-16,119.9
2015-07-17,122.8
2015-07-20,116.85
2015-07-21,117.0
2015-07-22,113.95
2015-07-23,113.95
2015-07-24,109.45
2015-07-27,105.0
2015-07-28,105.0
2015-07-29,103.7
2015-07-30,104.6
2015-07-31,107.45
2015-08-03,105.5
2015-08-04,108.65
2015-08-05,102.9
2015-08-06,101.05
2015-08-07,99.15
2015-08-10,99.9
2015-08-11,99.7
2015-08-12,96.4
2015-08-13,93.5
2015-08-14,97.5
2015-08-17,100.6
2015-08-18,101.25
2015-08-19,101.7
2015-08-20,99.9
2015-08-21,97.6
2015-08-24,87.05
2015-08-25,91.95
2015-08-26,92.9
2015-08-27,96.25
2015-08-28,96.05
2015-08-31,98.05
2015-09-01,92.95
2015-09-02,93.15
2015-09-03,96.1
2015-09-04,94.1
2015-09-07,93.55
2015-09-08,90.55
2015-09-09,92.9
2015-09-10,90.65
2015-09-11,91.3
2015-09-14,91.7
2015-09-15,92.65
2015-09-16,92.1
2015-09-18,92.9
2015-09-21,92.5
2015-09-22,92.95
2015-09-23,91.8
2015-09-24,90.6
2015-09-28,89.8
2015-09-29,87.65
2015-09-30,89.1
2015-10-01,91.3
2015-10-05,91.5
2015-10-06,92.2
2015-10-07,92.65
2015-10-08,92.3
2015-10-09,94.1
2015-10-12,91.9
2015-10-13,92.65
2015-10-14,94.3
2015-10-15,93.85
2015-10-16,92.25
2015-10-19,92.45
2015-10-20,94.0
2015-10-21,95.55
2015-10-23,94.4
2015-10-26,94.0
2015-10-27,94.2
2015-10-28,95.65
2015-10-29,94.0
2015-10-30,93.9
2015-11-02,93.85
2015-11-03,89.15
2015-11-04,85.75
2015-11-05,84.65
2015-11-06,81.0
2015-11-09,81.2
2015-11-10,80.3
2015-11-11,81.85
2015-11-13,81.3
2015-11-16,80.4
2015-11-17,80.45
2015-11-18,79.9
2015-11-19,80.05
2015-11-20,81.6
2015-11-23,85.85
2015-11-24,85.15
2015-11-26,84.5
2015-11-27,87.75
2015-11-30,88.2
2015-12-01,87.4
2015-12-02,88.0
2015-12-03,86.5
2015-12-04,87.7
2015-12-07,86.6
2015-12-08,85.2
2015-12-09,83.6
2015-12-10,83.7
2015-12-11,81.7
2015-12-14,81.65
2015-12-15,84.4
2015-12-16,83.6
2015-12-17,82.6
2015-12-18,82.35
2015-12-21,82.45
2015-12-22,84.1
2015-12-23,83.15
2015-12-24,81.8
2015-12-28,82.5
2015-12-29,82.35
2015-12-30,82.6
2015-12-31,82.9
2016-01-01,82.85
2016-01-04,81.0
2016-01-05,80.65
2016-01-06,80.15
2016-01-07,76.2
2016-01-08,78.4
2016-01-11,78.35
2016-01-12,78.3
2016-01-13,82.35
2016-01-14,80.5
2016-01-15,76.95
2016-01-18,71.7
2016-01-19,73.1
2016-01-20,71.45
2016-01-21,70.1
2016-01-22,71.75
2016-01-25,73.15
2016-01-27,74.85
2016-01-28,73.6
2016-01-29,75.8
2016-02-01,76.9
2016-02-02,77.65
2016-02-03,73.75
2016-02-04,71.9
2016-02-05,71.85
2016-02-08,71.05
2016-02-09,69.7
2016-02-10,69.15
2016-02-11,59.9
2016-02-12,60.45
2016-02-15,65.3
2016-02-16,64.95
2016-02-17,65.4
2016-02-18,66.65
2016-02-19,64.35
2016-02-22,64.5
2016-02-23,63.3
2016-02-24,61.6
2016-02-25,61.2
2016-02-26,61.4
2016-02-29,61.85
2016-03-01,62.7
2016-03-02,64.2
2016-03-03,66.8
2016-03-04,67.65
2016-03-08,74.05
2016-03-09,74.55
2016-03-10,74.85
2016-03-11,72.3
2016-03-14,77.75
2016-03-15,77.3
2016-03-16,75.95
2016-03-17,76.95
2016-03-18,79.95
2016-03-21,81.85
2016-03-22,81.5
2016-03-23,81.1
2016-03-28,79.6
2016-03-29,79.8
2016-03-30,81.3
2016-03-31,80.5
2016-04-01,82.35
2016-04-04,82.1
2016-04-05,80.65
2016-04-06,82.95
2016-04-07,81.9
2016-04-08,85.05
2016-04-11,85.3
2016-04-12,84.55
2016-04-13,86.3
2016-04-18,86.2
2016-04-20,88.15
2016-04-21,86.85
2016-04-22,87.15
2016-04-25,86.85
2016-04-26,87.5
2016-04-27,87.0
2016-04-28,86.45
2016-04-29,85.95
2016-05-02,84.7
2016-05-03,84.35
2016-05-04,82.75
2016-05-05,82.8
2016-05-06,82.1
2016-05-09,85.95
2016-05-10,88.1
2016-05-11,90.35
2016-05-12,91.5
2016-05-13,92.45
2016-05-16,92.65
2016-05-17,90.05
2016-05-18,90.95
2016-05-19,88.45
2016-05-20,89.5
2016-05-23,90.5
2016-05-24,92.15
2016-05-25,93.3
2016-05-26,94.6
2016-05-27,93.0
2016-05-30,93.7
2016-05-31,90.65
2016-06-01,92.55
2016-06-02,93.05
2016-06-03,92.6
2016-06-06,92.85
2016-06-07,93.95
2016-06-08,94.4
2016-06-09,93.95
2016-06-10,92.75
2016-06-13,93.4
2016-06-14,93.45
2016-06-15,94.0
2016-06-16,93.3
2016-06-17,94.0
2016-06-20,93.45
2016-06-21,93.8
2016-06-22,93.9
2016-06-23,95.0
2016-06-24,92.5
2016-06-27,95.65
2016-06-28,98.25
2016-06-29,112.45
2016-06-30,109.2
2016-07-01,107.5
2016-07-04,110.8
2016-07-05,110.15
2016-07-07,109.15
2016-07-08,107.25
2016-07-11,107.2
2016-07-12,108.3
2016-07-13,104.75
2016-07-14,104.3
2016-07-15,103.2
2016-07-18,105.85
2016-07-19,104.65
2016-07-20,107.1
2016-07-21,103.65
2016-07-22,104.25
2016-07-25,104.3
2016-07-26,106.25
2016-07-27,108.1
2016-07-28,110.55
2016-07-29,108.2
2016-08-01,105.65
2016-08-02,106.6
2016-08-03,103.15
2016-08-04,103.85
2016-08-05,109.05
2016-08-08,110.95
2016-08-09,110.25
2016-08-10,107.3
2016-08-11,105.7
2016-08-12,103.85
2016-08-16,103.3
2016-08-17,106.75
2016-08-18,106.8
2016-08-19,110.6
2016-08-22,109.0
2016-08-23,115.15
2016-08-24,114.45
2016-08-25,114.8
2016-08-26,114.05
2016-08-29,113.7
2016-08-30,114.25
2016-08-31,115.25
2016-09-01,113.2
2016-09-02,112.5
2016-09-06,113.9
2016-09-07,112.7
2016-09-08,112.8
2016-09-09,110.65
2016-09-12,107.0
2016-09-14,108.2
2016-09-15,108.4
2016-09-16,108.15
2016-09-19,108.2
2016-09-20,106.8
2016-09-21,106.25
2016-09-22,106.95
2016-09-23,109.9
2016-09-26,106.6
2016-09-27,105.75
2016-09-28,106.3
2016-09-29,100.35
2016-09-30,103.3
2016-10-03,105.95
2016-10-04,106.6
2016-10-05,109.9
2016-10-06,108.8
2016-10-07,110.1
2016-10-10,110.7
2016-10-13,109.8
2016-10-14,109.3
2016-10-17,107.45
2016-10-18,109.9
2016-10-19,108.7
2016-10-20,109.6
2016-10-21,107.25
2016-10-24,107.6
2016-10-25,106.3
2016-10-26,105.5
2016-10-27,103.5
2016-10-28,106.0
2016-10-30,106.4
2016-11-01,106.35
2016-11-02,104.9
2016-11-03,104.95
2016-11-04,102.25
2016-11-07,103.0
2016-11-08,101.7
2016-11-09,97.1
2016-11-10,98.25
2016-11-11,92.1
2016-11-15,79.3
2016-11-16,82.45
2016-11-17,83.5
2016-11-18,85.75
2016-11-21,87.75
2016-11-22,88.5
2016-11-23,90.75
2016-11-24,88.4
2016-11-25,90.0
2016-11-28,91.55
2016-11-29,91.75
2016-11-30,93.4
2016-12-01,90.3
2016-12-02,88.45
2016-12-05,89.45
2016-12-06,89.05
2016-12-07,89.8
2016-12-08,86.9
2016-12-09,87.3
2016-12-12,87.1
2016-12-13,88.5
2016-12-14,85.0
2016-12-15,85.25
2016-12-16,84.55
2016-12-19,82.5
2016-12-20,81.55
2016-12-21,82.25
2016-12-22,82.8
2016-12-23,80.85
2016-12-26,77.25
2016-12-27,77.25
2016-12-28,77.45
2016-12-29,77.95
2016-12-30,77.4
2017-01-02,79.85
2017-01-03,83.35
2017-01-04,84.8
2017-01-05,84.55
2017-01-06,84.2
2017-01-09,85.1
2017-01-10,88.6
2017-01-11,90.4
2017-01-12,90.9
2017-01-13,89.95
2017-01-16,90.1
2017-01-17,89.7
2017-01-18,90.55
2017-01-19,90.35
2017-01-20,88.65
2017-01-23,90.2
2017-01-24,92.4
2017-01-25,94.85
2017-01-27,96.1
2017-01-30,93.35
2017-01-31,91.5
2017-02-01,96.55
2017-02-02,99.95
2017-02-03,104.45
2017-02-06,112.3
2017-02-07,106.9
2017-02-08,101.85
2017-02-09,98.4
2017-02-10,99.6
2017-02-13,97.45
2017-02-14,98.05
2017-02-15,89.95
2017-02-16,91.75
2017-02-17,92.6
2017-02-20,92.6
2017-02-21,96.05
2017-02-22,94.75
2017-02-23,95.4
2017-02-27,95.45
2017-02-28,95.0
2017-03-01,99.75
2017-03-02,97.4
2017-03-03,97.45
2017-03-06,95.25
2017-03-07,94.45
2017-03-08,94.5
2017-03-09,93.75
2017-03-10,92.7
2017-03-14,93.75
2017-03-15,96.55
2017-03-16,98.9
2017-03-17,98.65
2017-03-20,99.75
2017-03-21,101.55
2017-03-22,99.15
2017-03-23,98.6
2017-03-24,98.75
2017-03-27,96.5
2017-03-28,98.9
2017-03-29,96.65
2017-03-30,96.7
2017-03-31,97.9
2017-04-03,101.7
2017-04-05,103.5
2017-04-06,103.9
2017-04-07,104.15
2017-04-10,104.35
2017-04-11,104.75
2017-04-12,104.45
2017-04-13,103.1
2017-04-17,101.95
2017-04-18,99.55
2017-04-19,103.7
2017-04-20,106.8
2017-04-21,104.8
2017-04-24,111.9
2017-04-25,114.1
2017-04-26,114.2
2017-04-27,118.35
2017-04-28,121.9
2017-05-02,120.4
2017-05-03,119.7
2017-05-04,117.85
2017-05-05,116.25
2017-05-08,121.25
2017-05-09,122.05
2017-05-10,121.8
2017-05-11,121.65
2017-05-12,123.55
2017-05-15,124.6
2017-05-16,124.95
2017-05-17,125.2
2017-05-18,122.35
2017-05-19,121.15
2017-05-22,121.1
2017-05-23,118.9
2017-05-24,116.25
2017-05-25,119.6
2017-05-26,121.45
2017-05-29,116.45
2017-05-30,114.1
2017-05-31,114.65
2017-06-01,118.0
2017-06-02,117.05
2017-06-05,117.4
2017-06-06,116.0
2017-06-07,114.15
2017-06-08,115.35
2017-06-09,115.5
2017-06-12,114.55
2017-06-13,114.15
2017-06-14,121.2
2017-06-15,117.65
2017-06-16,117.0
2017-06-19,115.05
2017-06-20,116.3
2017-06-21,117.75
2017-06-22,120.25
2017-06-23,119.2
2017-06-27,118.65
2017-06-28,119.05
2017-06-29,120.4
2017-06-30,121.1
2017-07-03,120.55
2017-07-04,121.1
2017-07-05,126.55
2017-07-06,124.6
2017-07-07,122.95
2017-07-10,124.7
2017-07-11,124.85
2017-07-12,125.2
2017-07-13,124.25
2017-07-14,121.65
2017-07-17,120.8
2017-07-18,121.95
2017-07-19,123.05
2017-07-20,124.35
2017-07-21,122.85
2017-07-24,121.5
2017-07-25,121.2
2017-07-26,122.95
2017-07-27,120.95
2017-07-28,120.25
2017-07-31,119.8
2017-08-01,121.6
2017-08-02,119.25
2017-08-03,117.45
2017-08-04,118.15
2017-08-07,118.25
2017-08-08,121.05
2017-08-09,118.7
2017-08-10,114.4
2017-08-11,112.05
2017-08-14,112.2
2017-08-16,112.65
2017-08-17,112.45
2017-08-18,112.25
2017-08-21,111.3
2017-08-22,107.55
2017-08-23,111.0
2017-08-24,109.9
2017-08-28,110.05
2017-08-29,109.45
2017-08-30,109.1
2017-08-31,109.75
2017-09-01,110.0
2017-09-04,108.0
2017-09-05,109.15
2017-09-06,114.55
2017-09-07,113.4
2017-09-08,111.1
2017-09-11,109.5
2017-09-12,109.95
2017-09-13,108.6
2017-09-14,108.55
2017-09-15,107.7
2017-09-18,108.25
2017-09-19,110.45
2017-09-20,107.95
2017-09-21,109.05
2017-09-22,105.7
2017-09-25,106.65
2017-09-26,106.45
2017-09-27,103.1
2017-09-28,102.2
2017-09-29,102.95
2017-10-03,104.3
2017-10-04,103.5
2017-10-05,103.95
2017-10-06,107.0
2017-10-09,108.75
2017-10-10,109.1
2017-10-11,105.55
2017-10-12,109.05
2017-10-13,107.3
2017-10-16,108.85
2017-10-17,110.35
2017-10-18,109.75
2017-10-19,109.85
2017-10-23,112.3
2017-10-24,110.7
2017-10-25,115.45
2017-10-26,117.05
2017-10-27,120.05
2017-10-30,118.95
2017-10-31,118.7
2017-11-01,119.15
2017-11-02,123.2
2017-11-03,121.35
2017-11-06,120.2
2017-11-07,110.85
2017-11-08,113.9
2017-11-09,114.4
2017-11-10,114.8
2017-11-13,111.95
2017-11-14,113.65
2017-11-15,111.1
2017-11-16,114.3
2017-11-17,114.15
2017-11-20,111.75
2017-11-21,111.6
2017-11-22,113.1
2017-11-23,115.55
2017-11-24,114.85
2017-11-27,112.9
2017-11-28,113.9
2017-11-29,116.85
2017-11-30,113.6
2017-12-01,111.75
2017-12-04,110.8
2017-12-05,112.95
2017-12-06,113.85
2017-12-07,113.8
2017-12-08,112.6
2017-12-11,111.9
2017-12-12,112.0
2017-12-13,114.65
2017-12-14,112.9
2017-12-15,114.4
2017-12-18,114.5
2017-12-19,114.7
2017-12-20,118.9
2017-12-21,118.8
2017-12-22,116.6
2017-12-26,115.65
2017-12-27,114.6
2017-12-28,113.95
2017-12-29,112.95
