Date,OBEROIRLTY
2014-01-02,236.25
2014-01-03,235.4
2014-01-06,236.8
2014-01-07,231.75
2014-01-08,224.0
2014-01-09,215.75
2014-01-10,207.5
2014-01-13,210.0
2014-01-14,210.45
2014-01-15,208.25
2014-01-16,210.65
2014-01-17,210.0
2014-01-20,207.25
2014-01-21,207.55
2014-01-22,207.05
2014-01-23,206.1
2014-01-24,196.7
2014-01-27,188.9
2014-01-28,190.2
2014-01-29,189.9
2014-01-30,199.2
2014-01-31,203.8
2014-02-03,191.65
2014-02-04,187.0
2014-02-05,189.25
2014-02-06,184.9
2014-02-07,185.0
2014-02-10,186.9
2014-02-11,185.7
2014-02-12,184.95
2014-02-13,185.15
2014-02-14,185.8
2014-02-17,184.95
2014-02-18,185.05
2014-02-19,190.2
2014-02-20,191.8
2014-02-21,194.3
2014-02-24,193.4
2014-02-25,191.7
2014-02-26,192.25
2014-02-28,189.6
2014-03-03,192.2
2014-03-04,195.55
2014-03-05,189.9
2014-03-06,190.5
2014-03-07,191.05
2014-03-10,211.55
2014-03-11,211.1
2014-03-12,210.15
2014-03-13,209.55
2014-03-14,203.25
2014-03-18,203.0
2014-03-19,203.0
2014-03-20,200.35
2014-03-21,209.9
2014-03-22,207.35
2014-03-24,203.7
2014-03-25,199.25
2014-03-26,216.65
2014-03-27,222.95
2014-03-28,219.3
2014-03-31,215.85
2014-04-01,216.65
2014-04-02,218.15
2014-04-03,218.4
2014-04-04,221.65
2014-04-07,217.75
2014-04-09,219.1
2014-04-10,221.4
2014-04-11,225.45
2014-04-15,220.55
2014-04-16,220.05
2014-04-17,219.95
2014-04-21,223.75
2014-04-22,224.1
2014-04-23,223.4
2014-04-25,217.0
2014-04-28,216.6
2014-04-29,214.35
2014-04-30,206.6
2014-05-02,208.05
2014-05-05,204.95
2014-05-06,203.05
2014-05-07,200.65
2014-05-08,199.75
2014-05-09,206.85
2014-05-12,202.95
2014-05-13,209.6
2014-05-14,213.7
2014-05-15,221.3
2014-05-16,225.3
2014-05-19,224.2
2014-05-20,243.75
2014-05-21,246.0
2014-05-22,245.35
2014-05-23,247.25
2014-05-26,233.2
2014-05-27,231.65
2014-05-28,232.55
2014-05-29,231.3
2014-05-30,239.8
2014-06-02,246.25
2014-06-03,245.6
2014-06-04,247.95
2014-06-05,253.95
2014-06-06,259.9
2014-06-09,274.3
2014-06-10,263.15
2014-06-11,258.45
2014-06-12,263.25
2014-06-13,248.45
2014-06-16,246.4
2014-06-17,255.95
2014-06-18,256.75
2014-06-19,256.25
2014-06-20,254.9
2014-06-23,259.85
2014-06-24,265.0
2014-06-25,267.0
2014-06-26,259.7
2014-06-27,259.1
2014-06-30,259.4
2014-07-01,262.85
2014-07-02,270.05
2014-07-03,265.3
2014-07-04,259.4
2014-07-07,254.25
2014-07-08,246.45
2014-07-09,239.3
2014-07-10,247.5
2014-07-11,248.2
2014-07-14,238.5
2014-07-15,237.3
2014-07-16,250.4
2014-07-17,245.15
2014-07-18,239.4
2014-07-21,245.45
2014-07-22,258.75
2014-07-23,259.65
2014-07-24,266.5
2014-07-25,264.05
2014-07-28,260.5
2014-07-30,261.25
2014-07-31,260.0
2014-08-01,253.85
2014-08-04,253.2
2014-08-05,256.2
2014-08-06,250.65
2014-08-07,251.25
2014-08-08,240.5
2014-08-11,243.35
2014-08-12,245.45
2014-08-13,241.3
2014-08-14,247.35
2014-08-18,243.4
2014-08-19,242.5
2014-08-20,242.25
2014-08-21,239.1
2014-08-22,238.65
2014-08-25,236.05
2014-08-26,238.8
2014-08-27,240.0
2014-08-28,236.8
2014-09-01,236.9
2014-09-02,236.35
2014-09-03,270.3
2014-09-04,258.7
2014-09-05,253.1
2014-09-08,253.45
2014-09-09,250.05
2014-09-10,247.85
2014-09-11,247.3
2014-09-12,248.9
2014-09-15,249.65
2014-09-16,240.55
2014-09-17,241.05
2014-09-18,247.2
2014-09-19,248.4
2014-09-22,244.6
2014-09-23,235.55
2014-09-24,232.9
2014-09-25,226.15
2014-09-26,219.85
2014-09-29,217.8
2014-09-30,218.0
2014-10-01,218.65
2014-10-07,219.9
2014-10-08,220.15
2014-10-09,218.5
2014-10-10,214.15
2014-10-13,213.85
2014-10-14,211.2
2014-10-16,206.9
2014-10-17,212.15
2014-10-20,218.8
2014-10-21,229.8
2014-10-22,239.55
2014-10-23,238.8
2014-10-27,239.5
2014-10-28,239.9
2014-10-29,242.8
2014-10-30,242.15
2014-10-31,245.3
2014-11-03,248.7
2014-11-05,242.3
2014-11-07,241.2
2014-11-10,237.85
2014-11-11,245.35
2014-11-12,240.25
2014-11-13,247.2
2014-11-14,254.95
2014-11-17,257.7
2014-11-18,255.85
2014-11-19,253.2
2014-11-20,249.25
2014-11-21,246.1
2014-11-24,249.35
2014-11-25,238.8
2014-11-26,255.55
2014-11-27,261.7
2014-11-28,264.0
2014-12-01,262.75
2014-12-02,257.7
2014-12-03,268.05
2014-12-04,274.1
2014-12-05,273.25
2014-12-08,272.55
2014-12-09,267.55
2014-12-10,268.3
2014-12-11,263.45
2014-12-12,257.0
2014-12-15,254.75
2014-12-16,242.45
2014-12-17,246.25
2014-12-18,253.55
2014-12-19,264.65
2014-12-22,279.4
2014-12-23,280.45
2014-12-24,290.85
2014-12-26,279.75
2014-12-29,274.55
2014-12-30,280.15
2014-12-31,280.2
2015-01-01,280.1
2015-01-02,288.5
2015-01-05,286.2
2015-01-06,278.05
2015-01-07,268.45
2015-01-08,271.5
2015-01-09,269.2
2015-01-12,270.65
2015-01-13,267.35
2015-01-14,266.45
2015-01-15,270.05
2015-01-16,268.1
2015-01-19,277.0
2015-01-20,280.35
2015-01-21,289.9
2015-01-22,283.6
2015-01-23,286.0
2015-01-27,285.0
2015-01-28,283.95
2015-01-29,281.55
2015-01-30,283.25
2015-02-02,279.05
2015-02-03,278.45
2015-02-04,279.95
2015-02-05,278.5
2015-02-06,274.25
2015-02-09,270.6
2015-02-10,274.6
2015-02-11,275.7
2015-02-12,278.4
2015-02-13,273.15
2015-02-16,267.15
2015-02-18,270.15
2015-02-19,270.85
2015-02-20,283.95
2015-02-23,308.65
2015-02-24,298.1
2015-02-25,314.15
2015-02-26,311.0
2015-02-27,321.9
2015-02-28,321.65
2015-03-02,326.95
2015-03-03,317.15
2015-03-04,313.35
2015-03-05,310.1
2015-03-09,305.55
2015-03-10,301.8
2015-03-11,293.95
2015-03-12,294.25
2015-03-13,282.65
2015-03-16,286.15
2015-03-17,289.2
2015-03-18,285.1
2015-03-19,277.55
2015-03-20,269.0
2015-03-23,275.15
2015-03-24,276.25
2015-03-25,286.2
2015-03-26,278.05
2015-03-27,270.65
2015-03-30,282.85
2015-03-31,284.35
2015-04-01,283.9
2015-04-06,294.55
2015-04-07,298.75
2015-04-08,304.5
2015-04-09,296.95
2015-04-10,302.85
2015-04-13,301.9
2015-04-15,300.6
2015-04-16,299.45
2015-04-17,298.15
2015-04-20,283.6
2015-04-21,294.25
2015-04-22,292.9
2015-04-23,293.5
2015-04-24,281.6
2015-04-27,275.45
2015-04-28,271.85
2015-04-29,272.15
2015-04-30,269.0
2015-05-04,289.7
2015-05-05,305.6
2015-05-06,305.3
2015-05-07,295.7
2015-05-08,305.75
2015-05-11,317.05
2015-05-12,311.75
2015-05-13,305.35
2015-05-14,305.05
2015-05-15,304.8
2015-05-18,304.95
2015-05-19,304.5
2015-05-20,302.45
2015-05-21,303.4
2015-05-22,304.2
2015-05-25,303.95
2015-05-26,306.85
2015-05-27,306.45
2015-05-28,307.8
2015-05-29,306.65
2015-06-01,309.35
2015-06-02,310.45
2015-06-03,295.55
2015-06-04,299.45
2015-06-05,291.2
2015-06-08,294.05
2015-06-09,283.0
2015-06-10,285.1
2015-06-11,281.35
2015-06-12,285.8
2015-06-15,283.9
2015-06-16,299.35
2015-06-17,301.95
2015-06-18,301.0
2015-06-19,298.55
2015-06-22,294.85
2015-06-23,291.0
2015-06-24,284.5
2015-06-25,283.5
2015-06-26,278.7
2015-06-29,277.55
2015-06-30,272.1
2015-07-01,279.05
2015-07-02,280.95
2015-07-03,276.85
2015-07-06,281.35
2015-07-07,284.45
2015-07-08,281.4
2015-07-09,283.7
2015-07-10,284.35
2015-07-13,288.85
2015-07-14,286.7
2015-07-15,281.95
2015-07-16,279.9
2015-07-17,280.55
2015-07-20,276.9
2015-07-21,263.85
2015-07-22,271.25
2015-07-23,270.7
2015-07-24,267.1
2015-07-27,256.2
2015-07-28,260.45
2015-07-29,255.9
2015-07-30,259.1
2015-07-31,263.15
2015-08-03,260.5
2015-08-04,258.0
2015-08-05,257.35
2015-08-06,256.1
2015-08-07,257.5
2015-08-10,251.15
2015-08-11,246.0
2015-08-12,232.4
2015-08-13,242.2
2015-08-14,257.4
2015-08-17,257.85
2015-08-18,260.35
2015-08-19,257.8
2015-08-20,248.9
2015-08-21,235.4
2015-08-24,220.0
2015-08-25,216.85
2015-08-26,224.3
2015-08-27,223.5
2015-08-28,226.7
2015-08-31,224.85
2015-09-01,218.85
2015-09-02,210.15
2015-09-03,225.15
2015-09-04,218.15
2015-09-07,215.75
2015-09-08,217.9
2015-09-09,223.0
2015-09-10,224.6
2015-09-11,230.95
2015-09-14,239.5
2015-09-15,240.85
2015-09-16,252.1
2015-09-18,259.1
2015-09-21,249.15
2015-09-22,243.9
2015-09-23,251.7
2015-09-24,262.4
2015-09-28,261.6
2015-09-29,256.15
2015-09-30,273.15
2015-10-01,263.95
2015-10-05,269.9
2015-10-06,267.2
2015-10-07,270.85
2015-10-08,267.65
2015-10-09,258.0
2015-10-12,264.9
2015-10-13,269.7
2015-10-14,270.8
2015-10-15,272.65
2015-10-16,273.15
2015-10-19,280.65
2015-10-20,278.2
2015-10-21,270.45
2015-10-23,270.7
2015-10-26,271.1
2015-10-27,270.7
2015-10-28,268.3
2015-10-29,278.5
2015-10-30,285.75
2015-11-02,303.05
2015-11-03,283.1
2015-11-04,285.5
2015-11-05,289.95
2015-11-06,282.0
2015-11-09,270.6
2015-11-10,271.5
2015-11-11,272.35
2015-11-13,265.25
2015-11-16,264.2
2015-11-17,261.9
2015-11-18,262.1
2015-11-19,264.65
2015-11-20,259.35
2015-11-23,260.15
2015-11-24,256.6
2015-11-26,259.6
2015-11-27,261.15
2015-11-30,260.6
2015-12-01,258.4
2015-12-02,258.95
2015-12-03,256.35
2015-12-04,257.45
2015-12-07,257.1
2015-12-08,254.5
2015-12-09,253.7
2015-12-10,254.95
2015-12-11,251.2
2015-12-14,254.85
2015-12-15,251.7
2015-12-16,251.8
2015-12-17,250.15
2015-12-18,255.4
2015-12-21,258.0
2015-12-22,255.8
2015-12-23,263.8
2015-12-24,265.35
2015-12-28,270.15
2015-12-29,260.65
2015-12-30,259.75
2015-12-31,268.6
2016-01-01,272.25
2016-01-04,260.0
2016-01-05,268.9
2016-01-06,270.95
2016-01-07,264.4
2016-01-08,275.9
2016-01-11,273.1
2016-01-12,270.25
2016-01-13,260.1
2016-01-14,257.4
2016-01-15,251.5
2016-01-18,245.9
2016-01-19,248.3
2016-01-20,237.5
2016-01-21,234.55
2016-01-22,225.8
2016-01-25,233.95
2016-01-27,236.8
2016-01-28,237.75
2016-01-29,243.25
2016-02-01,244.75
2016-02-02,238.55
2016-02-03,234.55
2016-02-04,236.4
2016-02-05,237.35
2016-02-08,238.15
2016-02-09,236.35
2016-02-10,233.6
2016-02-11,223.45
2016-02-12,221.5
2016-02-15,234.75
2016-02-16,232.5
2016-02-17,222.4
2016-02-18,226.95
2016-02-19,225.85
2016-02-22,224.8
2016-02-23,222.15
2016-02-24,221.6
2016-02-25,216.8
2016-02-26,225.25
2016-02-29,230.35
2016-03-01,230.45
2016-03-02,239.15
2016-03-03,244.55
2016-03-04,249.2
2016-03-08,241.95
2016-03-09,246.6
2016-03-10,247.95
2016-03-11,246.25
2016-03-14,248.8
2016-03-15,244.8
2016-03-16,241.1
2016-03-17,241.05
2016-03-18,239.85
2016-03-21,240.0
2016-03-22,238.05
2016-03-23,236.0
2016-03-28,232.15
2016-03-29,230.15
2016-03-30,234.85
2016-03-31,241.5
2016-04-01,241.05
2016-04-04,240.9
2016-04-05,235.25
2016-04-06,239.15
2016-04-07,236.6
2016-04-08,230.75
2016-04-11,232.75
2016-04-12,231.8
2016-04-13,237.05
2016-04-18,278.35
2016-04-20,277.55
2016-04-21,273.5
2016-04-22,269.65
2016-04-25,279.65
2016-04-26,281.5
2016-04-27,285.3
2016-04-28,282.25
2016-04-29,279.8
2016-05-02,273.45
2016-05-03,274.1
2016-05-04,273.6
2016-05-05,268.95
2016-05-06,265.0
2016-05-09,271.5
2016-05-10,272.15
2016-05-11,276.9
2016-05-12,277.8
2016-05-13,275.4
2016-05-16,277.7
2016-05-17,278.1
2016-05-18,280.0
2016-05-19,277.05
2016-05-20,267.05
2016-05-23,266.9
2016-05-24,268.4
2016-05-25,276.95
2016-05-26,273.6
2016-05-27,266.5
2016-05-30,265.6
2016-05-31,271.0
2016-06-01,268.8
2016-06-02,272.9
2016-06-03,274.95
2016-06-06,274.3
2016-06-07,279.2
2016-06-08,286.5
2016-06-09,293.85
2016-06-10,291.9
2016-06-13,283.9
2016-06-14,279.3
2016-06-15,279.6
2016-06-16,273.2
2016-06-17,289.55
2016-06-20,279.75
2016-06-21,282.35
2016-06-22,279.15
2016-06-23,279.0
2016-06-24,269.8
2016-06-27,269.9
2016-06-28,267.55
2016-06-29,270.1
2016-06-30,271.3
2016-07-01,280.4
2016-07-04,288.65
2016-07-05,279.45
2016-07-07,291.3
2016-07-08,289.6
2016-07-11,300.5
2016-07-12,296.45
2016-07-13,309.6
2016-07-14,295.8
2016-07-15,301.4
2016-07-18,301.05
2016-07-19,300.15
2016-07-20,304.05
2016-07-21,297.1
2016-07-22,296.9
2016-07-25,297.85
2016-07-26,292.3
2016-07-27,291.6
2016-07-28,290.8
2016-07-29,291.0
2016-08-01,289.95
2016-08-02,283.9
2016-08-03,288.95
2016-08-04,300.65
2016-08-05,308.9
2016-08-08,306.5
2016-08-09,295.15
2016-08-10,296.15
2016-08-11,301.0
2016-08-12,296.45
2016-08-16,295.35
2016-08-17,292.1
2016-08-18,305.15
2016-08-19,297.2
2016-08-22,314.6
2016-08-23,313.75
2016-08-24,305.8
2016-08-25,306.85
2016-08-26,305.15
2016-08-29,306.85
2016-08-30,305.15
2016-08-31,301.8
2016-09-01,301.75
2016-09-02,304.8
2016-09-06,303.85
2016-09-07,297.5
2016-09-08,296.6
2016-09-09,302.1
2016-09-12,295.05
2016-09-14,299.35
2016-09-15,297.25
2016-09-16,301.35
2016-09-19,297.6
2016-09-20,288.15
2016-09-21,297.05
2016-09-22,292.6
2016-09-23,296.1
2016-09-26,287.5
2016-09-27,290.75
2016-09-28,290.5
2016-09-29,290.3
2016-09-30,292.15
2016-10-03,292.8
2016-10-04,305.15
2016-10-05,312.65
2016-10-06,323.5
2016-10-07,330.8
2016-10-10,321.65
2016-10-13,329.4
2016-10-14,326.05
2016-10-17,337.65
2016-10-18,335.2
2016-10-19,334.6
2016-10-20,333.65
2016-10-21,331.95
2016-10-24,341.6
2016-10-25,339.3
2016-10-26,346.65
2016-10-27,342.85
2016-10-28,352.65
2016-10-30,360.25
2016-11-01,356.85
2016-11-02,359.0
2016-11-03,362.25
2016-11-04,343.45
2016-11-07,342.65
2016-11-08,338.7
2016-11-09,301.3
2016-11-10,308.5
2016-11-11,292.1
2016-11-15,267.9
2016-11-16,288.25
2016-11-17,274.35
2016-11-18,275.6
2016-11-21,261.65
2016-11-22,274.45
2016-11-23,274.35
2016-11-24,263.9
2016-11-25,274.6
2016-11-28,285.7
2016-11-29,275.2
2016-11-30,285.85
2016-12-01,286.7
2016-12-02,282.15
2016-12-05,283.35
2016-12-06,296.75
2016-12-07,302.4
2016-12-08,303.7
2016-12-09,305.25
2016-12-12,313.4
2016-12-13,303.6
2016-12-14,304.25
2016-12-15,312.0
2016-12-16,329.55
2016-12-19,309.35
2016-12-20,306.35
2016-12-21,302.55
2016-12-22,307.35
2016-12-23,302.2
2016-12-26,292.4
2016-12-27,288.35
2016-12-28,290.8
2016-12-29,292.75
2016-12-30,295.35
2017-01-02,311.9
2017-01-03,310.2
2017-01-04,310.35
2017-01-05,313.3
2017-01-06,305.65
2017-01-09,305.35
2017-01-10,306.75
2017-01-11,310.55
2017-01-12,311.9
2017-01-13,319.25
2017-01-16,313.15
2017-01-17,318.75
2017-01-18,318.8
2017-01-19,314.25
2017-01-20,309.75
2017-01-23,313.8
2017-01-24,312.85
2017-01-25,309.95
2017-01-27,310.9
2017-01-30,307.65
2017-01-31,311.25
2017-02-01,331.6
2017-02-02,334.75
2017-02-03,334.9
2017-02-06,338.0
2017-02-07,331.25
2017-02-08,331.85
2017-02-09,327.55
2017-02-10,341.5
2017-02-13,340.2
2017-02-14,339.45
2017-02-15,331.85
2017-02-16,334.15
2017-02-17,330.45
2017-02-20,329.7
2017-02-21,331.55
2017-02-22,329.5
2017-02-23,324.4
2017-02-27,329.0
2017-02-28,323.45
2017-03-01,342.4
2017-03-02,331.25
2017-03-03,335.55
2017-03-06,340.4
2017-03-07,340.5
2017-03-08,340.2
2017-03-09,343.0
2017-03-10,342.65
2017-03-14,347.3
2017-03-15,344.95
2017-03-16,348.15
2017-03-17,361.4
2017-03-20,365.25
2017-03-21,370.9
2017-03-22,385.2
2017-03-23,378.55
2017-03-24,380.3
2017-03-27,379.3
2017-03-28,374.05
2017-03-29,373.45
2017-03-30,370.35
2017-03-31,368.45
2017-04-03,369.8
2017-04-05,377.35
2017-04-06,384.0
2017-04-07,379.55
2017-04-10,380.95
2017-04-11,381.5
2017-04-12,380.05
2017-04-13,367.8
2017-04-17,371.35
2017-04-18,374.75
2017-04-19,382.7
2017-04-20,397.95
2017-04-21,393.95
2017-04-24,404.35
2017-04-25,397.5
2017-04-26,394.4
2017-04-27,398.05
2017-04-28,397.5
2017-05-02,392.75
2017-05-03,396.35
2017-05-04,396.45
2017-05-05,404.45
2017-05-08,396.3
2017-05-09,400.4
2017-05-10,411.65
2017-05-11,410.15
2017-05-12,395.65
2017-05-15,402.25
2017-05-16,400.95
2017-05-17,397.45
2017-05-18,388.75
2017-05-19,392.05
2017-05-22,385.9
2017-05-23,374.45
2017-05-24,374.5
2017-05-25,388.8
2017-05-26,382.5
2017-05-29,385.75
2017-05-30,370.85
2017-05-31,377.3
2017-06-01,376.9
2017-06-02,398.3
2017-06-05,386.9
2017-06-06,380.9
2017-06-07,379.65
2017-06-08,379.8
2017-06-09,392.3
2017-06-12,383.6
2017-06-13,382.7
2017-06-14,377.35
2017-06-15,377.3
2017-06-16,377.4
2017-06-19,377.15
2017-06-20,374.3
2017-06-21,368.85
2017-06-22,373.95
2017-06-23,360.15
2017-06-27,344.95
2017-06-28,344.7
2017-06-29,344.5
2017-06-30,357.7
2017-07-03,368.0
2017-07-04,368.5
2017-07-05,362.2
2017-07-06,364.4
2017-07-07,382.35
2017-07-10,387.55
2017-07-11,384.8
2017-07-12,381.45
2017-07-13,378.75
2017-07-14,376.1
2017-07-17,369.95
2017-07-18,376.05
2017-07-19,381.25
2017-07-20,383.95
2017-07-21,380.2
2017-07-24,381.35
2017-07-25,379.95
2017-07-26,376.9
2017-07-27,388.45
2017-07-28,391.7
2017-07-31,386.35
2017-08-01,386.9
2017-08-02,379.95
2017-08-03,386.6
2017-08-04,397.35
2017-08-07,385.75
2017-08-08,376.25
2017-08-09,372.65
2017-08-10,362.55
2017-08-11,367.35
2017-08-14,372.95
2017-08-16,370.05
2017-08-17,369.1
2017-08-18,369.9
2017-08-21,369.1
2017-08-22,374.85
2017-08-23,377.55
2017-08-24,366.1
2017-08-28,376.1
2017-08-29,371.85
2017-08-30,375.0
2017-08-31,381.0
2017-09-01,390.0
2017-09-04,394.0
2017-09-05,421.75
2017-09-06,420.0
2017-09-07,430.95
2017-09-08,417.85
2017-09-11,412.9
2017-09-12,415.55
2017-09-13,399.1
2017-09-14,388.65
2017-09-15,396.55
2017-09-18,420.15
2017-09-19,423.45
2017-09-20,424.2
2017-09-21,417.15
2017-09-22,408.2
2017-09-25,420.25
2017-09-26,420.45
2017-09-27,414.75
2017-09-28,410.5
2017-09-29,423.8
2017-10-03,419.25
2017-10-04,422.3
2017-10-05,419.6
2017-10-06,424.75
2017-10-09,427.55
2017-10-10,419.15
2017-10-11,403.75
2017-10-12,419.55
2017-10-13,445.7
2017-10-16,478.3
2017-10-17,468.8
2017-10-18,464.75
2017-10-19,465.7
2017-10-23,466.45
2017-10-24,465.9
2017-10-25,458.65
2017-10-26,456.25
2017-10-27,451.75
2017-10-30,458.3
2017-10-31,474.75
2017-11-01,486.2
2017-11-02,493.5
2017-11-03,494.45
2017-11-06,494.7
2017-11-07,491.7
2017-11-08,489.6
2017-11-09,489.3
2017-11-10,477.25
2017-11-13,461.95
2017-11-14,456.0
2017-11-15,467.65
2017-11-16,468.9
2017-11-17,468.5
2017-11-20,480.0
2017-11-21,492.7
2017-11-22,508.6
2017-11-23,513.0
2017-11-24,492.3
2017-11-27,482.25
2017-11-28,489.9
2017-11-29,491.95
2017-11-30,487.2
2017-12-01,474.8
2017-12-04,469.75
2017-12-05,467.0
2017-12-06,467.65
2017-12-07,466.8
2017-12-08,459.7
2017-12-11,455.3
2017-12-12,451.05
2017-12-13,451.65
2017-12-14,470.5
2017-12-15,475.05
2017-12-18,469.7
2017-12-19,477.85
2017-12-20,480.15
2017-12-21,476.15
2017-12-22,471.75
2017-12-26,473.6
2017-12-27,471.95
2017-12-28,472.2
2017-12-29,481.2
