Date,PRESTIGE
2013-11-27,148.25
2013-11-28,148.85
2013-11-29,146.55
2013-12-02,149.1
2013-12-03,151.85
2013-12-04,148.9
2013-12-05,150.15
2013-12-06,152.3
2013-12-09,157.5
2013-12-10,157.0
2013-12-11,160.0
2013-12-12,154.35
2013-12-13,154.1
2013-12-16,152.15
2013-12-17,154.1
2013-12-18,154.95
2013-12-19,159.3
2013-12-20,158.55
2013-12-23,162.25
2013-12-24,162.0
2013-12-26,165.2
2013-12-27,166.5
2013-12-30,166.8
2013-12-31,162.45
2014-01-01,161.3
2014-01-02,156.4
2014-01-03,156.9
2014-01-06,155.55
2014-01-07,152.85
2014-01-08,156.85
2014-01-09,149.15
2014-01-10,147.95
2014-01-13,146.8
2014-01-14,142.45
2014-01-15,138.0
2014-01-16,144.45
2014-01-17,146.45
2014-01-20,152.85
2014-01-21,150.3
2014-01-22,152.45
2014-01-23,155.45
2014-01-24,152.9
2014-01-27,141.4
2014-01-28,143.75
2014-01-29,144.95
2014-01-30,142.25
2014-01-31,139.35
2014-02-03,140.7
2014-02-04,137.25
2014-02-05,141.0
2014-02-06,137.35
2014-02-07,137.4
2014-02-10,136.45
2014-02-11,135.2
2014-02-12,135.4
2014-02-13,136.2
2014-02-14,134.2
2014-02-17,132.3
2014-02-18,135.0
2014-02-19,138.05
2014-02-20,134.5
2014-02-21,135.5
2014-02-24,134.7
2014-02-25,137.25
2014-02-26,135.0
2014-02-28,132.2
2014-03-03,134.0
2014-03-04,135.45
2014-03-05,145.75
2014-03-06,162.75
2014-03-07,175.05
2014-03-10,166.35
2014-03-11,166.3
2014-03-12,162.1
2014-03-13,160.65
2014-03-14,156.8
2014-03-18,156.85
2014-03-19,153.55
2014-03-20,153.35
2014-03-21,156.35
2014-03-22,157.4
2014-03-24,166.6
2014-03-25,163.55
2014-03-26,164.3
2014-03-27,168.6
2014-03-28,169.15
2014-03-31,170.35
2014-04-01,169.7
2014-04-02,175.85
2014-04-03,182.55
2014-04-04,183.3
2014-04-07,176.65
2014-04-09,178.1
2014-04-10,179.55
2014-04-11,177.8
2014-04-15,176.35
2014-04-16,168.4
2014-04-17,170.65
2014-04-21,169.75
2014-04-22,166.8
2014-04-23,174.4
2014-04-25,174.9
2014-04-28,171.95
2014-04-29,173.65
2014-04-30,170.05
2014-05-02,169.85
2014-05-05,168.6
2014-05-06,163.7
2014-05-07,164.15
2014-05-08,163.25
2014-05-09,164.6
2014-05-12,166.6
2014-05-13,173.1
2014-05-14,182.25
2014-05-15,174.65
2014-05-16,184.0
2014-05-19,193.95
2014-05-20,207.3
2014-05-21,213.75
2014-05-22,209.75
2014-05-23,209.2
2014-05-26,211.95
2014-05-27,209.9
2014-05-28,207.6
2014-05-29,206.95
2014-05-30,207.05
2014-06-02,213.15
2014-06-03,213.2
2014-06-04,211.85
2014-06-05,214.3
2014-06-06,229.3
2014-06-09,244.65
2014-06-10,241.1
2014-06-11,237.7
2014-06-12,237.15
2014-06-13,245.0
2014-06-16,239.95
2014-06-17,237.45
2014-06-18,224.25
2014-06-19,220.8
2014-06-20,217.9
2014-06-23,217.05
2014-06-24,227.75
2014-06-25,233.5
2014-06-26,233.25
2014-06-27,229.4
2014-06-30,229.1
2014-07-01,241.7
2014-07-02,239.85
2014-07-03,244.45
2014-07-04,263.3
2014-07-07,257.8
2014-07-08,248.45
2014-07-09,236.5
2014-07-10,251.3
2014-07-11,239.4
2014-07-14,242.85
2014-07-15,245.1
2014-07-16,249.3
2014-07-17,242.1
2014-07-18,236.45
2014-07-21,236.1
2014-07-22,241.25
2014-07-23,239.95
2014-07-24,243.15
2014-07-25,251.9
2014-07-28,258.4
2014-07-30,251.25
2014-07-31,250.05
2014-08-01,244.4
2014-08-04,249.8
2014-08-05,247.25
2014-08-06,249.85
2014-08-07,249.8
2014-08-08,244.05
2014-08-11,242.2
2014-08-12,247.0
2014-08-13,241.0
2014-08-14,241.35
2014-08-18,236.55
2014-08-19,230.15
2014-08-20,234.9
2014-08-21,229.35
2014-08-22,236.4
2014-08-25,232.6
2014-08-26,229.05
2014-08-27,235.25
2014-08-28,222.9
2014-09-01,234.95
2014-09-02,236.0
2014-09-03,238.45
2014-09-04,237.95
2014-09-05,232.7
2014-09-08,235.6
2014-09-09,242.85
2014-09-10,239.45
2014-09-11,234.4
2014-09-12,232.5
2014-09-15,234.7
2014-09-16,226.1
2014-09-17,235.0
2014-09-18,238.55
2014-09-19,236.6
2014-09-22,232.95
2014-09-23,229.1
2014-09-24,215.6
2014-09-25,212.75
2014-09-26,218.1
2014-09-29,223.4
2014-09-30,219.9
2014-10-01,217.85
2014-10-07,222.3
2014-10-08,229.65
2014-10-09,232.75
2014-10-10,233.7
2014-10-13,228.55
2014-10-14,223.2
2014-10-16,223.75
2014-10-17,230.35
2014-10-20,223.9
2014-10-21,222.25
2014-10-22,231.1
2014-10-23,233.65
2014-10-27,224.5
2014-10-28,218.05
2014-10-29,220.7
2014-10-30,222.95
2014-10-31,224.95
2014-11-03,232.4
2014-11-05,234.8
2014-11-07,248.3
2014-11-10,248.05
2014-11-11,253.15
2014-11-12,245.4
2014-11-13,242.85
2014-11-14,251.85
2014-11-17,244.25
2014-11-18,249.7
2014-11-19,247.2
2014-11-20,250.0
2014-11-21,245.3
2014-11-24,239.65
2014-11-25,240.15
2014-11-26,245.5
2014-11-27,249.5
2014-11-28,256.7
2014-12-01,257.85
2014-12-02,254.75
2014-12-03,250.85
2014-12-04,253.95
2014-12-05,254.8
2014-12-08,245.45
2014-12-09,241.0
2014-12-10,245.0
2014-12-11,243.9
2014-12-12,238.4
2014-12-15,234.15
2014-12-16,232.1
2014-12-17,228.55
2014-12-18,229.3
2014-12-19,230.95
2014-12-22,233.95
2014-12-23,229.9
2014-12-24,230.1
2014-12-26,235.2
2014-12-29,240.3
2014-12-30,244.35
2014-12-31,239.45
2015-01-01,240.85
2015-01-02,231.45
2015-01-05,229.6
2015-01-06,220.2
2015-01-07,221.4
2015-01-08,223.05
2015-01-09,222.15
2015-01-12,221.45
2015-01-13,222.8
2015-01-14,220.8
2015-01-15,246.05
2015-01-16,251.8
2015-01-19,258.8
2015-01-20,279.2
2015-01-21,284.05
2015-01-22,272.95
2015-01-23,260.05
2015-01-27,271.95
2015-01-28,276.3
2015-01-29,286.25
2015-01-30,275.1
2015-02-02,263.35
2015-02-03,267.75
2015-02-04,262.8
2015-02-05,257.7
2015-02-06,257.4
2015-02-09,261.05
2015-02-10,260.05
2015-02-11,266.55
2015-02-12,273.1
2015-02-13,277.7
2015-02-16,265.5
2015-02-18,265.9
2015-02-19,280.6
2015-02-20,280.55
2015-02-23,271.05
2015-02-24,278.3
2015-02-25,281.05
2015-02-26,278.9
2015-02-27,279.1
2015-02-28,284.35
2015-03-02,278.45
2015-03-03,276.0
2015-03-04,278.6
2015-03-05,297.15
2015-03-09,275.3
2015-03-10,266.2
2015-03-11,264.1
2015-03-12,260.05
2015-03-13,263.5
2015-03-16,272.5
2015-03-17,275.4
2015-03-18,270.6
2015-03-19,267.9
2015-03-20,260.65
2015-03-23,272.2
2015-03-24,272.25
2015-03-25,269.8
2015-03-26,260.35
2015-03-27,264.0
2015-03-30,259.05
2015-03-31,268.25
2015-04-01,281.45
2015-04-06,289.7
2015-04-07,283.9
2015-04-08,278.15
2015-04-09,270.45
2015-04-10,265.8
2015-04-13,263.85
2015-04-15,270.4
2015-04-16,263.55
2015-04-17,263.7
2015-04-20,259.25
2015-04-21,263.9
2015-04-22,270.15
2015-04-23,266.35
2015-04-24,253.8
2015-04-27,243.05
2015-04-28,239.1
2015-04-29,235.7
2015-04-30,239.65
2015-05-04,252.05
2015-05-05,252.6
2015-05-06,256.6
2015-05-07,250.4
2015-05-08,261.45
2015-05-11,279.6
2015-05-12,270.4
2015-05-13,262.4
2015-05-14,265.25
2015-05-15,273.5
2015-05-18,269.95
2015-05-19,269.95
2015-05-20,268.75
2015-05-21,269.6
2015-05-22,269.85
2015-05-25,267.35
2015-05-26,265.0
2015-05-27,259.95
2015-05-28,258.7
2015-05-29,243.7
2015-06-01,281.15
2015-06-02,258.65
2015-06-03,254.75
2015-06-04,259.55
2015-06-05,257.2
2015-06-08,250.2
2015-06-09,249.5
2015-06-10,253.4
2015-06-11,258.35
2015-06-12,253.45
2015-06-15,253.65
2015-06-16,250.4
2015-06-17,245.4
2015-06-18,246.55
2015-06-19,243.45
2015-06-22,251.2
2015-06-23,253.9
2015-06-24,254.5
2015-06-25,250.9
2015-06-26,249.3
2015-06-29,245.5
2015-06-30,247.2
2015-07-01,252.1
2015-07-02,251.0
2015-07-03,248.2
2015-07-06,246.5
2015-07-07,248.75
2015-07-08,244.6
2015-07-09,240.2
2015-07-10,244.95
2015-07-13,241.8
2015-07-14,239.45
2015-07-15,240.0
2015-07-16,237.3
2015-07-17,232.75
2015-07-20,224.55
2015-07-21,226.85
2015-07-22,223.35
2015-07-23,222.45
2015-07-24,219.2
2015-07-27,213.95
2015-07-28,206.05
2015-07-29,207.5
2015-07-30,210.65
2015-07-31,220.0
2015-08-03,221.0
2015-08-04,222.05
2015-08-05,222.2
2015-08-06,227.6
2015-08-07,221.55
2015-08-10,222.7
2015-08-11,224.35
2015-08-12,208.15
2015-08-13,210.75
2015-08-14,217.95
2015-08-17,221.5
2015-08-18,216.6
2015-08-19,209.7
2015-08-20,202.4
2015-08-21,197.9
2015-08-24,184.1
2015-08-25,194.4
2015-08-26,190.2
2015-08-27,202.4
2015-08-28,211.3
2015-08-31,203.2
2015-09-01,203.85
2015-09-02,203.05
2015-09-03,202.65
2015-09-04,203.25
2015-09-07,204.15
2015-09-08,202.5
2015-09-09,210.4
2015-09-10,204.0
2015-09-11,212.45
2015-09-14,215.6
2015-09-15,212.2
2015-09-16,211.55
2015-09-18,212.7
2015-09-21,213.6
2015-09-22,211.45
2015-09-23,207.15
2015-09-24,208.75
2015-09-28,211.7
2015-09-29,210.95
2015-09-30,215.5
2015-10-01,214.05
2015-10-05,211.75
2015-10-06,207.45
2015-10-07,208.15
2015-10-08,205.7
2015-10-09,207.45
2015-10-12,206.8
2015-10-13,208.05
2015-10-14,213.25
2015-10-15,218.0
2015-10-16,216.15
2015-10-19,217.3
2015-10-20,219.1
2015-10-21,216.1
2015-10-23,209.25
2015-10-26,207.1
2015-10-27,208.7
2015-10-28,207.85
2015-10-29,207.15
2015-10-30,203.45
2015-11-02,201.4
2015-11-03,205.1
2015-11-04,203.55
2015-11-05,200.1
2015-11-06,198.8
2015-11-09,194.8
2015-11-10,188.6
2015-11-11,193.65
2015-11-13,195.85
2015-11-16,195.2
2015-11-17,194.1
2015-11-18,190.75
2015-11-19,188.25
2015-11-20,190.45
2015-11-23,201.75
2015-11-24,205.45
2015-11-26,203.05
2015-11-27,203.75
2015-11-30,203.1
2015-12-01,204.1
2015-12-02,215.05
2015-12-03,217.95
2015-12-04,212.85
2015-12-07,218.25
2015-12-08,208.95
2015-12-09,202.15
2015-12-10,208.75
2015-12-11,196.45
2015-12-14,196.0
2015-12-15,199.5
2015-12-16,197.95
2015-12-17,197.35
2015-12-18,196.15
2015-12-21,196.9
2015-12-22,194.4
2015-12-23,194.4
2015-12-24,194.55
2015-12-28,194.5
2015-12-29,195.1
2015-12-30,194.5
2015-12-31,193.5
2016-01-01,194.8
2016-01-04,190.45
2016-01-05,191.05
2016-01-06,196.05
2016-01-07,189.7
2016-01-08,190.2
2016-01-11,192.0
2016-01-12,191.6
2016-01-13,192.35
2016-01-14,192.35
2016-01-15,186.45
2016-01-18,174.9
2016-01-19,184.85
2016-01-20,176.05
2016-01-21,177.75
2016-01-22,178.85
2016-01-25,181.15
2016-01-27,188.65
2016-01-28,185.8
2016-01-29,185.4
2016-02-01,188.75
2016-02-02,185.3
2016-02-03,175.25
2016-02-04,167.3
2016-02-05,172.05
2016-02-08,174.45
2016-02-09,170.0
2016-02-10,158.9
2016-02-11,162.75
2016-02-12,160.0
2016-02-15,170.8
2016-02-16,159.25
2016-02-17,157.4
2016-02-18,158.95
2016-02-19,157.35
2016-02-22,155.9
2016-02-23,154.15
2016-02-24,156.0
2016-02-25,155.8
2016-02-26,154.8
2016-02-29,149.15
2016-03-01,152.25
2016-03-02,155.5
2016-03-03,155.0
2016-03-04,154.95
2016-03-08,153.4
2016-03-09,153.85
2016-03-10,147.55
2016-03-11,145.5
2016-03-14,142.05
2016-03-15,139.6
2016-03-16,135.85
2016-03-17,130.35
2016-03-18,139.0
2016-03-21,153.2
2016-03-22,159.6
2016-03-23,166.4
2016-03-28,153.2
2016-03-29,164.25
2016-03-30,172.95
2016-03-31,172.75
2016-04-01,172.65
2016-04-04,172.9
2016-04-05,175.7
2016-04-06,174.3
2016-04-07,171.15
2016-04-08,166.55
2016-04-11,170.1
2016-04-12,174.8
2016-04-13,180.3
2016-04-18,176.2
2016-04-20,172.6
2016-04-21,166.65
2016-04-22,167.5
2016-04-25,165.95
2016-04-26,172.7
2016-04-27,168.85
2016-04-28,170.0
2016-04-29,168.45
2016-05-02,177.3
2016-05-03,176.95
2016-05-04,182.45
2016-05-05,174.5
2016-05-06,173.05
2016-05-09,172.05
2016-05-10,175.3
2016-05-11,172.2
2016-05-12,171.9
2016-05-13,173.3
2016-05-16,169.05
2016-05-17,168.05
2016-05-18,175.95
2016-05-19,177.05
2016-05-20,173.3
2016-05-23,169.95
2016-05-24,171.45
2016-05-25,170.0
2016-05-26,170.1
2016-05-27,184.2
2016-05-30,180.45
2016-05-31,185.55
2016-06-01,180.75
2016-06-02,180.0
2016-06-03,184.7
2016-06-06,190.35
2016-06-07,191.55
2016-06-08,189.45
2016-06-09,187.55
2016-06-10,189.9
2016-06-13,184.35
2016-06-14,183.5
2016-06-15,183.85
2016-06-16,184.8
2016-06-17,188.85
2016-06-20,186.0
2016-06-21,184.25
2016-06-22,183.65
2016-06-23,185.3
2016-06-24,178.3
2016-06-27,182.55
2016-06-28,186.4
2016-06-29,184.3
2016-06-30,185.4
2016-07-01,183.95
2016-07-04,188.0
2016-07-05,190.45
2016-07-07,188.35
2016-07-08,186.45
2016-07-11,186.35
2016-07-12,184.1
2016-07-13,183.2
2016-07-14,182.95
2016-07-15,179.9
2016-07-18,175.4
2016-07-19,177.0
2016-07-20,185.75
2016-07-21,187.6
2016-07-22,188.75
2016-07-25,188.15
2016-07-26,186.55
2016-07-27,180.8
2016-07-28,182.9
2016-07-29,185.45
2016-08-01,186.8
2016-08-02,186.5
2016-08-03,184.05
2016-08-04,186.8
2016-08-05,199.1
2016-08-08,199.75
2016-08-09,203.05
2016-08-10,203.8
2016-08-11,202.55
2016-08-12,197.5
2016-08-16,195.15
2016-08-17,190.3
2016-08-18,191.65
2016-08-19,188.85
2016-08-22,188.0
2016-08-23,185.4
2016-08-24,184.85
2016-08-25,184.15
2016-08-26,182.2
2016-08-29,179.9
2016-08-30,176.35
2016-08-31,186.05
2016-09-01,187.7
2016-09-02,185.65
2016-09-06,202.45
2016-09-07,198.2
2016-09-08,208.7
2016-09-09,207.5
2016-09-12,203.45
2016-09-14,191.9
2016-09-15,181.1
2016-09-16,199.6
2016-09-19,196.85
2016-09-20,202.3
2016-09-21,203.8
2016-09-22,205.2
2016-09-23,217.2
2016-09-26,200.1
2016-09-27,201.85
2016-09-28,200.0
2016-09-29,189.65
2016-09-30,192.2
2016-10-03,204.0
2016-10-04,201.3
2016-10-05,206.4
2016-10-06,207.2
2016-10-07,210.5
2016-10-10,203.65
2016-10-13,199.05
2016-10-14,203.65
2016-10-17,199.35
2016-10-18,193.5
2016-10-19,188.9
2016-10-20,189.45
2016-10-21,190.3
2016-10-24,188.95
2016-10-25,192.4
2016-10-26,189.55
2016-10-27,190.65
2016-10-28,193.9
2016-10-30,194.05
2016-11-01,192.0
2016-11-02,186.55
2016-11-03,186.75
2016-11-04,181.3
2016-11-07,182.1
2016-11-08,183.3
2016-11-09,177.95
2016-11-10,171.45
2016-11-11,165.95
2016-11-15,156.95
2016-11-16,158.7
2016-11-17,159.95
2016-11-18,154.45
2016-11-21,147.25
2016-11-22,157.45
2016-11-23,160.75
2016-11-24,157.5
2016-11-25,156.15
2016-11-28,156.1
2016-11-29,157.2
2016-11-30,152.75
2016-12-01,151.15
2016-12-02,147.7
2016-12-05,145.25
2016-12-06,144.5
2016-12-07,149.2
2016-12-08,151.2
2016-12-09,152.85
2016-12-12,153.05
2016-12-13,158.45
2016-12-14,163.75
2016-12-15,167.95
2016-12-16,167.7
2016-12-19,165.15
2016-12-20,174.15
2016-12-21,173.05
2016-12-22,172.55
2016-12-23,171.95
2016-12-26,168.7
2016-12-27,165.45
2016-12-28,167.9
2016-12-29,169.0
2016-12-30,170.0
2017-01-02,169.0
2017-01-03,169.65
2017-01-04,171.2
2017-01-05,173.2
2017-01-06,172.3
2017-01-09,181.0
2017-01-10,178.05
2017-01-11,175.7
2017-01-12,174.45
2017-01-13,172.55
2017-01-16,171.25
2017-01-17,169.45
2017-01-18,165.55
2017-01-19,165.8
2017-01-20,163.0
2017-01-23,162.8
2017-01-24,166.1
2017-01-25,164.85
2017-01-27,160.05
2017-01-30,159.9
2017-01-31,165.55
2017-02-01,174.25
2017-02-02,171.45
2017-02-03,167.5
2017-02-06,172.9
2017-02-07,171.35
2017-02-08,176.45
2017-02-09,184.4
2017-02-10,181.9
2017-02-13,176.05
2017-02-14,170.3
2017-02-15,168.85
2017-02-16,176.0
2017-02-17,172.2
2017-02-20,172.7
2017-02-21,176.2
2017-02-22,170.65
2017-02-23,171.85
2017-02-27,169.8
2017-02-28,170.3
2017-03-01,171.9
2017-03-02,173.9
2017-03-03,171.65
2017-03-06,172.9
2017-03-07,172.85
2017-03-08,167.8
2017-03-09,167.0
2017-03-10,165.4
2017-03-14,168.4
2017-03-15,174.45
2017-03-16,179.9
2017-03-17,183.7
2017-03-20,185.1
2017-03-21,198.15
2017-03-22,203.9
2017-03-23,199.4
2017-03-24,201.2
2017-03-27,204.2
2017-03-28,205.3
2017-03-29,203.25
2017-03-30,213.75
2017-03-31,217.45
2017-04-03,217.0
2017-04-05,224.45
2017-04-06,229.3
2017-04-07,219.4
2017-04-10,207.95
2017-04-11,217.95
2017-04-12,223.75
2017-04-13,231.5
2017-04-17,234.5
2017-04-18,245.65
2017-04-19,244.15
2017-04-20,242.9
2017-04-21,254.05
2017-04-24,259.25
2017-04-25,265.95
2017-04-26,254.3
2017-04-27,246.3
2017-04-28,235.85
2017-05-02,240.15
2017-05-03,247.25
2017-05-04,250.05
2017-05-05,244.75
2017-05-08,254.25
2017-05-09,249.75
2017-05-10,242.55
2017-05-11,246.25
2017-05-12,242.6
2017-05-15,235.8
2017-05-16,239.8
2017-05-17,238.2
2017-05-18,231.9
2017-05-19,236.6
2017-05-22,235.5
2017-05-23,227.95
2017-05-24,231.3
2017-05-25,236.25
2017-05-26,235.35
2017-05-29,227.75
2017-05-30,223.95
2017-05-31,241.45
2017-06-01,249.5
2017-06-02,247.1
2017-06-05,252.3
2017-06-06,246.9
2017-06-07,246.85
2017-06-08,250.75
2017-06-09,253.25
2017-06-12,251.95
2017-06-13,254.5
2017-06-14,264.9
2017-06-15,267.85
2017-06-16,265.45
2017-06-19,266.95
2017-06-20,263.6
2017-06-21,261.15
2017-06-22,258.0
2017-06-23,246.05
2017-06-27,242.45
2017-06-28,239.55
2017-06-29,240.85
2017-06-30,253.05
2017-07-03,256.3
2017-07-04,247.85
2017-07-05,250.8
2017-07-06,266.9
2017-07-07,282.3
2017-07-10,278.5
2017-07-11,281.0
2017-07-12,282.95
2017-07-13,274.95
2017-07-14,266.05
2017-07-17,256.6
2017-07-18,250.15
2017-07-19,251.85
2017-07-20,250.15
2017-07-21,248.3
2017-07-24,251.0
2017-07-25,249.15
2017-07-26,256.55
2017-07-27,260.75
2017-07-28,255.85
2017-07-31,268.7
2017-08-01,271.1
2017-08-02,270.9
2017-08-03,273.1
2017-08-04,272.9
2017-08-07,264.85
2017-08-08,263.9
2017-08-09,263.25
2017-08-10,251.35
2017-08-11,254.4
2017-08-14,259.95
2017-08-16,266.6
2017-08-17,262.3
2017-08-18,263.6
2017-08-21,259.7
2017-08-22,258.9
2017-08-23,258.45
2017-08-24,259.0
2017-08-28,263.25
2017-08-29,263.15
2017-08-30,268.6
2017-08-31,273.9
2017-09-01,270.75
2017-09-04,263.55
2017-09-05,263.5
2017-09-06,258.9
2017-09-07,261.55
2017-09-08,257.65
2017-09-11,256.95
2017-09-12,254.75
2017-09-13,257.15
2017-09-14,256.9
2017-09-15,260.6
2017-09-18,266.75
2017-09-19,280.6
2017-09-20,271.55
2017-09-21,270.0
2017-09-22,264.5
2017-09-25,251.2
2017-09-26,267.2
2017-09-27,266.0
2017-09-28,269.3
2017-09-29,273.25
2017-10-03,273.65
2017-10-04,275.0
2017-10-05,279.35
2017-10-06,288.85
2017-10-09,300.0
2017-10-10,299.7
2017-10-11,290.15
2017-10-12,287.55
2017-10-13,286.1
2017-10-16,287.05
2017-10-17,286.3
2017-10-18,282.1
2017-10-19,284.95
2017-10-23,279.1
2017-10-24,289.9
2017-10-25,287.05
2017-10-26,307.4
2017-10-27,300.2
2017-10-30,296.1
2017-10-31,304.05
2017-11-01,299.4
2017-11-02,297.85
2017-11-03,297.35
2017-11-06,299.2
2017-11-07,286.2
2017-11-08,275.5
2017-11-09,279.75
2017-11-10,286.95
2017-11-13,290.9
2017-11-14,294.7
2017-11-15,282.5
2017-11-16,294.3
2017-11-17,306.85
2017-11-20,309.4
2017-11-21,306.2
2017-11-22,320.65
2017-11-23,312.6
2017-11-24,316.4
2017-11-27,308.95
2017-11-28,313.15
2017-11-29,326.4
2017-11-30,330.6
2017-12-01,334.7
2017-12-04,315.9
2017-12-05,311.65
2017-12-06,303.65
2017-12-07,304.5
2017-12-08,308.55
2017-12-11,305.7
2017-12-12,297.25
2017-12-13,293.6
2017-12-14,290.25
2017-12-15,292.5
2017-12-18,294.5
2017-12-19,298.75
2017-12-20,301.9
2017-12-21,300.75
2017-12-22,301.55
2017-12-26,300.7
2017-12-27,320.4
2017-12-28,321.25
2017-12-29,318.15
