Date,JINDALSTEL
2014-05-19,289.8
2014-05-20,289.25
2014-05-21,287.7
2014-05-22,283.85
2014-05-23,300.75
2014-05-26,297.2
2014-05-27,314.9
2014-05-28,307.35
2014-05-29,296.9
2014-05-30,297.75
2014-06-02,311.95
2014-06-03,321.55
2014-06-04,327.4
2014-06-05,336.7
2014-06-06,339.6
2014-06-09,339.95
2014-06-10,337.55
2014-06-11,328.15
2014-06-12,335.4
2014-06-13,322.95
2014-06-16,326.7
2014-06-17,325.15
2014-06-18,317.25
2014-06-19,318.25
2014-06-20,318.6
2014-06-23,327.3
2014-06-24,332.1
2014-06-25,330.1
2014-06-26,322.9
2014-06-27,320.4
2014-06-30,322.55
2014-07-01,326.9
2014-07-02,332.6
2014-07-03,329.8
2014-07-04,324.8
2014-07-07,327.9
2014-07-08,309.9
2014-07-09,297.2
2014-07-10,300.55
2014-07-11,280.05
2014-07-14,283.15
2014-07-15,286.05
2014-07-16,292.45
2014-07-17,300.4
2014-07-18,296.95
2014-07-21,295.75
2014-07-22,296.05
2014-07-23,294.65
2014-07-24,294.2
2014-07-25,283.2
2014-07-28,282.15
2014-07-30,277.7
2014-07-31,274.8
2014-08-01,267.15
2014-08-04,275.05
2014-08-05,281.3
2014-08-06,274.4
2014-08-07,282.15
2014-08-08,276.7
2014-08-11,272.4
2014-08-12,278.25
2014-08-13,275.1
2014-08-14,285.2
2014-08-18,294.7
2014-08-19,295.95
2014-08-20,297.2
2014-08-21,292.6
2014-08-22,294.4
2014-08-25,253.45
2014-08-26,236.9
2014-08-27,244.2
2014-08-28,233.0
2014-09-01,248.0
2014-09-02,240.1
2014-09-03,238.1
2014-09-04,228.75
2014-09-05,234.2
2014-09-08,238.1
2014-09-09,240.55
2014-09-10,238.2
2014-09-11,236.55
2014-09-12,236.15
2014-09-15,225.05
2014-09-16,218.3
2014-09-17,213.35
2014-09-18,220.95
2014-09-19,210.6
2014-09-22,214.3
2014-09-23,210.9
2014-09-24,189.5
2014-09-25,174.9
2014-09-26,183.95
2014-09-29,177.3
2014-09-30,172.8
2014-10-01,170.8
2014-10-07,163.1
2014-10-08,166.25
2014-10-09,165.7
2014-10-10,155.9
2014-10-13,159.05
2014-10-14,157.0
2014-10-16,151.15
2014-10-17,147.65
2014-10-20,135.5
2014-10-21,145.45
2014-10-22,160.15
2014-10-23,165.8
2014-10-27,152.55
2014-10-28,150.55
2014-10-29,156.85
2014-10-30,158.9
2014-10-31,161.8
2014-11-03,170.15
2014-11-05,162.5
2014-11-07,161.5
2014-11-10,155.75
2014-11-11,155.45
2014-11-12,153.3
2014-11-13,152.3
2014-11-14,158.55
2014-11-17,154.4
2014-11-18,156.85
2014-11-19,152.0
2014-11-20,146.25
2014-11-21,142.95
2014-11-24,149.0
2014-11-25,146.85
2014-11-26,143.6
2014-11-27,141.9
2014-11-28,140.7
2014-12-01,135.7
2014-12-02,142.05
2014-12-03,153.7
2014-12-04,152.75
2014-12-05,152.95
2014-12-08,148.6
2014-12-09,145.1
2014-12-10,148.85
2014-12-11,143.6
2014-12-12,140.5
2014-12-15,137.75
2014-12-16,131.95
2014-12-17,128.95
2014-12-18,138.6
2014-12-19,137.0
2014-12-22,145.5
2014-12-23,145.85
2014-12-24,146.15
2014-12-26,149.3
2014-12-29,154.3
2014-12-30,151.65
2014-12-31,151.85
2015-01-01,156.55
2015-01-02,161.95
2015-01-05,162.85
2015-01-06,152.65
2015-01-07,150.35
2015-01-08,157.9
2015-01-09,152.85
2015-01-12,149.4
2015-01-13,148.75
2015-01-14,146.85
2015-01-15,151.8
2015-01-16,150.85
2015-01-19,151.65
2015-01-20,155.35
2015-01-21,152.8
2015-01-22,153.65
2015-01-23,158.4
2015-01-27,159.0
2015-01-28,155.1
2015-01-29,157.4
2015-01-30,158.65
2015-02-02,154.75
2015-02-03,152.1
2015-02-04,153.8
2015-02-05,146.3
2015-02-06,142.05
2015-02-09,141.95
2015-02-10,142.7
2015-02-11,151.2
2015-02-12,146.75
2015-02-13,152.25
2015-02-16,152.15
2015-02-18,155.35
2015-02-19,195.35
2015-02-20,194.25
2015-02-23,190.85
2015-02-24,182.75
2015-02-25,182.9
2015-02-26,184.3
2015-02-27,193.85
2015-02-28,195.75
2015-03-02,188.7
2015-03-03,193.4
2015-03-04,188.55
2015-03-05,185.5
2015-03-09,194.6
2015-03-10,190.05
2015-03-11,190.85
2015-03-12,194.6
2015-03-13,186.3
2015-03-16,190.45
2015-03-17,174.0
2015-03-18,175.15
2015-03-19,173.9
2015-03-20,164.55
2015-03-23,154.4
2015-03-24,156.65
2015-03-25,153.0
2015-03-26,150.25
2015-03-27,157.2
2015-03-30,155.7
2015-03-31,156.8
2015-04-01,155.55
2015-04-06,154.3
2015-04-07,165.5
2015-04-08,163.85
2015-04-09,161.0
2015-04-10,157.45
2015-04-13,158.25
2015-04-15,158.35
2015-04-16,157.45
2015-04-17,159.2
2015-04-20,154.85
2015-04-21,152.35
2015-04-22,152.75
2015-04-23,154.05
2015-04-24,148.4
2015-04-27,145.8
2015-04-28,143.3
2015-04-29,145.75
2015-04-30,139.6
2015-05-04,142.05
2015-05-05,146.7
2015-05-06,134.85
2015-05-07,137.0
2015-05-08,133.65
2015-05-11,135.6
2015-05-12,130.1
2015-05-13,134.7
2015-05-14,138.85
2015-05-15,136.4
2015-05-18,137.3
2015-05-19,138.15
2015-05-20,137.05
2015-05-21,136.3
2015-05-22,137.75
2015-05-25,135.2
2015-05-26,134.5
2015-05-27,129.6
2015-05-28,118.15
2015-05-29,119.65
2015-06-01,116.7
2015-06-02,114.5
2015-06-03,106.7
2015-06-04,106.2
2015-06-05,107.1
2015-06-08,104.2
2015-06-09,101.85
2015-06-10,103.6
2015-06-11,96.0
2015-06-12,94.7
2015-06-15,96.25
2015-06-16,95.3
2015-06-17,95.95
2015-06-18,94.0
2015-06-19,91.3
2015-06-22,91.6
2015-06-23,93.8
2015-06-24,90.45
2015-06-25,90.25
2015-06-26,90.5
2015-06-29,86.3
2015-06-30,85.7
2015-07-01,87.9
2015-07-02,88.9
2015-07-03,84.55
2015-07-06,83.75
2015-07-07,82.2
2015-07-08,81.25
2015-07-09,81.7
2015-07-10,84.7
2015-07-13,83.85
2015-07-14,82.8
2015-07-15,81.05
2015-07-16,80.45
2015-07-17,80.9
2015-07-20,78.8
2015-07-21,77.55
2015-07-22,77.3
2015-07-23,78.85
2015-07-24,75.7
2015-07-27,74.65
2015-07-28,75.05
2015-07-29,75.15
2015-07-30,77.05
2015-07-31,79.0
2015-08-03,76.0
2015-08-04,77.7
2015-08-05,78.6
2015-08-06,78.6
2015-08-07,78.55
2015-08-10,82.1
2015-08-11,81.55
2015-08-12,77.15
2015-08-13,68.4
2015-08-14,70.95
2015-08-17,70.8
2015-08-18,71.0
2015-08-19,74.05
2015-08-20,67.9
2015-08-21,70.85
2015-08-24,67.8
2015-08-25,68.9
2015-08-26,67.3
2015-08-27,70.15
2015-08-28,67.6
2015-08-31,67.55
2015-09-01,64.7
2015-09-02,64.3
2015-09-03,65.2
2015-09-04,62.15
2015-09-07,59.9
2015-09-08,60.5
2015-09-09,62.35
2015-09-10,60.85
2015-09-11,61.85
2015-09-14,64.15
2015-09-15,62.3
2015-09-16,63.95
2015-09-18,64.0
2015-09-21,65.2
2015-09-22,61.8
2015-09-23,60.75
2015-09-24,59.85
2015-09-28,58.3
2015-09-29,58.5
2015-09-30,60.65
2015-10-01,60.15
2015-10-05,69.3
2015-10-06,73.9
2015-10-07,70.1
2015-10-08,70.25
2015-10-09,69.4
2015-10-12,72.7
2015-10-13,74.6
2015-10-14,74.05
2015-10-15,75.35
2015-10-16,75.0
2015-10-19,75.05
2015-10-20,75.35
2015-10-21,76.05
2015-10-23,76.45
2015-10-26,75.25
2015-10-27,75.25
2015-10-28,76.8
2015-10-29,77.05
2015-10-30,80.15
2015-11-02,78.6
2015-11-03,76.05
2015-11-04,76.3
2015-11-05,73.7
2015-11-06,72.0
2015-11-09,72.25
2015-11-10,71.55
2015-11-11,71.8
2015-11-13,79.35
2015-11-16,81.1
2015-11-17,82.0
2015-11-18,80.8
2015-11-19,81.6
2015-11-20,87.8
2015-11-23,83.15
2015-11-24,86.35
2015-11-26,90.4
2015-11-27,90.35
2015-11-30,91.1
2015-12-01,95.3
2015-12-02,94.95
2015-12-03,91.9
2015-12-04,93.4
2015-12-07,93.6
2015-12-08,88.95
2015-12-09,85.0
2015-12-10,87.35
2015-12-11,86.75
2015-12-14,90.9
2015-12-15,90.55
2015-12-16,89.85
2015-12-17,92.1
2015-12-18,91.0
2015-12-21,91.7
2015-12-22,90.55
2015-12-23,92.35
2015-12-24,92.4
2015-12-28,90.65
2015-12-29,90.75
2015-12-30,94.85
2015-12-31,96.25
2016-01-01,94.2
2016-01-04,92.65
2016-01-05,95.9
2016-01-06,93.45
2016-01-07,83.95
2016-01-08,84.6
2016-01-11,83.95
2016-01-12,80.0
2016-01-13,77.8
2016-01-14,72.2
2016-01-15,64.0
2016-01-18,60.0
2016-01-19,64.35
2016-01-20,61.05
2016-01-21,62.65
2016-01-22,66.05
2016-01-25,65.3
2016-01-27,65.9
2016-01-28,64.05
2016-01-29,64.2
2016-02-01,63.9
2016-02-02,60.05
2016-02-03,55.4
2016-02-04,57.4
2016-02-05,63.5
2016-02-08,61.3
2016-02-09,61.2
2016-02-10,59.65
2016-02-11,54.9
2016-02-12,55.45
2016-02-15,63.15
2016-02-16,59.15
2016-02-17,57.05
2016-02-18,57.05
2016-02-19,57.3
2016-02-22,56.75
2016-02-23,56.5
2016-02-24,58.25
2016-02-25,54.15
2016-02-26,53.4
2016-02-29,53.4
2016-03-01,55.85
2016-03-02,57.3
2016-03-03,63.35
2016-03-04,63.15
2016-03-08,66.4
2016-03-09,65.05
2016-03-10,65.85
2016-03-11,62.8
2016-03-14,59.75
2016-03-15,60.7
2016-03-16,58.65
2016-03-17,58.8
2016-03-18,60.6
2016-03-21,60.25
2016-03-22,61.55
2016-03-23,62.2
2016-03-28,60.25
2016-03-29,55.75
2016-03-30,57.7
2016-03-31,60.25
2016-04-01,63.5
2016-04-04,63.4
2016-04-05,60.1
2016-04-06,61.95
2016-04-07,60.25
2016-04-08,66.65
2016-04-11,65.85
2016-04-12,65.4
2016-04-13,68.0
2016-04-18,69.25
2016-04-20,74.55
2016-04-21,73.35
2016-04-22,72.95
2016-04-25,72.75
2016-04-26,74.25
2016-04-27,76.8
2016-04-28,74.7
2016-04-29,69.8
2016-05-02,70.7
2016-05-03,68.95
2016-05-04,66.5
2016-05-05,65.95
2016-05-06,64.15
2016-05-09,64.95
2016-05-10,64.4
2016-05-11,63.6
2016-05-12,64.0
2016-05-13,62.35
2016-05-16,61.35
2016-05-17,60.2
2016-05-18,61.55
2016-05-19,60.35
2016-05-20,59.95
2016-05-23,59.3
2016-05-24,58.2
2016-05-25,59.55
2016-05-26,60.7
2016-05-27,61.6
2016-05-30,62.1
2016-05-31,63.25
2016-06-01,62.1
2016-06-02,62.85
2016-06-03,61.05
2016-06-06,61.95
2016-06-07,62.15
2016-06-08,64.45
2016-06-09,64.4
2016-06-10,64.4
2016-06-13,62.05
2016-06-14,65.0
2016-06-15,65.0
2016-06-16,65.5
2016-06-17,66.3
2016-06-20,67.45
2016-06-21,66.6
2016-06-22,65.65
2016-06-23,65.6
2016-06-24,62.35
2016-06-27,63.75
2016-06-28,66.1
2016-06-29,66.5
2016-06-30,67.85
2016-07-01,70.65
2016-07-04,72.2
2016-07-05,73.0
2016-07-07,71.05
2016-07-08,69.6
2016-07-11,68.85
2016-07-12,74.5
2016-07-13,73.5
2016-07-14,73.9
2016-07-15,72.55
2016-07-18,68.95
2016-07-19,69.1
2016-07-20,69.75
2016-07-21,67.6
2016-07-22,69.1
2016-07-25,70.05
2016-07-26,80.35
2016-07-27,88.0
2016-07-28,85.05
2016-07-29,83.5
2016-08-01,89.25
2016-08-02,83.55
2016-08-03,80.55
2016-08-04,81.8
2016-08-05,82.8
2016-08-08,84.3
2016-08-09,82.25
2016-08-10,80.3
2016-08-11,79.95
2016-08-12,80.95
2016-08-16,81.0
2016-08-17,82.1
2016-08-18,85.4
2016-08-19,87.85
2016-08-22,85.85
2016-08-23,87.35
2016-08-24,87.5
2016-08-25,86.95
2016-08-26,85.0
2016-08-29,85.3
2016-08-30,87.8
2016-08-31,85.45
2016-09-01,84.3
2016-09-02,81.55
2016-09-06,82.7
2016-09-07,85.2
2016-09-08,86.65
2016-09-09,84.9
2016-09-12,81.0
2016-09-14,81.6
2016-09-15,83.2
2016-09-16,81.5
2016-09-19,81.75
2016-09-20,81.75
2016-09-21,80.85
2016-09-22,82.2
2016-09-23,82.25
2016-09-26,81.5
2016-09-27,80.4
2016-09-28,81.5
2016-09-29,74.65
2016-09-30,75.95
2016-10-03,78.65
2016-10-04,83.1
2016-10-05,83.5
2016-10-06,79.15
2016-10-07,80.2
2016-10-10,79.4
2016-10-13,77.8
2016-10-14,76.55
2016-10-17,75.8
2016-10-18,76.75
2016-10-19,76.1
2016-10-20,76.95
2016-10-21,76.15
2016-10-24,76.95
2016-10-25,76.8
2016-10-26,76.85
2016-10-27,76.25
2016-10-28,75.25
2016-10-30,75.3
2016-11-01,77.65
2016-11-02,74.75
2016-11-03,73.2
2016-11-04,68.85
2016-11-07,70.9
2016-11-08,72.2
2016-11-09,70.05
2016-11-10,76.35
2016-11-11,74.9
2016-11-15,70.55
2016-11-16,67.9
2016-11-17,67.95
2016-11-18,67.55
2016-11-21,65.0
2016-11-22,66.95
2016-11-23,67.05
2016-11-24,64.7
2016-11-25,66.65
2016-11-28,70.9
2016-11-29,70.55
2016-11-30,70.6
2016-12-01,68.2
2016-12-02,67.4
2016-12-05,68.65
2016-12-06,70.9
2016-12-07,71.25
2016-12-08,73.1
2016-12-09,74.2
2016-12-12,73.5
2016-12-13,76.3
2016-12-14,75.85
2016-12-15,73.95
2016-12-16,73.1
2016-12-19,73.3
2016-12-20,71.95
2016-12-21,71.75
2016-12-22,68.8
2016-12-23,68.1
2016-12-26,65.3
2016-12-27,66.35
2016-12-28,67.85
2016-12-29,69.55
2016-12-30,69.2
2017-01-02,70.35
2017-01-03,70.4
2017-01-04,71.2
2017-01-05,75.5
2017-01-06,73.55
2017-01-09,74.25
2017-01-10,74.8
2017-01-11,81.95
2017-01-12,80.65
2017-01-13,78.45
2017-01-16,78.9
2017-01-17,77.5
2017-01-18,80.2
2017-01-19,80.0
2017-01-20,77.15
2017-01-23,78.9
2017-01-24,81.05
2017-01-25,82.2
2017-01-27,79.3
2017-01-30,81.7
2017-01-31,80.0
2017-02-01,83.4
2017-02-02,86.0
2017-02-03,91.3
2017-02-06,90.85
2017-02-07,89.8
2017-02-08,91.6
2017-02-09,91.85
2017-02-10,91.0
2017-02-13,88.5
2017-02-14,88.1
2017-02-15,89.75
2017-02-16,92.55
2017-02-17,93.0
2017-02-20,100.15
2017-02-21,109.4
2017-02-22,110.25
2017-02-23,116.6
2017-02-27,124.7
2017-02-28,125.45
2017-03-01,126.25
2017-03-02,125.05
2017-03-03,126.4
2017-03-06,125.95
2017-03-07,124.8
2017-03-08,122.3
2017-03-09,118.25
2017-03-10,125.5
2017-03-14,124.85
2017-03-15,122.95
2017-03-16,128.35
2017-03-17,129.95
2017-03-20,128.4
2017-03-21,127.8
2017-03-22,124.75
2017-03-23,125.5
2017-03-24,119.75
2017-03-27,116.5
2017-03-28,120.3
2017-03-29,118.55
2017-03-30,119.0
2017-03-31,121.0
2017-04-03,123.25
2017-04-05,124.5
2017-04-06,132.75
2017-04-07,129.0
2017-04-10,127.95
2017-04-11,127.5
2017-04-12,126.9
2017-04-13,122.15
2017-04-17,121.1
2017-04-18,118.55
2017-04-19,112.55
2017-04-20,111.05
2017-04-21,112.0
2017-04-24,114.05
2017-04-25,113.25
2017-04-26,112.95
2017-04-27,113.75
2017-04-28,114.0
2017-05-02,113.45
2017-05-03,112.15
2017-05-04,112.85
2017-05-05,108.1
2017-05-08,111.1
2017-05-09,113.8
2017-05-10,114.3
2017-05-11,114.45
2017-05-12,112.1
2017-05-15,114.2
2017-05-16,114.1
2017-05-17,116.4
2017-05-18,113.3
2017-05-19,112.15
2017-05-22,113.75
2017-05-23,108.15
2017-05-24,111.1
2017-05-25,118.5
2017-05-26,125.0
2017-05-29,120.45
2017-05-30,123.5
2017-05-31,121.75
2017-06-01,120.3
2017-06-02,121.85
2017-06-05,121.8
2017-06-06,118.2
2017-06-07,119.1
2017-06-08,121.85
2017-06-09,123.2
2017-06-12,122.1
2017-06-13,122.95
2017-06-14,122.4
2017-06-15,125.6
2017-06-16,124.5
2017-06-19,127.1
2017-06-20,126.2
2017-06-21,124.65
2017-06-22,121.7
2017-06-23,118.45
2017-06-27,116.95
2017-06-28,119.35
2017-06-29,122.75
2017-06-30,123.2
2017-07-03,128.7
2017-07-04,126.05
2017-07-05,130.55
2017-07-06,131.45
2017-07-07,132.15
2017-07-10,134.45
2017-07-11,138.85
2017-07-12,140.15
2017-07-13,138.45
2017-07-14,137.3
2017-07-17,141.6
2017-07-18,140.3
2017-07-19,143.3
2017-07-20,141.1
2017-07-21,136.65
2017-07-24,138.45
2017-07-25,139.95
2017-07-26,151.7
2017-07-27,152.85
2017-07-28,149.85
2017-07-31,153.4
2017-08-01,155.05
2017-08-02,158.4
2017-08-03,142.1
2017-08-04,138.35
2017-08-07,143.55
2017-08-08,139.5
2017-08-09,135.95
2017-08-10,123.3
2017-08-11,127.65
2017-08-14,136.65
2017-08-16,138.4
2017-08-17,139.85
2017-08-18,136.3
2017-08-21,131.7
2017-08-22,129.0
2017-08-23,133.1
2017-08-24,135.15
2017-08-28,135.85
2017-08-29,131.4
2017-08-30,137.15
2017-08-31,137.1
2017-09-01,142.7
2017-09-04,139.75
2017-09-05,140.3
2017-09-06,141.5
2017-09-07,141.75
2017-09-08,141.95
2017-09-11,143.15
2017-09-12,145.8
2017-09-13,141.95
2017-09-14,147.55
2017-09-15,149.15
2017-09-18,150.7
2017-09-19,151.9
2017-09-20,152.85
2017-09-21,151.85
2017-09-22,139.65
2017-09-25,134.15
2017-09-26,138.2
2017-09-27,133.3
2017-09-28,134.8
2017-09-29,134.65
2017-10-03,144.2
2017-10-04,145.0
2017-10-05,147.85
2017-10-06,152.75
2017-10-09,158.05
2017-10-10,156.5
2017-10-11,151.5
2017-10-12,161.7
2017-10-13,162.65
2017-10-16,164.6
2017-10-17,161.75
2017-10-18,161.2
2017-10-19,159.95
2017-10-23,157.8
2017-10-24,161.9
2017-10-25,165.4
2017-10-26,168.15
2017-10-27,166.45
2017-10-30,165.55
2017-10-31,163.1
2017-11-01,164.2
2017-11-02,163.1
2017-11-03,165.3
2017-11-06,162.5
2017-11-07,160.35
2017-11-08,157.85
2017-11-09,164.3
2017-11-10,165.5
2017-11-13,171.7
2017-11-14,170.4
2017-11-15,161.1
2017-11-16,165.85
2017-11-17,164.75
2017-11-20,173.95
2017-11-21,172.7
2017-11-22,173.55
2017-11-23,171.75
2017-11-24,172.85
2017-11-27,172.75
2017-11-28,172.8
2017-11-29,171.95
2017-11-30,171.95
2017-12-01,168.15
2017-12-04,169.25
2017-12-05,164.9
2017-12-06,158.45
2017-12-07,163.35
2017-12-08,165.2
2017-12-11,165.4
2017-12-12,163.65
2017-12-13,161.1
2017-12-14,161.8
2017-12-15,164.95
2017-12-18,175.95
2017-12-19,179.95
2017-12-20,185.1
2017-12-21,185.35
2017-12-22,184.6
2017-12-26,192.65
2017-12-27,194.65
2017-12-28,202.45
2017-12-29,205.05
