Date,INSECTICID
2013-10-21,224.65
2013-10-22,235.9
2013-10-23,234.45
2013-10-24,233.8
2013-10-25,234.25
2013-10-28,226.65
2013-10-29,217.15
2013-10-30,215.1
2013-10-31,219.55
2013-11-01,215.05
2013-11-03,220.85
2013-11-05,219.6
2013-11-06,219.6
2013-11-07,226.15
2013-11-08,214.0
2013-11-11,215.15
2013-11-12,208.65
2013-11-13,210.55
2013-11-14,210.3
2013-11-18,212.6
2013-11-19,218.35
2013-11-20,219.45
2013-11-21,215.9
2013-11-22,215.7
2013-11-25,215.3
2013-11-26,215.2
2013-11-27,212.15
2013-11-28,216.3
2013-11-29,217.4
2013-12-02,219.85
2013-12-03,217.35
2013-12-04,223.9
2013-12-05,222.15
2013-12-06,220.85
2013-12-09,220.5
2013-12-10,222.45
2013-12-11,217.6
2013-12-12,218.8
2013-12-13,219.75
2013-12-16,218.55
2013-12-17,219.6
2013-12-18,221.0
2013-12-19,221.55
2013-12-20,240.9
2013-12-23,255.75
2013-12-24,250.55
2013-12-26,260.5
2013-12-27,263.4
2013-12-30,267.25
2013-12-31,268.8
2014-01-01,262.5
2014-01-02,249.2
2014-01-03,248.95
2014-01-06,253.1
2014-01-07,246.1
2014-01-08,242.1
2014-01-09,240.55
2014-01-10,239.25
2014-01-13,241.15
2014-01-14,239.5
2014-01-15,240.75
2014-01-16,241.15
2014-01-17,239.45
2014-01-20,238.9
2014-01-21,239.25
2014-01-22,239.85
2014-01-23,238.95
2014-01-24,233.25
2014-01-27,222.45
2014-01-28,221.35
2014-01-29,221.25
2014-01-30,219.4
2014-01-31,225.6
2014-02-03,223.15
2014-02-04,226.25
2014-02-05,227.95
2014-02-06,240.9
2014-02-07,245.0
2014-02-10,246.4
2014-02-11,245.65
2014-02-12,239.0
2014-02-13,234.25
2014-02-14,237.35
2014-02-17,237.2
2014-02-18,236.35
2014-02-19,238.4
2014-02-20,234.7
2014-02-21,236.4
2014-02-24,234.05
2014-02-25,234.2
2014-02-26,235.55
2014-02-28,235.25
2014-03-03,235.65
2014-03-04,237.0
2014-03-05,239.05
2014-03-06,238.95
2014-03-07,236.3
2014-03-10,238.4
2014-03-11,235.85
2014-03-12,233.65
2014-03-13,231.4
2014-03-14,228.95
2014-03-18,226.1
2014-03-19,228.95
2014-03-20,226.55
2014-03-21,227.55
2014-03-22,224.35
2014-03-24,212.55
2014-03-25,218.7
2014-03-26,218.35
2014-03-27,215.5
2014-03-28,218.2
2014-03-31,220.15
2014-04-01,225.2
2014-04-02,231.2
2014-04-03,257.0
2014-04-04,263.25
2014-04-07,258.9
2014-04-09,255.35
2014-04-10,247.65
2014-04-11,249.5
2014-04-15,254.05
2014-04-16,247.1
2014-04-17,247.75
2014-04-21,260.8
2014-04-22,276.1
2014-04-23,273.7
2014-04-25,277.2
2014-04-28,278.05
2014-04-29,282.7
2014-04-30,277.55
2014-05-02,278.05
2014-05-05,275.05
2014-05-06,275.2
2014-05-07,275.95
2014-05-08,277.45
2014-05-09,280.7
2014-05-12,281.05
2014-05-13,283.05
2014-05-14,280.25
2014-05-15,276.25
2014-05-16,275.95
2014-05-19,274.1
2014-05-20,285.35
2014-05-21,304.2
2014-05-22,310.95
2014-05-23,306.05
2014-05-26,299.95
2014-05-27,294.6
2014-05-28,319.5
2014-05-29,306.85
2014-05-30,302.7
2014-06-02,306.8
2014-06-03,310.15
2014-06-04,320.65
2014-06-05,332.25
2014-06-06,343.35
2014-06-09,365.85
2014-06-10,371.95
2014-06-11,380.5
2014-06-12,389.55
2014-06-13,375.0
2014-06-16,375.3
2014-06-17,392.95
2014-06-18,405.75
2014-06-19,397.8
2014-06-20,393.65
2014-06-23,393.85
2014-06-24,405.65
2014-06-25,416.75
2014-06-26,430.65
2014-06-27,422.4
2014-06-30,424.4
2014-07-01,422.7
2014-07-02,427.5
2014-07-03,423.85
2014-07-04,425.4
2014-07-07,416.85
2014-07-08,412.7
2014-07-09,396.3
2014-07-10,403.7
2014-07-11,384.1
2014-07-14,375.9
2014-07-15,386.55
2014-07-16,405.65
2014-07-17,407.5
2014-07-18,404.9
2014-07-21,434.95
2014-07-22,447.6
2014-07-23,458.1
2014-07-24,459.8
2014-07-25,450.05
2014-07-28,453.25
2014-07-30,444.65
2014-07-31,445.0
2014-08-01,438.0
2014-08-04,437.15
2014-08-05,432.2
2014-08-06,438.85
2014-08-07,440.75
2014-08-08,436.25
2014-08-11,443.65
2014-08-12,448.55
2014-08-13,457.5
2014-08-14,506.55
2014-08-18,528.65
2014-08-19,543.35
2014-08-20,575.3
2014-08-21,596.5
2014-08-22,591.9
2014-08-25,584.75
2014-08-26,571.55
2014-08-27,585.0
2014-08-28,612.1
2014-09-01,649.8
2014-09-02,628.65
2014-09-03,612.0
2014-09-04,622.7
2014-09-05,625.8
2014-09-08,658.65
2014-09-09,748.1
2014-09-10,760.45
2014-09-11,771.35
2014-09-12,779.55
2014-09-15,769.3
2014-09-16,715.6
2014-09-17,713.7
2014-09-18,737.65
2014-09-19,773.7
2014-09-22,762.95
2014-09-23,727.8
2014-09-24,710.95
2014-09-25,717.6
2014-09-26,724.15
2014-09-29,739.05
2014-09-30,725.6
2014-10-01,719.7
2014-10-07,729.8
2014-10-08,719.1
2014-10-09,722.7
2014-10-10,712.45
2014-10-13,702.4
2014-10-14,701.85
2014-10-16,669.1
2014-10-17,768.6
2014-10-20,790.75
2014-10-21,775.95
2014-10-22,791.25
2014-10-23,800.8
2014-10-27,792.55
2014-10-28,793.8
2014-10-29,776.65
2014-10-30,844.65
2014-10-31,838.95
2014-11-03,820.4
2014-11-05,832.95
2014-11-07,826.7
2014-11-10,822.9
2014-11-11,825.25
2014-11-12,817.65
2014-11-13,809.85
2014-11-14,861.6
2014-11-17,844.6
2014-11-18,853.95
2014-11-19,851.2
2014-11-20,869.0
2014-11-21,850.2
2014-11-24,856.8
2014-11-25,831.55
2014-11-26,833.5
2014-11-27,837.8
2014-11-28,835.55
2014-12-01,837.9
2014-12-02,846.2
2014-12-03,854.1
2014-12-04,864.6
2014-12-05,888.0
2014-12-08,878.5
2014-12-09,857.0
2014-12-10,898.75
2014-12-11,889.4
2014-12-12,892.05
2014-12-15,879.2
2014-12-16,853.4
2014-12-17,831.2
2014-12-18,880.8
2014-12-19,878.8
2014-12-22,871.45
2014-12-23,862.45
2014-12-24,863.45
2014-12-26,864.25
2014-12-29,879.75
2014-12-30,878.5
2014-12-31,882.9
2015-01-01,889.3
2015-01-02,893.7
2015-01-05,889.55
2015-01-06,853.75
2015-01-07,862.95
2015-01-08,860.55
2015-01-09,866.0
2015-01-12,866.2
2015-01-13,883.85
2015-01-14,886.0
2015-01-15,890.5
2015-01-16,886.25
2015-01-19,900.0
2015-01-20,893.95
2015-01-21,892.65
2015-01-22,871.05
2015-01-23,863.95
2015-01-27,857.25
2015-01-28,839.5
2015-01-29,844.95
2015-01-30,830.95
2015-02-02,846.1
2015-02-03,847.4
2015-02-04,840.55
2015-02-05,833.7
2015-02-06,819.3
2015-02-09,783.85
2015-02-10,787.8
2015-02-11,811.2
2015-02-12,778.6
2015-02-13,774.5
2015-02-16,773.25
2015-02-18,779.25
2015-02-19,778.6
2015-02-20,764.35
2015-02-23,747.05
2015-02-24,737.85
2015-02-25,739.35
2015-02-26,733.3
2015-02-27,738.65
2015-02-28,735.1
2015-03-02,734.1
2015-03-03,757.3
2015-03-04,748.0
2015-03-05,740.9
2015-03-09,729.5
2015-03-10,731.4
2015-03-11,744.5
2015-03-12,750.25
2015-03-13,734.6
2015-03-16,719.1
2015-03-17,742.55
2015-03-18,748.7
2015-03-19,746.25
2015-03-20,731.05
2015-03-23,713.15
2015-03-24,694.9
2015-03-25,677.2
2015-03-26,673.3
2015-03-27,652.65
2015-03-30,715.5
2015-03-31,687.55
2015-04-01,701.15
2015-04-06,732.45
2015-04-07,832.6
2015-04-08,844.15
2015-04-09,918.25
2015-04-10,909.85
2015-04-13,897.2
2015-04-15,859.45
2015-04-16,566.7
2015-04-17,553.1
2015-04-20,509.75
2015-04-21,500.4
2015-04-22,496.65
2015-04-23,553.5
2015-04-24,513.4
2015-04-27,498.9
2015-04-28,515.1
2015-04-29,515.35
2015-04-30,522.1
2015-05-04,533.3
2015-05-05,525.35
2015-05-06,507.3
2015-05-07,502.85
2015-05-08,510.1
2015-05-11,506.55
2015-05-12,492.45
2015-05-13,489.35
2015-05-14,488.15
2015-05-15,486.25
2015-05-18,492.2
2015-05-19,491.75
2015-05-20,496.0
2015-05-21,494.65
2015-05-22,490.4
2015-05-25,493.85
2015-05-26,539.95
2015-05-27,524.2
2015-05-28,523.55
2015-05-29,532.6
2015-06-01,514.75
2015-06-02,510.85
2015-06-03,508.5
2015-06-04,506.85
2015-06-05,502.4
2015-06-08,507.35
2015-06-09,505.7
2015-06-10,513.7
2015-06-11,494.75
2015-06-12,488.45
2015-06-15,509.0
2015-06-16,525.2
2015-06-17,527.95
2015-06-18,541.7
2015-06-19,543.4
2015-06-22,547.9
2015-06-23,568.35
2015-06-24,574.75
2015-06-25,585.45
2015-06-26,580.3
2015-06-29,562.4
2015-06-30,565.75
2015-07-01,576.15
2015-07-02,591.65
2015-07-03,586.6
2015-07-06,576.7
2015-07-07,580.2
2015-07-08,566.15
2015-07-09,559.45
2015-07-10,565.5
2015-07-13,560.1
2015-07-14,560.4
2015-07-15,579.0
2015-07-16,577.8
2015-07-17,568.75
2015-07-20,567.1
2015-07-21,552.85
2015-07-22,547.1
2015-07-23,540.0
2015-07-24,528.55
2015-07-27,521.05
2015-07-28,526.6
2015-07-29,531.35
2015-07-30,535.15
2015-07-31,542.25
2015-08-03,536.2
2015-08-04,533.65
2015-08-05,537.15
2015-08-06,549.1
2015-08-07,537.7
2015-08-10,548.95
2015-08-11,541.3
2015-08-12,527.0
2015-08-13,521.85
2015-08-14,524.3
2015-08-17,516.5
2015-08-18,516.8
2015-08-19,506.9
2015-08-20,475.75
2015-08-21,441.7
2015-08-24,384.7
2015-08-25,437.05
2015-08-26,469.45
2015-08-27,456.25
2015-08-28,440.6
2015-08-31,442.9
2015-09-01,426.8
2015-09-02,419.65
2015-09-03,422.1
2015-09-04,409.05
2015-09-07,403.75
2015-09-08,408.6
2015-09-09,411.55
2015-09-10,407.65
2015-09-11,410.65
2015-09-14,408.35
2015-09-15,400.25
2015-09-16,400.75
2015-09-18,404.7
2015-09-21,422.7
2015-09-22,410.3
2015-09-23,408.45
2015-09-24,408.5
2015-09-28,400.95
2015-09-29,399.0
2015-09-30,402.9
2015-10-01,399.5
2015-10-05,408.35
2015-10-06,398.6
2015-10-07,394.45
2015-10-08,405.2
2015-10-09,416.15
2015-10-12,418.9
2015-10-13,428.85
2015-10-14,430.5
2015-10-15,428.45
2015-10-16,423.7
2015-10-19,419.8
2015-10-20,410.15
2015-10-21,405.75
2015-10-23,406.3
2015-10-26,393.55
2015-10-27,402.55
2015-10-28,388.05
2015-10-29,388.8
2015-10-30,386.85
2015-11-02,377.55
2015-11-03,374.6
2015-11-04,370.6
2015-11-05,360.1
2015-11-06,368.95
2015-11-09,363.0
2015-11-10,364.45
2015-11-11,365.85
2015-11-13,354.6
2015-11-16,354.5
2015-11-17,370.2
2015-11-18,360.95
2015-11-19,371.15
2015-11-20,378.7
2015-11-23,383.95
2015-11-24,385.25
2015-11-26,389.4
2015-11-27,396.15
2015-11-30,399.7
2015-12-01,400.3
2015-12-02,401.85
2015-12-03,398.9
2015-12-04,401.1
2015-12-07,409.65
2015-12-08,411.35
2015-12-09,403.45
2015-12-10,398.85
2015-12-11,397.45
2015-12-14,395.2
2015-12-15,395.1
2015-12-16,399.55
2015-12-17,402.35
2015-12-18,407.4
2015-12-21,418.55
2015-12-22,419.6
2015-12-23,430.1
2015-12-24,425.75
2015-12-28,413.25
2015-12-29,415.35
2015-12-30,417.95
2015-12-31,398.75
2016-01-01,403.45
2016-01-04,399.15
2016-01-05,402.2
2016-01-06,406.4
2016-01-07,395.15
2016-01-08,397.45
2016-01-11,388.05
2016-01-12,391.55
2016-01-13,380.85
2016-01-14,367.9
2016-01-15,360.3
2016-01-18,334.4
2016-01-19,312.8
2016-01-20,313.3
2016-01-21,314.4
2016-01-22,326.1
2016-01-25,328.75
2016-01-27,325.95
2016-01-28,330.95
2016-01-29,337.25
2016-02-01,347.45
2016-02-02,342.25
2016-02-03,334.3
2016-02-04,335.5
2016-02-05,340.95
2016-02-08,347.75
2016-02-09,344.15
2016-02-10,336.25
2016-02-11,308.4
2016-02-12,298.2
2016-02-15,303.65
2016-02-16,304.65
2016-02-17,306.85
2016-02-18,316.4
2016-02-19,319.3
2016-02-22,334.0
2016-02-23,337.95
2016-02-24,328.65
2016-02-25,330.2
2016-02-26,319.8
2016-02-29,323.05
2016-03-01,332.5
2016-03-02,331.95
2016-03-03,327.7
2016-03-04,332.75
2016-03-08,323.05
2016-03-09,325.4
2016-03-10,320.75
2016-03-11,321.95
2016-03-14,321.3
2016-03-15,315.6
2016-03-16,315.8
2016-03-17,316.7
2016-03-18,315.1
2016-03-21,314.25
2016-03-22,313.1
2016-03-23,311.75
2016-03-28,313.0
2016-03-29,308.8
2016-03-30,311.8
2016-03-31,312.95
2016-04-01,317.35
2016-04-04,328.8
2016-04-05,332.9
2016-04-06,338.65
2016-04-07,344.55
2016-04-08,348.35
2016-04-11,346.35
2016-04-12,399.55
2016-04-13,418.95
2016-04-18,413.85
2016-04-20,409.9
2016-04-21,415.4
2016-04-22,413.1
2016-04-25,441.2
2016-04-26,433.5
2016-04-27,432.1
2016-04-28,417.05
2016-04-29,410.75
2016-05-02,423.3
2016-05-03,424.65
2016-05-04,414.25
2016-05-05,416.65
2016-05-06,416.4
2016-05-09,416.45
2016-05-10,419.2
2016-05-11,417.1
2016-05-12,423.45
2016-05-13,441.05
2016-05-16,450.8
2016-05-17,467.05
2016-05-18,471.95
2016-05-19,463.1
2016-05-20,453.15
2016-05-23,438.25
2016-05-24,430.0
2016-05-25,439.35
2016-05-26,448.5
2016-05-27,443.65
2016-05-30,439.8
2016-05-31,421.1
2016-06-01,422.8
2016-06-02,429.7
2016-06-03,432.3
2016-06-06,442.65
2016-06-07,437.55
2016-06-08,455.1
2016-06-09,455.4
2016-06-10,466.65
2016-06-13,460.5
2016-06-14,465.2
2016-06-15,472.75
2016-06-16,469.4
2016-06-17,461.0
2016-06-20,455.8
2016-06-21,467.05
2016-06-22,464.05
2016-06-23,458.5
2016-06-24,443.4
2016-06-27,451.7
2016-06-28,459.1
2016-06-29,466.35
2016-06-30,482.35
2016-07-01,492.5
2016-07-04,493.7
2016-07-05,481.25
2016-07-07,492.65
2016-07-08,482.5
2016-07-11,487.1
2016-07-12,487.55
2016-07-13,487.65
2016-07-14,484.95
2016-07-15,478.95
2016-07-18,479.3
2016-07-19,470.85
2016-07-20,475.25
2016-07-21,480.35
2016-07-22,476.4
2016-07-25,474.5
2016-07-26,471.7
2016-07-27,474.1
2016-07-28,476.1
2016-07-29,475.95
2016-08-01,475.3
2016-08-02,465.3
2016-08-03,463.9
2016-08-04,463.05
2016-08-05,469.75
2016-08-08,479.75
2016-08-09,467.4
2016-08-10,473.3
2016-08-11,472.45
2016-08-12,477.55
2016-08-16,477.95
2016-08-17,484.3
2016-08-18,478.4
2016-08-19,479.2
2016-08-22,477.2
2016-08-23,475.95
2016-08-24,475.1
2016-08-25,471.05
2016-08-26,466.35
2016-08-29,475.9
2016-08-30,474.95
2016-08-31,479.15
2016-09-01,475.9
2016-09-02,479.15
2016-09-06,482.0
2016-09-07,480.55
2016-09-08,481.15
2016-09-09,477.6
2016-09-12,469.55
2016-09-14,468.75
2016-09-15,463.95
2016-09-16,464.9
2016-09-19,475.45
2016-09-20,473.5
2016-09-21,510.8
2016-09-22,524.8
2016-09-23,512.0
2016-09-26,501.15
2016-09-27,484.0
2016-09-28,488.25
2016-09-29,465.5
2016-09-30,464.8
2016-10-03,492.65
2016-10-04,498.55
2016-10-05,495.2
2016-10-06,488.1
2016-10-07,486.4
2016-10-10,484.45
2016-10-13,481.6
2016-10-14,484.0
2016-10-17,486.5
2016-10-18,490.1
2016-10-19,493.75
2016-10-20,493.05
2016-10-21,483.6
2016-10-24,491.6
2016-10-25,485.75
2016-10-26,481.75
2016-10-27,500.35
2016-10-28,495.8
2016-10-30,499.75
2016-11-01,499.25
2016-11-02,493.25
2016-11-03,493.6
2016-11-04,491.6
2016-11-07,492.6
2016-11-08,516.5
2016-11-09,502.1
2016-11-10,510.65
2016-11-11,495.8
2016-11-15,474.85
2016-11-16,468.95
2016-11-17,470.1
2016-11-18,465.5
2016-11-21,446.5
2016-11-22,447.0
2016-11-23,453.3
2016-11-24,491.95
2016-11-25,485.45
2016-11-28,486.5
2016-11-29,486.65
2016-11-30,493.6
2016-12-01,487.1
2016-12-02,478.9
2016-12-05,492.45
2016-12-06,491.45
2016-12-07,491.5
2016-12-08,483.15
2016-12-09,491.3
2016-12-12,490.15
2016-12-13,494.05
2016-12-14,491.85
2016-12-15,491.65
2016-12-16,492.85
2016-12-19,493.05
2016-12-20,490.05
2016-12-21,490.0
2016-12-22,489.45
2016-12-23,482.3
2016-12-26,475.15
2016-12-27,473.9
2016-12-28,473.9
2016-12-29,478.75
2016-12-30,484.95
2017-01-02,484.6
2017-01-03,508.8
2017-01-04,501.85
2017-01-05,501.05
2017-01-06,514.65
2017-01-09,520.9
2017-01-10,529.6
2017-01-11,548.35
2017-01-12,531.45
2017-01-13,532.4
2017-01-16,534.6
2017-01-17,536.15
2017-01-18,531.65
2017-01-19,530.5
2017-01-20,524.0
2017-01-23,519.75
2017-01-24,529.35
2017-01-25,568.0
2017-01-27,570.2
2017-01-30,570.0
2017-01-31,567.7
2017-02-01,569.3
2017-02-02,567.8
2017-02-03,564.1
2017-02-06,576.15
2017-02-07,577.4
2017-02-08,575.75
2017-02-09,566.0
2017-02-10,566.95
2017-02-13,567.85
2017-02-14,566.75
2017-02-15,561.35
2017-02-16,558.55
2017-02-17,558.6
2017-02-20,554.9
2017-02-21,556.8
2017-02-22,570.55
2017-02-23,574.55
2017-02-27,569.3
2017-02-28,568.0
2017-03-01,565.6
2017-03-02,561.85
2017-03-03,564.05
2017-03-06,557.15
2017-03-07,556.75
2017-03-08,553.9
2017-03-09,553.15
2017-03-10,553.5
2017-03-14,559.7
2017-03-15,556.2
2017-03-16,555.05
2017-03-17,551.8
2017-03-20,554.1
2017-03-21,554.85
2017-03-22,546.85
2017-03-23,540.2
2017-03-24,551.55
2017-03-27,545.4
2017-03-28,539.05
2017-03-29,525.75
2017-03-30,531.0
2017-03-31,530.6
2017-04-03,537.05
2017-04-05,539.85
2017-04-06,543.85
2017-04-07,534.0
2017-04-10,528.0
2017-04-11,535.2
2017-04-12,549.95
2017-04-13,546.65
2017-04-17,564.0
2017-04-18,586.85
2017-04-19,593.55
2017-04-20,609.85
2017-04-21,627.2
2017-04-24,631.75
2017-04-25,612.25
2017-04-26,620.15
2017-04-27,620.55
2017-04-28,620.0
2017-05-02,630.3
2017-05-03,638.9
2017-05-04,626.4
2017-05-05,623.75
2017-05-08,625.4
2017-05-09,634.95
2017-05-10,662.6
2017-05-11,657.15
2017-05-12,679.05
2017-05-15,681.1
2017-05-16,674.45
2017-05-17,679.35
2017-05-18,661.8
2017-05-19,656.75
2017-05-22,633.95
2017-05-23,629.6
2017-05-24,590.8
2017-05-25,598.05
2017-05-26,617.8
2017-05-29,647.65
2017-05-30,642.4
2017-05-31,650.25
2017-06-01,662.2
2017-06-02,686.5
2017-06-05,697.35
2017-06-06,694.9
2017-06-07,707.55
2017-06-08,697.05
2017-06-09,690.9
2017-06-12,677.0
2017-06-13,677.8
2017-06-14,674.05
2017-06-15,669.75
2017-06-16,659.9
2017-06-19,665.05
2017-06-20,677.3
2017-06-21,672.45
2017-06-22,668.7
2017-06-23,663.55
2017-06-27,651.85
2017-06-28,629.65
2017-06-29,640.05
2017-06-30,641.75
2017-07-03,642.8
2017-07-04,628.15
2017-07-05,637.45
2017-07-06,659.55
2017-07-07,662.85
2017-07-10,670.0
2017-07-11,670.05
2017-07-12,671.9
2017-07-13,686.05
2017-07-14,679.6
2017-07-17,702.65
2017-07-18,688.4
2017-07-19,687.75
2017-07-20,701.75
2017-07-21,689.15
2017-07-24,694.3
2017-07-25,686.55
2017-07-26,706.05
2017-07-27,715.2
2017-07-28,703.05
2017-07-31,719.2
2017-08-01,723.8
2017-08-02,714.95
2017-08-03,727.75
2017-08-04,733.4
2017-08-07,761.65
2017-08-08,723.55
2017-08-09,774.6
2017-08-10,738.15
2017-08-11,761.8
2017-08-14,794.75
2017-08-16,786.45
2017-08-17,790.1
2017-08-18,779.7
2017-08-21,769.75
2017-08-22,766.2
2017-08-23,768.25
2017-08-24,765.05
2017-08-28,818.1
2017-08-29,792.35
2017-08-30,844.45
2017-08-31,859.75
2017-09-01,907.1
2017-09-04,877.25
2017-09-05,877.65
2017-09-06,900.4
2017-09-07,930.65
2017-09-08,910.15
2017-09-11,917.65
2017-09-12,915.5
2017-09-13,916.35
2017-09-14,949.85
2017-09-15,931.65
2017-09-18,948.5
2017-09-19,936.05
2017-09-20,935.1
2017-09-21,907.6
2017-09-22,875.65
2017-09-25,887.9
2017-09-26,904.5
2017-09-27,876.85
2017-09-28,882.5
2017-09-29,913.6
2017-10-03,933.95
2017-10-04,932.75
2017-10-05,950.55
2017-10-06,943.4
2017-10-09,905.2
2017-10-10,910.65
2017-10-11,905.85
2017-10-12,889.15
2017-10-13,890.5
2017-10-16,891.05
2017-10-17,877.6
2017-10-18,877.45
2017-10-19,889.45
2017-10-23,897.2
2017-10-24,878.7
2017-10-25,864.2
2017-10-26,866.6
2017-10-27,880.55
2017-10-30,896.0
2017-10-31,889.8
2017-11-01,895.05
2017-11-02,892.75
2017-11-03,873.7
2017-11-06,869.95
2017-11-07,852.5
2017-11-08,854.65
2017-11-09,858.75
2017-11-10,860.5
2017-11-13,858.65
2017-11-14,837.15
2017-11-15,826.7
2017-11-16,857.05
2017-11-17,896.05
2017-11-20,873.65
2017-11-21,844.4
2017-11-22,832.5
2017-11-23,819.1
2017-11-24,830.05
2017-11-27,824.8
2017-11-28,823.8
2017-11-29,825.35
2017-11-30,819.2
2017-12-01,812.65
2017-12-04,793.25
2017-12-05,787.35
2017-12-06,774.25
2017-12-07,786.9
2017-12-08,810.3
2017-12-11,818.2
2017-12-12,799.25
2017-12-13,797.95
2017-12-14,779.65
2017-12-15,768.9
2017-12-18,770.6
2017-12-19,778.4
2017-12-20,783.9
2017-12-21,785.9
2017-12-22,809.1
2017-12-26,818.2
2017-12-27,800.8
2017-12-28,804.0
2017-12-29,807.85
