Date,ROHITFERRO
2015-01-29,7.6
2015-01-30,8.45
2015-02-02,8.95
2015-02-03,8.7
2015-02-04,8.7
2015-02-05,9.15
2015-02-06,8.65
2015-02-09,8.55
2015-02-10,8.05
2015-02-11,8.6
2015-02-12,8.2
2015-02-13,8.3
2015-02-16,8.15
2015-02-18,8.25
2015-02-19,8.35
2015-02-20,8.85
2015-02-23,9.0
2015-02-24,8.65
2015-02-25,8.6
2015-02-26,8.55
2015-02-27,8.7
2015-02-28,8.5
2015-03-02,8.25
2015-03-03,8.0
2015-03-04,7.9
2015-03-05,8.05
2015-03-09,8.0
2015-03-10,7.8
2015-03-11,8.0
2015-03-12,7.95
2015-03-13,7.75
2015-03-16,7.5
2015-03-17,7.15
2015-03-18,7.3
2015-03-19,7.2
2015-03-20,7.1
2015-03-23,7.05
2015-03-24,6.95
2015-03-25,6.7
2015-03-26,6.8
2015-03-27,6.75
2015-03-30,6.85
2015-03-31,6.9
2015-04-01,7.2
2015-04-06,7.75
2015-04-07,7.7
2015-04-08,7.75
2015-04-09,7.8
2015-04-10,7.95
2015-04-13,8.05
2015-04-15,8.15
2015-04-16,8.0
2015-04-17,7.9
2015-04-20,7.6
2015-04-21,7.65
2015-04-22,7.7
2015-04-23,7.8
2015-04-24,7.7
2015-04-27,7.3
2015-04-28,7.5
2015-04-29,7.45
2015-04-30,7.5
2015-05-04,7.65
2015-05-05,7.55
2015-05-06,7.3
2015-05-07,7.15
2015-05-08,7.35
2015-05-11,7.3
2015-05-12,7.2
2015-05-13,7.2
2015-05-14,7.25
2015-05-15,7.0
2015-05-18,6.8
2015-05-19,6.85
2015-05-20,6.9
2015-05-21,6.6
2015-05-22,6.6
2015-05-25,6.45
2015-05-26,6.4
2015-05-27,6.85
2015-05-28,6.85
2015-05-29,6.7
2015-06-01,6.65
2015-06-02,6.45
2015-06-03,6.6
2015-06-04,6.6
2015-06-05,6.35
2015-06-08,6.2
2015-06-09,6.1
2015-06-10,5.85
2015-06-11,5.85
2015-06-12,6.35
2015-06-15,6.25
2015-06-16,5.95
2015-06-17,6.0
2015-06-18,5.95
2015-06-19,6.1
2015-06-22,6.25
2015-06-23,6.3
2015-06-24,6.5
2015-06-25,6.35
2015-06-26,6.4
2015-06-29,6.3
2015-06-30,6.25
2015-07-01,6.9
2015-07-02,6.8
2015-07-03,6.8
2015-07-06,6.9
2015-07-07,7.0
2015-07-08,6.85
2015-07-09,6.9
2015-07-10,6.8
2015-07-13,6.8
2015-07-14,6.8
2015-07-15,6.9
2015-07-16,6.9
2015-07-17,6.8
2015-07-20,6.85
2015-07-21,6.65
2015-07-22,7.1
2015-07-23,6.95
2015-07-24,6.95
2015-07-27,6.75
2015-07-28,6.65
2015-07-29,6.6
2015-07-30,6.5
2015-07-31,6.6
2015-08-03,6.8
2015-08-04,6.65
2015-08-05,6.9
2015-08-06,6.85
2015-08-07,6.95
2015-08-10,7.05
2015-08-11,6.85
2015-08-12,6.75
2015-08-13,6.65
2015-08-14,6.55
2015-08-17,6.55
2015-08-18,6.5
2015-08-19,7.35
2015-08-20,6.95
2015-08-21,6.75
2015-08-24,6.1
2015-08-25,5.8
2015-08-26,5.85
2015-08-27,6.05
2015-08-28,5.9
2015-08-31,5.9
2015-09-01,5.7
2015-09-02,5.85
2015-09-03,5.9
2015-09-04,5.8
2015-09-07,5.65
2015-09-08,5.7
2015-09-09,5.75
2015-09-10,5.8
2015-09-11,5.6
2015-09-14,5.4
2015-09-15,5.55
2015-09-16,5.6
2015-09-18,5.45
2015-09-21,5.55
2015-09-22,5.55
2015-09-23,5.65
2015-09-24,5.55
2015-09-28,5.4
2015-09-29,5.4
2015-09-30,5.5
2015-10-01,5.55
2015-10-05,5.65
2015-10-06,5.7
2015-10-07,5.7
2015-10-08,5.75
2015-10-09,5.95
2015-10-12,5.85
2015-10-13,5.75
2015-10-14,5.7
2015-10-15,5.75
2015-10-16,5.75
2015-10-19,5.6
2015-10-20,5.75
2015-10-21,5.7
2015-10-23,5.75
2015-10-26,5.6
2015-10-27,5.5
2015-10-28,5.55
2015-10-29,5.6
2015-10-30,5.6
2015-11-02,5.6
2015-11-03,5.45
2015-11-04,5.45
2015-11-05,5.45
2015-11-06,5.25
2015-11-09,5.35
2015-11-10,5.25
2015-11-11,5.3
2015-11-13,5.25
2015-11-16,4.9
2015-11-17,4.8
2015-11-18,4.8
2015-11-19,4.7
2015-11-20,4.55
2015-11-23,5.45
2015-11-24,5.2
2015-11-26,5.5
2015-11-27,5.55
2015-11-30,5.25
2015-12-01,5.35
2015-12-02,5.25
2015-12-03,5.45
2015-12-04,5.75
2015-12-07,5.5
2015-12-08,5.5
2015-12-09,5.2
2015-12-10,5.2
2015-12-11,5.2
2015-12-14,5.2
2015-12-15,5.2
2015-12-16,5.25
2015-12-17,5.3
2015-12-18,5.2
2015-12-21,5.55
2015-12-22,5.5
2015-12-23,5.6
2015-12-24,5.6
2015-12-28,6.7
2015-12-29,6.85
2015-12-30,6.55
2015-12-31,7.6
2016-01-01,7.5
2016-01-04,7.45
2016-01-05,7.5
2016-01-06,7.75
2016-01-07,7.3
2016-01-08,7.55
2016-01-11,7.65
2016-01-12,7.45
2016-01-13,6.8
2016-01-14,6.65
2016-01-15,6.05
2016-01-18,5.6
2016-01-19,5.7
2016-01-20,5.4
2016-01-21,5.35
2016-01-22,5.9
2016-01-25,5.95
2016-01-27,5.8
2016-01-28,6.05
2016-01-29,6.15
2016-02-01,6.6
2016-02-02,6.05
2016-02-03,5.8
2016-02-04,5.55
2016-02-05,5.45
2016-02-08,5.7
2016-02-09,6.0
2016-02-10,5.8
2016-02-11,5.25
2016-02-12,5.1
2016-02-15,4.8
2016-02-16,3.85
2016-02-17,4.2
2016-02-18,4.05
2016-02-19,3.9
2016-02-22,4.05
2016-02-23,4.05
2016-02-24,4.0
2016-02-25,4.0
2016-02-26,4.0
2016-02-29,3.9
2016-03-01,4.1
2016-03-02,4.25
2016-03-03,4.45
2016-03-04,4.75
2016-03-08,4.95
2016-03-09,4.85
2016-03-10,4.85
2016-03-11,4.95
2016-03-14,4.75
2016-03-15,4.7
2016-03-16,4.65
2016-03-17,5.1
2016-03-18,5.0
2016-03-21,4.95
2016-03-22,4.9
2016-03-23,4.95
2016-03-28,4.7
2016-03-29,4.6
2016-03-30,4.55
2016-03-31,4.4
2016-04-01,4.85
2016-04-04,4.9
2016-04-05,4.75
2016-04-06,4.6
2016-04-07,4.6
2016-04-08,4.6
2016-04-11,4.65
2016-04-12,4.6
2016-04-13,4.7
2016-04-18,4.7
2016-04-20,4.7
2016-04-21,4.75
2016-04-22,4.85
2016-04-25,4.7
2016-04-26,4.75
2016-04-27,4.7
2016-04-28,4.85
2016-04-29,4.6
2016-05-02,4.6
2016-05-03,4.65
2016-05-04,4.5
2016-05-05,4.4
2016-05-06,4.45
2016-05-09,4.25
2016-05-10,4.25
2016-05-11,4.3
2016-05-12,4.2
2016-05-13,4.45
2016-05-16,4.4
2016-05-17,4.3
2016-05-18,4.3
2016-05-19,4.3
2016-05-20,4.25
2016-05-23,4.3
2016-05-24,4.0
2016-05-25,4.05
2016-05-26,4.25
2016-05-27,4.1
2016-05-30,4.1
2016-05-31,3.9
2016-06-01,3.6
2016-06-02,3.55
2016-06-03,3.7
2016-06-06,3.6
2016-06-07,3.7
2016-06-08,3.8
2016-06-09,3.85
2016-06-10,3.85
2016-06-13,3.9
2016-06-14,3.95
2016-06-15,4.0
2016-06-16,3.9
2016-06-17,3.9
2016-06-20,3.95
2016-06-21,3.95
2016-06-22,4.2
2016-06-23,4.05
2016-06-24,3.95
2016-06-27,3.95
2016-06-28,3.8
2016-06-29,4.0
2016-06-30,4.8
2016-07-01,5.2
2016-07-04,4.7
2016-07-05,4.75
2016-07-07,5.4
2016-07-08,5.1
2016-07-11,5.3
2016-07-12,5.5
2016-07-13,5.2
2016-07-14,5.25
2016-07-15,5.1
2016-07-18,5.0
2016-07-19,5.1
2016-07-20,5.15
2016-07-21,5.15
2016-07-22,5.05
2016-07-25,5.05
2016-07-26,4.95
2016-07-27,4.95
2016-07-28,5.0
2016-07-29,4.95
2016-08-01,4.7
2016-08-02,4.75
2016-08-03,4.7
2016-08-04,4.65
2016-08-05,4.65
2016-08-08,4.65
2016-08-09,4.5
2016-08-10,4.5
2016-08-11,4.35
2016-08-12,4.45
2016-08-16,4.3
2016-08-17,4.4
2016-08-18,4.4
2016-08-19,4.55
2016-08-22,4.5
2016-08-23,4.5
2016-08-24,4.5
2016-08-25,4.45
2016-08-26,4.45
2016-08-29,4.45
2016-08-30,4.6
2016-08-31,4.45
2016-09-01,4.3
2016-09-02,4.3
2016-09-06,4.4
2016-09-07,4.6
2016-09-08,4.55
2016-09-09,4.45
2016-09-12,4.65
2016-09-14,4.6
2016-09-15,4.5
2016-09-16,4.5
2016-09-19,4.55
2016-09-20,4.4
2016-09-21,4.35
2016-09-22,4.3
2016-09-23,4.4
2016-09-26,4.4
2016-09-27,4.5
2016-09-28,4.9
2016-09-29,4.6
2016-09-30,4.9
2016-10-03,5.1
2016-10-04,5.15
2016-10-05,4.95
2016-10-06,5.05
2016-10-07,4.75
2016-10-10,4.85
2016-10-13,4.8
2016-10-14,4.55
2016-10-17,4.5
2016-10-18,4.55
2016-10-19,4.95
2016-10-20,5.9
2016-10-21,5.95
2016-10-24,6.4
2016-10-25,6.0
2016-10-26,6.3
2016-10-27,6.25
2016-10-28,6.15
2016-10-30,6.25
2016-11-01,6.1
2016-11-02,5.75
2016-11-03,5.7
2016-11-04,5.15
2016-11-07,5.65
2016-11-08,5.65
2016-11-09,5.35
2016-11-10,5.65
2016-11-11,5.25
2016-11-15,4.9
2016-11-16,4.9
2016-11-17,4.5
2016-11-18,4.55
2016-11-21,4.35
2016-11-22,4.25
2016-11-23,4.45
2016-11-24,4.55
2016-11-25,4.7
2016-11-28,4.8
2016-11-29,4.85
2016-11-30,4.85
2016-12-01,4.75
2016-12-02,4.75
2016-12-05,4.75
2016-12-06,4.75
2016-12-07,4.85
2016-12-08,4.65
2016-12-09,4.45
2016-12-12,4.65
2016-12-13,4.5
2016-12-14,4.5
2016-12-15,4.55
2016-12-16,4.55
2016-12-19,4.75
2016-12-20,4.95
2016-12-21,5.15
2016-12-22,5.4
2016-12-23,5.65
2016-12-26,5.85
2016-12-27,5.6
2016-12-28,5.35
2016-12-29,5.1
2016-12-30,5.2
2017-01-02,5.45
2017-01-03,5.7
2017-01-04,5.95
2017-01-05,6.2
2017-01-06,6.5
2017-01-09,6.8
2017-01-10,7.1
2017-01-11,7.45
2017-01-12,7.25
2017-01-13,7.6
2017-01-16,7.95
2017-01-17,8.3
2017-01-18,8.7
2017-03-07,5.95
2017-03-08,6.2
2017-03-09,6.05
2017-03-10,6.0
2017-03-14,6.0
2017-03-15,6.1
2017-03-16,6.4
2017-03-17,6.1
2017-03-20,6.1
2017-03-21,5.9
2017-03-22,5.65
2017-03-23,5.5
2017-03-24,5.35
2017-03-27,5.1
2017-03-28,5.1
2017-03-29,5.0
2017-03-30,5.25
2017-03-31,5.5
2017-04-03,5.75
2017-04-05,6.0
2017-04-06,6.3
2017-04-07,6.6
2017-04-10,6.9
2017-04-11,7.2
2017-04-12,7.55
2017-04-13,7.2
2017-04-17,6.85
2017-04-18,6.55
2017-04-19,6.25
2017-04-20,6.5
2017-04-21,6.7
2017-04-24,6.5
2017-04-25,6.45
2017-04-26,6.4
2017-04-27,6.2
2017-04-28,6.05
2017-05-02,6.05
2017-05-03,5.95
2017-05-04,6.2
2017-05-05,6.15
2017-05-08,6.1
2017-05-09,6.05
2017-05-10,5.95
2017-05-11,5.85
2017-05-12,5.6
2017-05-15,5.85
2017-05-16,6.1
2017-05-17,6.35
2017-05-18,6.05
2017-05-19,5.85
2017-05-22,5.7
2017-05-23,5.5
2017-05-24,5.4
2017-05-25,5.45
2017-05-26,5.6
2017-05-29,5.35
2017-05-30,5.15
2017-05-31,5.0
2017-06-01,4.85
2017-06-02,4.75
2017-06-05,4.75
2017-06-06,4.95
2017-06-07,5.0
2017-06-08,4.85
2017-06-09,5.05
2017-06-12,4.95
2017-06-13,5.05
2017-06-14,5.2
2017-06-15,5.0
2017-06-16,5.0
2017-06-19,5.1
2017-06-20,5.0
2017-06-21,5.05
2017-06-22,5.0
2017-06-23,5.1
2017-06-27,4.95
2017-06-28,5.05
2017-06-29,5.0
2017-06-30,5.05
2017-07-03,4.8
2017-07-04,4.65
2017-07-05,4.75
2017-07-06,4.9
2017-07-07,4.85
2017-07-10,4.8
2017-07-11,4.95
2017-07-12,4.95
2017-07-13,4.8
2017-07-14,4.95
2017-07-17,4.75
2017-07-18,4.85
2017-07-19,4.8
2017-07-20,4.7
2017-07-21,4.7
2017-07-24,4.7
2017-07-25,4.75
2017-07-26,4.9
2017-07-27,5.1
2017-07-28,5.35
2017-07-31,5.2
2017-08-01,5.05
2017-08-02,4.95
2017-08-03,5.15
2017-08-04,4.9
2017-08-07,4.9
