Date,MAGMA
2014-06-19,91.55
2014-06-20,91.3
2014-06-23,90.5
2014-06-24,93.0
2014-06-25,103.15
2014-06-26,100.0
2014-06-27,98.05
2014-06-30,101.05
2014-07-01,104.5
2014-07-02,110.4
2014-07-03,106.5
2014-07-04,108.1
2014-07-07,106.2
2014-07-08,99.85
2014-07-09,95.35
2014-07-10,98.45
2014-07-11,92.4
2014-07-14,96.65
2014-07-15,96.95
2014-07-16,98.3
2014-07-17,100.15
2014-07-18,101.6
2014-07-21,101.85
2014-07-22,103.2
2014-07-23,99.25
2014-07-24,102.95
2014-07-25,98.3
2014-07-28,97.8
2014-07-30,100.2
2014-07-31,98.85
2014-08-01,94.6
2014-08-04,97.8
2014-08-05,97.5
2014-08-06,98.4
2014-08-07,98.45
2014-08-08,97.25
2014-08-11,97.85
2014-08-12,99.05
2014-08-13,102.1
2014-08-14,102.6
2014-08-18,106.9
2014-08-19,108.35
2014-08-20,121.15
2014-08-21,115.7
2014-08-22,117.0
2014-08-25,114.35
2014-08-26,112.1
2014-08-27,117.55
2014-08-28,114.6
2014-09-01,127.5
2014-09-02,124.5
2014-09-03,120.7
2014-09-04,119.55
2014-09-05,119.15
2014-09-08,121.6
2014-09-09,130.2
2014-09-10,130.05
2014-09-11,128.6
2014-09-12,128.95
2014-09-15,131.9
2014-09-16,122.7
2014-09-17,121.8
2014-09-18,128.25
2014-09-19,129.5
2014-09-22,126.5
2014-09-23,122.0
2014-09-24,117.4
2014-09-25,114.4
2014-09-26,119.25
2014-09-29,118.8
2014-09-30,118.85
2014-10-01,121.65
2014-10-07,120.6
2014-10-08,120.45
2014-10-09,121.35
2014-10-10,122.0
2014-10-13,119.5
2014-10-14,117.55
2014-10-16,111.7
2014-10-17,114.9
2014-10-20,117.0
2014-10-21,119.85
2014-10-22,119.6
2014-10-23,119.85
2014-10-27,115.9
2014-10-28,115.95
2014-10-29,117.4
2014-10-30,118.5
2014-10-31,119.9
2014-11-03,123.25
2014-11-05,121.95
2014-11-07,119.7
2014-11-10,113.9
2014-11-11,113.95
2014-11-12,112.8
2014-11-13,111.95
2014-11-14,108.75
2014-11-17,107.3
2014-11-18,111.9
2014-11-19,116.05
2014-11-20,116.3
2014-11-21,114.7
2014-11-24,114.0
2014-11-25,109.75
2014-11-26,107.2
2014-11-27,106.1
2014-11-28,107.55
2014-12-01,110.45
2014-12-02,109.95
2014-12-03,109.65
2014-12-04,107.4
2014-12-05,108.5
2014-12-08,107.4
2014-12-09,104.8
2014-12-10,105.65
2014-12-11,105.05
2014-12-12,104.25
2014-12-15,102.7
2014-12-16,97.1
2014-12-17,97.2
2014-12-18,96.8
2014-12-19,100.75
2014-12-22,98.45
2014-12-23,97.7
2014-12-24,100.1
2014-12-26,101.4
2014-12-29,100.7
2014-12-30,102.05
2014-12-31,103.6
2015-01-01,107.25
2015-01-02,104.75
2015-01-05,111.3
2015-01-06,105.6
2015-01-07,107.8
2015-01-08,106.8
2015-01-09,107.45
2015-01-12,106.7
2015-01-13,106.3
2015-01-14,108.4
2015-01-15,111.1
2015-01-16,109.35
2015-01-19,109.9
2015-01-20,109.55
2015-01-21,109.1
2015-01-22,111.2
2015-01-23,109.05
2015-01-27,108.8
2015-01-28,107.85
2015-01-29,105.0
2015-01-30,104.35
2015-02-02,98.75
2015-02-03,98.1
2015-02-04,96.1
2015-02-05,97.6
2015-02-06,95.8
2015-02-09,99.15
2015-02-10,99.65
2015-02-11,99.6
2015-02-12,99.0
2015-02-13,99.85
2015-02-16,99.9
2015-02-18,99.25
2015-02-19,99.35
2015-02-20,98.45
2015-02-23,98.25
2015-02-24,97.15
2015-02-25,98.0
2015-02-26,97.05
2015-02-27,95.35
2015-02-28,94.6
2015-03-02,94.8
2015-03-03,97.95
2015-03-04,98.2
2015-03-05,99.35
2015-03-09,99.75
2015-03-10,99.15
2015-03-11,99.75
2015-03-12,98.2
2015-03-13,96.9
2015-03-16,92.1
2015-03-17,93.9
2015-03-18,93.95
2015-03-19,94.3
2015-03-20,93.55
2015-03-23,91.45
2015-03-24,91.8
2015-03-25,89.7
2015-03-26,86.95
2015-03-27,83.4
2015-03-30,93.4
2015-03-31,94.9
2015-04-01,97.7
2015-04-06,99.6
2015-04-07,97.95
2015-04-08,100.15
2015-04-09,99.4
2015-04-10,101.85
2015-04-13,105.1
2015-04-15,104.6
2015-04-16,100.85
2015-04-17,98.95
2015-04-20,96.95
2015-04-21,98.95
2015-04-22,98.1
2015-04-23,96.5
2015-04-24,93.25
2015-04-27,95.55
2015-04-28,92.95
2015-04-29,91.7
2015-04-30,91.45
2015-05-04,95.1
2015-05-05,92.75
2015-05-06,90.75
2015-05-07,89.35
2015-05-08,92.4
2015-05-11,93.3
2015-05-12,91.25
2015-05-13,91.6
2015-05-14,91.5
2015-05-15,94.1
2015-05-18,98.3
2015-05-19,100.75
2015-05-20,98.05
2015-05-21,98.3
2015-05-22,102.3
2015-05-25,100.85
2015-05-26,98.85
2015-05-27,101.55
2015-05-28,103.55
2015-05-29,100.45
2015-06-01,99.25
2015-06-02,96.5
2015-06-03,93.6
2015-06-04,92.15
2015-06-05,92.5
2015-06-08,90.15
2015-06-09,86.9
2015-06-10,89.2
2015-06-11,87.35
2015-06-12,89.3
2015-06-15,87.3
2015-06-16,85.75
2015-06-17,84.75
2015-06-18,85.25
2015-06-19,87.3
2015-06-22,89.55
2015-06-23,87.95
2015-06-24,87.2
2015-06-25,88.5
2015-06-26,88.8
2015-06-29,86.65
2015-06-30,90.35
2015-07-01,88.6
2015-07-02,89.25
2015-07-03,89.4
2015-07-06,90.0
2015-07-07,94.35
2015-07-08,92.05
2015-07-09,90.5
2015-07-10,89.7
2015-07-13,90.2
2015-07-14,88.85
2015-07-15,91.3
2015-07-16,91.6
2015-07-17,89.75
2015-07-20,89.55
2015-07-21,88.55
2015-07-22,89.95
2015-07-23,89.95
2015-07-24,88.5
2015-07-27,89.1
2015-07-28,88.15
2015-07-29,89.15
2015-07-30,87.7
2015-07-31,90.75
2015-08-03,93.0
2015-08-04,103.8
2015-08-05,101.0
2015-08-06,102.65
2015-08-07,102.05
2015-08-10,99.45
2015-08-11,96.2
2015-08-12,91.55
2015-08-13,92.05
2015-08-14,92.0
2015-08-17,94.75
2015-08-18,94.35
2015-08-19,91.9
2015-08-20,88.8
2015-08-21,88.65
2015-08-24,80.25
2015-08-25,83.05
2015-08-26,82.1
2015-08-27,83.55
2015-08-28,86.05
2015-08-31,86.85
2015-09-01,85.0
2015-09-02,85.0
2015-09-03,85.05
2015-09-04,86.2
2015-09-07,85.0
2015-09-08,86.1
2015-09-09,87.15
2015-09-10,86.55
2015-09-11,87.7
2015-09-14,83.7
2015-09-15,85.65
2015-09-16,85.4
2015-09-18,85.9
2015-09-21,84.9
2015-09-22,85.0
2015-09-23,84.8
2015-09-24,85.15
2015-09-28,85.05
2015-09-29,85.0
2015-09-30,86.1
2015-10-01,86.9
2015-10-05,92.9
2015-10-06,90.95
2015-10-07,91.05
2015-10-08,91.45
2015-10-09,90.35
2015-10-12,89.35
2015-10-13,90.25
2015-10-14,90.4
2015-10-15,90.0
2015-10-16,89.15
2015-10-19,89.7
2015-10-20,90.7
2015-10-21,91.6
2015-10-23,90.6
2015-10-26,89.8
2015-10-27,89.9
2015-10-28,89.6
2015-10-29,89.75
2015-10-30,89.8
2015-11-02,91.4
2015-11-03,91.75
2015-11-04,89.8
2015-11-05,90.55
2015-11-06,90.05
2015-11-09,90.2
2015-11-10,89.8
2015-11-11,90.9
2015-11-13,90.05
2015-11-16,93.45
2015-11-17,90.95
2015-11-18,93.0
2015-11-19,90.95
2015-11-20,90.25
2015-11-23,89.95
2015-11-24,90.95
2015-11-26,94.65
2015-11-27,94.65
2015-11-30,95.55
2015-12-01,95.5
2015-12-02,99.25
2015-12-03,99.15
2015-12-04,94.6
2015-12-07,95.7
2015-12-08,95.0
2015-12-09,95.0
2015-12-10,94.85
2015-12-11,95.0
2015-12-14,95.0
2015-12-15,95.05
2015-12-16,94.65
2015-12-17,94.95
2015-12-18,94.8
2015-12-21,95.1
2015-12-22,100.7
2015-12-23,99.85
2015-12-24,97.45
2015-12-28,98.85
2015-12-29,94.65
2015-12-30,92.35
2015-12-31,91.65
2016-01-01,91.85
2016-01-04,90.7
2016-01-05,89.75
2016-01-06,88.9
2016-01-07,83.9
2016-01-08,85.3
2016-01-11,82.45
2016-01-12,84.15
2016-01-13,79.95
2016-01-14,79.9
2016-01-15,69.95
2016-01-18,73.15
2016-01-19,76.1
2016-01-20,73.7
2016-01-21,74.25
2016-01-22,80.25
2016-01-25,79.35
2016-01-27,78.15
2016-01-28,77.5
2016-01-29,74.35
2016-02-01,74.45
2016-02-02,73.2
2016-02-03,70.7
2016-02-04,71.9
2016-02-05,78.35
2016-02-08,79.2
2016-02-09,76.8
2016-02-10,76.6
2016-02-11,72.75
2016-02-12,75.5
2016-02-15,80.4
2016-02-16,78.6
2016-02-17,84.35
2016-02-18,85.15
2016-02-19,89.0
2016-02-22,89.4
2016-02-23,86.75
2016-02-24,82.15
2016-02-25,83.35
2016-02-26,82.3
2016-02-29,85.4
2016-03-01,89.55
2016-03-02,86.4
2016-03-03,91.05
2016-03-04,87.45
2016-03-08,85.45
2016-03-09,84.85
2016-03-10,83.5
2016-03-11,82.95
2016-03-14,83.35
2016-03-15,80.4
2016-03-16,77.45
2016-03-17,77.9
2016-03-18,78.85
2016-03-21,78.3
2016-03-22,77.3
2016-03-23,77.3
2016-03-28,75.55
2016-03-29,74.65
2016-03-30,74.95
2016-03-31,74.8
2016-04-01,77.95
2016-04-04,77.1
2016-04-05,77.35
2016-04-06,79.5
2016-04-07,78.15
2016-04-08,79.55
2016-04-11,80.55
2016-04-12,84.1
2016-04-13,88.7
2016-04-18,90.25
2016-04-20,88.75
2016-04-21,89.4
2016-04-22,89.15
2016-04-25,91.3
2016-04-26,91.35
2016-04-27,92.85
2016-04-28,90.0
2016-04-29,91.1
2016-05-02,96.3
2016-05-03,97.4
2016-05-04,93.6
2016-05-05,92.5
2016-05-06,92.95
2016-05-09,92.9
2016-05-10,92.35
2016-05-11,90.9
2016-05-12,90.55
2016-05-13,89.35
2016-05-16,91.8
2016-05-17,91.1
2016-05-18,92.55
2016-05-19,91.55
2016-05-20,88.95
2016-05-23,87.55
2016-05-24,88.4
2016-05-25,89.65
2016-05-26,92.15
2016-05-27,91.85
2016-05-30,91.85
2016-05-31,90.55
2016-06-01,91.1
2016-06-02,93.0
2016-06-03,92.75
2016-06-06,93.4
2016-06-07,93.05
2016-06-08,98.05
2016-06-09,99.9
2016-06-10,97.45
2016-06-13,97.5
2016-06-14,99.8
2016-06-15,106.65
2016-06-16,103.7
2016-06-17,103.6
2016-06-20,110.05
2016-06-21,106.9
2016-06-22,107.4
2016-06-23,103.85
2016-06-24,102.4
2016-06-27,105.15
2016-06-28,104.75
2016-06-29,107.8
2016-06-30,108.95
2016-07-01,113.9
2016-07-04,112.55
2016-07-05,109.05
2016-07-07,108.4
2016-07-08,105.35
2016-07-11,107.3
2016-07-12,106.1
2016-07-13,102.3
2016-07-14,107.9
2016-07-15,104.65
2016-07-18,102.6
2016-07-19,103.2
2016-07-20,102.8
2016-07-21,103.7
2016-07-22,106.5
2016-07-25,105.8
2016-07-26,103.85
2016-07-27,102.6
2016-07-28,105.5
2016-07-29,106.55
2016-08-01,112.05
2016-08-02,108.2
2016-08-03,105.9
2016-08-04,105.8
2016-08-05,107.15
2016-08-08,108.95
2016-08-09,108.25
2016-08-10,107.4
2016-08-11,106.3
2016-08-12,108.0
2016-08-16,101.6
2016-08-17,103.6
2016-08-18,103.65
2016-08-19,103.35
2016-08-22,102.2
2016-08-23,103.2
2016-08-24,100.5
2016-08-25,99.45
2016-08-26,98.2
2016-08-29,96.95
2016-08-30,99.65
2016-08-31,100.3
2016-09-01,99.4
2016-09-02,99.55
2016-09-06,100.35
2016-09-07,100.2
2016-09-08,101.35
2016-09-09,99.05
2016-09-12,95.65
2016-09-14,98.45
2016-09-15,98.5
2016-09-16,97.2
2016-09-19,97.0
2016-09-20,99.35
2016-09-21,98.4
2016-09-22,98.85
2016-09-23,103.2
2016-09-26,105.2
2016-09-27,103.05
2016-09-28,104.1
2016-09-29,99.35
2016-09-30,102.55
2016-10-03,105.85
2016-10-04,105.75
2016-10-05,118.9
2016-10-06,116.25
2016-10-07,122.75
2016-10-10,118.15
2016-10-13,115.2
2016-10-14,115.45
2016-10-17,109.85
2016-10-18,113.35
2016-10-19,115.15
2016-10-20,113.8
2016-10-21,117.65
2016-10-24,119.85
2016-10-25,120.75
2016-10-26,115.65
2016-10-27,116.6
2016-10-28,116.6
2016-10-30,118.9
2016-11-01,116.75
2016-11-02,117.4
2016-11-03,115.2
2016-11-04,101.3
2016-11-07,103.25
2016-11-08,106.1
2016-11-09,101.55
2016-11-10,105.0
2016-11-11,99.35
2016-11-15,91.6
2016-11-16,95.35
2016-11-17,96.35
2016-11-18,96.7
2016-11-21,95.65
2016-11-22,90.95
2016-11-23,95.1
2016-11-24,90.4
2016-11-25,97.45
2016-11-28,102.1
2016-11-29,104.1
2016-11-30,102.5
2016-12-01,102.7
2016-12-02,100.1
2016-12-05,102.2
2016-12-06,103.75
2016-12-07,104.95
2016-12-08,105.65
2016-12-09,108.75
2016-12-12,104.05
2016-12-13,104.8
2016-12-14,103.85
2016-12-15,107.5
2016-12-16,106.6
2016-12-19,103.75
2016-12-20,104.55
2016-12-21,104.1
2016-12-22,103.65
2016-12-23,99.45
2016-12-26,99.2
2016-12-27,99.9
2016-12-28,97.45
2016-12-29,99.4
2016-12-30,100.9
2017-01-02,103.15
2017-01-03,104.05
2017-01-04,104.25
2017-01-05,104.55
2017-01-06,104.6
2017-01-09,99.65
2017-01-10,99.7
2017-01-11,96.8
2017-01-12,92.35
2017-01-13,93.85
2017-01-16,94.15
2017-01-17,96.65
2017-01-18,98.65
2017-01-19,98.6
2017-01-20,97.0
2017-01-23,97.25
2017-01-24,97.1
2017-01-25,99.3
2017-01-27,99.6
2017-01-30,99.55
2017-01-31,98.25
2017-02-01,102.45
2017-02-02,102.65
2017-02-03,104.4
2017-02-06,103.0
2017-02-07,103.3
2017-02-08,102.5
2017-02-09,98.85
2017-02-10,97.7
2017-02-13,98.15
2017-02-14,99.65
2017-02-15,98.0
2017-02-16,98.1
2017-02-17,98.15
2017-02-20,98.6
2017-02-21,98.5
2017-02-22,97.95
2017-02-23,95.25
2017-02-27,95.6
2017-02-28,98.6
2017-03-01,99.15
2017-03-02,96.0
2017-03-03,98.3
2017-03-06,98.5
2017-03-07,97.85
2017-03-08,98.85
2017-03-09,99.1
2017-03-10,99.05
2017-03-14,100.45
2017-03-15,101.2
2017-03-16,100.3
2017-03-17,99.8
2017-03-20,104.1
2017-03-21,104.8
2017-03-22,103.7
2017-03-23,103.8
2017-03-24,102.1
2017-03-27,103.65
2017-03-28,102.4
2017-03-29,107.45
2017-03-30,107.9
2017-03-31,106.05
2017-04-03,108.55
2017-04-05,121.95
2017-04-06,122.0
2017-04-07,121.4
2017-04-10,122.5
2017-04-11,121.1
2017-04-12,120.95
2017-04-13,119.7
2017-04-17,118.0
2017-04-18,115.1
2017-04-19,115.2
2017-04-20,116.2
2017-04-21,114.4
2017-04-24,113.35
2017-04-25,120.85
2017-04-26,118.8
2017-04-27,117.1
2017-04-28,116.5
2017-05-02,116.55
2017-05-03,119.05
2017-05-04,123.55
2017-05-05,118.25
2017-05-08,117.45
2017-05-09,127.8
2017-05-10,127.95
2017-05-11,126.3
2017-05-12,133.0
2017-05-15,131.4
2017-05-16,131.65
2017-05-17,131.05
2017-05-18,124.75
2017-05-19,128.4
2017-05-22,125.2
2017-05-23,123.3
2017-05-24,119.6
2017-05-25,122.65
2017-05-26,124.95
2017-05-29,124.55
2017-05-30,123.65
2017-05-31,127.85
2017-06-01,130.1
2017-06-02,129.65
2017-06-05,131.5
2017-06-06,128.85
2017-06-07,126.55
2017-06-08,135.0
2017-06-09,141.6
2017-06-12,140.6
2017-06-13,140.65
2017-06-14,143.65
2017-06-15,149.45
2017-06-16,153.15
2017-06-19,160.85
2017-06-20,169.9
2017-06-21,163.95
2017-06-22,155.65
2017-06-23,151.15
2017-06-27,148.15
2017-06-28,150.3
2017-06-29,155.15
2017-06-30,162.3
2017-07-03,164.05
2017-07-04,160.55
2017-07-05,165.6
2017-07-06,165.1
2017-07-07,166.1
2017-07-10,165.85
2017-07-11,165.3
2017-07-12,169.15
2017-07-13,171.8
2017-07-14,169.6
2017-07-17,170.4
2017-07-18,172.75
2017-07-19,168.65
2017-07-20,170.9
2017-07-21,165.4
2017-07-24,170.2
2017-07-25,170.0
2017-07-26,166.0
2017-07-27,169.55
2017-07-28,169.7
2017-07-31,168.95
2017-08-01,166.15
2017-08-02,170.2
2017-08-03,172.25
2017-08-04,174.55
2017-08-07,176.75
2017-08-08,173.75
2017-08-09,172.5
2017-08-10,172.4
2017-08-11,176.15
2017-08-14,175.6
2017-08-16,175.9
2017-08-17,179.05
2017-08-18,180.0
2017-08-21,177.85
2017-08-22,177.3
2017-08-23,176.15
2017-08-24,173.05
2017-08-28,175.75
2017-08-29,175.2
2017-08-30,173.65
2017-08-31,173.8
2017-09-01,174.0
2017-09-04,174.4
2017-09-05,178.75
2017-09-06,180.25
2017-09-07,182.4
2017-09-08,180.8
2017-09-11,181.0
2017-09-12,182.75
2017-09-13,184.95
2017-09-14,183.6
2017-09-15,180.45
2017-09-18,183.85
2017-09-19,183.15
2017-09-20,180.7
2017-09-21,172.95
2017-09-22,171.8
2017-09-25,162.85
2017-09-26,166.1
2017-09-27,165.25
2017-09-28,168.1
2017-09-29,170.3
2017-10-03,177.7
2017-10-04,174.9
2017-10-05,177.7
2017-10-06,177.2
2017-10-09,173.4
2017-10-10,179.55
2017-10-11,180.25
2017-10-12,183.75
2017-10-13,178.4
2017-10-16,178.8
2017-10-17,180.55
2017-10-18,176.5
2017-10-19,175.9
2017-10-23,172.55
2017-10-24,170.65
2017-10-25,168.3
2017-10-26,174.2
2017-10-27,175.4
2017-10-30,176.4
2017-10-31,175.7
2017-11-01,175.15
2017-11-02,179.4
2017-11-03,180.45
2017-11-06,177.0
2017-11-07,165.3
2017-11-08,168.55
2017-11-09,168.6
2017-11-10,174.9
2017-11-13,174.2
2017-11-14,172.8
2017-11-15,173.4
2017-11-16,173.25
2017-11-17,175.15
2017-11-20,175.9
2017-11-21,170.45
2017-11-22,169.65
2017-11-23,165.95
2017-11-24,168.5
2017-11-27,167.45
2017-11-28,173.25
2017-11-29,171.2
2017-11-30,173.2
2017-12-01,169.9
2017-12-04,167.8
2017-12-05,167.9
2017-12-06,169.05
2017-12-07,166.4
2017-12-08,165.9
2017-12-11,163.6
2017-12-12,159.55
2017-12-13,161.75
2017-12-14,159.1
2017-12-15,162.1
2017-12-18,160.6
2017-12-19,161.95
2017-12-20,159.95
2017-12-21,166.1
2017-12-22,165.3
2017-12-26,165.05
2017-12-27,163.4
2017-12-28,159.9
2017-12-29,160.55
