Date,SRIPIPES
2013-12-04,21.65
2013-12-05,22.05
2013-12-06,22.3
2013-12-09,22.55
2013-12-10,22.25
2013-12-11,22.2
2013-12-12,22.15
2013-12-13,22.05
2013-12-16,23.05
2013-12-17,22.55
2013-12-18,22.45
2013-12-19,22.45
2013-12-20,22.6
2013-12-23,22.55
2013-12-24,22.6
2013-12-26,23.95
2013-12-27,24.25
2013-12-30,24.25
2013-12-31,24.45
2014-01-01,25.0
2014-01-02,25.1
2014-01-03,25.0
2014-01-06,24.65
2014-01-07,24.6
2014-01-08,24.7
2014-01-09,25.0
2014-01-10,24.55
2014-01-13,25.05
2014-01-14,25.05
2014-01-15,25.95
2014-01-16,25.3
2014-01-17,24.85
2014-01-20,24.05
2014-01-21,24.0
2014-01-22,24.35
2014-01-23,24.15
2014-01-24,23.9
2014-01-27,24.15
2014-01-28,24.65
2014-01-29,24.2
2014-01-30,23.0
2014-01-31,22.25
2014-02-03,23.85
2014-02-04,23.55
2014-02-05,23.5
2014-02-06,23.5
2014-02-07,24.1
2014-02-10,24.2
2014-02-11,23.05
2014-02-12,23.2
2014-02-13,23.05
2014-02-14,22.9
2014-02-17,22.8
2014-02-18,23.3
2014-02-19,23.25
2014-02-20,23.2
2014-02-21,23.7
2014-02-24,23.7
2014-02-25,23.6
2014-02-26,23.5
2014-02-28,23.55
2014-03-03,23.55
2014-03-04,24.15
2014-03-05,24.1
2014-03-06,24.15
2014-03-07,24.15
2014-03-10,24.4
2014-03-11,24.6
2014-03-12,24.15
2014-03-13,24.1
2014-03-14,24.45
2014-03-18,24.95
2014-03-19,24.3
2014-03-20,25.05
2014-03-21,24.3
2014-03-22,24.3
2014-03-24,24.3
2014-03-25,23.55
2014-03-26,24.3
2014-03-27,24.5
2014-03-28,24.45
2014-03-31,25.15
2014-04-01,25.0
2014-04-02,25.3
2014-04-03,25.3
2014-04-04,25.35
2014-04-07,25.55
2014-04-09,26.25
2014-04-10,26.6
2014-04-11,26.55
2014-04-15,27.3
2014-04-16,27.55
2014-04-17,28.0
2014-04-21,28.75
2014-04-22,29.05
2014-04-23,29.4
2014-04-25,29.35
2014-04-28,30.8
2014-04-29,30.35
2014-04-30,29.75
2014-05-02,31.95
2014-05-05,33.8
2014-05-06,33.15
2014-05-07,32.75
2014-05-08,32.8
2014-05-09,33.05
2014-05-12,34.45
2014-05-13,34.7
2014-05-14,34.55
2014-05-15,35.65
2014-05-16,35.2
2014-05-19,36.35
2014-05-20,37.25
2014-05-21,36.85
2014-05-22,36.9
2014-05-23,37.7
2014-05-26,36.9
2014-05-27,36.3
2014-05-28,38.65
2014-05-29,38.2
2014-05-30,38.8
2014-06-02,39.5
2014-06-03,40.8
2014-06-04,42.0
2014-06-05,44.65
2014-06-06,46.55
2014-06-09,48.6
2014-06-10,47.6
2014-06-11,45.75
2014-06-12,45.6
2014-06-30,44.0
2014-07-01,43.9
2014-07-02,43.85
2014-07-03,43.4
2014-07-04,42.85
2014-07-07,42.65
2014-07-08,40.9
2014-07-09,39.0
2014-07-10,40.2
2014-07-11,38.7
2014-07-14,38.35
2014-07-15,40.25
2014-07-16,41.4
2014-07-17,42.55
2014-07-18,41.9
2014-07-21,42.9
2014-07-22,43.75
2014-07-23,43.35
2014-07-24,43.15
2014-07-25,41.65
2014-07-28,41.7
2014-07-30,43.75
2014-07-31,45.9
2014-08-01,48.15
2014-08-04,49.4
2014-08-05,50.2
2014-08-06,50.1
2014-08-07,49.15
2014-08-08,47.25
2014-08-11,48.3
2014-08-12,47.95
2014-08-13,47.3
2014-08-14,46.95
2014-08-18,50.75
2014-08-19,52.8
2014-08-20,52.75
2014-08-21,52.6
2014-08-22,52.4
2014-08-25,50.45
2014-08-26,50.0
2014-08-27,51.4
2014-08-28,52.0
2014-09-01,51.95
2014-09-02,51.9
2014-09-03,53.05
2014-09-04,52.75
2014-09-05,53.5
2014-09-08,58.8
2014-09-09,58.6
2014-09-10,58.75
2014-09-11,59.2
2014-09-12,58.3
2014-09-15,59.05
2014-09-16,55.4
2014-09-17,56.45
2014-09-18,56.7
2014-09-19,55.7
2014-09-22,56.95
2014-09-23,55.0
2014-09-24,53.45
2014-09-25,51.8
2014-09-26,52.8
2014-09-29,55.5
2014-09-30,55.05
2014-10-01,55.45
2014-10-07,53.7
2014-10-08,54.85
2014-10-09,54.05
2014-10-10,52.9
2014-10-13,53.55
2014-10-14,53.6
2014-10-16,52.25
2014-10-17,51.3
2014-10-20,51.65
2014-10-21,52.4
2014-10-22,51.9
2014-10-23,52.55
2014-10-27,54.4
2014-10-28,58.2
2014-10-29,60.7
2014-10-30,66.4
2014-10-31,66.15
2014-11-03,76.45
2014-11-05,78.6
2014-11-07,81.6
2014-11-10,78.25
2014-11-11,75.5
2014-11-12,75.5
2014-11-13,74.05
2014-11-14,76.8
2014-11-17,76.6
2014-11-18,75.45
2014-11-19,74.95
2014-11-20,73.4
2014-11-21,72.25
2014-11-24,71.2
2014-11-25,69.1
2014-11-26,71.6
2014-11-27,71.75
2014-11-28,70.35
2014-12-01,69.45
2014-12-02,70.1
2014-12-03,73.5
2014-12-04,72.1
2014-12-05,71.85
2014-12-08,71.15
2014-12-09,67.7
2014-12-10,69.1
2014-12-11,68.9
2014-12-12,69.2
2014-12-15,69.05
2014-12-16,72.05
2014-12-17,69.85
2014-12-18,72.15
2014-12-19,73.2
2014-12-22,71.3
2014-12-23,69.8
2014-12-24,69.55
2014-12-26,70.2
2014-12-29,70.3
2014-12-30,70.15
2014-12-31,72.2
2015-01-01,72.9
2015-01-02,76.9
2015-01-05,79.6
2015-01-06,77.1
2015-01-07,77.5
2015-01-08,81.15
2015-01-09,82.2
2015-01-12,82.35
2015-01-13,81.8
2015-01-14,89.45
2015-01-15,85.65
2015-01-16,83.95
2015-01-19,84.75
2015-01-20,84.1
2015-01-21,83.8
2015-01-22,83.45
2015-01-23,82.45
2015-01-27,88.8
2015-01-28,86.65
2015-01-29,91.5
2015-01-30,89.7
2015-02-02,107.6
2015-02-03,113.15
2015-02-04,107.05
2015-02-05,107.85
2015-02-06,102.8
2015-02-09,102.35
2015-02-10,107.85
2015-02-11,115.45
2015-02-12,116.15
2015-02-13,114.0
2015-02-16,113.25
2015-02-18,112.9
2015-02-19,118.35
2015-02-20,125.35
2015-02-23,127.65
2015-02-24,125.7
2015-02-25,132.7
2015-02-26,129.55
2015-02-27,132.7
2015-02-28,130.9
2015-03-02,143.1
2015-03-03,144.05
2015-03-04,157.15
2015-03-05,163.95
2015-03-09,169.4
2015-03-10,168.5
2015-03-11,161.5
2015-03-12,163.1
2015-03-13,157.6
2015-03-16,130.3
2015-03-17,132.55
2015-03-18,135.35
2015-03-19,131.6
2015-03-20,123.25
2015-03-23,118.3
2015-03-24,125.95
2015-03-25,130.85
2015-03-26,129.1
2015-03-27,132.85
2015-03-30,143.2
2015-03-31,146.15
2015-04-01,152.55
2015-04-06,155.95
2015-04-07,148.3
2015-04-08,145.45
2015-04-09,144.0
2015-04-10,145.3
2015-04-13,153.0
2015-04-15,160.35
2015-04-16,155.75
2015-04-17,156.55
2015-04-20,149.95
2015-04-21,149.2
2015-04-22,152.05
2015-04-23,150.2
2015-04-24,141.2
2015-04-27,137.45
2015-04-28,147.0
2015-04-29,155.85
2015-04-30,158.7
2015-05-04,178.65
2015-05-05,172.6
2015-05-06,171.0
2015-05-07,170.3
2015-05-08,170.85
2015-05-11,170.85
2015-05-12,163.95
2015-05-13,167.5
2015-05-14,166.75
2015-05-15,170.25
2015-05-18,170.55
2015-05-19,171.65
2015-05-20,168.45
2015-05-21,169.55
2015-05-22,166.4
2015-05-25,163.95
2015-05-26,165.15
2015-05-27,166.2
2015-05-28,166.3
2015-05-29,164.6
2015-06-01,184.05
2015-06-02,187.3
2015-06-03,180.35
2015-06-04,177.3
2015-06-05,181.4
2015-06-08,177.75
2015-06-09,171.35
2015-06-10,175.3
2015-06-11,167.95
2015-06-12,163.65
2015-06-15,168.7
2015-06-16,171.5
2015-06-17,174.55
2015-06-18,176.15
2015-06-19,174.55
2015-06-22,176.3
2015-06-23,176.0
2015-06-24,197.7
2015-06-25,191.15
2015-06-26,197.8
2015-06-29,191.15
2015-06-30,197.35
2015-07-01,201.85
2015-07-02,207.15
2015-07-03,205.85
2015-07-06,211.45
2015-07-07,216.85
2015-07-08,208.8
2015-07-09,202.55
2015-07-10,204.5
2015-07-13,209.05
2015-07-14,215.8
2015-07-15,216.0
2015-07-16,223.15
2015-07-17,219.8
2015-07-20,222.15
2015-07-21,215.9
2015-07-22,221.9
2015-07-23,232.65
2015-07-24,230.65
2015-07-27,272.65
2015-07-28,261.75
2015-07-29,270.35
2015-07-30,263.75
2015-07-31,310.95
2015-08-03,329.05
2015-08-04,317.95
2015-08-05,340.4
2015-08-06,319.45
2015-08-07,325.3
2015-08-10,312.45
2015-08-11,304.25
2015-08-12,304.35
2015-08-13,299.9
2015-08-14,310.15
2015-08-17,315.25
2015-08-18,319.25
2015-08-19,318.3
2015-08-20,306.25
2015-08-21,302.85
2015-08-24,246.6
2015-08-25,261.7
2015-08-26,253.25
2015-08-27,268.55
2015-08-28,271.2
2015-08-31,268.3
2015-09-01,263.6
2015-09-02,259.4
2015-09-03,264.55
2015-09-04,248.75
2015-09-07,231.3
2015-09-08,223.4
2015-09-09,226.05
2015-09-10,210.65
2015-09-11,243.9
2015-09-14,248.5
2015-09-15,260.25
2015-09-16,259.65
2015-09-18,269.2
2015-09-21,273.45
2015-09-22,274.75
2015-09-23,279.4
2015-09-24,279.2
2015-09-28,271.35
2015-09-29,272.15
2015-09-30,287.95
2015-10-01,293.25
2015-10-05,291.75
2015-10-06,289.25
2015-10-07,281.2
2015-10-08,280.15
2015-10-09,280.5
2015-10-12,270.55
2015-10-13,278.3
2015-10-14,281.95
2015-10-15,277.6
2015-10-16,276.1
2015-10-19,309.7
2015-10-20,308.55
2015-10-21,318.15
2015-10-23,313.1
2015-10-26,316.3
2015-10-27,321.95
2015-10-28,328.05
2015-10-29,330.8
2015-10-30,298.45
2015-11-02,307.9
2015-11-03,301.25
2015-11-04,297.1
2015-11-05,276.65
2015-11-06,273.2
2015-11-09,281.3
2015-11-10,269.0
2015-11-11,275.1
2015-11-13,280.8
2015-11-16,275.6
2015-11-17,273.7
2015-11-18,267.75
2015-11-19,269.9
2015-11-20,281.75
2015-11-23,284.2
2015-11-24,286.75
2015-11-26,286.35
2015-11-27,283.9
2015-11-30,286.75
2015-12-01,284.45
2015-12-02,281.55
2015-12-03,275.15
2015-12-04,276.9
2015-12-07,278.7
2015-12-08,272.55
2015-12-09,261.9
2015-12-10,261.15
2015-12-11,251.15
2015-12-14,242.4
2015-12-15,229.6
2015-12-16,239.3
2015-12-17,257.45
2015-12-18,248.7
2015-12-21,252.15
2015-12-22,253.0
2015-12-23,253.0
2015-12-24,253.45
2015-12-28,267.75
2015-12-29,264.15
2015-12-30,264.75
2015-12-31,264.65
2016-01-01,271.9
2016-01-04,272.35
2016-01-05,278.0
2016-01-06,284.45
2016-01-07,274.6
2016-01-08,277.5
2016-01-11,279.2
2016-01-12,271.8
2016-01-13,259.05
2016-01-14,252.75
2016-01-15,239.6
2016-01-18,224.0
2016-01-19,237.85
2016-01-20,230.6
2016-01-21,240.7
2016-01-22,245.45
2016-01-25,241.55
2016-01-27,236.7
2016-01-28,238.35
2016-01-29,239.85
2016-02-01,243.85
2016-02-02,237.05
2016-02-03,239.95
2016-02-04,241.15
2016-02-05,243.0
2016-02-08,234.7
2016-02-09,226.65
2016-02-10,218.7
2016-02-11,202.2
2016-02-12,198.85
2016-02-15,215.5
2016-02-16,204.85
2016-02-17,199.35
2016-02-18,200.15
2016-02-19,196.75
2016-02-22,201.2
2016-02-23,192.95
2016-02-24,185.55
2016-02-25,188.35
2016-02-26,184.55
2016-02-29,197.3
2016-03-01,207.15
2016-03-02,213.9
2016-03-03,211.05
2016-03-04,213.4
2016-03-08,222.2
2016-03-09,218.4
2016-03-10,218.1
2016-03-11,213.8
2016-03-14,214.55
2016-03-15,213.95
2016-03-16,220.05
2016-03-17,220.25
2016-03-18,220.6
2016-03-21,220.5
2016-03-22,222.2
2016-03-23,223.4
2016-03-28,221.0
2016-03-29,220.45
2016-03-30,224.3
2016-03-31,226.35
2016-04-01,225.25
2016-04-04,232.45
2016-04-05,228.4
2016-04-06,233.8
2016-04-07,231.55
2016-04-08,238.1
2016-04-11,243.3
2016-04-12,249.05
2016-04-13,255.5
2016-04-18,268.45
2016-04-20,259.3
2016-04-21,261.9
2016-04-22,258.55
2016-04-25,259.45
2016-04-26,264.25
2016-04-27,260.9
2016-04-28,255.15
2016-04-29,257.9
2016-05-02,260.75
2016-05-03,260.05
2016-05-04,255.85
2016-05-05,263.55
2016-05-06,262.9
2016-05-09,268.35
2016-05-10,267.0
2016-05-11,263.4
2016-05-12,262.7
2016-05-13,262.75
2016-05-16,259.9
2016-05-17,259.25
2016-05-18,257.55
2016-05-19,253.75
2016-05-20,245.8
2016-05-23,240.3
2016-05-24,227.8
2016-05-25,231.15
2016-05-26,229.55
2016-05-27,246.6
2016-05-30,243.85
2016-05-31,245.4
2016-06-01,241.8
2016-06-02,243.45
2016-06-03,239.45
2016-06-06,240.2
2016-06-07,239.0
2016-06-08,255.25
2016-06-09,250.7
2016-06-10,252.1
2016-06-13,247.1
2016-06-14,244.25
2016-06-15,249.75
2016-06-16,258.75
2016-06-17,255.85
2016-06-20,254.55
2016-06-21,253.45
2016-06-22,251.9
2016-06-23,250.35
2016-06-24,247.05
2016-06-27,247.1
2016-06-28,248.3
2016-06-29,249.2
2016-06-30,257.45
2016-07-01,258.05
2016-07-04,267.65
2016-07-05,273.85
2016-07-07,282.3
2016-07-08,283.45
2016-07-11,282.2
2016-07-12,277.8
2016-07-13,278.05
2016-07-14,278.8
2016-07-15,279.45
2016-07-18,278.45
2016-07-19,279.0
2016-07-20,283.55
2016-07-21,297.9
2016-07-22,312.15
2016-07-25,341.2
2016-07-26,329.1
2016-07-27,329.35
2016-07-28,326.9
2016-07-29,316.85
2016-08-01,303.8
2016-08-02,303.3
2016-08-03,311.9
2016-08-04,311.05
2016-08-05,314.2
2016-08-08,320.15
2016-08-09,315.65
2016-08-10,305.35
2016-08-11,305.1
2016-08-12,310.05
2016-08-16,308.7
2016-08-17,314.9
2016-08-18,327.9
2016-08-19,324.4
2016-08-22,333.15
2016-08-23,332.1
2016-08-24,330.25
2016-08-25,323.8
2016-08-26,324.4
2016-08-29,307.2
2016-08-30,305.3
2016-08-31,304.55
2016-09-01,292.6
2016-09-02,293.95
2016-09-06,294.75
2016-09-07,299.65
2016-09-08,300.45
2016-09-09,296.1
2016-09-12,288.75
2016-09-14,290.75
2016-09-15,285.15
2016-09-16,287.75
2016-09-19,289.45
2016-09-20,303.25
2016-09-21,304.9
2016-09-22,302.7
2016-09-23,297.45
2016-09-26,292.4
2016-09-27,295.25
2016-09-28,292.55
2016-09-29,278.2
2016-09-30,284.5
2016-10-03,299.2
2016-10-04,300.2
2016-10-05,328.5
2016-10-06,321.6
2016-10-07,317.9
2016-10-10,316.1
2016-10-13,313.75
2016-10-14,312.3
2016-10-17,312.35
2016-10-18,329.35
2016-10-19,323.5
2016-10-20,325.45
2016-10-21,335.0
2016-10-24,325.3
2016-10-25,319.2
2016-10-26,322.25
2016-10-27,324.1
2016-10-28,315.95
2016-10-30,321.5
2016-11-01,317.6
2016-11-02,310.85
2016-11-03,311.05
2016-11-04,301.55
2016-11-07,309.6
2016-11-08,307.25
2016-11-09,294.2
2016-11-10,303.55
2016-11-11,293.6
2016-11-15,270.4
2016-11-16,276.85
2016-11-17,274.3
2016-11-18,269.75
2016-11-21,254.15
2016-11-22,253.85
2016-11-23,258.8
2016-11-24,260.1
2016-11-25,269.85
2016-11-28,280.55
2016-11-29,286.1
2016-11-30,284.0
2016-12-01,275.6
2016-12-02,266.3
2016-12-05,272.45
2016-12-06,271.6
2016-12-07,275.35
2016-12-08,278.2
2016-12-09,270.7
2016-12-12,269.6
2016-12-13,271.0
2016-12-14,269.65
2016-12-15,267.95
2016-12-16,266.25
2016-12-19,261.8
2016-12-20,261.9
2016-12-21,259.7
2016-12-22,251.65
2016-12-23,253.8
2016-12-26,247.25
2016-12-27,251.5
2016-12-28,255.15
2016-12-29,258.15
2016-12-30,266.7
2017-01-02,265.1
2017-01-03,273.7
2017-01-04,273.0
2017-01-05,279.1
2017-01-06,277.4
2017-01-09,280.35
2017-01-10,277.75
2017-01-11,285.5
2017-01-12,280.2
2017-01-13,282.15
2017-01-16,284.4
2017-01-17,284.75
2017-01-18,284.1
2017-01-19,285.65
2017-01-20,276.85
2017-01-23,280.05
2017-01-24,280.1
2017-01-25,286.85
2017-01-27,292.15
2017-01-30,291.3
2017-01-31,284.25
2017-02-01,299.5
2017-02-02,309.5
2017-02-03,305.1
2017-02-06,293.45
2017-02-07,291.5
2017-02-08,301.1
2017-02-09,318.35
2017-02-10,313.05
2017-02-13,314.0
2017-02-14,312.8
2017-02-15,302.6
2017-02-16,309.45
2017-02-17,315.0
2017-02-20,321.85
2017-02-21,320.0
2017-02-22,318.75
2017-02-23,318.7
2017-02-27,328.25
2017-02-28,328.0
2017-03-01,325.1
2017-03-02,325.1
2017-03-03,320.9
2017-03-06,322.75
2017-03-07,329.8
2017-03-08,335.85
2017-03-09,335.0
2017-03-10,342.75
2017-03-14,352.1
2017-03-15,354.5
2017-03-16,349.4
2017-03-17,354.9
2017-03-20,357.75
2017-03-21,366.7
2017-03-22,368.95
2017-03-23,386.85
2017-03-24,385.25
2017-03-27,390.85
2017-03-28,392.35
2017-03-29,380.1
2017-03-30,386.95
2017-03-31,390.0
2017-04-03,389.25
2017-04-05,383.45
2017-04-06,369.45
2017-04-07,366.5
2017-04-10,363.1
2017-04-11,377.45
2017-04-12,389.4
2017-04-13,385.45
2017-04-17,378.9
2017-04-18,361.2
2017-04-19,357.7
2017-04-20,356.55
2017-04-21,372.4
2017-04-24,385.75
2017-04-25,382.95
2017-04-26,375.7
2017-04-27,379.15
2017-04-28,375.4
2017-05-02,371.85
2017-05-03,367.85
2017-05-04,372.5
2017-05-05,366.85
2017-05-08,371.65
2017-05-09,367.45
2017-05-10,369.75
2017-05-11,366.3
2017-05-12,366.8
2017-05-15,351.55
2017-05-16,346.5
2017-05-17,337.5
2017-05-18,337.2
2017-05-19,332.25
2017-05-22,331.2
2017-05-23,322.3
2017-05-24,321.5
2017-05-25,322.1
2017-05-26,335.45
2017-05-29,320.35
2017-05-30,323.1
2017-05-31,323.9
2017-06-01,322.4
2017-06-02,333.75
2017-06-05,347.55
2017-06-06,354.05
2017-06-07,350.0
2017-06-08,356.1
2017-06-09,352.05
2017-06-12,344.75
2017-06-13,352.55
2017-06-14,354.1
2017-06-15,352.5
2017-06-16,353.05
2017-06-19,347.6
2017-06-20,341.0
2017-06-21,338.35
2017-06-22,333.05
2017-06-23,327.05
2017-06-27,330.15
2017-06-28,334.35
2017-06-29,332.4
2017-06-30,341.05
2017-07-03,351.4
2017-07-04,347.6
2017-07-05,351.85
2017-07-06,371.05
2017-07-07,376.25
2017-07-10,374.75
2017-07-11,381.5
2017-07-12,394.15
2017-07-13,377.5
2017-07-14,369.95
2017-07-17,367.75
2017-07-18,361.65
2017-07-19,371.8
2017-07-20,377.55
2017-07-21,372.3
2017-07-24,387.4
2017-07-25,392.1
2017-07-26,395.05
2017-07-27,391.75
2017-07-28,382.7
2017-07-31,375.15
2017-08-01,370.5
2017-08-02,374.15
2017-08-03,367.95
2017-08-04,370.7
2017-08-07,369.3
2017-08-08,366.4
2017-08-09,363.65
2017-08-10,347.9
2017-08-11,349.65
2017-08-14,360.05
2017-08-16,364.9
2017-08-17,362.0
2017-08-18,365.45
2017-08-21,363.75
2017-08-22,362.45
2017-08-23,367.4
2017-08-24,368.85
2017-08-28,360.85
2017-08-29,352.75
2017-08-30,355.85
2017-08-31,353.4
2017-09-01,357.7
2017-09-04,347.55
2017-09-05,355.2
2017-09-06,350.35
2017-09-07,349.9
2017-09-08,352.1
2017-09-11,342.5
2017-09-12,346.65
2017-09-13,344.85
2017-09-14,345.0
2017-09-15,349.35
2017-09-18,349.5
2017-09-19,338.65
2017-09-20,332.95
2017-09-21,331.35
2017-09-22,321.3
2017-09-25,308.75
2017-09-26,303.95
2017-09-27,298.35
2017-09-28,300.4
2017-09-29,299.85
2017-10-03,316.6
2017-10-04,312.85
2017-10-05,313.0
2017-10-06,323.2
2017-10-09,324.3
2017-10-10,317.4
2017-10-11,309.25
2017-10-12,318.9
2017-10-13,312.7
2017-10-16,316.15
2017-10-17,322.95
2017-10-18,323.65
2017-10-19,331.95
2017-10-23,358.6
2017-10-24,365.5
2017-10-25,355.55
2017-10-26,364.9
2017-10-27,352.65
2017-10-30,349.6
2017-10-31,362.35
2017-11-01,359.95
2017-11-02,369.65
2017-11-03,369.9
2017-11-06,385.1
2017-11-07,376.6
2017-11-08,363.3
2017-11-09,361.75
2017-11-10,358.7
2017-11-13,365.15
2017-11-14,363.95
2017-11-15,354.7
2017-11-16,366.3
2017-11-17,396.55
2017-11-20,392.85
2017-11-21,391.2
2017-11-22,384.3
2017-11-23,388.15
2017-11-24,403.1
2017-11-27,418.15
2017-11-28,417.45
2017-11-29,418.15
2017-11-30,409.4
2017-12-01,395.0
2017-12-04,397.05
2017-12-05,392.5
2017-12-06,389.15
2017-12-07,392.3
2017-12-08,398.15
2017-12-11,389.8
2017-12-12,385.2
2017-12-13,368.15
2017-12-14,359.6
2017-12-15,359.15
2017-12-18,367.85
2017-12-19,374.8
2017-12-20,381.4
2017-12-21,391.6
2017-12-22,405.95
2017-12-26,416.8
2017-12-27,398.85
2017-12-28,405.55
2017-12-29,400.55
