Date,SMARTLINK
2014-03-12,44.5
2014-03-13,44.6
2014-03-14,45.15
2014-03-18,43.5
2014-03-19,44.7
2014-03-20,44.4
2014-03-21,45.4
2014-03-22,45.8
2014-03-24,46.05
2014-03-25,46.35
2014-03-26,46.1
2014-03-27,44.4
2014-03-28,44.9
2014-03-31,44.4
2014-04-01,45.05
2014-04-02,45.0
2014-04-03,45.45
2014-04-04,45.25
2014-04-07,45.9
2014-04-09,46.1
2014-04-10,45.95
2014-04-11,46.35
2014-04-15,46.1
2014-04-16,46.5
2014-04-17,46.85
2014-04-21,46.2
2014-04-22,47.25
2014-04-23,50.85
2014-04-25,47.8
2014-04-28,49.95
2014-04-29,48.95
2014-04-30,48.1
2014-05-02,47.25
2014-05-05,48.5
2014-05-06,48.1
2014-05-07,47.6
2014-05-08,46.55
2014-05-09,47.3
2014-05-12,46.95
2014-05-13,47.95
2014-05-14,48.65
2014-05-15,46.95
2014-05-16,47.65
2014-05-19,51.0
2014-05-20,52.75
2014-05-21,53.15
2014-05-22,56.95
2014-05-23,56.5
2014-05-26,53.75
2014-05-27,54.45
2014-05-28,54.8
2014-05-29,54.45
2014-05-30,54.15
2014-06-02,53.7
2014-06-03,53.6
2014-06-04,55.4
2014-06-05,58.85
2014-06-06,59.75
2014-06-09,62.95
2014-06-10,62.0
2014-06-11,62.9
2014-06-12,63.35
2014-06-13,63.9
2014-06-16,62.35
2014-06-17,61.35
2014-06-18,60.45
2014-06-19,60.05
2014-06-20,59.7
2014-06-23,60.3
2014-06-24,59.9
2014-06-25,59.15
2014-06-26,59.0
2014-06-27,57.25
2014-06-30,57.7
2014-07-01,59.0
2014-07-02,58.35
2014-07-03,57.85
2014-07-04,58.35
2014-07-07,57.35
2014-07-08,55.45
2014-07-09,53.7
2014-07-10,54.8
2014-07-11,54.25
2014-07-14,53.0
2014-07-15,54.2
2014-07-16,57.4
2014-07-17,56.55
2014-07-18,56.45
2014-07-21,54.55
2014-07-22,54.55
2014-07-23,55.15
2014-07-24,56.55
2014-07-25,55.65
2014-07-28,55.25
2014-07-30,55.0
2014-07-31,55.0
2014-08-01,55.15
2014-08-04,55.85
2014-08-05,55.05
2014-08-06,56.2
2014-08-07,55.95
2014-08-08,54.65
2014-08-11,55.3
2014-08-12,59.5
2014-08-13,56.0
2014-08-14,55.3
2014-08-18,55.0
2014-08-19,55.1
2014-08-20,54.8
2014-08-21,58.8
2014-08-22,58.9
2014-08-25,57.6
2014-08-26,54.95
2014-08-27,57.3
2014-08-28,55.55
2014-09-01,56.25
2014-09-02,58.0
2014-09-03,69.6
2014-09-04,83.5
2014-09-05,77.4
2014-09-08,80.75
2014-09-09,78.8
2014-09-10,79.3
2014-09-11,79.6
2014-09-12,80.35
2014-09-15,79.85
2014-09-16,73.15
2014-09-17,74.95
2014-09-18,77.35
2014-09-19,76.45
2014-09-22,73.65
2014-09-23,72.2
2014-09-24,69.35
2014-09-25,68.4
2014-09-26,67.35
2014-09-29,69.8
2014-09-30,70.4
2014-10-01,71.0
2014-10-07,69.8
2014-10-08,69.3
2014-10-09,70.85
2014-10-10,77.9
2014-10-13,83.35
2014-10-14,89.65
2014-10-16,80.2
2014-10-17,80.35
2014-10-20,80.2
2014-10-21,77.0
2014-10-22,77.85
2014-10-23,78.15
2014-10-27,78.2
2014-10-28,86.55
2014-10-29,84.35
2014-10-30,83.85
2014-10-31,87.95
2014-11-03,89.15
2014-11-05,88.3
2014-11-07,84.8
2014-11-10,85.3
2014-11-11,84.9
2014-11-12,83.5
2014-11-13,79.1
2014-11-14,79.1
2014-11-17,77.85
2014-11-18,78.4
2014-11-19,76.2
2014-11-20,76.2
2014-11-21,76.6
2014-11-24,75.75
2014-11-25,73.85
2014-11-26,72.45
2014-11-27,73.2
2014-11-28,72.2
2014-12-01,72.65
2014-12-02,71.9
2014-12-03,72.65
2014-12-04,73.4
2014-12-05,72.9
2014-12-08,72.2
2014-12-09,70.85
2014-12-10,71.2
2014-12-11,75.45
2014-12-12,76.1
2014-12-15,73.9
2014-12-16,70.7
2014-12-17,68.85
2014-12-18,71.9
2014-12-19,72.1
2014-12-22,74.7
2014-12-23,73.9
2014-12-24,73.2
2014-12-26,73.3
2014-12-29,76.9
2014-12-30,78.3
2014-12-31,80.1
2015-01-01,82.5
2015-01-02,82.95
2015-01-05,82.05
2015-01-06,78.5
2015-01-07,79.2
2015-01-08,80.9
2015-01-09,80.55
2015-01-12,82.45
2015-01-13,82.35
2015-01-14,82.65
2015-01-15,81.95
2015-01-16,81.1
2015-01-19,80.0
2015-01-20,79.85
2015-01-21,79.45
2015-01-22,77.45
2015-01-23,77.5
2015-01-27,82.25
2015-01-28,79.5
2015-01-29,79.2
2015-01-30,78.95
2015-02-02,76.05
2015-02-03,75.25
2015-02-04,74.75
2015-02-05,72.65
2015-02-06,69.9
2015-02-09,71.0
2015-02-10,70.1
2015-02-11,71.55
2015-02-12,70.85
2015-02-13,73.25
2015-02-16,74.8
2015-02-18,77.25
2015-02-19,75.05
2015-02-20,74.45
2015-02-23,74.5
2015-02-24,72.25
2015-02-25,71.5
2015-02-26,71.95
2015-02-27,72.95
2015-02-28,72.45
2015-03-02,71.95
2015-03-03,73.25
2015-03-04,74.85
2015-03-05,74.45
2015-03-09,72.25
2015-03-10,73.7
2015-03-11,72.05
2015-03-12,72.55
2015-03-13,70.95
2015-03-16,70.15
2015-03-17,70.15
2015-03-18,69.45
2015-03-19,68.9
2015-03-20,65.9
2015-03-23,64.2
2015-03-24,62.25
2015-03-25,63.1
2015-03-26,61.3
2015-03-27,63.3
2015-03-30,64.4
2015-03-31,61.55
2015-04-01,73.8
2015-04-06,73.4
2015-04-07,70.45
2015-04-08,70.95
2015-04-09,71.2
2015-04-10,70.95
2015-04-13,70.65
2015-04-15,71.1
2015-04-16,70.05
2015-04-17,70.9
2015-04-20,68.25
2015-04-21,68.6
2015-04-22,68.25
2015-04-23,68.45
2015-04-24,65.75
2015-04-27,63.25
2015-04-28,64.05
2015-04-29,65.85
2015-04-30,67.3
2015-05-04,67.6
2015-05-05,67.55
2015-05-06,65.1
2015-05-07,64.2
2015-05-08,64.3
2015-05-11,66.75
2015-05-12,66.45
2015-05-13,65.1
2015-05-14,62.9
2015-05-15,67.1
2015-05-18,65.65
2015-05-19,65.2
2015-05-20,64.55
2015-05-21,63.75
2015-05-22,63.4
2015-05-25,63.15
2015-05-26,62.75
2015-05-27,62.85
2015-05-28,62.45
2015-05-29,62.95
2015-06-01,62.4
2015-06-02,62.15
2015-06-03,59.95
2015-06-04,59.7
2015-06-05,60.15
2015-06-08,63.0
2015-06-09,61.15
2015-06-10,61.1
2015-06-11,59.15
2015-06-12,59.6
2015-06-15,60.1
2015-06-16,61.45
2015-06-17,61.1
2015-06-18,61.4
2015-06-19,62.15
2015-06-22,62.9
2015-06-23,63.55
2015-06-24,70.6
2015-06-25,76.15
2015-06-26,73.05
2015-06-29,69.6
2015-06-30,74.65
2015-07-01,75.7
2015-07-02,80.95
2015-07-03,88.35
2015-07-06,90.0
2015-07-07,88.7
2015-07-08,87.5
2015-07-09,85.95
2015-07-10,85.0
2015-07-13,81.6
2015-07-14,83.95
2015-07-15,92.45
2015-07-16,97.7
2015-07-17,92.35
2015-07-20,93.4
2015-07-21,92.85
2015-07-22,106.35
2015-07-23,110.7
2015-07-24,117.95
2015-07-27,120.25
2015-07-28,124.7
2015-07-29,120.5
2015-07-30,115.9
2015-07-31,123.3
2015-08-03,118.05
2015-08-04,124.1
2015-08-05,120.7
2015-08-06,117.95
2015-08-07,117.5
2015-08-10,120.65
2015-08-11,121.85
2015-08-12,118.55
2015-08-13,114.85
2015-08-14,104.9
2015-08-17,115.05
2015-08-18,115.4
2015-08-19,113.85
2015-08-20,113.15
2015-08-21,109.25
2015-08-24,93.0
2015-08-25,94.4
2015-08-26,94.4
2015-08-27,101.9
2015-08-28,103.3
2015-08-31,102.8
2015-09-01,98.05
2015-09-02,99.7
2015-09-03,100.05
2015-09-04,95.05
2015-09-07,92.7
2015-09-08,92.25
2015-09-09,94.65
2015-09-10,96.55
2015-09-11,93.9
2015-09-14,95.0
2015-09-15,94.5
2015-09-16,94.0
2015-09-18,95.25
2015-09-21,103.25
2015-09-22,99.85
2015-09-23,103.35
2015-09-24,100.2
2015-09-28,104.4
2015-09-29,103.7
2015-09-30,104.1
2015-10-01,103.55
2015-10-05,105.8
2015-10-06,107.8
2015-10-07,107.85
2015-10-08,105.6
2015-10-09,105.2
2015-10-12,104.7
2015-10-13,104.1
2015-10-14,103.6
2015-10-15,104.35
2015-10-16,102.9
2015-10-19,103.55
2015-10-20,103.3
2015-10-21,102.5
2015-10-23,102.9
2015-10-26,101.45
2015-10-27,99.85
2015-10-28,100.0
2015-10-29,98.0
2015-10-30,95.8
2015-11-02,95.5
2015-11-03,96.8
2015-11-04,96.1
2015-11-05,94.7
2015-11-06,91.15
2015-11-09,94.5
2015-11-10,93.85
2015-11-11,93.95
2015-11-13,92.4
2015-11-16,99.35
2015-11-17,102.1
2015-11-18,97.85
2015-11-19,98.0
2015-11-20,98.85
2015-11-23,98.85
2015-11-24,96.6
2015-11-26,98.85
2015-11-27,98.85
2015-11-30,101.95
2015-12-01,106.65
2015-12-02,105.95
2015-12-03,103.75
2015-12-04,105.35
2015-12-07,105.2
2015-12-08,101.7
2015-12-09,97.5
2015-12-10,100.05
2015-12-11,97.25
2015-12-14,98.6
2015-12-15,98.25
2015-12-16,99.45
2015-12-17,100.15
2015-12-18,98.8
2015-12-21,99.6
2015-12-22,99.15
2015-12-23,102.3
2015-12-24,100.85
2015-12-28,102.35
2015-12-29,99.5
2015-12-30,99.65
2015-12-31,99.3
2016-01-01,100.15
2016-01-04,97.9
2016-01-05,98.7
2016-01-06,97.2
2016-01-07,94.35
2016-01-08,93.5
2016-01-11,94.75
2016-01-12,94.0
2016-01-13,91.75
2016-01-14,89.95
2016-01-15,88.35
2016-01-18,81.85
2016-01-19,83.05
2016-01-20,78.4
2016-01-21,77.6
2016-01-22,80.55
2016-01-25,82.15
2016-01-27,84.0
2016-01-28,86.15
2016-01-29,86.95
2016-02-01,85.75
2016-02-02,84.7
2016-02-03,81.05
2016-02-04,78.8
2016-02-05,79.1
2016-02-08,80.25
2016-02-09,79.45
2016-02-10,78.25
2016-02-11,76.6
2016-02-12,74.8
2016-02-15,77.8
2016-02-16,73.5
2016-02-17,72.4
2016-02-18,76.15
2016-02-19,81.7
2016-02-22,87.2
2016-02-23,81.2
2016-02-24,80.45
2016-02-25,96.5
2016-02-26,101.6
2016-02-29,94.8
2016-03-01,94.4
2016-03-02,96.0
2016-03-03,94.8
2016-03-04,93.25
2016-03-08,94.35
2016-03-09,94.2
2016-03-10,98.2
2016-03-11,97.1
2016-03-14,97.8
2016-03-15,98.25
2016-03-16,97.25
2016-03-17,97.2
2016-03-18,96.75
2016-03-21,96.85
2016-03-22,96.3
2016-03-23,96.35
2016-03-28,95.75
2016-03-29,96.1
2016-03-30,97.4
2016-03-31,96.55
2016-04-01,97.6
2016-04-04,96.85
2016-04-05,97.05
2016-04-06,100.95
2016-04-07,98.3
2016-04-08,99.05
2016-04-11,100.5
2016-04-12,99.85
2016-04-13,100.2
2016-04-18,100.0
2016-04-20,102.9
2016-04-21,103.6
2016-04-22,103.25
2016-04-25,103.3
2016-04-26,104.65
2016-04-27,104.5
2016-04-28,94.5
2016-04-29,93.5
2016-05-02,93.35
2016-05-03,93.9
2016-05-04,93.6
2016-05-05,93.85
2016-05-06,94.1
2016-05-09,92.95
2016-05-10,93.25
2016-05-11,95.15
2016-05-12,93.75
2016-05-13,93.2
2016-05-16,93.9
2016-05-17,93.85
2016-05-18,93.55
2016-05-19,93.35
2016-05-20,92.5
2016-05-23,93.95
2016-05-24,94.05
2016-05-25,93.4
2016-05-26,92.2
2016-05-27,92.25
2016-05-30,92.65
2016-05-31,95.25
2016-06-01,97.1
2016-06-02,96.4
2016-06-03,96.8
2016-06-06,96.65
2016-06-07,96.6
2016-06-08,96.35
2016-06-09,96.65
2016-06-10,96.45
2016-06-13,95.3
2016-06-14,97.2
2016-06-15,98.35
2016-06-16,100.85
2016-06-17,99.05
2016-06-20,98.15
2016-06-21,96.9
2016-06-22,98.15
2016-06-23,97.4
2016-06-24,90.6
2016-06-27,89.85
2016-06-28,90.0
2016-06-29,90.75
2016-06-30,93.65
2016-07-01,96.65
2016-07-04,95.5
2016-07-05,94.5
2016-07-07,95.0
2016-07-08,94.05
2016-07-11,93.75
2016-07-12,94.0
2016-07-13,93.4
2016-07-14,93.4
2016-07-15,93.45
2016-07-18,93.55
2016-07-19,92.65
2016-07-20,93.6
2016-07-21,93.15
2016-07-22,92.85
2016-07-25,94.05
2016-07-26,97.5
2016-07-27,95.8
2016-07-28,94.4
2016-07-29,93.25
2016-08-01,92.9
2016-08-02,92.05
2016-08-03,90.4
2016-08-04,90.6
2016-08-05,90.95
2016-08-08,90.75
2016-08-09,90.55
2016-08-10,88.2
2016-08-11,89.45
2016-08-12,88.35
2016-08-16,87.75
2016-08-17,88.75
2016-08-18,90.0
2016-08-19,90.8
2016-08-22,90.0
2016-08-23,90.35
2016-08-24,89.65
2016-08-25,88.6
2016-08-26,88.7
2016-08-29,89.6
2016-08-30,90.35
2016-08-31,90.3
2016-09-01,89.65
2016-09-02,89.6
2016-09-06,88.35
2016-09-07,88.25
2016-09-08,89.0
2016-09-09,89.5
2016-09-12,88.65
2016-09-14,90.3
2016-09-15,90.4
2016-09-16,90.5
2016-09-19,89.1
2016-09-20,90.55
2016-09-21,88.8
2016-09-22,89.1
2016-09-23,89.65
2016-09-26,89.0
2016-09-27,89.05
2016-09-28,89.1
2016-09-29,83.9
2016-09-30,84.4
2016-10-03,86.3
2016-10-04,86.4
2016-10-05,87.9
2016-10-06,87.85
2016-10-07,85.55
2016-10-10,85.8
2016-10-13,86.15
2016-10-14,92.45
2016-10-17,89.95
2016-10-18,90.1
2016-10-19,89.7
2016-10-20,88.75
2016-10-21,98.55
2016-10-24,94.65
2016-10-25,96.5
2016-10-26,99.7
2016-10-27,103.6
2016-10-28,101.4
2016-10-30,102.0
2016-11-01,101.4
2016-11-02,96.55
2016-11-03,95.15
2016-11-04,91.8
2016-11-07,92.65
2016-11-08,92.9
2016-11-09,90.4
2016-11-10,92.8
2016-11-11,90.35
2016-11-15,84.55
2016-11-16,86.0
2016-11-17,84.1
2016-11-18,86.3
2016-11-21,81.2
2016-11-22,83.1
2016-11-23,83.45
2016-11-24,84.1
2016-11-25,84.55
2016-11-28,85.0
2016-11-29,85.5
2016-11-30,86.75
2016-12-01,89.15
2016-12-02,87.6
2016-12-05,88.25
2016-12-06,90.55
2016-12-07,88.45
2016-12-08,90.3
2016-12-09,107.35
2016-12-12,116.7
2016-12-13,115.2
2016-12-14,112.0
2016-12-15,112.9
2016-12-16,111.5
2016-12-19,111.7
2016-12-20,107.05
2016-12-21,109.95
2016-12-22,107.2
2016-12-23,107.2
2016-12-26,97.5
2016-12-27,101.3
2016-12-28,101.15
2016-12-29,100.35
2016-12-30,101.5
2017-01-02,104.6
2017-01-03,106.9
2017-01-04,106.25
2017-01-05,107.4
2017-01-06,105.3
2017-01-09,104.6
2017-01-10,104.3
2017-01-11,103.2
2017-01-12,101.55
2017-01-13,100.55
2017-01-16,102.0
2017-01-17,103.7
2017-01-18,101.95
2017-01-19,100.8
2017-01-20,100.45
2017-01-23,106.0
2017-01-24,105.25
2017-01-25,104.35
2017-01-27,103.4
2017-01-30,103.3
2017-01-31,101.15
2017-02-01,102.35
2017-02-02,102.25
2017-02-03,101.8
2017-02-06,102.6
2017-02-07,101.85
2017-02-08,102.95
2017-02-09,103.05
2017-02-10,102.4
2017-02-13,99.75
2017-02-14,98.9
2017-02-15,94.55
2017-02-16,95.55
2017-02-17,96.95
2017-02-20,96.0
2017-02-21,95.05
2017-02-22,92.35
2017-02-23,92.4
2017-02-27,90.75
2017-02-28,90.95
2017-03-01,99.35
2017-03-02,93.2
2017-03-03,95.5
2017-03-06,94.75
2017-03-07,96.1
2017-03-08,93.3
2017-03-09,93.2
2017-03-10,93.0
2017-03-14,93.4
2017-03-15,93.1
2017-03-16,94.4
2017-03-17,93.9
2017-03-20,103.75
2017-03-21,100.65
2017-03-22,99.2
2017-03-23,98.45
2017-03-24,99.6
2017-03-27,98.55
2017-03-28,99.35
2017-03-29,96.85
2017-03-30,97.95
2017-03-31,97.85
2017-04-03,99.05
2017-04-05,100.15
2017-04-06,102.35
2017-04-07,102.85
2017-04-10,102.15
2017-04-11,103.8
2017-04-12,101.3
2017-04-13,100.1
2017-04-17,100.35
2017-04-18,101.2
2017-04-19,101.85
2017-04-20,101.9
2017-04-21,99.7
2017-04-24,99.65
2017-04-25,99.9
2017-04-26,101.05
2017-04-27,103.1
2017-04-28,101.6
2017-05-02,100.15
2017-05-03,101.3
2017-05-04,100.05
2017-05-05,99.3
2017-05-08,99.05
2017-05-09,99.0
2017-05-10,98.55
2017-05-11,99.2
2017-05-12,98.75
2017-05-15,97.0
2017-05-16,97.5
2017-05-17,99.55
2017-05-18,94.85
2017-05-19,93.95
2017-05-22,93.3
2017-05-23,90.25
2017-05-24,89.0
2017-05-25,90.45
2017-05-26,89.75
2017-05-29,91.7
2017-05-30,89.6
2017-05-31,90.45
2017-06-01,90.1
2017-06-02,91.55
2017-06-05,92.7
2017-06-06,91.8
2017-06-07,91.15
2017-06-08,90.15
2017-06-09,90.35
2017-06-12,92.0
2017-06-13,92.05
2017-06-14,92.85
2017-06-15,92.05
2017-06-16,93.1
2017-06-19,95.45
2017-06-20,93.75
2017-06-21,91.95
2017-06-22,95.65
2017-06-23,96.55
2017-06-27,96.2
2017-06-28,96.4
2017-06-29,97.05
2017-06-30,95.3
2017-07-03,94.55
2017-07-04,94.55
2017-07-05,93.65
2017-07-06,94.35
2017-07-07,99.75
2017-07-10,99.65
2017-07-11,99.7
2017-07-12,98.75
2017-07-13,99.55
2017-07-14,97.9
2017-07-17,95.95
2017-07-18,94.2
2017-07-19,94.4
2017-07-20,99.95
2017-07-21,98.3
2017-07-24,97.35
2017-07-25,96.45
2017-07-26,95.4
2017-07-27,95.7
2017-07-28,95.7
2017-07-31,96.0
2017-08-01,95.1
2017-08-02,93.6
2017-08-03,94.0
2017-08-04,93.45
2017-08-07,93.55
2017-08-08,92.05
2017-08-09,90.75
2017-08-10,87.45
2017-08-11,86.55
2017-08-14,87.9
2017-08-16,90.5
2017-08-17,89.95
2017-08-18,89.95
2017-08-21,91.3
2017-08-22,93.5
2017-08-23,92.45
2017-08-24,91.8
2017-08-28,91.35
2017-08-29,91.5
2017-08-30,91.1
2017-08-31,95.8
2017-09-01,94.9
2017-09-04,92.5
2017-09-05,92.3
2017-09-06,92.05
2017-09-07,93.35
2017-09-08,93.05
2017-09-11,90.7
2017-09-12,91.6
2017-09-13,91.05
2017-09-14,96.4
2017-09-15,93.5
2017-09-18,95.2
2017-09-19,93.7
2017-09-20,95.1
2017-09-21,95.45
2017-09-22,93.3
2017-09-25,95.25
2017-09-26,96.3
2017-09-27,95.05
2017-09-28,99.35
2017-09-29,99.6
2017-10-03,102.55
2017-10-04,101.15
2017-10-05,105.1
2017-10-06,105.35
2017-10-09,105.35
2017-10-10,107.1
2017-10-11,102.4
2017-10-12,102.9
2017-10-13,103.6
2017-10-16,103.9
2017-10-17,102.55
2017-10-18,101.2
2017-10-19,100.75
2017-10-23,104.25
2017-10-24,106.85
2017-10-25,105.15
2017-10-26,103.05
2017-10-27,103.5
2017-10-30,104.7
2017-10-31,102.95
2017-11-01,105.65
2017-11-02,107.25
2017-11-03,106.1
2017-11-06,105.15
2017-11-07,100.7
2017-11-08,100.65
2017-11-09,98.65
2017-11-10,97.05
2017-11-13,96.5
2017-11-14,97.35
2017-11-15,96.0
2017-11-16,97.15
2017-11-17,108.7
2017-11-20,111.6
2017-11-21,111.5
2017-11-22,108.7
2017-11-23,109.4
2017-11-24,107.45
2017-11-27,109.1
2017-11-28,107.1
2017-11-29,106.0
2017-11-30,104.8
2017-12-01,102.85
2017-12-04,101.05
2017-12-05,102.1
2017-12-06,100.55
2017-12-07,101.4
2017-12-08,100.4
2017-12-11,101.95
2017-12-12,101.6
2017-12-13,100.4
2017-12-14,99.4
2017-12-15,100.6
2017-12-18,101.75
2017-12-19,109.6
2017-12-20,108.35
2017-12-21,106.95
2017-12-22,112.15
2017-12-26,111.65
2017-12-27,108.5
2017-12-28,110.4
2017-12-29,111.4
