Date,BEL
2013-10-21,1099.95
2013-10-22,1100.95
2013-10-23,1093.05
2013-10-24,1079.6
2013-10-25,1066.1
2013-10-28,1071.75
2013-10-29,1074.55
2013-10-30,1077.6
2013-10-31,1067.75
2013-11-01,1069.2
2013-11-03,1074.2
2013-11-05,1074.6
2013-11-06,1067.5
2013-11-07,1069.9
2013-11-08,1076.25
2013-11-11,1067.55
2013-11-12,1060.5
2013-11-13,1067.7
2013-11-14,1074.75
2013-11-18,1065.8
2013-11-19,1068.85
2013-11-20,1068.25
2013-11-21,1066.8
2013-11-22,1062.25
2013-11-25,1066.4
2013-11-26,1062.5
2013-11-27,1059.2
2013-11-28,1059.05
2013-11-29,1056.45
2013-12-02,1055.15
2013-12-03,1057.85
2013-12-04,1053.5
2013-12-05,1051.5
2013-12-06,1046.25
2013-12-09,1049.85
2013-12-10,1047.15
2013-12-11,1044.7
2013-12-12,1044.55
2013-12-13,1024.35
2013-12-16,1008.7
2013-12-17,1004.3
2013-12-18,998.65
2013-12-19,1005.7
2013-12-20,994.6
2013-12-23,997.5
2013-12-24,1003.7
2013-12-26,1007.35
2013-12-27,1005.85
2013-12-30,1000.7
2013-12-31,1029.4
2014-01-01,1025.25
2014-01-02,1021.25
2014-01-03,1014.9
2014-01-06,1026.45
2014-01-07,1021.4
2014-01-08,1018.85
2014-01-09,1012.05
2014-01-10,990.45
2014-01-13,1005.65
2014-01-14,1006.0
2014-01-15,1000.95
2014-01-16,995.85
2014-01-17,996.55
2014-01-20,1005.8
2014-01-21,997.0
2014-01-22,1000.6
2014-01-23,1004.3
2014-01-24,972.0
2014-01-27,947.8
2014-01-28,955.0
2014-01-29,941.9
2014-01-30,934.85
2014-01-31,928.5
2014-02-03,913.55
2014-02-04,922.1
2014-02-05,918.5
2014-02-06,908.0
2014-02-07,915.1
2014-02-10,928.35
2014-02-11,930.55
2014-02-12,951.95
2014-02-13,957.0
2014-02-14,968.8
2014-02-17,949.65
2014-02-18,938.9
2014-02-19,938.0
2014-02-20,932.9
2014-02-21,928.7
2014-02-24,927.45
2014-02-25,944.15
2014-02-26,933.55
2014-02-28,930.2
2014-03-03,926.2
2014-03-04,923.35
2014-03-05,968.25
2014-03-06,981.8
2014-03-07,977.3
2014-03-10,986.35
2014-03-11,991.25
2014-03-12,976.8
2014-03-13,997.55
2014-03-14,1006.5
2014-03-18,1023.3
2014-03-19,1027.45
2014-03-20,1017.9
2014-03-21,990.3
2014-03-22,1009.95
2014-03-24,1057.85
2014-03-25,1059.85
2014-03-26,1080.35
2014-03-27,1113.25
2014-03-28,1147.25
2014-03-31,1147.95
2014-04-01,1128.65
2014-04-02,1110.05
2014-04-03,1089.35
2014-04-04,1136.45
2014-04-07,1114.25
2014-04-09,1135.9
2014-04-10,1217.2
2014-04-11,1203.75
2014-04-15,1226.25
2014-04-16,1204.85
2014-04-17,1212.7
2014-04-21,1224.95
2014-04-22,1225.65
2014-04-23,1235.4
2014-04-25,1242.75
2014-04-28,1241.35
2014-04-29,1250.05
2014-04-30,1210.6
2014-05-02,1212.25
2014-05-05,1230.4
2014-05-06,1232.2
2014-05-07,1226.85
2014-05-08,1210.25
2014-05-09,1220.5
2014-05-12,1246.4
2014-05-13,1340.1
2014-05-14,1325.95
2014-05-15,1331.25
2014-05-16,1415.9
2014-05-19,1459.55
2014-05-20,1503.3
2014-05-21,1508.7
2014-05-22,1578.35
2014-05-23,1630.25
2014-05-26,1629.65
2014-05-27,1580.3
2014-05-28,1588.7
2014-05-29,1578.0
2014-05-30,1607.6
2014-06-02,1672.5
2014-06-03,1712.4
2014-06-04,1734.1
2014-06-05,1784.75
2014-06-06,1837.1
2014-06-09,1885.3
2014-06-10,1846.1
2014-06-11,1814.35
2014-06-12,1808.3
2014-06-13,1821.2
2014-06-16,1825.6
2014-06-17,1819.15
2014-06-18,1821.45
2014-06-19,1957.0
2014-06-20,1949.25
2014-06-23,1948.4
2014-06-24,2008.35
2014-06-25,2110.5
2014-06-26,2113.9
2014-06-27,2044.05
2014-06-30,2151.2
2014-07-01,2193.55
2014-07-02,2183.1
2014-07-03,2171.5
2014-07-04,2186.25
2014-07-07,2272.1
2014-07-08,2143.4
2014-07-09,1960.6
2014-07-10,1834.1
2014-07-11,1774.05
2014-07-14,1799.05
2014-07-15,1857.5
2014-07-16,1857.25
2014-07-17,1838.95
2014-07-18,1850.05
2014-07-21,1824.4
2014-07-22,1843.4
2014-07-23,1846.55
2014-07-24,1827.1
2014-07-25,1798.3
2014-07-28,1742.25
2014-07-30,1746.9
2014-07-31,1762.25
2014-08-01,1753.45
2014-08-04,1765.8
2014-08-05,1770.95
2014-08-06,1789.2
2014-08-07,1773.2
2014-08-08,1789.7
2014-08-11,1805.2
2014-08-12,1789.55
2014-08-13,1739.7
2014-08-14,1761.0
2014-08-18,1821.7
2014-08-19,1821.05
2014-08-20,1792.1
2014-08-21,1778.2
2014-08-22,1807.45
2014-08-25,1805.9
2014-08-26,1766.5
2014-08-27,2082.3
2014-08-28,2056.8
2014-09-01,2110.6
2014-09-02,2074.6
2014-09-03,2025.75
2014-09-04,1984.2
2014-09-05,2079.75
2014-09-08,2090.3
2014-09-09,2062.4
2014-09-10,2045.3
2014-09-11,2117.85
2014-09-12,2097.6
2014-09-15,2144.0
2014-09-16,2085.6
2014-09-17,2117.25
2014-09-18,2114.75
2014-09-19,2114.45
2014-09-22,2102.2
2014-09-23,2084.25
2014-09-24,2100.45
2014-09-25,2050.45
2014-09-26,2011.7
2014-09-29,2019.65
2014-09-30,1990.1
2014-10-01,2054.5
2014-10-07,2001.8
2014-10-08,1980.7
2014-10-09,2045.25
2014-10-10,2006.65
2014-10-13,2002.0
2014-10-14,2008.55
2014-10-16,1984.0
2014-10-17,2000.0
2014-10-20,2020.1
2014-10-21,2007.45
2014-10-22,2068.5
2014-10-23,2057.05
2014-10-27,2055.6
2014-10-28,2046.05
2014-10-29,2040.05
2014-10-30,2041.85
2014-10-31,2083.65
2014-11-03,2087.5
2014-11-05,2064.65
2014-11-07,2231.65
2014-11-10,2280.0
2014-11-11,2296.9
2014-11-12,2308.05
2014-11-13,2267.6
2014-11-14,2245.4
2014-11-17,2280.45
2014-11-18,2264.15
2014-11-19,2239.4
2014-11-20,2197.75
2014-11-21,2191.55
2014-11-24,2303.7
2014-11-25,2280.05
2014-11-26,2302.2
2014-11-27,2304.55
2014-11-28,2321.65
2014-12-01,2305.9
2014-12-02,2514.95
2014-12-03,2633.25
2014-12-04,2929.9
2014-12-05,2894.35
2014-12-08,2814.05
2014-12-09,2844.8
2014-12-10,2812.15
2014-12-11,2891.9
2014-12-12,2798.45
2014-12-15,2716.4
2014-12-16,2652.5
2014-12-17,2651.65
2014-12-18,2785.1
2014-12-19,2798.1
2014-12-22,2768.5
2014-12-23,2736.5
2014-12-24,2726.9
2014-12-26,2726.75
2014-12-29,2730.7
2014-12-30,2808.75
2014-12-31,2947.55
2015-01-01,2939.35
2015-01-02,2924.65
2015-01-05,2869.4
2015-01-06,2831.45
2015-01-07,3213.0
2015-01-08,3144.5
2015-01-09,3202.2
2015-01-12,3215.05
2015-01-13,3332.95
2015-01-14,3289.05
2015-01-15,3270.55
2015-01-16,3293.95
2015-01-19,3251.0
2015-01-20,3163.35
2015-01-21,3151.45
2015-01-22,3208.45
2015-01-23,3216.7
2015-01-27,3404.5
2015-01-28,3408.25
2015-01-29,3346.65
2015-01-30,3337.95
2015-02-02,3423.05
2015-02-03,3600.7
2015-02-04,3553.4
2015-02-05,3491.9
2015-02-06,3408.95
2015-02-09,3305.0
2015-02-10,3338.95
2015-02-11,3498.3
2015-02-12,3687.35
2015-02-13,3620.55
2015-02-16,3660.45
2015-02-18,3993.45
2015-02-19,3837.1
2015-02-20,3826.35
2015-02-23,3724.7
2015-02-24,3699.3
2015-02-25,3706.4
2015-02-26,3646.8
2015-02-27,3768.15
2015-02-28,3731.65
2015-03-02,3642.0
2015-03-03,3640.15
2015-03-04,3661.9
2015-03-05,3582.35
2015-03-09,3444.5
2015-03-10,3315.95
2015-03-11,3354.8
2015-03-12,3385.1
2015-03-13,3329.25
2015-03-16,3263.9
2015-03-17,3366.15
2015-03-18,3294.45
2015-03-19,3244.55
2015-03-20,3191.25
2015-03-23,3187.65
2015-03-24,3250.75
2015-03-25,3190.55
2015-03-26,3161.25
2015-03-27,3101.5
2015-03-30,3247.95
2015-03-31,3350.5
2015-04-01,3494.2
2015-04-06,3593.95
2015-04-07,3586.05
2015-04-08,3682.45
2015-04-09,3694.4
2015-04-10,3634.2
2015-04-13,3443.7
2015-04-15,3324.9
2015-04-16,3299.1
2015-04-17,3209.4
2015-04-20,3120.3
2015-04-21,3128.1
2015-04-22,3178.15
2015-04-23,3195.75
2015-04-24,3115.5
2015-04-27,2979.75
2015-04-28,2982.35
2015-04-29,3001.55
2015-04-30,3084.55
2015-05-04,3133.75
2015-05-05,3272.5
2015-05-06,3143.35
2015-05-07,3005.05
2015-05-08,3104.9
2015-05-11,3129.1
2015-05-12,3140.95
2015-05-13,3168.35
2015-05-14,3143.4
2015-05-15,3157.45
2015-05-18,3165.1
2015-05-19,3185.65
2015-05-20,3180.05
2015-05-21,3219.75
2015-05-22,3194.7
2015-05-25,3212.7
2015-05-26,3298.45
2015-05-27,3312.1
2015-05-28,3336.35
2015-05-29,3579.3
2015-06-01,3608.35
2015-06-02,3472.9
2015-06-03,3254.3
2015-06-04,3309.7
2015-06-05,3322.4
2015-06-08,3290.7
2015-06-09,3235.7
2015-06-10,3271.15
2015-06-11,3206.95
2015-06-12,3249.25
2015-06-15,3268.3
2015-06-16,3260.3
2015-06-17,3302.5
2015-06-18,3368.4
2015-06-19,3405.9
2015-06-22,3404.7
2015-06-23,3394.4
2015-06-24,3362.15
2015-06-25,3368.9
2015-06-26,3443.55
2015-06-29,3333.0
2015-06-30,3366.3
2015-07-01,3412.95
2015-07-02,3416.45
2015-07-03,3417.95
2015-07-06,3383.7
2015-07-07,3452.85
2015-07-08,3409.1
2015-07-09,3427.45
2015-07-10,3439.25
2015-07-13,3449.9
2015-07-14,3490.25
2015-07-15,3522.95
2015-07-16,3658.3
2015-07-17,3648.6
2015-07-20,3653.15
2015-07-21,3625.45
2015-07-22,3662.25
2015-07-23,3758.8
2015-07-24,3671.35
2015-07-27,3681.5
2015-07-28,3751.6
2015-07-29,3929.7
2015-07-30,3926.95
2015-07-31,3985.15
2015-08-03,4124.15
2015-08-04,4126.6
2015-08-05,4043.85
2015-08-06,3980.85
2015-08-07,3965.15
2015-08-10,3917.85
2015-08-11,3809.8
2015-08-12,3730.0
2015-08-13,3758.05
2015-08-14,3844.45
2015-08-17,3791.55
2015-08-18,3712.05
2015-08-19,3644.95
2015-08-20,3622.7
2015-08-21,3581.3
2015-08-24,3172.65
2015-08-25,3334.4
2015-08-26,3365.1
2015-08-27,3420.05
2015-08-28,3475.3
2015-08-31,3369.05
2015-09-01,3221.3
2015-09-02,3274.95
2015-09-03,3301.05
2015-09-04,3228.05
2015-09-07,3156.3
2015-09-08,3270.6
2015-09-09,3351.05
2015-09-10,3401.95
2015-09-11,3343.15
2015-09-14,1094.6
2015-09-15,1087.6
2015-09-16,1076.6
2015-09-18,1087.75
2015-09-21,1102.05
2015-09-22,1094.3
2015-09-23,1142.55
2015-09-24,1171.8
2015-09-28,1183.15
2015-09-29,1148.1
2015-09-30,1135.45
2015-10-01,1144.05
2015-10-05,1183.8
2015-10-06,1188.55
2015-10-07,1203.65
2015-10-08,1203.3
2015-10-09,1207.55
2015-10-12,1206.85
2015-10-13,1188.05
2015-10-14,1186.3
2015-10-15,1183.05
2015-10-16,1191.5
2015-10-19,1188.6
2015-10-20,1246.65
2015-10-21,1230.2
2015-10-23,1215.8
2015-10-26,1201.05
2015-10-27,1216.3
2015-10-28,1212.0
2015-10-29,1218.25
2015-10-30,1243.8
2015-11-02,1231.0
2015-11-03,1257.95
2015-11-04,1256.1
2015-11-05,1240.3
2015-11-06,1244.55
2015-11-09,1290.5
2015-11-10,1249.4
2015-11-11,1272.7
2015-11-13,1235.75
2015-11-16,1248.4
2015-11-17,1254.1
2015-11-18,1230.55
2015-11-19,1247.9
2015-11-20,1252.85
2015-11-23,1250.9
2015-11-24,1255.1
2015-11-26,1279.35
2015-11-27,1274.9
2015-11-30,1253.85
2015-12-01,1237.95
2015-12-02,1218.45
2015-12-03,1223.4
2015-12-04,1225.9
2015-12-07,1223.8
2015-12-08,1214.85
2015-12-09,1197.35
2015-12-10,1191.95
2015-12-11,1171.1
2015-12-14,1186.05
2015-12-15,1177.35
2015-12-16,1194.95
2015-12-17,1204.65
2015-12-18,1233.6
2015-12-21,1257.85
2015-12-22,1270.25
2015-12-23,1272.2
2015-12-24,1317.15
2015-12-28,1306.95
2015-12-29,1343.6
2015-12-30,1352.45
2015-12-31,1371.1
2016-01-01,1375.75
2016-01-04,1370.05
2016-01-05,1366.15
2016-01-06,1353.4
2016-01-07,1293.8
2016-01-08,1298.05
2016-01-11,1330.6
2016-01-12,1340.1
2016-01-13,1339.75
2016-01-14,1307.7
2016-01-15,1259.55
2016-01-18,1235.2
2016-01-19,1258.1
2016-01-20,1212.9
2016-01-21,1172.05
2016-01-22,1193.65
2016-01-25,1209.4
2016-01-27,1206.0
2016-01-28,1227.8
2016-01-29,1231.55
2016-02-01,1233.45
2016-02-02,1223.25
2016-02-03,1216.0
2016-02-04,1220.9
2016-02-05,1235.9
2016-02-08,1230.15
2016-02-09,1209.05
2016-02-10,1188.15
2016-02-11,1124.05
2016-02-12,1125.45
2016-02-15,1161.3
2016-02-16,1116.3
2016-02-17,1120.1
2016-02-18,1144.75
2016-02-19,1129.75
2016-02-22,1157.5
2016-02-23,1116.95
2016-02-24,1091.0
2016-02-25,1066.9
2016-02-26,1055.75
2016-02-29,1029.95
2016-03-01,1039.3
2016-03-02,1050.75
2016-03-03,1075.15
2016-03-04,1100.55
2016-03-08,1086.1
2016-03-09,1095.0
2016-03-10,1083.9
2016-03-11,1086.8
2016-03-14,1074.7
2016-03-15,1063.45
2016-03-16,1065.1
2016-03-17,1083.9
2016-03-18,1102.85
2016-03-21,1177.05
2016-03-22,1191.4
2016-03-23,1201.7
2016-03-28,1167.65
2016-03-29,1180.1
2016-03-30,1209.9
2016-03-31,1224.3
2016-04-01,1199.1
2016-04-04,1205.9
2016-04-05,1181.05
2016-04-06,1171.6
2016-04-07,1152.35
2016-04-08,1167.65
2016-04-11,1150.65
2016-04-12,1183.6
2016-04-13,1194.05
2016-04-18,1206.15
2016-04-20,1198.15
2016-04-21,1169.3
2016-04-22,1169.4
2016-04-25,1172.0
2016-04-26,1191.35
2016-04-27,1212.6
2016-04-28,1183.7
2016-04-29,1181.85
2016-05-02,1187.2
2016-05-03,1175.9
2016-05-04,1146.8
2016-05-05,1146.5
2016-05-06,1142.15
2016-05-09,1152.5
2016-05-10,1169.65
2016-05-11,1157.45
2016-05-12,1160.05
2016-05-13,1148.9
2016-05-16,1134.75
2016-05-17,1132.55
2016-05-18,1149.85
2016-05-19,1117.8
2016-05-20,1100.1
2016-05-23,1098.65
2016-05-24,1108.9
2016-05-25,1109.15
2016-05-26,1124.0
2016-05-27,1183.05
2016-05-30,1191.35
2016-05-31,1178.25
2016-06-01,1156.5
2016-06-02,1164.45
2016-06-03,1143.3
2016-06-06,1186.35
2016-06-07,1217.35
2016-06-08,1289.2
2016-06-09,1261.65
2016-06-10,1265.7
2016-06-13,1245.9
2016-06-14,1243.3
2016-06-15,1259.55
2016-06-16,1269.3
2016-06-17,1257.4
2016-06-20,1284.75
2016-06-21,1283.65
2016-06-22,1264.65
2016-06-23,1274.4
2016-06-24,1248.2
2016-06-27,1257.6
2016-06-28,1248.9
2016-06-29,1270.6
2016-06-30,1267.1
2016-07-01,1271.75
2016-07-04,1274.5
2016-07-05,1274.7
2016-07-07,1269.9
2016-07-08,1258.3
2016-07-11,1258.05
2016-07-12,1261.8
2016-07-13,1246.3
2016-07-14,1278.95
2016-07-15,1252.65
2016-07-18,1243.05
2016-07-19,1241.55
2016-07-20,1249.65
2016-07-21,1237.55
2016-07-22,1236.1
2016-07-25,1243.75
2016-07-26,1226.35
2016-07-27,1219.15
2016-07-28,1221.1
2016-07-29,1235.9
2016-08-01,1240.7
2016-08-02,1239.55
2016-08-03,1236.55
2016-08-04,1230.95
2016-08-05,1259.35
2016-08-08,1242.35
2016-08-09,1241.65
2016-08-10,1231.9
2016-08-11,1211.1
2016-08-12,1228.75
2016-08-16,1235.8
2016-08-17,1240.45
2016-08-18,1225.95
2016-08-19,1229.6
2016-08-22,1222.4
2016-08-23,1220.6
2016-08-24,1228.0
2016-08-25,1205.8
2016-08-26,1219.2
2016-08-29,1214.9
2016-08-30,1218.95
2016-08-31,1220.45
2016-09-01,1224.8
2016-09-02,1219.0
2016-09-06,1213.25
2016-09-07,1209.95
2016-09-08,1202.65
2016-09-09,1211.2
2016-09-12,1199.9
2016-09-14,1192.25
2016-09-15,1219.25
2016-09-16,1211.9
2016-09-19,1235.55
2016-09-20,1237.95
2016-09-21,1245.25
2016-09-22,1256.35
2016-09-23,1261.35
2016-09-26,1265.15
2016-09-27,1279.7
2016-09-28,1280.95
2016-09-29,1232.3
2016-09-30,1244.75
2016-10-03,1272.9
2016-10-04,1269.8
2016-10-05,1272.95
2016-10-06,1272.15
2016-10-07,1267.6
2016-10-10,1254.0
2016-10-13,1244.1
2016-10-14,1269.5
2016-10-17,1264.75
2016-10-18,1281.75
2016-10-19,1272.55
2016-10-20,1275.9
2016-10-21,1264.1
2016-10-24,1268.55
2016-10-25,1268.25
2016-10-26,1259.45
2016-10-27,1259.4
2016-10-28,1301.2
2016-10-30,1327.45
2016-11-01,1330.2
2016-11-02,1301.85
2016-11-03,1305.35
2016-11-04,1299.85
2016-11-07,1302.0
2016-11-08,1319.3
2016-11-09,1303.65
2016-11-10,1363.4
2016-11-11,1302.1
2016-11-15,1289.3
2016-11-16,1306.35
2016-11-17,1314.75
2016-11-18,1307.9
2016-11-21,1278.15
2016-11-22,1300.2
2016-11-23,1294.1
2016-11-24,1298.5
2016-11-25,1304.75
2016-11-28,1385.1
2016-11-29,1407.3
2016-11-30,1439.05
2016-12-01,1433.9
2016-12-02,1419.05
2016-12-05,1431.45
2016-12-06,1456.8
2016-12-07,1458.5
2016-12-08,1480.25
2016-12-09,1508.55
2016-12-12,1505.75
2016-12-13,1473.65
2016-12-14,1424.85
2016-12-15,1439.25
2016-12-16,1444.95
2016-12-19,1439.55
2016-12-20,1412.05
2016-12-21,1413.85
2016-12-22,1394.25
2016-12-23,1384.95
2016-12-26,1356.2
2016-12-27,1372.15
2016-12-28,1359.0
2016-12-29,1367.65
2016-12-30,1375.05
2017-01-02,1365.5
2017-01-03,1423.15
2017-01-04,1432.2
2017-01-05,1431.75
2017-01-06,1411.65
2017-01-09,1454.2
2017-01-10,1511.7
2017-01-11,1527.65
2017-01-12,1550.9
2017-01-13,1528.65
2017-01-16,1529.6
2017-01-17,1514.7
2017-01-18,1511.95
2017-01-19,1490.0
2017-01-20,1474.9
2017-01-23,1514.3
2017-01-24,1519.95
2017-01-25,1514.45
2017-01-27,1540.85
2017-01-30,1584.9
2017-01-31,1540.0
2017-02-01,1568.4
2017-02-02,1545.7
2017-02-03,1544.35
2017-02-06,1536.95
2017-02-07,1565.05
2017-02-08,1565.45
2017-02-09,1564.35
2017-02-10,1543.9
2017-02-13,1526.6
2017-02-14,1509.9
2017-02-15,1524.55
2017-02-16,1526.4
2017-02-17,1527.7
2017-02-20,1535.85
2017-02-21,1560.1
2017-02-22,1510.55
2017-02-23,1505.45
2017-02-27,1508.05
2017-02-28,1515.6
2017-03-01,1521.15
2017-03-02,1503.4
2017-03-03,1494.8
2017-03-06,1530.1
2017-03-07,1530.5
2017-03-08,1521.35
2017-03-09,1554.45
2017-03-10,1567.65
2017-03-14,1571.9
2017-03-15,1569.65
2017-03-16,165.15
2017-03-17,161.6
2017-03-20,162.5
2017-03-21,159.5
2017-03-22,153.8
2017-03-23,157.2
2017-03-24,155.55
2017-03-27,158.8
2017-03-28,158.4
2017-03-29,155.65
2017-03-30,153.45
2017-03-31,156.75
2017-04-03,159.9
2017-04-05,161.35
2017-04-06,165.5
2017-04-07,167.65
2017-04-10,171.9
2017-04-11,176.6
2017-04-12,174.65
2017-04-13,169.95
2017-04-17,171.1
2017-04-18,171.9
2017-04-19,178.7
2017-04-20,178.1
2017-04-21,180.5
2017-04-24,181.75
2017-04-25,180.25
2017-04-26,179.8
2017-04-27,179.55
2017-04-28,182.95
2017-05-02,183.1
2017-05-03,178.85
2017-05-04,181.75
2017-05-05,179.5
2017-05-08,180.85
2017-05-09,181.25
2017-05-10,183.95
2017-05-11,181.75
2017-05-12,179.4
2017-05-15,179.95
2017-05-16,182.6
2017-05-17,180.05
2017-05-18,174.95
2017-05-19,174.1
2017-05-22,175.65
2017-05-23,172.05
2017-05-24,166.8
2017-05-25,172.0
2017-05-26,174.95
2017-05-29,172.55
2017-05-30,170.15
2017-05-31,172.65
2017-06-01,172.7
2017-06-02,172.1
2017-06-05,170.05
2017-06-06,169.15
2017-06-07,171.55
2017-06-08,169.35
2017-06-09,168.25
2017-06-12,165.6
2017-06-13,165.05
2017-06-14,166.0
2017-06-15,166.95
2017-06-16,169.75
2017-06-19,168.65
2017-06-20,167.85
2017-06-21,169.3
2017-06-22,166.4
2017-06-23,165.3
2017-06-27,160.55
2017-06-28,159.75
2017-06-29,160.0
2017-06-30,161.55
2017-07-03,162.4
2017-07-04,163.4
2017-07-05,169.6
2017-07-06,172.0
2017-07-07,170.2
2017-07-10,172.7
2017-07-11,171.1
2017-07-12,170.45
2017-07-13,173.1
2017-07-14,173.25
2017-07-17,174.9
2017-07-18,173.7
2017-07-19,173.65
2017-07-20,172.55
2017-07-21,171.5
2017-07-24,172.65
2017-07-25,172.65
2017-07-26,175.5
2017-07-27,177.45
2017-07-28,177.9
2017-07-31,178.75
2017-08-01,180.95
2017-08-02,182.05
2017-08-03,180.6
2017-08-04,178.95
2017-08-07,181.8
2017-08-08,181.85
2017-08-09,179.25
2017-08-10,170.75
2017-08-11,171.15
2017-08-14,176.25
2017-08-16,175.3
2017-08-17,183.15
2017-08-18,182.5
2017-08-21,179.1
2017-08-22,178.2
2017-08-23,183.05
2017-08-24,187.95
2017-08-28,188.85
2017-08-29,185.15
2017-08-30,191.85
2017-08-31,190.0
2017-09-01,193.95
2017-09-04,191.7
2017-09-05,192.4
2017-09-06,193.5
2017-09-07,194.05
2017-09-08,188.15
2017-09-11,192.0
2017-09-12,197.55
2017-09-13,194.85
2017-09-14,190.2
2017-09-15,190.1
2017-09-18,192.85
2017-09-19,190.85
2017-09-20,191.45
2017-09-21,188.2
2017-09-22,180.9
2017-09-25,181.0
2017-09-26,182.55
2017-09-27,176.85
2017-09-28,163.55
2017-09-29,162.8
2017-10-03,163.5
2017-10-04,164.5
2017-10-05,163.75
2017-10-06,166.2
2017-10-09,166.3
