Date,JKIL
2013-09-04,155.7
2013-09-05,155.45
2013-09-06,160.65
2013-09-10,154.45
2013-09-11,157.5
2013-09-12,155.2
2013-09-13,154.0
2013-09-16,152.15
2013-09-17,156.3
2013-09-18,152.65
2013-09-19,154.3
2013-09-20,149.95
2013-09-23,150.0
2013-09-24,149.0
2013-09-25,148.0
2013-09-26,150.25
2013-09-27,147.35
2013-09-30,150.25
2013-10-01,148.25
2013-10-03,147.85
2013-10-04,147.95
2013-10-07,145.8
2013-10-08,145.35
2013-10-09,146.95
2013-10-10,144.0
2013-10-11,146.6
2013-10-14,143.1
2013-10-15,141.45
2013-10-17,139.35
2013-10-18,138.5
2013-10-21,137.45
2013-10-22,135.2
2013-10-23,134.45
2013-10-24,135.55
2013-10-25,135.15
2013-10-28,132.3
2013-10-29,133.4
2013-10-30,133.8
2013-10-31,132.7
2013-11-01,134.9
2013-11-03,138.8
2013-11-05,147.95
2013-11-06,156.55
2013-11-07,162.1
2013-11-08,166.45
2013-11-11,172.1
2013-11-12,168.55
2013-11-13,170.65
2013-11-14,171.9
2013-11-18,168.8
2013-11-19,169.95
2013-11-20,169.05
2013-11-21,170.35
2013-11-22,167.85
2013-11-25,171.1
2013-11-26,174.9
2013-11-27,177.8
2013-11-28,180.5
2013-11-29,180.8
2013-12-02,181.95
2013-12-03,182.05
2013-12-04,181.0
2013-12-05,185.0
2013-12-06,190.8
2013-12-09,188.1
2013-12-10,192.5
2013-12-11,191.0
2013-12-12,188.4
2013-12-13,188.3
2013-12-16,186.8
2013-12-17,184.95
2013-12-18,185.0
2013-12-19,186.05
2013-12-20,186.7
2013-12-23,185.9
2013-12-24,183.6
2013-12-26,184.4
2013-12-27,182.7
2013-12-30,181.8
2013-12-31,176.3
2014-01-01,191.9
2014-01-02,189.45
2014-01-03,204.25
2014-01-06,202.0
2014-01-07,197.75
2014-01-08,195.4
2014-01-09,195.1
2014-01-10,191.95
2014-01-13,198.2
2014-01-14,190.7
2014-01-15,190.0
2014-01-16,189.2
2014-01-17,183.85
2014-01-20,185.75
2014-01-21,185.0
2014-01-22,187.4
2014-01-23,187.7
2014-01-24,182.2
2014-01-27,179.5
2014-01-28,181.35
2014-01-29,188.0
2014-01-30,188.25
2014-01-31,188.9
2014-02-03,184.35
2014-02-04,182.25
2014-02-05,181.55
2014-02-06,185.95
2014-02-07,185.95
2014-02-10,183.5
2014-02-11,188.95
2014-02-12,189.15
2014-02-13,189.05
2014-02-14,186.0
2014-02-17,185.35
2014-02-18,183.05
2014-02-19,185.0
2014-02-20,192.55
2014-02-21,187.2
2014-02-24,182.0
2014-02-25,184.25
2014-02-26,188.35
2014-02-28,183.0
2014-03-03,180.55
2014-03-04,183.0
2014-03-05,181.5
2014-03-06,182.45
2014-03-07,181.1
2014-03-10,180.6
2014-03-11,179.65
2014-03-12,182.45
2014-03-13,175.1
2014-03-14,178.3
2014-03-18,178.7
2014-03-19,177.45
2014-03-20,179.5
2014-03-21,176.15
2014-03-22,179.65
2014-03-24,174.7
2014-03-25,172.55
2014-03-26,172.55
2014-03-27,168.4
2014-03-28,168.9
2014-03-31,173.0
2014-04-01,170.0
2014-04-02,171.2
2014-04-03,182.8
2014-04-04,192.8
2014-04-07,197.25
2014-04-09,190.25
2014-04-10,185.6
2014-04-11,184.9
2014-04-15,187.75
2014-04-16,183.25
2014-04-17,190.3
2014-04-21,184.95
2014-04-22,193.0
2014-04-23,187.95
2014-04-25,192.2
2014-04-28,193.15
2014-04-29,193.15
2014-04-30,194.0
2014-05-02,202.2
2014-05-05,209.2
2014-05-06,213.0
2014-05-07,216.05
2014-05-08,212.0
2014-05-09,214.0
2014-05-12,214.0
2014-05-13,214.6
2014-05-14,215.0
2014-05-15,204.15
2014-05-16,219.25
2014-05-19,215.15
2014-05-20,239.9
2014-05-21,264.85
2014-05-22,279.7
2014-05-23,293.15
2014-05-26,277.9
2014-05-27,298.85
2014-05-28,289.2
2014-05-29,289.1
2014-05-30,291.25
2014-06-02,299.75
2014-06-03,300.4
2014-06-04,314.4
2014-06-05,318.05
2014-06-06,311.9
2014-06-09,311.15
2014-06-10,305.85
2014-06-11,299.95
2014-06-12,305.25
2014-06-13,300.4
2014-06-16,300.75
2014-06-17,304.3
2014-06-18,304.2
2014-06-19,299.2
2014-06-20,302.5
2014-06-23,303.8
2014-06-24,306.65
2014-06-25,314.65
2014-06-26,311.9
2014-06-27,310.45
2014-06-30,313.75
2014-07-01,311.0
2014-07-02,313.3
2014-07-03,318.8
2014-07-04,316.2
2014-07-07,317.2
2014-07-08,317.05
2014-07-09,308.95
2014-07-10,312.2
2014-07-11,293.0
2014-07-14,305.2
2014-07-15,314.8
2014-07-16,317.9
2014-07-17,316.6
2014-07-18,330.2
2014-07-21,338.95
2014-07-22,338.85
2014-07-23,331.45
2014-07-24,323.6
2014-07-25,330.05
2014-07-28,309.7
2014-07-30,318.6
2014-07-31,320.85
2014-08-01,320.95
2014-08-04,326.6
2014-08-05,319.45
2014-08-06,316.8
2014-08-07,313.3
2014-08-08,316.15
2014-08-11,320.45
2014-08-12,317.9
2014-08-13,313.9
2014-08-14,325.15
2014-08-18,324.9
2014-08-19,322.4
2014-08-20,332.4
2014-08-21,335.6
2014-08-22,332.6
2014-08-25,322.95
2014-08-26,315.2
2014-08-27,312.2
2014-08-28,324.7
2014-09-01,326.15
2014-09-02,328.2
2014-09-03,334.1
2014-09-04,324.25
2014-09-05,331.15
2014-09-08,321.55
2014-09-09,323.1
2014-09-10,318.85
2014-09-11,329.6
2014-09-12,329.45
2014-09-15,329.5
2014-09-16,321.05
2014-09-17,330.15
2014-09-18,328.7
2014-09-19,328.45
2014-09-22,323.0
2014-09-23,317.05
2014-09-24,316.85
2014-09-25,316.65
2014-09-26,310.55
2014-09-29,313.7
2014-09-30,314.85
2014-10-01,318.05
2014-10-07,311.55
2014-10-08,310.7
2014-10-09,310.65
2014-10-10,316.4
2014-10-13,319.05
2014-10-14,314.9
2014-10-16,306.5
2014-10-17,303.4
2014-10-20,305.2
2014-10-21,310.75
2014-10-22,314.95
2014-10-23,316.75
2014-10-27,315.8
2014-10-28,317.15
2014-10-29,322.35
2014-10-30,325.9
2014-10-31,322.45
2014-11-03,326.75
2014-11-05,328.45
2014-11-07,340.0
2014-11-10,342.05
2014-11-11,351.5
2014-11-12,335.25
2014-11-13,348.15
2014-11-14,362.35
2014-11-17,382.55
2014-11-18,399.15
2014-11-19,377.15
2014-11-20,378.8
2014-11-21,389.85
2014-11-24,395.2
2014-11-25,398.4
2014-11-26,430.65
2014-11-27,430.45
2014-11-28,436.05
2014-12-01,439.6
2014-12-02,437.75
2014-12-03,448.4
2014-12-04,450.8
2014-12-05,455.35
2014-12-08,445.7
2014-12-09,436.0
2014-12-10,442.55
2014-12-11,438.7
2014-12-12,444.05
2014-12-15,428.25
2014-12-16,417.2
2014-12-17,418.85
2014-12-18,433.45
2014-12-19,434.7
2014-12-22,447.15
2014-12-23,472.35
2014-12-24,494.5
2014-12-26,507.45
2014-12-29,503.8
2014-12-30,497.6
2014-12-31,513.15
2015-01-01,531.35
2015-01-02,518.45
2015-01-05,500.8
2015-01-06,468.3
2015-01-07,468.65
2015-01-08,488.6
2015-01-09,495.0
2015-01-12,498.6
2015-01-13,487.4
2015-01-14,491.05
2015-01-15,474.3
2015-01-16,475.0
2015-01-19,478.65
2015-01-20,483.25
2015-01-21,480.05
2015-01-22,479.55
2015-01-23,479.4
2015-01-27,472.15
2015-01-28,471.9
2015-01-29,478.8
2015-01-30,480.4
2015-02-02,483.85
2015-02-03,497.75
2015-02-04,506.4
2015-02-05,534.25
2015-02-06,535.85
2015-02-09,529.15
2015-02-10,535.9
2015-02-11,550.1
2015-02-12,566.95
2015-02-13,558.85
2015-02-16,546.4
2015-02-18,546.55
2015-02-19,529.2
2015-02-20,521.95
2015-02-23,553.4
2015-02-24,530.4
2015-02-25,533.45
2015-02-26,532.15
2015-02-27,538.3
2015-02-28,560.15
2015-03-02,627.35
2015-03-03,670.05
2015-03-04,664.05
2015-03-05,668.85
2015-03-09,666.8
2015-03-10,665.15
2015-03-11,656.95
2015-03-12,666.95
2015-03-13,660.3
2015-03-16,662.1
2015-03-17,658.35
2015-03-18,643.9
2015-03-19,639.55
2015-03-20,651.25
2015-03-23,618.8
2015-03-24,630.55
2015-03-25,641.95
2015-03-26,645.95
2015-03-27,646.7
2015-03-30,656.0
2015-03-31,683.05
2015-04-01,705.45
2015-04-06,711.55
2015-04-07,710.15
2015-04-08,709.05
2015-04-09,722.7
2015-04-10,726.6
2015-04-13,724.5
2015-04-15,693.1
2015-04-16,689.2
2015-04-17,685.15
2015-04-20,664.5
2015-04-21,659.65
2015-04-22,664.45
2015-04-23,663.2
2015-04-24,655.65
2015-04-27,639.2
2015-04-28,625.25
2015-04-29,610.0
2015-04-30,596.4
2015-05-04,598.5
2015-05-05,600.15
2015-05-06,599.3
2015-05-07,604.75
2015-05-08,618.15
2015-05-11,621.6
2015-05-12,618.15
2015-05-13,614.15
2015-05-14,615.85
2015-05-15,618.0
2015-05-18,612.05
2015-05-19,635.95
2015-05-20,638.1
2015-05-21,623.35
2015-05-22,651.2
2015-05-25,659.65
2015-05-26,641.15
2015-05-27,643.85
2015-05-28,661.75
2015-05-29,694.95
2015-06-01,688.0
2015-06-02,693.7
2015-06-03,651.0
2015-06-04,631.2
2015-06-05,623.7
2015-06-08,622.45
2015-06-09,621.25
2015-06-10,610.25
2015-06-11,604.25
2015-06-12,600.85
2015-06-15,594.9
2015-06-16,590.7
2015-06-17,588.95
2015-06-18,596.15
2015-06-19,591.45
2015-06-22,621.05
2015-06-23,651.15
2015-06-24,668.3
2015-06-25,678.8
2015-06-26,675.95
2015-06-29,693.55
2015-06-30,704.3
2015-07-01,712.25
2015-07-02,738.35
2015-07-03,744.15
2015-07-06,749.35
2015-07-07,755.05
2015-07-08,766.2
2015-07-09,786.3
2015-07-10,789.65
2015-07-13,803.85
2015-07-14,828.25
2015-07-15,828.35
2015-07-16,816.7
2015-07-17,809.35
2015-07-20,794.95
2015-07-21,762.9
2015-07-22,754.8
2015-07-23,764.3
2015-07-24,758.85
2015-07-27,755.3
2015-07-28,749.05
2015-07-29,725.05
2015-07-30,734.35
2015-07-31,741.5
2015-08-03,747.15
2015-08-04,748.8
2015-08-05,743.2
2015-08-06,750.2
2015-08-07,765.4
2015-08-10,781.15
2015-08-11,789.5
2015-08-12,764.65
2015-08-13,767.55
2015-08-14,762.5
2015-08-17,772.95
2015-08-18,754.7
2015-08-19,774.55
2015-08-20,774.45
2015-08-21,772.65
2015-08-24,735.6
2015-08-25,737.75
2015-08-26,766.35
2015-08-27,784.05
2015-08-28,802.7
2015-08-31,789.15
2015-09-01,787.85
2015-09-02,788.0
2015-09-03,790.2
2015-09-04,763.15
2015-09-07,719.2
2015-09-08,693.6
2015-09-09,683.0
2015-09-10,715.95
2015-09-11,744.95
2015-09-14,740.25
2015-09-15,736.55
2015-09-16,746.05
2015-09-18,761.3
2015-09-21,788.0
2015-09-22,770.95
2015-09-23,773.4
2015-09-24,763.6
2015-09-28,773.35
2015-09-29,760.1
2015-09-30,791.3
2015-10-01,795.6
2015-10-05,838.65
2015-10-06,793.7
2015-10-07,787.55
2015-10-08,783.55
2015-10-09,761.5
2015-10-12,735.25
2015-10-13,736.9
2015-10-14,738.85
2015-10-15,756.8
2015-10-16,764.7
2015-10-19,762.5
2015-10-20,758.55
2015-10-21,746.45
2015-10-23,769.05
2015-10-26,779.9
2015-10-27,761.85
2015-10-28,746.05
2015-10-29,747.45
2015-10-30,761.05
2015-11-02,757.1
2015-11-03,757.7
2015-11-04,758.25
2015-11-05,748.45
2015-11-06,736.65
2015-11-09,723.25
2015-11-10,724.05
2015-11-11,742.85
2015-11-13,724.25
2015-11-16,716.4
2015-11-17,727.95
2015-11-18,740.05
2015-11-19,739.95
2015-11-20,740.0
2015-11-23,747.3
2015-11-24,742.2
2015-11-26,741.6
2015-11-27,742.25
2015-11-30,746.75
2015-12-01,747.05
2015-12-02,744.65
2015-12-03,747.45
2015-12-04,751.0
2015-12-07,757.75
2015-12-08,757.95
2015-12-09,736.55
2015-12-10,369.4
2015-12-11,357.85
2015-12-14,343.55
2015-12-15,352.05
2015-12-16,358.75
2015-12-17,360.05
2015-12-18,347.15
2015-12-21,361.85
2015-12-22,359.9
2015-12-23,353.65
2015-12-24,391.05
2015-12-28,378.9
2015-12-29,374.85
2015-12-30,373.45
2015-12-31,372.2
2016-01-01,374.8
2016-01-04,368.55
2016-01-05,371.35
2016-01-06,374.75
2016-01-07,371.65
2016-01-08,374.0
2016-01-11,374.4
2016-01-12,365.4
2016-01-13,349.75
2016-01-14,348.0
2016-01-15,348.75
2016-01-18,334.8
2016-01-19,341.6
2016-01-20,335.85
2016-01-21,334.05
2016-01-22,348.4
2016-01-25,343.0
2016-01-27,345.35
2016-01-28,353.15
2016-01-29,362.6
2016-02-01,359.55
2016-02-02,368.65
2016-02-03,358.8
2016-02-04,359.15
2016-02-05,359.55
2016-02-08,354.5
2016-02-09,335.5
2016-02-10,315.8
2016-02-11,301.05
2016-02-12,285.65
2016-02-15,289.7
2016-02-16,294.95
2016-02-17,299.7
2016-02-18,299.9
2016-02-19,302.7
2016-02-22,297.4
2016-02-23,282.3
2016-02-24,275.7
2016-02-25,261.85
2016-02-26,273.15
2016-02-29,263.75
2016-03-01,269.15
2016-03-02,283.35
2016-03-03,294.95
2016-03-04,295.85
2016-03-08,292.6
2016-03-09,295.8
2016-03-10,310.3
2016-03-11,317.1
2016-03-14,314.65
2016-03-15,313.25
2016-03-16,297.8
2016-03-17,298.25
2016-03-18,292.05
2016-03-21,289.25
2016-03-22,287.1
2016-03-23,276.1
2016-03-28,281.9
2016-03-29,282.0
2016-03-30,273.4
2016-03-31,274.75
2016-04-01,269.15
2016-04-04,263.4
2016-04-05,252.95
2016-04-06,251.55
2016-04-07,240.9
2016-04-08,236.15
2016-04-11,238.1
2016-04-12,239.75
2016-04-13,274.2
2016-04-18,284.3
2016-04-20,286.5
2016-04-21,289.85
2016-04-22,286.1
2016-04-25,282.45
2016-04-26,254.65
2016-04-27,249.45
2016-04-28,238.85
2016-04-29,235.15
2016-05-02,243.05
2016-05-03,241.5
2016-05-04,235.2
2016-05-05,238.6
2016-05-06,244.9
2016-05-09,250.45
2016-05-10,252.75
2016-05-11,250.9
2016-05-12,248.85
2016-05-13,245.95
2016-05-16,241.3
2016-05-17,240.6
2016-05-18,238.85
2016-05-19,237.15
2016-05-20,234.75
2016-05-23,229.15
2016-05-24,223.15
2016-05-25,229.9
2016-05-26,234.65
2016-05-27,234.95
2016-05-30,235.8
2016-05-31,244.7
2016-06-01,248.15
2016-06-02,240.6
2016-06-03,242.65
2016-06-06,238.55
2016-06-07,239.9
2016-06-08,238.65
2016-06-09,237.65
2016-06-10,238.4
2016-06-13,232.15
2016-06-14,235.15
2016-06-15,234.95
2016-06-16,230.45
2016-06-17,229.5
2016-06-20,225.25
2016-06-21,222.55
2016-06-22,222.9
2016-06-23,217.2
2016-06-24,212.25
2016-06-27,215.25
2016-06-28,216.05
2016-06-29,223.15
2016-06-30,221.85
2016-07-01,218.95
2016-07-04,221.75
2016-07-05,241.2
2016-07-07,233.7
2016-07-08,231.2
2016-07-11,229.95
2016-07-12,237.4
2016-07-13,229.75
2016-07-14,222.35
2016-07-15,219.75
2016-07-18,221.45
2016-07-19,223.7
2016-07-20,224.55
2016-07-21,225.1
2016-07-22,223.6
2016-07-25,223.8
2016-07-26,224.05
2016-07-27,218.6
2016-07-28,218.8
2016-07-29,217.9
2016-08-01,214.65
2016-08-02,216.55
2016-08-03,212.9
2016-08-04,200.15
2016-08-05,193.85
2016-08-08,196.1
2016-08-09,189.75
2016-08-10,181.25
2016-08-11,170.6
2016-08-12,141.25
2016-08-16,114.5
2016-08-17,118.1
2016-08-18,125.9
2016-08-19,138.45
2016-08-22,152.25
2016-08-23,153.8
2016-08-24,148.7
2016-08-25,156.1
2016-08-26,163.9
2016-08-29,172.05
2016-08-30,171.85
2016-08-31,172.5
2016-09-01,163.9
2016-09-02,163.8
2016-09-06,167.0
2016-09-07,160.95
2016-09-08,160.2
2016-09-09,161.35
2016-09-12,156.85
2016-09-14,162.1
2016-09-15,170.2
2016-09-16,178.7
2016-09-19,187.6
2016-09-20,194.7
2016-09-21,191.5
2016-09-22,188.2
2016-09-23,189.3
2016-09-26,187.0
2016-09-27,181.35
2016-09-28,190.4
2016-09-29,180.9
2016-09-30,181.9
2016-10-03,190.7
2016-10-04,189.45
2016-10-05,198.7
2016-10-06,208.6
2016-10-07,218.95
2016-10-10,219.1
2016-10-13,211.9
2016-10-14,208.35
2016-10-17,204.65
2016-10-18,215.5
2016-10-19,224.8
2016-10-20,221.7
2016-10-21,219.8
2016-10-24,214.4
2016-10-25,218.5
2016-10-26,215.75
2016-10-27,215.7
2016-10-28,214.0
2016-10-30,215.8
2016-11-01,213.65
2016-11-02,205.0
2016-11-03,200.55
2016-11-04,189.9
2016-11-07,197.4
2016-11-08,198.95
2016-11-09,191.95
2016-11-10,197.6
2016-11-11,187.95
2016-11-15,183.0
2016-11-16,192.25
2016-11-17,181.55
2016-11-18,183.0
2016-11-21,172.05
2016-11-22,175.6
2016-11-23,177.9
2016-11-24,175.9
2016-11-25,191.5
2016-11-28,194.8
2016-11-29,192.1
2016-11-30,193.55
2016-12-01,191.5
2016-12-02,186.7
2016-12-05,188.05
2016-12-06,186.75
2016-12-07,188.05
2016-12-08,187.5
2016-12-09,192.9
2016-12-12,204.4
2016-12-13,206.7
2016-12-14,208.55
2016-12-15,206.0
2016-12-16,206.5
2016-12-19,210.2
2016-12-20,218.15
2016-12-21,212.7
2016-12-22,202.7
2016-12-23,196.95
2016-12-26,190.0
2016-12-27,193.1
2016-12-28,201.95
2016-12-29,205.35
2016-12-30,204.35
2017-01-02,211.4
2017-01-03,217.4
2017-01-04,216.5
2017-01-05,217.25
2017-01-06,228.55
2017-01-09,226.55
2017-01-10,228.85
2017-01-11,226.65
2017-01-12,226.2
2017-01-13,239.8
2017-01-16,242.9
2017-01-17,243.4
2017-01-18,237.65
2017-01-19,234.75
2017-01-20,232.4
2017-01-23,233.6
2017-01-24,229.25
2017-01-25,230.65
2017-01-27,230.75
2017-01-30,228.7
2017-01-31,222.95
2017-02-01,230.3
2017-02-02,230.95
2017-02-03,228.4
2017-02-06,232.55
2017-02-07,230.9
2017-02-08,231.65
2017-02-09,227.4
2017-02-10,230.1
2017-02-13,237.15
2017-02-14,233.1
2017-02-15,226.8
2017-02-16,223.05
2017-02-17,222.85
2017-02-20,219.25
2017-02-21,217.45
2017-02-22,227.8
2017-02-23,223.3
2017-02-27,224.15
2017-02-28,223.2
2017-03-01,224.95
2017-03-02,222.7
2017-03-03,228.5
2017-03-06,230.1
2017-03-07,230.4
2017-03-08,242.75
2017-03-09,249.2
2017-03-10,243.05
2017-03-14,250.45
2017-03-15,253.1
2017-03-16,255.35
2017-03-17,253.7
2017-03-20,248.15
2017-03-21,250.45
2017-03-22,262.05
2017-03-23,270.6
2017-03-24,270.9
2017-03-27,269.65
2017-03-28,274.95
2017-03-29,269.3
2017-03-30,277.1
2017-03-31,258.5
2017-04-03,258.65
2017-04-05,256.45
2017-04-06,250.5
2017-04-07,246.75
2017-04-10,247.2
2017-04-11,256.0
2017-04-12,252.75
2017-04-13,255.95
2017-04-17,256.7
2017-04-18,257.05
2017-04-19,262.6
2017-04-20,266.0
2017-04-21,269.05
2017-04-24,269.45
2017-04-25,270.7
2017-04-26,273.8
2017-04-27,286.65
2017-04-28,284.85
2017-05-02,290.55
2017-05-03,289.65
2017-05-04,287.75
2017-05-05,283.85
2017-05-08,292.5
2017-05-09,298.85
2017-05-10,304.6
2017-05-11,305.35
2017-05-12,301.7
2017-05-15,303.3
2017-05-16,314.6
2017-05-17,313.05
2017-05-18,312.75
2017-05-19,307.65
2017-05-22,304.55
2017-05-23,286.45
2017-05-24,282.95
2017-05-25,288.75
2017-05-26,305.55
2017-05-29,294.95
2017-05-30,298.55
2017-05-31,301.35
2017-06-01,296.3
2017-06-02,292.2
2017-06-05,294.4
2017-06-06,297.05
2017-06-07,299.9
2017-06-08,304.95
2017-06-09,303.0
2017-06-12,294.6
2017-06-13,293.0
2017-06-14,289.65
2017-06-15,293.0
2017-06-16,296.55
2017-06-19,296.05
2017-06-20,292.9
2017-06-21,287.35
2017-06-22,290.85
2017-06-23,286.95
2017-06-27,284.2
2017-06-28,289.55
2017-06-29,295.2
2017-06-30,297.95
2017-07-03,294.85
2017-07-04,298.35
2017-07-05,295.3
2017-07-06,303.4
2017-07-07,302.25
2017-07-10,304.7
2017-07-11,307.9
2017-07-12,307.55
2017-07-13,308.6
2017-07-14,302.0
2017-07-17,294.95
2017-07-18,294.8
2017-07-19,293.4
2017-07-20,296.15
2017-07-21,290.6
2017-07-24,295.75
2017-07-25,294.95
2017-07-26,296.7
2017-07-27,295.4
2017-07-28,296.35
2017-07-31,290.25
2017-08-01,295.0
2017-08-02,291.8
2017-08-03,289.95
2017-08-04,285.1
2017-08-07,284.15
2017-08-11,227.35
2017-08-14,187.25
2017-08-16,205.95
2017-08-17,211.45
2017-08-18,208.55
2017-08-21,196.05
2017-08-22,189.8
2017-08-23,188.65
2017-08-24,196.1
2017-08-28,198.5
2017-08-29,193.95
2017-08-30,195.0
2017-08-31,195.15
2017-09-01,193.3
2017-09-04,192.15
2017-09-05,192.0
2017-09-06,199.4
2017-09-07,206.2
2017-09-08,209.6
2017-09-11,209.05
2017-09-12,209.65
2017-09-13,211.9
2017-09-14,213.75
2017-09-15,213.5
2017-09-18,234.85
2017-09-19,231.6
2017-09-20,226.7
2017-09-21,223.95
2017-09-22,218.95
2017-09-25,212.2
2017-09-26,209.65
2017-09-27,202.7
2017-09-28,208.1
2017-09-29,204.35
2017-10-03,203.85
2017-10-04,212.95
2017-10-05,211.05
2017-10-06,217.2
2017-10-09,229.45
2017-10-10,227.45
2017-10-11,220.15
2017-10-12,228.15
2017-10-13,221.0
2017-10-16,224.9
2017-10-17,225.55
2017-10-18,232.4
2017-10-19,229.7
2017-10-23,238.15
2017-10-24,241.8
2017-10-25,257.6
2017-10-26,270.75
2017-10-27,260.3
2017-10-30,272.6
2017-10-31,264.85
2017-11-01,266.9
2017-11-02,250.6
2017-11-03,253.5
2017-11-06,261.25
2017-11-07,255.0
2017-11-08,248.9
2017-11-09,249.5
2017-11-10,251.3
2017-11-13,250.2
2017-11-14,248.45
2017-11-15,247.25
2017-11-16,255.9
2017-11-17,263.7
2017-11-20,278.05
2017-11-21,289.85
2017-11-22,292.0
2017-11-23,299.9
2017-11-24,298.4
2017-11-27,301.3
2017-11-28,296.6
2017-11-29,290.65
2017-11-30,290.9
2017-12-01,285.45
2017-12-04,290.8
2017-12-05,291.55
2017-12-06,291.9
2017-12-07,295.3
2017-12-08,325.4
2017-12-11,311.2
2017-12-12,301.4
2017-12-13,295.5
2017-12-14,297.05
2017-12-15,307.65
2017-12-18,313.5
2017-12-19,316.3
2017-12-20,320.1
2017-12-21,318.45
2017-12-22,320.05
2017-12-26,319.35
2017-12-27,308.2
2017-12-28,301.75
2017-12-29,300.05
