Date,KOLTEPATIL
2013-08-13,63.95
2013-08-14,65.1
2013-08-16,58.45
2013-08-19,57.6
2013-08-20,61.8
2013-08-21,58.75
2013-08-22,60.2
2013-08-23,59.15
2013-08-26,59.05
2013-08-27,56.2
2013-08-28,55.0
2013-08-29,56.1
2013-08-30,55.85
2013-09-02,57.75
2013-09-03,56.0
2013-09-04,55.4
2013-09-05,57.4
2013-09-06,56.85
2013-09-10,56.5
2013-09-11,62.0
2013-09-12,60.2
2013-09-13,70.25
2013-09-16,65.65
2013-09-17,68.85
2013-09-18,66.9
2013-09-19,66.75
2013-09-20,64.9
2013-09-23,62.05
2013-09-24,61.25
2013-09-25,64.0
2013-09-26,64.4
2013-09-27,65.7
2013-09-30,62.9
2013-10-01,63.45
2013-10-03,65.1
2013-10-04,68.9
2013-10-07,67.95
2013-10-08,72.95
2013-10-09,75.9
2013-10-10,76.3
2013-10-11,77.75
2013-10-14,77.05
2013-10-15,74.8
2013-10-17,76.05
2013-10-18,77.1
2013-10-21,79.85
2013-10-22,82.75
2013-10-23,81.35
2013-10-24,79.5
2013-10-25,77.05
2013-10-28,77.15
2013-10-29,77.95
2013-10-30,77.4
2013-10-31,77.65
2013-11-01,79.8
2013-11-03,82.4
2013-11-05,85.2
2013-11-06,88.8
2013-11-07,83.25
2013-11-08,85.8
2013-11-11,81.65
2013-11-12,80.15
2013-11-13,78.8
2013-11-14,80.65
2013-11-18,83.15
2013-11-19,83.55
2013-11-20,81.95
2013-11-21,78.95
2013-11-22,78.9
2013-11-25,80.05
2013-11-26,79.0
2013-11-27,77.95
2013-11-28,78.95
2013-11-29,81.7
2013-12-02,83.7
2013-12-03,82.5
2013-12-04,79.75
2013-12-05,80.4
2013-12-06,79.35
2013-12-09,78.85
2013-12-10,78.2
2013-12-11,76.85
2013-12-12,76.05
2013-12-13,74.0
2013-12-16,73.6
2013-12-17,74.0
2013-12-18,73.75
2013-12-19,73.55
2013-12-20,78.9
2013-12-23,82.05
2013-12-24,82.4
2013-12-26,81.95
2013-12-27,91.05
2013-12-30,92.45
2013-12-31,91.65
2014-01-01,96.0
2014-01-02,88.75
2014-01-03,90.05
2014-01-06,90.5
2014-01-07,86.1
2014-01-08,89.2
2014-01-09,88.5
2014-01-10,85.9
2014-01-13,84.65
2014-01-14,85.5
2014-01-15,84.55
2014-01-16,83.75
2014-01-17,81.45
2014-01-20,80.05
2014-01-21,82.55
2014-01-22,82.95
2014-01-23,84.55
2014-01-24,77.6
2014-01-27,73.05
2014-01-28,74.6
2014-01-29,75.5
2014-01-30,72.75
2014-01-31,74.35
2014-02-03,73.65
2014-02-04,74.45
2014-02-05,74.55
2014-02-06,76.75
2014-02-07,79.1
2014-02-10,79.4
2014-02-11,76.95
2014-02-12,77.6
2014-02-13,74.9
2014-02-14,73.8
2014-02-17,71.1
2014-02-18,73.4
2014-02-19,76.7
2014-02-20,75.55
2014-02-21,76.65
2014-02-24,75.25
2014-02-25,76.85
2014-02-26,75.9
2014-02-28,80.3
2014-03-03,79.6
2014-03-04,86.5
2014-03-05,85.5
2014-03-06,90.25
2014-03-07,94.6
2014-03-10,95.65
2014-03-11,96.35
2014-03-12,93.05
2014-03-13,90.05
2014-03-14,91.45
2014-03-18,91.6
2014-03-19,91.05
2014-03-20,89.4
2014-03-21,90.25
2014-03-22,89.85
2014-03-24,90.5
2014-03-25,92.65
2014-03-26,93.65
2014-03-27,93.6
2014-03-28,99.7
2014-03-31,103.65
2014-04-01,98.6
2014-04-02,103.8
2014-04-03,101.7
2014-04-04,110.95
2014-04-07,107.15
2014-04-09,109.05
2014-04-10,106.15
2014-04-11,109.75
2014-04-15,105.55
2014-04-16,99.65
2014-04-17,101.15
2014-04-21,98.3
2014-04-22,100.25
2014-04-23,98.55
2014-04-25,102.0
2014-04-28,100.65
2014-04-29,102.1
2014-04-30,98.3
2014-05-02,100.6
2014-05-05,98.7
2014-05-06,98.95
2014-05-07,100.25
2014-05-08,101.65
2014-05-09,103.35
2014-05-12,100.4
2014-05-13,100.3
2014-05-14,104.75
2014-05-15,101.05
2014-05-16,103.95
2014-05-19,111.95
2014-05-20,127.0
2014-05-21,122.6
2014-05-22,133.15
2014-05-23,158.3
2014-05-26,142.5
2014-05-27,136.0
2014-05-28,138.05
2014-05-29,133.05
2014-05-30,136.45
2014-06-02,137.0
2014-06-03,140.8
2014-06-04,137.95
2014-06-05,144.9
2014-06-06,154.0
2014-06-09,160.65
2014-06-10,160.2
2014-06-11,152.9
2014-06-12,153.35
2014-06-13,148.45
2014-06-16,147.05
2014-06-17,156.15
2014-06-18,162.15
2014-06-19,162.05
2014-06-20,157.45
2014-06-23,152.55
2014-06-24,156.35
2014-06-25,155.4
2014-06-26,148.9
2014-06-27,149.15
2014-06-30,149.3
2014-07-01,149.85
2014-07-02,154.1
2014-07-03,152.25
2014-07-04,151.3
2014-07-07,147.0
2014-07-08,126.8
2014-07-09,140.05
2014-07-10,148.85
2014-07-11,142.3
2014-07-14,142.95
2014-07-15,148.5
2014-07-16,160.1
2014-07-17,167.55
2014-07-18,163.25
2014-07-21,160.5
2014-07-22,157.65
2014-07-23,155.75
2014-07-24,162.05
2014-07-25,156.95
2014-07-28,151.45
2014-07-30,152.05
2014-07-31,150.0
2014-08-01,148.65
2014-08-04,153.35
2014-08-05,159.0
2014-08-06,153.7
2014-08-07,152.8
2014-08-08,149.0
2014-08-11,154.25
2014-08-12,154.65
2014-08-13,144.5
2014-08-14,155.55
2014-08-18,160.8
2014-08-19,165.1
2014-08-20,173.75
2014-08-21,173.05
2014-08-22,171.4
2014-08-25,171.25
2014-08-26,168.2
2014-08-27,173.6
2014-08-28,176.4
2014-09-01,178.1
2014-09-02,176.55
2014-09-03,182.45
2014-09-04,177.3
2014-09-05,175.9
2014-09-08,177.2
2014-09-09,174.1
2014-09-10,176.95
2014-09-11,178.7
2014-09-12,184.05
2014-09-15,191.15
2014-09-16,179.1
2014-09-17,192.5
2014-09-18,189.35
2014-09-19,193.7
2014-09-22,190.05
2014-09-23,183.0
2014-09-24,178.4
2014-09-25,169.6
2014-09-26,173.3
2014-09-29,179.5
2014-09-30,179.0
2014-10-01,182.15
2014-10-07,185.8
2014-10-08,192.75
2014-10-09,188.4
2014-10-10,187.45
2014-10-13,185.7
2014-10-14,182.9
2014-10-16,172.35
2014-10-17,176.45
2014-10-20,173.7
2014-10-21,175.75
2014-10-22,178.2
2014-10-23,181.5
2014-10-27,192.2
2014-10-28,186.7
2014-10-29,187.85
2014-10-30,187.25
2014-10-31,188.25
2014-11-03,191.6
2014-11-05,189.05
2014-11-07,205.45
2014-11-10,212.35
2014-11-11,200.95
2014-11-12,201.45
2014-11-13,202.9
2014-11-14,209.6
2014-11-17,206.75
2014-11-18,212.7
2014-11-19,204.2
2014-11-20,202.4
2014-11-21,202.95
2014-11-24,200.65
2014-11-25,194.9
2014-11-26,198.05
2014-11-27,195.25
2014-11-28,196.8
2014-12-01,191.9
2014-12-02,188.0
2014-12-03,187.55
2014-12-04,191.9
2014-12-05,195.9
2014-12-08,190.05
2014-12-09,189.8
2014-12-10,191.8
2014-12-11,191.5
2014-12-12,187.9
2014-12-15,190.7
2014-12-16,185.7
2014-12-17,182.75
2014-12-18,189.25
2014-12-19,187.2
2014-12-22,188.7
2014-12-23,185.65
2014-12-24,184.6
2014-12-26,182.9
2014-12-29,183.95
2014-12-30,184.75
2014-12-31,183.5
2015-01-01,188.2
2015-01-02,189.2
2015-01-05,196.65
2015-01-06,188.5
2015-01-07,189.35
2015-01-08,192.15
2015-01-09,189.65
2015-01-12,188.55
2015-01-13,188.2
2015-01-14,185.5
2015-01-15,192.8
2015-01-16,189.7
2015-01-19,190.05
2015-01-20,187.55
2015-01-21,185.55
2015-01-22,187.75
2015-01-23,185.7
2015-01-27,186.35
2015-01-28,187.6
2015-01-29,195.0
2015-01-30,203.45
2015-02-02,204.9
2015-02-03,197.1
2015-02-04,197.0
2015-02-05,196.6
2015-02-06,202.6
2015-02-09,202.0
2015-02-10,198.8
2015-02-11,203.35
2015-02-12,207.5
2015-02-13,205.3
2015-02-16,203.7
2015-02-18,201.55
2015-02-19,202.45
2015-02-20,205.05
2015-02-23,207.6
2015-02-24,206.55
2015-02-25,214.1
2015-02-26,214.9
2015-02-27,218.25
2015-02-28,218.25
2015-03-02,226.35
2015-03-03,225.05
2015-03-04,218.65
2015-03-05,223.75
2015-03-09,220.5
2015-03-10,219.45
2015-03-11,225.7
2015-03-12,232.1
2015-03-13,222.0
2015-03-16,216.2
2015-03-17,213.8
2015-03-18,213.8
2015-03-19,211.5
2015-03-20,203.95
2015-03-23,199.65
2015-03-24,199.05
2015-03-25,202.9
2015-03-26,206.1
2015-03-27,215.65
2015-03-30,220.5
2015-03-31,222.95
2015-04-01,233.05
2015-04-06,232.6
2015-04-07,228.55
2015-04-08,231.5
2015-04-09,228.45
2015-04-10,225.85
2015-04-13,223.6
2015-04-15,218.2
2015-04-16,215.6
2015-04-17,212.35
2015-04-20,207.0
2015-04-21,215.35
2015-04-22,221.75
2015-04-23,223.35
2015-04-24,220.4
2015-04-27,215.5
2015-04-28,214.7
2015-04-29,214.35
2015-04-30,214.65
2015-05-04,219.25
2015-05-05,225.7
2015-05-06,217.45
2015-05-07,203.7
2015-05-08,210.85
2015-05-11,211.0
2015-05-12,206.6
2015-05-13,209.55
2015-05-14,207.5
2015-05-15,206.65
2015-05-18,209.6
2015-05-19,209.6
2015-05-20,208.05
2015-05-21,206.9
2015-05-22,204.55
2015-05-25,207.6
2015-05-26,214.95
2015-05-27,214.85
2015-05-28,215.0
2015-05-29,216.05
2015-06-01,217.6
2015-06-02,217.25
2015-06-03,204.05
2015-06-04,205.7
2015-06-05,205.8
2015-06-08,209.5
2015-06-09,205.3
2015-06-10,205.45
2015-06-11,204.75
2015-06-12,204.75
2015-06-15,206.85
2015-06-16,206.5
2015-06-17,207.8
2015-06-18,207.85
2015-06-19,206.25
2015-06-22,205.3
2015-06-23,206.7
2015-06-24,206.55
2015-06-25,211.15
2015-06-26,212.6
2015-06-29,205.25
2015-06-30,204.1
2015-07-01,203.3
2015-07-02,202.1
2015-07-03,201.3
2015-07-06,197.9
2015-07-07,200.45
2015-07-08,197.8
2015-07-09,195.5
2015-07-10,198.75
2015-07-13,199.95
2015-07-14,199.65
2015-07-15,202.1
2015-07-16,201.05
2015-07-17,199.55
2015-07-20,198.45
2015-07-21,190.8
2015-07-22,191.75
2015-07-23,190.75
2015-07-24,198.55
2015-07-27,190.95
2015-07-28,193.2
2015-07-29,192.9
2015-07-30,192.6
2015-07-31,192.3
2015-08-03,199.35
2015-08-04,195.2
2015-08-05,196.1
2015-08-06,193.05
2015-08-07,191.35
2015-08-10,191.0
2015-08-11,188.1
2015-08-12,178.9
2015-08-13,175.2
2015-08-14,181.25
2015-08-17,180.5
2015-08-18,178.55
2015-08-19,182.35
2015-08-20,170.35
2015-08-21,162.9
2015-08-24,141.25
2015-08-25,140.6
2015-08-26,144.95
2015-08-27,149.55
2015-08-28,166.0
2015-08-31,164.4
2015-09-01,158.7
2015-09-02,156.9
2015-09-03,159.6
2015-09-04,155.9
2015-09-07,156.8
2015-09-08,158.65
2015-09-09,162.35
2015-09-10,161.6
2015-09-11,169.75
2015-09-14,171.85
2015-09-15,167.2
2015-09-16,166.7
2015-09-18,166.05
2015-09-21,164.6
2015-09-22,160.75
2015-09-23,160.25
2015-09-24,161.25
2015-09-28,163.85
2015-09-29,163.45
2015-09-30,166.1
2015-10-01,167.95
2015-10-05,171.65
2015-10-06,173.15
2015-10-07,181.45
2015-10-08,179.65
2015-10-09,180.0
2015-10-12,180.25
2015-10-13,179.15
2015-10-14,178.2
2015-10-15,182.15
2015-10-16,182.3
2015-10-19,178.0
2015-10-20,173.4
2015-10-21,173.85
2015-10-23,177.6
2015-10-26,179.05
2015-10-27,179.3
2015-10-28,171.35
2015-10-29,170.25
2015-10-30,174.2
2015-11-02,172.8
2015-11-03,171.65
2015-11-04,171.55
2015-11-05,166.15
2015-11-06,165.4
2015-11-09,167.3
2015-11-10,167.65
2015-11-11,169.85
2015-11-13,167.1
2015-11-16,164.3
2015-11-17,167.5
2015-11-18,161.75
2015-11-19,159.3
2015-11-20,152.45
2015-11-23,153.2
2015-11-24,155.15
2015-11-26,155.0
2015-11-27,154.45
2015-11-30,153.05
2015-12-01,156.4
2015-12-02,155.8
2015-12-03,153.35
2015-12-04,150.65
2015-12-07,146.05
2015-12-08,138.85
2015-12-09,138.5
2015-12-10,138.75
2015-12-11,139.4
2015-12-14,139.7
2015-12-15,136.6
2015-12-16,136.4
2015-12-17,138.5
2015-12-18,136.4
2015-12-21,137.1
2015-12-22,136.35
2015-12-23,141.5
2015-12-24,156.9
2015-12-28,156.6
2015-12-29,151.55
2015-12-30,152.2
2015-12-31,154.2
2016-01-01,154.3
2016-01-04,151.0
2016-01-05,151.85
2016-01-06,147.8
2016-01-07,140.65
2016-01-08,144.4
2016-01-11,141.15
2016-01-12,139.75
2016-01-13,136.7
2016-01-14,131.7
2016-01-15,125.85
2016-01-18,116.4
2016-01-19,112.55
2016-01-20,105.85
2016-01-21,103.55
2016-01-22,106.45
2016-01-25,108.45
2016-01-27,106.05
2016-01-28,106.15
2016-01-29,105.85
2016-02-01,110.0
2016-02-02,106.45
2016-02-03,106.0
2016-02-04,103.25
2016-02-05,105.2
2016-02-08,118.0
2016-02-09,114.45
2016-02-10,110.6
2016-02-11,104.05
2016-02-12,102.45
2016-02-15,106.5
2016-02-16,102.2
2016-02-17,99.05
2016-02-18,101.75
2016-02-19,102.15
2016-02-22,104.45
2016-02-23,102.25
2016-02-24,100.35
2016-02-25,98.9
2016-02-26,97.9
2016-02-29,97.2
2016-03-01,103.5
2016-03-02,105.75
2016-03-03,107.95
2016-03-04,107.85
2016-03-08,106.9
2016-03-09,110.7
2016-03-10,109.45
2016-03-11,117.25
2016-03-14,117.5
2016-03-15,112.55
2016-03-16,110.1
2016-03-17,110.45
2016-03-18,109.7
2016-03-21,109.05
2016-03-22,109.4
2016-03-23,108.6
2016-03-28,104.3
2016-03-29,101.85
2016-03-30,105.6
2016-03-31,103.3
2016-04-01,108.1
2016-04-04,111.15
2016-04-05,105.75
2016-04-06,107.45
2016-04-07,109.6
2016-04-08,110.15
2016-04-11,109.3
2016-04-12,112.9
2016-04-13,113.4
2016-04-18,124.45
2016-04-20,125.8
2016-04-21,124.15
2016-04-22,121.45
2016-04-25,122.15
2016-04-26,123.1
2016-04-27,124.55
2016-04-28,124.8
2016-04-29,124.1
2016-05-02,123.4
2016-05-03,121.95
2016-05-04,117.9
2016-05-05,117.5
2016-05-06,118.35
2016-05-09,123.75
2016-05-10,126.6
2016-05-11,125.8
2016-05-12,126.05
2016-05-13,125.4
2016-05-16,122.85
2016-05-17,122.2
2016-05-18,124.65
2016-05-19,127.8
2016-05-20,126.2
2016-05-23,122.5
2016-05-24,120.45
2016-05-25,122.55
2016-05-26,124.0
2016-05-27,125.5
2016-05-30,127.95
2016-05-31,128.1
2016-06-01,128.15
2016-06-02,126.85
2016-06-03,125.05
2016-06-06,123.85
2016-06-07,125.1
2016-06-08,127.75
2016-06-09,131.35
2016-06-10,129.3
2016-06-13,126.7
2016-06-14,127.25
2016-06-15,128.05
2016-06-16,127.65
2016-06-17,134.55
2016-06-20,136.35
2016-06-21,133.05
2016-06-22,131.35
2016-06-23,129.2
2016-06-24,126.45
2016-06-27,128.2
2016-06-28,133.9
2016-06-29,139.65
2016-06-30,140.65
2016-07-01,142.65
2016-07-04,145.75
2016-07-05,144.1
2016-07-07,143.3
2016-07-08,142.75
2016-07-11,143.4
2016-07-12,144.05
2016-07-13,139.15
2016-07-14,135.25
2016-07-15,132.6
2016-07-18,132.45
2016-07-19,131.8
2016-07-20,134.2
2016-07-21,133.0
2016-07-22,133.35
2016-07-25,134.05
2016-07-26,133.8
2016-07-27,135.4
2016-07-28,134.5
2016-07-29,134.5
2016-08-01,133.55
2016-08-02,129.8
2016-08-03,127.0
2016-08-04,126.95
2016-08-05,130.25
2016-08-08,131.4
2016-08-09,131.75
2016-08-10,130.3
2016-08-11,129.55
2016-08-12,127.2
2016-08-16,121.4
2016-08-17,115.95
2016-08-18,120.05
2016-08-19,119.2
2016-08-22,119.7
2016-08-23,120.55
2016-08-24,120.05
2016-08-25,121.5
2016-08-26,117.2
2016-08-29,117.9
2016-08-30,118.6
2016-08-31,119.0
2016-09-01,123.75
2016-09-02,123.8
2016-09-06,127.7
2016-09-07,124.7
2016-09-08,127.65
2016-09-09,126.45
2016-09-12,120.2
2016-09-14,121.15
2016-09-15,120.6
2016-09-16,120.0
2016-09-19,121.0
2016-09-20,129.15
2016-09-21,126.65
2016-09-22,125.8
2016-09-23,125.85
2016-09-26,122.8
2016-09-27,124.35
2016-09-28,129.15
2016-09-29,121.4
2016-09-30,125.6
2016-10-03,126.65
2016-10-04,126.25
2016-10-05,124.4
2016-10-06,126.05
2016-10-07,125.7
2016-10-10,128.8
2016-10-13,126.45
2016-10-14,127.5
2016-10-17,126.9
2016-10-18,130.7
2016-10-19,128.65
2016-10-20,131.8
2016-10-21,130.0
2016-10-24,129.9
2016-10-25,128.05
2016-10-26,127.65
2016-10-27,126.55
2016-10-28,126.9
2016-10-30,128.8
2016-11-01,130.1
2016-11-02,127.0
2016-11-03,124.55
2016-11-04,122.55
2016-11-07,122.5
2016-11-08,121.4
2016-11-09,108.2
2016-11-10,107.7
2016-11-11,99.7
2016-11-15,91.2
2016-11-16,95.75
2016-11-17,91.05
2016-11-18,88.15
2016-11-21,88.9
2016-11-22,88.55
2016-11-23,91.7
2016-11-24,93.6
2016-11-25,94.1
2016-11-28,96.2
2016-11-29,97.85
2016-11-30,98.8
2016-12-01,96.75
2016-12-02,94.9
2016-12-05,101.35
2016-12-06,99.55
2016-12-07,98.05
2016-12-08,96.5
2016-12-09,98.75
2016-12-12,94.85
2016-12-13,94.7
2016-12-14,91.95
2016-12-15,89.9
2016-12-16,89.6
2016-12-19,88.4
2016-12-20,87.5
2016-12-21,88.15
2016-12-22,86.2
2016-12-23,84.6
2016-12-26,81.7
2016-12-27,83.3
2016-12-28,82.15
2016-12-29,83.05
2016-12-30,83.2
2017-01-02,99.8
2017-01-03,94.2
2017-01-04,93.35
2017-01-05,92.95
2017-01-06,90.95
2017-01-09,91.55
2017-01-10,91.9
2017-01-11,91.9
2017-01-12,90.3
2017-01-13,88.8
2017-01-16,88.75
2017-01-17,88.95
2017-01-18,89.35
2017-01-19,88.3
2017-01-20,85.15
2017-01-23,85.45
2017-01-24,95.15
2017-01-25,96.25
2017-01-27,96.85
2017-01-30,95.2
2017-01-31,93.5
2017-02-01,105.15
2017-02-02,102.85
2017-02-03,107.4
2017-02-06,108.25
2017-02-07,104.8
2017-02-08,105.9
2017-02-09,107.65
2017-02-10,105.6
2017-02-13,104.2
2017-02-14,104.45
2017-02-15,101.25
2017-02-16,103.7
2017-02-17,102.45
2017-02-20,102.6
2017-02-21,101.7
2017-02-22,101.75
2017-02-23,100.55
2017-02-27,103.05
2017-02-28,103.8
2017-03-01,113.0
2017-03-02,108.35
2017-03-03,107.2
2017-03-06,114.3
2017-03-07,120.3
2017-03-08,122.9
2017-03-09,120.7
2017-03-10,118.7
2017-03-14,121.5
2017-03-15,137.95
2017-03-16,147.5
2017-03-17,149.25
2017-03-20,152.15
2017-03-21,157.3
2017-03-22,160.3
2017-03-23,161.55
2017-03-24,161.4
2017-03-27,162.2
2017-03-28,162.2
2017-03-29,185.2
2017-03-30,191.5
2017-03-31,182.05
2017-04-03,175.8
2017-04-05,183.65
2017-04-06,184.75
2017-04-07,180.9
2017-04-10,186.95
2017-04-11,184.9
2017-04-12,177.5
2017-04-13,177.25
2017-04-17,189.0
2017-04-18,186.2
2017-04-19,185.05
2017-04-20,184.6
2017-04-21,183.65
2017-04-24,186.3
2017-04-25,190.75
2017-04-26,187.65
2017-04-27,191.05
2017-04-28,187.35
2017-05-02,188.5
2017-05-03,190.0
2017-05-04,187.6
2017-05-05,180.1
2017-05-08,186.85
2017-05-09,185.15
2017-05-10,185.9
2017-05-11,185.65
2017-05-12,181.4
2017-05-15,180.75
2017-05-16,179.55
2017-05-17,181.45
2017-05-18,179.05
2017-05-19,170.65
2017-05-22,168.8
2017-05-23,163.3
2017-05-24,154.85
2017-05-25,158.4
2017-05-26,166.45
2017-05-29,166.2
2017-05-30,178.4
2017-05-31,178.45
2017-06-01,178.0
2017-06-02,181.65
2017-06-05,180.5
2017-06-06,177.25
2017-06-07,178.35
2017-06-08,175.4
2017-06-09,176.85
2017-06-12,177.95
2017-06-13,182.05
2017-06-14,181.5
2017-06-15,187.05
2017-06-16,186.45
2017-06-19,183.95
2017-06-20,179.85
2017-06-21,183.2
2017-06-22,177.25
2017-06-23,171.05
2017-06-27,168.6
2017-06-28,169.95
2017-06-29,171.1
2017-06-30,168.8
2017-07-03,171.1
2017-07-04,169.7
2017-07-05,171.4
2017-07-06,177.95
2017-07-07,173.75
2017-07-10,175.35
2017-07-11,173.5
2017-07-12,171.5
2017-07-13,172.7
2017-07-14,170.6
2017-07-17,173.8
2017-07-18,170.35
2017-07-19,172.7
2017-07-20,171.55
2017-07-21,170.3
2017-07-24,171.3
2017-07-25,170.15
2017-07-26,169.9
2017-07-27,168.35
2017-07-28,169.2
2017-07-31,168.05
2017-08-01,164.6
2017-08-02,163.85
2017-08-03,159.8
2017-08-04,159.4
2017-08-07,160.1
2017-08-08,158.65
2017-08-09,155.85
2017-08-10,144.85
2017-08-11,147.1
2017-08-14,162.0
2017-08-16,166.85
2017-08-17,165.6
2017-08-18,165.5
2017-08-21,164.4
2017-08-22,161.15
2017-08-23,158.15
2017-08-24,156.05
2017-08-28,161.85
2017-08-29,159.7
2017-08-30,157.2
2017-08-31,160.9
2017-09-01,163.7
2017-09-04,162.5
2017-09-05,186.0
2017-09-06,181.7
2017-09-07,186.55
2017-09-08,206.1
2017-09-11,200.35
2017-09-12,203.25
2017-09-13,199.45
2017-09-14,197.0
2017-09-15,192.3
2017-09-18,197.75
2017-09-19,201.35
2017-09-20,200.5
2017-09-21,196.8
2017-09-22,186.3
2017-09-25,186.9
2017-09-26,184.2
2017-09-27,177.65
2017-09-28,179.2
2017-09-29,179.65
2017-10-03,181.15
2017-10-04,207.7
2017-10-05,209.05
2017-10-06,203.8
2017-10-09,211.45
2017-10-10,214.95
2017-10-11,216.15
2017-10-12,217.15
2017-10-13,226.1
2017-10-16,227.3
2017-10-17,224.75
2017-10-18,224.3
2017-10-19,223.35
2017-10-23,265.65
2017-10-24,253.4
2017-10-25,246.75
2017-10-26,251.85
2017-10-27,246.4
2017-10-30,244.45
2017-10-31,253.05
2017-11-01,255.45
2017-11-02,254.5
2017-11-03,261.8
2017-11-06,266.35
2017-11-07,257.4
2017-11-08,245.35
2017-11-09,248.35
2017-11-10,238.2
2017-11-13,250.0
2017-11-14,246.2
2017-11-15,239.5
2017-11-16,246.55
2017-11-17,277.95
2017-11-20,303.15
2017-11-21,316.25
2017-11-22,321.85
2017-11-23,328.2
2017-11-24,333.8
2017-11-27,339.35
2017-11-28,379.7
2017-11-29,378.15
2017-11-30,365.65
2017-12-01,367.35
2017-12-04,364.2
2017-12-05,370.95
2017-12-06,363.2
2017-12-07,369.85
2017-12-08,368.9
2017-12-11,368.45
2017-12-12,363.5
2017-12-13,348.0
2017-12-14,352.35
2017-12-15,350.85
2017-12-18,355.4
2017-12-19,358.15
2017-12-20,355.45
2017-12-21,354.6
2017-12-22,354.15
2017-12-26,358.75
2017-12-27,359.35
2017-12-28,370.7
2017-12-29,365.95
