Date,EASTSILK
2015-07-24,2.05
2015-07-27,2.1
2015-07-28,2.05
2015-07-29,2.15
2015-07-30,1.85
2015-07-31,1.95
2015-08-03,2.1
2015-08-04,2.4
2015-08-05,2.85
2015-08-06,3.4
2015-08-07,3.6
2015-08-10,3.95
2015-08-11,4.3
2015-08-12,4.25
2015-08-13,4.05
2015-08-14,3.85
2015-08-17,3.7
2015-08-18,3.55
2015-08-19,3.4
2015-08-20,3.25
2015-08-21,3.1
2015-08-24,2.95
2015-08-25,2.85
2015-08-26,2.75
2015-08-27,2.65
2015-08-28,2.55
2015-08-31,2.45
2015-09-01,2.35
2015-09-02,2.25
2015-09-03,2.15
2015-09-04,2.05
2015-09-07,1.95
2015-09-08,1.95
2015-09-09,1.95
2015-09-10,2.0
2015-09-11,2.1
2015-09-14,2.2
2015-09-15,2.3
2015-09-16,2.4
2015-09-18,2.4
2015-09-21,2.3
2015-09-22,2.2
2015-09-23,2.2
2015-09-24,2.15
2015-09-28,2.1
2015-09-29,2.1
2015-09-30,2.1
2015-10-01,2.15
2015-10-05,2.1
2015-10-06,2.15
2015-10-07,2.15
2015-10-08,2.2
2015-10-09,2.2
2015-10-12,2.15
2015-10-13,2.1
2015-10-14,2.0
2015-10-15,2.0
2015-10-16,2.05
2015-10-19,2.1
2015-10-20,2.0
2015-10-21,2.0
2015-10-23,2.1
2015-10-26,2.0
2015-10-27,2.0
2015-10-28,2.05
2015-10-29,1.95
2015-10-30,1.95
2015-11-02,1.95
2015-11-03,2.0
2015-11-04,2.0
2015-11-05,1.9
2015-11-06,1.95
2015-11-09,1.95
2015-11-10,2.05
2015-11-11,2.1
2015-11-13,2.0
2015-11-16,2.15
2015-11-17,2.3
2015-11-18,2.55
2015-11-19,2.65
2015-11-20,2.85
2015-11-23,2.75
2015-11-24,2.65
2015-11-26,2.65
2015-11-27,2.4
2015-11-30,2.5
2015-12-01,2.5
2015-12-02,2.35
2015-12-03,2.5
2015-12-04,2.45
2015-12-07,2.5
2015-12-08,2.6
2015-12-09,2.5
2015-12-10,2.55
2015-12-11,2.6
2015-12-14,2.5
2015-12-15,2.6
2015-12-16,2.6
2015-12-17,2.5
2015-12-18,2.55
2015-12-21,2.8
2015-12-22,2.8
2015-12-23,2.8
2015-12-24,3.0
2015-12-28,3.1
2015-12-29,3.4
2015-12-30,3.7
2015-12-31,3.85
2016-01-01,3.85
2016-01-04,3.75
2016-01-05,3.65
2016-01-06,3.5
2016-01-07,3.35
2016-01-08,3.2
2016-01-11,3.05
2016-01-12,3.1
2016-01-13,2.95
2016-01-14,2.85
2016-01-15,2.75
2016-01-18,2.65
2016-01-19,2.7
2016-01-20,2.65
2016-01-21,2.7
2016-01-22,2.75
2016-01-25,2.85
2016-01-27,2.75
2016-01-28,2.65
2016-01-29,2.6
2016-02-01,2.6
2016-02-02,2.65
2016-02-03,2.65
2016-02-04,2.65
2016-02-05,2.8
2016-02-08,2.8
2016-02-09,2.65
2016-02-10,2.6
2016-02-11,2.35
2016-02-12,2.35
2016-02-15,2.25
2016-02-16,2.35
2016-02-17,2.3
2016-02-18,2.3
2016-02-19,2.3
2016-02-22,2.2
2016-02-23,2.35
2016-02-24,2.5
2016-02-25,2.4
2016-02-26,2.3
2016-02-29,2.35
2016-03-01,2.45
2016-03-02,2.45
2016-03-03,2.5
2016-03-04,2.5
2016-03-08,2.5
2016-03-09,2.4
2016-03-10,2.55
2016-03-11,2.45
2016-03-14,2.55
2016-03-15,2.4
2016-03-16,2.5
2016-03-17,2.4
2016-03-18,2.45
2016-03-21,2.4
2016-03-22,2.35
2016-03-23,2.4
2016-03-28,2.25
2016-03-29,2.25
2016-03-30,2.25
2016-03-31,2.2
2016-04-01,2.35
2016-04-04,2.5
2016-04-05,2.55
2016-04-06,2.3
2016-04-07,2.45
2016-04-08,2.45
2016-04-11,2.4
2016-04-12,2.35
2016-04-13,2.45
2016-04-18,2.4
2016-04-20,2.5
2016-04-21,2.6
2016-04-22,2.5
2016-04-25,2.45
2016-04-26,2.45
2016-04-27,2.45
2016-04-28,2.4
2016-04-29,2.35
2016-05-02,2.5
2016-05-03,2.35
2016-05-04,2.35
2016-05-05,2.3
2016-05-06,2.25
2016-05-09,2.3
2016-05-10,2.3
2016-05-11,2.25
2016-05-12,2.25
2016-05-13,2.15
2016-05-16,2.15
2016-05-17,2.3
2016-05-18,2.35
2016-05-19,2.25
2016-05-20,2.15
2016-05-23,2.25
2016-05-24,2.2
2016-05-25,2.1
2016-05-26,2.15
2016-05-27,2.05
2016-05-30,2.1
2016-05-31,2.0
2016-06-01,2.1
2016-06-02,2.05
2016-06-03,2.1
2016-06-06,2.05
2016-06-07,2.1
2016-06-08,2.0
2016-06-09,2.0
2016-06-10,2.05
2016-06-13,2.05
2016-06-14,2.15
2016-06-15,2.4
2016-06-16,2.3
2016-06-17,2.25
2016-06-20,2.4
2016-06-21,2.5
2016-06-22,2.55
2016-06-23,2.5
2016-06-24,2.45
2016-06-27,2.45
2016-06-28,2.5
2016-06-29,2.45
2016-06-30,2.35
2016-07-01,2.45
2016-07-04,2.45
2016-07-05,2.45
2016-07-07,2.65
2016-07-08,2.55
2016-07-11,2.7
2016-07-12,2.85
2016-07-13,2.65
2016-07-14,2.8
2016-07-15,2.65
2016-07-18,2.9
2016-07-19,2.9
2016-07-20,2.9
2016-07-21,2.85
2016-07-22,2.8
2016-07-25,2.75
2016-07-26,2.85
2016-07-27,2.8
2016-07-28,2.75
2016-07-29,2.75
2016-08-01,2.7
2016-08-02,2.75
2016-08-03,2.55
2016-08-04,2.6
2016-08-05,2.7
2016-08-08,2.6
2016-08-09,2.6
2016-08-10,2.6
2016-08-11,2.55
2016-08-12,2.65
2016-08-16,2.65
2016-08-17,2.55
2016-08-18,2.6
2016-08-19,2.55
2016-08-22,2.6
2016-08-23,2.75
2016-08-24,2.8
2016-08-25,2.8
2016-08-26,2.75
2016-08-29,2.75
2016-08-30,2.6
2016-08-31,2.75
2016-09-01,2.55
2016-09-02,2.5
2016-09-06,2.55
2016-09-07,2.6
2016-09-08,2.5
2016-09-09,2.45
2016-09-12,2.45
2016-09-14,2.4
2016-09-15,2.4
2016-09-16,2.45
2016-09-19,2.35
2016-09-20,2.5
2016-09-21,2.45
2016-09-22,2.4
2016-09-23,2.5
2016-09-26,2.5
2016-09-27,2.55
2016-09-28,2.4
2016-09-29,2.4
2016-09-30,2.4
2016-10-03,2.35
2016-10-04,2.35
2016-10-05,2.4
2016-10-06,2.4
2016-10-07,2.5
2016-10-10,2.5
2016-10-13,2.4
2016-10-14,2.4
2016-10-17,2.4
2016-10-18,2.5
2016-10-19,2.65
2016-10-20,3.15
2016-10-21,3.5
2016-10-24,3.3
2016-10-25,3.6
2016-10-26,3.8
2016-10-27,3.7
2016-10-28,3.55
2016-10-30,3.65
2016-11-01,3.65
2016-11-02,3.5
2016-11-03,3.4
2016-11-04,3.1
2016-11-07,3.05
2016-11-08,3.0
2016-11-09,2.8
2016-11-10,2.7
2016-11-11,2.6
2016-11-15,2.5
2016-11-16,2.4
2016-11-17,2.3
2016-11-18,2.2
2016-11-21,2.2
2016-11-22,2.3
2016-11-23,2.4
2016-11-24,2.4
2016-11-25,2.45
2016-11-28,2.5
2016-11-29,2.5
2016-11-30,2.55
2016-12-01,2.65
2016-12-02,2.7
2016-12-05,2.7
2016-12-06,2.65
2016-12-07,2.6
2016-12-08,2.55
2016-12-09,2.6
2016-12-12,2.55
2016-12-13,2.65
2016-12-14,2.55
2016-12-15,2.55
2016-12-16,2.55
2016-12-19,2.5
2016-12-20,2.45
2016-12-21,2.6
2016-12-22,2.45
2016-12-23,2.45
2016-12-26,2.4
2016-12-27,2.35
2016-12-28,2.35
2016-12-29,2.35
2016-12-30,2.4
2017-01-02,2.5
2017-01-03,2.4
2017-01-04,2.45
2017-01-05,2.5
2017-01-06,2.4
2017-01-09,2.45
2017-01-10,2.5
2017-01-11,2.55
2017-01-12,2.6
2017-01-13,2.75
2017-01-16,2.95
2017-01-17,3.1
2017-01-18,3.15
2017-01-19,3.0
2017-01-20,2.85
2017-01-23,2.9
2017-01-24,2.8
2017-01-25,2.7
2017-01-27,2.65
2017-01-30,2.65
2017-01-31,2.6
2017-02-01,2.6
2017-02-02,2.5
2017-02-03,2.6
2017-02-06,2.7
2017-02-07,2.65
2017-02-08,2.75
2017-02-09,2.85
2017-02-10,2.85
2017-02-13,2.75
2017-02-14,2.8
2017-02-15,2.8
2017-02-16,2.7
2017-02-17,2.65
2017-02-20,2.7
2017-02-21,2.65
2017-02-22,2.75
2017-02-23,2.75
2017-02-27,2.65
2017-02-28,2.65
2017-03-01,2.65
2017-03-02,2.55
2017-03-03,2.55
2017-03-06,2.55
2017-03-07,2.45
2017-03-08,2.4
2017-03-09,2.45
2017-03-10,2.5
2017-03-14,2.4
2017-03-15,2.35
2017-03-16,2.25
2017-03-17,2.3
2017-03-20,2.3
2017-03-21,2.2
2017-03-22,2.2
2017-03-23,2.25
2017-03-24,2.3
2017-03-27,2.2
2017-03-28,2.1
2017-03-29,2.15
2017-03-30,2.15
2017-03-31,2.15
2017-04-03,2.25
2017-04-05,2.35
2017-04-06,2.4
2017-04-07,2.4
2017-04-10,2.35
2017-04-11,2.3
2017-04-12,2.5
2017-04-13,2.45
2017-04-17,2.4
2017-04-18,2.4
2017-04-19,2.35
2017-04-20,2.45
2017-04-21,2.45
2017-04-24,2.4
2017-04-25,2.4
2017-04-26,2.4
2017-04-27,2.35
2017-04-28,2.4
2017-05-02,2.35
2017-05-03,2.35
2017-05-04,2.45
2017-05-05,2.45
2017-05-08,2.35
2017-05-09,2.55
2017-05-10,2.55
2017-05-11,2.45
2017-05-12,2.4
2017-05-15,2.45
2017-05-16,2.45
2017-05-17,2.4
2017-05-18,2.35
2017-05-19,2.35
2017-05-22,2.25
2017-05-23,2.2
2017-05-24,2.05
2017-05-25,2.25
2017-05-26,2.3
2017-05-29,2.3
2017-05-30,2.25
2017-05-31,2.25
2017-06-01,2.2
2017-06-02,2.15
2017-06-05,2.1
2017-06-06,2.1
2017-06-07,2.5
2017-06-08,3.0
2017-06-09,3.3
2017-06-12,3.05
2017-06-13,2.9
2017-06-14,2.7
2017-06-15,2.65
2017-06-16,2.6
2017-06-19,2.7
2017-06-20,2.8
2017-06-21,2.9
2017-06-22,3.0
2017-06-23,2.95
2017-06-27,2.95
2017-06-28,2.95
2017-06-29,2.9
2017-06-30,2.8
2017-07-03,2.7
2017-07-04,2.8
2017-07-05,2.9
2017-07-06,3.0
2017-07-07,3.15
2017-07-10,3.3
2017-07-11,3.45
2017-07-12,3.6
2017-07-13,3.75
2017-07-14,3.9
2017-07-17,4.05
2017-07-18,4.25
2017-07-19,4.45
2017-07-20,4.65
2017-07-21,4.85
2017-07-24,5.05
2017-07-25,5.3
2017-07-26,5.55
2017-07-27,5.8
2017-07-28,6.05
2017-07-31,6.35
2017-08-01,6.65
2017-08-02,6.95
2017-08-03,7.25
2017-08-04,7.6
2017-08-07,7.95
2017-08-08,8.3
2017-08-09,7.9
2017-08-10,7.55
2017-08-11,7.2
2017-08-14,6.85
2017-08-16,6.55
2017-08-17,6.25
2017-08-18,5.95
2017-08-21,5.7
2017-08-22,5.45
2017-11-14,5.15
2017-11-15,4.95
2017-11-16,5.0
2017-11-17,4.9
2017-11-20,4.9
2017-11-21,4.85
2017-11-22,4.95
2017-11-23,4.8
2017-11-24,4.8
2017-11-27,4.95
2017-11-28,5.1
2017-11-29,4.95
2017-11-30,4.9
2017-12-01,4.9
2017-12-04,4.8
2017-12-05,4.75
2017-12-06,4.6
2017-12-07,5.05
2017-12-08,5.55
2017-12-11,6.1
2017-12-12,6.4
2017-12-13,6.1
2017-12-14,5.8
2017-12-15,5.6
2017-12-18,5.6
2017-12-19,5.85
2017-12-20,5.75
2017-12-21,5.65
2017-12-22,5.45
2017-12-26,5.25
2017-12-27,5.15
2017-12-28,5.25
2017-12-29,5.35
