Date,MTNL
2013-08-07,13.25
2013-08-08,13.4
2013-08-12,13.3
2013-08-13,12.7
2013-08-14,12.15
2013-08-16,10.75
2013-08-19,10.05
2013-08-20,11.15
2013-08-21,10.8
2013-08-22,10.95
2013-08-23,10.9
2013-08-26,10.7
2013-08-27,10.25
2013-08-28,10.15
2013-08-29,9.95
2013-08-30,9.9
2013-09-02,10.15
2013-09-03,10.05
2013-09-04,10.05
2013-09-05,10.9
2013-09-06,10.75
2013-09-10,11.95
2013-09-11,12.85
2013-09-12,15.4
2013-09-13,15.8
2013-09-16,15.05
2013-09-17,14.4
2013-09-18,14.55
2013-09-19,14.55
2013-09-20,13.5
2013-09-23,13.9
2013-09-24,15.25
2013-09-25,16.7
2013-09-26,16.15
2013-09-27,15.75
2013-09-30,14.85
2013-10-01,15.45
2013-10-03,15.3
2013-10-04,15.1
2013-10-07,15.1
2013-10-08,15.05
2013-10-09,15.05
2013-10-10,15.2
2013-10-11,15.05
2013-10-14,14.9
2013-10-15,14.6
2013-10-17,14.55
2013-10-18,14.4
2013-10-21,14.55
2013-10-22,15.15
2013-10-23,15.0
2013-10-24,14.75
2013-10-25,14.6
2013-10-28,14.35
2013-10-29,14.5
2013-10-30,14.2
2013-10-31,14.5
2013-11-01,14.95
2013-11-03,15.5
2013-11-05,15.5
2013-11-06,15.85
2013-11-07,15.25
2013-11-08,14.95
2013-11-11,15.2
2013-11-12,14.85
2013-11-13,15.0
2013-11-14,15.0
2013-11-18,15.0
2013-11-19,14.95
2013-11-20,14.75
2013-11-21,14.4
2013-11-22,14.25
2013-11-25,14.3
2013-11-26,14.1
2013-11-27,14.85
2013-11-28,14.8
2013-11-29,14.7
2013-12-02,14.75
2013-12-03,14.7
2013-12-04,14.85
2013-12-05,14.8
2013-12-06,14.75
2013-12-09,14.5
2013-12-10,14.5
2013-12-11,14.35
2013-12-12,14.35
2013-12-13,14.1
2013-12-16,14.0
2013-12-17,13.85
2013-12-18,13.9
2013-12-19,13.75
2013-12-20,13.1
2013-12-23,14.5
2013-12-24,14.9
2013-12-26,15.3
2013-12-27,15.0
2013-12-30,14.85
2013-12-31,14.6
2014-01-01,15.1
2014-01-02,15.15
2014-01-03,15.3
2014-01-06,15.95
2014-01-07,17.6
2014-01-08,17.0
2014-01-09,17.4
2014-01-10,16.75
2014-01-13,16.45
2014-01-14,15.85
2014-01-15,15.7
2014-01-16,15.35
2014-01-17,14.9
2014-01-20,14.95
2014-01-21,15.0
2014-01-22,14.85
2014-01-23,14.7
2014-01-24,15.4
2014-01-27,16.0
2014-01-28,15.45
2014-01-29,14.95
2014-01-30,14.65
2014-01-31,15.7
2014-02-03,15.2
2014-02-04,15.0
2014-02-05,14.95
2014-02-06,14.95
2014-02-07,14.75
2014-02-10,14.7
2014-02-11,14.55
2014-02-12,14.45
2014-02-13,14.1
2014-02-14,14.0
2014-02-17,14.55
2014-02-18,14.35
2014-02-19,14.3
2014-02-20,14.2
2014-02-21,14.2
2014-02-24,14.4
2014-02-25,14.15
2014-02-26,14.1
2014-02-28,14.1
2014-03-03,13.9
2014-03-04,14.2
2014-03-05,14.05
2014-03-06,14.2
2014-03-07,14.3
2014-03-10,14.35
2014-03-11,14.25
2014-03-12,14.2
2014-03-13,14.6
2014-03-14,14.25
2014-03-18,14.15
2014-03-19,14.2
2014-03-20,14.1
2014-03-21,14.1
2014-03-22,14.15
2014-03-24,14.05
2014-03-25,14.35
2014-03-26,14.2
2014-03-27,14.55
2014-03-28,14.85
2014-03-31,15.2
2014-04-01,15.75
2014-04-02,16.15
2014-04-03,15.75
2014-04-04,15.85
2014-04-07,15.85
2014-04-09,16.3
2014-04-10,16.1
2014-04-11,17.4
2014-04-15,16.95
2014-04-16,16.15
2014-04-17,16.45
2014-04-21,16.7
2014-04-22,17.05
2014-04-23,17.95
2014-04-25,18.85
2014-04-28,18.85
2014-04-29,18.55
2014-04-30,17.65
2014-05-02,17.4
2014-05-05,17.1
2014-05-06,17.05
2014-05-07,17.0
2014-05-08,16.75
2014-05-09,17.15
2014-05-12,17.75
2014-05-13,19.8
2014-05-14,20.55
2014-05-15,19.4
2014-05-16,20.3
2014-05-19,22.15
2014-05-20,26.15
2014-05-21,27.05
2014-05-22,26.7
2014-05-23,31.85
2014-05-26,30.7
2014-05-27,31.15
2014-05-28,30.35
2014-05-29,30.2
2014-05-30,31.0
2014-06-02,33.25
2014-06-03,32.8
2014-06-04,34.0
2014-06-05,33.15
2014-06-06,32.95
2014-06-09,32.75
2014-06-10,32.45
2014-06-11,32.95
2014-06-12,32.35
2014-06-13,29.15
2014-06-16,29.4
2014-06-17,31.85
2014-06-18,34.75
2014-06-19,34.05
2014-06-20,37.0
2014-06-23,37.0
2014-06-24,37.3
2014-06-25,38.15
2014-06-26,37.35
2014-06-27,36.4
2014-06-30,35.7
2014-07-01,37.45
2014-07-02,36.35
2014-07-03,34.7
2014-07-04,36.4
2014-07-07,38.0
2014-07-08,34.5
2014-07-09,34.1
2014-07-10,33.35
2014-07-11,31.05
2014-07-14,31.45
2014-07-15,32.15
2014-07-16,33.1
2014-07-17,32.75
2014-07-18,32.95
2014-07-21,35.1
2014-07-22,34.2
2014-07-23,33.7
2014-07-24,33.45
2014-07-25,31.7
2014-07-28,30.7
2014-07-30,31.25
2014-07-31,30.25
2014-08-01,29.45
2014-08-04,29.8
2014-08-05,32.05
2014-08-06,30.95
2014-08-07,30.25
2014-08-08,28.6
2014-08-11,29.05
2014-08-12,30.7
2014-08-13,28.55
2014-08-14,29.3
2014-08-18,30.4
2014-08-19,30.55
2014-08-20,30.35
2014-08-21,30.35
2014-08-22,31.3
2014-08-25,30.05
2014-08-26,29.55
2014-08-27,29.6
2014-08-28,28.95
2014-09-01,29.4
2014-09-02,30.0
2014-09-03,32.05
2014-09-04,33.8
2014-09-05,34.65
2014-09-08,33.3
2014-09-09,32.5
2014-09-10,31.5
2014-09-11,31.6
2014-09-12,31.55
2014-09-15,32.65
2014-09-16,30.25
2014-09-17,30.1
2014-09-18,31.3
2014-09-19,30.35
2014-09-22,29.95
2014-09-23,28.9
2014-09-24,28.25
2014-09-25,26.45
2014-09-26,26.5
2014-09-29,27.4
2014-09-30,27.05
2014-10-01,26.6
2014-10-07,25.95
2014-10-08,26.2
2014-10-09,26.9
2014-10-10,26.1
2014-10-13,27.4
2014-10-14,27.15
2014-10-16,26.25
2014-10-17,26.15
2014-10-20,26.65
2014-10-21,26.65
2014-10-22,26.75
2014-10-23,26.9
2014-10-27,27.15
2014-10-28,27.25
2014-10-29,30.35
2014-10-30,29.8
2014-10-31,29.8
2014-11-03,30.15
2014-11-05,31.05
2014-11-07,30.65
2014-11-10,30.25
2014-11-11,30.25
2014-11-12,30.1
2014-11-13,29.55
2014-11-14,28.45
2014-11-17,28.1
2014-11-18,29.3
2014-11-19,28.5
2014-11-20,27.95
2014-11-21,27.85
2014-11-24,28.55
2014-11-25,27.45
2014-11-26,27.7
2014-11-27,27.6
2014-11-28,27.75
2014-12-01,27.1
2014-12-02,26.65
2014-12-03,28.95
2014-12-04,28.6
2014-12-05,28.55
2014-12-08,28.55
2014-12-09,27.75
2014-12-10,28.25
2014-12-11,27.6
2014-12-12,26.8
2014-12-15,26.65
2014-12-16,25.15
2014-12-17,25.3
2014-12-18,26.15
2014-12-19,25.4
2014-12-22,25.85
2014-12-23,25.45
2014-12-24,28.55
2014-12-26,27.45
2014-12-29,27.2
2014-12-30,27.15
2014-12-31,27.3
2015-01-01,27.65
2015-01-02,27.55
2015-01-05,27.35
2015-01-06,26.75
2015-01-07,27.1
2015-01-08,27.7
2015-01-09,27.3
2015-01-12,27.4
2015-01-13,28.0
2015-01-14,28.55
2015-01-15,28.2
2015-01-16,27.65
2015-01-19,28.2
2015-01-20,28.25
2015-01-21,27.95
2015-01-22,27.65
2015-01-23,27.55
2015-01-27,26.95
2015-01-28,28.1
2015-01-29,28.7
2015-01-30,28.9
2015-02-02,29.0
2015-02-03,28.35
2015-02-04,30.4
2015-02-05,28.8
2015-02-06,27.6
2015-02-09,27.25
2015-02-10,27.3
2015-02-11,27.5
2015-02-12,28.25
2015-02-13,27.35
2015-02-16,27.55
2015-02-18,29.65
2015-02-19,29.05
2015-02-20,29.9
2015-02-23,29.55
2015-02-24,29.05
2015-02-25,28.95
2015-02-26,28.4
2015-02-27,29.15
2015-02-28,28.0
2015-03-02,27.35
2015-03-03,27.05
2015-03-04,26.6
2015-03-05,26.6
2015-03-09,25.5
2015-03-10,26.0
2015-03-11,21.05
2015-03-12,22.4
2015-03-13,22.3
2015-03-16,21.3
2015-03-17,20.1
2015-03-18,21.15
2015-03-19,20.35
2015-03-20,19.25
2015-03-23,18.05
2015-03-24,17.5
2015-03-25,16.7
2015-03-26,16.8
2015-03-27,17.3
2015-03-30,18.5
2015-03-31,18.2
2015-04-01,18.85
2015-04-06,19.8
2015-04-07,19.65
2015-04-08,19.85
2015-04-09,20.0
2015-04-10,21.4
2015-04-13,21.0
2015-04-15,20.95
2015-04-16,20.25
2015-04-17,20.1
2015-04-20,19.35
2015-04-21,19.15
2015-04-22,19.1
2015-04-23,18.85
2015-04-24,18.3
2015-04-27,18.3
2015-04-28,18.15
2015-04-29,18.1
2015-04-30,18.15
2015-05-04,18.5
2015-05-05,18.55
2015-05-06,17.9
2015-05-07,17.45
2015-05-08,18.2
2015-05-11,18.65
2015-05-12,17.75
2015-05-13,17.95
2015-05-14,17.8
2015-05-15,17.65
2015-05-18,17.85
2015-05-19,18.0
2015-05-20,17.85
2015-05-21,17.75
2015-05-22,17.6
2015-05-25,17.35
2015-05-26,17.15
2015-05-27,17.05
2015-05-28,17.0
2015-05-29,17.05
2015-06-01,17.05
2015-06-02,16.55
2015-06-03,15.75
2015-06-04,15.6
2015-06-05,15.85
2015-06-08,15.85
2015-06-09,15.65
2015-06-10,15.45
2015-06-11,15.15
2015-06-12,14.95
2015-06-15,15.1
2015-06-16,14.9
2015-06-17,15.3
2015-06-18,15.25
2015-06-19,15.65
2015-06-22,16.15
2015-06-23,17.0
2015-06-24,16.4
2015-06-25,17.15
2015-06-26,16.5
2015-06-29,15.85
2015-06-30,15.95
2015-07-01,16.6
2015-07-02,16.55
2015-07-03,19.85
2015-07-06,20.95
2015-07-07,20.65
2015-07-08,19.55
2015-07-09,19.25
2015-07-10,18.8
2015-07-13,19.9
2015-07-14,20.35
2015-07-15,19.85
2015-07-16,19.8
2015-07-17,19.95
2015-07-20,20.7
2015-07-21,19.6
2015-07-22,19.65
2015-07-23,19.45
2015-07-24,19.1
2015-07-27,18.8
2015-07-28,19.35
2015-07-29,19.3
2015-07-30,19.05
2015-07-31,19.0
2015-08-03,19.65
2015-08-04,19.6
2015-08-05,20.95
2015-08-06,20.9
2015-08-07,20.15
2015-08-10,19.75
2015-08-11,19.25
2015-08-12,18.65
2015-08-13,17.9
2015-08-14,18.25
2015-08-17,17.9
2015-08-18,18.1
2015-08-19,17.85
2015-08-20,17.8
2015-08-21,17.2
2015-08-24,15.75
2015-08-25,15.45
2015-08-26,15.2
2015-08-27,15.45
2015-08-28,15.35
2015-08-31,15.7
2015-09-01,15.0
2015-09-02,15.15
2015-09-03,15.3
2015-09-04,14.8
2015-09-07,14.8
2015-09-08,15.05
2015-09-09,15.95
2015-09-10,15.55
2015-09-11,15.5
2015-09-14,15.7
2015-09-15,15.55
2015-09-16,15.45
2015-09-18,15.9
2015-09-21,16.45
2015-09-22,15.95
2015-09-23,16.0
2015-09-24,15.9
2015-09-28,16.15
2015-09-29,15.9
2015-09-30,16.0
2015-10-01,15.8
2015-10-05,16.25
2015-10-06,16.5
2015-10-07,17.0
2015-10-08,16.75
2015-10-09,16.6
2015-10-12,17.25
2015-10-13,19.0
2015-10-14,18.5
2015-10-15,18.35
2015-10-16,18.25
2015-10-19,18.1
2015-10-20,19.1
2015-10-21,18.45
2015-10-23,18.25
2015-10-26,18.75
2015-10-27,18.9
2015-10-28,18.9
2015-10-29,18.8
2015-10-30,18.65
2015-11-02,18.3
2015-11-03,18.95
2015-11-04,18.55
2015-11-05,17.7
2015-11-06,17.65
2015-11-09,17.8
2015-11-10,17.4
2015-11-11,17.75
2015-11-13,17.45
2015-11-16,18.7
2015-11-17,18.7
2015-11-18,18.95
2015-11-19,19.0
2015-11-20,19.8
2015-11-23,20.2
2015-11-24,20.6
2015-11-26,21.55
2015-11-27,20.85
2015-11-30,20.95
2015-12-01,20.95
2015-12-02,20.8
2015-12-03,23.2
2015-12-04,22.45
2015-12-07,22.6
2015-12-08,21.95
2015-12-09,19.8
2015-12-10,22.25
2015-12-11,21.25
2015-12-14,23.25
2015-12-15,22.75
2015-12-16,22.25
2015-12-17,22.45
2015-12-18,21.75
2015-12-21,22.35
2015-12-22,22.15
2015-12-23,21.9
2015-12-24,22.0
2015-12-28,21.95
2015-12-29,22.6
2015-12-30,22.0
2015-12-31,22.25
2016-01-01,22.45
2016-01-04,21.95
2016-01-05,22.45
2016-01-06,22.3
2016-01-07,20.85
2016-01-08,21.1
2016-01-11,22.3
2016-01-12,21.7
2016-01-13,20.6
2016-01-14,19.95
2016-01-15,18.85
2016-01-18,17.9
2016-01-19,18.4
2016-01-20,17.7
2016-01-21,17.6
2016-01-22,18.1
2016-01-25,18.1
2016-01-27,18.4
2016-01-28,18.45
2016-01-29,18.85
2016-02-01,18.6
2016-02-02,18.45
2016-02-03,17.85
2016-02-04,17.7
2016-02-05,17.9
2016-02-08,17.55
2016-02-09,17.7
2016-02-10,17.3
2016-02-11,16.25
2016-02-12,15.45
2016-02-15,17.0
2016-02-16,16.55
2016-02-17,16.5
2016-02-18,16.7
2016-02-19,17.15
2016-02-22,17.25
2016-02-23,17.0
2016-02-24,16.85
2016-02-25,16.75
2016-02-26,16.9
2016-02-29,16.8
2016-03-01,16.95
2016-03-02,17.15
2016-03-03,17.7
2016-03-04,17.8
2016-03-08,17.5
2016-03-09,18.05
2016-03-10,17.95
2016-03-11,17.6
2016-03-14,17.55
2016-03-15,17.15
2016-03-16,17.3
2016-03-17,17.55
2016-03-18,17.5
2016-03-21,17.5
2016-03-22,17.6
2016-03-23,17.4
2016-03-28,17.15
2016-03-29,17.1
2016-03-30,17.4
2016-03-31,17.65
2016-04-01,18.0
2016-04-04,18.0
2016-04-05,17.35
2016-04-06,17.55
2016-04-07,17.25
2016-04-08,17.55
2016-04-11,18.0
2016-04-12,17.85
2016-04-13,17.9
2016-04-18,18.35
2016-04-20,18.2
2016-04-21,18.05
2016-04-22,18.15
2016-04-25,18.15
2016-04-26,18.15
2016-04-27,19.5
2016-04-28,18.65
2016-04-29,18.3
2016-05-02,18.85
2016-05-03,18.4
2016-05-04,18.2
2016-05-05,18.15
2016-05-06,18.1
2016-05-09,18.2
2016-05-10,18.15
2016-05-11,18.0
2016-05-12,17.85
2016-05-13,17.7
2016-05-16,17.75
2016-05-17,17.95
2016-05-18,17.95
2016-05-19,17.65
2016-05-20,17.35
2016-05-23,17.3
2016-05-24,17.55
2016-05-25,17.55
2016-05-26,17.65
2016-05-27,18.0
2016-05-30,20.05
2016-05-31,18.7
2016-06-01,19.25
2016-06-02,19.55
2016-06-03,19.4
2016-06-06,19.05
2016-06-07,18.7
2016-06-08,19.0
2016-06-09,20.15
2016-06-10,21.65
2016-06-13,21.1
2016-06-14,21.2
2016-06-15,22.65
2016-06-16,22.1
2016-06-17,21.6
2016-06-20,21.55
2016-06-21,21.2
2016-06-22,20.85
2016-06-23,21.75
2016-06-24,21.35
2016-06-27,21.7
2016-06-28,21.7
2016-06-29,22.05
2016-06-30,22.3
2016-07-01,22.25
2016-07-04,22.65
2016-07-05,22.6
2016-07-07,23.0
2016-07-08,22.5
2016-07-11,22.45
2016-07-12,22.45
2016-07-13,23.15
2016-07-14,23.15
2016-07-15,22.65
2016-07-18,21.95
2016-07-19,21.65
2016-07-20,21.85
2016-07-21,21.8
2016-07-22,21.7
2016-07-25,21.4
2016-07-26,21.55
2016-07-27,21.8
2016-07-28,21.65
2016-07-29,21.35
2016-08-01,21.05
2016-08-02,20.7
2016-08-03,20.35
2016-08-04,20.1
2016-08-05,20.35
2016-08-08,20.05
2016-08-09,20.25
2016-08-10,20.95
2016-08-11,21.0
2016-08-12,20.6
2016-08-16,20.8
2016-08-17,21.5
2016-08-18,21.05
2016-08-19,21.15
2016-08-22,21.15
2016-08-23,21.15
2016-08-24,21.1
2016-08-25,20.95
2016-08-26,20.85
2016-08-29,20.55
2016-08-30,20.7
2016-08-31,21.5
2016-09-01,21.75
2016-09-02,21.8
2016-09-06,21.6
2016-09-07,21.8
2016-09-08,22.4
2016-09-09,21.9
2016-09-12,21.3
2016-09-14,20.6
2016-09-15,20.65
2016-09-16,20.45
2016-09-19,20.4
2016-09-20,20.15
2016-09-21,20.6
2016-09-22,20.45
2016-09-23,20.35
2016-09-26,20.8
2016-09-27,20.35
2016-09-28,20.65
2016-09-29,19.55
2016-09-30,19.8
2016-10-03,19.95
2016-10-04,19.9
2016-10-05,20.0
2016-10-06,19.7
2016-10-07,19.6
2016-10-10,19.6
2016-10-13,19.05
2016-10-14,19.1
2016-10-17,19.3
2016-10-18,19.75
2016-10-19,20.1
2016-10-20,20.25
2016-10-21,19.95
2016-10-24,20.05
2016-10-25,20.0
2016-10-26,19.7
2016-10-27,19.95
2016-10-28,19.75
2016-10-30,19.85
2016-11-01,20.35
2016-11-02,19.85
2016-11-03,19.55
2016-11-04,18.8
2016-11-07,18.9
2016-11-08,18.85
2016-11-09,17.75
2016-11-10,18.5
2016-11-11,17.75
2016-11-15,17.1
2016-11-16,17.0
2016-11-17,16.8
2016-11-18,16.85
2016-11-21,15.9
2016-11-22,15.8
2016-11-23,16.45
2016-11-24,16.35
2016-11-25,16.85
2016-11-28,17.25
2016-11-29,17.4
2016-11-30,17.4
2016-12-01,17.55
2016-12-02,17.4
2016-12-05,17.3
2016-12-06,17.7
2016-12-07,18.0
2016-12-08,18.3
2016-12-09,19.25
2016-12-12,19.7
2016-12-13,19.05
2016-12-14,18.9
2016-12-15,18.55
2016-12-16,18.25
2016-12-19,19.6
2016-12-20,19.0
2016-12-21,19.0
2016-12-22,18.4
2016-12-23,18.35
2016-12-26,18.05
2016-12-27,19.7
2016-12-28,19.95
2016-12-29,20.65
2016-12-30,20.4
2017-01-02,20.25
2017-01-03,19.95
2017-01-04,19.8
2017-01-05,20.05
2017-01-06,19.6
2017-01-09,20.35
2017-01-10,20.2
2017-01-11,19.95
2017-01-12,21.35
2017-01-13,20.35
2017-01-16,20.35
2017-01-17,20.35
2017-01-18,20.15
2017-01-19,20.05
2017-01-20,19.6
2017-01-23,19.75
2017-01-24,19.95
2017-01-25,19.95
2017-01-27,21.0
2017-01-30,21.45
2017-01-31,21.2
2017-02-01,20.5
2017-02-02,20.3
2017-02-03,24.35
2017-02-06,23.4
2017-02-07,24.95
2017-02-08,25.2
2017-02-09,24.7
2017-02-10,23.8
2017-02-13,23.05
2017-02-14,23.3
2017-02-15,21.85
2017-02-16,21.55
2017-02-17,21.7
2017-02-20,22.35
2017-02-21,22.25
2017-02-22,22.05
2017-02-23,22.45
2017-02-27,22.15
2017-02-28,22.85
2017-03-01,22.9
2017-03-02,22.35
2017-03-03,22.85
2017-03-06,22.7
2017-03-07,22.55
2017-03-08,26.05
2017-03-09,24.85
2017-03-10,24.3
2017-03-14,23.9
2017-03-15,24.2
2017-03-16,24.35
2017-03-17,25.05
2017-03-20,24.95
2017-03-21,24.15
2017-03-22,24.1
2017-03-23,24.65
2017-03-24,24.4
2017-03-27,24.1
2017-03-28,24.65
2017-03-29,24.2
2017-03-30,24.25
2017-03-31,24.0
2017-04-03,24.5
2017-04-05,26.1
2017-04-06,25.45
2017-04-07,24.9
2017-04-10,25.15
2017-04-11,25.4
2017-04-12,25.55
2017-04-13,26.0
2017-04-17,26.9
2017-04-18,25.75
2017-04-19,25.9
2017-04-20,25.95
2017-04-21,26.1
2017-04-24,27.15
2017-04-25,26.35
2017-04-26,25.85
2017-04-27,25.6
2017-04-28,26.1
2017-05-02,25.35
2017-05-03,25.2
2017-05-04,24.15
2017-05-05,23.9
2017-05-08,24.05
2017-05-09,24.15
2017-05-10,25.1
2017-05-11,24.55
2017-05-12,24.3
2017-05-15,24.0
2017-05-16,23.8
2017-05-17,23.8
2017-05-18,23.05
2017-05-19,22.3
2017-05-22,22.05
2017-05-23,20.9
2017-05-24,21.65
2017-05-25,22.35
2017-05-26,22.55
2017-05-29,21.6
2017-05-30,21.2
2017-05-31,20.8
2017-06-01,20.95
2017-06-02,21.1
2017-06-05,20.85
2017-06-06,20.5
2017-06-07,20.6
2017-06-08,21.05
2017-06-09,22.55
2017-06-12,22.25
2017-06-13,22.75
2017-06-14,22.15
2017-06-15,22.25
2017-06-16,21.65
2017-06-19,21.6
2017-06-20,21.35
2017-06-21,21.5
2017-06-22,21.75
2017-06-23,20.8
2017-06-27,20.4
2017-06-28,20.35
2017-06-29,20.45
2017-06-30,20.2
2017-07-03,20.6
2017-07-04,20.6
2017-07-05,21.25
2017-07-06,20.75
2017-07-07,20.95
2017-07-10,21.6
2017-07-11,21.2
2017-07-12,22.4
2017-07-13,21.65
2017-07-14,21.4
2017-07-17,21.35
2017-07-18,21.1
2017-07-19,21.3
2017-07-20,21.15
2017-07-21,21.0
2017-07-24,20.85
2017-07-25,21.25
2017-07-26,21.35
2017-07-27,21.0
2017-07-28,21.0
2017-07-31,20.75
2017-08-01,20.6
2017-08-02,20.65
2017-08-03,19.85
2017-08-04,19.5
2017-08-07,19.45
2017-08-08,18.9
2017-08-09,18.5
2017-08-10,17.75
2017-08-11,17.2
2017-08-14,17.9
2017-08-16,18.6
2017-08-17,18.4
2017-08-18,18.1
2017-08-21,17.7
2017-08-22,17.25
2017-08-23,17.4
2017-08-24,19.55
2017-08-28,19.55
2017-08-29,19.25
2017-08-30,19.45
2017-08-31,19.15
2017-09-01,19.2
2017-09-04,18.9
2017-09-05,19.15
2017-09-06,20.0
2017-09-07,19.8
2017-09-08,19.8
2017-09-11,19.85
2017-09-12,20.75
2017-09-13,20.35
2017-09-14,20.2
2017-09-15,20.0
2017-09-18,19.8
2017-09-19,20.4
2017-09-20,19.9
2017-09-21,20.05
2017-09-22,20.45
2017-09-25,20.4
2017-09-26,20.4
2017-09-27,20.1
2017-09-28,20.15
2017-09-29,19.7
2017-10-03,19.55
2017-10-04,19.5
2017-10-05,19.45
2017-10-06,19.85
2017-10-09,20.1
2017-10-10,20.9
2017-10-11,20.05
2017-10-12,20.0
2017-10-13,20.05
2017-10-16,20.05
2017-10-17,20.25
2017-10-18,20.05
2017-10-19,19.9
2017-10-23,20.2
2017-10-24,20.05
2017-10-25,20.05
2017-10-26,21.0
2017-10-27,20.75
2017-10-30,21.35
2017-10-31,21.15
2017-11-01,22.35
2017-11-02,23.35
2017-11-03,23.2
2017-11-06,25.8
2017-11-07,24.45
2017-11-08,23.1
2017-11-09,23.45
2017-11-10,22.8
2017-11-13,22.85
2017-11-14,22.3
2017-11-15,21.15
2017-11-16,21.45
2017-11-17,21.5
2017-11-20,21.75
2017-11-21,21.55
2017-11-22,21.55
2017-11-23,21.35
2017-11-24,21.2
2017-11-27,21.3
2017-11-28,21.7
2017-11-29,21.45
2017-11-30,21.3
2017-12-01,21.35
2017-12-04,21.45
2017-12-05,21.05
2017-12-06,20.75
2017-12-07,21.05
2017-12-08,21.15
2017-12-11,21.2
2017-12-12,20.6
2017-12-13,20.5
2017-12-14,20.15
2017-12-15,20.25
2017-12-18,20.35
2017-12-19,21.4
2017-12-20,25.45
2017-12-21,24.7
2017-12-22,24.65
2017-12-26,24.85
2017-12-27,24.1
2017-12-28,25.05
2017-12-29,24.9
