Date,BPCL
2013-08-13,286.05
2013-08-14,304.5
2013-08-16,290.2
2013-08-19,288.4
2013-08-20,297.65
2013-08-21,284.45
2013-08-22,295.35
2013-08-23,301.1
2013-08-26,305.3
2013-08-27,290.1
2013-08-28,266.95
2013-08-29,270.1
2013-08-30,273.0
2013-09-02,276.4
2013-09-03,266.95
2013-09-04,270.85
2013-09-05,287.3
2013-09-06,299.65
2013-09-10,298.45
2013-09-11,312.4
2013-09-12,303.8
2013-09-13,305.15
2013-09-16,317.85
2013-09-17,313.7
2013-09-18,315.75
2013-09-19,336.4
2013-09-20,337.95
2013-09-23,323.4
2013-09-24,315.35
2013-09-25,305.5
2013-09-26,309.2
2013-09-27,328.6
2013-09-30,331.25
2013-10-01,326.35
2013-10-03,335.3
2013-10-04,341.45
2013-10-07,352.85
2013-10-08,341.7
2013-10-09,340.25
2013-10-10,343.05
2013-10-11,338.95
2013-10-14,342.65
2013-10-15,343.1
2013-10-17,348.05
2013-10-18,362.2
2013-10-21,362.8
2013-10-22,361.0
2013-10-23,356.1
2013-10-24,356.95
2013-10-25,348.8
2013-10-28,346.8
2013-10-29,351.25
2013-10-30,361.65
2013-10-31,359.55
2013-11-01,355.8
2013-11-03,364.5
2013-11-05,372.9
2013-11-06,369.85
2013-11-07,357.55
2013-11-08,351.9
2013-11-11,339.1
2013-11-12,339.75
2013-11-13,333.2
2013-11-14,344.15
2013-11-18,352.5
2013-11-19,345.5
2013-11-20,335.55
2013-11-21,331.1
2013-11-22,332.85
2013-11-25,347.4
2013-11-26,324.85
2013-11-27,330.2
2013-11-28,333.8
2013-11-29,340.0
2013-12-02,345.4
2013-12-03,350.05
2013-12-04,350.7
2013-12-05,358.35
2013-12-06,364.3
2013-12-09,365.4
2013-12-10,357.7
2013-12-11,350.1
2013-12-12,350.0
2013-12-13,342.05
2013-12-16,339.0
2013-12-17,342.05
2013-12-18,346.15
2013-12-19,338.2
2013-12-20,344.0
2013-12-23,347.1
2013-12-24,348.0
2013-12-26,354.45
2013-12-27,351.65
2013-12-30,348.35
2013-12-31,347.9
2014-01-01,349.2
2014-01-02,339.45
2014-01-03,329.3
2014-01-06,329.8
2014-01-07,323.55
2014-01-08,317.55
2014-01-09,325.25
2014-01-10,326.3
2014-01-13,331.5
2014-01-14,328.2
2014-01-15,327.3
2014-01-16,330.35
2014-01-17,340.1
2014-01-20,342.55
2014-01-21,337.3
2014-01-22,343.95
2014-01-23,347.3
2014-01-24,343.15
2014-01-27,337.65
2014-01-28,342.2
2014-01-29,354.9
2014-01-30,352.5
2014-01-31,362.7
2014-02-03,356.45
2014-02-04,355.3
2014-02-05,354.6
2014-02-06,352.85
2014-02-07,352.15
2014-02-10,354.8
2014-02-11,359.65
2014-02-12,364.75
2014-02-13,355.0
2014-02-14,355.8
2014-02-17,357.5
2014-02-18,355.0
2014-02-19,351.4
2014-02-20,346.8
2014-02-21,361.25
2014-02-24,364.0
2014-02-25,371.85
2014-02-26,377.45
2014-02-28,378.0
2014-03-03,376.65
2014-03-04,380.15
2014-03-05,387.45
2014-03-06,401.1
2014-03-07,417.95
2014-03-10,418.8
2014-03-11,414.65
2014-03-12,412.9
2014-03-13,443.8
2014-03-14,444.75
2014-03-18,449.3
2014-03-19,448.2
2014-03-20,431.2
2014-03-21,428.1
2014-03-22,430.15
2014-03-24,434.0
2014-03-25,445.55
2014-03-26,445.15
2014-03-27,454.55
2014-03-28,458.25
2014-03-31,460.05
2014-04-01,446.9
2014-04-02,448.95
2014-04-03,439.6
2014-04-04,443.6
2014-04-07,438.1
2014-04-09,440.05
2014-04-10,451.85
2014-04-11,444.35
2014-04-15,445.7
2014-04-16,436.35
2014-04-17,449.8
2014-04-21,463.85
2014-04-22,482.8
2014-04-23,475.1
2014-04-25,460.65
2014-04-28,456.45
2014-04-29,460.45
2014-04-30,454.9
2014-05-02,462.6
2014-05-05,467.65
2014-05-06,467.5
2014-05-07,472.35
2014-05-08,462.45
2014-05-09,485.8
2014-05-12,502.45
2014-05-13,509.4
2014-05-14,518.65
2014-05-15,516.35
2014-05-16,552.1
2014-05-19,575.9
2014-05-20,558.75
2014-05-21,560.3
2014-05-22,559.65
2014-05-23,556.2
2014-05-26,557.8
2014-05-27,554.1
2014-05-28,542.3
2014-05-29,536.1
2014-05-30,521.9
2014-06-02,555.55
2014-06-03,573.65
2014-06-04,575.7
2014-06-05,619.45
2014-06-06,628.1
2014-06-09,615.05
2014-06-10,614.05
2014-06-11,607.05
2014-06-12,599.05
2014-06-13,569.75
2014-06-16,590.95
2014-06-17,610.25
2014-06-18,591.7
2014-06-19,564.45
2014-06-20,552.55
2014-06-23,556.65
2014-06-24,582.75
2014-06-25,581.3
2014-06-26,567.85
2014-06-27,569.7
2014-06-30,600.4
2014-07-01,589.6
2014-07-02,601.8
2014-07-03,599.6
2014-07-04,599.75
2014-07-07,593.25
2014-07-08,571.35
2014-07-09,582.85
2014-07-10,580.75
2014-07-11,561.2
2014-07-14,569.05
2014-07-15,582.05
2014-07-16,590.8
2014-07-17,591.1
2014-07-18,583.0
2014-07-21,581.4
2014-07-22,582.75
2014-07-23,600.25
2014-07-24,603.0
2014-07-25,591.55
2014-07-28,574.75
2014-07-30,573.4
2014-07-31,580.15
2014-08-01,577.35
2014-08-04,600.4
2014-08-05,592.85
2014-08-06,581.3
2014-08-07,584.95
2014-08-08,566.55
2014-08-11,573.45
2014-08-12,590.7
2014-08-13,603.65
2014-08-14,613.35
2014-08-18,648.5
2014-08-19,674.05
2014-08-20,667.0
2014-08-21,685.4
2014-08-22,672.0
2014-08-25,664.7
2014-08-26,664.7
2014-08-27,677.75
2014-08-28,694.3
2014-09-01,704.85
2014-09-02,703.65
2014-09-03,704.55
2014-09-04,700.75
2014-09-05,688.7
2014-09-08,700.05
2014-09-09,692.65
2014-09-10,676.9
2014-09-11,681.4
2014-09-12,683.15
2014-09-15,683.35
2014-09-16,650.0
2014-09-17,638.95
2014-09-18,662.3
2014-09-19,657.25
2014-09-22,670.35
2014-09-23,650.95
2014-09-24,642.25
2014-09-25,620.3
2014-09-26,639.45
2014-09-29,637.3
2014-09-30,655.4
2014-10-01,652.85
2014-10-07,650.55
2014-10-08,674.7
2014-10-09,671.7
2014-10-10,670.25
2014-10-13,671.75
2014-10-14,656.3
2014-10-16,666.25
2014-10-17,666.75
2014-10-20,696.85
2014-10-21,687.8
2014-10-22,688.75
2014-10-23,691.1
2014-10-27,686.15
2014-10-28,701.85
2014-10-29,704.65
2014-10-30,702.05
2014-10-31,724.75
2014-11-03,724.05
2014-11-05,740.3
2014-11-07,759.15
2014-11-10,766.0
2014-11-11,766.9
2014-11-12,765.3
2014-11-13,730.45
2014-11-14,734.85
2014-11-17,726.05
2014-11-18,719.9
2014-11-19,721.55
2014-11-20,719.8
2014-11-21,724.45
2014-11-24,719.4
2014-11-25,709.9
2014-11-26,707.6
2014-11-27,720.55
2014-11-28,746.25
2014-12-01,744.35
2014-12-02,712.55
2014-12-03,710.85
2014-12-04,726.55
2014-12-05,710.05
2014-12-08,689.75
2014-12-09,673.35
2014-12-10,668.95
2014-12-11,663.15
2014-12-12,667.6
2014-12-15,636.35
2014-12-16,647.45
2014-12-17,647.8
2014-12-18,653.3
2014-12-19,653.75
2014-12-22,655.25
2014-12-23,650.8
2014-12-24,639.7
2014-12-26,645.7
2014-12-29,647.1
2014-12-30,648.45
2014-12-31,646.0
2015-01-01,654.2
2015-01-02,644.4
2015-01-05,645.65
2015-01-06,639.15
2015-01-07,644.95
2015-01-08,677.6
2015-01-09,679.35
2015-01-12,676.4
2015-01-13,669.55
2015-01-14,651.7
2015-01-15,662.95
2015-01-16,659.3
2015-01-19,645.2
2015-01-20,647.65
2015-01-21,654.15
2015-01-22,657.05
2015-01-23,674.75
2015-01-27,692.05
2015-01-28,706.25
2015-01-29,733.85
2015-01-30,748.85
2015-02-02,748.65
2015-02-03,727.4
2015-02-04,721.0
2015-02-05,750.0
2015-02-06,730.95
2015-02-09,711.8
2015-02-10,698.3
2015-02-11,712.9
2015-02-12,705.85
2015-02-13,724.9
2015-02-16,725.85
2015-02-18,729.65
2015-02-19,742.2
2015-02-20,741.8
2015-02-23,739.65
2015-02-24,757.3
2015-02-25,751.85
2015-02-26,745.8
2015-02-27,744.25
2015-02-28,746.2
2015-03-02,779.5
2015-03-03,780.8
2015-03-04,770.5
2015-03-05,776.35
2015-03-09,764.0
2015-03-10,764.2
2015-03-11,750.85
2015-03-12,749.5
2015-03-13,731.4
2015-03-16,736.65
2015-03-17,750.65
2015-03-18,772.45
2015-03-19,753.4
2015-03-20,727.05
2015-03-23,715.4
2015-03-24,740.8
2015-03-25,748.7
2015-03-26,762.3
2015-03-27,749.6
2015-03-30,769.3
2015-03-31,810.8
2015-04-01,804.2
2015-04-06,802.1
2015-04-07,795.7
2015-04-08,819.65
2015-04-09,811.85
2015-04-10,820.05
2015-04-13,818.4
2015-04-15,802.4
2015-04-16,800.9
2015-04-17,797.85
2015-04-20,803.5
2015-04-21,799.15
2015-04-22,805.05
2015-04-23,802.55
2015-04-24,780.5
2015-04-27,732.3
2015-04-28,765.15
2015-04-29,755.95
2015-04-30,764.75
2015-05-04,783.7
2015-05-05,777.3
2015-05-06,748.2
2015-05-07,729.95
2015-05-08,748.05
2015-05-11,750.8
2015-05-12,725.9
2015-05-13,735.85
2015-05-14,756.7
2015-05-15,767.05
2015-05-18,792.8
2015-05-19,784.3
2015-05-20,786.95
2015-05-21,776.95
2015-05-22,782.3
2015-05-25,791.8
2015-05-26,781.75
2015-05-27,796.9
2015-05-28,817.7
2015-05-29,850.15
2015-06-01,860.75
2015-06-02,846.75
2015-06-03,839.2
2015-06-04,866.7
2015-06-05,855.7
2015-06-08,843.05
2015-06-09,849.4
2015-06-10,843.9
2015-06-11,842.4
2015-06-12,837.5
2015-06-15,833.5
2015-06-16,820.5
2015-06-17,810.45
2015-06-18,833.8
2015-06-19,835.65
2015-06-22,846.15
2015-06-23,860.85
2015-06-24,848.4
2015-06-25,858.35
2015-06-26,862.05
2015-06-29,871.85
2015-06-30,879.35
2015-07-01,887.95
2015-07-02,900.0
2015-07-03,902.85
2015-07-06,930.85
2015-07-07,932.35
2015-07-08,916.1
2015-07-09,866.65
2015-07-10,881.75
2015-07-13,909.3
2015-07-14,926.95
2015-07-15,917.65
2015-07-16,938.0
2015-07-17,939.65
2015-07-20,963.4
2015-07-21,952.2
2015-07-22,972.05
2015-07-23,970.3
2015-07-24,965.55
2015-07-27,954.45
2015-07-28,944.95
2015-07-29,949.3
2015-07-30,947.2
2015-07-31,926.75
2015-08-03,908.8
2015-08-04,933.55
2015-08-05,930.6
2015-08-06,938.6
2015-08-07,955.5
2015-08-10,946.7
2015-08-11,925.25
2015-08-12,870.0
2015-08-13,885.25
2015-08-14,873.75
2015-08-17,865.15
2015-08-18,896.45
2015-08-19,887.1
2015-08-20,902.05
2015-08-21,889.65
2015-08-24,818.6
2015-08-25,862.75
2015-08-26,837.65
2015-08-27,880.2
2015-08-28,860.95
2015-08-31,883.2
2015-09-01,863.35
2015-09-02,849.1
2015-09-03,837.95
2015-09-04,850.6
2015-09-07,830.2
2015-09-08,821.25
2015-09-09,820.25
2015-09-10,839.7
2015-09-11,850.55
2015-09-14,880.4
2015-09-15,879.6
2015-09-16,862.35
2015-09-18,869.55
2015-09-21,871.25
2015-09-22,861.4
2015-09-23,876.75
2015-09-24,880.9
2015-09-28,883.5
2015-09-29,847.8
2015-09-30,850.7
2015-10-01,855.1
2015-10-05,860.7
2015-10-06,875.65
2015-10-07,863.55
2015-10-08,854.95
2015-10-09,848.5
2015-10-12,849.05
2015-10-13,863.5
2015-10-14,862.3
2015-10-15,893.1
2015-10-16,911.25
2015-10-19,918.5
2015-10-20,912.45
2015-10-21,900.6
2015-10-23,910.2
2015-10-26,903.75
2015-10-27,914.65
2015-10-28,909.4
2015-10-29,879.1
2015-10-30,871.1
2015-11-02,871.8
2015-11-03,876.7
2015-11-04,886.0
2015-11-05,889.0
2015-11-06,896.1
2015-11-09,902.9
2015-11-10,876.85
2015-11-11,889.45
2015-11-13,906.05
2015-11-16,898.65
2015-11-17,876.25
2015-11-18,884.0
2015-11-19,907.4
2015-11-20,916.1
2015-11-23,905.7
2015-11-24,907.4
2015-11-26,904.95
2015-11-27,901.35
2015-11-30,901.75
2015-12-01,932.7
2015-12-02,932.15
2015-12-03,919.95
2015-12-04,906.5
2015-12-07,910.75
2015-12-08,912.0
2015-12-09,882.25
2015-12-10,904.15
2015-12-11,892.9
2015-12-14,890.05
2015-12-15,889.65
2015-12-16,903.55
2015-12-17,903.95
2015-12-18,900.75
2015-12-21,897.5
2015-12-22,902.7
2015-12-23,900.8
2015-12-24,904.1
2015-12-28,903.3
2015-12-29,902.6
2015-12-30,891.7
2015-12-31,892.3
2016-01-01,896.05
2016-01-04,891.45
2016-01-05,902.65
2016-01-06,912.3
2016-01-07,884.25
2016-01-08,903.55
2016-01-11,888.05
2016-01-12,890.15
2016-01-13,895.9
2016-01-14,909.4
2016-01-15,932.55
2016-01-18,896.6
2016-01-19,895.8
2016-01-20,885.5
2016-01-21,875.55
2016-01-22,883.25
2016-01-25,877.9
2016-01-27,870.6
2016-01-28,868.9
2016-01-29,893.15
2016-02-01,880.15
2016-02-02,850.3
2016-02-03,829.55
2016-02-04,831.75
2016-02-05,843.0
2016-02-08,825.2
2016-02-09,824.9
2016-02-10,837.55
2016-02-11,817.75
2016-02-12,772.8
2016-02-15,779.75
2016-02-16,751.0
2016-02-17,780.95
2016-02-18,789.75
2016-02-19,765.85
2016-02-22,759.4
2016-02-23,736.05
2016-02-24,768.9
2016-02-25,764.15
2016-02-26,764.7
2016-02-29,769.25
2016-03-01,793.7
2016-03-02,786.6
2016-03-03,789.95
2016-03-04,815.2
2016-03-08,820.9
2016-03-09,799.35
2016-03-10,794.15
2016-03-11,803.65
2016-03-14,804.75
2016-03-15,810.9
2016-03-16,818.4
2016-03-17,864.85
2016-03-18,856.9
2016-03-21,870.05
2016-03-22,870.7
2016-03-23,868.5
2016-03-28,873.6
2016-03-29,874.0
2016-03-30,901.15
2016-03-31,904.3
2016-04-01,887.25
2016-04-04,887.0
2016-04-05,890.4
2016-04-06,890.15
2016-04-07,885.05
2016-04-08,899.65
2016-04-11,917.2
2016-04-12,920.85
2016-04-13,925.65
2016-04-18,969.9
2016-04-20,954.25
2016-04-21,970.75
2016-04-22,965.9
2016-04-25,978.3
2016-04-26,975.8
2016-04-27,982.35
2016-04-28,962.75
2016-04-29,978.0
2016-05-02,969.55
2016-05-03,953.9
2016-05-04,947.05
2016-05-05,938.8
2016-05-06,939.2
2016-05-09,937.0
2016-05-10,927.35
2016-05-11,919.55
2016-05-12,926.45
2016-05-13,927.8
2016-05-16,922.7
2016-05-17,945.3
2016-05-18,933.1
2016-05-19,943.25
2016-05-20,920.5
2016-05-23,921.9
2016-05-24,895.95
2016-05-25,917.4
2016-05-26,926.8
2016-05-27,1012.0
2016-05-30,999.45
2016-05-31,980.5
2016-06-01,987.1
2016-06-02,1003.1
2016-06-03,1012.5
2016-06-06,994.25
2016-06-07,976.25
2016-06-08,980.15
2016-06-09,997.45
2016-06-10,986.85
2016-06-13,1008.65
2016-06-14,991.15
2016-06-15,1011.0
2016-06-16,1011.5
2016-06-17,1004.95
2016-06-20,1004.8
2016-06-21,1008.55
2016-06-22,1009.35
2016-06-23,1023.85
2016-06-24,1013.45
2016-06-27,1038.2
2016-06-28,1051.7
2016-06-29,1054.35
2016-06-30,1072.15
2016-07-01,1091.95
2016-07-04,1106.15
2016-07-05,1097.95
2016-07-07,1114.1
2016-07-08,1114.7
2016-07-11,1133.3
2016-07-12,1120.55
2016-07-13,545.6
2016-07-14,553.4
2016-07-15,554.75
2016-07-18,556.15
2016-07-19,572.15
2016-07-20,574.5
2016-07-21,576.25
2016-07-22,583.2
2016-07-25,593.5
2016-07-26,588.35
2016-07-27,588.5
2016-07-28,583.8
2016-07-29,592.65
2016-08-01,594.6
2016-08-02,579.35
2016-08-03,572.9
2016-08-04,569.3
2016-08-05,586.55
2016-08-08,606.75
2016-08-09,595.65
2016-08-10,583.55
2016-08-11,596.85
2016-08-12,579.95
2016-08-16,596.4
2016-08-17,587.35
2016-08-18,587.1
2016-08-19,593.2
2016-08-22,597.5
2016-08-23,576.1
2016-08-24,581.75
2016-08-25,598.25
2016-08-26,595.75
2016-08-29,598.8
2016-08-30,608.25
2016-08-31,602.6
2016-09-01,586.8
2016-09-02,586.75
2016-09-06,598.6
2016-09-07,589.8
2016-09-08,587.2
2016-09-09,588.55
2016-09-12,565.9
2016-09-14,575.35
2016-09-15,568.15
2016-09-16,577.95
2016-09-19,585.2
2016-09-20,585.75
2016-09-21,586.8
2016-09-22,598.8
2016-09-23,604.65
2016-09-26,622.45
2016-09-27,610.75
2016-09-28,616.3
2016-09-29,610.15
2016-09-30,612.6
2016-10-03,627.75
2016-10-04,637.45
2016-10-05,649.9
2016-10-06,670.7
2016-10-07,663.55
2016-10-10,657.8
2016-10-13,657.1
2016-10-14,666.85
2016-10-17,659.1
2016-10-18,656.75
2016-10-19,660.6
2016-10-20,662.15
2016-10-21,668.25
2016-10-24,686.2
2016-10-25,685.45
2016-10-26,676.05
2016-10-27,676.6
2016-10-28,669.05
2016-10-30,669.25
2016-11-01,676.15
2016-11-02,660.15
2016-11-03,644.05
2016-11-04,643.5
2016-11-07,660.1
2016-11-08,660.55
2016-11-09,659.95
2016-11-10,664.55
2016-11-11,649.6
2016-11-15,643.6
2016-11-16,634.15
2016-11-17,635.5
2016-11-18,642.55
2016-11-21,633.85
2016-11-22,640.9
2016-11-23,633.9
2016-11-24,638.1
2016-11-25,639.4
2016-11-28,651.3
2016-11-29,643.8
2016-11-30,643.95
2016-12-01,628.9
2016-12-02,608.15
2016-12-05,604.2
2016-12-06,612.95
2016-12-07,632.15
2016-12-08,638.05
2016-12-09,634.65
2016-12-12,611.85
2016-12-13,628.65
2016-12-14,620.6
2016-12-15,615.65
2016-12-16,611.1
2016-12-19,611.85
2016-12-20,612.05
2016-12-21,613.8
2016-12-22,610.75
2016-12-23,610.9
2016-12-26,602.25
2016-12-27,615.55
2016-12-28,615.15
2016-12-29,639.65
2016-12-30,635.5
2017-01-02,640.5
2017-01-03,650.55
2017-01-04,655.45
2017-01-05,672.7
2017-01-06,664.85
2017-01-09,653.1
2017-01-10,660.3
2017-01-11,660.9
2017-01-12,659.3
2017-01-13,657.65
2017-01-16,668.1
2017-01-17,664.95
2017-01-18,655.45
2017-01-19,673.9
2017-01-20,664.75
2017-01-23,677.05
2017-01-24,682.4
2017-01-25,711.2
2017-01-27,704.75
2017-01-30,704.65
2017-01-31,681.65
2017-02-01,692.75
2017-02-02,701.9
2017-02-03,698.6
2017-02-06,705.35
2017-02-07,716.65
2017-02-08,720.5
2017-02-09,726.85
2017-02-10,715.55
2017-02-13,714.55
2017-02-14,692.05
2017-02-15,674.7
2017-02-16,669.4
2017-02-17,679.0
2017-02-20,700.25
2017-02-21,703.95
2017-02-22,714.3
2017-02-23,717.65
2017-02-27,707.7
2017-02-28,670.05
2017-03-01,659.45
2017-03-02,635.15
2017-03-03,632.8
2017-03-06,637.55
2017-03-07,645.9
2017-03-08,639.0
2017-03-09,632.0
2017-03-10,623.35
2017-03-14,636.7
2017-03-15,636.5
2017-03-16,647.75
2017-03-17,642.1
2017-03-20,643.6
2017-03-21,641.9
2017-03-22,645.0
2017-03-23,655.05
2017-03-24,649.7
2017-03-27,643.15
2017-03-28,645.95
2017-03-29,643.1
2017-03-30,640.65
2017-03-31,649.85
2017-04-03,638.4
2017-04-05,637.75
2017-04-06,646.2
2017-04-07,675.35
2017-04-10,700.3
2017-04-11,710.4
2017-04-12,717.3
2017-04-13,731.1
2017-04-17,723.75
2017-04-18,724.2
2017-04-19,722.9
2017-04-20,721.3
2017-04-21,715.8
2017-04-24,714.85
2017-04-25,739.35
2017-04-26,731.75
2017-04-27,736.0
2017-04-28,719.25
2017-05-02,739.85
2017-05-03,736.2
2017-05-04,731.5
2017-05-05,724.75
2017-05-08,715.6
2017-05-09,721.4
2017-05-10,728.25
2017-05-11,730.65
2017-05-12,733.15
2017-05-15,727.85
2017-05-16,733.3
2017-05-17,727.45
2017-05-18,714.9
2017-05-19,702.45
2017-05-22,695.6
2017-05-23,699.55
2017-05-24,711.9
2017-05-25,726.85
2017-05-26,749.65
2017-05-29,754.85
2017-05-30,738.75
2017-05-31,742.65
2017-06-01,739.0
2017-06-02,724.8
2017-06-05,728.55
2017-06-06,725.55
2017-06-07,717.3
2017-06-08,706.85
2017-06-09,703.75
2017-06-12,701.7
2017-06-13,699.0
2017-06-14,692.0
2017-06-15,670.4
2017-06-16,673.8
2017-06-19,667.15
2017-06-20,664.75
2017-06-21,654.4
2017-06-22,641.8
2017-06-23,630.75
2017-06-27,612.05
2017-06-28,616.7
2017-06-29,626.05
2017-06-30,639.4
2017-07-03,649.35
2017-07-04,657.2
2017-07-05,662.1
2017-07-06,660.05
2017-07-07,663.95
2017-07-10,664.65
2017-07-11,678.3
2017-07-12,683.7
2017-07-13,458.55
2017-07-14,460.8
2017-07-17,467.45
2017-07-18,468.6
2017-07-19,469.85
2017-07-20,467.2
2017-07-21,467.15
2017-07-24,466.2
2017-07-25,466.9
2017-07-26,471.4
2017-07-27,477.2
2017-07-28,475.6
2017-07-31,471.15
2017-08-01,485.6
2017-08-02,486.3
2017-08-03,490.0
2017-08-04,517.9
2017-08-07,527.7
2017-08-08,505.05
2017-08-09,495.95
2017-08-10,481.5
2017-08-11,484.3
2017-08-14,478.35
2017-08-16,483.95
2017-08-17,493.7
2017-08-18,503.3
2017-08-21,497.75
2017-08-22,510.35
2017-08-23,509.7
2017-08-24,508.2
2017-08-28,508.0
2017-08-29,504.1
2017-08-30,520.95
2017-08-31,529.0
2017-09-01,537.4
2017-09-04,531.15
2017-09-05,539.25
2017-09-06,534.9
2017-09-07,524.1
2017-09-08,513.35
2017-09-11,512.25
2017-09-12,533.85
2017-09-13,500.2
2017-09-14,500.5
2017-09-15,497.25
2017-09-18,497.95
2017-09-19,506.9
2017-09-20,494.3
2017-09-21,496.15
2017-09-22,492.0
2017-09-25,487.15
2017-09-26,469.25
2017-09-27,465.6
2017-09-28,462.85
2017-09-29,471.3
2017-10-03,478.85
2017-10-04,486.15
2017-10-05,480.1
2017-10-06,489.6
2017-10-09,481.25
2017-10-10,482.3
2017-10-11,489.35
2017-10-12,491.6
2017-10-13,488.7
2017-10-16,498.4
2017-10-17,512.75
2017-10-18,513.6
2017-10-19,508.15
2017-10-23,511.3
2017-10-24,509.65
2017-10-25,509.8
2017-10-26,536.45
2017-10-27,527.95
2017-10-30,536.25
2017-10-31,541.6
2017-11-01,539.8
2017-11-02,542.85
2017-11-03,533.1
2017-11-06,524.2
2017-11-07,521.4
2017-11-08,520.2
2017-11-09,522.15
2017-11-10,512.1
2017-11-13,500.6
2017-11-14,493.05
2017-11-15,504.7
2017-11-16,499.35
2017-11-17,504.0
2017-11-20,504.45
2017-11-21,511.5
2017-11-22,507.7
2017-11-23,505.15
2017-11-24,511.0
2017-11-27,508.45
2017-11-28,507.6
2017-11-29,507.8
2017-11-30,503.85
2017-12-01,496.4
2017-12-04,496.2
2017-12-05,500.9
2017-12-06,490.95
2017-12-07,499.1
2017-12-08,514.45
2017-12-11,514.2
2017-12-12,498.95
2017-12-13,506.3
2017-12-14,513.55
2017-12-15,523.05
2017-12-18,526.4
2017-12-19,533.05
2017-12-20,532.05
2017-12-21,535.1
2017-12-22,535.15
2017-12-26,538.9
2017-12-27,533.4
2017-12-28,526.2
2017-12-29,517.7
