Date,KITEX
2013-08-29,58.35
2013-08-30,57.45
2013-09-02,58.85
2013-09-03,56.65
2013-09-04,57.25
2013-09-05,57.0
2013-09-06,56.15
2013-09-10,57.6
2013-09-11,57.35
2013-09-12,58.65
2013-09-13,57.7
2013-09-16,58.3
2013-09-17,58.25
2013-09-18,58.55
2013-09-19,58.25
2013-09-20,59.35
2013-09-23,59.65
2013-09-24,59.35
2013-09-25,61.0
2013-09-26,60.6
2013-09-27,64.95
2013-09-30,61.8
2013-10-01,60.05
2013-10-03,58.4
2013-10-04,57.75
2013-10-07,58.0
2013-10-08,58.0
2013-10-09,60.0
2013-10-10,59.35
2013-10-11,59.35
2013-10-14,59.75
2013-10-15,59.25
2013-10-17,58.9
2013-10-18,58.9
2013-10-21,58.6
2013-10-22,59.4
2013-10-23,59.95
2013-10-24,59.65
2013-10-25,61.25
2013-10-28,60.5
2013-10-29,59.95
2013-10-30,61.0
2013-10-31,61.8
2013-11-01,61.2
2013-11-03,62.0
2013-11-05,60.6
2013-11-06,60.8
2013-11-07,61.55
2013-11-08,62.05
2013-11-11,62.0
2013-11-12,61.55
2013-11-13,61.4
2013-11-14,62.0
2013-11-18,62.0
2013-11-19,61.35
2013-11-20,61.5
2013-11-21,61.1
2013-11-22,61.0
2013-11-25,61.4
2013-11-26,62.45
2013-11-27,63.1
2013-11-28,63.8
2013-11-29,64.65
2013-12-02,63.9
2013-12-03,64.2
2013-12-04,68.9
2013-12-05,69.4
2013-12-06,69.95
2013-12-09,69.05
2013-12-10,69.65
2013-12-11,68.25
2013-12-12,70.7
2013-12-13,69.5
2013-12-16,68.45
2013-12-17,69.2
2013-12-18,68.95
2013-12-19,69.0
2013-12-20,69.95
2013-12-23,71.85
2013-12-24,70.9
2013-12-26,72.75
2013-12-27,75.45
2013-12-30,79.95
2013-12-31,82.7
2014-01-01,82.45
2014-01-02,81.1
2014-01-03,82.3
2014-01-06,88.45
2014-01-07,97.3
2014-01-08,100.4
2014-01-09,89.75
2014-01-10,83.1
2014-01-13,86.4
2014-01-14,89.3
2014-01-15,91.05
2014-01-16,93.1
2014-01-17,93.6
2014-01-20,95.1
2014-01-21,96.25
2014-01-22,97.15
2014-01-23,96.9
2014-01-24,98.05
2014-01-27,95.75
2014-01-28,98.15
2014-01-29,99.25
2014-01-30,95.65
2014-01-31,97.1
2014-02-03,95.75
2014-02-04,93.05
2014-02-05,95.45
2014-02-06,94.45
2014-02-07,96.85
2014-02-10,94.65
2014-02-11,92.75
2014-02-12,92.05
2014-02-13,94.5
2014-02-14,94.85
2014-02-17,92.9
2014-02-18,91.2
2014-02-19,92.0
2014-02-20,90.9
2014-02-21,89.7
2014-02-24,89.55
2014-02-25,88.8
2014-02-26,90.85
2014-02-28,90.75
2014-03-03,90.4
2014-03-04,90.25
2014-03-05,90.0
2014-03-06,89.15
2014-03-07,89.95
2014-03-10,89.75
2014-03-11,90.4
2014-03-12,89.85
2014-03-13,89.5
2014-03-14,89.45
2014-03-18,89.1
2014-03-19,93.05
2014-03-20,89.6
2014-03-21,89.7
2014-03-22,90.15
2014-03-24,89.25
2014-03-25,88.05
2014-03-26,89.3
2014-03-27,88.45
2014-03-28,89.0
2014-03-31,88.65
2014-04-01,89.65
2014-04-02,90.05
2014-04-03,108.05
2014-04-04,129.25
2014-04-07,123.3
2014-04-09,127.2
2014-04-10,129.45
2014-04-11,129.05
2014-04-15,127.5
2014-04-16,123.5
2014-04-17,124.9
2014-04-21,124.6
2014-04-22,124.0
2014-04-23,122.55
2014-04-25,124.05
2014-04-28,124.15
2014-04-29,120.5
2014-04-30,122.9
2014-05-02,122.7
2014-05-05,123.15
2014-05-06,122.4
2014-05-07,124.95
2014-05-08,125.6
2014-05-09,126.3
2014-05-12,131.3
2014-05-13,136.35
2014-05-14,136.0
2014-05-15,163.2
2014-05-16,195.8
2014-05-19,214.75
2014-05-20,211.15
2014-05-21,213.15
2014-05-22,217.85
2014-05-23,239.2
2014-05-26,241.0
2014-05-27,231.2
2014-05-28,232.9
2014-05-29,238.45
2014-05-30,238.25
2014-06-02,242.25
2014-06-03,233.1
2014-06-04,227.95
2014-06-05,230.15
2014-06-06,252.05
2014-06-09,242.5
2014-06-10,248.15
2014-06-11,244.35
2014-06-12,241.75
2014-06-13,237.9
2014-06-16,233.35
2014-06-17,238.65
2014-06-18,235.9
2014-06-19,236.75
2014-06-20,236.7
2014-06-23,236.95
2014-06-24,234.3
2014-06-25,230.15
2014-06-26,231.45
2014-06-27,229.65
2014-06-30,229.45
2014-07-01,237.6
2014-07-02,238.4
2014-07-03,237.3
2014-07-04,242.0
2014-07-07,264.65
2014-07-08,275.95
2014-07-09,237.3
2014-07-10,237.0
2014-07-11,230.65
2014-07-14,225.3
2014-07-15,225.2
2014-07-16,244.05
2014-07-17,259.3
2014-07-18,280.65
2014-07-21,279.1
2014-07-22,271.75
2014-07-23,263.65
2014-07-24,267.55
2014-07-25,261.65
2014-07-28,254.65
2014-07-30,248.55
2014-07-31,262.95
2014-08-01,260.1
2014-08-04,267.35
2014-08-05,265.0
2014-08-06,271.2
2014-08-07,268.95
2014-08-08,267.1
2014-08-11,262.85
2014-08-12,276.5
2014-08-13,272.55
2014-08-14,287.05
2014-08-18,288.6
2014-08-19,291.0
2014-08-20,306.6
2014-08-21,335.7
2014-08-22,332.2
2014-08-25,341.45
2014-08-26,351.6
2014-08-27,353.1
2014-08-28,350.8
2014-09-01,345.8
2014-09-02,337.3
2014-09-03,335.6
2014-09-04,329.75
2014-09-05,338.65
2014-09-08,349.9
2014-09-09,343.1
2014-09-10,366.5
2014-09-11,377.5
2014-09-12,377.85
2014-09-15,385.5
2014-09-16,370.35
2014-09-17,388.65
2014-09-18,392.8
2014-09-19,410.75
2014-09-22,491.05
2014-09-23,482.55
2014-09-24,501.85
2014-09-25,486.05
2014-09-26,493.25
2014-09-29,491.2
2014-09-30,496.55
2014-10-01,493.75
2014-10-07,478.5
2014-10-08,475.4
2014-10-09,478.4
2014-10-10,464.1
2014-10-13,465.5
2014-10-14,478.55
2014-10-16,465.55
2014-10-17,452.95
2014-10-20,459.75
2014-10-21,474.05
2014-10-22,469.75
2014-10-23,472.7
2014-10-27,469.55
2014-10-28,469.4
2014-10-29,469.7
2014-10-30,476.1
2014-10-31,489.5
2014-11-03,503.55
2014-11-05,547.0
2014-11-07,546.5
2014-11-10,533.8
2014-11-11,532.3
2014-11-12,554.75
2014-11-13,549.35
2014-11-14,560.65
2014-11-17,558.3
2014-11-18,546.5
2014-11-19,544.75
2014-11-20,535.55
2014-11-21,533.45
2014-11-24,546.7
2014-11-25,525.95
2014-11-26,532.65
2014-11-27,535.9
2014-11-28,530.3
2014-12-01,531.05
2014-12-02,523.7
2014-12-03,529.1
2014-12-04,513.6
2014-12-05,514.9
2014-12-08,514.0
2014-12-09,500.65
2014-12-10,543.4
2014-12-11,526.85
2014-12-12,540.25
2014-12-15,526.2
2014-12-16,507.95
2014-12-17,493.7
2014-12-18,509.5
2014-12-19,508.45
2014-12-22,508.55
2014-12-23,501.65
2014-12-24,506.05
2014-12-26,507.05
2014-12-29,503.55
2014-12-30,512.1
2014-12-31,511.65
2015-01-01,513.65
2015-01-02,552.5
2015-01-05,556.5
2015-01-06,529.9
2015-01-07,542.25
2015-01-08,553.1
2015-01-09,545.6
2015-01-12,583.35
2015-01-13,557.0
2015-01-14,541.5
2015-01-15,541.5
2015-01-16,552.75
2015-01-19,550.1
2015-01-20,555.85
2015-01-21,554.85
2015-01-22,543.85
2015-01-23,534.0
2015-01-27,525.2
2015-01-28,513.35
2015-01-29,531.5
2015-01-30,531.1
2015-02-02,517.35
2015-02-03,517.35
2015-02-04,511.45
2015-02-05,514.7
2015-02-06,498.85
2015-02-09,504.8
2015-02-10,504.6
2015-02-11,512.2
2015-02-12,521.4
2015-02-13,540.55
2015-02-16,550.15
2015-02-18,549.85
2015-02-19,531.85
2015-02-20,527.4
2015-02-23,513.7
2015-02-24,510.45
2015-02-25,510.1
2015-02-26,506.7
2015-02-27,507.6
2015-02-28,509.9
2015-03-02,520.7
2015-03-03,517.8
2015-03-04,516.15
2015-03-05,509.25
2015-03-09,507.2
2015-03-10,501.55
2015-03-11,523.45
2015-03-12,534.9
2015-03-13,528.35
2015-03-16,514.8
2015-03-17,506.8
2015-03-18,520.5
2015-03-19,524.5
2015-03-20,513.3
2015-03-23,515.5
2015-03-24,516.0
2015-03-25,524.65
2015-03-26,520.2
2015-03-27,514.5
2015-03-30,527.45
2015-03-31,534.75
2015-04-01,545.35
2015-04-06,651.75
2015-04-07,663.6
2015-04-08,795.25
2015-04-09,821.75
2015-04-10,802.9
2015-04-13,773.7
2015-04-15,784.55
2015-04-16,774.45
2015-04-17,747.0
2015-04-20,717.9
2015-04-21,756.2
2015-04-22,757.85
2015-04-23,759.75
2015-04-24,733.0
2015-04-27,692.9
2015-04-28,716.0
2015-04-29,745.9
2015-04-30,814.95
2015-05-04,837.7
2015-05-05,825.3
2015-05-06,783.85
2015-05-07,773.1
2015-05-08,806.4
2015-05-11,822.65
2015-05-12,789.25
2015-05-13,791.4
2015-05-14,787.3
2015-05-15,793.35
2015-05-18,805.7
2015-05-19,790.7
2015-05-20,778.0
2015-05-21,775.8
2015-05-22,790.8
2015-05-25,802.5
2015-05-26,819.5
2015-05-27,826.9
2015-05-28,822.45
2015-05-29,930.1
2015-06-01,957.0
2015-06-02,977.7
2015-06-03,877.9
2015-06-04,881.55
2015-06-05,876.05
2015-06-08,881.85
2015-06-09,838.55
2015-06-10,868.3
2015-06-11,887.3
2015-06-12,877.8
2015-06-15,914.7
2015-06-16,916.95
2015-06-17,914.1
2015-06-18,964.05
2015-06-19,1005.75
2015-06-22,997.8
2015-06-23,971.4
2015-06-24,964.55
2015-06-25,967.35
2015-06-26,966.4
2015-06-29,969.9
2015-06-30,997.75
2015-07-01,988.3
2015-07-02,1038.0
2015-07-03,1049.8
2015-07-06,1057.1
2015-07-07,1046.85
2015-07-08,1014.3
2015-07-09,1012.95
2015-07-10,1016.0
2015-07-13,1041.7
2015-07-14,1050.6
2015-07-15,1055.35
2015-07-16,1044.4
2015-07-17,1031.05
2015-07-20,993.9
2015-07-21,883.45
2015-07-22,840.1
2015-07-23,806.9
2015-07-24,827.35
2015-07-27,799.1
2015-07-28,765.65
2015-07-29,758.4
2015-07-30,763.05
2015-07-31,776.1
2015-08-03,800.25
2015-08-04,800.35
2015-08-05,810.05
2015-08-06,801.9
2015-08-07,785.8
2015-08-10,788.55
2015-08-11,770.6
2015-08-12,736.7
2015-08-13,698.25
2015-08-14,727.25
2015-08-17,720.2
2015-08-18,746.1
2015-08-19,755.55
2015-08-20,736.5
2015-08-21,723.3
2015-08-24,649.4
2015-08-25,637.85
2015-08-26,670.4
2015-08-27,683.25
2015-08-28,699.2
2015-08-31,689.9
2015-09-01,665.55
2015-09-02,677.35
2015-09-03,780.65
2015-09-04,755.75
2015-09-07,709.55
2015-09-08,709.1
2015-09-09,723.75
2015-09-10,701.85
2015-09-11,710.1
2015-09-14,710.05
2015-09-15,736.6
2015-09-16,750.55
2015-09-18,771.1
2015-09-21,789.75
2015-09-22,792.85
2015-09-23,801.6
2015-09-24,811.45
2015-09-28,843.9
2015-09-29,837.95
2015-09-30,846.85
2015-10-01,841.15
2015-10-05,847.55
2015-10-06,833.55
2015-10-07,833.8
2015-10-08,813.0
2015-10-09,815.5
2015-10-12,816.9
2015-10-13,820.75
2015-10-14,808.45
2015-10-15,820.95
2015-10-16,818.65
2015-10-19,821.7
2015-10-20,801.0
2015-10-21,770.55
2015-10-23,747.05
2015-10-26,720.05
2015-10-27,742.9
2015-10-28,734.2
2015-10-29,726.35
2015-10-30,717.25
2015-11-02,700.75
2015-11-03,702.45
2015-11-04,695.35
2015-11-05,691.25
2015-11-06,681.15
2015-11-09,694.0
2015-11-10,714.35
2015-11-11,719.25
2015-11-13,708.5
2015-11-16,693.6
2015-11-17,692.8
2015-11-18,695.75
2015-11-19,707.85
2015-11-20,698.7
2015-11-23,700.55
2015-11-24,695.35
2015-11-26,698.55
2015-11-27,696.55
2015-11-30,697.75
2015-12-01,694.2
2015-12-02,689.95
2015-12-03,699.35
2015-12-04,690.35
2015-12-07,689.05
2015-12-08,680.25
2015-12-09,668.65
2015-12-10,670.3
2015-12-11,650.45
2015-12-14,640.25
2015-12-15,646.95
2015-12-16,681.2
2015-12-17,707.65
2015-12-18,700.35
2015-12-21,703.3
2015-12-22,713.85
2015-12-23,722.95
2015-12-24,729.95
2015-12-28,725.45
2015-12-29,717.7
2015-12-30,708.15
2015-12-31,715.25
2016-01-01,720.95
2016-01-04,708.45
2016-01-05,712.15
2016-01-06,697.95
2016-01-07,673.8
2016-01-08,675.35
2016-01-11,665.7
2016-01-12,657.75
2016-01-13,636.25
2016-01-14,615.15
2016-01-15,581.5
2016-01-18,550.45
2016-01-19,550.25
2016-01-20,537.85
2016-01-21,533.65
2016-01-22,541.65
2016-01-25,473.15
2016-01-27,422.45
2016-01-28,398.35
2016-01-29,438.15
2016-02-01,481.35
2016-02-02,484.1
2016-02-03,462.15
2016-02-04,446.5
2016-02-05,437.9
2016-02-08,432.85
2016-02-09,428.75
2016-02-10,416.0
2016-02-11,392.8
2016-02-12,400.45
2016-02-15,406.55
2016-02-16,392.55
2016-02-17,390.35
2016-02-18,395.35
2016-02-19,388.45
2016-02-22,386.15
2016-02-23,381.75
2016-02-24,366.65
2016-02-25,356.25
2016-02-26,354.7
2016-02-29,343.05
2016-03-01,372.6
2016-03-02,383.3
2016-03-03,391.6
2016-03-04,413.25
2016-03-08,410.15
2016-03-09,408.2
2016-03-10,419.65
2016-03-11,409.55
2016-03-14,410.55
2016-03-15,404.5
2016-03-16,400.9
2016-03-17,400.2
2016-03-18,402.65
2016-03-21,405.75
2016-03-22,407.75
2016-03-23,406.65
2016-03-28,402.0
2016-03-29,406.5
2016-03-30,419.85
2016-03-31,435.25
2016-04-01,472.1
2016-04-04,490.15
2016-04-05,446.6
2016-04-06,441.8
2016-04-07,448.65
2016-04-08,448.05
2016-04-11,449.4
2016-04-12,442.15
2016-04-13,441.1
2016-04-18,436.1
2016-04-20,444.35
2016-04-21,441.0
2016-04-22,451.8
2016-04-25,459.1
2016-04-26,459.6
2016-04-27,461.3
2016-04-28,456.65
2016-04-29,462.1
2016-05-02,453.25
2016-05-03,457.4
2016-05-04,443.15
2016-05-05,453.55
2016-05-06,444.25
2016-05-09,446.3
2016-05-10,446.15
2016-05-11,441.75
2016-05-12,445.9
2016-05-13,444.5
2016-05-16,443.05
2016-05-17,445.05
2016-05-18,468.4
2016-05-19,470.35
2016-05-20,468.6
2016-05-23,459.8
2016-05-24,450.3
2016-05-25,450.6
2016-05-26,449.0
2016-05-27,458.9
2016-05-30,455.6
2016-05-31,452.3
2016-06-01,468.1
2016-06-02,472.0
2016-06-03,470.1
2016-06-06,471.8
2016-06-07,472.3
2016-06-08,475.6
2016-06-09,473.7
2016-06-10,465.65
2016-06-13,455.3
2016-06-14,465.5
2016-06-15,467.5
2016-06-16,468.55
2016-06-17,470.6
2016-06-20,465.85
2016-06-21,499.8
2016-06-22,480.8
2016-06-23,493.45
2016-06-24,481.0
2016-06-27,493.6
2016-06-28,497.45
2016-06-29,510.7
2016-06-30,526.8
2016-07-01,535.65
2016-07-04,536.0
2016-07-05,533.35
2016-07-07,536.65
2016-07-08,526.75
2016-07-11,529.1
2016-07-12,523.55
2016-07-13,523.7
2016-07-14,526.8
2016-07-15,511.85
2016-07-18,501.75
2016-07-19,488.35
2016-07-20,492.85
2016-07-21,490.15
2016-07-22,490.9
2016-07-25,490.15
2016-07-26,490.0
2016-07-27,492.2
2016-07-28,492.15
2016-07-29,495.0
2016-08-01,495.1
2016-08-02,480.2
2016-08-03,480.0
2016-08-04,464.75
2016-08-05,471.25
2016-08-08,474.55
2016-08-09,469.9
2016-08-10,468.55
2016-08-11,466.95
2016-08-12,454.65
2016-08-16,441.1
2016-08-17,437.65
2016-08-18,455.25
2016-08-19,468.6
2016-08-22,466.85
2016-08-23,478.15
2016-08-24,487.55
2016-08-25,480.2
2016-08-26,496.55
2016-08-29,485.55
2016-08-30,491.05
2016-08-31,488.45
2016-09-01,483.8
2016-09-02,479.45
2016-09-06,473.05
2016-09-07,474.65
2016-09-08,473.5
2016-09-09,471.4
2016-09-12,465.05
2016-09-14,465.45
2016-09-15,465.35
2016-09-16,493.15
2016-09-19,486.55
2016-09-20,481.0
2016-09-21,478.0
2016-09-22,469.1
2016-09-23,458.7
2016-09-26,453.7
2016-09-27,458.9
2016-09-28,455.3
2016-09-29,408.05
2016-09-30,438.55
2016-10-03,437.6
2016-10-04,443.2
2016-10-05,447.8
2016-10-06,443.2
2016-10-07,436.2
2016-10-10,434.7
2016-10-13,430.1
2016-10-14,437.15
2016-10-17,434.7
2016-10-18,448.6
2016-10-19,484.6
2016-10-20,491.2
2016-10-21,492.55
2016-10-24,514.8
2016-10-25,516.9
2016-10-26,504.4
2016-10-27,495.65
2016-10-28,500.45
2016-10-30,510.65
2016-11-01,428.75
2016-11-02,438.7
2016-11-03,427.85
2016-11-04,423.8
2016-11-07,425.2
2016-11-08,403.85
2016-11-09,410.6
2016-11-10,413.8
2016-11-11,404.0
2016-11-15,386.35
2016-11-16,383.85
2016-11-17,383.05
2016-11-18,375.4
2016-11-21,366.95
2016-11-22,356.85
2016-11-23,374.8
2016-11-24,374.75
2016-11-25,386.5
2016-11-28,390.4
2016-11-29,389.9
2016-11-30,400.75
2016-12-01,395.6
2016-12-02,403.95
2016-12-05,401.8
2016-12-06,392.15
2016-12-07,393.5
2016-12-08,401.25
2016-12-09,403.95
2016-12-12,404.5
2016-12-13,410.05
2016-12-14,409.1
2016-12-15,410.95
2016-12-16,410.95
2016-12-19,411.7
2016-12-20,408.15
2016-12-21,412.65
2016-12-22,399.3
2016-12-23,406.45
2016-12-26,395.35
2016-12-27,404.85
2016-12-28,399.6
2016-12-29,402.5
2016-12-30,406.45
2017-01-02,407.05
2017-01-03,406.6
2017-01-04,407.2
2017-01-05,415.95
2017-01-06,414.5
2017-01-09,431.7
2017-01-10,429.55
2017-01-11,428.9
2017-01-12,424.5
2017-01-13,426.05
2017-01-16,414.7
2017-01-17,428.35
2017-01-18,424.7
2017-01-19,421.9
2017-01-20,419.8
2017-01-23,419.95
2017-01-24,415.05
2017-01-25,418.5
2017-01-27,417.5
2017-01-30,423.05
2017-01-31,447.65
2017-02-01,439.3
2017-02-02,440.7
2017-02-03,437.65
2017-02-06,437.35
2017-02-07,434.7
2017-02-08,432.1
2017-02-09,432.5
2017-02-10,433.3
2017-02-13,430.4
2017-02-14,428.8
2017-02-15,421.9
2017-02-16,420.3
2017-02-17,422.7
2017-02-20,423.35
2017-02-21,426.2
2017-02-22,429.35
2017-02-23,426.25
2017-02-27,421.65
2017-02-28,421.3
2017-03-01,426.3
2017-03-02,422.4
2017-03-03,418.3
2017-03-06,419.1
2017-03-07,421.55
2017-03-08,420.35
2017-03-09,417.95
2017-03-10,419.75
2017-03-14,419.55
2017-03-15,417.45
2017-03-16,417.85
2017-03-17,425.7
2017-03-20,419.25
2017-03-21,420.25
2017-03-22,419.65
2017-03-23,419.25
2017-03-24,423.4
2017-03-27,419.7
2017-03-28,424.1
2017-03-29,419.15
2017-03-30,422.5
2017-03-31,427.2
2017-04-03,432.25
2017-04-05,438.2
2017-04-06,441.95
2017-04-07,436.4
2017-04-10,421.4
2017-04-11,423.0
2017-04-12,426.7
2017-04-13,428.2
2017-04-17,422.65
2017-04-18,424.85
2017-04-19,426.35
2017-04-20,509.35
2017-04-21,510.9
2017-04-24,513.0
2017-04-25,522.1
2017-04-26,517.85
2017-04-27,514.9
2017-04-28,499.15
2017-05-02,410.3
2017-05-03,415.4
2017-05-04,404.8
2017-05-05,407.45
2017-05-08,404.1
2017-05-09,403.15
2017-05-10,400.5
2017-05-11,400.7
2017-05-12,399.9
2017-05-15,399.25
2017-05-16,403.3
2017-05-17,400.0
2017-05-18,399.5
2017-05-19,392.9
2017-05-22,382.9
2017-05-23,379.3
2017-05-24,382.6
2017-05-25,388.8
2017-05-26,391.5
2017-05-29,386.0
2017-05-30,388.8
2017-05-31,371.05
2017-06-01,375.5
2017-06-02,380.75
2017-06-05,389.65
2017-06-06,400.6
2017-06-07,403.85
2017-06-08,403.8
2017-06-09,403.9
2017-06-12,400.8
2017-06-13,409.5
2017-06-14,407.9
2017-06-15,410.3
2017-06-16,409.5
2017-06-19,411.1
2017-06-20,398.3
2017-06-21,387.4
2017-06-22,285.75
2017-06-23,280.2
2017-06-27,270.05
2017-06-28,275.4
2017-06-29,275.5
2017-06-30,275.15
2017-07-03,271.65
2017-07-04,270.2
2017-07-05,275.0
2017-07-06,274.35
2017-07-07,272.8
2017-07-10,273.3
2017-07-11,273.45
2017-07-12,280.4
2017-07-13,278.55
2017-07-14,274.95
2017-07-17,273.35
2017-07-18,271.05
2017-07-19,271.15
2017-07-20,274.15
2017-07-21,270.85
2017-07-24,272.1
2017-07-25,272.6
2017-07-26,289.2
2017-07-27,284.35
2017-07-28,280.2
2017-07-31,262.05
2017-08-01,265.85
2017-08-02,262.5
2017-08-03,257.55
2017-08-04,246.4
2017-08-07,247.8
2017-08-08,247.6
2017-08-09,244.2
2017-08-10,232.55
2017-08-11,227.65
2017-08-14,231.7
2017-08-16,236.7
2017-08-17,241.75
2017-08-18,236.9
2017-08-21,230.35
2017-08-22,230.95
2017-08-23,231.55
2017-08-24,227.5
2017-08-28,234.6
2017-08-29,231.5
2017-08-30,232.0
2017-08-31,231.55
2017-09-01,238.45
2017-09-04,248.2
2017-09-05,244.75
2017-09-06,238.35
2017-09-07,237.9
2017-09-08,234.9
2017-09-11,235.9
2017-09-12,237.7
2017-09-13,235.15
2017-09-14,237.05
2017-09-15,230.2
2017-09-18,230.05
2017-09-19,227.3
2017-09-20,223.35
2017-09-21,220.8
2017-09-22,217.55
2017-09-25,212.95
2017-09-26,213.25
2017-09-27,210.35
2017-09-28,210.3
2017-09-29,211.45
2017-10-03,211.7
2017-10-04,216.15
2017-10-05,217.95
2017-10-06,222.3
2017-10-09,220.65
2017-10-10,222.3
2017-10-11,218.75
2017-10-12,217.8
2017-10-13,221.5
2017-10-16,219.25
2017-10-17,216.85
2017-10-18,217.75
2017-10-19,218.35
2017-10-23,212.05
2017-10-24,213.35
2017-10-25,223.25
2017-10-26,221.4
2017-10-27,225.05
2017-10-30,232.65
2017-10-31,232.6
2017-11-01,233.05
2017-11-02,234.1
2017-11-03,247.0
2017-11-06,296.4
2017-11-07,327.35
2017-11-08,315.55
2017-11-09,304.7
2017-11-10,302.3
2017-11-13,311.15
2017-11-14,307.6
2017-11-15,298.3
2017-11-16,300.8
2017-11-17,304.8
2017-11-20,309.4
2017-11-21,306.15
2017-11-22,304.05
2017-11-23,303.55
2017-11-24,311.05
2017-11-27,311.75
2017-11-28,309.05
2017-11-29,307.15
2017-11-30,300.75
2017-12-01,296.95
2017-12-04,288.85
2017-12-05,287.05
2017-12-06,281.7
2017-12-07,287.7
2017-12-08,295.5
2017-12-11,297.35
2017-12-12,291.05
2017-12-13,290.0
2017-12-14,287.65
2017-12-15,285.5
2017-12-18,288.8
2017-12-19,293.95
2017-12-20,306.75
2017-12-21,303.8
2017-12-22,307.2
2017-12-26,305.25
2017-12-27,305.5
2017-12-28,305.6
2017-12-29,306.2
