Date,ICICIGOLD
2014-09-24,2549.8
2014-09-25,2534.05
2014-09-26,2563.6
2014-09-29,2543.9
2014-09-30,2555.1
2014-10-01,2561.9
2014-10-07,2594.15
2014-10-08,2573.8
2014-10-09,2571.65
2014-10-10,2565.0
2014-10-13,2599.8
2014-10-14,2614.65
2014-10-16,2612.35
2014-10-17,2585.0
2014-10-20,2586.35
2014-10-21,2654.05
2014-10-22,2646.9
2014-10-23,2649.0
2014-10-27,2648.85
2014-10-28,2592.55
2014-10-29,2569.7
2014-10-30,2545.0
2014-10-31,2508.75
2014-11-03,2505.0
2014-11-05,2464.85
2014-11-07,2452.6
2014-11-10,2479.5
2014-11-11,2438.85
2014-11-12,2444.0
2014-11-13,2451.8
2014-11-14,2432.0
2014-11-17,2500.4
2014-11-18,2503.5
2014-11-19,2513.95
2014-11-20,2495.7
2014-11-21,2499.55
2014-11-24,2499.2
2014-11-25,2496.5
2014-11-26,2506.1
2014-11-27,2510.0
2014-11-28,2494.1
2014-12-01,2456.05
2014-12-02,2495.45
2014-12-03,2491.15
2014-12-04,2503.5
2014-12-05,2482.2
2014-12-08,2479.0
2014-12-09,2501.0
2014-12-10,2566.9
2014-12-11,2542.45
2014-12-12,2545.7
2014-12-15,2534.6
2014-12-16,2549.0
2014-12-17,2550.0
2014-12-18,2527.0
2014-12-19,2538.6
2014-12-22,2540.0
2014-12-23,2522.7
2014-12-24,2503.1
2014-12-26,2526.25
2014-12-29,2526.05
2014-12-30,2518.15
2014-12-31,2530.85
2015-01-01,2516.15
2015-01-02,2525.0
2015-01-05,2542.7
2015-01-06,2575.35
2015-01-07,2559.45
2015-01-08,2531.1
2015-01-09,2525.7
2015-01-12,2550.1
2015-01-13,2570.2
2015-01-14,2555.25
2015-01-15,2545.8
2015-01-16,2603.6
2015-01-19,2627.0
2015-01-20,2651.45
2015-01-21,2667.3
2015-01-22,2650.2
2015-01-23,2658.9
2015-01-27,2618.5
2015-01-28,2636.5
2015-01-29,2631.0
2015-01-30,2613.4
2015-02-02,2623.65
2015-02-03,2627.5
2015-02-04,2602.2
2015-02-05,2606.1
2015-02-06,2591.5
2015-02-09,2567.35
2015-02-10,2560.0
2015-02-11,2547.5
2015-02-12,2558.95
2015-02-13,2548.25
2015-02-16,2576.0
2015-02-18,2545.0
2015-02-19,2541.0
2015-02-20,2548.0
2015-02-23,2504.3
2015-02-24,2496.1
2015-02-25,2505.65
2015-02-26,2519.35
2015-02-27,2492.5
2015-02-28,2479.7
2015-03-02,2525.0
2015-03-03,2500.0
2015-03-04,2491.7
2015-03-05,2514.0
2015-03-09,2487.95
2015-03-10,2480.45
2015-03-11,2467.5
2015-03-12,2391.05
2015-03-13,2438.0
2015-03-16,2443.55
2015-03-17,2443.5
2015-03-18,2424.1
2015-03-19,2447.55
2015-03-20,2442.6
2015-03-23,2467.85
2015-03-24,2472.55
2015-03-25,2462.2
2015-03-26,2539.55
2015-03-27,2482.95
2015-03-30,2478.05
2015-03-31,2470.55
2015-04-01,2494.0
2015-04-06,2523.55
2015-04-07,2530.0
2015-04-08,2505.65
2015-04-09,2491.2
2015-04-10,2509.0
2015-04-13,2508.85
2015-04-15,2486.0
2015-04-16,2522.95
2015-04-17,2508.8
2015-04-20,2527.7
2015-04-21,2580.9
2015-04-22,2534.95
2015-04-23,2513.95
2015-04-24,2530.0
2015-04-27,2507.0
2015-04-28,2569.3
2015-04-29,2550.0
2015-04-30,2552.8
2015-05-04,2514.3
2015-05-05,2507.8
2015-05-06,2542.15
2015-05-07,2527.1
2015-05-08,2521.55
2015-05-11,2537.0
2015-05-12,2549.5
2015-05-13,2560.0
2015-05-14,2578.15
2015-05-15,2587.5
2015-05-18,2605.0
2015-05-19,2572.95
2015-05-20,2571.95
2015-05-21,2552.8
2015-05-22,2547.9
2015-05-25,2547.7
2015-05-26,2552.0
2015-05-27,2531.6
2015-05-28,2522.4
2015-05-29,2536.6
2015-06-01,2536.6
2015-06-02,2540.0
2015-06-03,2523.6
2015-06-04,2540.0
2015-06-05,2510.0
2015-06-08,2515.0
2015-06-09,2525.0
2015-06-10,2525.0
2015-06-11,2501.5
2015-06-12,2511.5
2015-06-15,2504.0
2015-06-16,2508.0
2015-06-17,2503.4
2015-06-18,2529.0
2015-06-19,2519.1
2015-06-22,2507.0
2015-06-23,2486.0
2015-06-24,2483.05
2015-06-25,2482.0
2015-06-26,2497.85
2015-06-29,2490.8
2015-06-30,2495.0
2015-07-01,2490.0
2015-07-02,2453.85
2015-07-03,2476.65
2015-07-06,2471.1
2015-07-07,2499.4
2015-07-08,2455.95
2015-07-09,2469.0
2015-07-10,2475.0
2015-07-13,2474.5
2015-07-14,2458.2
2015-07-15,2457.0
2015-07-16,2436.2
2015-07-17,2450.0
2015-07-20,2416.1
2015-07-21,2405.3
2015-07-22,2385.65
2015-07-23,2450.45
2015-07-24,2435.0
2015-07-27,2400.3
2015-07-28,2360.05
2015-07-29,2362.2
2015-07-30,2360.0
2015-07-31,2350.0
2015-08-03,2353.25
2015-08-04,2356.0
2015-08-05,2349.0
2015-08-06,2339.15
2015-08-07,2334.0
2015-08-10,2349.0
2015-08-11,2383.25
2015-08-12,2424.4
2015-08-13,2434.95
2015-08-14,2431.4
2015-08-17,2437.0
2015-08-18,2474.0
2015-08-19,2441.95
2015-08-20,2478.0
2015-08-21,2501.3
2015-08-24,2508.1
2015-08-25,2445.75
2015-08-26,2467.0
2015-08-27,2416.0
2015-08-28,2449.8
2015-08-31,2443.0
2015-09-01,2470.0
2015-09-02,2454.35
2015-09-03,2434.0
2015-09-04,2443.85
2015-09-07,2430.0
2015-09-08,2428.45
2015-09-09,2418.95
2015-09-10,2393.95
2015-09-11,2448.45
2015-09-14,2437.0
2015-09-15,2458.95
2015-09-16,2444.95
2015-09-18,2465.7
2015-09-21,2479.95
2015-09-22,2471.0
2015-09-23,2424.2
2015-09-24,2480.35
2015-09-28,2479.25
2015-09-29,2498.05
2015-09-30,2448.0
2015-10-01,2426.45
2015-10-05,2440.05
2015-10-06,2464.0
2015-10-07,2491.2
2015-10-08,2462.0
2015-10-09,2489.95
2015-10-12,2508.9
2015-10-13,2499.95
2015-10-14,2529.25
2015-10-15,2530.0
2015-10-16,2530.0
2015-10-19,2513.55
2015-10-20,2518.0
2015-10-21,2535.0
2015-10-23,2520.0
2015-10-26,2481.65
2015-10-27,2500.0
2015-10-28,2522.15
2015-10-29,2478.25
2015-10-30,2471.0
2015-11-02,2479.85
2015-11-03,2436.1
2015-11-04,2421.05
2015-11-05,2412.45
2015-11-06,2433.7
2015-11-09,2468.0
2015-11-10,2406.75
2015-11-11,2426.15
2015-11-13,2425.0
2015-11-16,2407.95
2015-11-17,2375.0
2015-11-18,2384.0
2015-11-19,2369.0
2015-11-20,2409.2
2015-11-23,2379.3
2015-11-24,2398.8
2015-11-26,2380.0
2015-11-27,2375.0
2015-11-30,2366.0
2015-12-01,2366.75
2015-12-02,2383.15
2015-12-03,2340.0
2015-12-04,2371.35
2015-12-07,2395.95
2015-12-08,2367.0
2015-12-09,2388.0
2015-12-10,2365.0
2015-12-11,2380.0
2015-12-14,2398.0
2015-12-15,2379.0
2015-12-16,2352.0
2015-12-17,2345.8
2015-12-18,2343.75
2015-12-21,2369.0
2015-12-22,2356.05
2015-12-23,2351.0
2015-12-24,2344.0
2015-12-28,2360.0
2015-12-29,2376.2
2015-12-30,2366.5
2015-12-31,2403.55
2016-01-01,2360.0
2016-01-04,2375.0
2016-01-05,2418.8
2016-01-06,2400.0
2016-01-07,2425.0
2016-01-08,2443.55
2016-01-11,2449.5
2016-01-12,2415.95
2016-01-13,2375.0
2016-01-14,2435.05
2016-01-15,2415.0
2016-01-18,2438.0
2016-01-19,2416.25
2016-01-20,2470.1
2016-01-21,2483.95
2016-01-22,2432.6
2016-01-25,2461.0
2016-01-27,2500.0
2016-01-28,2487.75
2016-01-29,2492.7
2016-02-01,2510.0
2016-02-02,2516.0
2016-02-03,2520.0
2016-02-04,2547.35
2016-02-05,2569.0
2016-02-08,2577.05
2016-02-09,2615.0
2016-02-10,2602.25
2016-02-11,2657.4
2016-02-12,2702.05
2016-02-15,2623.65
2016-02-16,2647.8
2016-02-17,2619.65
2016-02-18,2645.05
2016-02-19,2655.65
2016-02-22,2680.1
2016-02-23,2676.95
2016-02-24,2694.25
2016-02-25,2715.0
2016-02-26,2694.6
2016-02-29,2690.0
2016-03-01,2710.0
2016-03-02,2684.0
2016-03-03,2690.55
2016-03-04,2740.05
2016-03-08,2766.95
2016-03-09,2728.95
2016-03-10,2692.3
2016-03-11,2729.1
2016-03-14,2712.25
2016-03-15,2685.0
2016-03-16,2683.25
2016-03-17,2707.85
2016-03-18,2678.35
2016-03-21,2668.95
2016-03-22,2663.4
2016-03-23,2629.4
2016-03-28,2602.5
2016-03-29,2617.55
2016-03-30,2655.1
2016-03-31,2647.1
2016-04-01,2660.0
2016-04-04,2652.2
2016-04-05,2635.5
2016-04-06,2650.3
2016-04-07,2687.2
2016-04-08,2691.15
2016-04-11,2678.4
2016-04-12,2713.1
2016-04-13,2716.8
2016-04-18,2725.0
2016-04-20,2727.0
2016-04-21,2763.1
2016-04-22,2748.15
2016-04-25,2730.0
2016-04-26,2730.0
2016-04-27,2750.9
2016-04-28,2768.8
2016-04-29,2795.9
2016-05-02,2831.0
2016-05-03,2824.45
2016-05-04,2804.65
2016-05-05,2788.2
2016-05-06,2805.0
2016-05-09,2861.8
2016-05-10,2777.05
2016-05-11,2788.05
2016-05-12,2786.25
2016-05-13,2805.3
2016-05-16,2814.0
2016-05-17,2788.05
2016-05-18,2809.0
2016-05-19,2780.0
2016-05-20,2785.05
2016-05-23,2759.05
2016-05-24,2770.0
2016-05-25,2799.95
2016-05-26,2715.0
2016-05-27,2690.6
2016-05-30,2669.25
2016-05-31,2671.0
2016-06-01,2700.95
2016-06-02,2700.0
2016-06-03,2719.3
2016-06-06,2724.85
2016-06-07,2706.4
2016-06-08,2739.0
2016-06-09,288.35
2016-06-10,284.75
2016-06-13,281.05
2016-06-14,277.8
2016-06-15,292.4
2016-06-16,280.9
2016-06-17,276.45
2016-06-20,279.1
2016-06-21,278.35
2016-06-22,278.4
2016-06-23,275.15
2016-06-24,284.55
2016-06-27,285.85
2016-06-28,284.7
2016-06-29,284.85
2016-06-30,282.3
2016-07-01,287.0
2016-07-04,294.6
2016-07-05,292.15
2016-07-07,293.3
2016-07-08,295.9
2016-07-11,291.25
2016-07-12,290.35
2016-07-13,291.0
2016-07-14,295.9
2016-07-15,287.45
2016-07-18,288.25
2016-07-19,289.0
2016-07-20,288.1
2016-07-21,287.5
2016-07-22,285.75
2016-07-25,286.35
2016-07-26,288.0
2016-07-27,286.9
2016-07-28,289.7
2016-07-29,286.3
2016-08-01,289.0
2016-08-02,292.95
2016-08-03,293.0
2016-08-04,287.35
2016-08-05,292.1
2016-08-08,284.95
2016-08-09,288.2
2016-08-10,291.0
2016-08-11,288.15
2016-08-12,290.7
2016-08-16,291.9
2016-08-17,291.65
2016-08-18,294.05
2016-08-19,294.0
2016-08-22,293.5
2016-08-23,299.15
2016-08-24,292.1
2016-08-25,290.0
2016-08-26,291.6
2016-08-29,288.05
2016-08-30,289.05
2016-08-31,288.1
2016-09-01,288.0
2016-09-02,287.65
2016-09-06,289.0
2016-09-07,293.0
2016-09-08,292.0
2016-09-09,290.0
2016-09-12,290.25
2016-09-14,291.05
2016-09-15,290.0
2016-09-16,289.5
2016-09-19,290.9
2016-09-20,290.65
2016-09-21,292.0
2016-09-22,295.0
2016-09-23,292.6
2016-09-26,292.65
2016-09-27,292.05
2016-09-28,289.65
2016-09-29,297.2
2016-09-30,302.9
2016-10-03,291.0
2016-10-04,289.75
2016-10-05,290.9
2016-10-06,288.0
2016-10-07,284.3
2016-10-10,285.9
2016-10-13,281.05
2016-10-14,280.3
2016-10-17,280.3
2016-10-18,280.3
2016-10-19,280.3
2016-10-20,280.15
2016-10-21,277.65
2016-10-24,279.7
2016-10-25,280.5
2016-10-26,283.05
2016-10-27,287.55
2016-10-28,287.1
2016-10-30,288.45
2016-11-01,288.7
2016-11-02,287.45
2016-11-03,283.65
2016-11-04,286.0
2016-11-07,281.8
2016-11-08,283.4
2016-11-09,293.75
2016-11-10,285.15
2016-11-11,285.5
2016-11-15,279.25
2016-11-16,275.6
2016-11-17,276.5
2016-11-18,270.9
2016-11-21,271.85
2016-11-22,273.6
2016-11-23,272.8
2016-11-24,268.0
2016-11-25,269.25
2016-11-28,269.4
2016-11-29,266.45
2016-11-30,268.95
2016-12-01,266.0
2016-12-02,263.75
2016-12-05,265.9
2016-12-06,264.2
2016-12-07,260.95
2016-12-08,264.0
2016-12-09,260.25
2016-12-12,262.65
2016-12-13,260.0
2016-12-14,259.0
2016-12-15,258.25
2016-12-16,254.55
2016-12-19,254.45
2016-12-20,253.75
2016-12-21,254.1
2016-12-22,252.5
2016-12-23,253.85
2016-12-26,254.7
2016-12-27,252.35
2016-12-28,260.5
2016-12-29,263.15
2016-12-30,262.05
2017-01-02,263.0
2017-01-03,262.0
2017-01-04,265.0
2017-01-05,263.35
2017-01-06,262.75
2017-01-09,269.0
2017-01-10,269.0
2017-01-11,269.9
2017-01-12,272.0
2017-01-13,274.95
2017-01-16,278.85
2017-01-17,278.0
2017-01-18,277.1
2017-01-19,276.7
2017-01-20,275.95
2017-01-23,279.95
2017-01-24,276.0
2017-01-25,273.0
2017-01-27,270.4
2017-01-30,273.5
2017-01-31,271.45
2017-02-01,274.0
2017-02-02,279.8
2017-02-03,273.0
2017-02-06,276.0
2017-02-07,275.0
2017-02-08,277.5
2017-02-09,278.4
2017-02-10,273.0
2017-02-13,275.15
2017-02-14,274.4
2017-02-15,273.0
2017-02-16,276.15
2017-02-17,279.4
2017-02-20,275.95
2017-02-21,274.3
2017-02-22,273.05
2017-02-23,275.0
2017-02-27,279.75
2017-02-28,278.05
2017-03-01,278.1
2017-03-02,275.8
2017-03-03,273.8
2017-03-06,273.9
2017-03-07,274.65
2017-03-08,276.0
2017-03-09,271.35
2017-03-10,269.0
2017-03-14,268.0
2017-03-15,264.15
2017-03-16,267.0
2017-03-17,265.8
2017-03-20,268.3
2017-03-21,268.15
2017-03-22,270.15
2017-03-23,271.8
2017-03-24,270.0
2017-03-27,271.3
2017-03-28,270.0
2017-03-29,269.7
2017-03-30,270.8
2017-03-31,268.7
2017-04-03,269.6
2017-04-05,272.0
2017-04-06,269.85
2017-04-07,270.9
2017-04-10,272.1
2017-04-11,270.5
2017-04-12,273.8
2017-04-13,274.95
2017-04-17,278.95
2017-04-18,275.4
2017-04-19,275.0
2017-04-20,279.35
2017-04-21,274.5
2017-04-24,274.0
2017-04-25,274.85
2017-04-26,271.0
2017-04-27,270.5
2017-04-28,274.85
2017-05-02,272.3
2017-05-03,268.9
2017-05-04,267.0
2017-05-05,264.5
2017-05-08,263.5
2017-05-09,263.95
2017-05-10,264.0
2017-05-11,265.2
2017-05-12,262.25
2017-05-15,268.7
2017-05-16,263.75
2017-05-17,265.35
2017-05-18,270.95
2017-05-19,271.0
2017-05-22,268.75
2017-05-23,270.45
2017-05-24,269.75
2017-05-25,271.05
2017-05-26,270.8
2017-05-29,270.05
2017-05-30,272.3
2017-05-31,267.9
2017-06-01,270.75
2017-06-02,267.25
2017-06-05,270.95
2017-06-06,270.8
2017-06-07,272.8
2017-06-08,269.9
2017-06-09,269.15
2017-06-12,267.15
2017-06-13,267.95
2017-06-14,267.7
2017-06-15,266.2
2017-06-16,265.45
2017-06-19,265.1
2017-06-20,265.05
2017-06-21,266.0
2017-06-22,266.35
2017-06-23,267.1
2017-06-27,268.65
2017-06-28,264.5
2017-06-29,263.3
2017-06-30,262.1
2017-07-03,261.65
2017-07-04,260.8
2017-07-05,259.35
2017-07-06,261.15
2017-07-07,259.9
2017-07-10,259.3
2017-07-11,256.25
2017-07-12,256.75
2017-07-13,257.25
2017-07-14,256.05
2017-07-17,258.5
2017-07-18,256.45
2017-07-19,258.4
2017-07-20,258.0
2017-07-21,259.05
2017-07-24,259.5
2017-07-25,258.85
2017-07-26,257.0
2017-07-27,257.05
2017-07-28,256.5
2017-07-31,258.4
2017-08-01,258.15
2017-08-02,254.8
2017-08-03,253.9
2017-08-04,254.65
2017-08-07,253.25
2017-08-08,253.9
2017-08-09,254.35
2017-08-10,255.7
2017-08-11,256.7
2017-08-14,256.2
2017-08-16,255.75
2017-08-17,260.25
2017-08-18,259.6
2017-08-21,259.6
2017-08-22,260.1
2017-08-23,260.0
2017-08-24,259.5
2017-08-28,260.8
2017-08-29,266.95
2017-08-30,264.15
2017-08-31,262.75
2017-09-01,265.0
2017-09-04,268.25
2017-09-05,266.6
2017-09-06,271.85
2017-09-07,270.05
2017-09-08,271.7
2017-09-11,269.0
2017-09-12,267.05
2017-09-13,267.85
2017-09-14,267.95
2017-09-15,267.0
2017-09-18,266.4
2017-09-19,266.05
2017-09-20,267.95
2017-09-21,265.45
2017-09-22,266.0
2017-09-25,268.75
2017-09-26,269.4
2017-09-27,269.95
2017-09-28,268.1
2017-09-29,269.85
2017-10-03,269.8
2017-10-04,269.8
2017-10-05,266.4
2017-10-06,269.8
2017-10-09,270.0
2017-10-10,270.0
2017-10-11,271.0
2017-10-12,273.55
2017-10-13,275.1
2017-10-16,274.05
2017-10-17,278.3
2017-10-18,276.05
2017-10-19,276.95
2017-10-23,270.6
2017-10-24,269.5
2017-10-25,267.6
2017-10-26,267.8
2017-10-27,268.0
