Date,PFC
2014-03-03,158.5
2014-03-04,163.3
2014-03-05,165.65
2014-03-06,167.75
2014-03-07,173.95
2014-03-10,173.4
2014-03-11,170.6
2014-03-12,165.75
2014-03-13,175.05
2014-03-14,173.6
2014-03-18,178.7
2014-03-19,180.5
2014-03-20,174.9
2014-03-21,170.65
2014-03-22,172.0
2014-03-24,177.4
2014-03-25,185.6
2014-03-26,184.65
2014-03-27,183.25
2014-03-28,194.2
2014-03-31,193.2
2014-04-01,191.4
2014-04-02,197.35
2014-04-03,190.4
2014-04-04,188.05
2014-04-07,186.1
2014-04-09,192.8
2014-04-10,196.05
2014-04-11,189.55
2014-04-15,188.15
2014-04-16,181.5
2014-04-17,190.6
2014-04-21,195.4
2014-04-22,191.1
2014-04-23,189.2
2014-04-25,185.75
2014-04-28,186.35
2014-04-29,182.7
2014-04-30,183.85
2014-05-02,187.3
2014-05-05,188.8
2014-05-06,195.95
2014-05-07,195.8
2014-05-08,195.0
2014-05-09,201.4
2014-05-12,212.25
2014-05-13,225.05
2014-05-14,232.85
2014-05-15,234.55
2014-05-16,257.75
2014-05-19,294.7
2014-05-20,280.2
2014-05-21,295.0
2014-05-22,299.3
2014-05-23,318.15
2014-05-26,308.5
2014-05-27,294.05
2014-05-28,319.15
2014-05-29,308.25
2014-05-30,291.95
2014-06-02,316.0
2014-06-03,309.5
2014-06-04,309.95
2014-06-05,314.5
2014-06-06,324.7
2014-06-09,341.75
2014-06-10,328.3
2014-06-11,314.7
2014-06-12,307.75
2014-06-13,291.95
2014-06-16,298.1
2014-06-17,300.9
2014-06-18,298.25
2014-06-19,294.1
2014-06-20,299.9
2014-06-23,297.6
2014-06-24,312.3
2014-06-25,322.7
2014-06-26,308.9
2014-06-27,300.95
2014-06-30,307.1
2014-07-01,304.9
2014-07-02,316.7
2014-07-03,319.2
2014-07-04,319.95
2014-07-07,322.55
2014-07-08,297.1
2014-07-09,290.25
2014-07-10,302.55
2014-07-11,271.0
2014-07-14,284.0
2014-07-15,295.85
2014-07-16,278.8
2014-07-17,278.15
2014-07-18,270.0
2014-07-21,269.75
2014-07-22,276.25
2014-07-23,271.4
2014-07-24,274.0
2014-07-25,261.25
2014-07-28,259.25
2014-07-30,263.55
2014-07-31,268.35
2014-08-01,265.5
2014-08-04,266.65
2014-08-05,266.15
2014-08-06,262.0
2014-08-07,267.2
2014-08-08,259.9
2014-08-11,262.7
2014-08-12,271.05
2014-08-13,257.5
2014-08-14,265.5
2014-08-18,269.75
2014-08-19,271.55
2014-08-20,272.95
2014-08-21,272.3
2014-08-22,269.5
2014-08-25,257.15
2014-08-26,254.25
2014-08-27,251.95
2014-08-28,250.1
2014-09-01,262.7
2014-09-02,260.2
2014-09-03,261.95
2014-09-04,262.5
2014-09-05,263.6
2014-09-08,264.85
2014-09-09,263.45
2014-09-10,259.6
2014-09-11,268.4
2014-09-12,265.45
2014-09-15,267.2
2014-09-16,249.05
2014-09-17,243.1
2014-09-18,248.3
2014-09-19,246.45
2014-09-22,241.8
2014-09-23,236.3
2014-09-24,236.45
2014-09-25,233.8
2014-09-26,245.3
2014-09-29,235.55
2014-09-30,234.6
2014-10-01,238.05
2014-10-07,226.0
2014-10-08,227.05
2014-10-09,238.25
2014-10-10,240.85
2014-10-13,240.25
2014-10-14,249.3
2014-10-16,242.25
2014-10-17,250.5
2014-10-20,261.55
2014-10-21,275.2
2014-10-22,272.8
2014-10-23,272.85
2014-10-27,276.95
2014-10-28,282.2
2014-10-29,277.8
2014-10-30,277.15
2014-10-31,282.35
2014-11-03,279.8
2014-11-05,283.05
2014-11-07,282.55
2014-11-10,275.0
2014-11-11,273.65
2014-11-12,282.75
2014-11-13,282.8
2014-11-14,280.85
2014-11-17,302.05
2014-11-18,304.75
2014-11-19,296.65
2014-11-20,293.15
2014-11-21,295.8
2014-11-24,297.9
2014-11-25,300.5
2014-11-26,298.6
2014-11-27,298.5
2014-11-28,309.7
2014-12-01,311.15
2014-12-02,302.65
2014-12-03,306.8
2014-12-04,305.8
2014-12-05,304.85
2014-12-08,292.7
2014-12-09,276.75
2014-12-10,293.8
2014-12-11,285.7
2014-12-12,276.9
2014-12-15,278.75
2014-12-16,264.5
2014-12-17,272.1
2014-12-18,296.05
2014-12-19,299.35
2014-12-22,303.05
2014-12-23,294.45
2014-12-24,291.9
2014-12-26,300.8
2014-12-29,298.75
2014-12-30,300.95
2014-12-31,301.4
2015-01-01,305.85
2015-01-02,306.8
2015-01-05,304.45
2015-01-06,287.75
2015-01-07,277.6
2015-01-08,279.5
2015-01-09,280.7
2015-01-12,283.45
2015-01-13,275.3
2015-01-14,280.1
2015-01-15,291.5
2015-01-16,290.7
2015-01-19,293.0
2015-01-20,289.8
2015-01-21,286.4
2015-01-22,279.5
2015-01-23,281.5
2015-01-27,282.75
2015-01-28,292.65
2015-01-29,296.0
2015-01-30,298.45
2015-02-02,309.85
2015-02-03,286.95
2015-02-04,281.2
2015-02-05,279.5
2015-02-06,283.25
2015-02-09,277.15
2015-02-10,284.6
2015-02-11,281.05
2015-02-12,282.35
2015-02-13,274.7
2015-02-16,281.7
2015-02-18,275.15
2015-02-19,275.75
2015-02-20,278.3
2015-02-23,273.0
2015-02-24,270.3
2015-02-25,273.0
2015-02-26,279.0
2015-02-27,293.65
2015-02-28,293.1
2015-03-02,308.7
2015-03-03,306.15
2015-03-04,292.5
2015-03-05,294.9
2015-03-09,289.6
2015-03-10,285.3
2015-03-11,287.25
2015-03-12,289.45
2015-03-13,272.35
2015-03-16,271.2
2015-03-17,278.7
2015-03-18,283.4
2015-03-19,280.6
2015-03-20,275.0
2015-03-23,275.95
2015-03-24,279.05
2015-03-25,280.4
2015-03-26,270.55
2015-03-27,264.3
2015-03-30,271.35
2015-03-31,273.05
2015-04-01,282.65
2015-04-06,278.1
2015-04-07,273.25
2015-04-08,277.95
2015-04-09,287.6
2015-04-10,287.6
2015-04-13,286.6
2015-04-15,279.65
2015-04-16,275.3
2015-04-17,278.4
2015-04-20,275.95
2015-04-21,275.7
2015-04-22,276.3
2015-04-23,276.2
2015-04-24,272.95
2015-04-27,271.25
2015-04-28,270.8
2015-04-29,263.6
2015-04-30,265.65
2015-05-04,274.75
2015-05-05,276.25
2015-05-06,270.95
2015-05-07,252.6
2015-05-08,256.45
2015-05-11,264.8
2015-05-12,260.8
2015-05-13,265.1
2015-05-14,270.35
2015-05-15,269.8
2015-05-18,272.95
2015-05-19,270.6
2015-05-20,273.05
2015-05-21,272.75
2015-05-22,277.85
2015-05-25,281.05
2015-05-26,276.25
2015-05-27,277.25
2015-05-28,280.4
2015-05-29,272.6
2015-06-01,270.05
2015-06-02,267.75
2015-06-03,260.85
2015-06-04,255.75
2015-06-05,263.25
2015-06-08,260.4
2015-06-09,261.15
2015-06-10,264.65
2015-06-11,258.0
2015-06-12,258.95
2015-06-15,261.55
2015-06-16,264.15
2015-06-17,266.85
2015-06-18,260.95
2015-06-19,266.2
2015-06-22,271.2
2015-06-23,277.6
2015-06-24,275.75
2015-06-25,272.8
2015-06-26,267.5
2015-06-29,258.4
2015-06-30,256.0
2015-07-01,259.25
2015-07-02,257.3
2015-07-03,261.3
2015-07-06,261.45
2015-07-07,257.9
2015-07-08,255.35
2015-07-09,257.05
2015-07-10,257.75
2015-07-13,262.1
2015-07-14,261.05
2015-07-15,259.3
2015-07-16,269.1
2015-07-17,266.05
2015-07-20,267.15
2015-07-21,257.5
2015-07-22,263.35
2015-07-23,260.1
2015-07-24,259.55
2015-07-27,254.25
2015-07-28,245.65
2015-07-29,243.75
2015-07-30,243.25
2015-07-31,246.15
2015-08-03,246.2
2015-08-04,250.4
2015-08-05,248.5
2015-08-06,249.05
2015-08-07,251.0
2015-08-10,246.35
2015-08-11,247.45
2015-08-12,238.5
2015-08-13,239.6
2015-08-14,243.15
2015-08-17,240.35
2015-08-18,239.8
2015-08-19,234.9
2015-08-20,231.4
2015-08-21,227.85
2015-08-24,195.1
2015-08-25,213.35
2015-08-26,211.4
2015-08-27,219.2
2015-08-28,219.8
2015-08-31,224.15
2015-09-01,223.0
2015-09-02,217.7
2015-09-03,220.0
2015-09-04,205.5
2015-09-07,208.45
2015-09-08,212.2
2015-09-09,222.5
2015-09-10,221.25
2015-09-11,219.2
2015-09-14,220.15
2015-09-15,220.95
2015-09-16,226.65
2015-09-18,230.5
2015-09-21,244.1
2015-09-22,238.25
2015-09-23,234.8
2015-09-24,236.0
2015-09-28,229.35
2015-09-29,227.5
2015-09-30,230.1
2015-10-01,226.35
2015-10-05,251.25
2015-10-06,244.65
2015-10-07,238.3
2015-10-08,235.2
2015-10-09,233.95
2015-10-12,239.25
2015-10-13,244.0
2015-10-14,238.55
2015-10-15,242.0
2015-10-16,241.75
2015-10-19,243.85
2015-10-20,245.2
2015-10-21,247.3
2015-10-23,248.8
2015-10-26,242.8
2015-10-27,245.45
2015-10-28,243.5
2015-10-29,236.5
2015-10-30,239.8
2015-11-02,242.8
2015-11-03,249.65
2015-11-04,252.7
2015-11-05,251.85
2015-11-06,232.1
2015-11-09,225.55
2015-11-10,225.45
2015-11-11,228.1
2015-11-13,225.25
2015-11-16,222.15
2015-11-17,218.85
2015-11-18,210.65
2015-11-19,213.55
2015-11-20,213.3
2015-11-23,209.35
2015-11-24,208.1
2015-11-26,208.3
2015-11-27,210.7
2015-11-30,213.3
2015-12-01,213.35
2015-12-02,213.0
2015-12-03,213.65
2015-12-04,209.25
2015-12-07,207.2
2015-12-08,200.6
2015-12-09,204.4
2015-12-10,198.6
2015-12-11,201.1
2015-12-14,206.95
2015-12-15,206.75
2015-12-16,206.8
2015-12-17,215.7
2015-12-18,212.9
2015-12-21,218.2
2015-12-22,216.2
2015-12-23,208.0
2015-12-24,204.8
2015-12-28,202.85
2015-12-29,203.75
2015-12-30,203.45
2015-12-31,201.4
2016-01-01,202.5
2016-01-04,196.35
2016-01-05,201.7
2016-01-06,200.7
2016-01-07,188.4
2016-01-08,190.15
2016-01-11,188.6
2016-01-12,187.45
2016-01-13,183.65
2016-01-14,180.45
2016-01-15,170.7
2016-01-18,161.0
2016-01-19,158.9
2016-01-20,154.25
2016-01-21,149.05
2016-01-22,159.25
2016-01-25,162.2
2016-01-27,167.05
2016-01-28,167.05
2016-01-29,175.1
2016-02-01,173.45
2016-02-02,169.15
2016-02-03,165.3
2016-02-04,168.55
2016-02-05,177.05
2016-02-08,180.55
2016-02-09,171.55
2016-02-10,158.05
2016-02-11,150.4
2016-02-12,146.15
2016-02-15,154.0
2016-02-16,143.9
2016-02-17,151.15
2016-02-18,146.3
2016-02-19,153.05
2016-02-22,150.55
2016-02-23,151.45
2016-02-24,150.55
2016-02-25,156.7
2016-02-26,155.6
2016-02-29,154.25
2016-03-01,156.45
2016-03-02,163.1
2016-03-03,162.55
2016-03-04,168.05
2016-03-08,164.5
2016-03-09,169.6
2016-03-10,167.2
2016-03-11,167.05
2016-03-14,171.1
2016-03-15,169.05
2016-03-16,167.7
2016-03-17,169.85
2016-03-18,169.7
2016-03-21,173.75
2016-03-22,171.15
2016-03-23,172.25
2016-03-28,168.3
2016-03-29,165.7
2016-03-30,171.9
2016-03-31,171.35
2016-04-01,168.5
2016-04-04,168.05
2016-04-05,165.65
2016-04-06,167.65
2016-04-07,169.25
2016-04-08,168.05
2016-04-11,168.4
2016-04-12,167.3
2016-04-13,171.6
2016-04-18,168.3
2016-04-20,167.7
2016-04-21,175.2
2016-04-22,176.15
2016-04-25,173.5
2016-04-26,182.0
2016-04-27,179.3
2016-04-28,181.0
2016-04-29,179.35
2016-05-02,178.0
2016-05-03,175.5
2016-05-04,172.95
2016-05-05,168.5
2016-05-06,165.85
2016-05-09,171.45
2016-05-10,169.45
2016-05-11,163.35
2016-05-12,164.75
2016-05-13,174.5
2016-05-16,173.85
2016-05-17,170.4
2016-05-18,174.95
2016-05-19,169.2
2016-05-20,167.9
2016-05-23,167.75
2016-05-24,170.3
2016-05-25,169.05
2016-05-26,167.35
2016-05-27,166.3
2016-05-30,168.75
2016-05-31,163.7
2016-06-01,164.4
2016-06-02,166.1
2016-06-03,165.9
2016-06-06,164.35
2016-06-07,164.3
2016-06-08,164.3
2016-06-09,164.6
2016-06-10,163.6
2016-06-13,160.1
2016-06-14,161.9
2016-06-15,163.5
2016-06-16,162.75
2016-06-17,163.25
2016-06-20,164.65
2016-06-21,167.0
2016-06-22,166.35
2016-06-23,166.8
2016-06-24,162.4
2016-06-27,162.4
2016-06-28,163.65
2016-06-29,166.45
2016-06-30,169.4
2016-07-01,177.35
2016-07-04,183.25
2016-07-05,187.3
2016-07-07,187.65
2016-07-08,193.95
2016-07-11,202.85
2016-07-12,198.75
2016-07-13,200.7
2016-07-14,209.9
2016-07-15,207.05
2016-07-18,201.2
2016-07-19,206.3
2016-07-20,209.45
2016-07-21,207.55
2016-07-22,216.95
2016-07-25,222.0
2016-07-26,216.3
2016-07-27,220.45
2016-07-28,219.3
2016-07-29,218.05
2016-08-01,223.25
2016-08-02,219.35
2016-08-03,215.8
2016-08-04,216.4
2016-08-05,219.75
2016-08-08,223.55
2016-08-09,224.2
2016-08-10,217.45
2016-08-11,217.9
2016-08-12,222.05
2016-08-16,228.1
2016-08-17,233.35
2016-08-18,239.2
2016-08-19,237.05
2016-08-22,237.45
2016-08-23,239.15
2016-08-24,241.7
2016-08-25,238.55
2016-08-26,115.75
2016-08-29,114.35
2016-08-30,114.75
2016-08-31,123.7
2016-09-01,121.4
2016-09-02,122.9
2016-09-06,122.85
2016-09-07,123.95
2016-09-08,126.7
2016-09-09,124.85
2016-09-12,118.35
2016-09-14,120.0
2016-09-15,118.95
2016-09-16,118.35
2016-09-19,119.9
2016-09-20,120.85
2016-09-21,120.6
2016-09-22,122.75
2016-09-23,122.65
2016-09-26,121.75
2016-09-27,119.85
2016-09-28,119.05
2016-09-29,114.0
2016-09-30,120.3
2016-10-03,122.35
2016-10-04,125.7
2016-10-05,126.45
2016-10-06,123.75
2016-10-07,123.05
2016-10-10,121.95
2016-10-13,123.45
2016-10-14,122.3
2016-10-17,122.95
2016-10-18,123.6
2016-10-19,122.85
2016-10-20,123.95
2016-10-21,127.65
2016-10-24,127.3
2016-10-25,126.4
2016-10-26,124.65
2016-10-27,124.3
2016-10-28,124.1
2016-10-30,124.5
2016-11-01,122.2
2016-11-02,118.2
2016-11-03,115.6
2016-11-04,113.85
2016-11-07,115.2
2016-11-08,114.6
2016-11-09,116.4
2016-11-10,121.45
2016-11-11,118.25
2016-11-15,116.1
2016-11-16,117.7
2016-11-17,120.95
2016-11-18,125.05
2016-11-21,118.55
2016-11-22,124.35
2016-11-23,126.95
2016-11-24,127.3
2016-11-25,132.6
2016-11-28,129.8
2016-11-29,131.7
2016-11-30,134.2
2016-12-01,133.6
2016-12-02,131.45
2016-12-05,129.55
2016-12-06,129.85
2016-12-07,129.15
2016-12-08,132.65
2016-12-09,135.2
2016-12-12,131.7
2016-12-13,130.95
2016-12-14,127.85
2016-12-15,128.2
2016-12-16,125.5
2016-12-19,127.4
2016-12-20,128.55
2016-12-21,127.3
2016-12-22,124.75
2016-12-23,119.7
2016-12-26,115.65
2016-12-27,117.15
2016-12-28,119.8
2016-12-29,120.7
2016-12-30,121.95
2017-01-02,124.0
2017-01-03,125.2
2017-01-04,123.65
2017-01-05,128.5
2017-01-06,129.45
2017-01-09,130.6
2017-01-10,129.2
2017-01-11,132.35
2017-01-12,136.05
2017-01-13,136.75
2017-01-16,138.35
2017-01-17,137.0
2017-01-18,133.4
2017-01-19,132.7
2017-01-20,130.55
2017-01-23,133.7
2017-01-24,134.45
2017-01-25,138.7
2017-01-27,138.25
2017-01-30,135.1
2017-01-31,130.15
2017-02-01,135.65
2017-02-02,134.45
2017-02-03,136.1
2017-02-06,135.75
2017-02-07,131.9
2017-02-08,134.6
2017-02-09,135.45
2017-02-10,135.2
2017-02-13,134.45
2017-02-14,132.0
2017-02-15,127.55
2017-02-16,131.45
2017-02-17,130.85
2017-02-20,133.5
2017-02-21,136.1
2017-02-22,137.45
2017-02-23,134.85
2017-02-27,135.95
2017-02-28,136.0
2017-03-01,137.2
2017-03-02,135.65
2017-03-03,135.25
2017-03-06,137.85
2017-03-07,136.95
2017-03-08,133.05
2017-03-09,131.8
2017-03-10,130.7
2017-03-14,133.75
2017-03-15,135.1
2017-03-16,137.1
2017-03-17,141.4
2017-03-20,145.75
2017-03-21,143.6
2017-03-22,143.95
2017-03-23,143.05
2017-03-24,145.15
2017-03-27,142.15
2017-03-28,144.4
2017-03-29,147.25
2017-03-30,142.7
2017-03-31,145.9
2017-04-03,147.7
2017-04-05,154.35
2017-04-06,154.95
2017-04-07,152.35
2017-04-10,152.4
2017-04-11,163.8
2017-04-12,161.95
2017-04-13,162.7
2017-04-17,157.05
2017-04-18,155.65
2017-04-19,155.75
2017-04-20,155.6
2017-04-21,156.55
2017-04-24,158.45
2017-04-25,161.0
2017-04-26,157.7
2017-04-27,158.0
2017-04-28,160.0
2017-05-02,163.6
2017-05-03,160.9
2017-05-04,164.4
2017-05-05,162.65
2017-05-08,164.75
2017-05-09,166.55
2017-05-10,166.35
2017-05-11,161.6
2017-05-12,160.0
2017-05-15,160.05
2017-05-16,161.2
2017-05-17,161.7
2017-05-18,156.1
2017-05-19,154.55
2017-05-22,150.5
2017-05-23,150.05
2017-05-24,146.15
2017-05-25,141.5
2017-05-26,143.55
2017-05-29,135.5
2017-05-30,136.85
2017-05-31,133.55
2017-06-01,130.65
2017-06-02,127.8
2017-06-05,125.6
2017-06-06,127.75
2017-06-07,127.15
2017-06-08,128.8
2017-06-09,128.4
2017-06-12,131.7
2017-06-13,130.45
2017-06-14,130.0
2017-06-15,130.6
2017-06-16,132.0
2017-06-19,133.35
2017-06-20,132.05
2017-06-21,130.15
2017-06-22,129.05
2017-06-23,122.35
2017-06-27,121.9
2017-06-28,124.4
2017-06-29,121.9
2017-06-30,122.7
2017-07-03,124.9
2017-07-04,122.55
2017-07-05,123.9
2017-07-06,125.45
2017-07-07,125.85
2017-07-10,126.7
2017-07-11,123.2
2017-07-12,126.15
2017-07-13,126.05
2017-07-14,123.95
2017-07-17,124.75
2017-07-18,122.95
2017-07-19,123.45
2017-07-20,126.9
2017-07-21,128.8
2017-07-24,127.65
2017-07-25,124.7
2017-07-26,122.8
2017-07-27,121.45
2017-07-28,123.4
2017-07-31,124.4
2017-08-01,122.25
2017-08-02,122.2
2017-08-03,126.3
2017-08-04,128.45
2017-08-07,136.7
2017-08-08,135.65
2017-08-09,134.1
2017-08-10,124.55
2017-08-11,117.65
2017-08-14,119.0
2017-08-16,118.5
2017-08-17,125.6
2017-08-18,123.1
2017-08-21,118.5
2017-08-22,116.75
2017-08-23,120.65
2017-08-24,121.4
2017-08-28,122.6
2017-08-29,120.7
2017-08-30,123.5
2017-08-31,122.1
2017-09-01,123.7
2017-09-04,122.3
2017-09-05,122.65
2017-09-06,124.85
2017-09-07,123.1
2017-09-08,123.5
2017-09-11,126.85
2017-09-12,127.1
2017-09-13,128.6
2017-09-14,130.8
2017-09-15,130.7
2017-09-18,131.25
2017-09-19,134.55
2017-09-20,133.3
2017-09-21,132.1
2017-09-22,125.9
2017-09-25,128.8
2017-09-26,126.4
2017-09-27,120.8
2017-09-28,122.0
2017-09-29,121.9
2017-10-03,124.55
2017-10-04,124.65
2017-10-05,124.9
2017-10-06,125.2
2017-10-09,123.15
2017-10-10,123.45
2017-10-11,121.2
2017-10-12,119.95
2017-10-13,123.7
2017-10-16,123.25
2017-10-17,128.2
2017-10-18,131.75
2017-10-19,130.25
2017-10-23,132.4
2017-10-24,132.2
2017-10-25,141.4
2017-10-26,143.65
2017-10-27,145.4
2017-10-30,144.5
2017-10-31,139.25
2017-11-01,140.0
2017-11-02,145.4
2017-11-03,142.05
2017-11-06,137.85
2017-11-07,135.95
2017-11-08,137.45
2017-11-09,137.85
2017-11-10,126.7
2017-11-13,127.4
2017-11-14,125.3
2017-11-15,121.95
2017-11-16,125.25
2017-11-17,126.3
2017-11-20,127.2
2017-11-21,128.15
2017-11-22,127.95
2017-11-23,128.35
2017-11-24,127.3
2017-11-27,127.5
2017-11-28,124.35
2017-11-29,123.65
2017-11-30,120.85
2017-12-01,119.1
2017-12-04,120.75
2017-12-05,119.3
2017-12-06,118.35
2017-12-07,119.0
2017-12-08,120.95
2017-12-11,120.35
2017-12-12,116.05
2017-12-13,115.25
2017-12-14,116.3
2017-12-15,117.6
2017-12-18,118.95
2017-12-19,121.0
2017-12-20,120.9
2017-12-21,121.25
2017-12-22,120.95
2017-12-26,122.25
2017-12-27,121.4
2017-12-28,119.85
2017-12-29,121.75
