Date,KPRMILL
2015-03-09,518.2
2015-03-10,503.85
2015-03-11,510.0
2015-03-12,512.0
2015-03-13,504.25
2015-03-16,498.9
2015-03-17,495.35
2015-03-18,499.0
2015-03-19,495.65
2015-03-20,481.9
2015-03-23,470.85
2015-03-24,467.8
2015-03-25,474.65
2015-03-26,470.3
2015-03-27,460.6
2015-03-30,478.35
2015-03-31,475.05
2015-04-01,495.1
2015-04-06,521.9
2015-04-07,534.0
2015-04-08,563.9
2015-04-09,543.5
2015-04-10,549.95
2015-04-13,569.2
2015-04-15,583.45
2015-04-16,591.9
2015-04-17,576.75
2015-04-20,577.6
2015-04-21,575.8
2015-04-22,585.8
2015-04-23,580.6
2015-04-24,574.95
2015-04-27,561.9
2015-04-28,566.5
2015-04-29,606.5
2015-04-30,618.45
2015-05-04,642.45
2015-05-05,627.65
2015-05-06,587.35
2015-05-07,580.65
2015-05-08,604.8
2015-05-11,599.95
2015-05-12,597.05
2015-05-13,596.55
2015-05-14,599.3
2015-05-15,597.35
2015-05-18,604.85
2015-05-19,601.1
2015-05-20,587.3
2015-05-21,597.8
2015-05-22,592.75
2015-05-25,603.95
2015-05-26,598.35
2015-05-27,601.45
2015-05-28,589.65
2015-05-29,598.0
2015-06-01,612.9
2015-06-02,602.15
2015-06-03,596.85
2015-06-04,596.8
2015-06-05,595.7
2015-06-08,583.8
2015-06-09,576.35
2015-06-10,587.65
2015-06-11,569.15
2015-06-12,572.35
2015-06-15,575.45
2015-06-16,580.55
2015-06-17,581.2
2015-06-18,580.1
2015-06-19,581.75
2015-06-22,617.3
2015-06-23,615.0
2015-06-24,611.8
2015-06-25,608.35
2015-06-26,605.35
2015-06-29,599.95
2015-06-30,607.75
2015-07-01,665.2
2015-07-02,668.75
2015-07-03,673.25
2015-07-06,670.85
2015-07-07,660.45
2015-07-08,639.4
2015-07-09,642.25
2015-07-10,635.4
2015-07-13,636.45
2015-07-14,637.25
2015-07-15,637.15
2015-07-16,636.9
2015-07-17,643.2
2015-07-20,666.5
2015-07-21,640.75
2015-07-22,638.45
2015-07-23,665.75
2015-07-24,652.55
2015-07-27,641.7
2015-07-28,686.0
2015-07-29,728.85
2015-07-30,767.8
2015-07-31,769.3
2015-08-03,800.25
2015-08-04,797.6
2015-08-05,823.9
2015-08-06,800.35
2015-08-07,815.7
2015-08-10,812.65
2015-08-11,763.85
2015-08-12,740.5
2015-08-13,741.4
2015-08-14,768.9
2015-08-17,785.7
2015-08-18,785.95
2015-08-19,783.05
2015-08-20,770.65
2015-08-21,778.65
2015-08-24,666.4
2015-08-25,700.15
2015-08-26,688.4
2015-08-27,718.55
2015-08-28,730.1
2015-08-31,747.65
2015-09-01,713.8
2015-09-02,732.35
2015-09-03,738.5
2015-09-04,717.25
2015-09-07,699.4
2015-09-08,697.85
2015-09-09,709.6
2015-09-10,703.2
2015-09-11,706.95
2015-09-14,723.85
2015-09-15,711.4
2015-09-16,728.3
2015-09-18,724.9
2015-09-21,725.95
2015-09-22,722.15
2015-09-23,727.8
2015-09-24,776.1
2015-09-28,787.3
2015-09-29,785.1
2015-09-30,812.6
2015-10-01,808.3
2015-10-05,811.35
2015-10-06,802.7
2015-10-07,800.4
2015-10-08,792.75
2015-10-09,768.45
2015-10-12,789.0
2015-10-13,778.3
2015-10-14,790.9
2015-10-15,772.75
2015-10-16,764.4
2015-10-19,753.35
2015-10-20,765.7
2015-10-21,821.6
2015-10-23,853.95
2015-10-26,825.25
2015-10-27,805.9
2015-10-28,801.55
2015-10-29,808.85
2015-10-30,802.25
2015-11-02,801.75
2015-11-03,800.4
2015-11-04,800.2
2015-11-05,798.1
2015-11-06,790.45
2015-11-09,789.55
2015-11-10,781.65
2015-11-11,781.35
2015-11-13,783.25
2015-11-16,785.7
2015-11-17,794.6
2015-11-18,795.05
2015-11-19,806.65
2015-11-20,812.75
2015-11-23,827.7
2015-11-24,828.25
2015-11-26,831.95
2015-11-27,825.05
2015-11-30,828.35
2015-12-01,824.05
2015-12-02,813.95
2015-12-03,819.65
2015-12-04,811.0
2015-12-07,820.65
2015-12-08,807.65
2015-12-09,778.6
2015-12-10,777.85
2015-12-11,763.0
2015-12-14,776.9
2015-12-15,771.95
2015-12-16,794.6
2015-12-17,807.5
2015-12-18,818.85
2015-12-21,822.6
2015-12-22,821.6
2015-12-23,820.75
2015-12-24,825.75
2015-12-28,866.8
2015-12-29,884.4
2015-12-30,883.35
2015-12-31,870.2
2016-01-01,898.2
2016-01-04,874.9
2016-01-05,892.7
2016-01-06,913.6
2016-01-07,864.05
2016-01-08,861.65
2016-01-11,823.05
2016-01-12,846.25
2016-01-13,824.0
2016-01-14,822.05
2016-01-15,784.65
2016-01-18,770.5
2016-01-19,764.3
2016-01-20,724.65
2016-01-21,723.95
2016-01-22,776.8
2016-01-25,758.9
2016-01-27,738.0
2016-01-28,728.25
2016-01-29,733.1
2016-02-01,730.15
2016-02-02,721.3
2016-02-03,714.2
2016-02-04,711.35
2016-02-05,730.9
2016-02-08,720.25
2016-02-09,722.7
2016-02-10,711.05
2016-02-11,677.85
2016-02-12,654.85
2016-02-15,676.65
2016-02-16,643.15
2016-02-17,635.4
2016-02-18,645.05
2016-02-19,662.5
2016-02-22,653.35
2016-02-23,655.45
2016-02-24,633.95
2016-02-25,643.6
2016-02-26,643.05
2016-02-29,638.2
2016-03-01,653.2
2016-03-02,676.3
2016-03-03,702.3
2016-03-04,714.15
2016-03-08,740.95
2016-03-09,758.85
2016-03-10,765.5
2016-03-11,750.9
2016-03-14,754.7
2016-03-15,757.75
2016-03-16,758.2
2016-03-17,756.55
2016-03-18,770.4
2016-03-21,794.2
2016-03-22,794.05
2016-03-23,805.85
2016-03-28,808.85
2016-03-29,820.25
2016-03-30,829.45
2016-03-31,832.15
2016-04-01,818.6
2016-04-04,807.75
2016-04-05,788.75
2016-04-06,781.4
2016-04-07,782.4
2016-04-08,788.2
2016-04-11,806.65
2016-04-12,828.1
2016-04-13,820.7
2016-04-18,843.5
2016-04-20,871.1
2016-04-21,880.5
2016-04-22,866.9
2016-04-25,856.35
2016-04-26,850.05
2016-04-27,833.4
2016-04-28,807.15
2016-04-29,815.45
2016-05-02,824.25
2016-05-03,869.3
2016-05-04,879.85
2016-05-05,908.0
2016-05-06,894.8
2016-05-09,900.6
2016-05-10,875.2
2016-05-11,879.1
2016-05-12,905.2
2016-05-13,907.05
2016-05-16,936.35
2016-05-17,939.8
2016-05-18,941.65
2016-05-19,916.5
2016-05-20,909.85
2016-05-23,902.05
2016-05-24,890.65
2016-05-25,901.5
2016-05-26,907.25
2016-05-27,904.2
2016-05-30,912.25
2016-05-31,974.8
2016-06-01,948.45
2016-06-02,953.8
2016-06-03,953.45
2016-06-06,935.9
2016-06-07,947.6
2016-06-08,929.8
2016-06-09,941.05
2016-06-10,913.9
2016-06-13,928.7
2016-06-14,939.9
2016-06-15,966.4
2016-06-16,940.8
2016-06-17,920.4
2016-06-20,912.8
2016-06-21,952.55
2016-06-22,950.7
2016-06-23,982.9
2016-06-24,991.75
2016-06-27,1042.65
2016-06-28,1063.25
2016-06-29,1061.25
2016-06-30,1069.95
2016-07-01,1084.75
2016-07-04,1091.4
2016-07-05,1078.75
2016-07-07,1088.05
2016-07-08,1071.3
2016-07-11,1090.65
2016-07-12,1077.85
2016-07-13,1085.05
2016-07-14,1090.35
2016-07-15,1103.65
2016-07-18,1084.95
2016-07-19,1108.45
2016-07-20,1093.7
2016-07-21,1086.85
2016-07-22,1107.45
2016-07-25,1068.35
2016-07-26,1044.8
2016-07-27,1050.45
2016-07-28,1078.25
2016-07-29,1104.05
2016-08-01,1106.7
2016-08-02,1112.9
2016-08-03,1091.0
2016-08-04,1088.95
2016-08-05,1106.7
2016-08-08,1123.0
2016-08-09,1153.05
2016-08-10,1125.45
2016-08-11,1145.2
2016-08-12,1131.15
2016-08-16,1136.35
2016-08-17,1142.9
2016-08-18,1159.15
2016-08-19,1164.65
2016-08-22,1145.4
2016-08-23,1133.5
2016-08-24,1136.9
2016-08-25,1154.1
2016-08-26,1165.8
2016-08-29,1150.65
2016-08-30,1126.5
2016-08-31,1138.9
2016-09-01,1136.5
2016-09-02,1129.5
2016-09-06,1099.25
2016-09-07,1100.9
2016-09-08,1100.65
2016-09-09,1115.4
2016-09-12,1102.15
2016-09-14,1100.45
2016-09-15,1124.6
2016-09-16,1159.8
2016-09-19,1183.75
2016-09-20,1209.75
2016-09-21,1216.3
2016-09-22,1229.0
2016-09-23,1235.8
2016-09-26,1257.05
2016-09-27,1244.65
2016-09-28,1246.95
2016-09-29,1210.85
2016-09-30,1217.95
2016-10-03,1232.95
2016-10-04,1201.35
2016-10-05,1173.4
2016-10-06,1124.4
2016-10-07,1129.9
2016-10-10,1109.15
2016-10-13,1048.05
2016-10-14,1064.05
2016-10-17,1041.2
2016-10-18,1104.55
2016-10-19,1129.85
2016-10-20,1128.95
2016-10-21,1143.75
2016-10-24,1189.1
2016-10-25,1172.35
2016-10-26,1156.55
2016-10-27,1152.15
2016-10-28,1184.9
2016-10-30,1181.3
2016-11-01,1147.95
2016-11-02,1127.4
2016-11-03,1126.4
2016-11-04,1127.8
2016-11-07,1161.15
2016-11-08,1156.8
2016-11-09,1098.1
2016-11-10,1141.8
2016-11-11,1102.05
2016-11-15,1060.75
2016-11-16,1061.0
2016-11-17,1070.2
2016-11-18,1084.3
2016-11-21,1069.55
2016-11-22,1081.85
2016-11-23,1122.25
2016-11-24,1102.05
2016-11-25,1146.1
2016-11-28,1129.9
2016-11-29,603.35
2016-11-30,599.75
2016-12-01,585.6
2016-12-02,581.2
2016-12-05,590.85
2016-12-06,590.2
2016-12-07,596.8
2016-12-08,609.0
2016-12-09,597.1
2016-12-12,604.9
2016-12-13,607.95
2016-12-14,615.0
2016-12-15,613.3
2016-12-16,616.3
2016-12-19,610.2
2016-12-20,606.8
2016-12-21,607.75
2016-12-22,604.1
2016-12-23,607.05
2016-12-26,592.85
2016-12-27,589.75
2016-12-28,583.0
2016-12-29,564.9
2016-12-30,570.0
2017-01-02,568.05
2017-01-03,568.2
2017-01-04,568.25
2017-01-05,562.9
2017-01-06,566.45
2017-01-09,571.05
2017-01-10,570.15
2017-01-11,565.5
2017-01-12,564.2
2017-01-13,563.0
2017-01-16,561.8
2017-01-17,564.75
2017-01-18,571.75
2017-01-19,578.4
2017-01-20,572.35
2017-01-23,569.3
2017-01-24,573.6
2017-01-25,576.7
2017-01-27,575.9
2017-01-30,571.6
2017-01-31,571.2
2017-02-01,578.05
2017-02-02,594.85
2017-02-03,592.5
2017-02-06,609.5
2017-02-07,615.55
2017-02-08,615.05
2017-02-09,601.6
2017-02-10,583.7
2017-02-13,589.7
2017-02-14,579.85
2017-02-15,573.95
2017-02-16,573.0
2017-02-17,580.5
2017-02-20,578.8
2017-02-21,581.35
2017-02-22,575.45
2017-02-23,575.65
2017-02-27,578.55
2017-02-28,584.85
2017-03-01,581.55
2017-03-02,585.45
2017-03-03,594.5
2017-03-06,641.05
2017-03-07,641.8
2017-03-08,629.35
2017-03-09,629.3
2017-03-10,643.05
2017-03-14,640.2
2017-03-15,643.0
2017-03-16,644.5
2017-03-17,645.3
2017-03-20,644.7
2017-03-21,642.05
2017-03-22,617.5
2017-03-23,640.1
2017-03-24,646.0
2017-03-27,631.45
2017-03-28,633.0
2017-03-29,618.75
2017-03-30,625.65
2017-03-31,659.95
2017-04-03,668.85
2017-04-05,667.8
2017-04-06,680.55
2017-04-07,683.05
2017-04-10,689.45
2017-04-11,722.2
2017-04-12,710.45
2017-04-13,701.0
2017-04-17,689.6
2017-04-18,693.0
2017-04-19,699.8
2017-04-20,710.6
2017-04-21,705.35
2017-04-24,712.5
2017-04-25,713.5
2017-04-26,711.65
2017-04-27,704.25
2017-04-28,726.2
2017-05-02,735.15
2017-05-03,748.9
2017-05-04,741.85
2017-05-05,738.4
2017-05-08,734.15
2017-05-09,755.15
2017-05-10,756.4
2017-05-11,748.6
2017-05-12,749.7
2017-05-15,759.9
2017-05-16,763.05
2017-05-17,759.95
2017-05-18,756.1
2017-05-19,745.75
2017-05-22,750.1
2017-05-23,728.55
2017-05-24,723.25
2017-05-25,733.95
2017-05-26,756.75
2017-05-29,753.75
2017-05-30,763.05
2017-05-31,787.6
2017-06-01,801.6
2017-06-02,799.2
2017-06-05,811.2
2017-06-06,818.7
2017-06-07,850.0
2017-06-08,858.3
2017-06-09,852.35
2017-06-12,821.2
2017-06-13,815.5
2017-06-14,846.05
2017-06-15,851.7
2017-06-16,850.15
2017-06-19,837.65
2017-06-20,828.2
2017-06-21,820.9
2017-06-22,833.85
2017-06-23,838.3
2017-06-27,815.1
2017-06-28,810.15
2017-06-29,808.65
2017-06-30,804.05
2017-07-03,791.4
2017-07-04,776.3
2017-07-05,759.95
2017-07-06,776.15
2017-07-07,785.05
2017-07-10,788.35
2017-07-11,819.75
2017-07-12,842.65
2017-07-13,839.8
2017-07-14,817.95
2017-07-17,808.35
2017-07-18,796.0
2017-07-19,824.45
2017-07-20,836.65
2017-07-21,809.3
2017-07-24,821.05
2017-07-25,818.85
2017-07-26,802.2
2017-07-27,806.7
2017-07-28,802.2
2017-07-31,793.0
2017-08-01,786.35
2017-08-02,783.7
2017-08-03,783.3
2017-08-04,775.7
2017-08-07,772.0
2017-08-08,776.95
2017-08-09,753.9
2017-08-10,735.7
2017-08-11,765.5
2017-08-14,770.05
2017-08-16,776.5
2017-08-17,775.25
2017-08-18,770.85
2017-08-21,761.2
2017-08-22,743.15
2017-08-23,744.25
2017-08-24,742.5
2017-08-28,739.2
2017-08-29,764.05
2017-08-30,763.2
2017-08-31,759.15
2017-09-01,768.6
2017-09-04,773.5
2017-09-05,767.25
2017-09-06,772.95
2017-09-07,780.65
2017-09-08,792.55
2017-09-11,794.7
2017-09-12,799.0
2017-09-13,775.5
2017-09-14,759.95
2017-09-15,804.9
2017-09-18,808.95
2017-09-19,782.9
2017-09-20,778.25
2017-09-21,777.4
2017-09-22,753.8
2017-09-25,752.0
2017-09-26,770.05
2017-09-27,763.75
2017-09-28,746.3
2017-09-29,753.25
2017-10-03,752.55
2017-10-04,746.05
2017-10-05,751.8
2017-10-06,759.25
2017-10-09,753.9
2017-10-10,748.95
2017-10-11,752.25
2017-10-12,766.5
2017-10-13,759.8
2017-10-16,739.15
2017-10-17,726.6
2017-10-18,727.55
2017-10-19,714.15
2017-10-23,785.55
2017-10-24,776.25
2017-10-25,749.15
2017-10-26,726.15
2017-10-27,749.3
2017-10-30,763.85
2017-10-31,786.35
2017-11-01,769.6
2017-11-02,765.3
2017-11-03,765.6
2017-11-06,753.4
2017-11-07,748.65
2017-11-08,731.15
2017-11-09,725.2
2017-11-10,724.9
2017-11-13,729.55
2017-11-14,721.35
2017-11-15,726.4
2017-11-16,723.15
2017-11-17,717.55
2017-11-20,720.25
2017-11-21,717.85
2017-11-22,708.65
2017-11-23,709.65
2017-11-24,702.05
2017-11-27,721.85
2017-11-28,720.2
2017-11-29,712.5
2017-11-30,717.0
2017-12-01,713.55
2017-12-04,715.75
2017-12-05,718.35
2017-12-06,727.65
2017-12-07,740.15
2017-12-08,745.8
2017-12-11,735.0
2017-12-12,725.85
2017-12-13,710.55
2017-12-14,731.5
2017-12-15,740.15
2017-12-18,746.85
2017-12-19,760.4
2017-12-20,766.05
2017-12-21,775.1
2017-12-22,780.35
2017-12-26,780.4
2017-12-27,784.85
2017-12-28,783.25
2017-12-29,802.35
