Date,CORPBANK
2013-10-14,269.05
2013-10-15,265.65
2013-10-17,259.5
2013-10-18,263.05
2013-10-21,269.0
2013-10-22,270.3
2013-10-23,273.35
2013-10-24,272.2
2013-10-25,269.05
2013-10-28,266.05
2013-10-29,269.45
2013-10-30,270.95
2013-10-31,285.4
2013-11-01,305.15
2013-11-03,312.4
2013-11-05,315.7
2013-11-06,313.0
2013-11-07,302.7
2013-11-08,300.35
2013-11-11,300.75
2013-11-12,274.3
2013-11-13,265.1
2013-11-14,264.3
2013-11-18,269.45
2013-11-19,270.0
2013-11-20,268.75
2013-11-21,267.85
2013-11-22,268.3
2013-11-25,271.25
2013-11-26,271.5
2013-11-27,268.25
2013-11-28,268.0
2013-11-29,266.9
2013-12-02,270.45
2013-12-03,268.8
2013-12-04,266.5
2013-12-05,266.05
2013-12-06,268.65
2013-12-09,275.5
2013-12-10,272.5
2013-12-11,270.3
2013-12-12,265.7
2013-12-13,259.5
2013-12-16,255.15
2013-12-17,257.9
2013-12-18,264.65
2013-12-19,259.6
2013-12-20,259.9
2013-12-23,261.6
2013-12-24,261.9
2013-12-26,262.5
2013-12-27,262.4
2013-12-30,260.7
2013-12-31,260.95
2014-01-01,262.15
2014-01-02,263.55
2014-01-03,264.9
2014-01-06,264.9
2014-01-07,262.35
2014-01-08,264.8
2014-01-09,264.5
2014-01-10,260.35
2014-01-13,260.75
2014-01-14,260.35
2014-01-15,262.35
2014-01-16,263.6
2014-01-17,262.8
2014-01-20,264.1
2014-01-21,266.7
2014-01-22,272.05
2014-01-23,271.0
2014-01-24,265.2
2014-01-27,260.55
2014-01-28,256.0
2014-01-29,254.15
2014-01-30,248.15
2014-01-31,248.6
2014-02-03,246.3
2014-02-04,246.45
2014-02-05,249.6
2014-02-06,248.75
2014-02-07,250.65
2014-02-10,246.6
2014-02-11,248.0
2014-02-12,244.05
2014-02-13,241.8
2014-02-14,238.4
2014-02-17,239.45
2014-02-18,237.55
2014-02-19,234.15
2014-02-20,228.15
2014-02-21,223.8
2014-02-24,228.85
2014-02-25,229.55
2014-02-26,226.3
2014-02-28,226.15
2014-03-03,226.3
2014-03-04,229.8
2014-03-05,231.0
2014-03-06,233.65
2014-03-07,240.25
2014-03-10,241.95
2014-03-11,243.1
2014-03-12,242.1
2014-03-13,240.25
2014-03-14,240.25
2014-03-18,246.65
2014-03-19,250.4
2014-03-20,249.2
2014-03-21,244.1
2014-03-22,248.3
2014-03-24,248.5
2014-03-25,250.55
2014-03-26,256.55
2014-03-27,259.3
2014-03-28,266.5
2014-03-31,276.9
2014-04-01,274.2
2014-04-02,281.35
2014-04-03,280.2
2014-04-04,281.2
2014-04-07,278.15
2014-04-09,286.8
2014-04-10,290.6
2014-04-11,288.55
2014-04-15,284.9
2014-04-16,277.9
2014-04-17,283.9
2014-04-21,288.15
2014-04-22,289.3
2014-04-23,289.95
2014-04-25,292.95
2014-04-28,295.5
2014-04-29,295.75
2014-04-30,293.8
2014-05-02,292.7
2014-05-05,298.25
2014-05-06,299.1
2014-05-07,300.35
2014-05-08,297.05
2014-05-09,300.9
2014-05-12,285.65
2014-05-13,286.7
2014-05-14,296.95
2014-05-15,298.0
2014-05-16,303.85
2014-05-19,338.35
2014-05-20,350.15
2014-05-21,343.25
2014-05-22,353.9
2014-05-23,380.45
2014-05-26,369.7
2014-05-27,363.9
2014-05-28,367.0
2014-05-29,361.8
2014-05-30,354.2
2014-06-02,363.45
2014-06-03,357.8
2014-06-04,364.95
2014-06-05,387.7
2014-06-06,405.3
2014-06-09,412.5
2014-06-10,408.1
2014-06-11,405.4
2014-06-12,401.55
2014-06-13,394.2
2014-06-16,395.25
2014-06-17,400.1
2014-06-18,399.55
2014-06-19,394.1
2014-06-20,382.0
2014-06-23,387.95
2014-06-24,390.75
2014-06-25,389.8
2014-06-26,388.05
2014-06-27,384.35
2014-06-30,393.95
2014-07-01,395.6
2014-07-02,400.15
2014-07-03,400.1
2014-07-04,408.75
2014-07-07,410.05
2014-07-08,386.15
2014-07-09,380.5
2014-07-10,377.3
2014-07-11,365.95
2014-07-14,372.15
2014-07-15,371.9
2014-07-16,371.15
2014-07-17,376.15
2014-07-18,381.8
2014-07-21,373.8
2014-07-22,371.85
2014-07-23,371.3
2014-07-24,368.35
2014-07-25,359.55
2014-07-28,353.45
2014-07-30,355.55
2014-07-31,355.1
2014-08-01,356.85
2014-08-04,359.0
2014-08-05,359.15
2014-08-06,354.0
2014-08-07,352.55
2014-08-08,334.3
2014-08-11,333.55
2014-08-12,334.45
2014-08-13,326.8
2014-08-14,323.2
2014-08-18,328.7
2014-08-19,335.55
2014-08-20,334.5
2014-08-21,336.65
2014-08-22,337.6
2014-08-25,333.6
2014-08-26,327.95
2014-08-27,322.95
2014-08-28,327.8
2014-09-01,333.45
2014-09-02,328.45
2014-09-03,328.4
2014-09-04,324.7
2014-09-05,320.8
2014-09-08,319.55
2014-09-09,319.6
2014-09-10,319.75
2014-09-11,337.5
2014-09-12,340.7
2014-09-15,347.25
2014-09-16,333.45
2014-09-17,331.8
2014-09-18,344.7
2014-09-19,343.35
2014-09-22,337.75
2014-09-23,329.1
2014-09-24,320.35
2014-09-25,309.85
2014-09-26,314.1
2014-09-29,313.05
2014-09-30,314.55
2014-10-01,316.7
2014-10-07,317.65
2014-10-08,320.5
2014-10-09,325.35
2014-10-10,325.25
2014-10-13,325.65
2014-10-14,324.8
2014-10-16,321.75
2014-10-17,323.2
2014-10-20,324.9
2014-10-21,327.4
2014-10-22,328.75
2014-10-23,329.75
2014-10-27,326.25
2014-10-28,330.2
2014-10-29,329.65
2014-10-30,337.65
2014-10-31,338.55
2014-11-03,337.15
2014-11-05,336.2
2014-11-07,335.7
2014-11-10,329.8
2014-11-11,331.9
2014-11-12,328.4
2014-11-13,323.05
2014-11-14,321.9
2014-11-17,330.25
2014-11-18,333.85
2014-11-19,328.15
2014-11-20,327.55
2014-11-21,319.95
2014-11-24,324.0
2014-11-25,320.55
2014-11-26,323.05
2014-11-27,320.05
2014-11-28,326.7
2014-12-01,323.0
2014-12-02,326.5
2014-12-03,337.0
2014-12-04,336.35
2014-12-05,339.6
2014-12-08,335.7
2014-12-09,323.05
2014-12-10,323.2
2014-12-11,323.2
2014-12-12,319.95
2014-12-15,316.85
2014-12-16,303.65
2014-12-17,295.65
2014-12-18,309.35
2014-12-19,311.3
2014-12-22,313.9
2014-12-23,313.3
2014-12-24,316.0
2014-12-26,330.45
2014-12-29,333.25
2014-12-30,336.55
2014-12-31,335.55
2015-01-01,340.1
2015-01-02,338.15
2015-01-05,335.25
2015-01-06,326.7
2015-01-07,324.2
2015-01-08,325.1
2015-01-09,325.85
2015-01-12,338.7
2015-01-13,344.65
2015-01-14,342.9
2015-01-15,348.4
2015-01-16,348.35
2015-01-19,351.0
2015-01-20,366.05
2015-01-21,388.35
2015-01-22,74.3
2015-01-23,72.05
2015-01-27,70.8
2015-01-28,69.35
2015-01-29,69.6
2015-01-30,69.3
2015-02-02,69.75
2015-02-03,66.85
2015-02-04,67.15
2015-02-05,65.75
2015-02-06,64.6
2015-02-09,62.95
2015-02-10,62.1
2015-02-11,62.7
2015-02-12,63.75
2015-02-13,64.05
2015-02-16,63.7
2015-02-18,63.3
2015-02-19,62.9
2015-02-20,64.2
2015-02-23,63.3
2015-02-24,62.6
2015-02-25,62.45
2015-02-26,62.0
2015-02-27,60.95
2015-02-28,62.45
2015-03-02,62.2
2015-03-03,62.95
2015-03-04,61.8
2015-03-05,61.55
2015-03-09,60.45
2015-03-10,60.15
2015-03-11,59.7
2015-03-12,59.0
2015-03-13,58.7
2015-03-16,58.3
2015-03-17,57.75
2015-03-18,57.8
2015-03-19,57.15
2015-03-20,56.15
2015-03-23,54.7
2015-03-24,54.35
2015-03-25,53.95
2015-03-26,53.5
2015-03-27,52.7
2015-03-30,53.45
2015-03-31,52.6
2015-04-01,54.1
2015-04-06,55.5
2015-04-07,55.7
2015-04-08,57.45
2015-04-09,59.4
2015-04-10,60.2
2015-04-13,61.1
2015-04-15,62.15
2015-04-16,60.4
2015-04-17,60.05
2015-04-20,59.4
2015-04-21,59.95
2015-04-22,59.0
2015-04-23,57.55
2015-04-24,56.65
2015-04-27,56.95
2015-04-28,57.55
2015-04-29,57.45
2015-04-30,56.95
2015-05-04,58.15
2015-05-05,57.15
2015-05-06,56.25
2015-05-07,55.4
2015-05-08,55.65
2015-05-11,56.7
2015-05-12,55.9
2015-05-13,55.85
2015-05-14,57.3
2015-05-15,58.8
2015-05-18,58.9
2015-05-19,58.3
2015-05-20,57.35
2015-05-21,57.3
2015-05-22,56.9
2015-05-25,54.55
2015-05-26,55.4
2015-05-27,57.0
2015-05-28,56.7
2015-05-29,56.75
2015-06-01,56.85
2015-06-02,55.4
2015-06-03,54.35
2015-06-04,52.8
2015-06-05,52.65
2015-06-08,51.6
2015-06-09,51.25
2015-06-10,51.7
2015-06-11,50.95
2015-06-12,50.7
2015-06-15,50.6
2015-06-16,50.7
2015-06-17,51.0
2015-06-18,51.3
2015-06-19,51.45
2015-06-22,51.85
2015-06-23,52.0
2015-06-24,51.15
2015-06-25,51.35
2015-06-26,50.7
2015-06-29,50.45
2015-06-30,50.65
2015-07-01,51.4
2015-07-02,50.95
2015-07-03,51.0
2015-07-06,51.15
2015-07-07,51.5
2015-07-08,51.25
2015-07-09,51.4
2015-07-10,51.9
2015-07-13,51.8
2015-07-14,51.6
2015-07-15,51.85
2015-07-16,51.55
2015-07-17,51.95
2015-07-20,51.75
2015-07-21,50.8
2015-07-22,50.95
2015-07-23,50.85
2015-07-24,50.5
2015-07-27,49.8
2015-07-28,49.75
2015-07-29,48.9
2015-07-30,49.95
2015-07-31,51.35
2015-08-03,52.95
2015-08-04,53.35
2015-08-05,53.65
2015-08-06,53.65
2015-08-07,54.05
2015-08-10,52.2
2015-08-11,51.25
2015-08-12,50.15
2015-08-13,50.1
2015-08-14,51.3
2015-08-17,53.65
2015-08-18,55.0
2015-08-19,53.15
2015-08-20,51.25
2015-08-21,50.45
2015-08-24,46.95
2015-08-25,47.35
2015-08-26,47.0
2015-08-27,47.4
2015-08-28,47.4
2015-08-31,47.7
2015-09-01,46.25
2015-09-02,47.1
2015-09-03,47.15
2015-09-04,45.9
2015-09-07,44.4
2015-09-08,44.65
2015-09-09,45.45
2015-09-10,45.95
2015-09-11,45.65
2015-09-14,46.6
2015-09-15,47.5
2015-09-16,47.0
2015-09-18,45.25
2015-09-21,45.25
2015-09-22,44.55
2015-09-23,44.75
2015-09-24,44.15
2015-09-28,44.05
2015-09-29,44.1
2015-09-30,43.85
2015-10-01,43.65
2015-10-05,43.95
2015-10-06,44.4
2015-10-07,44.7
2015-10-08,45.05
2015-10-09,44.55
2015-10-12,45.05
2015-10-13,44.9
2015-10-14,44.6
2015-10-15,44.9
2015-10-16,45.1
2015-10-19,45.2
2015-10-20,45.15
2015-10-21,44.9
2015-10-23,44.95
2015-10-26,44.35
2015-10-27,44.15
2015-10-28,43.95
2015-10-29,43.5
2015-10-30,43.6
2015-11-02,43.0
2015-11-03,42.95
2015-11-04,42.75
2015-11-05,42.05
2015-11-06,42.05
2015-11-09,42.2
2015-11-10,42.0
2015-11-11,42.5
2015-11-13,42.2
2015-11-16,42.1
2015-11-17,41.7
2015-11-18,41.75
2015-11-19,41.95
2015-11-20,41.85
2015-11-23,41.9
2015-11-24,41.85
2015-11-26,41.85
2015-11-27,42.2
2015-11-30,42.2
2015-12-01,43.35
2015-12-02,42.85
2015-12-03,42.35
2015-12-04,41.8
2015-12-07,41.5
2015-12-08,41.3
2015-12-09,40.8
2015-12-10,40.15
2015-12-11,40.15
2015-12-14,40.3
2015-12-15,40.2
2015-12-16,40.15
2015-12-17,40.05
2015-12-18,39.95
2015-12-21,40.15
2015-12-22,41.9
2015-12-23,42.8
2015-12-24,41.9
2015-12-28,41.65
2015-12-29,42.6
2015-12-30,41.9
2015-12-31,42.0
2016-01-01,43.45
2016-01-04,42.6
2016-01-05,42.55
2016-01-06,42.2
2016-01-07,41.0
2016-01-08,41.75
2016-01-11,41.05
2016-01-12,40.95
2016-01-13,41.0
2016-01-14,40.05
2016-01-15,40.0
2016-01-18,38.0
2016-01-19,38.0
2016-01-20,37.15
2016-01-21,37.1
2016-01-22,38.25
2016-01-25,39.2
2016-01-27,39.35
2016-01-28,39.35
2016-01-29,38.9
2016-02-01,38.8
2016-02-02,38.9
2016-02-03,37.55
2016-02-04,37.4
2016-02-05,38.35
2016-02-08,39.2
2016-02-09,38.4
2016-02-10,36.9
2016-02-11,35.45
2016-02-12,36.0
2016-02-15,36.95
2016-02-16,35.1
2016-02-17,34.45
2016-02-18,33.95
2016-02-19,33.4
2016-02-22,32.9
2016-02-23,32.25
2016-02-24,31.3
2016-02-25,31.45
2016-02-26,32.15
2016-02-29,32.0
2016-03-01,32.55
2016-03-02,36.6
2016-03-03,37.8
2016-03-04,38.15
2016-03-08,39.9
2016-03-09,40.85
2016-03-10,40.2
2016-03-11,39.1
2016-03-14,42.1
2016-03-15,41.5
2016-03-16,40.9
2016-03-17,40.3
2016-03-18,38.85
2016-03-21,39.55
2016-03-22,39.95
2016-03-23,39.6
2016-03-28,37.9
2016-03-29,37.8
2016-03-30,38.85
2016-03-31,38.95
2016-04-01,40.1
2016-04-04,40.35
2016-04-05,39.05
2016-04-06,38.6
2016-04-07,38.8
2016-04-08,38.55
2016-04-11,38.9
2016-04-12,38.9
2016-04-13,39.55
2016-04-18,38.75
2016-04-20,38.45
2016-04-21,39.1
2016-04-22,41.05
2016-04-25,40.45
2016-04-26,40.3
2016-04-27,39.6
2016-04-28,39.0
2016-04-29,38.55
2016-05-02,38.05
2016-05-03,37.65
2016-05-04,36.65
2016-05-05,36.95
2016-05-06,37.75
2016-05-09,38.0
2016-05-10,38.0
2016-05-11,37.5
2016-05-12,37.5
2016-05-13,37.5
2016-05-16,37.1
2016-05-17,37.4
2016-05-18,37.85
2016-05-19,36.1
2016-05-20,35.2
2016-05-23,34.95
2016-05-24,34.45
2016-05-25,35.15
2016-05-26,35.35
2016-05-27,35.7
2016-05-30,35.8
2016-05-31,35.6
2016-06-01,34.85
2016-06-02,34.85
2016-06-03,34.2
2016-06-06,34.35
2016-06-07,34.9
2016-06-08,35.6
2016-06-09,36.2
2016-06-10,35.95
2016-06-13,35.2
2016-06-14,36.1
2016-06-15,36.6
2016-06-16,38.95
2016-06-17,40.05
2016-06-20,40.0
2016-06-21,39.65
2016-06-22,40.4
2016-06-23,41.05
2016-06-24,40.75
2016-06-27,41.35
2016-06-28,41.35
2016-06-29,41.3
2016-06-30,40.95
2016-07-01,41.25
2016-07-04,43.15
2016-07-05,44.75
2016-07-07,44.6
2016-07-08,43.45
2016-07-11,44.85
2016-07-12,44.2
2016-07-13,43.25
2016-07-14,44.0
2016-07-15,43.25
2016-07-18,42.6
2016-07-19,42.9
2016-07-20,43.0
2016-07-21,42.3
2016-07-22,41.7
2016-07-25,42.65
2016-07-26,42.75
2016-07-27,42.55
2016-07-28,42.35
2016-07-29,41.55
2016-08-01,41.15
2016-08-02,40.55
2016-08-03,40.6
2016-08-04,40.9
2016-08-05,41.3
2016-08-08,41.65
2016-08-09,41.2
2016-08-10,40.7
2016-08-11,39.9
2016-08-12,40.5
2016-08-16,40.6
2016-08-17,41.4
2016-08-18,41.25
2016-08-19,41.7
2016-08-22,41.3
2016-08-23,41.25
2016-08-24,41.65
2016-08-25,41.75
2016-08-26,42.0
2016-08-29,41.8
2016-08-30,42.7
2016-08-31,42.85
2016-09-01,42.85
2016-09-02,42.6
2016-09-06,42.85
2016-09-07,43.75
2016-09-08,45.65
2016-09-09,45.8
2016-09-12,43.05
2016-09-14,43.9
2016-09-15,45.2
2016-09-16,43.6
2016-09-19,43.4
2016-09-20,43.65
2016-09-21,43.55
2016-09-22,44.0
2016-09-23,43.85
2016-09-26,42.85
2016-09-27,43.45
2016-09-28,44.9
2016-09-29,41.4
2016-09-30,42.2
2016-10-03,43.7
2016-10-04,44.0
2016-10-05,43.8
2016-10-06,43.25
2016-10-07,42.75
2016-10-10,42.25
2016-10-13,41.1
2016-10-14,41.05
2016-10-17,40.6
2016-10-18,41.15
2016-10-19,41.2
2016-10-20,43.3
2016-10-21,42.65
2016-10-24,42.85
2016-10-25,42.25
2016-10-26,41.6
2016-10-27,41.75
2016-10-28,41.6
2016-10-30,42.45
2016-11-01,42.2
2016-11-02,41.05
2016-11-03,40.8
2016-11-04,40.05
2016-11-07,40.4
2016-11-08,40.05
2016-11-09,40.15
2016-11-10,42.9
2016-11-11,42.2
2016-11-15,47.9
2016-11-16,47.8
2016-11-17,48.7
2016-11-18,48.75
2016-11-21,44.5
2016-11-22,45.65
2016-11-23,44.75
2016-11-24,45.15
2016-11-25,45.65
2016-11-28,44.8
2016-11-29,44.75
2016-11-30,46.7
2016-12-01,45.65
2016-12-02,45.1
2016-12-05,45.1
2016-12-06,44.85
2016-12-07,44.9
2016-12-08,44.8
2016-12-09,45.45
2016-12-12,44.95
2016-12-13,44.95
2016-12-14,44.75
2016-12-15,44.45
2016-12-16,43.7
2016-12-19,43.2
2016-12-20,42.1
2016-12-21,41.55
2016-12-22,40.95
2016-12-23,41.05
2016-12-26,40.3
2016-12-27,41.05
2016-12-28,40.95
2016-12-29,41.3
2016-12-30,41.8
2017-01-02,41.8
2017-01-03,42.0
2017-01-04,41.55
2017-01-05,42.05
2017-01-06,41.9
2017-01-09,41.65
2017-01-10,42.0
2017-01-11,43.15
2017-01-12,42.75
2017-01-13,42.85
2017-01-16,42.95
2017-01-17,42.9
2017-01-18,42.75
2017-01-19,42.75
2017-01-20,42.2
2017-01-23,42.4
2017-01-24,42.45
2017-01-25,43.15
2017-01-27,43.75
2017-01-30,44.2
2017-01-31,43.15
2017-02-01,44.1
2017-02-02,47.95
2017-02-03,49.95
2017-02-06,49.0
2017-02-07,52.6
2017-02-08,53.15
2017-02-09,51.35
2017-02-10,51.25
2017-02-13,49.8
2017-02-14,48.25
2017-02-15,46.65
2017-02-16,46.7
2017-02-17,46.25
2017-02-20,47.5
2017-02-21,48.6
2017-02-22,47.0
2017-02-23,46.95
2017-02-27,46.3
2017-02-28,46.95
2017-03-01,48.6
2017-03-02,47.6
2017-03-03,47.1
2017-03-06,47.3
2017-03-07,47.3
2017-03-08,46.8
2017-03-09,46.5
2017-03-10,46.45
2017-03-14,46.95
2017-03-15,47.45
2017-03-16,48.65
2017-03-17,47.4
2017-03-20,47.8
2017-03-21,47.3
2017-03-22,46.8
2017-03-23,46.8
2017-03-24,48.25
2017-03-27,49.1
2017-03-28,48.85
2017-03-29,51.1
2017-03-30,51.55
2017-03-31,52.65
2017-04-03,54.9
2017-04-05,55.45
2017-04-06,53.1
2017-04-07,54.65
2017-04-10,59.1
2017-04-11,58.9
2017-04-12,56.8
2017-04-13,54.75
2017-04-17,54.1
2017-04-18,54.65
2017-04-19,54.6
2017-04-20,55.15
2017-04-21,53.75
2017-04-24,55.3
2017-04-25,56.2
2017-04-26,56.35
2017-04-27,56.3
2017-04-28,58.7
2017-05-02,60.25
2017-05-03,61.35
2017-05-04,62.45
2017-05-05,60.6
2017-05-08,61.95
2017-05-09,61.95
2017-05-10,60.2
2017-05-11,60.7
2017-05-12,58.35
2017-05-15,57.65
2017-05-16,59.35
2017-05-17,59.45
2017-05-18,57.85
2017-05-19,56.35
2017-05-22,53.15
2017-05-23,50.7
2017-05-24,49.3
2017-05-25,50.5
2017-05-26,52.0
2017-05-29,51.15
2017-05-30,50.05
2017-05-31,49.95
2017-06-01,50.35
2017-06-02,51.7
2017-06-05,51.55
2017-06-06,50.35
2017-06-07,51.35
2017-06-08,51.9
2017-06-09,52.0
2017-06-12,51.15
2017-06-13,50.8
2017-06-14,52.6
2017-06-15,51.85
2017-06-16,54.35
2017-06-19,53.5
2017-06-20,55.75
2017-06-21,55.1
2017-06-22,52.8
2017-06-23,52.05
2017-06-27,50.45
2017-06-28,50.65
2017-06-29,49.85
2017-06-30,49.7
2017-07-03,50.25
2017-07-04,50.65
2017-07-05,50.9
2017-07-06,51.95
2017-07-07,52.2
2017-07-10,52.6
2017-07-11,51.1
2017-07-12,52.4
2017-07-13,52.4
2017-07-14,54.0
2017-07-17,53.25
2017-07-18,52.65
2017-07-19,52.65
2017-07-20,51.5
2017-07-21,51.25
2017-07-24,51.65
2017-07-25,51.9
2017-07-26,51.45
2017-07-27,51.25
2017-07-28,51.0
2017-07-31,50.65
2017-08-01,50.15
2017-08-02,49.95
2017-08-03,48.9
2017-08-04,48.9
2017-08-07,48.7
2017-08-08,48.55
2017-08-09,50.25
2017-08-10,46.4
2017-08-11,46.65
2017-08-14,45.95
2017-08-16,45.95
2017-08-17,46.4
2017-08-18,45.55
2017-08-21,45.15
2017-08-22,44.45
2017-08-23,45.45
2017-08-24,46.55
2017-08-28,46.55
2017-08-29,45.1
2017-08-30,45.2
2017-08-31,44.7
2017-09-01,44.9
2017-09-04,44.3
2017-09-05,44.4
2017-09-06,44.1
2017-09-07,44.75
2017-09-08,44.2
2017-09-11,44.25
2017-09-12,45.1
2017-09-13,45.45
2017-09-14,45.35
2017-09-15,44.25
2017-09-18,44.2
2017-09-19,43.75
2017-09-20,44.25
2017-09-21,43.35
2017-09-22,42.8
2017-09-25,41.5
2017-09-26,41.1
2017-09-27,40.15
2017-09-28,40.1
2017-09-29,40.0
2017-10-03,38.85
2017-10-04,39.05
2017-10-05,39.65
2017-10-06,40.65
2017-10-09,40.3
2017-10-10,40.6
2017-10-11,39.85
2017-10-12,39.4
2017-10-13,39.75
2017-10-16,39.6
2017-10-17,39.25
2017-10-18,39.05
2017-10-19,39.2
2017-10-23,38.15
2017-10-24,39.2
2017-10-25,47.0
2017-10-26,48.2
2017-10-27,44.95
2017-10-30,46.35
2017-10-31,45.3
2017-11-01,46.55
2017-11-02,46.3
2017-11-03,47.55
2017-11-06,47.8
2017-11-07,46.7
2017-11-08,45.05
2017-11-09,45.1
2017-11-10,45.35
2017-11-13,44.75
2017-11-14,45.0
2017-11-15,41.95
2017-11-16,42.2
2017-11-17,43.05
2017-11-20,42.9
2017-11-21,42.85
2017-11-22,42.9
2017-11-23,43.2
2017-11-24,43.85
2017-11-27,43.95
2017-11-28,43.55
2017-11-29,43.1
2017-11-30,42.3
2017-12-01,42.5
2017-12-04,42.1
2017-12-05,42.2
2017-12-06,41.95
2017-12-07,41.9
2017-12-08,41.85
2017-12-11,41.4
2017-12-12,41.3
2017-12-13,40.55
2017-12-14,40.2
2017-12-15,39.1
2017-12-18,38.5
2017-12-19,38.9
2017-12-20,39.05
2017-12-21,39.55
2017-12-22,39.95
2017-12-26,40.4
2017-12-27,39.85
2017-12-28,39.65
2017-12-29,39.2
