Date,SKFINDIA
2013-11-19,614.45
2013-11-20,618.65
2013-11-21,616.1
2013-11-22,618.2
2013-11-25,618.75
2013-11-26,644.3
2013-11-27,649.55
2013-11-28,651.35
2013-11-29,653.0
2013-12-02,643.2
2013-12-03,650.4
2013-12-04,651.1
2013-12-05,645.1
2013-12-06,659.9
2013-12-09,663.65
2013-12-10,658.45
2013-12-11,671.95
2013-12-12,672.05
2013-12-13,672.4
2013-12-16,664.4
2013-12-17,655.3
2013-12-18,654.3
2013-12-19,660.5
2013-12-20,660.5
2013-12-23,665.65
2013-12-24,664.95
2013-12-26,665.05
2013-12-27,664.05
2013-12-30,670.2
2013-12-31,665.1
2014-01-01,670.05
2014-01-02,668.3
2014-01-03,665.5
2014-01-06,661.0
2014-01-07,654.05
2014-01-08,651.95
2014-01-09,664.95
2014-01-10,646.15
2014-01-13,649.9
2014-01-14,646.65
2014-01-15,649.4
2014-01-16,650.25
2014-01-17,635.15
2014-01-20,631.25
2014-01-21,631.0
2014-01-22,634.95
2014-01-23,641.3
2014-01-24,642.9
2014-01-27,629.35
2014-01-28,637.5
2014-01-29,640.2
2014-01-30,638.3
2014-01-31,639.25
2014-02-03,641.75
2014-02-04,640.0
2014-02-05,639.7
2014-02-06,644.8
2014-02-07,639.75
2014-02-10,640.0
2014-02-11,642.95
2014-02-12,640.0
2014-02-13,646.8
2014-02-14,640.1
2014-02-17,634.45
2014-02-18,638.35
2014-02-19,638.15
2014-02-20,639.85
2014-02-21,656.2
2014-02-24,700.5
2014-02-25,708.65
2014-02-26,704.4
2014-02-28,670.0
2014-03-03,700.1
2014-03-04,739.5
2014-03-05,738.15
2014-03-06,755.6
2014-03-07,747.5
2014-03-10,770.0
2014-03-11,756.95
2014-03-12,762.05
2014-03-13,766.25
2014-03-14,754.1
2014-03-18,764.15
2014-03-19,796.95
2014-03-20,779.2
2014-03-21,794.45
2014-03-22,795.1
2014-03-24,803.5
2014-03-25,807.0
2014-03-26,807.0
2014-03-27,815.45
2014-03-28,803.9
2014-03-31,809.8
2014-04-01,828.35
2014-04-02,816.55
2014-04-03,819.0
2014-04-04,818.2
2014-04-07,808.45
2014-04-09,810.55
2014-04-10,816.65
2014-04-11,822.1
2014-04-15,804.75
2014-04-16,794.65
2014-04-17,807.4
2014-04-21,802.85
2014-04-22,831.95
2014-04-23,815.35
2014-04-25,816.2
2014-04-28,817.4
2014-04-29,810.5
2014-04-30,811.0
2014-05-02,800.4
2014-05-05,801.5
2014-05-06,805.7
2014-05-07,822.5
2014-05-08,821.95
2014-05-09,839.0
2014-05-12,829.9
2014-05-13,825.0
2014-05-14,824.8
2014-05-15,830.0
2014-05-16,832.05
2014-05-19,865.55
2014-05-20,918.55
2014-05-21,925.3
2014-05-22,910.0
2014-05-23,900.65
2014-05-26,921.35
2014-05-27,916.95
2014-05-28,911.6
2014-05-29,903.15
2014-05-30,936.55
2014-06-02,952.95
2014-06-03,949.3
2014-06-04,964.05
2014-06-05,964.6
2014-06-06,999.25
2014-06-09,990.25
2014-06-10,994.7
2014-06-11,988.05
2014-06-12,1000.25
2014-06-13,983.45
2014-06-16,989.8
2014-06-17,1011.15
2014-06-18,1004.45
2014-06-19,1000.05
2014-06-20,988.8
2014-06-23,998.15
2014-06-24,1027.55
2014-06-25,1042.9
2014-06-26,1067.6
2014-06-27,1039.65
2014-06-30,1076.2
2014-07-01,1077.0
2014-07-02,1091.15
2014-07-03,1133.4
2014-07-04,1121.45
2014-07-07,1160.25
2014-07-08,1118.85
2014-07-09,1106.05
2014-07-10,1100.15
2014-07-11,1078.8
2014-07-14,1076.95
2014-07-15,1097.3
2014-07-16,1099.45
2014-07-17,1099.55
2014-07-18,1075.05
2014-07-21,1050.55
2014-07-22,1055.1
2014-07-23,1117.95
2014-07-24,1100.85
2014-07-25,1121.05
2014-07-28,1115.7
2014-07-30,1180.7
2014-07-31,1179.1
2014-08-01,1176.5
2014-08-04,1195.4
2014-08-05,1209.05
2014-08-06,1190.9
2014-08-07,1168.65
2014-08-08,1106.95
2014-08-11,1105.4
2014-08-12,1087.35
2014-08-13,1105.15
2014-08-14,1104.1
2014-08-18,1080.35
2014-08-19,1079.8
2014-08-20,1084.55
2014-08-21,1160.0
2014-08-22,1150.2
2014-08-25,1129.1
2014-08-26,1172.75
2014-08-27,1198.7
2014-08-28,1146.25
2014-09-01,1159.35
2014-09-02,1147.6
2014-09-03,1110.9
2014-09-04,1105.6
2014-09-05,1096.6
2014-09-08,1088.5
2014-09-09,1095.75
2014-09-10,1088.65
2014-09-11,1090.85
2014-09-12,1096.4
2014-09-15,1127.7
2014-09-16,1121.45
2014-09-17,1149.6
2014-09-18,1123.3
2014-09-19,1110.9
2014-09-22,1101.05
2014-09-23,1040.4
2014-09-24,1039.85
2014-09-25,1058.2
2014-09-26,1082.85
2014-09-29,1109.65
2014-09-30,1100.6
2014-10-01,1103.85
2014-10-07,1113.1
2014-10-08,1151.1
2014-10-09,1142.05
2014-10-10,1132.05
2014-10-13,1121.25
2014-10-14,1111.65
2014-10-16,1085.0
2014-10-17,1090.65
2014-10-20,1097.45
2014-10-21,1088.85
2014-10-22,1121.9
2014-10-23,1142.75
2014-10-27,1114.65
2014-10-28,1170.45
2014-10-29,1188.85
2014-10-30,1200.3
2014-10-31,1242.7
2014-11-03,1244.25
2014-11-05,1255.5
2014-11-07,1303.05
2014-11-10,1289.05
2014-11-11,1340.9
2014-11-12,1349.25
2014-11-13,1335.65
2014-11-14,1356.75
2014-11-17,1370.95
2014-11-18,1343.7
2014-11-19,1324.75
2014-11-20,1340.65
2014-11-21,1344.6
2014-11-24,1349.75
2014-11-25,1359.05
2014-11-26,1353.3
2014-11-27,1364.6
2014-11-28,1365.15
2014-12-01,1350.55
2014-12-02,1357.0
2014-12-03,1372.65
2014-12-04,1420.9
2014-12-05,1397.6
2014-12-08,1371.5
2014-12-09,1348.25
2014-12-10,1333.15
2014-12-11,1297.75
2014-12-12,1287.6
2014-12-15,1283.8
2014-12-16,1243.75
2014-12-17,1248.25
2014-12-18,1269.45
2014-12-19,1300.05
2014-12-22,1280.1
2014-12-23,1298.15
2014-12-24,1303.85
2014-12-26,1326.55
2014-12-29,1334.4
2014-12-30,1368.85
2014-12-31,1349.95
2015-01-01,1350.5
2015-01-02,1361.25
2015-01-05,1355.05
2015-01-06,1351.7
2015-01-07,1339.0
2015-01-08,1340.65
2015-01-09,1329.0
2015-01-12,1319.9
2015-01-13,1329.5
2015-01-14,1317.9
2015-01-15,1340.9
2015-01-16,1384.8
2015-01-19,1388.1
2015-01-20,1390.05
2015-01-21,1390.2
2015-01-22,1391.6
2015-01-23,1402.05
2015-01-27,1402.85
2015-01-28,1465.15
2015-01-29,1499.65
2015-01-30,1491.4
2015-02-02,1466.95
2015-02-03,1452.75
2015-02-04,1453.25
2015-02-05,1445.65
2015-02-06,1401.6
2015-02-09,1366.35
2015-02-10,1384.9
2015-02-11,1384.5
2015-02-12,1387.7
2015-02-13,1385.15
2015-02-16,1442.55
2015-02-18,1473.7
2015-02-19,1400.85
2015-02-20,1400.25
2015-02-23,1399.15
2015-02-24,1402.45
2015-02-25,1401.0
2015-02-26,1401.85
2015-02-27,1411.5
2015-02-28,1425.1
2015-03-02,1419.6
2015-03-03,1458.6
2015-03-04,1452.0
2015-03-05,1449.95
2015-03-09,1447.7
2015-03-10,1439.3
2015-03-11,1437.05
2015-03-12,1440.8
2015-03-13,1435.7
2015-03-16,1420.15
2015-03-17,1413.4
2015-03-18,1409.35
2015-03-19,1422.1
2015-03-20,1421.9
2015-03-23,1447.65
2015-03-24,1428.45
2015-03-25,1400.35
2015-03-26,1401.9
2015-03-27,1395.55
2015-03-30,1430.3
2015-03-31,1410.05
2015-04-01,1415.5
2015-04-06,1498.75
2015-04-07,1518.4
2015-04-08,1517.35
2015-04-09,1501.55
2015-04-10,1467.25
2015-04-13,1475.35
2015-04-15,1464.8
2015-04-16,1480.8
2015-04-17,1478.85
2015-04-20,1473.45
2015-04-21,1441.4
2015-04-22,1435.55
2015-04-23,1422.25
2015-04-24,1386.05
2015-04-27,1350.25
2015-04-28,1328.75
2015-04-29,1381.3
2015-04-30,1412.9
2015-05-04,1410.5
2015-05-05,1381.75
2015-05-06,1345.85
2015-05-07,1361.45
2015-05-08,1381.8
2015-05-11,1407.05
2015-05-12,1398.3
2015-05-13,1377.95
2015-05-14,1375.45
2015-05-15,1385.0
2015-05-18,1401.85
2015-05-19,1386.6
2015-05-20,1398.3
2015-05-21,1394.1
2015-05-22,1404.3
2015-05-25,1405.9
2015-05-26,1406.1
2015-05-27,1392.3
2015-05-28,1407.9
2015-05-29,1409.45
2015-06-01,1457.75
2015-06-02,1442.4
2015-06-03,1466.35
2015-06-04,1452.15
2015-06-05,1456.2
2015-06-08,1426.15
2015-06-09,1400.65
2015-06-10,1404.95
2015-06-11,1394.4
2015-06-12,1379.7
2015-06-15,1378.3
2015-06-16,1345.2
2015-06-17,1380.95
2015-06-18,1388.8
2015-06-19,1380.5
2015-06-22,1399.75
2015-06-23,1399.35
2015-06-24,1400.85
2015-06-25,1391.65
2015-06-26,1389.25
2015-06-29,1386.2
2015-06-30,1415.25
2015-07-01,1419.9
2015-07-02,1421.95
2015-07-03,1422.4
2015-07-06,1414.15
2015-07-07,1462.2
2015-07-08,1410.6
2015-07-09,1393.3
2015-07-10,1387.2
2015-07-13,1398.3
2015-07-14,1423.5
2015-07-15,1445.0
2015-07-16,1438.2
2015-07-17,1436.8
2015-07-20,1460.25
2015-07-21,1453.6
2015-07-22,1381.15
2015-07-23,1374.1
2015-07-24,1334.55
2015-07-27,1305.05
2015-07-28,1310.2
2015-07-29,1308.1
2015-07-30,1305.15
2015-07-31,1294.15
2015-08-03,1298.9
2015-08-04,1319.5
2015-08-05,1331.0
2015-08-06,1363.85
2015-08-07,1361.35
2015-08-10,1366.0
2015-08-11,1322.0
2015-08-12,1297.95
2015-08-13,1294.6
2015-08-14,1323.85
2015-08-17,1308.3
2015-08-18,1313.5
2015-08-19,1309.5
2015-08-20,1312.5
2015-08-21,1294.4
2015-08-24,1214.2
2015-08-25,1191.15
2015-08-26,1173.5
2015-08-27,1203.95
2015-08-28,1207.45
2015-08-31,1201.1
2015-09-01,1226.55
2015-09-02,1227.45
2015-09-03,1237.5
2015-09-04,1244.05
2015-09-07,1245.8
2015-09-08,1226.9
2015-09-09,1231.05
2015-09-10,1252.9
2015-09-11,1250.95
2015-09-14,1250.85
2015-09-15,1233.55
2015-09-16,1226.7
2015-09-18,1228.05
2015-09-21,1212.15
2015-09-22,1233.25
2015-09-23,1235.55
2015-09-24,1242.35
2015-09-28,1258.8
2015-09-29,1245.2
2015-09-30,1251.15
2015-10-01,1279.65
2015-10-05,1314.45
2015-10-06,1307.5
2015-10-07,1305.9
2015-10-08,1291.35
2015-10-09,1290.25
2015-10-12,1309.0
2015-10-13,1306.3
2015-10-14,1293.55
2015-10-15,1269.5
2015-10-16,1271.4
2015-10-19,1257.65
2015-10-20,1267.15
2015-10-21,1259.85
2015-10-23,1265.9
2015-10-26,1266.1
2015-10-27,1265.8
2015-10-28,1264.95
2015-10-29,1256.55
2015-10-30,1248.9
2015-11-02,1259.5
2015-11-03,1238.8
2015-11-04,1242.55
2015-11-05,1222.75
2015-11-06,1225.4
2015-11-09,1229.7
2015-11-10,1221.2
2015-11-11,1223.9
2015-11-13,1212.9
2015-11-16,1200.25
2015-11-17,1195.65
2015-11-18,1209.55
2015-11-19,1220.1
2015-11-20,1229.3
2015-11-23,1203.2
2015-11-24,1209.1
2015-11-26,1211.05
2015-11-27,1217.2
2015-11-30,1226.7
2015-12-01,1219.25
2015-12-02,1221.95
2015-12-03,1220.8
2015-12-04,1227.45
2015-12-07,1258.3
2015-12-08,1234.85
2015-12-09,1240.5
2015-12-10,1211.05
2015-12-11,1200.25
2015-12-14,1199.65
2015-12-15,1195.35
2015-12-16,1171.3
2015-12-17,1160.4
2015-12-18,1174.55
2015-12-21,1227.75
2015-12-22,1199.6
2015-12-23,1189.5
2015-12-24,1194.2
2015-12-28,1201.85
2015-12-29,1196.65
2015-12-30,1202.05
2015-12-31,1226.7
2016-01-01,1229.75
2016-01-04,1204.6
2016-01-05,1206.5
2016-01-06,1196.0
2016-01-07,1182.25
2016-01-08,1189.15
2016-01-11,1185.5
2016-01-12,1168.45
2016-01-13,1178.65
2016-01-14,1176.15
2016-01-15,1190.6
2016-01-18,1161.95
2016-01-19,1172.75
2016-01-20,1177.45
2016-01-21,1166.65
2016-01-22,1174.25
2016-01-25,1190.3
2016-01-27,1178.4
2016-01-28,1172.85
2016-01-29,1166.8
2016-02-01,1168.65
2016-02-02,1164.6
2016-02-03,1151.9
2016-02-04,1150.4
2016-02-05,1153.25
2016-02-08,1135.45
2016-02-09,1121.65
2016-02-10,1112.85
2016-02-11,1077.8
2016-02-12,1077.6
2016-02-15,1133.2
2016-02-16,1149.9
2016-02-17,1151.75
2016-02-18,1164.4
2016-02-19,1162.5
2016-02-22,1159.4
2016-02-23,1158.25
2016-02-24,1150.2
2016-02-25,1156.15
2016-02-26,1167.5
2016-02-29,1174.6
2016-03-01,1197.0
2016-03-02,1199.95
2016-03-03,1200.25
2016-03-04,1214.3
2016-03-08,1190.4
2016-03-09,1180.2
2016-03-10,1184.2
2016-03-11,1200.95
2016-03-14,1199.2
2016-03-15,1177.0
2016-03-16,1157.15
2016-03-17,1199.8
2016-03-18,1197.2
2016-03-21,1226.75
2016-03-22,1259.05
2016-03-23,1275.8
2016-03-28,1253.75
2016-03-29,1262.85
2016-03-30,1285.05
2016-03-31,1264.2
2016-04-01,1287.3
2016-04-04,1286.85
2016-04-05,1288.95
2016-04-06,1302.65
2016-04-07,1308.9
2016-04-08,1298.45
2016-04-11,1307.4
2016-04-12,1307.1
2016-04-13,1303.75
2016-04-18,1313.05
2016-04-20,1310.6
2016-04-21,1287.1
2016-04-22,1298.2
2016-04-25,1290.75
2016-04-26,1295.5
2016-04-27,1303.35
2016-04-28,1285.3
2016-04-29,1266.2
2016-05-02,1296.25
2016-05-03,1270.95
2016-05-04,1268.35
2016-05-05,1244.1
2016-05-06,1229.7
2016-05-09,1234.9
2016-05-10,1235.45
2016-05-11,1237.75
2016-05-12,1217.0
2016-05-13,1218.45
2016-05-16,1231.45
2016-05-17,1239.15
2016-05-18,1239.6
2016-05-19,1226.15
2016-05-20,1212.55
2016-05-23,1190.35
2016-05-24,1221.1
2016-05-25,1231.45
2016-05-26,1237.95
2016-05-27,1216.45
2016-05-30,1229.95
2016-05-31,1236.95
2016-06-01,1225.8
2016-06-02,1229.65
2016-06-03,1238.85
2016-06-06,1218.95
2016-06-07,1226.9
2016-06-08,1232.95
2016-06-09,1234.05
2016-06-10,1212.45
2016-06-13,1225.1
2016-06-14,1225.15
2016-06-15,1226.1
2016-06-16,1209.4
2016-06-17,1231.3
2016-06-20,1220.3
2016-06-21,1235.05
2016-06-22,1246.35
2016-06-23,1305.15
2016-06-24,1311.4
2016-06-27,1329.45
2016-06-28,1329.1
2016-06-29,1394.4
2016-06-30,1385.15
2016-07-01,1375.75
2016-07-04,1383.15
2016-07-05,1364.85
2016-07-07,1368.9
2016-07-08,1350.65
2016-07-11,1341.4
2016-07-12,1320.2
2016-07-13,1360.2
2016-07-14,1377.1
2016-07-15,1388.7
2016-07-18,1368.75
2016-07-19,1411.6
2016-07-20,1378.3
2016-07-21,1394.85
2016-07-22,1399.65
2016-07-25,1384.35
2016-07-26,1382.1
2016-07-27,1369.85
2016-07-28,1365.75
2016-07-29,1366.5
2016-08-01,1387.25
2016-08-02,1390.05
2016-08-03,1391.8
2016-08-04,1400.0
2016-08-05,1401.95
2016-08-08,1404.0
2016-08-09,1400.0
2016-08-10,1400.9
2016-08-11,1402.6
2016-08-12,1400.0
2016-08-16,1411.2
2016-08-17,1403.1
2016-08-18,1412.35
2016-08-19,1404.6
2016-08-22,1401.9
2016-08-23,1395.4
2016-08-24,1396.45
2016-08-25,1408.7
2016-08-26,1405.0
2016-08-29,1399.85
2016-08-30,1395.95
2016-08-31,1400.05
2016-09-01,1401.2
2016-09-02,1409.7
2016-09-06,1400.3
2016-09-07,1425.8
2016-09-08,1430.75
2016-09-09,1432.2
2016-09-12,1430.05
2016-09-14,1429.95
2016-09-15,1430.45
2016-09-16,1430.0
2016-09-19,1430.5
2016-09-20,1429.5
2016-09-21,1430.2
2016-09-22,1437.1
2016-09-23,1431.8
2016-09-26,1431.25
2016-09-27,1426.5
2016-09-28,1425.35
2016-09-29,1409.0
2016-09-30,1402.2
2016-10-03,1418.2
2016-10-04,1409.25
2016-10-05,1408.5
2016-10-06,1411.7
2016-10-07,1437.05
2016-10-10,1435.55
2016-10-13,1413.8
2016-10-14,1409.65
2016-10-17,1412.1
2016-10-18,1402.9
2016-10-19,1398.9
2016-10-20,1411.25
2016-10-21,1413.45
2016-10-24,1420.15
2016-10-25,1413.25
2016-10-26,1418.95
2016-10-27,1410.2
2016-10-28,1408.45
2016-10-30,1405.6
2016-11-01,1415.25
2016-11-02,1488.5
2016-11-03,1486.75
2016-11-04,1433.4
2016-11-07,1453.6
2016-11-08,1418.45
2016-11-09,1416.3
2016-11-10,1441.15
2016-11-11,1430.15
2016-11-15,1373.2
2016-11-16,1358.05
2016-11-17,1330.6
2016-11-18,1318.15
2016-11-21,1270.1
2016-11-22,1299.5
2016-11-23,1271.95
2016-11-24,1258.3
2016-11-25,1283.85
2016-11-28,1280.2
2016-11-29,1260.4
2016-11-30,1213.15
2016-12-01,1239.15
2016-12-02,1253.4
2016-12-05,1256.65
2016-12-06,1252.65
2016-12-07,1253.6
2016-12-08,1257.95
2016-12-09,1277.4
2016-12-12,1290.75
2016-12-13,1285.75
2016-12-14,1275.15
2016-12-15,1262.6
2016-12-16,1259.85
2016-12-19,1255.95
2016-12-20,1259.3
2016-12-21,1255.0
2016-12-22,1242.15
2016-12-23,1245.25
2016-12-26,1218.2
2016-12-27,1232.75
2016-12-28,1244.0
2016-12-29,1251.2
2016-12-30,1262.4
2017-01-02,1285.35
2017-01-03,1291.35
2017-01-04,1285.05
2017-01-05,1284.0
2017-01-06,1275.0
2017-01-09,1286.2
2017-01-10,1289.8
2017-01-11,1296.1
2017-01-12,1292.1
2017-01-13,1284.15
2017-01-16,1283.65
2017-01-17,1281.55
2017-01-18,1276.8
2017-01-19,1276.75
2017-01-20,1295.65
2017-01-23,1297.45
2017-01-24,1288.75
2017-01-25,1297.6
2017-01-27,1294.95
2017-01-30,1282.4
2017-01-31,1283.55
2017-02-01,1290.05
2017-02-02,1288.95
2017-02-03,1306.9
2017-02-06,1329.0
2017-02-07,1339.85
2017-02-08,1360.5
2017-02-09,1411.95
2017-02-10,1422.8
2017-02-13,1412.2
2017-02-14,1428.25
2017-02-15,1422.0
2017-02-16,1435.05
2017-02-17,1465.55
2017-02-20,1484.3
2017-02-21,1484.15
2017-02-22,1475.05
2017-02-23,1482.75
2017-02-27,1487.45
2017-02-28,1478.25
2017-03-01,1495.55
2017-03-02,1493.8
2017-03-03,1491.2
2017-03-06,1479.55
2017-03-07,1461.65
2017-03-08,1495.15
2017-03-09,1483.1
2017-03-10,1485.1
2017-03-14,1463.35
2017-03-15,1464.85
2017-03-16,1476.0
2017-03-17,1490.75
2017-03-20,1489.75
2017-03-21,1500.95
2017-03-22,1488.7
2017-03-23,1495.15
2017-03-24,1483.55
2017-03-27,1489.45
2017-03-28,1495.2
2017-03-29,1518.4
2017-03-30,1557.85
2017-03-31,1599.8
2017-04-03,1592.25
2017-04-05,1577.35
2017-04-06,1556.9
2017-04-07,1561.0
2017-04-10,1561.8
2017-04-11,1539.75
2017-04-12,1550.55
2017-04-13,1532.9
2017-04-17,1540.25
2017-04-18,1567.55
2017-04-19,1544.55
2017-04-20,1529.3
2017-04-21,1523.85
2017-04-24,1561.65
2017-04-25,1602.55
2017-04-26,1685.65
2017-04-27,1721.2
2017-04-28,1706.45
2017-05-02,1675.55
2017-05-03,1700.85
2017-05-04,1670.35
2017-05-05,1633.5
2017-05-08,1625.75
2017-05-09,1610.35
2017-05-10,1599.7
2017-05-11,1598.35
2017-05-12,1645.05
2017-05-15,1620.35
2017-05-16,1615.2
2017-05-17,1609.6
2017-05-18,1598.65
2017-05-19,1562.9
2017-05-22,1575.65
2017-05-23,1573.05
2017-05-24,1551.2
2017-05-25,1581.15
2017-05-26,1592.25
2017-05-29,1570.9
2017-05-30,1565.1
2017-05-31,1595.95
2017-06-01,1576.2
2017-06-02,1560.9
2017-06-05,1607.0
2017-06-06,1606.6
2017-06-07,1616.4
2017-06-08,1623.95
2017-06-09,1621.65
2017-06-12,1627.4
2017-06-13,1623.6
2017-06-14,1605.45
2017-06-15,1607.1
2017-06-16,1603.7
2017-06-19,1601.85
2017-06-20,1591.5
2017-06-21,1585.15
2017-06-22,1603.85
2017-06-23,1587.3
2017-06-27,1549.4
2017-06-28,1541.2
2017-06-29,1546.8
2017-06-30,1565.8
2017-07-03,1581.4
2017-07-04,1565.2
2017-07-05,1613.4
2017-07-06,1603.1
2017-07-07,1588.85
2017-07-10,1601.45
2017-07-11,1597.25
2017-07-12,1590.15
2017-07-13,1580.5
2017-07-14,1580.45
2017-07-17,1571.45
2017-07-18,1556.3
2017-07-19,1561.25
2017-07-20,1564.85
2017-07-21,1557.65
2017-07-24,1541.9
2017-07-25,1539.25
2017-07-26,1546.3
2017-07-27,1538.25
2017-07-28,1548.85
2017-07-31,1555.9
2017-08-01,1549.75
2017-08-02,1590.35
2017-08-03,1579.45
2017-08-04,1551.55
2017-08-07,1559.75
2017-08-08,1552.45
2017-08-09,1541.15
2017-08-10,1523.95
2017-08-11,1523.25
2017-08-14,1529.15
2017-08-16,1558.25
2017-08-17,1552.25
2017-08-18,1538.5
2017-08-21,1546.25
2017-08-22,1556.15
2017-08-23,1539.85
2017-08-24,1529.45
2017-08-28,1513.85
2017-08-29,1499.35
2017-08-30,1511.0
2017-08-31,1508.05
2017-09-01,1526.25
2017-09-04,1526.05
2017-09-05,1525.15
2017-09-06,1558.2
2017-09-07,1581.15
2017-09-08,1585.0
2017-09-11,1569.8
2017-09-12,1561.85
2017-09-13,1562.95
2017-09-14,1542.15
2017-09-15,1547.05
2017-09-18,1562.4
2017-09-19,1542.25
2017-09-20,1595.7
2017-09-21,1601.7
2017-09-22,1576.2
2017-09-25,1547.4
2017-09-26,1557.6
2017-09-27,1521.25
2017-09-28,1528.05
2017-09-29,1518.3
2017-10-03,1543.2
2017-10-04,1536.25
2017-10-05,1543.3
2017-10-06,1543.5
2017-10-09,1555.45
2017-10-10,1552.05
2017-10-11,1535.55
2017-10-12,1540.05
2017-10-13,1542.2
2017-10-16,1546.45
2017-10-17,1554.2
2017-10-18,1543.75
2017-10-19,1538.3
2017-10-23,1547.45
2017-10-24,1540.75
2017-10-25,1538.8
2017-10-26,1608.9
2017-10-27,1613.6
2017-10-30,1633.8
2017-10-31,1643.95
