Date,JSWHL
2013-09-24,345.35
2013-09-25,352.5
2013-09-26,349.25
2013-09-27,337.5
2013-09-30,326.9
2013-10-01,331.75
2013-10-03,342.1
2013-10-04,359.9
2013-10-07,374.55
2013-10-08,363.5
2013-10-09,375.85
2013-10-10,401.3
2013-10-11,391.95
2013-10-14,394.2
2013-10-15,391.5
2013-10-17,385.55
2013-10-18,393.05
2013-10-21,469.5
2013-10-22,463.5
2013-10-23,460.25
2013-10-24,503.05
2013-10-25,505.75
2013-10-28,503.85
2013-10-29,507.1
2013-10-30,503.95
2013-10-31,510.1
2013-11-01,522.45
2013-11-03,518.95
2013-11-05,515.75
2013-11-06,518.1
2013-11-07,511.8
2013-11-08,504.7
2013-11-11,485.35
2013-11-12,445.95
2013-11-13,455.85
2013-11-14,511.1
2013-11-18,526.0
2013-11-19,529.6
2013-11-20,526.45
2013-11-21,513.85
2013-11-22,509.2
2013-11-25,515.1
2013-11-26,507.55
2013-11-27,516.55
2013-11-28,518.05
2013-11-29,523.25
2013-12-02,590.0
2013-12-03,591.25
2013-12-04,562.25
2013-12-05,572.5
2013-12-06,560.75
2013-12-09,566.65
2013-12-10,566.45
2013-12-11,561.25
2013-12-12,554.4
2013-12-13,527.9
2013-12-16,516.4
2013-12-17,543.05
2013-12-18,549.35
2013-12-19,552.15
2013-12-20,560.1
2013-12-23,577.9
2013-12-24,577.15
2013-12-26,583.95
2013-12-27,582.75
2013-12-30,579.65
2013-12-31,576.55
2014-01-01,579.7
2014-01-02,563.1
2014-01-03,553.1
2014-01-06,585.2
2014-01-07,587.1
2014-01-08,578.85
2014-01-09,567.1
2014-01-10,550.9
2014-01-13,556.9
2014-01-14,559.95
2014-01-15,560.95
2014-01-16,564.0
2014-01-17,552.1
2014-01-20,567.85
2014-01-21,562.7
2014-01-22,574.55
2014-01-23,565.35
2014-01-24,544.55
2014-01-27,500.95
2014-01-28,509.85
2014-01-29,511.2
2014-01-30,485.1
2014-01-31,489.45
2014-02-03,466.2
2014-02-04,467.85
2014-02-05,472.8
2014-02-06,473.5
2014-02-07,476.55
2014-02-10,472.6
2014-02-11,478.25
2014-02-12,469.2
2014-02-13,452.1
2014-02-14,450.4
2014-02-17,454.85
2014-02-18,544.05
2014-02-19,537.85
2014-02-20,518.2
2014-02-21,585.1
2014-02-24,561.85
2014-02-25,588.75
2014-02-26,589.55
2014-02-28,585.2
2014-03-03,574.35
2014-03-04,596.15
2014-03-05,589.6
2014-03-06,596.2
2014-03-07,590.35
2014-03-10,589.55
2014-03-11,584.35
2014-03-12,584.3
2014-03-13,569.15
2014-03-14,561.65
2014-03-18,574.0
2014-03-19,582.35
2014-03-20,570.85
2014-03-21,582.45
2014-03-22,581.85
2014-03-24,576.1
2014-03-25,575.85
2014-03-26,576.65
2014-03-27,578.65
2014-03-28,582.4
2014-03-31,603.25
2014-04-01,596.35
2014-04-02,603.3
2014-04-03,615.25
2014-04-04,610.9
2014-04-07,607.55
2014-04-09,611.05
2014-04-10,619.1
2014-04-11,614.8
2014-04-15,590.8
2014-04-16,581.95
2014-04-17,592.05
2014-04-21,646.15
2014-04-22,658.5
2014-04-23,655.9
2014-04-25,636.35
2014-04-28,634.8
2014-04-29,612.05
2014-04-30,597.0
2014-05-02,613.9
2014-05-05,612.2
2014-05-06,612.05
2014-05-07,631.65
2014-05-08,619.55
2014-05-09,632.2
2014-05-12,637.5
2014-05-13,634.8
2014-05-14,643.9
2014-05-15,638.1
2014-05-16,635.75
2014-05-19,710.15
2014-05-20,710.35
2014-05-21,726.45
2014-05-22,746.05
2014-05-23,828.75
2014-05-26,764.35
2014-05-27,757.05
2014-05-28,761.85
2014-05-29,771.85
2014-05-30,768.15
2014-06-02,808.15
2014-06-03,829.55
2014-06-04,830.1
2014-06-05,840.65
2014-06-06,830.15
2014-06-09,844.65
2014-06-10,835.6
2014-06-11,826.7
2014-06-12,830.25
2014-06-13,795.55
2014-06-16,784.2
2014-06-17,807.65
2014-06-18,800.55
2014-06-19,798.75
2014-06-20,799.6
2014-06-23,799.05
2014-06-24,815.35
2014-06-25,809.3
2014-06-26,798.65
2014-06-27,793.6
2014-06-30,807.9
2014-07-01,831.25
2014-07-02,835.9
2014-07-03,817.5
2014-07-04,865.55
2014-07-07,827.15
2014-07-08,777.2
2014-07-09,803.6
2014-07-10,808.65
2014-07-11,797.55
2014-07-14,802.1
2014-07-15,808.65
2014-07-16,821.05
2014-07-17,830.4
2014-07-18,825.6
2014-07-21,825.75
2014-07-22,824.45
2014-07-23,810.15
2014-07-24,820.95
2014-07-25,822.15
2014-07-28,820.55
2014-07-30,820.4
2014-07-31,821.4
2014-08-01,820.25
2014-08-04,821.75
2014-08-05,838.9
2014-08-06,823.9
2014-08-07,822.45
2014-08-08,823.4
2014-08-11,823.05
2014-08-12,824.55
2014-08-13,799.8
2014-08-14,837.85
2014-08-18,845.75
2014-08-19,869.05
2014-08-20,862.4
2014-08-21,842.5
2014-08-22,843.0
2014-08-25,806.75
2014-08-26,811.0
2014-08-27,822.8
2014-08-28,809.2
2014-09-01,835.05
2014-09-02,851.6
2014-09-03,839.75
2014-09-04,822.45
2014-09-05,845.0
2014-09-08,845.95
2014-09-09,842.2
2014-09-10,847.7
2014-09-11,933.9
2014-09-12,915.4
2014-09-15,891.5
2014-09-16,846.45
2014-09-17,860.75
2014-09-18,877.7
2014-09-19,862.05
2014-09-22,871.05
2014-09-23,866.05
2014-09-24,860.85
2014-09-25,815.65
2014-09-26,840.05
2014-09-29,852.0
2014-09-30,848.15
2014-10-01,858.05
2014-10-07,840.7
2014-10-08,864.8
2014-10-09,880.9
2014-10-10,857.4
2014-10-13,860.3
2014-10-14,843.8
2014-10-16,835.6
2014-10-17,849.85
2014-10-20,860.45
2014-10-21,876.3
2014-10-22,895.6
2014-10-23,903.6
2014-10-27,919.7
2014-10-28,882.05
2014-10-29,912.55
2014-10-30,907.35
2014-10-31,908.9
2014-11-03,913.45
2014-11-05,919.0
2014-11-07,914.55
2014-11-10,921.0
2014-11-11,933.7
2014-11-12,971.5
2014-11-13,939.45
2014-11-14,939.35
2014-11-17,952.75
2014-11-18,950.0
2014-11-19,931.4
2014-11-20,928.05
2014-11-21,930.2
2014-11-24,930.9
2014-11-25,910.15
2014-11-26,912.7
2014-11-27,922.85
2014-11-28,929.75
2014-12-01,929.55
2014-12-02,916.0
2014-12-03,926.8
2014-12-04,928.2
2014-12-05,936.7
2014-12-08,934.55
2014-12-09,918.1
2014-12-10,923.45
2014-12-11,919.95
2014-12-12,916.0
2014-12-15,918.85
2014-12-16,885.3
2014-12-17,876.5
2014-12-18,890.4
2014-12-19,927.55
2014-12-22,915.4
2014-12-23,902.1
2014-12-24,925.55
2014-12-26,928.25
2014-12-29,939.6
2014-12-30,950.5
2014-12-31,957.4
2015-01-01,955.3
2015-01-02,957.4
2015-01-05,947.25
2015-01-06,944.05
2015-01-07,935.4
2015-01-08,948.55
2015-01-09,978.45
2015-01-12,962.65
2015-01-13,962.3
2015-01-14,965.75
2015-01-15,976.55
2015-01-16,1004.2
2015-01-19,1001.0
2015-01-20,1004.9
2015-01-21,976.0
2015-01-22,975.9
2015-01-23,980.9
2015-01-27,975.95
2015-01-28,973.6
2015-01-29,985.6
2015-01-30,1002.45
2015-02-02,1006.05
2015-02-03,1000.35
2015-02-04,998.9
2015-02-05,987.65
2015-02-06,972.0
2015-02-09,984.6
2015-02-10,986.6
2015-02-11,1022.95
2015-02-12,1003.2
2015-02-13,1005.95
2015-02-16,1019.3
2015-02-18,1017.0
2015-02-19,1062.2
2015-02-20,1016.2
2015-02-23,1008.3
2015-02-24,1019.25
2015-02-25,1022.25
2015-02-26,969.6
2015-02-27,978.3
2015-02-28,973.1
2015-03-02,993.7
2015-03-03,1045.4
2015-03-04,1030.3
2015-03-05,1035.85
2015-03-09,1007.1
2015-03-10,1160.8
2015-03-11,1136.45
2015-03-12,1145.1
2015-03-13,1094.1
2015-03-16,1035.5
2015-03-17,1030.15
2015-03-18,1050.0
2015-03-19,1049.1
2015-03-20,1028.5
2015-03-23,1045.7
2015-03-24,1052.95
2015-03-25,1052.5
2015-03-26,1049.9
2015-03-27,1050.6
2015-03-30,1086.35
2015-03-31,1063.3
2015-04-01,1051.75
2015-04-06,1050.85
2015-04-07,1131.45
2015-04-08,1128.1
2015-04-09,1108.75
2015-04-10,1109.7
2015-04-13,1138.2
2015-04-15,1111.1
2015-04-16,1092.7
2015-04-17,1078.9
2015-04-20,1061.85
2015-04-21,1076.95
2015-04-22,1098.45
2015-04-23,1153.7
2015-04-24,1144.75
2015-04-27,1083.15
2015-04-28,1107.75
2015-04-29,1145.7
2015-04-30,1151.95
2015-05-04,1176.65
2015-05-05,1203.35
2015-05-06,1195.65
2015-05-07,1202.2
2015-05-08,1186.05
2015-05-11,1192.75
2015-05-12,1198.65
2015-05-13,1230.5
2015-05-14,1237.45
2015-05-15,1202.75
2015-05-18,1224.6
2015-05-19,1234.95
2015-05-20,1229.55
2015-05-21,1238.3
2015-05-22,1229.65
2015-05-25,1229.9
2015-05-26,1226.95
2015-05-27,1230.05
2015-05-28,1231.55
2015-05-29,1228.65
2015-06-01,1229.45
2015-06-02,1230.2
2015-06-03,1156.55
2015-06-04,1182.3
2015-06-05,1189.7
2015-06-08,1174.95
2015-06-09,1186.2
2015-06-10,1192.2
2015-06-11,1183.85
2015-06-12,1126.3
2015-06-15,1130.9
2015-06-16,1135.5
2015-06-17,1062.55
2015-06-18,1082.25
2015-06-19,1061.25
2015-06-22,1055.65
2015-06-23,1049.9
2015-06-24,1054.45
2015-06-25,1061.55
2015-06-26,1059.45
2015-06-29,1049.5
2015-06-30,1058.95
2015-07-01,1077.55
2015-07-02,1066.15
2015-07-03,1092.05
2015-07-06,1080.65
2015-07-07,1084.3
2015-07-08,1080.1
2015-07-09,1077.65
2015-07-10,1087.3
2015-07-13,1074.25
2015-07-14,1064.45
2015-07-15,1053.7
2015-07-16,1033.45
2015-07-17,1030.9
2015-07-20,1011.3
2015-07-21,972.35
2015-07-22,989.4
2015-07-23,985.1
2015-07-24,972.45
2015-07-27,927.8
2015-07-28,860.3
2015-07-29,862.45
2015-07-30,852.1
2015-07-31,872.55
2015-08-03,875.7
2015-08-04,880.25
2015-08-05,890.05
2015-08-06,884.55
2015-08-07,880.2
2015-08-10,870.15
2015-08-11,848.9
2015-08-12,816.75
2015-08-13,785.35
2015-08-14,796.65
2015-08-17,821.4
2015-08-18,857.4
2015-08-19,873.55
2015-08-20,875.15
2015-08-21,877.15
2015-08-24,787.2
2015-08-25,812.4
2015-08-26,795.25
2015-08-27,857.9
2015-08-28,860.4
2015-08-31,893.55
2015-09-01,886.55
2015-09-02,897.35
2015-09-03,918.1
2015-09-04,912.15
2015-09-07,844.8
2015-09-08,894.05
2015-09-09,914.6
2015-09-10,919.0
2015-09-11,917.25
2015-09-14,931.4
2015-09-15,929.85
2015-09-16,929.9
2015-09-18,917.1
2015-09-21,930.05
2015-09-22,918.65
2015-09-23,929.65
2015-09-24,930.15
2015-09-28,932.55
2015-09-29,930.85
2015-09-30,945.95
2015-10-01,943.85
2015-10-05,928.25
2015-10-06,932.9
2015-10-07,926.9
2015-10-08,925.8
2015-10-09,928.75
2015-10-12,925.05
2015-10-13,932.5
2015-10-14,954.2
2015-10-15,943.6
2015-10-16,946.75
2015-10-19,947.9
2015-10-20,948.0
2015-10-21,949.9
2015-10-23,947.9
2015-10-26,945.0
2015-10-27,951.5
2015-10-28,945.1
2015-10-29,949.3
2015-10-30,954.95
2015-11-02,960.85
2015-11-03,956.1
2015-11-04,955.45
2015-11-05,949.9
2015-11-06,956.1
2015-11-09,965.45
2015-11-10,956.2
2015-11-11,951.8
2015-11-13,950.05
2015-11-16,951.0
2015-11-17,953.0
2015-11-18,950.0
2015-11-19,958.9
2015-11-20,952.75
2015-11-23,950.75
2015-11-24,952.9
2015-11-26,964.85
2015-11-27,956.6
2015-11-30,957.75
2015-12-01,1011.85
2015-12-02,990.75
2015-12-03,960.35
2015-12-04,969.5
2015-12-07,975.7
2015-12-08,971.35
2015-12-09,970.6
2015-12-10,981.05
2015-12-11,975.75
2015-12-14,969.05
2015-12-15,973.5
2015-12-16,974.05
2015-12-17,975.45
2015-12-18,962.9
2015-12-21,972.6
2015-12-22,978.65
2015-12-23,959.25
2015-12-24,998.9
2015-12-28,984.85
2015-12-29,989.25
2015-12-30,993.6
2015-12-31,975.95
2016-01-01,999.35
2016-01-04,995.0
2016-01-05,1011.2
2016-01-06,1001.15
2016-01-07,997.35
2016-01-08,997.75
2016-01-11,995.15
2016-01-12,996.95
2016-01-13,998.4
2016-01-14,986.2
2016-01-15,995.5
2016-01-18,975.85
2016-01-19,984.0
2016-01-20,961.8
2016-01-21,985.35
2016-01-22,982.55
2016-01-25,1005.0
2016-01-27,998.35
2016-01-28,1000.05
2016-01-29,1018.85
2016-02-01,1002.0
2016-02-02,995.2
2016-02-03,998.25
2016-02-04,1000.75
2016-02-05,998.25
2016-02-08,988.85
2016-02-09,995.65
2016-02-10,1000.7
2016-02-11,970.65
2016-02-12,977.85
2016-02-15,991.35
2016-02-16,1011.95
2016-02-17,991.95
2016-02-18,992.8
2016-02-19,989.25
2016-02-22,997.25
2016-02-23,998.7
2016-02-24,999.8
2016-02-25,996.0
2016-02-26,1001.2
2016-02-29,993.55
2016-03-01,999.0
2016-03-02,1006.15
2016-03-03,1019.9
2016-03-04,1024.4
2016-03-08,1016.6
2016-03-09,1011.2
2016-03-10,1014.1
2016-03-11,1021.1
2016-03-14,1017.35
2016-03-15,1016.85
2016-03-16,1021.7
2016-03-17,1021.55
2016-03-18,1023.85
2016-03-21,1023.1
2016-03-22,1021.45
2016-03-23,1046.2
2016-03-28,1019.9
2016-03-29,1021.55
2016-03-30,1021.25
2016-03-31,1018.5
2016-04-01,1019.9
2016-04-04,1023.9
2016-04-05,1020.75
2016-04-06,1027.7
2016-04-07,1044.8
2016-04-08,1040.25
2016-04-11,1050.35
2016-04-12,1078.0
2016-04-13,1060.5
2016-04-18,1044.75
2016-04-20,1050.4
2016-04-21,1037.0
2016-04-22,1026.3
2016-04-25,1023.05
2016-04-26,1016.35
2016-04-27,1012.75
2016-04-28,997.9
2016-04-29,1030.25
2016-05-02,1016.75
2016-05-03,1018.0
2016-05-04,1014.35
2016-05-05,999.05
2016-05-06,1009.5
2016-05-09,989.3
2016-05-10,991.05
2016-05-11,1000.2
2016-05-12,993.85
2016-05-13,995.7
2016-05-16,995.4
2016-05-17,998.3
2016-05-18,1003.35
2016-05-19,1000.0
2016-05-20,1009.8
2016-05-23,1018.85
2016-05-24,1030.6
2016-05-25,1031.55
2016-05-26,1034.8
2016-05-27,1035.65
2016-05-30,1040.15
2016-05-31,1026.3
2016-06-01,1031.1
2016-06-02,1030.2
2016-06-03,1049.5
2016-06-06,1056.85
2016-06-07,1052.7
2016-06-08,1054.55
2016-06-09,1056.05
2016-06-10,1052.2
2016-06-13,1050.1
2016-06-14,1068.25
2016-06-15,1069.75
2016-06-16,1061.85
2016-06-17,1068.9
2016-06-20,1067.85
2016-06-21,1055.0
2016-06-22,1113.65
2016-06-23,1292.95
2016-06-24,1217.2
2016-06-27,1254.8
2016-06-28,1275.35
2016-06-29,1286.25
2016-06-30,1291.4
2016-07-01,1265.35
2016-07-04,1257.2
2016-07-05,1247.25
2016-07-07,1306.8
2016-07-08,1274.9
2016-07-11,1296.85
2016-07-12,1289.7
2016-07-13,1266.7
2016-07-14,1291.7
2016-07-15,1328.2
2016-07-18,1314.85
2016-07-19,1320.4
2016-07-20,1325.4
2016-07-21,1325.75
2016-07-22,1311.5
2016-07-25,1293.95
2016-07-26,1331.3
2016-07-27,1357.5
2016-07-28,1348.75
2016-07-29,1348.95
2016-08-01,1313.2
2016-08-02,1295.85
2016-08-03,1283.05
2016-08-04,1277.55
2016-08-05,1299.35
2016-08-08,1282.35
2016-08-09,1272.0
2016-08-10,1238.85
2016-08-11,1214.6
2016-08-12,1241.95
2016-08-16,1247.05
2016-08-17,1270.85
2016-08-18,1270.75
2016-08-19,1287.0
2016-08-22,1295.95
2016-08-23,1272.5
2016-08-24,1309.9
2016-08-25,1293.25
2016-08-26,1276.7
2016-08-29,1272.35
2016-08-30,1292.0
2016-08-31,1278.05
2016-09-01,1275.25
2016-09-02,1271.05
2016-09-06,1327.65
2016-09-07,1317.35
2016-09-08,1332.85
2016-09-09,1314.35
2016-09-12,1270.0
2016-09-14,1279.55
2016-09-15,1278.5
2016-09-16,1280.75
2016-09-19,1286.15
2016-09-20,1276.65
2016-09-21,1288.55
2016-09-22,1284.6
2016-09-23,1270.0
2016-09-26,1278.9
2016-09-27,1254.0
2016-09-28,1244.4
2016-09-29,1178.4
2016-09-30,1191.7
2016-10-03,1214.75
2016-10-04,1259.4
2016-10-05,1300.0
2016-10-06,1282.1
2016-10-07,1285.95
2016-10-10,1307.95
2016-10-13,1273.95
2016-10-14,1272.9
2016-10-17,1262.05
2016-10-18,1288.05
2016-10-19,1269.2
2016-10-20,1283.55
2016-10-21,1279.25
2016-10-24,1267.55
2016-10-25,1260.5
2016-10-26,1261.35
2016-10-27,1233.15
2016-10-28,1221.2
2016-10-30,1236.2
2016-11-01,1224.8
2016-11-02,1173.2
2016-11-03,1213.0
2016-11-04,1248.9
2016-11-07,1299.8
2016-11-08,1299.35
2016-11-09,1284.95
2016-11-10,1319.35
2016-11-11,1288.25
2016-11-15,1298.05
2016-11-16,1284.45
2016-11-17,1296.5
2016-11-18,1278.25
2016-11-21,1256.0
2016-11-22,1245.1
2016-11-23,1273.45
2016-11-24,1270.4
2016-11-25,1295.4
2016-11-28,1311.45
2016-11-29,1292.25
2016-11-30,1306.95
2016-12-01,1287.05
2016-12-02,1281.15
2016-12-05,1287.35
2016-12-06,1325.0
2016-12-07,1305.3
2016-12-08,1314.2
2016-12-09,1321.0
2016-12-12,1327.7
2016-12-13,1425.1
2016-12-14,1407.7
2016-12-15,1389.35
2016-12-16,1356.5
2016-12-19,1366.45
2016-12-20,1342.25
2016-12-21,1349.85
2016-12-22,1349.8
2016-12-23,1336.7
2016-12-26,1337.25
2016-12-27,1350.75
2016-12-28,1325.4
2016-12-29,1355.6
2016-12-30,1345.15
2017-01-02,1358.7
2017-01-03,1366.6
2017-01-04,1393.55
2017-01-05,1422.5
2017-01-06,1413.3
2017-01-09,1421.55
2017-01-10,1433.2
2017-01-11,1468.55
2017-01-12,1461.45
2017-01-13,1452.65
2017-01-16,1467.05
2017-01-17,1472.8
2017-01-18,1466.75
2017-01-19,1474.55
2017-01-20,1476.35
2017-01-23,1497.3
2017-01-24,1503.7
2017-01-25,1500.45
2017-01-27,1491.5
2017-01-30,1504.7
2017-01-31,1504.85
2017-02-01,1484.2
2017-02-02,1478.6
2017-02-03,1494.6
2017-02-06,1492.85
2017-02-07,1513.15
2017-02-08,1516.95
2017-02-09,1529.9
2017-02-10,1524.1
2017-02-13,1510.95
2017-02-14,1511.55
2017-02-15,1494.95
2017-02-16,1511.2
2017-02-17,1515.55
2017-02-20,1510.7
2017-02-21,1562.65
2017-02-22,1513.9
2017-02-23,1512.75
2017-02-27,1512.8
2017-02-28,1524.4
2017-03-01,1520.2
2017-03-02,1506.25
2017-03-03,1525.55
2017-03-06,1525.1
2017-03-07,1530.85
2017-03-08,1510.7
2017-03-09,1524.95
2017-03-10,1529.2
2017-03-14,1510.45
2017-03-15,1526.45
2017-03-16,1615.65
2017-03-17,1555.85
2017-03-20,1547.25
2017-03-21,1526.9
2017-03-22,1523.55
2017-03-23,1515.9
2017-03-24,1514.8
2017-03-27,1522.7
2017-03-28,1505.5
2017-03-29,1506.85
2017-03-30,1513.5
2017-03-31,1529.15
2017-04-03,1524.8
2017-04-05,1554.65
2017-04-06,1592.0
2017-04-07,1568.3
2017-04-10,1569.9
2017-04-11,1580.65
2017-04-12,1574.85
2017-04-13,1550.45
2017-04-17,1547.45
2017-04-18,1545.05
2017-04-19,1541.1
2017-04-20,1545.5
2017-04-21,1540.65
2017-04-24,1566.4
2017-04-25,1569.55
2017-04-26,1578.5
2017-04-27,1568.8
2017-04-28,1580.15
2017-05-02,1570.15
2017-05-03,1599.0
2017-05-04,1585.1
2017-05-05,1598.8
2017-05-08,1583.85
2017-05-09,1600.4
2017-05-10,1616.15
2017-05-11,1614.0
2017-05-12,1600.95
2017-05-15,1605.8
2017-05-16,1606.8
2017-05-17,1655.25
2017-05-18,1638.0
2017-05-19,1661.2
2017-05-22,1666.65
2017-05-23,1658.6
2017-05-24,1626.8
2017-05-25,1670.7
2017-05-26,1729.1
2017-05-29,1677.8
2017-05-30,1668.95
2017-05-31,1674.4
2017-06-01,1672.85
2017-06-02,1679.15
2017-06-05,1664.45
2017-06-06,1669.7
2017-06-07,1701.75
2017-06-08,1718.05
2017-06-09,1728.65
2017-06-12,1715.1
2017-06-13,1695.85
2017-06-14,1700.4
2017-06-15,1684.4
2017-06-16,1709.15
2017-06-19,1710.75
2017-06-20,1699.2
2017-06-21,1690.3
2017-06-22,1700.65
2017-06-23,1676.45
2017-06-27,1697.7
2017-06-28,1708.95
2017-06-29,1733.1
2017-06-30,1735.3
2017-07-03,1728.85
2017-07-04,1723.2
2017-07-05,1729.55
2017-07-06,1729.05
2017-07-07,1761.4
2017-07-10,1736.35
2017-07-11,1737.75
2017-07-12,1744.7
2017-07-13,1736.75
2017-07-14,1713.65
2017-07-17,1730.5
2017-07-18,1710.0
2017-07-19,1714.15
2017-07-20,1748.45
2017-07-21,1733.95
2017-07-24,1744.55
2017-07-25,1725.35
2017-07-26,1754.7
2017-07-27,1741.05
2017-07-28,1752.0
2017-07-31,1733.2
2017-08-01,1736.5
2017-08-02,1742.05
2017-08-03,1903.8
2017-08-04,1878.25
2017-08-07,1879.2
2017-08-08,1824.55
2017-08-09,1816.3
2017-08-10,1730.7
2017-08-11,1740.45
2017-08-14,1735.7
2017-08-16,1731.2
2017-08-17,1734.15
2017-08-18,1752.25
2017-08-21,1742.45
2017-08-22,1747.85
2017-08-23,1756.25
2017-08-24,1742.95
2017-08-28,1770.9
2017-08-29,1770.3
2017-08-30,1805.4
2017-08-31,1897.8
2017-09-01,1920.55
2017-09-04,1901.15
2017-09-05,1902.4
2017-09-06,1928.6
2017-09-07,1899.55
2017-09-08,1893.55
2017-09-11,1960.3
2017-09-12,1972.7
2017-09-13,1909.15
2017-09-14,1940.9
2017-09-15,1905.1
2017-09-18,1920.75
2017-09-19,1903.0
2017-09-20,1922.3
2017-09-21,1902.05
2017-09-22,1909.15
2017-09-25,1871.05
2017-09-26,1864.2
2017-09-27,1798.3
2017-09-28,1783.4
2017-09-29,1839.1
2017-10-03,1863.25
2017-10-04,1861.05
2017-10-05,1845.25
2017-10-06,1910.55
2017-10-09,1918.95
2017-10-10,1903.5
2017-10-11,1904.2
2017-10-12,1910.0
2017-10-13,1903.75
2017-10-16,1892.7
2017-10-17,1910.9
2017-10-18,1890.5
2017-10-19,1885.35
2017-10-23,1904.55
2017-10-24,1922.55
2017-10-25,1906.55
2017-10-26,1918.4
2017-10-27,1941.9
2017-10-30,1904.9
2017-10-31,1892.75
2017-11-01,1884.4
2017-11-02,1876.4
2017-11-03,1894.35
2017-11-06,1874.85
2017-11-07,1845.45
2017-11-08,1841.7
2017-11-09,1892.25
2017-11-10,1901.3
2017-11-13,1879.25
2017-11-14,1872.15
2017-11-15,1832.45
2017-11-16,1826.35
2017-11-17,1849.1
2017-11-20,1867.65
2017-11-21,1896.15
2017-11-22,1872.2
2017-11-23,1850.25
2017-11-24,1842.7
2017-11-27,1816.9
2017-11-28,1804.85
2017-11-29,1821.1
2017-11-30,1791.2
2017-12-01,1790.3
2017-12-04,1777.55
2017-12-05,1762.3
2017-12-06,1754.55
