Date,AMRUTANJAN
2013-11-19,118.35
2013-11-20,117.6
2013-11-21,114.75
2013-11-22,114.5
2013-11-25,116.55
2013-11-26,114.8
2013-11-27,113.85
2013-11-28,115.8
2013-11-29,115.3
2013-12-02,124.6
2013-12-03,121.45
2013-12-04,120.3
2013-12-05,119.45
2013-12-06,120.8
2013-12-09,121.9
2013-12-10,120.35
2013-12-11,120.3
2013-12-12,126.95
2013-12-13,120.65
2013-12-16,120.55
2013-12-17,118.9
2013-12-18,121.75
2013-12-19,121.75
2013-12-20,123.5
2013-12-23,124.75
2013-12-24,130.9
2013-12-26,133.85
2013-12-27,133.0
2013-12-30,131.8
2013-12-31,130.9
2014-01-01,135.7
2014-01-02,131.1
2014-01-03,132.1
2014-01-06,131.6
2014-01-07,131.55
2014-01-08,132.85
2014-01-09,130.35
2014-01-10,129.75
2014-01-13,128.05
2014-01-14,127.3
2014-01-15,127.75
2014-01-16,126.65
2014-01-17,123.05
2014-01-20,129.65
2014-01-21,127.9
2014-01-22,126.9
2014-01-23,126.55
2014-01-24,125.25
2014-01-27,119.35
2014-01-28,119.5
2014-01-29,123.5
2014-01-30,120.65
2014-01-31,122.6
2014-02-03,129.35
2014-02-04,128.3
2014-02-05,128.8
2014-02-06,127.3
2014-02-07,132.2
2014-02-10,130.65
2014-02-11,128.05
2014-02-12,126.45
2014-02-13,124.5
2014-02-14,125.9
2014-02-17,124.95
2014-02-18,124.7
2014-02-19,124.75
2014-02-20,123.9
2014-02-21,123.45
2014-02-24,123.5
2014-02-25,122.15
2014-02-26,123.05
2014-02-28,122.75
2014-03-03,123.1
2014-03-04,123.9
2014-03-05,124.55
2014-03-06,126.8
2014-03-07,126.5
2014-03-10,125.05
2014-03-11,125.0
2014-03-12,124.45
2014-03-13,126.3
2014-03-14,125.55
2014-03-18,125.35
2014-03-19,125.5
2014-03-20,126.9
2014-03-21,128.1
2014-03-22,127.4
2014-03-24,129.15
2014-03-25,126.35
2014-03-26,124.5
2014-03-27,126.0
2014-03-28,126.05
2014-03-31,126.1
2014-04-01,125.75
2014-04-02,132.25
2014-04-03,141.8
2014-04-04,140.2
2014-04-07,137.3
2014-04-09,142.0
2014-04-10,141.9
2014-04-11,143.55
2014-04-15,140.95
2014-04-16,137.2
2014-04-17,142.0
2014-04-21,141.9
2014-04-22,141.6
2014-04-23,140.6
2014-04-25,136.3
2014-04-28,142.5
2014-04-29,139.25
2014-04-30,136.7
2014-05-02,138.95
2014-05-05,136.25
2014-05-06,136.75
2014-05-07,135.25
2014-05-08,135.0
2014-05-09,135.15
2014-05-12,135.7
2014-05-13,136.1
2014-05-14,135.65
2014-05-15,137.45
2014-05-16,135.3
2014-05-19,138.2
2014-05-20,141.15
2014-05-21,143.8
2014-05-22,156.3
2014-05-23,160.55
2014-05-26,157.85
2014-05-27,156.65
2014-05-28,159.7
2014-05-29,155.85
2014-05-30,153.4
2014-06-02,155.55
2014-06-03,156.25
2014-06-04,161.45
2014-06-05,166.95
2014-06-06,170.8
2014-06-09,181.3
2014-06-10,176.7
2014-06-11,179.25
2014-06-12,177.0
2014-06-13,170.45
2014-06-16,168.75
2014-06-17,168.2
2014-06-18,168.75
2014-06-19,164.45
2014-06-20,167.75
2014-06-23,169.75
2014-06-24,169.55
2014-06-25,169.9
2014-06-26,169.0
2014-06-27,172.4
2014-06-30,171.4
2014-07-01,173.95
2014-07-02,172.25
2014-07-03,172.85
2014-07-04,188.05
2014-07-07,181.2
2014-07-08,170.6
2014-07-09,165.95
2014-07-10,167.75
2014-07-11,156.85
2014-07-14,155.95
2014-07-15,176.65
2014-07-16,173.8
2014-07-17,174.45
2014-07-18,173.6
2014-07-21,175.0
2014-07-22,182.7
2014-07-23,176.8
2014-07-24,183.55
2014-07-25,175.4
2014-07-28,177.2
2014-07-30,177.05
2014-07-31,176.05
2014-08-01,173.6
2014-08-04,173.25
2014-08-05,177.15
2014-08-06,181.45
2014-08-07,179.05
2014-08-08,175.65
2014-08-11,180.45
2014-08-12,202.85
2014-08-13,189.55
2014-08-14,195.35
2014-08-18,194.45
2014-08-19,193.05
2014-08-20,213.25
2014-08-21,214.85
2014-08-22,208.35
2014-08-25,216.9
2014-08-26,217.85
2014-08-27,235.05
2014-08-28,234.55
2014-09-01,229.8
2014-09-02,227.25
2014-09-03,236.15
2014-09-04,243.0
2014-09-05,291.6
2014-09-08,331.1
2014-09-09,336.9
2014-09-10,333.15
2014-09-11,322.05
2014-09-12,311.8
2014-09-15,321.15
2014-09-16,303.05
2014-09-17,294.9
2014-09-18,302.75
2014-09-19,300.45
2014-09-22,297.75
2014-09-23,285.1
2014-09-24,275.0
2014-09-25,263.4
2014-09-26,279.85
2014-09-29,289.35
2014-09-30,291.85
2014-10-01,283.05
2014-10-07,277.7
2014-10-08,272.35
2014-10-09,275.6
2014-10-10,268.65
2014-10-13,265.2
2014-10-14,278.3
2014-10-16,265.8
2014-10-17,261.55
2014-10-20,289.6
2014-10-21,279.35
2014-10-22,287.05
2014-10-23,290.55
2014-10-27,306.15
2014-10-28,303.85
2014-10-29,295.1
2014-10-30,295.8
2014-10-31,300.4
2014-11-03,298.9
2014-11-05,295.35
2014-11-07,291.1
2014-11-10,291.8
2014-11-11,292.8
2014-11-12,288.7
2014-11-13,287.65
2014-11-14,289.2
2014-11-17,290.85
2014-11-18,301.1
2014-11-19,322.25
2014-11-20,386.7
2014-11-21,436.6
2014-11-24,424.2
2014-11-25,450.8
2014-11-26,458.6
2014-11-27,450.2
2014-11-28,435.9
2014-12-01,427.15
2014-12-02,412.55
2014-12-03,453.8
2014-12-04,459.1
2014-12-05,487.8
2014-12-08,509.05
2014-12-09,487.75
2014-12-10,503.8
2014-12-11,506.1
2014-12-12,499.45
2014-12-15,493.6
2014-12-16,456.15
2014-12-17,437.85
2014-12-18,456.3
2014-12-19,453.8
2014-12-22,455.35
2014-12-23,452.2
2014-12-24,445.1
2014-12-26,439.2
2014-12-29,437.75
2014-12-30,443.75
2014-12-31,447.75
2015-01-01,444.45
2015-02-23,481.9
2015-02-24,463.75
2015-02-25,467.75
2015-02-26,454.7
2015-02-27,452.3
2015-02-28,448.4
2015-03-02,450.2
2015-03-03,472.7
2015-03-04,463.9
2015-03-05,482.55
2015-03-09,511.6
2015-03-10,511.8
2015-03-11,504.5
2015-03-12,527.05
2015-03-13,511.5
2015-03-16,512.9
2015-03-17,507.1
2015-03-18,517.55
2015-03-19,503.8
2015-03-20,485.25
2015-03-23,469.35
2015-03-24,470.6
2015-03-25,467.8
2015-03-26,456.8
2015-03-27,462.4
2015-03-30,475.7
2015-03-31,479.15
2015-04-01,518.3
2015-04-06,518.25
2015-04-07,525.95
2015-04-08,545.25
2015-04-09,533.65
2015-04-10,526.55
2015-04-13,526.55
2015-04-15,515.05
2015-04-16,503.95
2015-04-17,493.75
2015-04-20,478.3
2015-04-21,489.4
2015-04-22,482.7
2015-04-23,488.55
2015-04-24,472.4
2015-04-27,444.35
2015-04-28,456.8
2015-04-29,458.4
2015-04-30,459.1
2015-05-04,464.65
2015-05-05,471.0
2015-05-06,449.8
2015-05-07,427.65
2015-05-08,439.4
2015-05-11,461.9
2015-05-12,459.3
2015-05-13,471.75
2015-05-14,484.85
2015-05-15,483.65
2015-05-18,469.45
2015-05-19,452.1
2015-05-20,452.35
2015-05-21,455.5
2015-05-22,455.45
2015-05-25,455.7
2015-05-26,458.55
2015-05-27,452.15
2015-05-28,457.1
2015-05-29,455.55
2015-06-01,454.9
2015-06-02,455.0
2015-06-03,430.25
2015-06-04,432.45
2015-06-05,441.15
2015-06-08,427.8
2015-06-09,420.85
2015-06-10,422.45
2015-06-11,413.2
2015-06-12,406.1
2015-06-15,409.35
2015-06-16,413.4
2015-06-17,416.15
2015-06-18,422.8
2015-06-19,420.2
2015-06-22,423.15
2015-06-23,425.35
2015-06-24,432.9
2015-06-25,426.55
2015-06-26,425.6
2015-06-29,415.3
2015-06-30,417.45
2015-07-01,457.85
2015-07-02,456.6
2015-07-03,448.55
2015-07-06,449.2
2015-07-07,450.75
2015-07-08,440.5
2015-07-09,440.75
2015-07-10,435.55
2015-07-13,441.6
2015-07-14,443.95
2015-07-15,435.95
2015-07-16,445.7
2015-07-17,440.95
2015-07-20,447.0
2015-07-21,434.75
2015-07-22,477.65
2015-07-23,459.1
2015-07-24,454.1
2015-07-27,451.15
2015-07-28,455.15
2015-07-29,453.7
2015-07-30,458.9
2015-07-31,464.0
2015-08-03,467.2
2015-08-04,500.3
2015-08-05,502.6
2015-08-06,498.55
2015-08-07,496.25
2015-08-10,507.6
2015-08-11,495.55
2015-08-12,476.9
2015-08-13,463.75
2015-08-14,456.35
2015-08-17,455.7
2015-08-18,456.55
2015-08-19,467.65
2015-08-20,455.75
2015-08-21,454.15
2015-08-24,405.15
2015-08-25,421.1
2015-08-26,419.15
2015-08-27,428.3
2015-08-28,425.75
2015-08-31,421.9
2015-09-01,415.75
2015-09-02,409.75
2015-09-03,410.7
2015-09-04,404.25
2015-09-07,402.85
2015-09-08,404.1
2015-09-09,411.15
2015-09-10,410.05
2015-09-11,410.85
2015-09-14,409.3
2015-09-15,406.25
2015-09-16,403.7
2015-09-18,407.4
2015-09-21,408.3
2015-09-22,405.95
2015-09-23,419.05
2015-09-24,418.75
2015-09-28,413.85
2015-09-29,412.8
2015-09-30,417.75
2015-10-01,427.85
2015-10-05,438.75
2015-10-06,442.25
2015-10-07,438.6
2015-10-08,435.75
2015-10-09,464.3
2015-10-12,464.55
2015-10-13,452.95
2015-10-14,453.65
2015-10-15,460.8
2015-10-16,461.05
2015-10-19,452.35
2015-10-20,449.25
2015-10-21,447.55
2015-10-23,442.5
2015-10-26,430.6
2015-10-27,435.15
2015-10-28,429.3
2015-10-29,428.15
2015-10-30,430.45
2015-11-02,420.85
2015-11-03,422.55
2015-11-04,426.5
2015-11-05,473.1
2015-11-06,486.45
2015-11-09,471.8
2015-11-10,459.85
2015-11-11,464.35
2015-11-13,468.1
2015-11-16,468.0
2015-11-17,466.5
2015-11-18,490.6
2015-11-19,529.15
2015-11-20,509.0
2015-11-23,506.95
2015-11-24,497.0
2015-11-26,502.2
2015-11-27,509.95
2015-11-30,510.2
2015-12-01,500.2
2015-12-02,495.6
2015-12-03,481.45
2015-12-04,485.8
2015-12-07,484.0
2015-12-08,469.15
2015-12-09,463.65
2015-12-10,468.05
2015-12-11,467.3
2015-12-14,453.25
2015-12-15,459.1
2015-12-16,465.7
2015-12-17,477.85
2015-12-18,466.0
2015-12-21,481.95
2015-12-22,487.75
2015-12-23,492.95
2015-12-24,492.6
2015-12-28,492.05
2015-12-29,481.65
2015-12-30,481.45
2015-12-31,480.3
2016-01-01,486.95
2016-01-04,476.2
2016-01-05,474.3
2016-01-06,473.6
2016-01-07,458.45
2016-01-08,467.15
2016-01-11,462.45
2016-01-12,455.75
2016-01-13,452.45
2016-01-14,446.95
2016-01-15,428.0
2016-01-18,414.1
2016-01-19,416.4
2016-01-20,405.65
2016-01-21,416.25
2016-01-22,418.9
2016-01-25,426.3
2016-01-27,425.35
2016-01-28,419.9
2016-01-29,430.8
2016-02-01,435.05
2016-02-02,422.65
2016-02-03,414.25
2016-02-04,403.8
2016-02-05,412.2
2016-02-08,411.9
2016-02-09,413.8
2016-02-10,410.05
2016-02-11,399.15
2016-02-12,391.1
2016-02-15,413.45
2016-02-16,404.15
2016-02-17,398.7
2016-02-18,399.1
2016-02-19,406.7
2016-02-22,405.05
2016-02-23,397.65
2016-02-24,392.75
2016-02-25,385.9
2016-02-26,386.9
2016-02-29,378.2
2016-03-01,387.4
2016-03-02,399.75
2016-03-03,402.35
2016-03-04,406.6
2016-03-08,404.75
2016-03-09,403.45
2016-03-10,418.05
2016-03-11,414.4
2016-03-14,415.25
2016-03-15,417.65
2016-03-16,414.5
2016-03-17,413.0
2016-03-18,413.0
2016-03-21,428.3
2016-03-22,423.05
2016-03-23,425.65
2016-03-28,414.3
2016-03-29,410.4
2016-03-30,421.95
2016-03-31,416.45
2016-04-01,421.55
2016-04-04,430.5
2016-04-05,428.85
2016-04-06,430.6
2016-04-07,426.1
2016-04-08,429.5
2016-04-11,427.15
2016-04-12,435.45
2016-04-13,441.7
2016-04-18,436.0
2016-04-20,446.75
2016-04-21,437.15
2016-04-22,429.7
2016-04-25,427.55
2016-04-26,433.3
2016-04-27,435.6
2016-04-28,436.9
2016-04-29,434.65
2016-05-02,444.25
2016-05-03,448.65
2016-05-04,444.65
2016-05-05,439.15
2016-05-06,455.35
2016-05-09,425.85
2016-05-10,426.3
2016-05-11,416.8
2016-05-12,417.45
2016-05-13,416.8
2016-05-16,414.0
2016-05-17,411.8
2016-05-18,409.9
2016-05-19,407.35
2016-05-20,408.85
2016-05-23,405.25
2016-05-24,398.55
2016-05-25,398.2
2016-05-26,390.5
2016-05-27,398.8
2016-05-30,405.9
2016-05-31,401.3
2016-06-01,404.35
2016-06-02,404.65
2016-06-03,404.25
2016-06-06,406.3
2016-06-07,406.5
2016-06-08,409.5
2016-06-09,410.8
2016-06-10,406.45
2016-06-13,405.85
2016-06-14,407.45
2016-06-15,406.9
2016-06-16,402.0
2016-06-17,400.25
2016-06-20,404.15
2016-06-21,400.55
2016-06-22,408.35
2016-06-23,403.9
2016-06-24,401.85
2016-06-27,406.55
2016-06-28,412.65
2016-06-29,412.8
2016-06-30,414.25
2016-07-01,417.15
2016-07-04,416.8
2016-07-05,410.2
2016-07-07,417.85
2016-07-08,417.9
2016-07-11,422.55
2016-07-12,422.8
2016-07-13,425.95
2016-07-14,427.35
2016-07-15,424.4
2016-07-18,426.1
2016-07-19,426.8
2016-07-20,425.7
2016-07-21,426.8
2016-07-22,429.3
2016-07-25,446.05
2016-07-26,440.6
2016-07-27,444.35
2016-07-28,469.2
2016-07-29,463.2
2016-08-01,451.55
2016-08-02,444.15
2016-08-03,436.7
2016-08-04,442.4
2016-08-05,444.8
2016-08-08,462.8
2016-08-09,460.6
2016-08-10,448.1
2016-08-11,451.15
2016-08-12,437.95
2016-08-16,441.15
2016-08-17,446.65
2016-08-18,454.15
2016-08-19,451.1
2016-08-22,438.1
2016-08-23,440.35
2016-08-24,441.4
2016-08-25,439.35
2016-08-26,433.6
2016-08-29,430.7
2016-08-30,447.45
2016-08-31,442.55
2016-09-01,440.9
2016-09-02,441.55
2016-09-06,441.85
2016-09-07,439.55
2016-09-08,436.75
2016-09-09,434.1
2016-09-12,426.8
2016-09-14,432.2
2016-09-15,435.35
2016-09-16,430.15
2016-09-19,438.05
2016-09-20,430.55
2016-09-21,434.9
2016-09-22,441.6
2016-09-23,442.15
2016-09-26,441.7
2016-09-27,441.8
2016-09-28,440.4
2016-09-29,438.1
2016-09-30,433.7
2016-10-03,450.2
2016-10-04,454.4
2016-10-05,513.05
2016-10-06,518.6
2016-10-07,519.15
2016-10-10,512.2
2016-10-13,501.9
2016-10-14,507.5
2016-10-17,541.35
2016-10-18,620.05
2016-10-19,598.0
2016-10-20,621.3
2016-10-21,628.75
2016-10-24,625.95
2016-10-25,622.95
2016-10-26,602.9
2016-10-27,586.0
2016-10-28,600.5
2016-10-30,599.25
2016-11-01,600.2
2016-11-02,579.5
2016-11-03,577.55
2016-11-04,575.8
2016-11-07,576.15
2016-11-08,581.95
2016-11-09,554.25
2016-11-10,585.0
2016-11-11,538.35
2016-11-15,510.45
2016-11-16,514.4
2016-11-17,516.2
2016-11-18,531.45
2016-11-21,514.85
2016-11-22,524.2
2016-11-23,533.5
2016-11-24,529.2
2016-11-25,543.55
2016-11-28,549.9
2016-11-29,553.95
2016-11-30,550.3
2016-12-01,528.55
2016-12-02,527.5
2016-12-05,530.8
2016-12-06,534.0
2016-12-07,537.95
2016-12-08,538.45
2016-12-09,542.5
2016-12-12,539.8
2016-12-13,566.7
2016-12-14,549.4
2016-12-15,551.75
2016-12-16,547.7
2016-12-19,542.25
2016-12-20,532.6
2016-12-21,526.05
2016-12-22,520.25
2016-12-23,514.0
2016-12-26,513.75
2016-12-27,514.8
2016-12-28,520.4
2016-12-29,526.8
2016-12-30,527.85
2017-01-02,537.4
2017-01-03,540.3
2017-01-04,539.5
2017-01-05,550.05
2017-01-06,554.6
2017-01-09,552.8
2017-01-10,616.05
2017-01-11,604.25
2017-01-12,589.35
2017-01-13,594.5
2017-01-16,616.35
2017-01-17,606.65
2017-01-18,594.35
2017-01-19,640.55
2017-01-20,622.3
2017-01-23,619.75
2017-01-24,611.7
2017-01-25,605.65
2017-01-27,607.3
2017-01-30,605.05
2017-01-31,597.9
2017-02-01,605.35
2017-02-02,612.6
2017-02-03,605.55
2017-02-06,635.1
2017-02-07,617.5
2017-02-08,606.25
2017-02-09,608.05
2017-02-10,595.8
2017-02-13,584.0
2017-02-14,577.1
2017-02-15,565.0
2017-02-16,573.2
2017-02-17,569.5
2017-02-20,568.2
2017-02-21,573.45
2017-02-22,582.7
2017-02-23,578.95
2017-02-27,575.35
2017-02-28,574.45
2017-03-01,571.1
2017-03-02,574.6
2017-03-03,571.1
2017-03-06,569.85
2017-03-07,569.55
2017-03-08,568.3
2017-03-09,564.8
2017-03-10,551.05
2017-03-14,549.85
2017-03-15,537.8
2017-03-16,537.25
2017-03-17,540.25
2017-03-20,547.05
2017-03-21,561.3
2017-03-22,549.75
2017-03-23,559.15
2017-03-24,561.35
2017-03-27,580.2
2017-03-28,580.55
2017-03-29,579.15
2017-03-30,590.2
2017-03-31,590.9
2017-04-03,616.05
2017-04-05,625.85
2017-04-06,627.75
2017-04-07,623.55
2017-04-10,612.9
2017-04-11,631.8
2017-04-12,632.8
2017-04-13,638.15
2017-04-17,698.7
2017-04-18,677.6
2017-04-19,690.1
2017-04-20,673.45
2017-04-21,678.15
2017-04-24,693.45
2017-04-25,714.65
2017-04-26,700.0
2017-04-27,699.4
2017-04-28,699.95
2017-05-02,701.3
2017-05-03,711.15
2017-05-04,709.1
2017-05-05,704.0
2017-05-08,704.25
2017-05-09,725.65
2017-05-10,738.95
2017-05-11,770.5
2017-05-12,759.25
2017-05-15,772.7
2017-05-16,767.9
2017-05-17,720.8
2017-05-18,694.4
2017-05-19,712.85
2017-05-22,728.6
2017-05-23,708.45
2017-05-24,687.5
2017-05-25,694.85
2017-05-26,695.5
2017-05-29,689.7
2017-05-30,685.45
2017-05-31,682.05
2017-06-01,682.75
2017-06-02,678.7
2017-06-05,686.2
2017-06-06,680.45
2017-06-07,691.75
2017-06-08,692.05
2017-06-09,697.1
2017-06-12,695.6
2017-06-13,693.0
2017-06-14,694.55
2017-06-15,694.05
2017-06-16,695.7
2017-06-19,695.0
2017-06-20,695.05
2017-06-21,695.5
2017-06-22,694.25
2017-06-23,695.0
2017-06-27,683.75
2017-06-28,678.35
2017-06-29,679.35
2017-06-30,678.0
2017-07-03,693.95
2017-07-04,682.1
2017-07-05,680.15
2017-07-06,680.25
2017-07-07,679.7
2017-07-10,684.7
2017-07-11,682.05
2017-07-12,678.3
2017-07-13,671.8
2017-07-14,665.7
2017-07-17,665.35
2017-07-18,660.4
2017-07-19,661.25
2017-07-20,660.55
2017-07-21,654.85
2017-07-24,650.35
2017-07-25,663.55
2017-07-26,652.0
2017-07-27,644.85
2017-07-28,640.5
2017-07-31,641.15
2017-08-01,638.1
2017-08-02,625.25
2017-08-03,639.05
2017-08-04,630.95
2017-08-07,626.7
2017-08-08,622.5
2017-08-09,608.85
2017-08-10,594.5
2017-08-11,590.75
2017-08-14,603.4
2017-08-16,614.7
2017-08-17,608.0
2017-08-18,595.2
2017-08-21,583.4
2017-08-22,580.45
2017-08-23,588.9
2017-08-24,595.6
2017-08-28,600.0
2017-08-29,597.55
2017-08-30,596.65
2017-08-31,597.1
2017-09-01,618.85
2017-09-04,619.7
2017-09-05,624.3
2017-09-06,613.65
2017-09-07,619.75
2017-09-08,623.55
2017-09-11,629.9
2017-09-12,629.65
2017-09-13,613.85
2017-09-14,609.9
2017-09-15,601.75
2017-09-18,599.1
2017-09-19,610.95
2017-09-20,616.05
2017-09-21,607.65
2017-09-22,580.95
2017-09-25,585.65
2017-09-26,582.6
2017-09-27,581.25
2017-09-28,581.95
2017-09-29,584.25
2017-10-03,576.4
2017-10-04,577.7
2017-10-05,587.4
2017-10-06,587.0
2017-10-09,593.3
2017-10-10,586.45
2017-10-11,581.05
2017-10-12,583.25
2017-10-13,578.05
2017-10-16,578.3
2017-10-17,574.5
2017-10-18,577.5
2017-10-19,586.7
2017-10-23,579.6
2017-10-24,581.05
2017-10-25,576.6
2017-10-26,566.85
2017-10-27,581.15
2017-10-30,590.0
2017-10-31,583.2
2017-11-01,590.55
2017-11-02,593.8
2017-11-03,620.6
2017-11-06,647.85
2017-11-07,625.65
2017-11-08,632.1
2017-11-09,632.75
2017-11-10,623.35
2017-11-13,607.2
2017-11-14,606.75
2017-11-15,599.4
2017-11-16,600.05
2017-11-17,614.65
2017-11-20,612.7
2017-11-21,620.45
2017-11-22,635.6
2017-11-23,624.6
2017-11-24,625.25
2017-11-27,634.05
2017-11-28,626.8
2017-11-29,625.85
2017-11-30,616.55
2017-12-01,611.05
2017-12-04,603.1
2017-12-05,599.45
2017-12-06,588.25
2017-12-07,587.2
2017-12-08,595.65
2017-12-11,600.35
2017-12-12,600.1
2017-12-13,598.0
2017-12-14,585.4
2017-12-15,590.0
2017-12-18,587.95
2017-12-19,598.5
2017-12-20,592.35
2017-12-21,584.05
2017-12-22,651.8
2017-12-26,679.85
2017-12-27,665.95
2017-12-28,648.95
2017-12-29,649.2
