Date,WHIRLPOOL
2013-11-28,174.8
2013-11-29,172.95
2013-12-02,172.35
2013-12-03,179.3
2013-12-04,189.05
2013-12-05,187.55
2013-12-06,192.7
2013-12-09,200.1
2013-12-10,203.05
2013-12-11,203.2
2013-12-12,200.1
2013-12-13,202.25
2013-12-16,201.1
2013-12-17,213.05
2013-12-18,212.25
2013-12-19,206.45
2013-12-20,209.4
2013-12-23,214.3
2013-12-24,218.3
2013-12-26,213.4
2013-12-27,210.15
2013-12-30,212.8
2013-12-31,212.6
2014-01-01,210.4
2014-01-02,210.0
2014-01-03,210.05
2014-01-06,209.95
2014-01-07,210.2
2014-01-08,210.0
2014-01-09,210.3
2014-01-10,209.9
2014-01-13,200.0
2014-01-14,197.65
2014-01-15,198.0
2014-01-16,196.3
2014-01-17,190.45
2014-01-20,188.4
2014-01-21,195.85
2014-01-22,192.45
2014-01-23,191.85
2014-01-24,187.0
2014-01-27,181.8
2014-01-28,180.25
2014-01-29,176.45
2014-01-30,173.95
2014-01-31,179.0
2014-02-03,181.7
2014-02-04,189.25
2014-02-05,187.2
2014-02-06,184.7
2014-02-07,190.2
2014-02-10,190.4
2014-02-11,183.65
2014-02-12,179.95
2014-02-13,175.35
2014-02-14,182.3
2014-02-17,185.65
2014-02-18,189.25
2014-02-19,193.05
2014-02-20,190.9
2014-02-21,191.5
2014-02-24,192.45
2014-02-25,191.3
2014-02-26,193.15
2014-02-28,194.85
2014-03-03,199.35
2014-03-04,198.7
2014-03-05,202.0
2014-03-06,212.35
2014-03-07,204.6
2014-03-10,206.1
2014-03-11,204.75
2014-03-12,203.55
2014-03-13,203.75
2014-03-14,205.4
2014-03-18,205.35
2014-03-19,216.95
2014-03-20,224.35
2014-03-21,229.6
2014-03-22,233.65
2014-03-24,230.1
2014-03-25,227.1
2014-03-26,228.35
2014-03-27,226.05
2014-03-28,228.15
2014-03-31,231.1
2014-04-01,226.55
2014-04-02,242.45
2014-04-03,232.35
2014-04-04,239.45
2014-04-07,240.25
2014-04-09,238.25
2014-04-10,230.9
2014-04-11,226.8
2014-04-15,225.8
2014-04-16,225.7
2014-04-17,226.95
2014-04-21,228.3
2014-04-22,225.9
2014-04-23,232.0
2014-04-25,230.7
2014-04-28,230.05
2014-04-29,228.5
2014-04-30,227.2
2014-05-02,219.8
2014-05-05,216.5
2014-05-06,216.9
2014-05-07,218.15
2014-05-08,223.85
2014-05-09,225.8
2014-05-12,229.4
2014-05-13,231.0
2014-05-14,235.55
2014-05-15,236.65
2014-05-16,243.5
2014-05-19,259.4
2014-05-20,273.5
2014-05-21,275.2
2014-05-22,292.25
2014-05-23,302.45
2014-05-26,306.55
2014-05-27,305.7
2014-05-28,300.4
2014-05-29,298.3
2014-05-30,296.4
2014-06-02,297.25
2014-06-03,296.55
2014-06-04,315.45
2014-06-05,304.15
2014-06-06,306.1
2014-06-09,308.1
2014-06-10,303.8
2014-06-11,305.3
2014-06-12,317.7
2014-06-30,335.5
2014-07-01,336.4
2014-07-02,341.45
2014-07-03,334.5
2014-07-04,334.1
2014-07-07,331.05
2014-07-08,326.55
2014-07-09,325.7
2014-07-10,328.9
2014-07-11,324.0
2014-07-14,316.7
2014-07-15,320.25
2014-07-16,322.6
2014-07-17,336.85
2014-07-18,344.5
2014-07-21,337.7
2014-07-22,342.2
2014-07-23,343.8
2014-07-24,340.75
2014-07-25,335.7
2014-07-28,338.65
2014-07-30,343.95
2014-07-31,340.4
2014-08-01,333.65
2014-08-04,340.05
2014-08-05,348.35
2014-08-06,365.85
2014-08-07,376.95
2014-08-08,370.55
2014-08-11,379.15
2014-08-12,383.45
2014-08-13,377.6
2014-08-14,415.35
2014-08-18,455.25
2014-08-19,460.9
2014-08-20,457.95
2014-08-21,439.1
2014-08-22,444.35
2014-08-25,459.2
2014-08-26,492.0
2014-08-27,470.0
2014-08-28,471.5
2014-09-01,458.55
2014-09-02,452.35
2014-09-03,460.85
2014-09-04,447.75
2014-09-05,461.75
2014-09-08,467.05
2014-09-09,452.25
2014-09-10,451.05
2014-09-11,461.8
2014-09-12,453.5
2014-09-15,449.0
2014-09-16,433.05
2014-09-17,418.85
2014-09-18,424.45
2014-09-19,429.05
2014-09-22,447.55
2014-09-23,442.45
2014-09-24,436.2
2014-09-25,426.75
2014-09-26,428.05
2014-09-29,437.4
2014-09-30,440.8
2014-10-01,433.9
2014-10-07,431.05
2014-10-08,428.0
2014-10-09,437.7
2014-10-10,431.85
2014-10-13,429.25
2014-10-14,429.15
2014-10-16,415.8
2014-10-17,423.95
2014-10-20,420.25
2014-10-21,419.15
2014-10-22,438.75
2014-10-23,446.05
2014-10-27,450.45
2014-10-28,449.6
2014-10-29,467.95
2014-10-30,472.55
2014-10-31,492.65
2014-11-03,509.9
2014-11-05,536.25
2014-11-07,532.2
2014-11-10,531.6
2014-11-11,524.7
2014-11-12,532.85
2014-11-13,610.4
2014-11-14,617.1
2014-11-17,655.85
2014-11-18,643.9
2014-11-19,646.35
2014-11-20,621.95
2014-11-21,626.1
2014-11-24,627.7
2014-11-25,634.0
2014-11-26,621.85
2014-11-27,621.5
2014-11-28,623.35
2014-12-01,626.3
2014-12-02,640.6
2014-12-03,658.05
2014-12-04,651.1
2014-12-05,641.65
2014-12-08,609.65
2014-12-09,621.75
2014-12-10,630.3
2014-12-11,623.85
2014-12-12,612.65
2014-12-15,612.1
2014-12-16,601.5
2014-12-17,603.4
2014-12-18,615.1
2014-12-19,624.5
2014-12-22,628.6
2014-12-23,623.75
2014-12-24,627.75
2014-12-26,622.1
2014-12-29,634.45
2014-12-30,660.95
2014-12-31,649.6
2015-01-01,653.6
2015-01-02,665.6
2015-01-05,680.4
2015-01-06,657.75
2015-01-07,643.85
2015-01-08,654.55
2015-01-09,672.4
2015-01-12,678.25
2015-01-13,662.65
2015-01-14,663.7
2015-01-15,664.3
2015-01-16,663.2
2015-01-19,677.4
2015-01-20,720.7
2015-01-21,716.4
2015-01-22,725.25
2015-01-23,721.55
2015-01-27,711.5
2015-01-28,725.55
2015-01-29,717.6
2015-01-30,674.1
2015-02-02,711.0
2015-02-03,710.05
2015-02-04,705.3
2015-02-05,689.4
2015-02-06,673.9
2015-02-09,660.45
2015-02-10,660.05
2015-02-11,659.5
2015-02-12,670.05
2015-02-13,699.05
2015-02-16,693.75
2015-02-18,698.4
2015-02-19,695.35
2015-02-20,687.6
2015-02-23,688.6
2015-02-24,690.9
2015-02-25,679.95
2015-02-26,667.2
2015-02-27,676.7
2015-02-28,682.5
2015-03-02,677.6
2015-03-03,676.7
2015-03-04,671.45
2015-03-05,687.9
2015-03-09,680.65
2015-03-10,689.8
2015-03-11,704.4
2015-03-12,709.65
2015-03-13,705.0
2015-03-16,705.6
2015-03-17,736.4
2015-03-18,765.4
2015-03-19,745.65
2015-03-20,745.05
2015-03-23,728.4
2015-03-24,730.9
2015-03-25,725.0
2015-03-26,732.65
2015-03-27,737.6
2015-03-30,741.7
2015-03-31,735.45
2015-04-01,727.75
2015-04-06,742.4
2015-04-07,782.55
2015-04-08,782.2
2015-04-09,793.6
2015-04-10,792.6
2015-04-13,783.4
2015-04-15,763.85
2015-04-16,746.5
2015-04-17,732.4
2015-04-20,713.85
2015-04-21,719.3
2015-04-22,718.8
2015-04-23,715.5
2015-04-24,714.4
2015-04-27,700.6
2015-04-28,697.5
2015-04-29,711.05
2015-04-30,700.3
2015-05-04,711.35
2015-05-05,705.3
2015-05-06,696.25
2015-05-07,683.25
2015-05-08,673.6
2015-05-11,678.5
2015-05-12,670.5
2015-05-13,670.15
2015-05-14,677.15
2015-05-15,690.25
2015-05-18,713.35
2015-05-19,718.6
2015-05-20,736.15
2015-05-21,753.9
2015-05-22,737.6
2015-05-25,725.85
2015-05-26,729.1
2015-05-27,765.5
2015-05-28,752.95
2015-05-29,757.5
2015-06-01,748.05
2015-06-02,728.4
2015-06-03,713.95
2015-06-04,715.4
2015-06-05,715.25
2015-06-08,707.4
2015-06-09,698.45
2015-06-10,700.3
2015-06-11,701.6
2015-06-12,705.75
2015-06-15,704.05
2015-06-16,707.25
2015-06-17,734.8
2015-06-18,743.1
2015-06-19,728.75
2015-06-22,746.15
2015-06-23,742.05
2015-06-24,760.55
2015-06-25,744.45
2015-06-26,750.0
2015-06-29,733.85
2015-06-30,743.75
2015-07-01,747.8
2015-07-02,750.15
2015-07-03,742.2
2015-07-06,736.25
2015-07-07,737.7
2015-07-08,716.2
2015-07-09,711.9
2015-07-10,716.95
2015-07-13,722.1
2015-07-14,725.1
2015-07-15,722.45
2015-07-16,730.4
2015-07-17,808.7
2015-07-20,800.65
2015-07-21,746.85
2015-07-22,747.7
2015-07-23,748.1
2015-07-24,730.15
2015-07-27,719.25
2015-07-28,709.7
2015-07-29,730.85
2015-07-30,743.3
2015-07-31,746.2
2015-08-03,757.7
2015-08-04,758.05
2015-08-05,754.4
2015-08-06,755.85
2015-08-07,767.15
2015-08-10,759.15
2015-08-11,759.55
2015-08-12,737.65
2015-08-13,739.95
2015-08-14,750.45
2015-08-17,751.6
2015-08-18,745.1
2015-08-19,735.7
2015-08-20,742.85
2015-08-21,743.0
2015-08-24,705.05
2015-08-25,688.35
2015-08-26,686.6
2015-08-27,691.05
2015-08-28,681.9
2015-08-31,682.2
2015-09-01,666.65
2015-09-02,661.4
2015-09-03,642.25
2015-09-04,632.8
2015-09-07,631.9
2015-09-08,642.35
2015-09-09,635.95
2015-09-10,613.85
2015-09-11,615.75
2015-09-14,613.75
2015-09-15,613.9
2015-09-16,624.95
2015-09-18,639.8
2015-09-21,654.15
2015-09-22,636.55
2015-09-23,638.5
2015-09-24,639.6
2015-09-28,646.5
2015-09-29,649.9
2015-09-30,655.35
2015-10-01,681.15
2015-10-05,702.95
2015-10-06,686.95
2015-10-07,696.1
2015-10-08,694.6
2015-10-09,675.5
2015-10-12,672.2
2015-10-13,693.3
2015-10-14,688.95
2015-10-15,695.55
2015-10-16,685.25
2015-10-19,692.4
2015-10-20,692.9
2015-10-21,685.85
2015-10-23,678.95
2015-10-26,667.5
2015-10-27,648.0
2015-10-28,647.05
2015-10-29,648.6
2015-10-30,638.3
2015-11-02,636.0
2015-11-03,653.2
2015-11-04,636.8
2015-11-05,634.3
2015-11-06,628.8
2015-11-09,629.85
2015-11-10,628.35
2015-11-11,637.15
2015-11-13,626.9
2015-11-16,624.25
2015-11-17,653.2
2015-11-18,637.95
2015-11-19,667.25
2015-11-20,694.1
2015-11-23,697.8
2015-11-24,691.65
2015-11-26,696.75
2015-11-27,696.7
2015-11-30,689.8
2015-12-01,673.85
2015-12-02,657.55
2015-12-03,667.0
2015-12-04,661.7
2015-12-07,681.6
2015-12-08,663.1
2015-12-09,654.9
2015-12-10,659.3
2015-12-11,649.75
2015-12-14,652.55
2015-12-15,661.9
2015-12-16,660.15
2015-12-17,657.05
2015-12-18,649.45
2015-12-21,655.45
2015-12-22,649.6
2015-12-23,646.7
2015-12-24,650.65
2015-12-28,646.65
2015-12-29,646.75
2015-12-30,647.25
2015-12-31,649.25
2016-01-01,650.05
2016-01-04,652.1
2016-01-05,660.55
2016-01-06,674.2
2016-01-07,665.25
2016-01-08,671.25
2016-01-11,661.8
2016-01-12,667.35
2016-01-13,666.2
2016-01-14,647.85
2016-01-15,644.15
2016-01-18,623.7
2016-01-19,621.4
2016-01-20,600.15
2016-01-21,600.2
2016-01-22,608.85
2016-01-25,594.1
2016-01-27,586.15
2016-01-28,579.5
2016-01-29,589.65
2016-02-01,652.85
2016-02-02,638.1
2016-02-03,613.4
2016-02-04,610.6
2016-02-05,630.4
2016-02-08,627.35
2016-02-09,618.0
2016-02-10,608.4
2016-02-11,599.9
2016-02-12,579.1
2016-02-15,595.3
2016-02-16,595.7
2016-02-17,596.8
2016-02-18,601.1
2016-02-19,601.75
2016-02-22,613.5
2016-02-23,601.95
2016-02-24,608.0
2016-02-25,605.25
2016-02-26,600.45
2016-02-29,597.6
2016-03-01,624.6
2016-03-02,649.25
2016-03-03,640.6
2016-03-04,640.3
2016-03-08,636.15
2016-03-09,633.55
2016-03-10,639.85
2016-03-11,630.25
2016-03-14,643.55
2016-03-15,683.0
2016-03-16,667.5
2016-03-17,665.6
2016-03-18,671.7
2016-03-21,686.3
2016-03-22,676.2
2016-03-23,677.65
2016-03-28,670.9
2016-03-29,674.65
2016-03-30,677.35
2016-03-31,702.65
2016-04-01,699.3
2016-04-04,699.5
2016-04-05,692.5
2016-04-06,700.05
2016-04-07,691.0
2016-04-08,709.5
2016-04-11,723.45
2016-04-12,725.65
2016-04-13,732.5
2016-04-18,766.75
2016-04-20,760.5
2016-04-21,736.8
2016-04-22,739.3
2016-04-25,753.15
2016-04-26,740.45
2016-04-27,741.3
2016-04-28,738.95
2016-04-29,747.0
2016-05-02,729.85
2016-05-03,727.7
2016-05-04,708.65
2016-05-05,708.05
2016-05-06,726.1
2016-05-09,749.65
2016-05-10,743.8
2016-05-11,756.0
2016-05-12,758.0
2016-05-13,764.35
2016-05-16,764.0
2016-05-17,779.15
2016-05-18,779.2
2016-05-19,757.4
2016-05-20,732.45
2016-05-23,745.95
2016-05-24,745.6
2016-05-25,754.45
2016-05-26,765.65
2016-05-27,774.7
2016-05-30,769.25
2016-05-31,758.4
2016-06-01,767.6
2016-06-02,765.9
2016-06-03,770.0
2016-06-06,770.55
2016-06-07,797.7
2016-06-08,784.7
2016-06-09,790.7
2016-06-10,776.95
2016-06-13,769.4
2016-06-14,772.1
2016-06-15,775.8
2016-06-16,779.0
2016-06-17,804.65
2016-06-20,796.0
2016-06-21,809.8
2016-06-22,805.35
2016-06-23,799.95
2016-06-24,804.0
2016-06-27,813.8
2016-06-28,807.0
2016-06-29,817.45
2016-06-30,830.4
2016-07-01,825.2
2016-07-04,832.75
2016-07-05,849.55
2016-07-07,844.3
2016-07-08,840.25
2016-07-11,838.25
2016-07-12,877.55
2016-07-13,862.2
2016-07-14,862.7
2016-07-15,850.65
2016-07-18,857.0
2016-07-19,849.9
2016-07-20,847.9
2016-07-21,846.85
2016-07-22,835.95
2016-07-25,852.3
2016-07-26,844.4
2016-07-27,848.45
2016-07-28,844.8
2016-07-29,845.5
2016-08-01,854.9
2016-08-02,851.45
2016-08-03,845.45
2016-08-04,852.45
2016-08-05,862.25
2016-08-08,881.2
2016-08-09,887.7
2016-08-10,871.75
2016-08-11,890.65
2016-08-12,891.7
2016-08-16,891.85
2016-08-17,899.95
2016-08-18,913.95
2016-08-19,929.5
2016-08-22,917.95
2016-08-23,913.0
2016-08-24,913.55
2016-08-25,914.8
2016-08-26,918.75
2016-08-29,955.1
2016-08-30,924.95
2016-08-31,918.65
2016-09-01,941.2
2016-09-02,930.35
2016-09-06,936.45
2016-09-07,941.4
2016-09-08,942.85
2016-09-09,941.75
2016-09-12,924.1
2016-09-14,930.9
2016-09-15,944.25
2016-09-16,951.25
2016-09-19,962.95
2016-09-20,963.2
2016-09-21,983.9
2016-09-22,969.7
2016-09-23,1011.8
2016-09-26,1001.15
2016-09-27,1014.9
2016-09-28,1003.65
2016-09-29,1017.8
2016-09-30,1017.3
2016-10-03,1027.55
2016-10-04,1066.05
2016-10-05,1053.25
2016-10-06,1076.25
2016-10-07,1067.55
2016-10-10,1081.3
2016-10-13,1092.4
2016-10-14,1110.0
2016-10-17,1114.3
2016-10-18,1141.0
2016-10-19,1152.55
2016-10-20,1176.8
2016-10-21,1147.55
2016-10-24,1134.5
2016-10-25,1125.65
2016-10-26,1142.85
2016-10-27,1139.85
2016-10-28,1124.85
2016-10-30,1145.75
2016-11-01,1145.3
2016-11-02,1139.85
2016-11-03,1124.75
2016-11-04,1124.85
2016-11-07,1100.7
2016-11-08,1086.2
2016-11-09,1028.35
2016-11-10,953.3
2016-11-11,937.45
2016-11-15,926.55
2016-11-16,888.5
2016-11-17,902.6
2016-11-18,912.4
2016-11-21,905.3
2016-11-22,915.25
2016-11-23,939.4
2016-11-24,922.95
2016-11-25,919.5
2016-11-28,925.25
2016-11-29,942.25
2016-11-30,1006.0
2016-12-01,953.05
2016-12-02,915.15
2016-12-05,884.45
2016-12-06,872.25
2016-12-07,905.4
2016-12-08,942.0
2016-12-09,940.0
2016-12-12,888.75
2016-12-13,876.8
2016-12-14,871.35
2016-12-15,878.65
2016-12-16,893.7
2016-12-19,875.95
2016-12-20,894.3
2016-12-21,875.2
2016-12-22,867.8
2016-12-23,868.1
2016-12-26,841.1
2016-12-27,869.55
2016-12-28,869.65
2016-12-29,876.1
2016-12-30,889.05
2017-01-02,894.05
2017-01-03,931.85
2017-01-04,949.55
2017-01-05,934.3
2017-01-06,920.4
2017-01-09,912.35
2017-01-10,913.8
2017-01-11,933.25
2017-01-12,937.9
2017-01-13,928.9
2017-01-16,906.9
2017-01-17,920.8
2017-01-18,912.8
2017-01-19,923.65
2017-01-20,905.9
2017-01-23,900.35
2017-01-24,914.6
2017-01-25,946.15
2017-01-27,981.95
2017-01-30,969.8
2017-01-31,950.35
2017-02-01,964.35
2017-02-02,1003.55
2017-02-03,1034.3
2017-02-06,1067.6
2017-02-07,1030.7
2017-02-08,1011.3
2017-02-09,995.1
2017-02-10,992.05
2017-02-13,984.85
2017-02-14,983.55
2017-02-15,963.9
2017-02-16,999.7
2017-02-17,985.45
2017-02-20,1030.45
2017-02-21,1057.25
2017-02-22,1045.95
2017-02-23,1046.7
2017-02-27,1036.35
2017-02-28,1036.75
2017-03-01,1017.4
2017-03-02,1039.5
2017-03-03,1026.5
2017-03-06,1037.3
2017-03-07,1057.75
2017-03-08,1063.35
2017-03-09,1045.6
2017-03-10,1023.05
2017-03-14,1038.6
2017-03-15,1042.4
2017-03-16,1064.75
2017-03-17,1104.55
2017-03-20,1133.45
2017-03-21,1131.3
2017-03-22,1114.3
2017-03-23,1131.05
2017-03-24,1158.0
2017-03-27,1180.1
2017-03-28,1196.15
2017-03-29,1196.9
2017-03-30,1232.8
2017-03-31,1221.7
2017-04-03,1234.2
2017-04-05,1215.3
2017-04-06,1215.15
2017-04-07,1220.2
2017-04-10,1222.9
2017-04-11,1217.65
2017-04-12,1201.2
2017-04-13,1217.5
2017-04-17,1211.85
2017-04-18,1216.55
2017-04-19,1229.25
2017-04-20,1215.75
2017-04-21,1211.0
2017-04-24,1206.65
2017-04-25,1232.75
2017-04-26,1215.5
2017-04-27,1201.05
2017-04-28,1210.7
2017-05-02,1229.3
2017-05-03,1223.45
2017-05-04,1209.45
2017-05-05,1187.1
2017-05-08,1204.35
2017-05-09,1193.6
2017-05-10,1205.9
2017-05-11,1206.8
2017-05-12,1176.75
2017-05-15,1229.65
2017-05-16,1195.05
2017-05-17,1192.2
2017-05-18,1191.45
2017-05-19,1174.25
2017-05-22,1165.4
2017-05-23,1157.9
2017-05-24,1148.6
2017-05-25,1148.9
2017-05-26,1190.5
2017-05-29,1182.3
2017-05-30,1175.7
2017-05-31,1174.75
2017-06-01,1181.6
2017-06-02,1170.7
2017-06-05,1161.0
2017-06-06,1162.8
2017-06-07,1151.65
2017-06-08,1149.55
2017-06-09,1145.9
2017-06-12,1133.1
2017-06-13,1139.7
2017-06-14,1116.8
2017-06-15,1116.7
2017-06-16,1134.6
2017-06-19,1122.3
2017-06-20,1112.3
2017-06-21,1109.05
2017-06-22,1118.6
2017-06-23,1108.6
2017-06-27,1120.65
2017-06-28,1126.6
2017-06-29,1113.4
2017-06-30,1138.35
2017-07-03,1141.75
2017-07-04,1130.05
2017-07-05,1184.85
2017-07-06,1172.9
2017-07-07,1169.8
2017-07-10,1155.35
2017-07-11,1166.85
2017-07-12,1171.45
2017-07-13,1161.55
2017-07-14,1147.15
2017-07-17,1142.4
2017-07-18,1143.25
2017-07-19,1159.85
2017-07-20,1159.55
2017-07-21,1142.05
2017-07-24,1151.0
2017-07-25,1151.5
2017-07-26,1161.55
2017-07-27,1162.55
2017-07-28,1156.25
2017-07-31,1170.65
2017-08-01,1161.35
2017-08-02,1159.6
2017-08-03,1166.05
2017-08-04,1158.7
2017-08-07,1193.5
2017-08-08,1179.65
2017-08-09,1173.6
2017-08-10,1160.8
2017-08-11,1150.15
2017-08-14,1166.3
2017-08-16,1179.45
2017-08-17,1175.85
2017-08-18,1173.15
2017-08-21,1188.4
2017-08-22,1184.2
2017-08-23,1178.2
2017-08-24,1171.4
2017-08-28,1198.0
2017-08-29,1176.7
2017-08-30,1180.25
2017-08-31,1182.1
2017-09-01,1188.3
2017-09-04,1181.55
2017-09-05,1202.35
2017-09-06,1190.5
2017-09-07,1202.35
2017-09-08,1223.8
2017-09-11,1209.75
2017-09-12,1220.3
2017-09-13,1196.3
2017-09-14,1233.75
2017-09-15,1230.95
2017-09-18,1286.7
2017-09-19,1326.65
2017-09-20,1284.8
2017-09-21,1292.0
2017-09-22,1256.0
2017-09-25,1242.8
2017-09-26,1258.85
2017-09-27,1233.35
2017-09-28,1255.7
2017-09-29,1282.75
2017-10-03,1284.8
2017-10-04,1347.0
2017-10-05,1331.7
2017-10-06,1362.95
2017-10-09,1349.4
2017-10-10,1354.7
2017-10-11,1350.8
2017-10-12,1357.9
2017-10-13,1354.85
2017-10-16,1351.5
2017-10-17,1364.95
2017-10-18,1405.5
2017-10-19,1415.0
2017-10-23,1429.85
2017-10-24,1424.25
2017-10-25,1393.05
2017-10-26,1401.45
2017-10-27,1382.95
2017-10-30,1398.9
2017-10-31,1377.7
2017-11-01,1394.65
2017-11-02,1383.3
2017-11-03,1382.7
2017-11-06,1397.75
2017-11-07,1403.65
2017-11-08,1385.65
2017-11-09,1402.7
2017-11-10,1364.75
2017-11-13,1344.55
2017-11-14,1336.95
2017-11-15,1317.35
2017-11-16,1323.0
2017-11-17,1345.1
2017-11-20,1400.25
2017-11-21,1448.3
2017-11-22,1458.45
2017-11-23,1492.25
2017-11-24,1521.3
2017-11-27,1490.4
2017-11-28,1481.05
2017-11-29,1517.45
2017-11-30,1557.65
2017-12-01,1534.25
2017-12-04,1510.65
2017-12-05,1505.2
2017-12-06,1516.6
2017-12-07,1542.3
2017-12-08,1551.35
2017-12-11,1521.3
2017-12-12,1481.9
2017-12-13,1490.4
2017-12-14,1475.7
2017-12-15,1524.55
2017-12-18,1549.0
2017-12-19,1530.0
2017-12-20,1546.8
2017-12-21,1551.6
2017-12-22,1535.2
2017-12-26,1526.4
2017-12-27,1511.1
2017-12-28,1538.1
2017-12-29,1592.7
