Date,MARALOVER
2013-10-14,18.7
2013-10-15,17.95
2013-10-17,16.9
2013-10-18,16.9
2013-10-21,17.05
2013-10-22,17.2
2013-10-23,17.55
2013-10-24,17.0
2013-10-25,17.1
2013-10-28,17.85
2013-10-29,18.65
2013-10-30,18.75
2013-10-31,18.5
2013-11-01,18.1
2013-11-03,17.75
2013-11-05,19.25
2013-11-06,19.5
2013-11-07,18.1
2013-11-08,17.6
2013-11-11,17.35
2013-11-12,17.75
2013-11-13,17.25
2013-11-14,17.85
2013-11-18,18.25
2013-11-19,18.0
2013-11-20,17.9
2013-11-21,17.9
2013-11-22,19.7
2013-11-25,21.15
2013-11-26,19.8
2013-11-27,19.1
2013-11-28,20.05
2013-11-29,20.7
2013-12-02,21.4
2013-12-03,21.1
2013-12-04,20.65
2013-12-05,20.4
2013-12-06,19.6
2013-12-09,20.3
2013-12-10,19.75
2013-12-11,19.65
2013-12-12,19.25
2013-12-13,18.9
2013-12-16,18.65
2013-12-17,18.4
2013-12-18,18.6
2013-12-19,18.25
2013-12-20,18.1
2013-12-23,18.55
2013-12-24,20.0
2013-12-26,20.0
2013-12-27,18.75
2013-12-30,18.75
2013-12-31,18.75
2014-01-01,18.85
2014-01-02,18.75
2014-01-03,19.0
2014-01-06,19.15
2014-01-07,20.65
2014-01-08,22.5
2014-01-09,22.35
2014-01-10,21.75
2014-01-13,20.85
2014-01-14,21.1
2014-01-15,20.7
2014-01-16,19.9
2014-01-17,19.6
2014-01-20,19.2
2014-01-21,20.05
2014-01-22,20.1
2014-01-23,20.2
2014-01-24,20.0
2014-01-27,19.25
2014-01-28,19.3
2014-01-29,19.1
2014-01-30,18.95
2014-01-31,18.9
2014-02-03,19.5
2014-02-04,19.7
2014-02-05,19.35
2014-02-06,19.15
2014-02-07,19.2
2014-02-10,18.8
2014-02-11,18.25
2014-02-12,18.6
2014-02-13,17.85
2014-02-14,17.6
2014-02-17,17.15
2014-02-18,17.3
2014-02-19,17.05
2014-02-20,16.85
2014-02-21,17.0
2014-02-24,17.0
2014-02-25,17.0
2014-02-26,16.4
2014-02-28,16.45
2014-03-03,16.7
2014-03-04,17.25
2014-03-05,17.1
2014-03-06,17.25
2014-03-07,17.7
2014-03-10,17.3
2014-03-11,17.35
2014-03-12,17.1
2014-03-13,16.65
2014-03-14,16.8
2014-03-18,17.75
2014-03-19,17.0
2014-03-20,17.5
2014-03-21,17.85
2014-03-22,18.1
2014-03-24,17.75
2014-03-25,17.75
2014-03-26,17.1
2014-03-27,17.35
2014-03-28,17.95
2014-03-31,17.15
2014-04-01,17.5
2014-04-02,18.8
2014-04-03,19.4
2014-04-04,19.5
2014-04-07,19.6
2014-04-09,19.9
2014-04-10,19.85
2014-04-11,19.75
2014-04-15,20.3
2014-04-16,21.2
2014-04-17,21.15
2014-04-21,21.75
2014-04-22,22.0
2014-04-23,19.4
2014-04-25,19.0
2014-04-28,19.05
2014-04-29,19.15
2014-04-30,19.5
2014-05-02,19.1
2014-05-05,18.8
2014-05-06,18.55
2014-05-07,18.6
2014-05-08,18.65
2014-05-09,18.55
2014-05-12,18.45
2014-05-13,19.0
2014-05-14,19.1
2014-05-15,19.15
2014-05-16,18.45
2014-05-19,19.35
2014-05-20,19.3
2014-05-21,22.3
2014-05-22,22.0
2014-05-23,22.25
2014-05-26,21.25
2014-05-27,21.9
2014-05-28,21.7
2014-05-29,21.4
2014-05-30,21.0
2014-06-02,21.5
2014-06-03,21.2
2014-06-04,25.4
2014-06-05,27.7
2014-06-06,27.35
2014-06-09,26.45
2014-06-10,26.4
2014-06-11,25.95
2014-06-12,26.15
2014-06-13,26.1
2014-06-16,26.9
2014-06-17,26.6
2014-06-18,27.0
2014-06-19,28.9
2014-06-20,28.3
2014-06-23,28.3
2014-06-24,28.45
2014-06-25,28.55
2014-06-26,28.05
2014-06-27,29.05
2014-06-30,29.05
2014-07-01,28.7
2014-07-02,28.95
2014-07-03,28.2
2014-07-04,28.4
2014-07-07,27.6
2014-07-08,25.65
2014-07-09,25.25
2014-07-10,25.15
2014-07-11,25.4
2014-07-14,24.75
2014-07-15,25.1
2014-07-16,25.05
2014-07-17,25.5
2014-07-18,25.9
2014-07-21,26.55
2014-07-22,25.75
2014-07-23,26.4
2014-07-24,26.95
2014-07-25,26.0
2014-07-28,22.7
2014-07-30,23.2
2014-07-31,23.4
2014-08-01,21.6
2014-08-04,23.1
2014-08-05,23.5
2014-08-06,23.5
2014-08-07,22.85
2014-08-08,21.35
2014-08-11,22.05
2014-08-12,22.0
2014-08-13,21.25
2014-08-14,21.6
2014-08-18,21.65
2014-08-19,21.8
2014-08-20,21.7
2014-08-21,23.0
2014-08-22,22.45
2014-08-25,22.3
2014-08-26,21.9
2014-08-27,21.8
2014-08-28,22.0
2014-09-01,23.35
2014-09-02,24.0
2014-09-03,23.35
2014-09-04,23.6
2014-09-05,23.0
2014-09-08,23.4
2014-09-09,23.2
2014-09-10,23.6
2014-09-11,24.2
2014-09-12,24.85
2014-09-15,26.15
2014-09-16,23.45
2014-09-17,23.95
2014-09-18,24.15
2014-09-19,23.9
2014-09-22,23.85
2014-09-23,24.65
2014-09-24,24.75
2014-09-25,23.5
2014-09-26,23.75
2014-09-29,24.2
2014-09-30,24.25
2014-10-01,24.0
2014-10-07,24.1
2014-10-08,23.7
2014-10-09,23.65
2014-10-10,24.0
2014-10-13,23.95
2014-10-14,23.95
2014-10-16,23.4
2014-10-17,22.8
2014-10-20,23.0
2014-10-21,23.0
2014-10-22,22.3
2014-10-23,23.7
2014-10-27,23.75
2014-10-28,23.05
2014-10-29,23.1
2014-10-30,22.05
2014-10-31,22.6
2014-11-03,22.4
2014-11-05,23.55
2014-11-07,21.65
2014-11-10,21.9
2014-11-11,22.55
2014-11-12,22.95
2014-11-13,23.0
2014-11-14,22.2
2014-11-17,22.05
2014-11-18,21.65
2014-11-19,21.6
2014-11-20,21.05
2014-11-21,21.05
2014-11-24,21.55
2014-11-25,21.2
2014-11-26,20.65
2014-11-27,20.6
2014-11-28,20.8
2014-12-01,20.85
2014-12-02,20.6
2014-12-03,21.8
2014-12-04,21.5
2014-12-05,20.95
2014-12-08,19.3
2014-12-09,19.45
2014-12-10,19.55
2014-12-11,19.25
2014-12-12,19.3
2014-12-15,19.0
2014-12-16,18.7
2014-12-17,18.4
2014-12-18,18.5
2014-12-19,18.8
2014-12-22,18.7
2014-12-23,18.8
2014-12-24,18.3
2014-12-26,18.35
2014-12-29,18.65
2014-12-30,18.95
2014-12-31,19.2
2015-01-01,19.05
2015-01-02,19.45
2015-01-05,19.0
2015-01-06,18.5
2015-01-07,19.0
2015-01-08,19.4
2015-01-09,19.15
2015-01-12,19.25
2015-01-13,21.05
2015-01-14,21.65
2015-01-15,21.9
2015-01-16,23.0
2015-01-19,22.85
2015-01-20,22.5
2015-01-21,22.6
2015-01-22,24.05
2015-01-23,24.05
2015-01-27,24.1
2015-01-28,23.5
2015-01-29,22.5
2015-01-30,21.95
2015-02-02,21.95
2015-02-03,21.8
2015-02-04,22.5
2015-02-05,24.0
2015-02-06,24.75
2015-02-09,23.45
2015-02-10,22.8
2015-02-11,22.75
2015-02-12,22.6
2015-02-13,22.45
2015-02-16,23.25
2015-02-18,26.05
2015-02-19,26.25
2015-02-20,26.35
2015-02-23,26.85
2015-02-24,28.9
2015-02-25,29.9
2015-02-26,28.9
2015-02-27,32.25
2015-02-28,30.8
2015-03-02,28.8
2015-03-03,31.65
2015-03-04,29.7
2015-03-05,29.05
2015-03-09,28.35
2015-03-10,29.7
2015-03-11,30.3
2015-03-12,29.4
2015-03-13,28.2
2015-03-16,27.6
2015-03-17,27.15
2015-03-18,27.0
2015-03-19,26.85
2015-03-20,26.05
2015-03-23,26.05
2015-03-24,25.35
2015-03-25,25.1
2015-03-26,23.85
2015-03-27,24.9
2015-03-30,25.95
2015-03-31,26.0
2015-04-01,27.9
2015-04-06,30.3
2015-04-07,30.25
2015-04-08,29.55
2015-04-09,30.7
2015-04-10,30.0
2015-04-13,30.9
2015-04-15,33.75
2015-04-16,35.65
2015-04-17,38.0
2015-04-20,36.55
2015-04-21,33.8
2015-04-22,35.45
2015-04-23,36.55
2015-04-24,34.45
2015-04-27,31.3
2015-04-28,32.3
2015-04-29,32.95
2015-04-30,33.5
2015-05-04,35.5
2015-05-05,33.9
2015-05-06,30.0
2015-05-07,28.1
2015-05-08,26.7
2015-05-11,27.65
2015-05-12,26.55
2015-05-13,27.2
2015-05-14,27.55
2015-05-15,27.95
2015-05-18,28.1
2015-05-19,28.15
2015-05-20,28.85
2015-05-21,28.55
2015-05-22,28.5
2015-05-25,28.0
2015-05-26,28.85
2015-05-27,28.65
2015-05-28,28.0
2015-05-29,28.15
2015-06-01,27.6
2015-06-02,26.7
2015-06-03,25.7
2015-06-04,25.65
2015-06-05,25.4
2015-06-08,24.15
2015-06-09,24.8
2015-06-10,25.95
2015-06-11,24.5
2015-06-12,25.0
2015-06-15,25.1
2015-06-16,24.55
2015-06-17,24.9
2015-06-18,25.8
2015-06-19,26.9
2015-06-22,27.4
2015-06-23,29.2
2015-06-24,29.1
2015-06-25,29.6
2015-06-26,29.85
2015-06-29,28.4
2015-06-30,34.05
2015-07-01,35.0
2015-07-02,37.1
2015-07-03,36.55
2015-07-06,43.15
2015-07-07,40.85
2015-07-08,39.0
2015-07-09,38.9
2015-07-10,36.6
2015-07-13,37.5
2015-07-14,39.0
2015-07-15,38.0
2015-07-16,37.15
2015-07-17,37.5
2015-07-20,37.45
2015-07-21,34.8
2015-07-22,34.75
2015-07-23,33.85
2015-07-24,33.3
2015-07-27,32.05
2015-07-28,31.75
2015-07-29,34.9
2015-07-30,38.35
2015-07-31,37.95
2015-08-03,37.8
2015-08-04,38.95
2015-08-05,36.75
2015-08-06,36.95
2015-08-07,38.55
2015-08-10,40.6
2015-08-11,38.45
2015-08-12,35.7
2015-08-13,34.25
2015-08-14,36.2
2015-08-17,37.15
2015-08-18,35.65
2015-08-19,35.6
2015-08-20,33.35
2015-08-21,32.4
2015-08-24,29.2
2015-08-25,27.65
2015-08-26,28.6
2015-08-27,30.4
2015-08-28,29.5
2015-08-31,29.15
2015-09-01,26.9
2015-09-02,25.4
2015-09-03,25.05
2015-09-04,25.1
2015-09-07,24.1
2015-09-08,25.2
2015-09-09,26.25
2015-09-10,25.95
2015-09-11,25.0
2015-09-14,26.2
2015-09-15,26.0
2015-09-16,25.6
2015-09-18,26.85
2015-09-21,26.25
2015-09-22,26.5
2015-09-23,27.3
2015-09-24,27.15
2015-09-28,26.3
2015-09-29,26.05
2015-09-30,26.4
2015-10-01,26.35
2015-10-05,27.3
2015-10-06,27.75
2015-10-07,27.6
2015-10-08,28.35
2015-10-09,28.75
2015-10-12,27.9
2015-10-13,28.3
2015-10-14,31.1
2015-10-15,31.05
2015-10-16,30.7
2015-10-19,30.7
2015-10-20,29.3
2015-10-21,28.75
2015-10-23,29.05
2015-10-26,28.7
2015-10-27,28.85
2015-10-28,28.6
2015-10-29,28.45
2015-10-30,28.3
2015-11-02,27.4
2015-11-03,26.9
2015-11-04,26.75
2015-11-05,25.75
2015-11-06,26.4
2015-11-09,26.15
2015-11-10,25.65
2015-11-11,25.6
2015-11-13,23.1
2015-11-16,26.3
2015-11-17,28.95
2015-11-18,28.15
2015-11-19,29.75
2015-11-20,30.1
2015-11-23,31.4
2015-11-24,31.5
2015-11-26,31.8
2015-11-27,31.8
2015-11-30,32.2
2015-12-01,33.4
2015-12-02,36.15
2015-12-03,35.85
2015-12-04,34.75
2015-12-07,34.0
2015-12-08,32.15
2015-12-09,30.9
2015-12-10,31.8
2015-12-11,31.45
2015-12-14,31.55
2015-12-15,33.3
2015-12-16,33.25
2015-12-17,33.25
2015-12-18,34.0
2015-12-21,34.1
2015-12-22,35.0
2015-12-23,35.35
2015-12-24,35.7
2015-12-28,36.6
2015-12-29,36.2
2015-12-30,35.65
2015-12-31,35.25
2016-01-01,36.5
2016-01-04,35.85
2016-01-05,36.8
2016-01-06,38.95
2016-01-07,35.95
2016-01-08,36.5
2016-01-11,36.3
2016-01-12,34.15
2016-01-13,33.6
2016-01-14,32.15
2016-01-15,31.6
2016-01-18,29.8
2016-01-19,31.25
2016-01-20,30.25
2016-01-21,30.85
2016-01-22,32.0
2016-01-25,33.05
2016-01-27,32.35
2016-01-28,32.25
2016-01-29,30.6
2016-02-01,30.35
2016-02-02,29.9
2016-02-03,29.0
2016-02-04,28.5
2016-02-05,29.55
2016-02-08,29.15
2016-02-09,28.0
2016-02-10,26.55
2016-02-11,24.05
2016-02-12,23.2
2016-02-15,24.6
2016-02-16,23.1
2016-02-17,24.0
2016-02-18,23.35
2016-02-19,23.8
2016-02-22,24.4
2016-02-23,23.0
2016-02-24,23.25
2016-02-25,22.55
2016-02-26,22.95
2016-02-29,23.65
2016-03-01,23.15
2016-03-02,24.75
2016-03-03,24.4
2016-03-04,25.55
2016-03-08,25.1
2016-03-09,26.15
2016-03-10,26.05
2016-03-11,26.4
2016-03-14,26.35
2016-03-15,25.85
2016-03-16,25.75
2016-03-17,25.65
2016-03-18,25.85
2016-03-21,25.25
2016-03-22,25.0
2016-03-23,24.45
2016-03-28,24.75
2016-03-29,24.85
2016-03-30,25.65
2016-03-31,24.35
2016-04-01,27.65
2016-04-04,27.1
2016-04-05,26.85
2016-04-06,26.3
2016-04-07,26.5
2016-04-08,26.45
2016-04-11,27.0
2016-04-12,27.0
2016-04-13,27.4
2016-04-18,28.2
2016-04-20,28.75
2016-04-21,28.55
2016-04-22,28.05
2016-04-25,28.65
2016-04-26,29.0
2016-04-27,29.5
2016-04-28,28.6
2016-04-29,27.75
2016-05-02,28.45
2016-05-03,27.7
2016-05-04,27.9
2016-05-05,27.4
2016-05-06,27.25
2016-05-09,28.1
2016-05-10,28.7
2016-05-11,27.75
2016-05-12,29.35
2016-05-13,28.9
2016-05-16,27.65
2016-05-17,29.2
2016-05-18,29.9
2016-05-19,28.15
2016-05-20,27.4
2016-05-23,26.5
2016-05-24,27.85
2016-05-25,27.5
2016-05-26,26.95
2016-05-27,26.95
2016-05-30,25.9
2016-05-31,25.0
2016-06-01,25.5
2016-06-02,25.5
2016-06-03,26.1
2016-06-06,25.15
2016-06-07,25.75
2016-06-08,25.5
2016-06-09,25.55
2016-06-10,25.35
2016-06-13,25.35
2016-06-14,25.85
2016-06-15,26.95
2016-06-16,25.9
2016-06-17,25.85
2016-06-20,27.75
2016-06-21,29.0
2016-06-22,28.75
2016-06-23,28.55
2016-06-24,30.35
2016-06-27,31.3
2016-06-28,31.1
2016-06-29,30.2
2016-06-30,30.85
2016-07-01,30.65
2016-07-04,30.55
2016-07-05,32.35
2016-07-07,33.7
2016-07-08,34.05
2016-07-11,35.5
2016-07-12,35.55
2016-07-13,33.55
2016-07-14,33.15
2016-07-15,32.35
2016-07-18,31.5
2016-07-19,31.25
2016-07-20,31.0
2016-07-21,31.05
2016-07-22,30.65
2016-07-25,30.3
2016-07-26,29.7
2016-07-27,29.55
2016-07-28,29.8
2016-07-29,30.85
2016-08-01,30.15
2016-08-02,29.65
2016-08-03,29.1
2016-08-04,28.5
2016-08-05,28.7
2016-08-08,28.55
2016-08-09,27.5
2016-08-10,27.25
2016-08-11,27.25
2016-08-12,26.9
2016-08-16,26.8
2016-08-17,26.55
2016-08-18,28.6
2016-08-19,29.55
2016-08-22,29.05
2016-08-23,28.75
2016-08-24,28.85
2016-08-25,28.55
2016-08-26,28.65
2016-08-29,27.75
2016-08-30,27.75
2016-08-31,27.75
2016-09-01,27.05
2016-09-02,27.1
2016-09-06,27.35
2016-09-07,27.35
2016-09-08,28.4
2016-09-09,28.15
2016-09-12,27.6
2016-09-14,27.4
2016-09-15,27.95
2016-09-16,27.8
2016-09-19,27.85
2016-09-20,27.55
2016-09-21,27.5
2016-09-22,27.65
2016-09-23,27.7
2016-09-26,28.05
2016-09-27,28.0
2016-09-28,27.95
2016-09-29,25.5
2016-09-30,25.6
2016-10-03,26.05
2016-10-04,29.65
2016-10-05,28.75
2016-10-06,29.15
2016-10-07,28.1
2016-10-10,28.6
2016-10-13,27.8
2016-10-14,28.1
2016-10-17,27.95
2016-10-18,28.8
2016-10-19,31.4
2016-10-20,33.6
2016-10-21,36.65
2016-10-24,36.9
2016-10-25,35.65
2016-10-26,35.0
2016-10-27,34.75
2016-10-28,33.55
2016-10-30,33.65
2016-11-01,32.95
2016-11-02,31.95
2016-11-03,30.95
2016-11-04,30.2
2016-11-07,31.3
2016-11-08,31.45
2016-11-09,30.05
2016-11-10,30.9
2016-11-11,28.95
2016-11-15,26.8
2016-11-16,27.0
2016-11-17,26.0
2016-11-18,26.8
2016-11-21,26.0
2016-11-22,26.55
2016-11-23,26.65
2016-11-24,27.25
2016-11-25,27.85
2016-11-28,28.45
2016-11-29,29.65
2016-11-30,29.55
2016-12-01,29.7
2016-12-02,29.0
2016-12-05,29.1
2016-12-06,29.1
2016-12-07,28.8
2016-12-08,29.5
2016-12-09,30.15
2016-12-12,30.35
2016-12-13,30.1
2016-12-14,30.0
2016-12-15,31.0
2016-12-16,30.0
2016-12-19,30.35
2016-12-20,28.85
2016-12-21,29.15
2016-12-22,28.35
2016-12-23,28.85
2016-12-26,27.95
2016-12-27,27.35
2016-12-28,27.4
2016-12-29,27.8
2016-12-30,28.55
2017-01-02,28.85
2017-01-03,30.2
2017-01-04,31.3
2017-01-05,31.05
2017-01-06,31.1
2017-01-09,33.55
2017-01-10,33.65
2017-01-11,33.35
2017-01-12,32.65
2017-01-13,32.7
2017-01-16,33.1
2017-01-17,33.3
2017-01-18,34.5
2017-01-19,35.35
2017-01-20,38.05
2017-01-23,37.4
2017-01-24,40.95
2017-01-25,39.85
2017-01-27,40.0
2017-01-30,38.55
2017-01-31,36.2
2017-02-01,36.7
2017-02-02,37.35
2017-02-03,37.8
2017-02-06,40.95
2017-02-07,39.55
2017-02-08,38.65
2017-02-09,39.4
2017-02-10,38.8
2017-02-13,40.6
2017-02-14,41.3
2017-02-15,38.45
2017-02-16,40.2
2017-02-17,39.4
2017-02-20,38.75
2017-02-21,38.75
2017-02-22,38.7
2017-02-23,38.1
2017-02-27,37.7
2017-02-28,37.25
2017-03-01,38.8
2017-03-02,37.75
2017-03-03,37.9
2017-03-06,38.15
2017-03-07,37.6
2017-03-08,36.85
2017-03-09,36.3
2017-03-10,37.2
2017-03-14,37.5
2017-03-15,37.3
2017-03-16,37.65
2017-03-17,37.6
2017-03-20,36.65
2017-03-21,36.25
2017-03-22,36.4
2017-03-23,43.6
2017-03-24,40.5
2017-03-27,39.6
2017-03-28,41.1
2017-03-29,39.35
2017-03-30,41.05
2017-03-31,41.85
2017-04-03,45.65
2017-04-05,45.5
2017-04-06,44.45
2017-04-07,44.4
2017-04-10,45.3
2017-04-11,47.65
2017-04-12,48.85
2017-04-13,47.7
2017-04-17,47.35
2017-04-18,45.65
2017-04-19,44.85
2017-04-20,44.35
2017-04-21,45.65
2017-04-24,46.25
2017-04-25,45.65
2017-04-26,46.1
2017-04-27,47.75
2017-04-28,44.35
2017-05-02,43.75
2017-05-03,45.6
2017-05-04,45.85
2017-05-05,44.05
2017-05-08,44.65
2017-05-09,46.2
2017-05-10,46.25
2017-05-11,48.55
2017-05-12,49.1
2017-05-15,51.05
2017-05-16,51.25
2017-05-17,49.75
2017-05-18,49.4
2017-05-19,46.85
2017-05-22,44.75
2017-05-23,43.95
2017-05-24,42.55
2017-05-25,43.5
2017-05-26,46.4
2017-05-29,46.05
2017-05-30,45.1
2017-05-31,45.1
2017-06-01,44.25
2017-06-02,44.5
2017-06-05,44.45
2017-06-06,44.0
2017-06-07,44.25
2017-06-08,44.45
2017-06-09,44.05
2017-06-12,43.5
2017-06-13,43.55
2017-06-14,44.45
2017-06-15,46.2
2017-06-16,46.65
2017-06-19,45.3
2017-06-20,46.5
2017-06-21,46.2
2017-06-22,45.0
2017-06-23,44.35
2017-06-27,42.8
2017-06-28,43.9
2017-06-29,43.6
2017-06-30,43.65
2017-07-03,44.05
2017-07-04,44.2
2017-07-05,44.65
2017-07-06,44.85
2017-07-07,45.6
2017-07-10,44.95
2017-07-11,45.0
2017-07-12,44.9
2017-07-13,45.55
2017-07-14,44.35
2017-07-17,44.45
2017-07-18,43.9
2017-07-19,43.65
2017-07-20,42.45
2017-07-21,42.0
2017-07-24,41.95
2017-07-25,41.6
2017-07-26,43.2
2017-07-27,41.95
2017-07-28,42.95
2017-07-31,42.35
2017-08-01,41.65
2017-08-02,40.0
2017-08-03,39.15
2017-08-04,39.15
2017-08-07,40.35
2017-08-08,39.85
2017-08-09,34.65
2017-08-10,33.75
2017-08-11,33.05
2017-08-14,33.2
2017-08-16,33.85
2017-08-17,33.9
2017-08-18,33.55
2017-08-21,33.35
2017-08-22,32.65
2017-08-23,33.45
2017-08-24,33.85
2017-08-28,35.25
2017-08-29,35.65
2017-08-30,36.3
2017-08-31,36.4
2017-09-01,36.7
2017-09-04,37.1
2017-09-05,37.55
2017-09-06,37.95
2017-09-07,39.4
2017-09-08,38.45
2017-09-11,38.45
2017-09-12,38.5
2017-09-13,37.4
2017-09-14,37.5
2017-09-15,37.15
2017-09-18,36.95
2017-09-19,37.2
2017-09-20,40.05
2017-09-21,38.65
2017-09-22,37.2
2017-09-25,36.7
2017-09-26,37.75
2017-09-27,36.8
2017-09-28,36.05
2017-09-29,37.2
2017-10-03,35.55
2017-10-04,35.75
2017-10-05,37.45
2017-10-06,37.8
2017-10-09,38.85
2017-10-10,38.15
2017-10-11,41.8
2017-10-12,45.15
2017-10-13,43.25
2017-10-16,41.5
2017-10-17,41.1
2017-10-18,41.25
2017-10-19,42.8
2017-10-23,42.9
2017-10-24,43.9
2017-10-25,43.1
2017-10-26,47.8
2017-10-27,47.7
2017-10-30,46.75
2017-10-31,45.8
2017-11-01,45.3
2017-11-02,41.8
2017-11-03,42.45
2017-11-06,42.75
2017-11-07,40.55
2017-11-08,40.5
2017-11-09,39.9
2017-11-10,40.0
2017-11-13,39.5
2017-11-14,39.35
2017-11-15,39.75
2017-11-16,39.0
2017-11-17,40.6
2017-11-20,40.25
2017-11-21,41.7
2017-11-22,41.2
2017-11-23,42.1
2017-11-24,41.6
2017-11-27,42.4
2017-11-28,42.15
2017-11-29,39.95
2017-11-30,40.55
2017-12-01,40.2
2017-12-04,40.55
2017-12-05,40.2
2017-12-06,40.4
2017-12-07,40.65
2017-12-08,40.5
2017-12-11,41.2
2017-12-12,41.5
2017-12-13,41.6
2017-12-14,40.6
2017-12-15,41.1
2017-12-18,41.9
2017-12-19,43.35
2017-12-20,44.05
2017-12-21,43.55
2017-12-22,46.85
2017-12-26,47.5
2017-12-27,53.1
2017-12-28,53.95
2017-12-29,60.2
